SA1_CODE_2021,M_Neg_Nil_income_15_19_yrs,M_Neg_Nil_income_20_24_yrs,M_Neg_Nil_income_25_34_yrs,M_Neg_Nil_income_35_44_yrs,M_Neg_Nil_income_45_54_yrs,M_Neg_Nil_income_55_64_yrs,M_Neg_Nil_income_65_74_yrs,M_Neg_Nil_income_75_84_yrs,M_Negtve_Nil_incme_85_yrs_ovr,M_Neg_Nil_income_Tot,M_1_149_15_19_yrs,M_1_149_20_24_yrs,M_1_149_25_34_yrs,M_1_149_35_44_yrs,M_1_149_45_54_yrs,M_1_149_55_64_yrs,M_1_149_65_74_yrs,M_1_149_75_84_yrs,M_1_149_85ov,M_1_149_Tot,M_150_299_15_19_yrs,M_150_299_20_24_yrs,M_150_299_25_34_yrs,M_150_299_35_44_yrs,M_150_299_45_54_yrs,M_150_299_55_64_yrs,M_150_299_65_74_yrs,M_150_299_75_84_yrs,M_150_299_85ov,M_150_299_Tot,M_300_399_15_19_yrs,M_300_399_20_24_yrs,M_300_399_25_34_yrs,M_300_399_35_44_yrs,M_300_399_45_54_yrs,M_300_399_55_64_yrs,M_300_399_65_74_yrs,M_300_399_75_84_yrs,M_300_399_85ov,M_300_399_Tot,M_400_499_15_19_yrs,M_400_499_20_24_yrs,M_400_499_25_34_yrs,M_400_499_35_44_yrs,M_400_499_45_54_yrs,M_400_499_55_64_yrs,M_400_499_65_74_yrs,M_400_499_75_84_yrs,M_400_499_85ov,M_400_499_Tot,M_500_649_15_19_yrs,M_500_649_20_24_yrs,M_500_649_25_34_yrs,M_500_649_35_44_yrs,M_500_649_45_54_yrs,M_500_649_55_64_yrs,M_500_649_65_74_yrs,M_500_649_75_84_yrs,M_500_649_85ov,M_500_649_Tot,M_650_799_15_19_yrs,M_650_799_20_24_yrs,M_650_799_25_34_yrs,M_650_799_35_44_yrs,M_650_799_45_54_yrs,M_650_799_55_64_yrs,M_650_799_65_74_yrs,M_650_799_75_84_yrs,M_650_799_85ov,M_650_799_Tot,M_800_999_15_19_yrs,M_800_999_20_24_yrs,M_800_999_25_34_yrs,M_800_999_35_44_yrs,M_800_999_45_54_yrs,M_800_999_55_64_yrs,M_800_999_65_74_yrs,M_800_999_75_84_yrs,M_800_999_85ov,M_800_999_Tot,M_1000_1249_15_19_yrs,M_1000_1249_20_24_yrs,M_1000_1249_25_34_yrs,M_1000_1249_35_44_yrs,M_1000_1249_45_54_yrs,M_1000_1249_55_64_yrs,M_1000_1249_65_74_yrs,M_1000_1249_75_84_yrs,M_1000_1249_85ov,M_1000_1249_Tot,M_1250_1499_15_19_yrs,M_1250_1499_20_24_yrs,M_1250_1499_25_34_yrs,M_1250_1499_35_44_yrs,M_1250_1499_45_54_yrs,M_1250_1499_55_64_yrs,M_1250_1499_65_74_yrs,M_1250_1499_75_84_yrs,M_1250_1499_85ov,M_1250_1499_Tot,M_1500_1749_15_19_yrs,M_1500_1749_20_24_yrs,M_1500_1749_25_34_yrs,M_1500_1749_35_44_yrs,M_1500_1749_45_54_yrs,M_1500_1749_55_64_yrs,M_1500_1749_65_74_yrs,M_1500_1749_75_84_yrs,M_1500_1749_85ov,M_1500_1749_Tot,M_1750_1999_15_19_yrs,M_1750_1999_20_24_yrs,M_1750_1999_25_34_yrs,M_1750_1999_35_44_yrs,M_1750_1999_45_54_yrs,M_1750_1999_55_64_yrs,M_1750_1999_65_74_yrs,M_1750_1999_75_84_yrs,M_1750_1999_85ov,M_1750_1999_Tot,M_2000_2999_15_19_yrs,M_2000_2999_20_24_yrs,M_2000_2999_25_34_yrs,M_2000_2999_35_44_yrs,M_2000_2999_45_54_yrs,M_2000_2999_55_64_yrs,M_2000_2999_65_74_yrs,M_2000_2999_75_84_yrs,M_2000_2999_85ov,M_2000_2999_Tot,M_3000_3499_15_19_yrs,M_3000_3499_20_24_yrs,M_3000_3499_25_34_yrs,M_3000_3499_35_44_yrs,M_3000_3499_45_54_yrs,M_3000_3499_55_64_yrs,M_3000_3499_65_74_yrs,M_3000_3499_75_84_yrs,M_3000_3499_85ov,M_3000_3499_Tot,M_3500_more_15_19_yrs,M_3500_more_20_24_yrs,M_3500_more_25_34_yrs,M_3500_more_35_44_yrs,M_3500_more_45_54_yrs,M_3500_more_55_64_yrs,M_3500_more_65_74_yrs,M_3500_more_75_84_yrs,M_3500_more_85ov,M_3500_more_Tot,M_PI_NS_15_19_yrs,M_PI_NS_ns_20_24_yrs,M_PI_NS_ns_25_34_yrs,M_PI_NS_ns_35_44_yrs,M_PI_NS_ns_45_54_yrs,M_PI_NS_ns_55_64_yrs,M_PI_NS_ns_65_74_yrs,M_PI_NS_ns_75_84_yrs,M_PI_NS_ns_85_yrs_ovr,M_PI_NS_ns_Tot,M_Tot_15_19_yrs,M_Tot_20_24_yrs,M_Tot_25_34_yrs,M_Tot_35_44_yrs,M_Tot_45_54_yrs,M_Tot_55_64_yrs,M_Tot_65_74_yrs,M_Tot_75_84_yrs,M_Tot_85ov,M_Tot_Tot,F_Neg_Nil_income_15_19_yrs,F_Neg_Nil_income_20_24_yrs,F_Neg_Nil_income_25_34_yrs,F_Neg_Nil_income_35_44_yrs,F_Neg_Nil_income_45_54_yrs,F_Neg_Nil_income_55_64_yrs,F_Neg_Nil_income_65_74_yrs,F_Neg_Nil_income_75_84_yrs,F_Neg_Nil_incme_85_yrs_ovr,F_Neg_Nil_income_Tot,F_1_149_15_19_yrs,F_1_149_20_24_yrs,F_1_149_25_34_yrs,F_1_149_35_44_yrs,F_1_149_45_54_yrs,F_1_149_55_64_yrs,F_1_149_65_74_yrs,F_1_149_75_84_yrs,F_1_149_85ov,F_1_149_Tot,F_150_299_15_19_yrs,F_150_299_20_24_yrs,F_150_299_25_34_yrs,F_150_299_35_44_yrs,F_150_299_45_54_yrs,F_150_299_55_64_yrs,F_150_299_65_74_yrs,F_150_299_75_84_yrs,F_150_299_85ov,F_150_299_Tot
80101100301,3,0,7,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,4,0,9,3,0,0,0,0,0,0,12,0,7,13,0,0,0,0,0,0,15,0,0,4,0,0,0,0,0,0,8,0,7,17,4,0,0,0,0,0,26,0,4,0,5,0,0,0,0,0,16,0,0,12,5,0,0,0,0,0,21,0,0,10,9,0,0,0,0,0,19,0,0,13,10,0,5,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,4,5,30,86,45,9,5,9,4,0,185,0,0,7,3,4,0,0,0,0,12,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6
80101100304,4,9,6,0,0,0,0,0,0,18,0,3,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,6,0,3,3,5,0,0,0,0,0,12,0,4,8,3,4,0,0,0,0,20,0,10,9,0,0,0,0,0,0,21,0,9,10,0,0,0,0,0,0,22,0,4,15,10,0,0,0,0,0,32,0,8,19,9,8,5,0,0,0,49,0,0,17,10,5,0,0,0,0,35,0,0,18,7,0,7,3,0,0,35,0,0,13,22,13,9,0,0,0,53,0,0,0,8,0,0,0,0,0,12,0,0,0,7,4,0,0,0,0,10,0,0,10,8,0,5,0,0,0,18,14,51,136,85,36,33,17,4,0,364,6,4,13,3,3,4,3,3,0,35,3,0,0,0,0,3,0,0,0,11,0,3,0,3,0,0,0,0,0,12
80101100306,5,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,11,0,0,7,0,0,0,0,0,0,5,0,5,0,4,0,0,0,0,0,14,0,0,6,0,0,0,0,0,0,11,0,0,5,0,0,0,0,0,0,17,0,0,9,0,3,0,0,0,0,12,0,0,6,0,0,0,6,0,0,7,0,0,7,6,3,0,0,0,0,28,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,5,0,0,0,6,0,0,0,0,0,0,0,0,0,3,6,18,53,25,10,6,12,3,3,156,0,0,6,5,0,5,0,0,0,6,0,0,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,6
80101100307,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,5,4,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7,0,4,5,0,0,0,0,0,0,13,0,0,13,0,0,0,0,0,0,18,0,0,3,3,0,0,0,0,0,10,0,0,0,0,4,0,0,0,0,10,0,0,3,0,0,0,0,0,0,7,0,0,0,5,4,3,0,0,0,11,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,9,0,0,6,0,0,0,0,0,0,9,0,21,34,24,14,5,8,4,0,112,5,0,4,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,7
80101100308,16,14,9,0,0,0,0,0,0,41,8,6,0,0,0,0,0,0,0,14,29,27,3,0,0,0,0,0,0,55,20,45,14,0,0,0,0,0,0,71,10,33,9,4,0,0,0,0,0,54,11,34,14,0,0,0,0,0,0,51,10,29,15,0,0,0,0,0,0,50,0,14,12,0,0,0,0,0,0,23,0,4,12,3,0,0,0,0,0,18,0,3,5,0,0,0,0,0,0,10,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,16,107,215,87,11,3,0,0,5,6,436,21,28,6,3,0,0,0,0,0,56,21,15,0,0,0,0,0,0,0,39,46,48,8,0,0,0,0,0,0,106
80101100309,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,6,0,3,3,0,0,0,0,0,0,9,0,3,3,0,0,0,0,0,0,10,0,3,4,0,0,0,0,0,0,11,0,0,7,5,0,0,0,0,0,16,0,0,8,0,0,0,0,0,0,11,0,0,5,0,0,0,0,0,0,4,0,0,6,3,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,3,8,17,46,16,10,11,3,0,0,115,0,4,6,3,0,0,0,0,0,13,6,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,7
80101100310,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,3,5,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,12,0,0,3,3,0,0,0,0,0,7,0,5,3,0,0,0,0,0,0,10,0,4,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,8,0,0,4,0,0,5,0,0,0,10,0,0,0,0,0,5,0,0,0,10,0,0,0,9,5,4,0,0,0,17,0,0,0,0,0,0,0,0,0,4,0,0,0,3,9,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,9,14,23,23,21,17,5,5,0,108,0,0,0,0,0,3,0,0,0,10,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
80101100311,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,7,0,6,0,0,0,0,3,0,0,13,0,0,9,0,0,0,0,3,0,21,0,0,3,0,0,0,0,0,0,11,0,0,7,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,7,0,0,5,4,4,3,0,0,0,10,0,0,5,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,18,31,9,10,14,15,7,0,108,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,11
80101100312,3,4,7,3,0,3,4,0,0,24,10,0,0,0,0,0,0,0,0,12,7,0,0,0,0,0,0,0,0,3,0,5,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,3,0,5,0,0,0,0,0,0,15,0,0,4,0,0,0,0,0,0,5,0,3,11,5,0,0,3,0,0,21,0,5,7,6,0,0,0,0,0,18,0,0,6,8,5,3,5,0,0,18,0,3,10,3,0,4,0,0,0,19,0,0,3,0,0,3,0,0,0,11,0,0,10,9,9,12,3,0,0,47,0,0,0,3,5,3,0,0,0,9,0,0,6,10,3,6,0,0,0,24,0,0,0,3,0,0,0,0,0,5,23,30,73,42,26,37,19,10,0,254,6,3,6,4,0,3,5,0,0,23,5,0,0,0,0,0,0,0,0,3,5,5,0,0,0,0,0,0,0,9
80101100314,15,0,0,0,0,0,0,0,0,20,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,4,0,0,4,0,0,0,22,25,11,7,3,4,7,0,7,5,65,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
80101100315,7,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,10,0,0,0,0,0,4,5,0,0,6,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,10,0,0,0,0,0,0,3,0,0,12,0,6,12,0,0,0,0,0,0,22,0,4,0,0,0,3,3,5,0,16,0,0,4,0,0,0,4,3,0,17,0,0,0,0,0,5,0,0,0,9,0,0,0,4,10,3,5,4,0,24,0,0,0,0,0,5,0,0,0,3,0,0,0,3,10,0,4,0,0,17,0,0,3,0,0,5,0,0,0,8,13,13,25,19,26,19,37,18,7,171,3,4,4,0,0,0,4,0,0,12,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5
80101100316,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,7,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,0,0,5,6,10,0,0,0,0,0,0,0,5,9,8,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,4,3,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,3,0,3,5,0,0,0,0,3,0,0,0,6,20,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,7,7,14,3,3,0,4,13,5,21,35,35,116,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,6,6,5,0,0,0,0,0,3,0,0,8
80101100317,0,0,5,0,0,0,3,0,0,13,0,4,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,8,0,0,5,3,0,5,0,0,0,12,0,4,8,0,0,0,0,0,0,15,0,6,11,0,0,0,0,0,0,19,0,3,12,0,0,0,0,0,0,17,0,8,15,0,0,0,0,0,0,32,0,4,20,4,0,0,0,0,0,30,0,4,11,8,0,0,0,0,0,23,0,0,5,3,3,0,0,0,0,18,0,0,10,0,0,0,0,0,0,9,0,3,17,6,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,49,126,35,9,4,3,0,0,226,0,0,4,0,0,0,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
80101100318,4,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,4,3,0,4,0,0,0,0,0,0,5,0,0,5,0,0,4,0,0,5,0,0,0,8,0,0,3,3,4,0,3,0,0,18,0,0,0,0,0,0,0,0,0,8,0,0,0,5,13,9,0,0,0,31,0,0,0,0,0,0,3,0,0,9,9,7,14,12,18,16,29,8,0,116,3,0,0,4,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6,4,0,7
80101100319,3,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,10,0,0,3,0,0,0,4,0,0,12,0,0,4,0,0,0,0,0,0,10,0,0,4,0,5,0,3,0,0,10,0,0,0,3,0,0,9,0,0,12,0,0,9,4,6,5,5,0,0,21,0,0,0,0,0,3,0,0,0,4,0,0,0,3,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,3,29,18,16,18,22,10,0,117,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,3,0,0,8
80101100320,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,5,0,5,4,0,0,0,0,0,0,11,0,0,3,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,5,0,6,10,3,0,0,0,0,0,13,0,3,11,0,0,0,0,0,0,18,0,5,3,4,0,0,0,0,0,13,0,0,5,0,0,0,0,0,0,9,0,0,9,17,10,0,0,0,0,25,0,0,0,14,4,0,0,0,0,20,0,0,0,10,12,0,0,0,0,20,0,0,4,4,0,0,0,0,0,7,7,25,56,52,22,0,0,0,0,166,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,5
80101100321,4,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,7,0,5,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,8,0,3,6,5,0,0,0,0,0,10,0,0,3,0,0,0,0,0,0,7,0,0,10,3,0,0,0,0,0,16,0,0,13,5,0,0,0,0,0,24,0,4,14,3,0,0,0,0,0,24,0,3,16,3,6,0,0,0,0,25,0,0,7,5,6,0,0,0,0,12,0,0,13,15,3,0,0,0,0,32,0,0,3,4,4,0,0,0,0,7,0,0,0,0,3,0,0,0,0,5,0,4,9,0,0,0,0,0,0,9,7,29,93,43,18,4,3,0,0,204,0,3,10,5,6,3,0,0,0,25,0,5,0,0,0,0,0,0,0,5,0,4,3,0,0,0,0,0,0,9
80101100322,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,9,0,5,0,0,0,0,0,0,0,3,0,3,8,0,0,0,0,0,0,10,0,0,7,0,0,0,0,0,0,15,0,8,21,5,0,0,0,0,0,32,0,9,12,8,0,0,0,0,0,32,0,0,11,8,0,0,0,0,0,17,0,0,7,5,0,0,0,0,0,14,0,0,7,11,4,5,0,0,0,27,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,3,21,82,42,11,9,3,0,0,182,0,0,7,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,9,0,0,6,0,0,0,0,0,0,3
80101100401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,10,0,0,4,0,3,5,0,0,0,11,0,0,5,5,3,3,3,0,0,12,0,0,0,0,4,3,0,0,0,9,0,0,0,9,3,0,0,0,0,8,0,0,3,5,4,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,15,17,17,16,4,5,0,87,4,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3
80101100402,3,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,9,0,0,4,0,4,0,0,0,0,10,0,0,3,0,4,4,0,4,0,16,0,0,9,4,3,0,0,0,0,19,0,0,3,3,5,0,3,0,0,20,0,0,9,4,7,0,4,0,0,18,0,0,4,4,7,0,0,0,0,22,0,0,3,7,8,0,0,0,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,3,5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,11,9,32,37,43,18,13,8,4,166,6,0,0,3,0,5,0,4,0,18,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5
80101100403,7,0,3,0,0,0,0,0,0,12,5,0,0,0,0,0,0,0,0,3,4,5,0,0,0,0,0,0,0,6,0,0,4,0,0,0,0,6,0,8,3,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,7,0,0,4,3,0,0,6,0,0,12,0,0,0,3,0,7,0,0,0,11,0,0,0,3,3,3,0,0,0,19,0,0,7,0,3,3,0,0,0,24,0,0,5,10,4,0,0,0,0,27,0,0,0,3,3,0,0,0,0,8,0,0,0,4,8,0,0,0,0,16,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,18,9,27,39,25,18,14,11,4,163,6,0,0,0,0,0,0,0,0,12,5,0,5,0,0,0,0,0,0,7,4,0,0,4,6,4,0,0,0,12
80101100404,9,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,11,0,0,0,6,4,0,0,3,0,10,0,0,3,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,4,0,0,3,0,0,8,7,3,0,0,0,0,18,0,0,3,4,3,0,0,0,0,18,0,0,7,6,4,0,0,0,0,15,0,0,3,0,0,0,0,0,0,6,0,0,0,6,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,11,15,3,22,36,24,10,11,7,0,134,5,0,0,3,0,0,5,0,0,13,0,0,4,0,0,0,0,0,0,7,0,0,0,0,5,0,3,0,0,6
80101100405,7,0,0,0,0,7,0,0,0,14,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,3,0,0,7,0,0,0,0,8,0,0,0,0,0,0,4,4,0,7,0,0,0,0,0,0,0,0,0,9,0,4,5,0,5,0,0,0,0,8,0,0,0,0,5,0,0,0,0,11,0,3,6,3,0,4,0,0,0,15,0,0,6,7,4,5,0,0,0,22,0,0,5,5,0,3,4,0,0,23,0,0,9,6,0,0,0,0,0,18,0,0,0,4,4,5,3,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,5,0,5,0,0,0,14,14,13,42,30,24,22,24,6,0,172,5,0,3,0,0,8,0,0,0,17,0,0,7,0,0,0,0,0,0,10,0,0,0,0,0,0,4,0,0,11
80101100406,8,0,0,0,0,0,0,0,0,21,4,0,0,0,0,0,0,0,0,7,0,0,0,3,4,3,0,0,0,13,0,0,3,0,0,0,4,0,3,10,0,4,0,0,0,0,0,5,3,17,0,0,0,0,0,0,0,4,0,8,0,5,3,0,0,0,7,0,0,17,0,4,6,0,0,0,4,0,0,14,0,4,9,3,12,4,3,0,0,39,0,0,9,10,0,4,0,0,0,25,0,0,0,0,0,3,0,0,0,17,0,0,4,4,5,3,0,0,0,12,0,0,3,4,3,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,3,0,0,0,3,0,23,26,18,57,33,34,29,25,9,3,242,10,0,0,10,0,13,0,0,0,32,6,6,0,5,0,0,0,0,0,10,0,0,0,4,0,4,3,0,0,14
80101100408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,13,0,0,0,9,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,13,18,12,3,3,3,0,55,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,5
80101100409,5,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,3,0,0,0,9,0,0,0,0,4,0,0,4,0,15,0,0,6,0,0,0,3,0,0,11,0,0,0,0,0,0,0,0,0,5,0,0,4,3,0,0,0,0,0,10,0,0,6,0,0,0,3,0,0,11,0,0,0,4,0,0,0,0,0,5,0,0,4,0,5,6,0,0,0,9,0,0,4,5,0,0,0,0,0,12,0,0,0,3,0,5,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,19,7,10,40,31,20,15,15,10,0,135,4,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,13
80101100501,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,11,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,4,11,0,0,0,0,0,0,0,0,0,7,0,0,6,4,0,0,0,0,0,11,0,0,3,7,3,0,0,4,0,16,0,0,0,0,0,0,0,0,0,6,0,0,3,5,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,6,0,0,0,6,8,0,0,0,0,14,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,6,0,0,0,0,3,5,6,15,30,21,8,11,11,9,112,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,11
