SA1_CODE_2021,P_Y8b_15_19_yrs,P_Y8b_20_24_yrs,P_Y8b_25_34_yrs,P_Y8b_35_44_yrs,P_Y8b_45_54_yrs,P_Y8b_55_64_yrs,P_Y8b_65_74_yrs,P_Y8b_75_84_yrs,P_Y8b_85ov,P_Y8b_Tot,P_DNGTS_15_19,P_DNGTS_20_24,P_DNGTS_25_34,P_DNGTS_35_44,P_DNGTS_45_54,P_DNGTS_55_64,P_DNGTS_65_74,P_DNGTS_75_84,P_DNGTS_85_ov,P_DNGTS_Tot,P_Hghst_yr_schl_ns_15_19_yrs,P_Hghst_yr_schl_ns_20_24_yrs,P_Hghst_yr_schl_ns_25_34_yrs,P_Hghst_yr_schl_ns_35_44_yrs,P_Hghst_yr_schl_ns_45_54_yrs,P_Hghst_yr_schl_ns_55_64_yrs,P_Hghst_yr_schl_ns_65_74_yrs,P_Hghst_yr_schl_ns_75_84_yrs,P_Hghst_yr_schl_ns_85_yrs_ovr,P_Hghst_yr_schl_ns_Tot,P_Tot_15_19_yrs,P_Tot_20_24_yrs,P_Tot_25_34_yrs,P_Tot_35_44_yrs,P_Tot_45_54_yrs,P_Tot_55_64_yrs,P_Tot_65_74_yrs,P_Tot_75_84_yrs,P_Tot_85ov,P_Tot_Tot
80104104625,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,11,22,19,67,75,47,49,25,15,0,312
80104104626,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,4,17,55,47,42,37,24,11,0,243
80104104627,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,20,59,69,50,33,15,6,8,269
80104104628,0,0,0,0,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,4,0,5,3,0,0,0,4,0,0,15,11,31,74,55,50,30,23,8,0,285
80104104629,0,0,0,0,0,0,7,12,0,17,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,5,10,0,17,0,0,0,0,0,6,77,120,26,234
80104104630,0,0,0,0,0,3,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,20,61,50,35,27,17,11,0,225
80104104631,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,7,12,56,87,39,12,8,5,0,229
80104104632,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,5,8,0,0,0,0,0,16,3,26,150,149,42,27,22,6,0,428
80104104633,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,9,3,0,0,5,0,0,13,4,31,128,107,36,19,20,3,0,356
80104104634,0,0,0,0,3,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,12,10,30,78,74,37,21,12,6,3,268
80104104635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,11,5,13,46,39,42,36,17,3,0,200
80104104636,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,15,6,13,55,50,44,33,15,8,6,229
80104104637,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,3,3,0,0,0,0,0,0,3,0,9,9,23,55,39,51,27,17,12,0,237
80104104701,0,0,0,0,0,0,3,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,33,27,54,52,33,16,0,227
80104104702,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,3,3,5,0,13,4,21,26,29,56,57,72,50,8,315
80104104703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,9,15,40,27,60,76,75,40,13,5,349
80104104704,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,7,11,15,15,32,36,41,20,10,0,180
80104104705,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,8,8,34,30,38,74,73,40,13,0,316
80104104706,0,0,0,0,0,3,0,6,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,9,17,16,43,40,69,39,32,21,3,285
80104104707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,12,23,31,49,22,17,5,0,162
80104104708,0,0,0,3,0,0,5,4,0,9,0,0,0,0,0,0,0,3,0,3,0,0,0,0,4,5,0,0,0,5,7,22,39,52,55,29,34,23,4,263
80104104709,0,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,11,21,33,41,26,32,24,8,202
80104104710,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,7,15,44,30,52,67,78,45,16,0,342
80104104711,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,11,33,51,71,91,58,32,11,5,357
80104104712,0,0,0,0,0,3,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,6,21,46,33,35,29,24,16,3,208
80104104713,0,0,0,0,5,0,0,0,3,5,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,4,8,23,50,55,74,57,43,25,3,332
80104104714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80104104715,0,0,0,0,0,0,0,5,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,10,15,14,22,40,59,49,23,3,245
80104104716,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,36,26,37,64,75,57,16,0,324
80104104717,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,17,43,45,43,92,90,50,27,3,407
80104104718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,10,20,47,28,36,110,76,42,15,0,368
80104104719,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,9,10,38,34,39,75,80,57,18,3,355
80104104801,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,24,42,32,65,49,21,4,0,241
80104104802,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,8,3,0,4,0,3,0,15,5,41,100,80,56,54,41,12,3,391
80104104803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,24,58,66,48,29,13,6,0,241
80104104804,0,0,0,0,0,0,3,0,6,11,0,0,0,0,0,0,0,0,0,0,3,0,3,6,4,0,3,0,0,26,3,26,94,64,44,25,23,10,3,302
80104104805,0,0,0,0,0,0,3,0,0,4,0,0,0,9,3,0,0,0,0,10,0,0,3,6,5,3,4,0,0,27,7,29,86,109,65,46,33,15,0,395
80104104806,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,12,14,29,44,62,47,37,18,18,0,257
80104104807,0,0,0,0,0,0,3,6,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,3,0,0,0,5,0,14,28,47,49,51,35,9,3,236
80104104808,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,11,7,33,50,57,38,39,36,10,0,268
80104104809,0,0,0,0,0,0,3,3,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,7,7,28,59,62,70,74,60,18,5,379
80104104810,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,7,5,25,32,40,47,42,35,15,3,251
80104104811,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,5,6,3,0,0,0,0,12,6,20,30,42,46,47,45,15,0,259
80104104812,0,0,0,0,5,3,9,0,4,18,0,0,3,0,0,0,4,0,0,8,0,0,9,5,3,0,0,0,0,27,7,30,121,97,65,48,39,23,4,431
80104104813,0,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,3,6,19,43,43,37,34,25,4,6,213
80104104814,0,0,0,0,0,0,3,0,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,11,11,33,57,85,69,70,35,20,6,390
80104111601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80104111702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80104111801,0,0,0,3,5,3,3,0,0,13,0,0,0,3,0,4,0,0,0,6,0,0,3,0,6,0,0,0,0,17,13,38,130,161,77,17,15,4,0,461
80104111803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80104111901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,7,7,0,0,0,0,4,0,0,0,16
80104112001,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,10,23,69,103,40,7,4,8,0,265
80104112003,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,4,0,0,0,14,17,27,74,136,59,21,12,5,0,349
80104112005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,6,5,14,97,96,34,8,3,0,0,259
80104112006,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6,0,0,4,3,0,3,0,0,0,14,9,25,111,103,50,18,8,3,0,325
80104112007,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,3,0,8,9,6,0,0,0,0,23,5,14,86,101,30,12,11,4,0,267
80104112008,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,3,0,0,16,0,33,138,62,29,15,10,0,0,286
80104112009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,4,31,150,96,19,8,9,0,0,324
80104112010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,13,7,18,70,118,52,18,14,0,0,294
80104112011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,6,3,10,45,80,46,15,10,8,0,224
80104112012,0,0,0,3,0,0,0,0,0,8,0,0,4,3,0,3,0,0,0,10,0,0,6,4,0,0,0,0,0,18,10,22,112,121,30,21,4,3,0,332
80104112013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,6,4,0,0,0,0,20,16,26,59,121,54,29,9,0,0,320
80104112014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80104112015,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,6,6,3,0,0,0,0,16,6,33,123,86,36,16,8,0,0,292
80104112102,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,13,0,20,86,64,12,16,9,0,0,209
80104112103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,8,23,19,13,11,0,0,0,80
80104112104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80104112105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,10,3,5,0,0,0,36
80104112106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,4,0,0,7
80104112107,0,0,0,0,4,0,0,0,0,4,0,0,5,0,0,0,4,0,0,3,0,4,7,8,0,0,0,0,0,14,10,29,171,97,25,10,13,0,0,364
80104112108,0,0,0,0,0,0,0,0,0,3,0,3,0,0,5,0,0,0,0,7,0,0,5,0,0,3,0,0,0,8,0,27,77,86,28,8,12,0,0,246
80104112109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,4,3,0,0,0,0,18
80104112110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,20,19,7,4,0,0,0,54
80104112111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,0,0,0,10
80104112112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80104112113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80104112114,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,7,3,4,4,10,0,0,0,0,0,20,9,18,87,120,36,16,13,4,0,311
80104112115,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,62,65,15,10,4,0,0,178
80104112202,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0,0,0,0,0,13,5,17,98,105,50,10,13,3,0,300
80104112203,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,10,3,11,47,36,31,13,6,3,0,151
80104112204,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,5,0,0,0,10,0,0,10,0,0,0,0,0,0,10,4,18,93,110,26,22,9,6,0,287
80104112205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,4,5,5,57,70,22,11,5,0,0,175
80104112206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,13,9,0,0,0,0,34
80104112207,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,9,3,51,26,22,6,4,0,0,116
80104112208,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,4,10,74,122,51,13,15,5,0,293
80104112209,0,0,0,3,0,0,0,0,0,3,0,0,0,6,4,0,0,0,0,11,0,0,3,5,0,0,0,0,0,12,0,29,86,96,35,12,4,0,0,269
80105104901,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,254,209,28,3,0,0,0,0,0,500,1450,1060,267,51,7,0,0,0,0,2844
80105104902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80105104903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80105104904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80105105001,0,0,0,0,0,0,8,0,3,12,0,0,0,0,0,0,0,0,0,8,4,0,0,5,0,3,0,4,0,20,14,27,59,79,70,46,32,22,12,370
80105105002,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,3,0,6,4,0,0,0,10,4,20,36,41,45,49,23,10,5,232
80105105003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80105105004,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,3,0,0,11,6,16,30,33,27,29,33,14,6,204
80105105005,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,4,0,3,0,0,3,0,18,12,32,49,65,80,75,49,19,9,393
80105105006,0,0,0,0,0,9,4,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,3,0,0,21,5,37,60,42,61,75,46,16,13,354
80105105007,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,11,32,33,39,42,32,15,4,214
80105105008,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,25,26,39,32,27,28,14,8,195
80105105011,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,6,20,28,59,70,93,82,61,30,11,456
80105105012,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,13,8,24,51,79,50,61,29,18,10,320
80105105013,0,0,0,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0,0,0,0,14,12,64,54,56,80,81,66,7,7,430
80105105014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,34,27,56,48,40,12,5,3,229
80105105015,0,0,0,0,0,0,5,4,3,15,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,8,16,31,0,10,21,6,16,12,54,118,143,374
80105105016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,3,0,8,3,16,35,33,40,21,16,10,8,180
80105105017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,35,31,30,30,22,20,8,4,180
80105105018,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,13,31,28,25,25,25,10,8,171
80105105101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,3,0,0,0,0,0,22,7,116,272,67,24,20,10,6,0,521
80105105102,0,0,0,0,4,0,0,0,0,11,0,0,0,0,0,3,6,0,0,4,0,0,5,6,0,0,10,0,0,29,6,54,88,48,34,71,66,31,3,403
80105105105,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,5,0,0,8,0,15,31,9,0,0,3,0,0,64,11,204,454,172,62,54,27,7,0,998
80105105109,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,16,5,0,3,0,0,0,32,3,154,247,105,67,44,26,6,9,661
80105105110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3,0,0,0,0,6,3,27,106,36,11,3,5,0,0,193
80105105111,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,13,4,0,0,0,0,0,19,0,105,223,73,37,29,24,8,0,506
80105105112,0,0,0,0,0,0,0,4,0,3,0,0,3,0,0,0,0,0,0,3,0,0,7,4,0,4,0,3,0,18,0,23,81,48,12,16,10,7,0,200
80105105113,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,3,0,0,11,0,26,123,59,22,19,18,13,0,270
80105105114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3
80105105115,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,9,4,0,0,0,0,0,18,7,68,125,52,55,33,54,25,23,440
80105105116,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,5,12,8,3,0,3,0,0,36,10,56,161,67,33,18,9,4,0,346
80105105117,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,8,0,40,103,37,22,24,0,4,0,235
80105105118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,51,155,59,18,11,0,0,0,295
80105105119,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,3,3,0,0,0,0,14,10,58,170,84,39,22,4,3,0,389
80105105120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,6,0,4,0,0,29,0,76,257,113,43,32,8,3,0,547
80105105301,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,15,12,7,6,9,3,0,59,3,59,210,110,88,93,65,42,9,673
80105105302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,20,6,64,183,72,41,38,20,4,0,421
80105105305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,4
80105105306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,10,0,18,90,43,29,17,18,5,0,235
80105105307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,85,22,0,0,0,0,0,0,186,359,373,74,11,0,0,0,0,0,819
80105105308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,82,14,0,0,0,0,0,0,133,196,316,62,12,0,0,0,0,0,579
80105105311,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,9,10,0,5,0,0,0,0,19,11,105,151,48,23,0,20,0,0,357
80105105312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,9,5,3,0,0,47,0,55,171,95,77,55,21,14,4,488
80105105313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,3,0,0,0,0,0,21,7,89,178,40,25,21,16,0,0,382
80105105314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,25,9,4,0,0,0,0,47,10,116,333,105,65,41,27,10,0,703
80105105404,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,5,5,70,63,66,74,46,18,13,7,363
80105105405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,4,17,34,22,26,14,5,4,0,130
80105105406,0,0,0,0,0,0,0,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,5,0,13,9,66,90,85,65,67,40,24,3,459
80105105407,0,0,0,0,0,0,8,3,0,10,0,0,0,0,0,0,3,0,0,5,0,5,9,4,0,0,0,3,3,26,8,82,115,72,60,41,22,16,8,428
80105105408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,0,0,0,5,0,0,8,0,47,59,48,21,16,12,9,5,211
80105105409,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,18,9,4,3,0,0,0,41,10,139,373,118,61,46,19,17,5,791
80105105410,0,0,0,0,0,0,0,4,3,6,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,7,6,78,200,69,30,22,7,4,3,421
80105105501,0,0,0,0,0,3,3,4,4,11,0,0,0,0,0,0,0,0,0,4,0,0,4,0,5,0,0,0,0,18,7,38,75,79,64,51,28,30,13,385
80105105502,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,3,0,0,9,4,4,0,0,0,0,12,6,18,69,68,52,36,15,18,4,284
80105105503,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,3,21,53,60,49,36,30,25,14,296
80105105504,0,0,0,0,0,4,0,0,0,6,0,0,0,4,0,0,0,0,0,8,0,0,3,0,0,3,0,0,0,7,5,57,71,85,50,37,33,7,10,364
80105105505,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,4,9,3,0,3,0,0,0,26,6,45,161,100,54,47,34,17,7,472
80105105506,0,0,0,0,0,0,9,4,0,11,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,5,0,0,0,14,9,56,113,99,51,39,30,16,4,420
80105105507,0,0,0,4,0,0,3,0,0,14,0,0,0,0,0,0,0,4,0,7,0,4,0,4,0,0,9,0,0,20,9,51,55,87,53,42,44,25,5,379
80105105508,0,0,0,0,5,4,3,0,3,18,0,0,3,0,0,0,0,0,0,6,0,3,3,10,4,4,4,0,0,30,6,46,87,124,100,63,50,23,13,504
80105105509,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,3,0,13,4,39,70,64,54,33,28,19,4,311
80105105601,0,0,0,0,0,0,0,4,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,10,8,36,72,93,79,63,47,25,12,443
80105105602,0,0,0,3,0,0,0,5,0,9,0,0,0,0,0,0,0,0,0,9,0,0,8,11,9,0,0,0,7,26,9,25,80,93,86,60,45,25,10,434
80105105603,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,4,0,18,3,39,51,67,73,48,46,31,12,368
80105105604,0,0,0,0,0,0,7,6,3,12,0,0,0,0,0,0,0,0,0,3,6,0,4,5,0,3,0,5,0,17,12,16,37,64,73,48,32,24,10,318
80105105605,0,0,0,0,0,0,0,7,3,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,3,5,23,46,70,84,59,34,29,14,359
80105105606,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,7,8,7,26,33,39,21,15,13,159
80105105607,0,0,0,0,0,0,0,9,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,10,14,8,37,54,87,56,24,19,16,319
80105105701,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,5,3,18,30,38,54,60,72,47,9,332
80105105702,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,3,18,41,52,32,31,17,9,10,203
80105105703,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,12,4,16,33,40,35,31,38,15,11,228
