SA1_CODE_2021,M_Current_ADF_Regular_15_24,M_Current_ADF_Regular_25_34,M_Current_ADF_Regular_35_44,M_Current_ADF_Regular_45_54,M_Current_ADF_Regular_55_64,M_Current_ADF_Regular_65_74,M_Current_ADF_Regular_75_84,M_Current_ADF_Regular_85_ov,M_Current_ADF_Regular_Tot,M_Current_ADF_Reserves_15_24,M_Current_ADF_Reserves_25_34,M_Current_ADF_Reserves_35_44,M_Current_ADF_Reserves_45_54,M_Current_ADF_Reserves_55_64,M_Current_ADF_Reserves_65_74,M_Current_ADF_Reserves_75_84,M_Current_ADF_Reserves_85_ov,M_Current_ADF_Reserves_Tot,M_Prev_ADF_Ncs_15_24,M_Prev_ADF_Ncs_25_34,M_Prev_ADF_Ncs_35_44,M_Prev_ADF_Ncs_45_54,M_Prev_ADF_Ncs_55_64,M_Prev_ADF_Ncs_65_74,M_Prev_ADF_Ncs_75_84,M_Prev_ADF_Ncs_85_ov,M_Prev_ADF_Ncs_Tot,M_Tot_ADF_ev_ser_15_24,M_Tot_ADF_ev_ser_25_34,M_Tot_ADF_ev_ser_35_44,M_Tot_ADF_ev_ser_45_54,M_Tot_ADF_ev_ser_55_64,M_Tot_ADF_ev_ser_65_74,M_Tot_ADF_ev_ser_75_84,M_Tot_ADF_ev_ser_85_ov,M_Tot_ADF_ev_ser_Tot,M_never_served_15_24,M_never_served_25_34,M_never_served_35_44,M_never_served_45_54,M_never_served_55_64,M_never_served_65_74,M_never_served_75_84,M_never_served_85_ov,M_never_served_Tot,M_NS_15_24,M_NS_25_34,M_NS_35_44,M_NS_45_54,M_NS_55_64,M_NS_65_74,M_NS_75_84,M_NS_85_ov,M_NS_Tot,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85_ov,M_Tot_Tot,F_Current_ADF_Regular_15_24,F_Current_ADF_Regular_25_34,F_Current_ADF_Regular_35_44,F_Current_ADF_Regular_45_54,F_Current_ADF_Regular_55_64,F_Current_ADF_Regular_65_74,F_Current_ADF_Regular_75_84,F_Current_ADF_Regular_85_ov,F_Current_ADF_Regular_Tot,F_Current_ADF_Reserves_15_24,F_Current_ADF_Reserves_25_34,F_Current_ADF_Reserves_35_44,F_Current_ADF_Reserves_45_54,F_Current_ADF_Reserves_55_64,F_Current_ADF_Reserves_65_74,F_Current_ADF_Reserves_75_84,F_Current_ADF_Reserves_85_ov,F_Current_ADF_Reserves_Tot,F_Prev_ADF_Ncs_15_24,F_Prev_ADF_Ncs_25_34,F_Prev_ADF_Ncs_35_44,F_Prev_ADF_Ncs_45_54,F_Prev_ADF_Ncs_55_64,F_Prev_ADF_Ncs_65_74,F_Prev_ADF_Ncs_75_84,F_Prev_ADF_Ncs_85_ov,F_Prev_ADF_Ncs_Tot,F_Tot_ADF_ev_ser_15_24,F_Tot_ADF_ev_ser_25_34,F_Tot_ADF_ev_ser_35_44,F_Tot_ADF_ev_ser_45_54,F_Tot_ADF_ev_ser_55_64,F_Tot_ADF_ev_ser_65_74,F_Tot_ADF_ev_ser_75_84,F_Tot_ADF_ev_ser_85_ov,F_Tot_ADF_ev_ser_Tot,F_never_served_15_24,F_never_served_25_34,F_never_served_35_44,F_never_served_45_54,F_never_served_55_64,F_never_served_65_74,F_never_served_75_84,F_never_served_85_ov,F_never_served_Tot,F_NS_15_24,F_NS_25_34,F_NS_35_44,F_NS_45_54,F_NS_55_64,F_NS_65_74,F_NS_75_84,F_NS_85_ov,F_NS_Tot,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85_ov,F_Tot_Tot,P_Current_ADF_Regular_15_24,P_Current_ADF_Regular_25_34,P_Current_ADF_Regular_35_44,P_Current_ADF_Regular_45_54,P_Current_ADF_Regular_55_64,P_Current_ADF_Regular_65_74,P_Current_ADF_Regular_75_84,P_Current_ADF_Regular_85_ov,P_Current_ADF_Regular_Tot,P_Current_ADF_Reserves_15_24,P_Current_ADF_Reserves_25_34,P_Current_ADF_Reserves_35_44,P_Current_ADF_Reserves_45_54,P_Current_ADF_Reserves_55_64,P_Current_ADF_Reserves_65_74,P_Current_ADF_Reserves_75_84,P_Current_ADF_Reserves_85_ov,P_Current_ADF_Reserves_Tot,P_Prev_ADF_Ncs_15_24,P_Prev_ADF_Ncs_25_34,P_Prev_ADF_Ncs_35_44,P_Prev_ADF_Ncs_45_54,P_Prev_ADF_Ncs_55_64,P_Prev_ADF_Ncs_65_74,P_Prev_ADF_Ncs_75_84,P_Prev_ADF_Ncs_85_ov,P_Prev_ADF_Ncs_Tot,P_Tot_ADF_ev_ser_15_24,P_Tot_ADF_ev_ser_25_34,P_Tot_ADF_ev_ser_35_44,P_Tot_ADF_ev_ser_45_54,P_Tot_ADF_ev_ser_55_64,P_Tot_ADF_ev_ser_65_74,P_Tot_ADF_ev_ser_75_84,P_Tot_ADF_ev_ser_85_ov,P_Tot_ADF_ev_ser_Tot,P_never_served_15_24,P_never_served_25_34,P_never_served_35_44,P_never_served_45_54,P_never_served_55_64,P_never_served_65_74,P_never_served_75_84,P_never_served_85_ov,P_never_served_Tot,P_NS_15_24,P_NS_25_34,P_NS_35_44,P_NS_45_54,P_NS_55_64,P_NS_65_74,P_NS_75_84,P_NS_85_ov,P_NS_Tot,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85_ov,P_Tot_Tot
80107107909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,3,0,0,0,0,4,18,15,24,10,10,9,5,0,86,0,0,0,0,0,0,0,0,0,18,12,23,9,10,11,5,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,26,23,14,10,12,6,3,106,0,0,0,0,0,0,0,0,0,15,28,23,14,10,12,6,5,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,5,0,4,0,3,0,0,0,0,5,32,37,42,23,19,19,10,0,184,0,0,0,0,0,0,0,0,0,32,39,47,24,19,23,10,7,198
80107108002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,4,10,4,14,0,0,0,4,6,4,10,4,23,15,25,22,15,12,22,14,0,127,0,0,3,0,3,0,0,0,13,15,31,23,21,20,33,20,3,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,9,31,23,17,36,36,25,8,183,0,4,0,3,5,3,0,0,16,9,36,25,21,36,41,30,7,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,6,5,4,19,0,0,0,4,4,6,5,4,25,24,58,45,35,49,62,38,8,310,0,3,3,3,0,3,4,4,26,24,61,47,40,58,69,48,15,357
80107108003,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,5,4,4,8,12,7,4,44,3,7,6,4,11,12,7,4,51,55,64,47,37,36,48,22,0,307,0,4,0,0,0,6,0,0,14,66,69,56,44,46,55,30,8,372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,10,0,0,3,0,0,0,3,0,11,49,67,60,59,61,68,26,7,402,0,0,4,0,0,0,0,0,10,59,73,67,58,63,65,32,10,419,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,5,6,6,12,14,12,4,52,3,7,10,6,14,14,12,4,60,113,131,103,93,104,109,50,14,714,0,3,3,0,5,6,0,3,20,115,136,122,106,115,124,59,17,795
80107108006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,35,21,14,3,7,5,0,95,4,7,0,0,0,0,0,0,10,22,45,21,12,3,7,5,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,39,13,8,11,0,4,0,91,0,0,0,0,0,0,0,0,0,18,39,13,8,11,0,4,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,70,37,20,17,9,9,0,189,5,7,0,0,0,0,0,0,12,43,75,37,20,17,9,9,0,209
80107108007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,4,5,12,27,0,3,0,3,0,4,5,12,30,21,50,26,12,13,13,22,10,173,0,0,0,0,0,9,13,8,33,22,57,30,12,14,27,44,30,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,5,0,0,0,4,0,0,5,0,5,21,45,27,18,17,23,41,22,210,0,4,0,0,7,10,15,5,30,21,47,27,21,21,24,54,29,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,4,0,9,12,12,35,0,3,0,0,0,9,12,12,39,45,96,53,26,32,37,58,32,381,0,0,0,0,9,12,26,13,62,41,103,58,29,36,52,94,58,479
80107108008,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,4,6,0,0,3,0,0,7,15,14,9,6,3,3,0,0,46,0,0,0,0,0,0,0,0,0,15,20,13,6,6,5,0,0,57,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,10,29,8,9,8,5,0,0,58,0,0,0,0,0,0,0,0,0,10,26,9,9,8,5,0,0,64,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,10,0,4,4,0,0,3,0,0,14,23,39,14,14,12,5,0,0,111,0,0,0,0,0,0,0,0,0,29,43,25,14,12,7,0,0,123
80107108009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80107108010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80107108011,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,3,0,19,0,0,0,4,4,0,3,0,23,22,54,46,25,22,15,13,0,202,0,6,0,0,0,0,0,0,14,26,66,52,28,24,23,17,3,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,27,57,36,33,36,31,17,7,239,0,0,0,0,0,0,0,0,4,25,56,38,34,32,32,17,7,252,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,4,3,3,3,0,20,0,0,4,5,3,3,3,0,19,52,113,83,55,54,46,26,11,452,4,7,0,0,4,0,0,0,12,51,127,93,66,58,50,28,13,488
80107108012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80107108013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,15,0,6,0,3,0,0,0,0,12,30,94,48,16,16,14,0,0,219,0,3,0,0,0,0,0,0,8,30,108,45,19,20,11,3,0,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,97,32,19,11,14,0,0,233,0,5,0,0,0,0,0,0,11,46,108,35,19,16,14,0,0,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,3,0,0,0,10,0,6,0,3,3,0,0,0,16,79,194,82,36,33,25,6,0,449,0,10,0,0,0,0,0,0,15,79,215,81,40,35,23,3,0,476
80107108014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,7,0,3,3,0,0,24,0,0,0,0,0,0,0,0,0,8,6,7,0,3,3,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,13,10,7,4,0,0,49,0,0,0,0,0,0,0,0,0,4,7,13,10,7,4,0,0,49
80107108015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,6,0,0,3,0,0,0,10,9,86,34,22,17,4,6,0,179,0,5,0,0,0,0,0,0,3,11,90,34,23,22,3,6,0,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,3,0,0,0,4,21,73,31,21,13,9,5,0,172,0,4,0,0,0,0,0,0,3,21,72,31,21,19,9,0,0,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,9,0,6,0,0,5,0,0,0,13,31,153,64,38,35,14,5,0,355,0,5,0,0,0,0,0,0,9,39,166,66,43,38,17,6,0,374
80107108016,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,3,0,12,0,0,0,7,5,0,3,0,12,11,52,23,19,13,14,3,0,130,0,0,0,0,0,0,0,0,3,11,53,28,23,13,15,5,0,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,62,26,17,26,14,9,0,167,0,0,6,0,0,0,0,0,9,17,61,31,17,26,14,10,0,173,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,15,0,0,0,7,7,0,3,0,13,30,116,46,33,35,29,15,0,294,0,0,6,0,3,0,3,0,13,30,118,53,37,40,25,15,0,324
80107108101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8,0,0,6,0,0,0,0,5,8,0,0,8,13,25,31,12,19,8,0,0,118,0,0,3,0,0,0,0,0,5,18,30,32,18,24,9,0,0,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,5,16,43,30,16,29,13,8,3,152,0,3,0,0,0,0,0,0,10,16,49,27,21,24,12,6,3,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,0,0,12,0,3,0,5,5,7,0,0,15,29,70,54,34,45,16,8,3,268,0,4,4,3,0,0,0,0,13,36,77,63,41,48,23,11,3,298
80107108102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,10,0,0,0,0,3,5,0,0,10,20,30,22,19,14,11,3,0,125,0,0,0,0,0,0,0,0,0,20,33,23,21,18,15,3,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,32,22,12,20,20,9,3,132,0,0,0,0,0,0,0,0,0,22,32,22,11,22,20,9,3,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,12,0,0,0,0,3,5,0,0,12,38,64,45,31,35,29,14,3,255,0,0,0,0,0,0,0,0,0,38,63,49,36,36,30,14,3,265
80107108103,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,6,3,7,0,0,14,0,0,0,6,3,7,0,0,17,22,17,35,28,25,19,0,3,154,6,0,0,0,0,0,0,0,9,29,19,35,30,34,26,0,0,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,24,30,43,12,7,0,181,0,0,0,7,0,0,0,0,12,25,25,24,36,49,15,7,4,189,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,3,0,0,0,6,3,7,0,0,14,0,0,0,6,7,7,0,0,18,54,47,60,54,73,27,7,5,337,6,0,0,3,3,0,0,0,18,56,50,60,70,81,40,7,8,367
80107108104,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,4,3,0,0,0,12,0,0,0,7,5,0,0,0,14,21,18,26,13,16,12,0,0,110,0,0,0,0,0,0,0,0,0,21,18,26,21,25,14,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,20,28,21,17,20,9,0,0,113,0,0,0,0,0,0,0,0,0,20,24,21,19,21,9,0,0,119,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,0,0,11,0,0,0,6,4,4,0,0,19,39,50,53,31,37,24,0,0,229,0,0,0,0,0,0,0,0,3,39,48,51,37,41,24,0,0,246
80107108105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,4,0,10,0,0,4,0,4,0,4,0,12,27,26,22,16,17,9,0,0,129,0,0,0,0,0,0,0,0,0,27,26,29,17,26,12,3,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,15,32,28,22,22,18,0,0,138,0,0,0,0,0,0,0,0,0,15,32,28,28,26,13,0,0,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,4,0,4,0,15,0,0,4,3,9,0,4,0,16,46,57,47,35,41,28,3,0,265,0,0,0,0,0,0,0,0,0,46,57,52,40,48,31,4,0,285
80107108106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,0,3,0,0,4,0,0,0,5,19,28,25,16,34,11,4,0,125,6,0,0,0,0,0,0,0,4,16,34,22,13,33,11,8,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,19,33,15,23,33,11,3,3,143,0,5,0,0,0,0,0,0,5,21,39,15,22,35,11,3,3,155,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,6,0,3,0,3,3,0,0,0,12,33,68,40,35,66,23,7,3,275,3,0,4,0,0,0,0,0,9,38,72,42,40,73,19,8,3,296
80107108107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,3,3,0,0,0,0,0,6,8,20,25,23,18,5,4,0,108,0,0,0,0,0,0,0,0,5,8,26,24,21,21,7,4,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,19,33,15,17,14,0,0,111,0,0,0,0,0,0,0,0,7,14,23,30,19,17,14,0,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,12,0,3,3,0,0,0,0,0,14,23,45,57,41,35,18,6,0,218,0,5,0,3,0,0,0,0,10,23,48,58,43,37,14,6,0,236
80107108108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,4,6,0,0,7,27,38,31,24,21,3,5,0,150,0,0,0,0,3,0,0,0,4,27,39,31,27,27,5,4,0,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,40,29,33,33,10,9,0,173,0,0,0,0,0,0,0,0,0,22,41,27,33,30,10,9,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,3,6,0,0,10,0,3,0,0,6,6,0,0,9,50,78,58,55,51,12,15,0,327,0,0,0,0,3,0,0,0,5,50,86,59,60,56,15,18,4,340
80107108109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,29,23,18,22,26,8,3,0,132,0,0,0,0,0,0,0,0,4,27,27,23,24,25,13,3,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,20,26,17,33,22,3,8,0,125,0,0,3,0,0,0,0,0,4,20,26,23,33,20,3,8,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,9,50,49,37,50,48,12,5,4,254,0,0,4,0,0,0,0,0,7,51,50,42,54,54,13,5,4,273
80107108111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,0,0,0,0,5,0,0,0,13,20,26,18,19,27,8,9,0,111,0,0,0,0,0,0,0,0,8,20,26,19,17,30,9,9,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,23,16,28,21,3,7,0,109,0,0,0,0,0,0,0,0,3,21,23,17,24,21,3,4,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,12,0,0,0,0,5,0,0,0,11,35,41,37,38,40,15,10,0,223,0,0,0,5,0,0,0,0,8,37,42,35,44,50,20,8,0,240
80107108112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,9,16,29,19,10,11,12,6,0,97,0,0,0,0,0,0,5,0,5,14,29,24,10,11,15,8,5,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,22,23,9,15,18,11,5,116,0,0,0,0,0,0,0,0,4,16,22,23,9,15,22,11,5,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,9,27,49,42,26,22,27,19,3,218,0,0,0,0,0,0,5,0,8,29,49,44,26,22,37,21,3,231
80107108113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,7,13,0,0,0,0,0,3,9,7,13,0,0,0,0,0,11,17,6,34,0,0,0,0,0,5,0,0,0,0,0,0,0,0,15,21,14,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,21,45,19,98,0,0,0,0,0,0,3,5,12,0,0,0,0,4,23,52,30,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,7,16,0,0,0,0,0,3,9,7,16,0,0,0,0,3,35,63,32,131,0,0,0,0,0,0,3,6,9,0,0,0,0,3,38,76,37,155
80107108114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,22,18,20,5,5,10,4,0,79,0,0,0,0,0,0,0,0,0,22,18,17,5,5,10,4,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,25,25,11,9,14,7,4,104,0,0,0,0,0,0,0,0,0,15,25,24,11,9,9,7,4,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,5,0,0,0,0,0,3,29,46,42,19,14,18,12,4,178,0,0,0,0,0,0,0,0,0,29,46,41,19,14,17,12,4,186
80107108201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,11,0,0,0,4,0,0,0,0,11,18,23,10,13,16,8,0,4,86,0,3,0,0,0,0,0,0,7,18,28,9,20,16,12,5,4,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,4,0,0,0,4,11,18,14,24,13,21,6,0,104,3,0,0,5,0,0,0,0,9,15,22,16,23,15,22,6,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,0,0,14,0,0,3,4,0,3,0,0,14,26,41,22,35,35,30,11,4,194,3,6,0,3,0,0,0,0,15,28,48,30,43,37,35,10,3,230
80107108202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,3,4,0,0,8,8,17,15,12,14,6,6,0,80,0,4,0,0,0,0,0,0,4,8,22,15,12,16,12,7,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,12,13,15,16,11,12,3,6,87,0,0,0,0,0,0,0,0,4,11,14,15,16,14,13,3,6,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,0,9,0,0,0,0,4,7,0,0,14,19,37,30,27,22,22,10,3,169,0,6,0,0,0,0,0,0,5,23,35,31,27,26,26,12,5,193
