SA1_CODE_2021,M_15_19_CF_Own_CCO,M_15_19_CF_Oth_CCO,M_15_19_CF_Own_CC_Oth_CC,M_15_19_CF_Total,M_15_19_DNPCC,M_15_19_UCC_NS,M_15_19_Total,M_20_24_CF_Own_CCO,M_20_24_CF_Oth_CCO,M_20_24_CF_Own_CC_Oth_CC,M_20_24_CF_Total,M_20_24_DNPCC,M_20_24_UCC_NS,M_20_24_Total,M_25_34_CF_Own_CCO,M_25_34_CF_Oth_CCO,M_25_34_CF_Own_CC_Oth_CC,M_25_34_CF_Total,M_25_34_DNPCC,M_25_34_UCC_NS,M_25_34_Total,M_35_44_CF_Own_CCO,M_35_44_CF_Oth_CCO,M_35_44_CF_Own_CC_Oth_CC,M_35_44_CF_Total,M_35_44_DNPCC,M_35_44_UCC_NS,M_35_44_Total,M_45_54_CF_Own_CCO,M_45_54_CF_Oth_CCO,M_45_54_CF_Own_CC_Oth_CC,M_45_54_CF_Total,M_45_54_DNPCC,M_45_54_UCC_NS,M_45_54_Total,M_55_64_CF_Own_CCO,M_55_64_CF_Oth_CCO,M_55_64_CF_Own_CC_Oth_CC,M_55_64_CF_Total,M_55_64_DNPCC,M_55_64_UCC_NS,M_55_64_Total,M_65_74_CF_Own_CCO,M_65_74_CF_Oth_CCO,M_65_74_CF_Own_CC_Oth_CC,M_65_74_CF_Total,M_65_74_DNPCC,M_65_74_UCC_NS,M_65_74_Total,M_75_84_CF_Own_CCO,M_75_84_CF_Oth_CCO,M_75_84_CF_Own_CC_Oth_CC,M_75_84_CF_Total,M_75_84_DNPCC,M_75_84_UCC_NS,M_75_84_Total,M_85ov_CF_Own_CCO,M_85ov_CF_Oth_CCO,M_85ov_CF_Own_CC_Oth_CC,M_85ov_CF_Total,M_85ov_DNPCC,M_85ov_UCC_NS,M_85ov_Total,M_Tot_CF_Own_CCO,M_Tot_CF_Oth_CCO,M_Tot_CF_Own_CC_Oth_CC,M_Tot_CF_Total,M_Tot_DNPCC,M_Tot_UCC_NS,M_Tot_Total,F_15_19_CF_Own_CCO,F_15_19_CF_Oth_CCO,F_15_19_CF_Own_CC_Oth_CC,F_15_19_CF_Total,F_15_19_DNPCC,F_15_19_UCC_NS,F_15_19_Total,F_20_24_CF_Own_CCO,F_20_24_CF_Oth_CCO,F_20_24_CF_Own_CC_Oth_CC,F_20_24_CF_Total,F_20_24_DNPCC,F_20_24_UCC_NS,F_20_24_Total,F_25_34_CF_Own_CCO,F_25_34_CF_Oth_CCO,F_25_34_CF_Own_CC_Oth_CC,F_25_34_CF_Total,F_25_34_DNPCC,F_25_34_UCC_NS,F_25_34_Total,F_35_44_CF_Own_CCO,F_35_44_CF_Oth_CCO,F_35_44_CF_Own_CC_Oth_CC,F_35_44_CF_Total,F_35_44_DNPCC,F_35_44_UCC_NS,F_35_44_Total,F_45_54_CF_Own_CCO,F_45_54_CF_Oth_CCO,F_45_54_CF_Own_CC_Oth_CC,F_45_54_CF_Total,F_45_54_DNPCC,F_45_54_UCC_NS,F_45_54_Total,F_55_64_CF_Own_CCO,F_55_64_CF_Oth_CCO,F_55_64_CF_Own_CC_Oth_CC,F_55_64_CF_Total,F_55_64_DNPCC,F_55_64_UCC_NS,F_55_64_Total,F_65_74_CF_Own_CCO,F_65_74_CF_Oth_CCO,F_65_74_CF_Own_CC_Oth_CC,F_65_74_CF_Total,F_65_74_DNPCC,F_65_74_UCC_NS,F_65_74_Total,F_75_84_CF_Own_CCO,F_75_84_CF_Oth_CCO,F_75_84_CF_Own_CC_Oth_CC,F_75_84_CF_Total,F_75_84_DNPCC,F_75_84_UCC_NS,F_75_84_Total,F_85ov_CF_Own_CCO,F_85ov_CF_Oth_CCO,F_85ov_CF_Own_CC_Oth_CC,F_85ov_CF_Total,F_85ov_DNPCC,F_85ov_UCC_NS,F_85ov_Total,F_Tot_CF_Own_CCO,F_Tot_CF_Oth_CCO,F_Tot_CF_Own_CC_Oth_CC,F_Tot_CF_Total,F_Tot_DNPCC,F_Tot_UCC_NS,F_Tot_Total,P_15_19_CF_Own_CCO,P_15_19_CF_Oth_CCO,P_15_19_CF_Own_CC_Oth_CC,P_15_19_CF_Total,P_15_19_DNPCC,P_15_19_UCC_NS,P_15_19_Total,P_20_24_CF_Own_CCO,P_20_24_CF_Oth_CCO,P_20_24_CF_Own_CC_Oth_CC,P_20_24_CF_Total,P_20_24_DNPCC,P_20_24_UCC_NS,P_20_24_Total,P_25_34_CF_Own_CCO,P_25_34_CF_Oth_CCO,P_25_34_CF_Own_CC_Oth_CC,P_25_34_CF_Total,P_25_34_DNPCC,P_25_34_UCC_NS,P_25_34_Total,P_35_44_CF_Own_CCO,P_35_44_CF_Oth_CCO,P_35_44_CF_Own_CC_Oth_CC,P_35_44_CF_Total,P_35_44_DNPCC,P_35_44_UCC_NS,P_35_44_Total,P_45_54_CF_Own_CCO,P_45_54_CF_Oth_CCO,P_45_54_CF_Own_CC_Oth_CC,P_45_54_CF_Total,P_45_54_DNPCC,P_45_54_UCC_NS,P_45_54_Total,P_55_64_CF_Own_CCO,P_55_64_CF_Oth_CCO,P_55_64_CF_Own_CC_Oth_CC,P_55_64_CF_Total,P_55_64_DNPCC,P_55_64_UCC_NS,P_55_64_Total,P_65_74_CF_Own_CCO,P_65_74_CF_Oth_CCO,P_65_74_CF_Own_CC_Oth_CC,P_65_74_CF_Total,P_65_74_DNPCC,P_65_74_UCC_NS,P_65_74_Total,P_75_84_CF_Own_CCO,P_75_84_CF_Oth_CCO,P_75_84_CF_Own_CC_Oth_CC,P_75_84_CF_Total,P_75_84_DNPCC,P_75_84_UCC_NS,P_75_84_Total,P_85ov_CF_Own_CCO,P_85ov_CF_Oth_CCO,P_85ov_CF_Own_CC_Oth_CC,P_85ov_CF_Total
80107107820,0,4,0,4,8,0,10,0,0,0,0,17,0,17,6,0,0,6,18,0,25,14,0,0,18,8,0,25,14,3,0,17,8,0,24,0,3,0,7,23,0,30,0,5,0,5,15,0,19,0,0,0,0,6,0,6,0,0,0,0,0,0,0,39,18,0,58,109,0,172,0,0,0,0,11,0,11,0,0,0,0,8,0,14,14,0,0,13,7,0,21,26,0,0,26,3,0,33,7,3,0,10,18,0,27,0,15,0,11,24,0,41,0,8,0,8,11,0,17,0,0,0,0,5,0,5,0,0,0,0,0,0,0,45,21,0,64,93,0,166,0,4,0,4,21,0,23,0,0,0,0,24,0,25,19,0,0,20,30,0,48,39,0,0,40,14,0,59,23,6,0,25,28,0,51,7,18,0,19,51,0,73,0,13,0,13,27,0,35,0,0,0,0,12,0,12,0,0,0,0
80107107821,0,0,0,0,13,0,15,0,0,0,0,11,0,14,7,0,0,7,15,0,20,14,0,0,19,4,0,23,7,0,0,7,24,4,34,0,9,0,10,42,0,44,0,3,0,3,11,0,20,0,0,0,0,8,0,10,0,0,0,0,0,0,0,29,16,0,44,124,5,178,0,0,0,0,12,0,12,0,0,0,0,12,0,19,11,0,0,11,6,0,20,17,0,0,21,7,0,25,8,5,0,12,17,3,36,0,9,0,7,28,0,32,0,8,0,8,12,0,19,0,0,0,0,6,0,6,0,0,0,0,0,0,0,37,29,0,66,104,4,168,0,0,0,0,26,0,30,0,3,0,3,29,0,31,20,0,0,17,21,0,41,29,0,0,37,10,0,47,11,5,0,16,46,4,66,3,16,0,12,60,0,79,0,17,0,17,24,0,42,0,0,0,0,11,0,11,0,0,0,0
80107107901,0,0,0,0,6,0,3,0,0,0,0,4,0,10,0,0,0,0,3,0,8,20,0,0,20,5,0,22,10,0,0,10,11,0,16,0,4,0,4,4,0,13,0,5,0,5,9,0,17,0,0,0,0,3,0,6,0,0,0,0,5,0,5,32,8,0,43,53,0,101,0,0,0,0,6,0,4,0,0,0,0,3,0,4,5,0,0,5,9,0,14,19,0,0,21,3,0,23,8,0,0,8,7,0,15,0,6,0,9,16,0,21,0,3,0,3,14,0,20,0,4,0,4,3,0,6,0,0,0,0,0,0,0,33,11,3,55,64,0,115,0,0,0,0,14,0,12,0,5,0,6,12,0,14,13,0,0,9,13,0,24,42,0,0,37,10,0,51,13,0,0,13,18,0,32,0,14,0,12,23,0,32,0,10,0,10,21,0,29,0,5,0,5,11,0,15,0,0,0,0
80107107902,0,0,0,0,9,0,9,0,0,0,0,12,0,12,10,0,0,7,10,0,23,26,0,0,25,12,6,38,9,0,0,7,5,0,17,0,6,0,3,14,0,23,0,3,0,3,18,0,18,0,0,0,0,3,0,3,0,0,0,0,0,0,0,38,7,0,55,85,4,143,0,0,0,0,16,0,15,0,0,0,0,9,0,9,13,0,0,16,8,0,31,24,0,0,24,7,0,29,11,0,0,8,17,0,26,0,10,0,10,20,0,26,0,8,0,8,21,0,24,0,0,0,0,6,0,6,0,0,0,0,0,0,0,48,19,0,64,99,0,167,0,0,0,0,29,0,25,0,0,0,0,22,0,22,24,4,0,27,23,7,54,47,0,0,47,13,3,69,16,3,0,21,24,0,42,0,11,0,14,35,0,51,0,11,0,11,36,0,41,0,0,0,0,11,0,11,0,0,0,0
80107107903,0,0,0,0,10,0,10,0,0,0,0,12,0,16,13,0,0,12,20,11,44,26,0,0,21,6,0,31,8,0,0,7,18,0,27,0,4,0,3,19,0,23,3,4,0,8,17,0,26,0,0,0,0,7,0,7,0,0,0,0,0,0,0,47,16,0,61,108,11,181,0,3,0,3,9,0,16,0,0,0,4,9,0,8,8,0,0,8,19,0,31,28,0,0,31,7,0,41,10,3,0,9,21,0,31,0,12,0,12,15,0,29,0,6,0,12,21,0,32,0,0,0,0,12,0,13,0,0,0,0,0,0,0,50,28,0,81,116,5,195,0,3,0,3,22,0,19,0,3,0,3,21,0,25,19,0,0,19,41,15,71,51,6,0,51,13,0,64,15,5,0,21,36,0,58,0,15,0,15,30,0,51,6,13,0,15,46,0,64,0,0,0,0,16,0,19,0,0,0,0
80107107904,0,0,0,0,8,0,8,0,0,0,0,7,0,8,7,0,0,7,7,0,16,16,0,0,16,11,0,26,12,0,0,15,5,0,19,3,4,4,5,19,0,25,0,8,0,7,19,0,28,0,0,0,0,11,0,9,0,0,0,0,0,0,0,37,12,4,53,91,6,143,0,0,0,0,15,0,15,0,0,0,0,7,0,5,5,0,0,5,4,0,12,22,0,0,23,7,3,35,12,0,0,12,15,0,26,0,3,0,3,16,0,22,0,11,0,11,21,0,30,0,0,0,0,5,0,6,0,0,0,0,6,0,6,42,13,0,61,87,3,145,0,0,0,0,25,0,25,0,0,0,0,10,0,15,13,0,0,13,11,0,32,38,0,0,38,16,4,58,24,0,0,24,17,0,46,3,11,4,16,38,0,50,0,18,0,13,39,0,59,0,0,0,0,12,0,12,0,0,0,0
80107107905,0,0,0,0,10,0,15,0,0,0,0,0,0,5,4,0,0,4,18,0,25,23,0,0,23,9,5,31,7,5,0,7,9,0,17,0,5,0,5,14,0,19,0,5,0,5,21,0,28,0,3,0,3,22,0,20,0,0,0,0,0,0,3,31,16,0,50,106,6,157,0,0,0,0,6,0,6,0,0,0,0,7,0,10,14,3,0,14,8,0,28,17,0,0,20,0,3,22,3,3,0,12,11,0,25,0,5,0,5,11,0,21,0,11,0,11,21,0,35,0,0,0,4,15,0,20,0,0,0,0,0,0,0,37,26,3,62,90,0,156,0,0,0,0,19,0,18,0,0,0,0,7,0,10,16,3,0,21,29,0,46,36,0,0,38,15,3,54,11,3,0,16,22,3,43,0,6,0,6,26,0,31,0,14,0,14,47,0,62,0,0,0,8,33,0,42,0,0,0,0
80107107906,0,0,0,0,6,0,11,0,0,0,0,9,0,12,12,0,0,12,19,0,32,11,0,0,11,7,0,21,9,0,0,9,18,0,25,0,3,0,5,18,0,20,0,0,0,0,20,0,15,0,0,0,0,3,0,3,0,0,0,0,0,0,0,33,10,0,45,100,0,149,0,0,0,0,4,0,4,0,0,0,0,14,0,14,15,0,0,18,19,0,39,14,0,0,14,6,0,16,3,0,0,7,16,0,24,0,15,0,15,23,0,34,0,0,0,0,16,0,19,0,0,0,0,5,0,3,0,0,0,0,0,0,0,36,13,0,56,103,6,156,0,0,0,0,12,0,13,0,0,0,0,25,0,27,24,0,0,31,37,0,72,27,0,0,27,7,0,35,7,5,0,14,34,0,46,0,13,0,17,37,0,60,0,5,0,5,34,0,39,0,0,0,0,3,0,9,0,0,0,0
80107107907,0,0,0,0,7,0,7,0,0,0,0,11,0,11,3,0,0,8,16,0,29,8,0,0,8,3,0,12,3,0,0,3,11,0,11,0,10,0,10,16,4,25,0,0,0,0,8,0,9,0,0,0,0,3,0,6,0,0,0,0,0,0,3,20,15,0,35,74,4,114,0,0,0,0,10,0,8,0,0,0,0,6,0,10,8,0,0,8,18,0,25,13,0,3,13,9,0,22,0,0,0,0,13,0,16,0,6,0,6,16,0,28,0,3,0,3,10,0,18,0,0,0,0,9,0,6,0,0,0,0,5,0,5,23,19,3,43,86,7,137,0,0,0,0,11,0,14,4,0,0,5,17,0,19,17,0,0,16,33,0,49,25,0,3,23,8,0,36,0,0,0,0,24,0,34,0,11,0,11,36,4,50,0,4,0,4,21,0,23,0,6,0,6,9,0,12,0,0,0,0
80107107908,0,0,0,0,4,0,5,0,0,0,0,9,0,11,9,0,0,10,6,0,17,8,0,0,8,6,0,22,7,0,0,7,7,0,15,4,0,0,3,17,0,18,0,3,0,3,14,0,23,0,0,0,0,4,0,4,0,0,0,0,0,0,0,23,6,0,31,70,5,104,0,0,0,0,6,0,4,0,0,0,0,8,0,11,6,0,0,10,8,0,18,9,0,5,15,4,0,16,9,3,0,10,7,0,17,0,6,0,3,15,0,23,0,4,0,4,8,4,17,0,0,0,0,9,0,9,0,0,0,0,0,0,0,25,9,5,39,71,6,118,0,0,0,0,8,0,10,0,0,0,0,18,3,20,13,3,0,14,18,0,37,16,0,5,17,14,6,34,12,3,0,13,11,6,27,0,3,0,11,27,0,40,0,7,0,7,26,3,39,0,0,0,0,14,0,14,0,0,0,0
80107107909,0,0,0,0,8,0,11,0,0,0,3,0,0,4,5,0,0,5,7,0,12,15,0,0,18,5,0,23,4,0,0,4,8,0,9,0,0,0,0,10,0,10,0,0,0,0,7,0,11,0,0,0,0,0,0,5,0,0,0,0,0,0,0,18,8,0,25,65,0,90,0,0,0,3,4,0,6,0,0,0,0,6,0,6,6,0,0,11,13,3,28,4,0,3,8,10,0,23,0,0,0,5,10,0,14,0,0,0,0,9,0,10,0,0,0,0,7,0,12,0,0,0,0,6,0,6,0,0,0,0,3,0,5,14,11,5,29,76,3,105,0,3,0,8,17,0,19,0,0,0,3,13,0,9,11,0,0,10,25,3,39,18,0,3,21,19,0,47,7,0,0,4,15,0,24,0,0,0,0,21,0,19,0,3,0,3,18,0,23,0,0,0,0,6,0,10,0,0,0,0
80107108002,0,0,0,0,4,0,4,0,0,0,0,9,0,9,9,4,0,6,22,0,31,12,0,0,12,12,3,23,0,0,0,8,16,0,21,0,4,0,4,14,3,20,0,0,0,0,25,0,33,0,3,0,3,22,0,20,0,0,0,0,0,0,3,22,11,0,33,119,10,159,0,0,0,0,0,0,0,0,0,0,0,7,0,5,8,0,0,12,17,4,36,12,0,0,12,8,0,25,4,0,0,9,13,3,21,0,4,0,4,32,5,36,0,12,0,12,30,0,41,0,4,0,4,18,0,30,0,0,0,0,8,0,7,24,23,0,49,137,13,203,0,0,0,0,9,0,4,0,0,0,0,12,0,15,15,4,0,18,40,3,61,23,0,0,24,16,7,47,4,5,0,5,26,3,40,0,5,0,5,45,0,58,0,10,0,10,52,3,69,0,12,0,12,40,0,48,0,0,0,0
80107108003,0,0,0,0,17,0,18,0,0,0,0,42,0,45,12,7,0,14,48,4,69,26,0,0,29,24,0,56,11,0,0,9,36,0,44,0,13,0,14,33,0,46,0,10,0,10,47,0,55,0,3,0,6,25,0,30,0,0,0,0,3,0,8,45,32,0,80,279,16,372,0,0,0,0,22,0,22,0,4,0,0,30,0,40,22,0,0,23,44,0,73,37,0,0,38,28,4,67,12,6,0,20,37,0,58,3,20,0,17,43,3,63,4,16,0,17,48,0,65,0,6,0,6,30,0,32,0,0,0,0,10,0,10,72,49,3,129,286,14,419,0,0,0,0,36,0,36,4,4,0,3,73,0,86,33,9,0,42,90,3,136,56,4,0,62,49,5,122,24,9,0,30,73,0,106,0,27,0,32,79,0,115,4,22,0,29,93,0,124,0,10,0,11,54,0,59,0,0,0,0
80107108006,0,0,0,0,9,0,9,0,0,0,0,11,4,21,3,0,0,3,33,7,45,3,0,0,4,18,0,21,0,0,0,0,16,0,12,0,0,0,0,3,0,3,0,0,0,0,7,0,7,0,0,0,0,3,0,5,0,0,0,0,0,0,0,4,0,0,6,93,14,114,0,0,0,0,3,0,3,0,3,0,3,12,4,18,5,0,0,5,30,0,39,0,0,0,0,13,0,13,0,0,0,0,7,0,8,0,0,0,0,11,0,11,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,3,6,0,8,87,4,96,0,0,0,0,9,0,9,0,3,0,3,19,9,33,9,0,0,4,65,7,75,4,0,0,3,33,0,37,3,0,0,3,24,0,20,0,0,0,0,17,0,17,0,0,0,0,9,0,9,0,0,0,0,7,0,9,0,0,0,0
80107108007,0,0,0,0,11,0,11,0,0,0,0,11,0,17,7,0,0,7,46,0,57,17,6,0,19,11,0,30,3,0,0,4,8,0,12,0,0,0,0,17,0,14,0,3,0,3,16,6,27,0,3,0,3,23,13,44,0,0,0,0,24,5,30,31,8,0,35,158,35,231,0,0,0,0,6,0,6,0,0,0,0,15,0,15,13,0,0,14,29,4,47,14,0,0,19,16,0,27,0,0,0,3,13,0,21,0,0,0,0,15,7,21,0,6,0,6,11,9,24,0,0,0,0,41,17,54,0,0,0,0,22,5,29,34,13,0,43,172,34,250,0,0,0,0,14,0,14,0,0,0,0,26,0,33,23,0,0,25,73,0,103,27,6,0,31,28,0,58,6,4,0,6,23,0,29,0,0,0,0,31,9,36,0,11,0,11,33,14,52,0,3,0,3,63,32,94,0,0,0,0
80107108008,0,0,0,0,3,0,3,0,0,0,0,10,3,14,3,0,0,3,13,0,20,4,0,0,3,7,0,13,0,0,0,0,0,0,6,0,0,0,0,6,0,6,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,9,43,0,57,0,0,0,0,4,0,4,0,0,0,0,12,0,12,3,0,3,5,18,0,26,5,0,0,5,4,0,9,0,0,0,0,13,0,9,0,0,0,0,8,0,8,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,10,52,0,64,0,0,0,0,3,0,3,0,0,0,0,22,3,23,8,0,3,7,32,0,43,5,0,0,6,16,0,25,4,0,0,4,14,0,14,0,0,0,0,12,0,12,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0
80107108009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80107108010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80107108011,0,0,0,0,6,0,6,0,4,0,4,12,0,17,10,0,0,11,49,5,66,18,0,0,21,33,0,52,4,0,0,4,23,0,28,0,8,0,4,20,0,24,0,3,0,3,21,0,23,0,4,0,4,14,0,17,0,0,0,0,0,0,3,33,13,0,50,173,14,238,0,0,0,0,6,0,10,5,0,0,0,15,0,21,11,0,0,13,41,3,56,13,0,0,13,25,0,38,4,3,0,10,22,3,34,0,6,0,6,29,0,32,0,9,0,9,23,0,32,0,0,0,0,17,0,17,0,0,0,0,7,0,7,35,16,0,54,185,9,252,0,0,0,0,11,0,10,5,5,0,5,32,0,42,22,3,0,23,90,6,127,36,0,0,40,53,0,93,10,3,0,12,46,3,66,0,7,0,11,43,4,58,0,10,0,10,40,0,50,0,7,0,7,28,0,28,0,0,0,0
80107108012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80107108013,0,0,0,0,9,0,9,0,0,0,0,15,0,16,12,3,0,14,87,3,108,8,0,0,8,30,0,45,0,0,0,6,16,0,19,0,3,0,5,13,0,20,0,0,0,0,12,0,11,0,0,0,0,3,0,3,0,0,0,0,0,0,0,31,3,0,39,193,6,239,0,0,0,0,6,0,6,9,7,0,11,33,0,48,20,9,0,27,72,5,108,8,0,0,13,19,0,35,3,6,0,6,12,0,19,0,0,0,0,14,0,16,0,4,0,4,8,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,24,0,65,168,11,238,0,0,0,0,18,0,18,7,7,0,12,50,0,62,27,6,3,41,165,11,215,24,0,0,26,58,0,81,7,6,0,8,28,0,40,5,7,0,6,27,0,35,0,4,0,4,19,0,23,0,0,0,0,3,0,3,0,0,0,0
80107108014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,7,14,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,4,0,0,4,0,0,7,0,0,0,6,0,0,0,0,3,0,3,0,0,3,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,8,17,0,24,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,7,0,7,6,0,0,6,3,0,13,0,0,0,9,4,0,10,0,6,0,6,4,0,7,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
80107108015,0,0,0,0,0,0,0,0,0,0,0,9,0,9,6,3,0,9,79,5,90,12,0,0,12,20,0,34,0,0,0,0,23,0,23,0,0,0,4,17,0,22,0,0,0,0,3,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,28,3,0,27,157,4,191,0,0,0,0,0,0,0,0,0,0,0,16,0,15,19,6,0,23,47,4,72,13,0,0,11,15,0,31,0,0,0,0,18,0,21,0,5,0,5,17,0,19,0,4,0,4,5,0,9,0,0,0,0,6,0,0,0,0,0,0,0,0,0,28,16,0,48,131,3,183,0,0,0,0,0,0,3,0,0,0,0,32,0,29,26,10,0,39,122,4,166,24,0,0,30,38,0,66,3,0,0,3,40,0,43,0,7,0,4,35,0,38,0,4,0,4,12,0,17,0,0,0,0,3,0,6,0,0,0,0
80107108016,0,0,0,0,3,0,3,0,0,0,0,11,0,11,4,4,0,15,40,0,53,12,0,0,14,12,0,28,7,0,0,7,15,0,23,0,4,0,4,14,0,13,0,0,0,0,13,0,15,0,0,0,0,3,0,5,0,0,0,0,0,0,0,27,10,0,40,108,3,149,0,0,0,0,0,0,0,0,0,0,0,18,0,16,17,4,0,22,38,0,61,5,0,0,6,14,6,31,4,0,0,5,8,0,17,3,8,0,14,16,0,26,0,0,0,0,11,0,14,0,3,0,3,5,0,10,0,0,0,0,0,0,0,23,26,0,54,113,9,173,0,0,0,0,4,0,4,0,0,0,0,26,0,26,17,11,0,32,82,5,118,16,3,0,24,26,6,53,11,0,0,13,25,0,37,3,8,0,11,28,0,40,0,10,0,10,25,0,25,0,3,0,3,8,3,15,0,0,0,0
80107108101,0,0,0,0,13,0,15,0,0,0,0,5,0,6,12,0,0,12,18,0,30,22,0,0,22,12,3,32,4,0,0,4,11,0,18,0,0,0,7,15,0,24,0,0,0,0,7,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,8,0,37,87,5,136,0,0,0,0,9,0,9,0,0,0,0,6,0,8,21,3,0,27,16,3,49,14,5,0,23,9,0,27,0,0,0,4,19,0,21,0,9,0,11,12,0,24,0,3,0,3,8,0,12,0,0,0,0,8,0,6,0,0,0,0,3,0,3,46,18,0,68,87,10,165,0,0,0,0,21,0,25,3,0,0,3,8,0,8,35,5,0,38,34,4,77,40,5,0,40,17,4,63,5,0,0,5,26,3,41,5,12,0,14,33,0,48,0,3,0,3,18,0,23,0,0,0,0,8,0,11,0,0,0,0
80107108102,0,0,0,0,6,0,6,0,0,0,0,17,0,17,8,3,0,12,23,0,33,13,0,0,13,10,0,23,3,0,0,3,20,0,21,3,3,0,3,12,0,18,0,5,0,5,12,0,15,0,0,0,0,0,0,3,0,0,0,0,0,0,0,31,9,0,36,96,0,133,0,0,0,0,3,0,3,0,0,0,0,12,0,14,10,0,0,11,19,0,32,8,0,0,8,10,0,22,3,0,0,8,6,0,11,0,4,0,4,13,0,22,0,6,0,6,7,0,20,0,0,0,0,9,0,9,0,0,0,0,3,0,3,20,11,0,36,93,0,135,0,0,0,0,12,0,12,0,0,0,0,28,0,30,16,5,0,18,44,0,63,24,0,0,28,19,0,49,11,0,0,11,25,0,36,3,8,0,7,32,0,36,0,9,0,9,18,0,30,0,0,0,0,12,0,14,0,0,0,0
80107108103,0,0,0,0,15,0,19,0,0,0,0,14,3,14,11,0,0,9,7,0,19,12,0,0,12,12,0,35,4,0,0,5,20,0,30,3,4,0,8,26,0,34,0,5,0,5,14,5,26,0,0,0,0,3,0,0,0,0,0,0,0,0,0,31,15,0,49,119,14,176,0,4,0,4,18,0,18,0,0,0,0,12,0,12,17,0,0,19,10,0,25,17,0,0,19,5,0,24,7,8,0,11,22,7,36,0,15,0,19,26,0,49,0,9,0,9,10,0,15,0,0,0,0,4,0,7,0,0,0,0,0,0,4,39,30,0,74,107,9,189,0,5,0,5,28,0,33,0,0,0,0,18,3,17,25,4,0,28,21,0,50,33,0,0,34,21,0,60,13,4,0,16,44,3,70,0,21,0,30,48,3,81,0,11,0,11,22,5,40,0,3,0,3,9,0,7,0,0,0,0
