SA1_CODE_2021,Preschool_M,Preschool_F,Preschool_P,Primary_Government_M,Primary_Government_F,Primary_Government_P,Primary_Catholic_M,Primary_Catholic_F,Primary_Catholic_P,Primry_Othr_non_Govt_M,Primry_Othr_non_Govt_F,Primry_Othr_non_Govt_P,Primary_Tot_Primary_M,Primary_Tot_Primary_F,Primary_Tot_Primary_P,Secondary_Government_M,Secondary_Government_F,Secondary_Government_P,Secondary_Catholic_M,Secondary_Catholic_F,Secondary_Catholic_P,Secondary_Other_non_Govt_M,Secondary_Other_non_Govt_F,Secondary_Other_non_Govt_P,Secondary_Tot_Secondary_M,Secondary_Tot_Secondary_F,Secondary_Tot_Secondary_P,Tert_Voc_edu_Ft_15_24_M,Tert_Voc_edu_Ft_15_24_F,Tert_Voc_edu_Ft_15_24_P,Tert_Voc_edu_Ft_25_ov_M,Tert_Voc_edu_Ft_25_ov_F,Tert_Voc_edu_Ft_25_ov_P,Tert_Voc_edu_Pt_15_24_M,Tert_Voc_edu_Pt_15_24_F,Tert_Voc_edu_Pt_15_24_P,Tert_Voc_edu_Pt_25_ov_M,Tert_Voc_edu_Pt_25_ov_F,Tert_Voc_edu_Pt_25_ov_P,Tert_Voc_edu_F_Pt_ns_M,Tert_Voc_edu_F_Pt_ns_F,Tert_Voc_edu_F_Pt_ns_P,Tert_Voc_edu_Tot_M,Tert_Voc_edu_Tot_F,Tert_Voc_edu_Tot_P,Tert_Uni_oth_h_edu_Ft_15_24_M,Tert_Uni_oth_h_edu_Ft_15_24_F,Tert_Uni_oth_h_edu_Ft_15_24_P,Tert_Uni_oth_h_edu_Ft_25_ov_M,Tert_Uni_oth_h_edu_Ft_25_ov_F,Tert_Uni_oth_h_edu_Ft_25_ov_P,Tert_Uni_oth_h_edu_Pt_15_24_M,Tert_Uni_oth_h_edu_Pt_15_24_F,Tert_Uni_oth_h_edu_Pt_15_24_P,Tert_Uni_oth_h_edu_Pt_25_ov_M,Tert_Uni_oth_h_edu_Pt_25_ov_F,Tert_Uni_oth_h_edu_Pt_25_ov_P,Tert_Uni_oth_h_edu_F_Pt_ns_M,Tert_Uni_oth_h_edu_F_Pt_ns_F,Tert_Uni_oth_h_edu_F_Pt_ns_P,Tert_Uni_other_high_edu_Tot_M,Tert_Uni_other_high_edu_Tot_F,Tert_Uni_other_high_edu_Tot_P,Tert_Tot_Tert_M,Tert_Tot_Tert_F,Tert_Tot_Tert_P,Othr_typ_educ_inst_Ft_stud_M,Othr_typ_educ_inst_Ft_stud_F,Othr_typ_educ_inst_Ft_stud_P,Othr_typ_educ_inst_Pt_stud_M,Othr_typ_educ_inst_Pt_stud_F,Othr_typ_educ_inst_Pt_stud_P,Oth_typ_ed_instit_F_Pt_ns_M,Oth_typ_ed_instit_F_Pt_ns_F,Oth_typ_ed_instit_F_Pt_ns_P,Other_type_educ_instit_Tot_M,Other_type_educ_instit_Tot_F,Other_type_educ_instit_Tot_P,Type_educanl_institution_ns_M,Type_educanl_institution_ns_F,Type_educanl_institution_ns_P,Tot_M,Tot_F,Tot_P
80107109019,10,5,18,29,9,44,10,3,9,4,4,7,38,18,61,15,4,16,8,8,12,0,0,0,22,7,33,0,0,0,0,0,0,0,0,0,6,8,8,0,0,0,10,8,11,3,4,5,0,0,0,0,0,0,4,3,6,0,0,0,14,9,15,24,15,37,0,0,0,0,3,8,0,0,0,0,6,10,0,0,3,99,56,153
80107109020,5,7,7,10,4,13,8,4,6,0,0,0,13,5,17,12,6,21,5,5,13,0,4,9,23,16,36,0,0,0,0,4,4,0,0,0,0,4,4,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,3,3,8,0,0,0,3,5,13,10,8,16,3,0,3,0,3,3,0,0,0,3,0,3,7,4,14,53,45,103
80107113201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80107113202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80108109101,0,0,7,11,10,23,0,4,3,0,0,0,17,10,23,14,6,16,0,0,4,0,3,3,13,7,20,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,4,5,3,8,0,0,0,0,0,0,0,3,8,0,0,0,5,9,8,4,7,16,0,0,0,0,6,6,0,0,0,0,6,6,3,3,10,36,42,81
80108109102,0,4,3,14,13,24,0,4,5,5,3,8,23,18,39,5,10,16,9,3,16,0,9,6,10,22,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,4,9,10,0,0,0,0,0,0,7,4,7,0,0,0,10,13,21,5,17,31,0,0,0,0,0,4,0,0,0,0,0,3,3,0,3,47,67,112
80108109103,4,4,4,9,12,25,0,0,0,4,0,3,16,18,32,7,0,9,4,0,6,3,4,4,10,8,18,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,4,0,6,0,4,9,0,4,0,0,0,0,3,0,6,0,0,0,3,4,11,9,11,18,0,0,0,0,0,0,0,0,0,0,0,0,4,13,16,38,53,92
80108109104,3,4,5,8,8,17,0,3,6,0,0,0,11,9,25,4,3,12,0,0,0,0,0,0,6,7,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,4,4,3,0,0,0,3,5,11,8,7,15,0,0,0,0,0,3,0,0,0,0,0,3,0,3,11,25,37,69
80108109105,0,0,0,7,15,22,11,5,11,5,5,11,16,21,39,12,9,19,10,11,22,7,3,12,32,16,50,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,4,0,3,4,7,9,0,0,0,0,0,0,0,0,0,0,0,0,5,12,17,12,13,25,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,61,60,120
80108109106,0,3,3,12,12,19,7,5,10,0,10,6,14,23,35,8,10,13,3,9,11,7,8,14,20,26,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,9,0,0,0,0,0,0,5,5,10,0,0,0,13,12,25,14,11,24,3,0,3,5,0,5,0,0,0,4,0,4,5,3,9,56,65,123
80108109107,4,0,3,11,12,23,6,0,11,0,0,0,22,15,32,11,3,12,8,6,8,0,8,6,19,7,28,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,9,8,5,14,0,0,0,0,0,0,0,6,6,0,0,0,6,8,15,13,14,24,0,0,0,0,0,0,0,0,0,0,0,0,9,3,12,60,40,107
80108109108,4,8,10,18,14,36,5,0,5,7,0,10,28,22,47,12,12,16,6,10,22,6,4,11,24,24,52,0,0,0,0,0,0,6,0,6,0,4,3,0,0,0,7,0,8,9,3,10,0,0,0,0,0,0,0,6,3,0,0,0,9,10,20,17,12,28,0,0,0,0,0,0,0,0,0,0,0,0,5,4,6,87,64,147
80108109201,6,10,14,15,9,24,5,3,9,0,0,0,13,10,26,16,12,31,0,3,9,0,5,4,22,22,39,0,0,5,0,0,0,5,0,6,3,5,7,0,0,0,8,9,19,7,0,14,3,8,9,0,5,5,6,9,15,0,0,0,15,18,38,31,26,52,3,0,3,0,3,3,0,0,0,3,3,7,5,10,16,82,76,158
80108109202,0,6,6,7,8,16,9,9,14,6,3,3,15,19,36,5,10,17,3,12,10,7,0,12,14,20,36,0,0,0,0,0,0,6,0,6,0,4,4,0,0,0,6,5,11,9,5,15,3,4,5,0,0,0,3,8,7,0,0,0,10,14,29,15,16,33,0,0,0,0,0,0,0,0,0,0,0,0,6,9,15,55,72,133
80108109203,3,3,10,14,16,28,5,3,11,6,3,4,26,23,46,6,11,13,8,3,10,0,7,7,16,21,37,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6,7,12,0,0,5,0,7,7,6,3,12,0,0,0,14,15,31,14,17,35,0,0,0,0,0,0,0,0,0,0,3,4,5,6,14,71,69,138
80108109204,0,0,4,10,4,15,7,8,14,0,0,0,19,15,32,15,4,20,0,0,7,0,0,0,14,8,25,0,0,0,0,0,0,0,0,0,0,5,7,0,0,0,0,3,7,5,8,8,3,0,6,4,0,4,0,5,5,0,0,0,8,13,23,10,18,28,0,0,0,0,0,4,0,0,0,0,0,4,9,8,10,54,49,103
80108109205,7,0,10,13,12,18,6,4,11,0,0,0,17,12,34,4,3,7,6,3,6,0,0,4,9,9,18,0,0,0,3,0,3,0,3,3,3,0,3,0,0,0,5,6,7,0,3,5,4,7,7,0,0,0,0,4,7,0,0,0,11,11,18,13,15,26,0,0,7,0,0,0,0,0,0,3,0,5,3,0,5,60,45,96
80108109206,3,6,12,5,3,15,9,0,10,0,0,0,19,5,26,14,4,18,10,9,17,0,0,0,21,16,39,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,3,0,9,0,4,5,0,0,0,0,3,3,3,5,8,0,0,0,6,5,14,10,12,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,56,40,98
80108109207,3,3,6,9,6,10,8,3,11,0,0,0,18,8,24,5,10,8,4,6,10,0,5,9,15,13,31,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,4,10,0,0,4,0,3,0,0,0,3,3,5,9,0,0,0,5,13,14,5,13,26,0,0,0,0,0,5,0,0,0,5,3,3,8,8,15,49,54,103
80108109208,8,12,16,18,23,45,7,7,17,0,0,0,32,31,58,9,14,25,5,6,15,0,3,4,19,23,46,0,0,3,0,0,0,0,0,0,4,3,4,0,0,0,3,5,9,7,9,13,3,3,7,0,0,3,0,4,4,0,0,0,7,14,22,14,21,36,0,0,0,0,0,3,0,0,0,3,6,7,3,6,13,74,95,171
80108109209,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,4,5,4,4,7,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,6,5,10,0,0,0,0,0,0,0,0,0,0,0,0,7,5,10,7,4,14,0,0,0,0,5,6,0,0,0,0,5,6,7,4,6,20,20,38
80108109210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80108109301,8,0,6,6,11,16,9,3,13,3,3,8,18,21,36,9,0,12,4,4,8,0,0,0,13,8,24,0,0,0,0,0,0,4,0,4,5,0,5,0,0,0,9,0,9,0,3,3,6,5,3,0,0,0,3,0,3,0,0,0,5,5,13,16,9,22,0,0,0,0,0,0,0,0,0,0,0,4,10,10,21,68,49,112
80108109302,4,0,8,9,10,22,0,6,3,0,0,0,16,11,24,3,12,11,0,0,0,0,3,6,7,17,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,6,4,9,0,0,0,0,5,4,0,0,0,9,10,15,11,8,17,0,0,0,0,0,0,0,0,0,0,0,0,7,7,20,41,50,93
80108109303,4,13,16,18,17,34,0,5,5,3,6,5,17,27,43,11,5,15,0,5,5,3,3,6,15,16,36,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,6,8,7,4,9,0,3,4,0,0,0,0,0,6,0,0,0,9,11,23,16,12,24,0,0,0,0,0,6,0,0,0,0,3,5,10,7,16,58,80,138
80108109304,9,12,11,30,23,54,12,13,26,0,7,6,48,41,84,21,13,37,12,8,19,0,4,4,32,29,61,0,0,0,0,0,0,0,0,7,0,4,7,0,0,0,0,6,12,4,13,18,0,6,8,0,0,0,7,8,12,0,0,0,12,28,36,10,34,49,0,0,0,0,0,9,0,0,0,9,0,11,10,15,29,110,129,245
80108109305,8,9,12,18,27,47,9,5,9,5,7,12,35,36,69,18,14,30,9,11,12,6,0,10,28,28,55,0,0,0,0,0,0,5,0,5,7,4,9,0,0,0,11,0,18,3,3,4,0,3,3,0,0,0,5,3,8,0,0,0,7,11,24,20,15,37,0,0,0,0,4,4,0,0,0,3,4,7,12,17,26,104,102,214
80108109306,13,9,22,17,22,37,8,11,14,5,4,5,28,31,61,9,10,21,13,9,21,3,0,3,28,14,40,0,0,4,0,5,0,0,0,4,4,4,9,0,0,0,7,8,18,7,6,6,3,0,3,0,0,0,8,6,9,0,0,0,15,8,19,16,16,36,0,0,0,7,3,6,0,0,0,7,3,6,0,5,8,93,79,172
80108109401,5,5,15,8,7,18,17,11,25,0,8,9,18,19,45,9,3,14,5,10,17,0,4,7,18,18,36,0,0,0,0,0,0,0,0,3,0,3,6,0,0,0,5,10,13,4,12,14,0,4,3,0,0,0,0,7,5,0,0,0,6,19,22,8,23,36,0,0,0,0,5,5,0,0,0,0,5,5,9,8,21,67,81,152
80108109402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80108109403,4,0,3,4,7,8,11,0,8,0,0,0,9,4,16,7,3,7,3,3,9,0,0,0,7,10,18,0,0,0,0,0,0,3,4,4,0,0,0,0,0,0,8,3,12,0,6,7,0,0,0,0,0,0,3,4,8,0,0,0,4,14,17,8,19,26,0,0,0,3,0,3,0,0,0,3,0,3,7,3,10,40,38,76
80108109404,7,4,17,8,0,11,12,8,18,5,0,10,29,13,37,9,5,16,7,4,11,3,3,4,17,14,32,0,0,0,0,3,3,3,3,8,3,9,7,0,0,0,9,7,20,3,3,4,0,3,6,0,5,0,10,18,26,0,0,0,15,22,41,20,31,58,0,0,0,3,3,10,0,0,0,4,3,8,16,14,31,98,90,184
80108109405,8,10,11,10,13,23,15,15,30,9,7,11,30,32,63,16,6,27,7,16,22,5,0,12,29,26,54,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,4,4,8,0,3,6,0,0,0,0,0,0,12,9,12,0,0,0,12,10,23,14,13,33,0,0,0,6,0,6,0,0,0,6,0,6,3,5,14,94,88,185
80108109406,10,3,13,21,10,25,3,8,7,3,5,5,22,15,37,19,8,22,0,4,4,0,0,0,16,9,28,0,0,0,4,0,4,3,0,4,0,0,4,0,0,0,8,4,12,3,9,13,5,3,6,0,0,0,9,9,14,0,0,0,16,17,34,20,21,49,5,0,4,3,4,5,0,0,0,4,8,11,12,11,22,86,70,155
80108109407,0,4,8,5,7,19,0,3,6,0,0,0,12,10,25,6,6,13,7,5,11,0,0,6,14,10,28,0,0,0,0,0,0,3,0,3,0,0,5,0,0,0,3,0,9,0,0,0,0,3,4,0,0,5,8,0,9,0,0,0,10,6,15,10,13,21,0,0,0,0,0,0,0,0,0,0,0,0,8,10,20,50,47,95
80108109501,5,0,5,17,11,21,3,0,6,0,0,0,18,5,30,4,7,12,0,0,3,0,0,0,6,6,16,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6,6,9,4,0,5,0,5,5,0,0,0,5,3,7,0,0,0,9,7,20,13,9,28,0,0,0,0,0,4,0,0,0,3,0,8,9,8,17,51,43,96
80108109502,7,8,12,20,18,36,0,0,0,0,0,0,26,21,40,3,10,11,5,4,9,0,0,0,12,11,25,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,4,3,5,5,0,5,0,0,5,0,0,0,3,0,6,0,0,0,8,8,16,12,11,22,0,0,0,0,3,5,0,0,0,0,3,3,10,3,17,64,56,115
80108109503,7,0,11,11,8,22,0,0,3,6,5,3,16,12,25,3,4,10,4,0,6,0,0,0,9,3,10,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,4,4,9,0,6,7,4,0,4,0,0,0,3,0,7,0,0,0,10,6,9,8,5,19,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,46,33,76
80108109504,7,0,6,6,9,18,4,0,4,0,3,4,10,12,19,0,7,7,5,9,10,5,0,6,11,14,17,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,3,3,7,3,3,6,0,0,0,0,0,0,0,8,7,0,0,0,3,13,14,7,14,22,0,0,0,0,4,3,0,0,0,0,4,3,10,5,16,42,50,87
80108109505,11,4,17,23,10,34,5,5,7,0,7,3,30,17,43,13,6,19,0,4,4,0,3,3,12,13,25,0,0,0,0,0,0,5,0,5,3,5,3,0,0,0,10,5,7,0,6,6,0,4,3,0,0,3,3,6,8,0,0,0,8,13,23,13,16,34,0,5,5,0,3,3,0,0,0,0,3,3,26,19,45,86,78,164
80108109506,0,5,10,8,17,28,0,3,5,0,3,5,15,22,38,5,9,15,0,7,4,0,0,0,8,12,21,0,0,0,0,0,0,0,0,0,8,5,10,0,0,0,8,5,12,0,3,4,0,0,0,0,3,3,0,6,7,0,0,0,4,14,13,10,21,24,0,0,0,0,0,0,0,0,0,0,0,3,5,0,11,38,63,100
80108109507,0,5,3,11,19,27,3,6,8,0,0,0,20,19,34,5,3,14,0,0,5,0,0,0,10,9,20,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,4,5,4,0,0,0,4,7,0,0,0,0,4,6,0,0,0,5,9,13,9,12,17,0,0,0,6,5,5,0,0,0,6,3,6,9,8,16,48,57,103
80108109508,9,5,11,20,26,41,12,0,7,6,5,6,27,30,54,11,13,18,5,8,13,4,0,5,19,19,36,0,0,0,0,0,0,0,5,5,0,4,4,0,0,0,0,7,8,0,7,10,0,0,3,0,3,3,4,0,8,0,0,0,12,14,22,10,20,34,0,0,0,3,4,7,0,0,0,3,4,7,3,5,4,64,80,147
80108109509,0,3,5,16,10,23,7,0,7,0,6,8,18,16,38,8,6,20,6,0,6,8,0,8,18,11,26,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,4,0,5,0,0,4,3,0,3,7,5,6,0,0,0,8,8,13,12,9,22,0,0,0,0,0,0,0,0,0,0,4,4,4,3,10,61,43,103
80108109601,0,0,3,6,5,16,4,3,12,3,5,3,15,14,25,5,0,4,4,0,3,0,0,5,8,3,12,0,0,0,5,5,3,0,3,5,6,4,4,0,0,0,6,7,9,12,8,12,0,3,3,0,0,0,0,3,4,0,0,0,14,9,21,17,17,32,0,0,0,0,4,4,0,0,0,0,3,5,3,11,14,44,51,96
80108109602,0,0,0,0,10,10,0,3,7,4,0,4,10,14,18,8,6,13,0,0,5,4,4,4,16,8,23,0,0,0,0,0,0,0,3,6,0,0,4,0,0,0,3,6,5,4,5,7,0,0,4,0,4,0,4,4,4,0,0,0,8,15,20,12,17,28,0,0,0,3,0,3,0,0,0,3,0,3,9,5,12,43,44,88
80108109603,3,3,12,26,19,44,9,4,8,4,4,3,37,23,60,18,8,27,8,7,14,0,0,0,28,17,43,5,0,3,0,0,0,3,3,9,6,3,12,0,0,0,14,8,25,3,5,4,0,0,0,0,0,0,3,5,6,0,0,0,9,13,20,21,25,44,0,0,0,0,3,4,0,0,0,0,3,4,14,16,26,101,80,187
80108109604,3,9,9,18,9,31,0,3,5,4,0,4,20,14,36,14,4,12,6,0,7,0,0,0,18,11,27,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,8,0,0,0,3,0,3,0,0,0,4,0,3,0,0,0,7,5,13,8,10,16,0,0,0,0,0,0,0,0,0,0,0,0,8,13,22,64,51,109
80108109605,5,9,8,19,15,34,3,3,9,0,0,0,22,21,42,14,7,21,0,3,4,0,3,4,17,14,30,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,4,3,3,3,4,3,3,5,4,0,0,0,0,0,0,0,0,0,7,7,15,10,11,22,0,0,0,5,0,4,0,0,0,0,0,8,0,0,8,64,54,114
80108109701,7,6,10,15,17,31,5,8,14,0,3,3,26,27,53,7,9,11,5,3,10,5,8,11,16,19,37,0,0,0,0,0,0,3,0,5,0,0,6,0,0,0,7,3,14,0,4,9,0,5,5,0,0,0,0,10,11,0,0,0,4,17,21,11,12,27,0,0,0,3,3,5,0,0,0,3,6,7,16,10,28,75,81,154
80108109702,8,7,13,23,7,35,4,0,3,0,0,0,31,12,37,12,17,26,11,4,13,0,0,0,19,18,35,3,0,3,0,0,0,5,0,5,0,0,0,0,0,0,4,4,9,5,4,6,3,3,5,0,0,0,5,5,10,0,0,0,11,14,25,18,18,31,0,0,0,0,0,0,0,0,0,0,7,7,4,0,4,71,58,129
80108109703,6,6,17,14,23,42,0,5,4,0,4,4,16,33,46,6,6,16,7,3,9,4,0,7,22,16,34,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,6,0,3,9,5,12,12,0,0,0,3,0,6,0,0,0,9,18,30,15,21,37,0,0,0,0,9,3,0,0,0,0,9,6,12,12,23,71,95,165
80108109705,0,0,4,3,0,8,0,0,0,0,0,5,6,4,10,0,4,10,0,0,0,0,0,0,3,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,7,3,3,0,0,0,8,6,4,0,0,0,10,7,11,10,12,17,0,5,5,0,3,0,0,0,0,0,4,3,13,5,17,34,31,61
80108109706,0,0,5,13,11,25,0,0,6,0,5,7,15,16,30,11,9,13,4,0,0,0,6,5,11,9,22,0,0,3,0,0,0,3,0,3,0,3,3,0,0,0,3,7,11,0,0,0,6,0,7,0,5,5,6,0,5,0,0,0,7,10,17,12,14,28,0,0,0,0,0,0,0,0,0,0,0,3,6,3,10,51,49,94
80108109707,6,3,13,17,18,36,4,4,11,0,5,4,21,28,49,8,11,19,4,3,14,0,0,0,12,22,33,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,6,0,7,0,0,3,0,0,0,4,6,10,0,0,0,10,11,19,16,13,31,0,3,8,0,0,0,0,0,0,0,3,8,7,10,21,71,82,151
80108109708,3,7,10,14,12,26,5,3,3,4,6,3,19,21,41,6,0,8,3,5,8,4,0,4,12,6,19,0,3,3,0,0,0,4,0,4,4,0,6,0,0,0,6,5,7,7,3,6,0,0,0,3,0,3,3,5,3,0,0,0,10,6,15,20,9,27,0,0,0,0,0,0,0,0,0,0,0,0,6,13,21,55,56,107
80108109801,4,6,6,5,10,15,5,3,6,0,0,3,7,19,25,0,4,11,3,10,10,0,0,0,7,14,20,0,0,6,0,0,3,0,0,0,0,0,0,0,0,0,0,3,11,0,6,10,0,0,0,0,0,0,0,0,3,0,0,0,5,9,11,5,15,22,0,0,0,0,3,3,0,0,0,0,3,3,23,33,55,51,83,132
80108109802,3,7,9,13,8,23,0,12,12,0,0,0,18,21,38,6,3,13,5,4,5,10,0,7,12,6,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,11,0,3,3,0,7,8,0,0,0,5,7,10,0,0,0,3,19,21,11,24,33,3,0,0,3,0,3,0,0,0,3,4,6,4,3,5,54,63,112
80108109804,3,0,6,10,3,13,4,4,10,0,0,3,11,5,23,3,0,5,0,4,3,4,3,9,8,9,20,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,4,4,0,0,4,0,0,0,0,0,0,4,0,5,0,0,0,3,7,6,4,8,13,3,0,0,0,0,0,0,0,0,3,0,0,3,0,9,33,32,67
80108109806,4,0,7,5,9,15,0,0,0,5,0,4,8,12,19,5,5,6,0,0,0,4,0,4,3,5,12,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,3,4,9,0,0,0,3,7,11,0,0,0,4,4,10,0,0,0,13,10,25,10,16,30,0,0,0,0,4,7,0,0,0,0,4,9,8,19,25,36,51,89
80108109807,3,3,7,3,12,14,0,0,0,3,0,6,10,12,24,4,0,8,0,0,7,4,0,4,8,3,15,0,0,0,0,0,0,0,0,3,3,5,3,0,0,0,4,5,10,8,0,10,0,0,0,0,0,0,5,4,4,0,0,0,8,5,18,13,7,24,0,0,0,0,0,0,0,0,0,0,0,0,4,6,13,46,37,79
80108109808,7,4,9,12,14,23,9,3,14,0,7,5,16,24,45,5,12,18,7,8,22,0,0,0,21,19,36,0,0,0,0,0,0,3,5,5,0,0,0,0,0,0,0,4,8,5,8,12,3,0,3,0,3,3,3,8,6,0,0,0,13,16,28,12,19,36,0,0,0,0,0,0,0,0,0,0,0,0,3,8,9,61,69,131
80108109809,8,6,14,12,14,26,7,9,16,0,6,8,21,25,48,13,14,27,13,5,18,5,0,9,37,16,51,0,0,0,0,0,0,0,3,5,4,8,9,0,0,0,4,6,9,8,9,15,0,0,0,3,0,3,3,6,12,0,0,0,14,19,37,21,26,45,0,0,0,4,0,5,0,0,0,0,0,5,3,0,4,91,84,171
80108109810,7,0,7,10,4,10,0,3,4,0,0,3,10,9,19,0,0,0,4,0,5,0,0,0,4,4,4,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,3,4,4,0,5,4,0,0,0,0,4,4,0,4,9,0,0,0,5,11,13,4,15,23,0,0,0,0,0,0,0,0,0,0,3,4,9,9,19,34,33,69
80108109811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80108109812,0,4,5,12,13,30,0,0,0,0,0,4,14,19,36,13,12,26,0,0,0,3,0,3,17,12,31,0,0,0,0,0,0,0,4,4,0,3,3,0,0,0,0,7,7,8,8,15,15,8,18,0,3,7,3,6,11,0,0,0,24,22,50,28,28,58,5,5,10,0,0,0,0,0,0,12,4,11,3,4,6,76,69,144
80108109813,6,0,4,8,8,12,12,12,24,6,13,17,24,27,55,4,4,5,3,0,5,8,7,15,19,16,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,10,0,0,0,0,4,4,3,5,4,0,0,0,11,12,21,15,14,24,0,0,0,0,0,0,0,0,0,0,4,4,4,5,9,64,61,122
80108109814,5,7,16,11,9,18,6,4,15,0,4,5,15,21,35,14,3,12,6,5,10,4,0,15,25,10,39,0,0,0,5,0,5,4,0,4,0,0,3,0,0,0,10,4,15,12,0,9,0,0,0,0,0,0,3,5,9,0,0,0,14,8,25,22,12,35,0,4,4,0,0,4,0,0,0,0,4,0,4,7,8,72,60,131
80108113301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80109109901,10,10,16,23,18,39,4,7,14,0,5,4,29,29,54,15,11,25,5,5,8,0,0,0,18,17,36,0,5,5,5,4,9,0,0,0,7,4,12,0,0,0,11,13,22,9,13,15,5,9,17,0,5,5,7,11,22,0,0,0,22,36,57,31,47,81,0,7,7,3,0,5,0,0,0,9,9,14,11,15,31,103,124,230
80109109902,5,4,4,6,11,20,5,5,6,3,4,0,22,19,38,9,4,13,3,4,6,0,3,0,16,12,26,0,0,0,0,0,3,4,0,5,8,5,15,0,0,0,15,9,23,12,6,18,9,3,8,0,0,4,18,11,28,0,0,0,34,27,57,44,35,80,3,5,12,3,0,9,0,0,0,4,4,13,5,11,11,92,80,169
80109109903,7,9,14,16,8,25,7,3,11,0,0,3,26,13,39,3,11,13,14,3,16,0,0,6,24,20,41,0,0,0,0,0,0,0,0,0,3,3,10,0,0,0,8,3,5,4,10,13,4,0,4,0,0,0,7,0,4,0,0,0,13,8,23,18,15,31,0,0,0,0,0,0,0,0,0,0,4,4,0,0,10,76,55,132
