SA1_CODE_2021,M_Arthritis_0_14,M_Arthritis_15_24,M_Arthritis_25_34,M_Arthritis_35_44,M_Arthritis_45_54,M_Arthritis_55_64,M_Arthritis_65_74,M_Arthritis_75_84,M_Arthritis_85_over,M_Arthritis_Tot,M_Asthma_0_14,M_Asthma_15_24,M_Asthma_25_34,M_Asthma_35_44,M_Asthma_45_54,M_Asthma_55_64,M_Asthma_65_74,M_Asthma_75_84,M_Asthma_85_over,M_Asthma_Tot,M_Cancer_0_14,M_Cancer_15_24,M_Cancer_25_34,M_Cancer_35_44,M_Cancer_45_54,M_Cancer_55_64,M_Cancer_65_74,M_Cancer_75_84,M_Cancer_85_over,M_Cancer_Tot,M_Dementia_0_14,M_Dementia_15_24,M_Dementia_25_34,M_Dementia_35_44,M_Dementia_45_54,M_Dementia_55_64,M_Dementia_65_74,M_Dementia_75_84,M_Dementia_85_over,M_Dementia_Tot,M_Diabetes_0_14,M_Diabetes_15_24,M_Diabetes_25_34,M_Diabetes_35_44,M_Diabetes_45_54,M_Diabetes_55_64,M_Diabetes_65_74,M_Diabetes_75_84,M_Diabetes_85_over,M_Diabetes_Tot,M_Heart_disease_0_14,M_Heart_disease_15_24,M_Heart_disease_25_34,M_Heart_disease_35_44,M_Heart_disease_45_54,M_Heart_disease_55_64,M_Heart_disease_65_74,M_Heart_disease_75_84,M_Heart_disease_85_over,M_Heart_disease_Tot,M_Kidney_disease_0_14,M_Kidney_disease_15_24,M_Kidney_disease_25_34,M_Kidney_disease_35_44,M_Kidney_disease_45_54,M_Kidney_disease_55_64,M_Kidney_disease_65_74,M_Kidney_disease_75_84,M_Kidney_disease_85_over,M_Kidney_disease_Tot,M_Lung_cond_0_14,M_Lung_cond_15_24,M_Lung_cond_25_34,M_Lung_cond_35_44,M_Lung_cond_45_54,M_Lung_cond_55_64,M_Lung_cond_65_74,M_Lung_cond_75_84,M_Lung_cond_85_over,M_Lung_cond_Tot,M_Mental_health_cond_0_14,M_Mental_health_cond_15_24,M_Mental_health_cond_25_34,M_Mental_health_cond_35_44,M_Mental_health_cond_45_54,M_Mental_health_cond_55_64,M_Mental_health_cond_65_74,M_Mental_health_cond_75_84,M_Mental_health_cond_85_over,M_Mental_health_cond_Tot,M_Stroke_0_14,M_Stroke_15_24,M_Stroke_25_34,M_Stroke_35_44,M_Stroke_45_54,M_Stroke_55_64,M_Stroke_65_74,M_Stroke_75_84,M_Stroke_85_over,M_Stroke_Tot,M_Other_0_14,M_Other_15_24,M_Other_25_34,M_Other_35_44,M_Other_45_54,M_Other_55_64,M_Other_65_74,M_Other_75_84,M_Other_85_over,M_Other_Tot,M_None_0_14,M_None_15_24,M_None_25_34,M_None_35_44,M_None_45_54,M_None_55_64,M_None_65_74,M_None_75_84,M_None_85_over,M_None_Tot,M_NS_0_14,M_NS_15_24,M_NS_25_34,M_NS_35_44,M_NS_45_54,M_NS_55_64,M_NS_65_74,M_NS_75_84,M_NS_85_over,M_NS_Tot,M_Tot_0_14,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85_over,M_Tot_Tot,F_Arthritis_0_14,F_Arthritis_15_24,F_Arthritis_25_34,F_Arthritis_35_44,F_Arthritis_45_54,F_Arthritis_55_64,F_Arthritis_65_74,F_Arthritis_75_84,F_Arthritis_85_over,F_Arthritis_Tot,F_Asthma_0_14,F_Asthma_15_24,F_Asthma_25_34,F_Asthma_35_44,F_Asthma_45_54,F_Asthma_55_64,F_Asthma_65_74,F_Asthma_75_84,F_Asthma_85_over,F_Asthma_Tot,F_Cancer_0_14,F_Cancer_15_24,F_Cancer_25_34,F_Cancer_35_44,F_Cancer_45_54,F_Cancer_55_64,F_Cancer_65_74,F_Cancer_75_84,F_Cancer_85_over,F_Cancer_Tot,F_Dementia_0_14,F_Dementia_15_24,F_Dementia_25_34,F_Dementia_35_44,F_Dementia_45_54,F_Dementia_55_64,F_Dementia_65_74,F_Dementia_75_84,F_Dementia_85_over,F_Dementia_Tot,F_Diabetes_0_14,F_Diabetes_15_24,F_Diabetes_25_34,F_Diabetes_35_44,F_Diabetes_45_54,F_Diabetes_55_64,F_Diabetes_65_74,F_Diabetes_75_84,F_Diabetes_85_over,F_Diabetes_Tot,F_Heart_disease_0_14,F_Heart_disease_15_24,F_Heart_disease_25_34,F_Heart_disease_35_44,F_Heart_disease_45_54,F_Heart_disease_55_64,F_Heart_disease_65_74,F_Heart_disease_75_84,F_Heart_disease_85_over,F_Heart_disease_Tot
80105112801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80106106201,0,0,0,0,0,0,8,5,9,22,0,0,0,0,0,0,6,0,3,9,0,0,0,0,0,0,6,9,4,19,0,0,0,0,0,0,0,0,6,6,0,0,0,6,0,0,3,7,0,16,0,0,0,0,3,0,7,8,10,28,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,4,5,3,0,12,0,0,0,0,0,0,5,0,0,5,0,0,0,0,3,0,6,4,0,13,15,5,5,9,7,11,5,3,4,64,0,0,0,0,0,3,0,3,0,6,16,5,11,17,16,24,25,29,25,168,0,0,0,0,4,4,17,36,25,86,0,5,4,0,4,3,7,3,4,30,0,0,0,0,0,0,6,5,14,25,0,0,0,0,0,0,0,7,5,12,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,3,8,13,12,36
80106106202,0,0,0,0,3,3,3,5,0,14,4,0,0,3,0,0,4,0,0,11,0,0,0,0,0,0,4,5,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,4,0,3,0,0,0,0,4,0,3,10,30,21,16,14,16,24,13,7,0,141,0,6,5,0,4,0,4,0,0,19,34,33,26,30,34,35,34,16,5,247,0,0,0,0,5,0,5,4,0,14,0,9,0,0,5,4,0,0,0,18,0,0,0,3,0,0,6,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
80106106203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80106106204,0,0,0,5,0,6,0,3,0,14,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,7,30,8,24,16,11,3,4,5,0,101,0,5,0,0,5,0,0,0,0,10,34,12,24,28,15,15,11,15,0,154,0,0,0,0,0,3,3,0,0,6,0,3,0,3,4,3,5,0,0,18,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80106106205,0,0,0,5,3,4,0,0,0,12,4,0,0,6,0,4,4,0,0,18,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,6,4,3,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,7,0,0,0,16,42,17,19,29,28,10,11,0,0,156,0,0,0,0,4,3,3,0,0,10,47,30,27,40,42,30,17,12,3,248,0,0,0,0,3,4,5,4,4,20,0,0,3,3,4,0,0,0,0,10,0,0,0,0,3,3,0,0,0,6,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,4,4
80106106206,0,0,0,0,0,0,6,0,0,6,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,8,30,6,3,15,12,12,5,0,0,83,0,0,4,0,0,0,0,0,0,4,29,14,7,17,19,23,12,9,7,137,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80106106207,0,0,0,0,0,8,5,0,4,17,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,26,15,13,21,20,15,8,8,0,126,0,0,3,0,5,0,0,0,0,8,29,22,13,24,24,31,20,10,4,177,0,0,0,3,0,0,7,4,0,14,0,0,0,10,0,3,5,0,0,18,0,0,0,0,0,3,4,3,0,10,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80106106208,0,0,0,0,0,0,5,0,0,5,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,4,0,5,0,3,0,5,0,0,17,28,7,8,17,17,17,0,4,0,98,6,4,0,0,3,4,0,0,0,17,32,18,8,17,36,27,13,10,0,161,0,0,0,0,6,0,4,0,3,13,5,0,0,3,5,0,0,0,0,13,0,0,0,0,5,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80106106209,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,9,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,0,10,22,18,4,7,19,6,5,5,0,86,0,4,4,0,0,0,0,0,0,8,19,24,13,10,23,20,21,9,4,143,0,0,0,0,0,0,3,4,0,7,0,3,0,4,0,0,0,0,0,7,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,3
80106106301,0,0,3,0,7,6,7,8,0,31,0,3,8,0,8,3,0,0,0,22,0,0,0,0,4,4,7,5,5,25,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,3,0,0,10,0,0,0,0,0,0,12,10,3,25,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,4,0,4,0,4,7,0,5,3,0,0,0,19,0,0,0,0,0,0,0,5,0,5,3,0,13,0,5,8,6,5,4,44,35,27,67,38,37,28,32,5,0,269,0,3,4,3,5,8,0,3,0,26,40,41,97,46,63,56,53,28,9,433,0,0,5,0,3,13,14,16,3,54,0,3,16,8,8,3,5,6,3,52,0,0,0,0,0,0,10,9,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,0,12,0,0,0,0,0,5,0,4,8,17
80106106302,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,12,4,7,18,16,6,6,0,91,0,0,0,0,0,0,0,0,0,0,22,14,8,8,20,25,14,12,0,123,0,0,0,0,0,6,3,4,0,13,0,0,0,0,7,4,3,0,0,14,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80106106303,0,0,0,0,0,3,3,0,0,6,0,0,0,0,5,0,0,3,0,8,0,0,0,0,0,0,4,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,8,0,0,0,0,0,6,9,6,6,27,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,4,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,7,4,5,0,27,26,17,15,12,18,13,3,5,0,109,0,0,3,0,0,0,5,3,0,11,30,17,20,25,28,30,26,21,3,200,0,0,0,0,4,6,6,3,0,19,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,5,0,4,0,9,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80106106304,0,0,0,0,0,0,6,0,0,6,3,0,0,0,3,0,6,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,4,3,0,14,17,19,8,0,18,13,4,3,0,82,0,0,0,0,0,0,0,0,0,0,24,30,11,6,23,21,19,8,3,145,0,0,0,0,6,5,4,6,0,21,0,0,0,0,5,4,4,0,0,13,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80106106401,0,0,0,0,0,5,4,3,0,12,0,0,4,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,3,5,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,9,9,13,36,15,11,10,9,0,0,103,0,5,0,4,0,0,0,0,0,9,13,18,47,18,20,19,20,4,0,159,0,0,0,0,0,5,0,0,5,10,0,0,8,4,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3
80106106402,0,0,0,0,8,0,3,3,0,14,0,0,5,0,0,0,5,0,0,10,0,0,0,0,0,5,3,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0,0,15,0,0,0,0,0,3,12,6,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,7,4,0,0,21,0,0,0,0,0,0,0,0,0,0,0,6,0,4,3,8,4,0,0,25,36,32,18,14,34,26,7,8,0,175,5,0,0,0,6,4,0,4,0,19,47,44,19,18,48,52,28,19,4,279,0,0,0,0,3,8,4,5,3,23,0,0,4,0,0,3,4,0,0,11,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,0,0,6,0,9,0,0,0,0,0,0,0,6,3,9
80106106403,0,0,0,0,4,0,4,3,6,17,0,0,3,0,0,0,3,0,0,6,0,0,0,0,0,3,4,0,4,11,0,0,0,0,0,0,4,3,12,19,0,0,0,0,0,5,3,4,3,15,0,0,0,0,0,0,3,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,6,0,0,0,0,3,3,6,4,0,16,0,0,0,0,0,0,4,0,5,9,0,0,0,4,4,0,5,6,3,22,15,8,19,6,10,9,0,0,0,67,0,0,0,0,0,0,0,0,0,0,16,10,27,10,19,22,24,14,20,162,0,0,0,0,5,9,8,11,21,54,0,0,3,0,0,5,4,0,4,16,0,0,0,0,0,0,0,4,9,13,0,0,0,0,0,0,5,19,33,57,0,0,0,0,0,0,0,8,3,11,0,0,0,0,0,0,0,11,14,25
80106106405,0,0,0,0,0,4,6,5,0,15,3,3,3,7,0,0,0,0,0,16,0,0,0,0,5,3,5,9,0,22,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,7,4,4,0,20,0,0,0,0,0,4,9,9,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,4,9,4,3,0,4,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,5,3,4,0,25,55,24,22,32,34,31,16,16,0,230,0,0,4,4,4,3,0,0,0,15,63,32,42,43,49,48,41,37,3,358,0,0,0,0,7,11,20,11,0,49,0,0,9,0,9,3,8,0,0,29,0,0,0,0,0,5,8,0,0,13,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,3,3,0,0,6,0,0,0,0,0,0,3,3,5,11
80106106407,0,0,0,0,3,5,6,0,0,14,3,5,4,0,0,0,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,8,13,19,4,11,13,15,4,0,0,79,5,0,0,0,4,0,0,0,0,9,19,26,9,12,26,22,11,3,3,131,0,0,0,0,0,6,8,0,0,14,4,0,0,4,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0
80106106409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80106106410,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,7,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,4,4,14,12,12,4,7,4,0,61,3,0,0,6,0,0,0,0,0,9,10,8,24,20,18,11,8,7,0,106,0,0,0,4,0,0,6,5,0,15,0,3,0,0,3,0,0,0,0,6,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80106106411,0,0,3,0,6,4,0,0,0,13,3,0,19,5,0,0,0,0,0,27,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,3,10,0,0,0,0,0,6,0,0,0,6,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,3,7,7,8,7,4,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,10,0,0,0,22,14,23,95,46,17,14,8,0,0,217,0,4,0,4,0,0,0,0,0,8,19,33,124,54,38,34,13,8,3,326,0,0,0,0,0,8,3,0,0,11,0,7,5,7,3,0,0,5,0,27,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0
80106106413,0,0,0,0,0,3,0,9,0,12,0,5,0,0,5,5,6,0,0,21,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,3,8,4,0,23,25,10,4,7,20,22,9,4,0,101,0,0,0,0,7,0,0,0,0,7,30,19,8,11,40,33,28,12,6,187,0,0,0,0,0,4,9,3,9,25,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,7,0,4,5,16,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6
80106106414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,3,0,5,0,0,0,20,0,0,0,0,0,0,0,0,0,0,6,0,7,5,0,5,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80106106415,0,0,0,0,0,0,3,0,0,3,0,0,0,0,5,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,0,0,16,42,18,0,20,22,9,3,4,0,118,3,0,3,3,0,0,0,0,0,9,54,22,9,29,35,22,16,8,5,200,0,0,0,0,0,0,8,6,0,14,5,4,4,3,0,5,7,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80106106416,0,0,0,0,0,3,3,0,0,6,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,9,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3,4,0,0,16,22,27,0,17,25,12,3,3,0,109,4,0,0,0,0,0,0,0,0,4,36,32,9,21,32,20,16,6,0,172,0,0,0,0,0,4,11,3,6,24,3,0,3,0,0,4,4,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
80106106417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,0,3,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,5,14,4,5,3,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80106106418,0,0,3,0,3,3,0,0,0,9,0,5,3,3,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,15,14,47,20,6,12,4,0,0,118,0,3,10,4,3,5,0,0,0,25,14,26,69,36,14,17,3,0,0,179,0,0,4,0,0,0,0,0,0,4,0,0,4,5,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
