SA1_CODE_2021,M_15_19_yr_Married,M_15_19_yr_Separated,M_15_19_yr_Divorced,M_15_19_yr_Widowed,M_15_19_yr_Never_married,M_15_19_yr_Tot,M_20_24_yr_Married,M_20_24_yr_Separated,M_20_24_yr_Divorced,M_20_24_yr_Widowed,M_20_24_yr_Never_married,M_20_24_yr_Tot,M_25_34_yr_Married,M_25_34_yr_Separated,M_25_34_yr_Divorced,M_25_34_yr_Widowed,M_25_34_yr_Never_married,M_25_34_yr_Tot,M_35_44_yr_Married,M_35_44_yr_Separated,M_35_44_yr_Divorced,M_35_44_yr_Widowed,M_35_44_yr_Never_married,M_35_44_yr_Tot,M_45_54_yr_Married,M_45_54_yr_Separated,M_45_54_yr_Divorced,M_45_54_yr_Widowed,M_45_54_yr_Never_married,M_45_54_yr_Tot,M_55_64_yr_Married,M_55_64_yr_Separated,M_55_64_yr_Divorced,M_55_64_yr_Widowed,M_55_64_yr_Never_married,M_55_64_yr_Tot,M_65_74_yr_Married,M_65_74_yr_Separated,M_65_74_yr_Divorced,M_65_74_yr_Widowed,M_65_74_yr_Never_married,M_65_74_yr_Tot,M_75_84_yr_Married,M_75_84_yr_Separated,M_75_84_yr_Divorced,M_75_84_yr_Widowed,M_75_84_yr_Never_married,M_75_84_yr_Tot,M_85ov_Married,M_85ov_Separated,M_85ov_Divorced,M_85ov_Widowed,M_85ov_Never_married,M_85ov_Tot,M_Tot_Married,M_Tot_Separated,M_Tot_Divorced,M_Tot_Widowed,M_Tot_Never_married,M_Tot_Tot,F_15_19_yr_Married,F_15_19_yr_Separated,F_15_19_yr_Divorced,F_15_19_yr_Widowed,F_15_19_yr_Never_married,F_15_19_yr_Tot,F_20_24_yr_Married,F_20_24_yr_Separated,F_20_24_yr_Divorced,F_20_24_yr_Widowed,F_20_24_yr_Never_married,F_20_24_yr_Tot,F_25_34_yr_Married,F_25_34_yr_Separated,F_25_34_yr_Divorced,F_25_34_yr_Widowed,F_25_34_yr_Never_married,F_25_34_yr_Tot,F_35_44_yr_Married,F_35_44_yr_Separated,F_35_44_yr_Divorced,F_35_44_yr_Widowed,F_35_44_yr_Never_married,F_35_44_yr_Tot,F_45_54_yr_Married,F_45_54_yr_Separated,F_45_54_yr_Divorced,F_45_54_yr_Widowed,F_45_54_yr_Never_married,F_45_54_yr_Tot,F_55_64_yr_Married,F_55_64_yr_Separated,F_55_64_yr_Divorced,F_55_64_yr_Widowed,F_55_64_yr_Never_married,F_55_64_yr_Tot,F_65_74_yr_Married,F_65_74_yr_Separated,F_65_74_yr_Divorced,F_65_74_yr_Widowed,F_65_74_yr_Never_married,F_65_74_yr_Tot,F_75_84_yr_Married,F_75_84_yr_Separated,F_75_84_yr_Divorced,F_75_84_yr_Widowed,F_75_84_yr_Never_married,F_75_84_yr_Tot,F_85ov_Married,F_85ov_Separated,F_85ov_Divorced,F_85ov_Widowed,F_85ov_Never_married,F_85ov_Tot,F_Tot_Married,F_Tot_Separated,F_Tot_Divorced,F_Tot_Widowed,F_Tot_Never_married,F_Tot_Tot,P_15_19_yr_Married,P_15_19_yr_Separated,P_15_19_yr_Divorced,P_15_19_yr_Widowed,P_15_19_yr_Never_married,P_15_19_yr_Tot,P_20_24_yr_Married,P_20_24_yr_Separated,P_20_24_yr_Divorced,P_20_24_yr_Widowed,P_20_24_yr_Never_married,P_20_24_yr_Tot,P_25_34_yr_Married,P_25_34_yr_Separated,P_25_34_yr_Divorced,P_25_34_yr_Widowed,P_25_34_yr_Never_married,P_25_34_yr_Tot,P_35_44_yr_Married,P_35_44_yr_Separated,P_35_44_yr_Divorced,P_35_44_yr_Widowed,P_35_44_yr_Never_married,P_35_44_yr_Tot,P_45_54_yr_Married,P_45_54_yr_Separated,P_45_54_yr_Divorced,P_45_54_yr_Widowed,P_45_54_yr_Never_married,P_45_54_yr_Tot,P_55_64_yr_Married,P_55_64_yr_Separated,P_55_64_yr_Divorced,P_55_64_yr_Widowed,P_55_64_yr_Never_married,P_55_64_yr_Tot,P_65_74_yr_Married,P_65_74_yr_Separated,P_65_74_yr_Divorced,P_65_74_yr_Widowed,P_65_74_yr_Never_married,P_65_74_yr_Tot,P_75_84_yr_Married,P_75_84_yr_Separated,P_75_84_yr_Divorced,P_75_84_yr_Widowed,P_75_84_yr_Never_married,P_75_84_yr_Tot,P_85ov_Married,P_85ov_Separated,P_85ov_Divorced,P_85ov_Widowed,P_85ov_Never_married,P_85ov_Tot,P_Tot_Married,P_Tot_Separated,P_Tot_Divorced,P_Tot_Widowed,P_Tot_Never_married,P_Tot_Tot
80104103606,0,0,0,0,3,3,0,0,0,0,6,7,18,0,0,0,20,35,40,0,4,0,7,51,4,6,4,0,8,15,4,0,0,0,0,5,12,0,0,0,0,13,0,0,0,4,0,4,0,0,0,0,0,0,77,6,12,0,37,136,0,0,0,0,10,10,3,0,0,0,8,12,28,0,3,0,15,46,32,0,0,0,6,45,6,0,0,0,0,12,6,0,0,0,0,12,5,0,0,5,0,9,0,0,0,0,0,0,0,0,0,0,0,0,80,3,10,6,42,141,0,0,0,0,8,8,0,0,0,0,12,20,44,0,3,0,34,87,71,0,4,0,17,91,11,4,6,0,7,21,8,5,3,3,4,18,19,0,0,5,0,22,0,0,0,4,0,3,0,0,0,0,0,0,159,9,21,9,86,274
80104103607,0,0,0,0,8,8,0,0,0,0,10,10,14,0,0,0,7,18,29,0,3,0,6,40,23,0,0,0,0,24,8,3,0,0,4,13,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,70,3,10,0,30,112,0,0,0,0,9,9,0,0,0,0,4,4,19,0,0,0,10,35,26,0,5,0,14,41,14,0,0,0,4,19,9,0,0,3,0,10,5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,70,8,10,6,38,132,0,0,0,0,16,16,0,0,0,0,16,16,31,0,0,0,19,52,56,0,8,0,18,81,35,0,3,0,0,43,15,3,3,4,4,25,6,0,0,0,0,10,0,0,0,0,0,4,0,0,0,0,0,0,144,9,15,8,72,243
80104103608,0,0,0,0,19,19,0,0,0,0,16,16,14,0,0,0,23,43,54,0,0,0,17,63,21,0,4,0,3,26,13,0,0,0,0,13,7,0,0,3,0,10,0,0,0,0,0,3,0,0,0,0,0,0,107,0,6,4,77,196,0,0,0,0,11,11,0,0,0,0,18,20,31,0,0,0,36,69,44,3,0,0,12,57,26,0,7,0,9,41,11,0,7,0,3,18,3,0,5,7,0,11,0,0,0,0,0,3,0,0,0,0,0,0,118,7,21,5,84,234,0,0,0,0,28,28,0,0,0,0,32,32,45,0,0,0,57,111,96,3,0,0,23,125,42,3,13,0,10,67,25,0,7,0,3,37,8,0,4,9,3,23,4,0,0,3,0,4,0,0,0,0,0,0,226,10,29,8,156,428
80104103609,0,0,0,0,10,10,0,0,0,0,20,20,36,0,0,0,47,77,62,0,3,0,17,80,12,0,4,0,9,24,6,0,0,0,0,9,7,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,127,7,12,0,96,239,0,0,0,0,11,11,0,0,0,0,25,28,46,0,0,0,33,83,52,0,3,0,17,74,10,0,6,4,9,32,7,0,7,3,10,26,0,0,0,3,0,13,0,0,0,0,0,9,0,0,0,0,0,0,123,5,21,11,103,264,0,0,0,0,26,26,0,0,0,0,39,42,84,4,4,0,75,160,116,0,3,0,34,157,23,0,15,4,16,55,11,0,9,0,10,28,7,0,6,3,0,19,0,0,0,0,0,4,0,0,0,0,0,4,248,11,33,13,200,500
80104103610,0,0,0,0,8,8,0,0,0,0,15,15,10,0,3,0,30,41,25,0,0,0,9,38,10,0,0,0,8,15,3,0,0,0,0,7,0,0,4,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,44,0,5,3,60,123,0,0,0,0,0,0,0,0,0,0,14,21,22,0,0,5,17,39,14,0,4,0,3,21,8,6,3,0,9,22,5,0,3,0,0,11,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,51,4,13,6,44,119,0,0,0,0,9,9,0,0,0,0,30,32,27,0,3,5,42,78,39,0,6,0,13,58,10,4,3,0,9,37,12,0,0,0,0,16,5,0,4,0,0,9,5,0,0,0,0,4,0,0,0,0,0,0,96,10,18,5,106,237
80104103611,0,0,0,0,13,13,0,0,0,0,3,3,4,0,0,0,3,8,28,0,0,0,5,31,18,0,0,0,0,21,5,0,0,0,0,10,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,69,0,0,0,25,95,0,0,0,0,22,22,0,0,0,0,3,5,10,0,0,0,3,15,35,0,0,0,3,34,25,0,0,0,0,23,5,0,3,0,0,7,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,76,0,4,0,34,115,0,0,0,0,35,35,0,0,0,0,5,6,12,0,0,0,9,23,60,0,0,0,6,72,43,0,0,0,0,46,14,0,5,0,0,18,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,144,0,7,3,64,209
80104103612,0,0,0,0,5,5,0,0,0,0,3,3,11,0,0,0,16,24,17,5,3,0,3,25,5,0,0,0,3,9,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,5,3,0,31,76,0,0,0,0,0,0,0,0,0,0,5,7,19,0,0,0,12,34,7,4,6,0,4,17,3,0,5,0,4,10,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,4,14,0,29,81,0,0,0,0,4,4,0,0,0,0,9,13,34,0,0,0,28,57,26,7,5,0,9,50,9,0,5,0,6,21,0,0,7,0,0,10,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,62,10,20,5,61,160
80104103613,0,0,0,0,13,13,3,0,0,0,3,6,22,0,0,0,17,42,39,0,4,0,8,51,7,0,3,0,0,15,11,0,3,0,4,14,6,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,89,3,12,0,43,150,0,0,0,0,10,10,4,0,0,0,0,7,34,0,0,0,10,51,34,0,8,0,17,58,8,0,7,0,0,15,5,0,3,0,7,14,6,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,89,0,18,3,50,159,0,0,0,0,23,23,5,0,0,0,8,12,59,4,3,0,27,93,65,0,14,0,23,105,19,0,6,0,4,33,19,0,6,0,10,28,12,0,4,0,0,17,0,0,0,0,0,5,4,0,0,0,0,4,178,7,34,6,93,313
80104103614,0,0,0,0,16,16,0,0,0,0,11,11,10,0,0,0,16,27,30,0,0,0,3,33,14,0,0,0,0,16,13,0,0,0,0,12,6,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,47,127,0,0,0,0,5,5,0,0,0,0,9,9,9,0,0,0,6,19,32,0,0,0,3,35,14,0,0,0,0,16,12,5,6,0,0,21,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,77,0,6,0,33,123,0,0,0,0,21,21,0,0,0,0,23,23,20,0,0,0,22,44,65,0,0,0,8,68,30,0,0,0,0,31,25,5,6,0,3,33,16,0,0,0,0,20,4,0,0,0,0,4,0,0,0,0,0,0,152,3,4,0,86,248
80104103615,0,0,0,0,10,10,0,0,0,0,14,14,29,0,0,0,16,47,60,0,3,0,7,73,32,5,6,0,4,41,8,0,0,0,0,11,0,0,0,5,0,5,3,0,0,0,0,3,0,0,0,0,0,0,137,4,6,5,54,207,0,0,0,0,15,15,0,0,0,0,9,9,39,0,0,0,21,56,63,0,4,0,5,73,26,0,3,0,4,33,8,0,4,0,0,12,4,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,135,0,18,5,50,211,0,0,0,0,34,34,0,0,0,0,19,19,71,0,3,0,31,102,120,0,9,0,13,148,62,5,10,0,6,79,17,0,5,0,0,27,4,0,0,4,0,9,5,0,0,0,0,5,0,0,0,0,0,0,273,4,26,7,105,419
80104103616,0,0,0,0,17,17,0,0,0,0,17,17,19,0,0,0,20,34,39,3,3,0,17,62,33,0,0,0,5,37,20,0,0,0,0,20,11,0,3,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,125,3,4,0,77,209,0,0,0,0,23,23,0,0,0,0,16,16,23,0,0,0,12,36,40,0,0,0,15,60,29,0,3,0,0,34,15,5,6,0,3,27,6,0,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,111,7,17,6,63,207,0,0,0,0,36,36,0,0,0,0,27,27,40,0,3,0,33,77,82,3,3,0,24,118,59,0,3,0,8,73,35,3,6,0,4,52,21,0,7,5,0,31,0,0,0,0,0,0,0,0,0,0,0,0,235,7,24,8,142,419
80104103617,0,0,0,0,11,11,0,0,0,0,5,5,16,0,0,0,17,32,29,0,0,0,10,43,19,3,3,0,0,26,7,0,0,0,0,10,3,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,80,3,8,0,52,146,0,0,0,0,16,16,0,0,0,0,10,13,17,0,0,0,14,27,40,0,3,0,5,50,10,0,13,0,0,31,10,0,0,0,3,11,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,80,3,21,0,47,153,0,0,0,0,28,28,0,0,0,0,22,19,33,0,0,0,30,61,67,0,4,0,20,88,35,3,15,0,0,50,21,0,4,0,3,26,10,0,0,0,0,14,0,0,0,0,0,3,0,0,0,0,0,0,160,5,29,0,100,294
80104103618,0,0,0,0,0,0,0,0,0,0,4,4,8,0,0,0,11,23,0,0,0,0,4,8,0,0,4,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,3,0,24,39,0,0,0,0,0,0,0,0,0,0,5,5,4,0,0,0,17,22,5,0,0,0,0,8,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,12,0,9,0,21,42,0,0,0,0,0,0,0,0,0,0,13,13,17,0,0,0,28,45,5,0,0,0,11,17,0,0,4,0,0,3,3,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,24,3,10,0,46,82
80104103702,0,0,0,0,10,10,0,0,0,0,13,19,19,0,0,0,14,39,26,0,5,0,11,41,7,0,0,0,9,17,5,0,6,0,0,10,5,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,59,3,11,0,62,136,0,0,0,0,9,9,0,0,0,0,14,14,25,0,0,0,21,48,23,0,5,0,10,41,6,5,4,0,9,18,6,0,6,0,0,11,0,0,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,60,0,19,8,60,147,0,0,0,0,18,18,0,0,0,0,29,31,41,3,0,0,38,82,44,0,11,0,23,81,15,5,3,0,13,38,13,0,12,0,4,25,4,0,0,4,3,14,0,0,0,0,0,0,0,0,0,0,0,0,121,6,24,8,123,285
80104103703,0,0,0,0,7,7,0,0,0,0,17,17,36,0,0,0,29,63,36,0,3,0,7,43,13,0,5,0,7,28,3,3,3,0,0,8,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,90,4,14,0,67,180,0,0,0,0,5,5,0,0,0,0,19,19,38,3,3,0,29,80,24,0,9,0,12,47,11,0,7,0,7,20,7,4,0,0,5,13,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,86,11,18,0,75,194,0,0,0,0,11,11,0,0,0,0,39,39,71,7,3,0,62,143,60,5,3,0,23,92,30,0,10,4,12,48,9,3,3,0,0,22,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,177,17,24,6,144,373
80104103704,0,0,0,0,14,14,0,0,0,0,8,13,13,0,0,0,20,36,37,0,0,0,5,45,29,4,0,0,3,38,16,0,0,0,0,16,6,0,0,0,0,11,5,0,0,0,0,6,0,0,0,0,0,0,104,4,4,0,56,167,0,0,0,0,15,15,0,0,0,0,13,13,23,0,0,0,17,37,38,0,3,0,3,43,26,0,5,0,0,33,15,0,6,0,0,21,0,0,0,0,0,8,6,0,0,0,0,7,0,0,0,0,0,0,104,0,8,5,48,171,0,0,0,0,23,23,0,0,0,0,20,23,39,0,0,0,37,72,75,0,3,0,16,91,54,4,5,0,5,69,27,0,6,0,0,28,12,0,0,0,3,12,5,4,0,0,0,11,0,0,0,0,0,0,209,9,12,3,109,336
80104103705,0,0,0,0,0,0,0,0,0,0,7,7,7,0,0,0,26,31,0,0,0,0,7,13,0,0,0,0,5,9,0,0,0,0,0,6,9,0,0,0,0,9,4,0,0,0,0,6,0,0,0,0,0,0,24,0,4,4,45,78,0,0,0,0,0,0,0,0,0,0,7,7,6,0,0,0,19,25,0,0,0,0,6,4,0,0,0,0,0,3,0,0,0,0,0,5,6,0,0,0,0,10,5,0,4,4,0,11,0,0,0,7,0,7,22,0,10,12,35,79,0,0,0,0,0,0,0,0,0,0,17,17,9,0,0,0,43,59,6,0,0,0,13,21,0,0,0,0,4,6,0,0,5,0,0,9,15,0,0,6,0,17,13,0,4,7,0,22,0,0,0,9,0,8,47,0,12,20,77,155
80104103706,0,0,0,0,12,12,0,0,0,0,4,4,7,0,4,0,9,21,27,0,0,0,0,33,15,0,0,0,0,24,16,0,4,0,0,16,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,73,0,7,0,23,105,0,0,0,0,10,10,0,0,0,0,3,3,15,0,0,0,11,27,37,0,5,0,6,45,15,0,0,0,0,13,11,0,0,0,0,10,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,78,0,3,0,34,109,0,0,0,0,21,21,0,0,0,0,6,6,22,0,4,0,23,46,67,0,4,0,4,75,28,0,0,0,6,37,19,0,6,0,3,28,14,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,150,0,11,0,62,220
80104103707,0,0,0,0,5,5,0,0,0,0,0,0,19,0,0,0,34,51,22,0,5,0,12,37,6,0,0,0,5,8,5,0,0,0,0,5,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,57,5,5,0,53,115,0,0,0,0,0,0,0,0,0,0,4,4,14,0,0,0,28,41,26,4,6,0,11,46,6,0,3,0,3,15,3,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,54,3,12,3,53,125,0,0,0,0,8,8,0,0,0,0,12,12,31,0,0,0,58,94,51,4,6,0,16,84,13,0,3,0,9,22,10,0,0,0,0,8,3,0,0,0,0,6,4,0,0,0,0,4,0,0,0,0,0,0,109,8,12,3,106,236
80104103708,0,0,0,0,8,8,0,0,0,0,8,7,17,0,0,0,18,37,37,0,0,0,8,45,29,3,3,0,5,39,19,0,0,0,0,25,5,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,118,8,4,0,48,174,0,0,0,0,19,19,0,0,0,0,10,9,22,0,0,0,17,40,45,0,3,0,3,53,32,0,0,0,0,29,15,0,0,3,0,17,0,0,4,0,0,11,0,0,0,4,0,4,0,0,0,0,0,0,119,0,11,7,47,191,0,0,0,0,29,29,3,0,0,0,19,19,38,0,0,0,36,83,84,5,3,0,10,102,64,8,4,0,5,72,32,0,0,3,0,39,9,0,4,0,0,18,0,0,0,4,0,4,0,0,0,0,0,0,235,8,13,7,101,360
80104103709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80104103710,0,0,0,0,7,7,0,0,0,0,3,3,12,0,0,0,23,41,62,0,3,0,3,69,19,0,0,0,3,24,14,0,0,0,0,12,9,0,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,0,116,4,8,0,41,168,0,0,0,0,9,9,0,0,0,0,4,4,19,0,3,0,13,34,58,0,4,0,10,70,19,0,7,0,5,28,7,0,0,0,0,10,3,0,5,0,0,6,0,0,0,3,0,5,0,0,0,0,0,0,107,0,10,6,38,166,0,0,0,0,16,16,0,0,0,0,15,15,36,0,3,0,34,80,121,0,6,0,10,138,41,0,5,0,9,54,17,0,0,0,0,21,13,0,5,0,0,13,3,0,4,3,0,10,0,0,0,0,0,0,230,3,19,6,85,338
80104103711,0,0,0,0,16,16,0,0,0,0,17,19,22,0,0,0,30,58,65,0,0,0,10,78,28,0,0,0,6,38,15,0,0,0,0,14,9,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,145,3,6,0,83,240,0,0,0,0,16,16,4,0,0,0,10,15,37,0,4,0,29,70,68,0,0,0,10,85,23,0,3,0,3,31,11,0,3,0,4,16,10,0,0,4,0,17,0,0,0,6,0,7,0,0,0,0,0,0,148,4,15,6,80,253,0,0,0,0,27,27,3,0,0,0,28,34,57,0,4,0,61,129,133,5,5,0,24,162,52,0,5,0,9,69,23,0,5,0,3,30,20,0,0,4,0,25,5,0,0,6,0,12,0,0,0,0,0,0,291,9,24,6,164,491
80104103712,0,0,0,0,7,7,0,0,0,0,8,10,3,0,0,0,3,4,17,0,0,0,0,17,14,0,0,0,0,10,4,0,4,0,5,6,5,0,0,0,0,5,15,0,0,0,0,17,10,0,0,0,0,12,64,0,6,4,15,91,0,0,0,0,6,6,0,0,0,0,4,4,4,0,0,0,0,4,18,0,0,0,0,21,7,0,0,0,0,7,5,0,0,0,0,0,11,0,4,3,0,21,17,0,5,30,0,50,3,0,0,12,0,13,60,0,14,44,9,124,0,0,0,0,8,8,0,0,0,0,7,9,6,0,0,0,3,7,36,0,0,0,0,41,16,0,5,0,0,16,6,0,4,0,5,9,16,0,4,3,0,30,30,0,8,31,0,71,10,0,0,13,0,28,124,0,24,48,23,219
80104103713,0,0,0,0,9,9,0,0,0,0,9,9,6,0,0,0,3,10,26,0,0,0,6,37,22,3,0,0,0,26,13,0,0,0,0,15,9,0,0,0,0,9,3,0,0,0,0,4,0,0,0,0,0,0,84,3,0,0,32,113,0,0,0,0,5,5,0,0,0,0,7,7,16,0,0,0,13,22,28,0,0,0,3,30,21,0,0,0,3,24,6,0,0,0,3,9,10,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,76,0,5,0,39,120,0,0,0,0,15,15,0,0,0,0,14,14,17,0,0,0,16,33,53,0,0,0,10,70,42,3,0,0,4,48,20,0,0,0,0,22,18,0,0,0,0,19,8,0,0,0,0,4,0,0,0,0,0,0,158,3,3,0,68,232
80104103714,0,0,0,0,19,19,0,0,0,0,10,10,5,0,0,0,10,16,49,0,4,0,3,53,29,0,6,0,3,34,15,0,0,0,0,14,15,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,114,0,8,0,52,179,0,0,0,0,10,10,0,0,0,0,11,7,16,0,0,0,7,28,53,0,4,0,4,61,24,0,8,0,0,30,11,0,0,0,0,16,12,0,3,0,0,15,3,0,0,0,0,5,0,0,0,0,0,0,118,6,12,4,41,175,0,0,0,0,32,32,0,0,0,0,20,19,22,0,0,0,25,40,98,0,3,0,4,116,50,0,9,0,3,64,27,0,5,0,0,31,25,0,3,3,0,32,4,0,0,0,0,9,0,0,0,0,0,0,233,3,24,7,91,354
80104103804,0,0,0,0,18,18,0,0,0,0,13,13,6,0,0,0,14,24,31,0,0,0,3,35,42,0,3,0,4,47,16,0,0,0,0,22,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,108,0,6,0,49,166,0,0,0,0,23,23,0,0,0,0,18,18,14,0,0,0,8,18,42,0,5,0,7,48,42,0,6,0,0,49,10,0,0,0,0,15,7,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,109,4,9,5,57,180,0,0,0,0,38,38,0,0,0,0,32,32,21,0,0,0,24,41,65,0,3,0,10,82,84,0,5,0,3,97,23,0,4,0,0,33,18,0,0,4,0,17,0,0,0,0,0,4,0,0,0,0,0,0,221,5,14,5,105,345
80104103805,0,0,0,0,16,16,0,0,0,0,10,10,9,0,0,0,6,14,35,0,5,0,3,42,31,0,0,0,0,32,10,0,0,0,0,16,4,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,88,0,9,0,27,127,0,0,0,0,11,11,0,0,0,0,6,3,12,0,3,0,3,20,42,0,0,0,3,43,16,0,5,0,0,22,14,0,4,5,0,21,5,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,90,4,14,3,25,136,0,0,0,0,19,19,0,0,0,0,13,10,20,0,3,0,12,35,72,0,8,0,10,85,48,0,4,0,0,54,24,5,7,5,0,35,11,0,3,3,0,12,5,0,0,0,0,8,0,0,0,0,0,0,171,9,21,11,57,261
80104103806,0,0,0,0,23,23,0,0,0,0,10,10,3,0,0,0,5,9,17,0,0,0,5,19,29,0,0,0,0,35,10,0,0,0,0,9,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,67,0,3,0,40,108,0,0,0,0,14,14,0,0,0,0,10,10,3,0,0,0,8,10,20,0,0,0,0,22,29,0,0,0,0,34,11,0,0,0,0,14,4,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,63,0,0,7,32,103,0,0,0,0,34,34,0,0,0,0,17,17,3,0,0,0,12,17,37,0,0,0,5,43,60,0,0,0,4,64,21,0,0,0,0,20,13,0,0,0,0,16,4,0,0,0,0,7,0,0,0,0,0,0,133,0,3,7,74,213
80104103807,0,0,0,0,8,8,0,0,0,0,11,11,4,0,0,0,9,11,23,0,0,0,4,27,30,0,0,0,5,33,7,0,0,0,0,6,7,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,76,0,3,0,35,116,0,0,0,0,17,17,0,0,0,0,3,3,11,0,0,0,7,17,21,0,3,0,3,31,30,3,0,0,3,38,5,0,0,0,0,12,9,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,79,4,7,0,29,121,0,0,0,0,23,23,0,0,0,0,16,16,14,0,0,0,14,32,48,0,3,0,8,49,64,3,0,0,10,70,19,0,0,0,0,22,18,0,5,0,0,19,0,0,0,0,0,5,0,0,0,0,0,0,161,4,11,0,65,235
80104103808,0,0,0,0,10,10,0,0,0,0,18,18,7,0,0,0,13,26,27,0,0,0,0,31,23,0,6,0,6,28,11,0,3,0,0,16,9,0,0,0,0,10,3,0,0,0,0,5,0,0,0,0,0,0,80,5,12,0,48,142,0,0,0,0,14,14,0,0,0,0,15,15,11,0,0,0,14,28,29,0,3,0,5,40,20,4,0,0,3,32,7,0,6,0,5,13,9,0,8,0,0,12,0,0,0,0,0,5,0,0,0,0,0,3,83,6,20,0,55,168,0,0,0,0,22,22,0,0,0,0,33,33,20,0,0,0,35,52,58,0,6,0,12,72,46,5,4,0,5,66,22,0,5,0,0,32,12,0,8,5,0,19,4,0,0,0,0,9,4,0,0,0,0,0,160,8,28,6,103,307
80104103809,0,0,0,0,21,21,0,0,0,0,8,8,5,0,0,0,5,8,23,0,0,0,0,31,35,0,3,0,3,39,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,4,3,0,36,114,0,0,0,0,19,19,0,0,0,0,10,10,11,0,0,0,0,9,27,0,4,0,3,39,24,0,4,0,0,34,3,0,3,0,0,4,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,69,0,12,0,37,121,0,0,0,0,39,39,0,0,0,0,21,21,14,0,0,0,0,18,49,0,5,0,6,62,59,4,6,0,5,69,6,0,3,0,0,13,8,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,139,4,17,3,75,236
