SA1_CODE_2021,COB_Aus_Arth,COB_Aus_Asth,COB_Aus_Canc_rem,COB_Aus_Dem_Alzh,COB_Aus_Dia_ges_dia,COB_Aus_HD_HA_ang,COB_Aus_Kid_dis,COB_Aus_LC_COPD_emph,COB_Aus_MHC_dep_anx,COB_Aus_Stroke,COB_Aus_oth_LTHC,COB_Aus_no_LTHC,COB_AUS_LTHC_NS,COB_Aus_Tot,COB_Bo_Ocea_Ant_Arth,COB_Bo_Ocea_Ant_Asth,COB_Bo_Ocea_Ant_Can_rem,COB_Bo_Ocea_Ant_Dem_Alzh,COB_Bo_Ocea_Ant_Dia_ges_dia,COB_Bo_Ocea_Ant_HD_HA_ang,COB_Bo_Ocea_Ant_Kid_dis,COB_Bo_Ocea_Ant_LC_COPD_emph,COB_Bo_Ocea_Ant_MHC_dep_anx,COB_Bo_Ocea_Ant_Stroke,COB_Bo_Ocea_Ant_oth_LTHC,COB_Bo_Ocea_Ant_no_LTHC,COB_Bo_Ocea_Ant_LTHC_NS,COB_Bo_Ocea_Ant_Tot,COB_Bo_UK_CI_IM_Arth,COB_Bo_UK_CI_IM_Asth,COB_Bo_UK_CI_IM_Can_rem,COB_Bo_UK_CI_IM_Dem_Alzh,COB_Bo_UK_CI_IM_Dia_ges_dia,COB_Bo_UK_CI_IM_HD_HA_ang,COB_Bo_UK_CI_IM_Kid_dis,COB_Bo_UK_CI_IM_LC_COPD_emph,COB_Bo_UK_CI_IM_MHC_dep_anx,COB_Bo_UK_CI_IM_Stroke,COB_Bo_UK_CI_IM_oth_LTHC,COB_Bo_UK_CI_IM_no_LTHC,COB_Bo_UK_CI_IM_LTHC_NS,COB_Bo_UK_CI_IM_Tot,COB_Bo_NW_Eu_Arth,COB_Bo_NW_Eu_Asth,COB_Bo_NW_Eu_Can_rem,COB_Bo_NW_Eu_Dem_Alzh,COB_Bo_NW_Eu_Dia_ges_dia,COB_Bo_NW_Eu_HD_HA_ang,COB_Bo_NW_Eu_Kid_dis,COB_Bo_NW_Eu_LC_COPD_emph,COB_Bo_NW_Eu__MHC_Dep_anx,COB_Bo_NW_Eu_Stroke,COB_Bo_NW_Eu_oth_LTHC,COB_Bo_NW_Eu_no_LTHC,COB_Bo_NW_Eu_LTHC_NS,COB_Bo_NW_Eu_Tot,COB_Bo_SE_Eu_Asth,COB_Bo_SE_Eu_Arth,COB_Bo_SE_Eu_Can_rem,COB_Bo_SE_Eu_Dem_Alzh,COB_Bo_SE_Eu_Dia_ges_dia,COB_Bo_SE_Eu_HD_HA_ang,COB_Bo_SE_Eu_Kid_dis,COB_Bo_SE_Eu_LC_COPD_emph,COB_Bo_SE_Eu_MHC_Dep_anx,COB_Bo_SE_Eu_Stroke,COB_Bo_SE_Eu_oth_LTHC,COB_Bo_SE_Eu_no_LTHC,COB_Bo_SE_Eu_LTHC_NS,COB_Bo_SE_Eu_Tot,COB_Bo_NA_ME_Asth,COB_Bo_NA_ME_Arth,COB_Bo_NA_ME_Can_rem,COB_Bo_NA_ME_Dem_Alzh,COB_Bo_NA_ME_Dia_ges_dia,COB_Bo_NA_ME_HD_HA_ang,COB_Bo_NA_ME_Kid_dis,COB_Bo_NA_ME_LC_COPD_emph,COB_Bo_NA_ME_MHC_Dep_anx,COB_Bo_NA_ME_Stroke,COB_Bo_NA_ME_oth_LTHC,COB_Bo_NA_ME_no_LTHC,COB_Bo_NA_ME_LTHC_NS,COB_Bo_NA_ME_Tot,COB_Bo_SE_Asia_Arth,COB_Bo_SE_Asia_Asth,COB_Bo_SE_Asia_Can_rem,COB_Bo_SE_Asia_Dem_Alzh,COB_Bo_SE_Asia_Dia_ges_dia,COB_Bo_SE_Asia_HD_HA_ang,COB_Bo_SE_Asia_Kid_dis,COB_Bo_SE_Asia_LC_COPD_emph,COB_Bo_SE_Asia_MHC_Dep_anx,COB_Bo_SE_Asia_Stroke,COB_Bo_SE_Asia_oth_LTHC,COB_Bo_SE_Asia_no_LTHC,COB_Bo_SE_Asia_LTHC_NS,COB_Bo_SE_Asia_Tot,COB_Bo_NE_Asia_Arth,COB_Bo_NE_Asia_Asth,COB_Bo_NE_Asia_Can_rem,COB_Bo_NE_Asia_Dem_Alzh,COB_Bo_NE_Asia_Dia_ges_dia,COB_Bo_NE_Asia_HD_HA_ang,COB_Bo_NE_Asia_Kid_dis,COB_Bo_NE_Asia_LC_COPD_emph,COB_Bo_NE_Asia_MHC_Dep_anx,COB_Bo_NE_Asia_Stroke,COB_Bo_NE_Asia_oth_LTHC,COB_Bo_NE_Asia_no_LTHC,COB_Bo_NE_Asia_LTHC_NS,COB_Bo_NE_Asia_Tot,COB_Bo_SC_Asia_Arth,COB_Bo_SC_Asia_Asth,COB_Bo_SC_Asia_Can_rem,COB_Bo_SC_Asia_Dem_Alzh,COB_Bo_SC_Asia_Dia_ges_dia,COB_Bo_SC_Asia_HD_HA_ang,COB_Bo_SC_Asia_Kid_dis,COB_Bo_SC_Asia_LC_COPD_emph,COB_Bo_SC_Asia_MHC_Dep_anx,COB_Bo_SC_Asia_Stroke,COB_Bo_SC_Asia_oth_LTHC,COB_Bo_SC_Asia_no_LTHC,COB_Bo_SC_Asia_LTHC_NS,COB_Bo_SC_Asia_Tot,COB_Bo_Amer_Arth,COB_Bo_Amer_Asth,COB_Bo_Amer_Can_rem,COB_Bo_Amer_Dem_Alzh,COB_Bo_Amer_Dia_ges_dia,COB_Bo_Amer_HD_HA_ang,COB_Bo_Amer_Kid_dis,COB_Bo_Amer_LC_COPD_emph,COB_Bo_Amer_MHC_Dep_anx,COB_Bo_Amer_Stroke,COB_Bo_Amer_oth_LTHC,COB_Bo_Amer_no_LTHC,COB_Bo_Amer_LTHC_NS,COB_Bo_Amer_Tot,COB_Bo_SS_Afr_Arth,COB_Bo_SS_Afr_Asth,COB_Bo_SS_Afr_Can_rem,COB_Bo_SS_Afr_Dem_Alzh,COB_Bo_SS_Afr_Dia_ges_dia,COB_Bo_SS_Afr_HD_HA_ang,COB_Bo_SS_Afr_Kid_dis,COB_Bo_SS_Afr_LC_COPD_emph,COB_Bo_SS_Afr_MHC_Dep_anx,COB_Bo_SS_Afr_Stroke,COB_Bo_SS_Afr_oth_LTHC,COB_Bo_SS_Afr_no_LTHC,COB_Bo_SS_Afr_LTHC_NS,COB_Bo_SS_Afr_Tot,COB_Bo_Tot_ob_Arth,COB_Bo_Tot_ob_Asth,COB_Bo_Tot_ob_Can_rem,COB_Bo_Tot_ob_Dem_Alzh,COB_Bo_Tot_ob_Dia_ges_dia,COB_Bo_Tot_ob_HD_HA_ang,COB_Bo_Tot_ob_Kid_dis,COB_Bo_Tot_ob_LC_COPD_emph,COB_Bo_Tot_ob_MHC_Dep_anx,COB_Bo_Tot_ob_Stroke,COB_Bo_Tot_ob_oth_LTHC,COB_Bo_Tot_ob_no_LTHC,COB_Bo_Tot_ob_LTHC_NS,COB_Bo_Tot_ob_Tot,COB_COB_NS_Arth,COB_COB_NS_Asth,COB_COB_NS_Can_rem,COB_COB_NS_Dem_Alzh,COB_COB_NS_Dia_ges_dia,COB_COB_NS_HD_HA_ang,COB_COB_NS_Kid_dis,COB_COB_NS_LC_COPD_emph,COB_COB_NS__MHC_Dep_anx,COB_COB_NS_Stroke,COB_COB_NS_oth_LTHC,COB_COB_NS_no_LTHC,COB_COB_NS_LTHC_NS,COB_COB_NS_Tot,COB_Tot_Arth,COB_Tot_Asth,COB_Tot_Can_rem,COB_Tot_Dem_Alzh,COB_Tot_Dia_ges_dia,COB_Tot_HD_HA_ang,COB_Tot_Kid_dis,COB_Tot_LC_COPD_emph,COB_Tot_MHC_Dep_anx,COB_Tot_Stroke,COB_Tot_oth_LTHC,COB_Tot_no_LTHC,COB_Tot_LTHC_NS,COB_Tot_Tot,LFS_Emp_Arth,LFS_Emp_Asth,LFS_Emp_Can_rem,LFS_Emp_Dem_Alzh
80105105814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,5,..,..,..,..
80105106003,23,65,13,0,7,11,0,3,80,0,51,313,11,517,0,0,0,0,0,0,0,0,4,0,3,10,0,11,0,0,0,0,0,0,0,0,9,0,0,17,0,23,0,0,0,0,0,0,0,0,0,0,0,8,0,12,3,4,0,0,0,3,0,0,0,0,0,6,0,14,0,0,0,0,0,0,0,0,0,0,3,5,0,17,6,4,0,0,0,0,0,0,3,0,0,18,0,25,0,0,0,0,0,3,0,0,0,0,0,30,0,32,4,0,0,0,0,0,0,0,0,0,0,23,0,32,0,4,0,0,4,0,0,0,10,0,0,20,0,35,0,0,0,0,0,0,0,0,0,0,0,9,0,9,12,13,4,3,10,6,0,4,26,0,16,134,0,201,0,0,0,0,0,0,0,0,0,0,0,5,35,38,40,78,12,3,17,14,0,8,106,4,71,456,46,761,..,..,..,..
80105106006,21,30,7,0,11,7,0,4,37,0,31,213,10,333,0,0,0,0,0,0,0,0,0,0,0,13,0,14,0,0,0,0,0,0,0,0,0,0,5,11,0,17,0,0,0,0,0,0,0,0,0,0,0,7,0,11,0,0,3,0,5,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,10,0,14,0,0,0,0,3,0,0,0,0,0,3,17,0,28,0,0,0,0,0,0,0,0,0,0,0,25,0,30,4,0,0,0,0,0,0,0,0,0,6,17,0,20,0,0,0,0,0,4,0,0,0,0,0,10,0,12,0,0,0,0,0,0,0,0,0,0,0,6,0,6,9,4,6,0,6,5,0,0,10,0,16,106,3,148,0,0,0,0,0,0,0,0,0,0,0,0,7,5,34,33,15,0,11,10,0,4,52,4,50,320,9,489,..,..,..,..
80105106007,19,15,13,0,3,11,0,3,23,3,22,152,8,236,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,4,0,0,3,0,0,0,0,5,12,0,19,0,0,0,0,0,0,0,0,0,0,0,7,0,6,0,0,0,0,0,0,0,0,0,0,0,9,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,11,0,12,0,0,0,0,3,0,0,0,4,0,0,6,0,17,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,7,0,5,5,0,0,4,0,3,49,3,80,0,0,0,0,0,0,0,0,0,0,0,0,8,7,28,13,23,0,11,14,0,3,30,3,25,199,16,328,..,..,..,..
80105106008,6,35,0,0,0,4,3,3,62,0,27,143,8,246,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,5,3,0,4,0,0,0,0,0,0,0,0,0,0,0,44,0,47,0,0,0,0,0,0,0,0,3,0,3,67,0,69,0,0,0,0,0,0,0,0,6,0,0,34,0,38,0,5,0,0,0,0,0,0,3,0,0,9,0,16,0,0,0,0,0,0,0,0,3,0,0,3,0,5,0,6,0,0,6,6,0,0,12,0,8,179,3,206,0,0,0,0,0,0,0,0,0,0,0,0,17,23,8,43,0,0,5,6,3,0,79,0,31,322,26,468,..,..,..,..
80105106009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,9,..,..,..,..
80105106010,5,35,3,0,6,5,0,3,41,0,25,107,7,197,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,6,0,5,9,0,16,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,11,0,0,0,0,0,0,0,0,0,0,0,19,0,28,0,0,0,0,0,0,0,0,0,0,0,21,0,23,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,4,3,0,0,0,0,0,10,0,9,80,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,38,4,0,6,5,0,3,43,0,30,192,10,305,..,..,..,..
80105106011,16,22,6,0,0,3,3,5,36,0,12,152,3,234,0,0,0,0,0,0,0,0,0,0,0,7,0,13,0,0,0,0,0,0,0,0,3,0,0,8,0,9,0,4,0,0,0,0,0,0,3,0,0,7,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,19,0,21,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,5,0,0,0,0,0,0,5,0,0,7,0,21,0,0,0,0,0,0,0,0,0,0,0,5,0,5,7,5,3,0,4,0,0,0,9,0,4,67,4,94,0,0,0,0,0,0,0,0,0,0,0,0,5,5,22,26,8,0,5,7,3,5,47,0,20,219,11,334,..,..,..,..
80105106012,20,39,9,0,9,9,4,0,50,0,42,203,3,337,0,0,0,0,0,0,0,0,0,0,0,3,4,7,3,0,0,0,0,0,0,0,0,0,4,4,0,12,0,0,0,0,3,0,0,0,0,0,3,5,0,18,0,0,0,0,0,0,0,0,3,0,5,5,0,13,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,8,0,5,0,0,5,4,0,0,5,0,4,23,0,27,0,0,0,0,0,0,0,0,0,0,0,27,0,27,3,3,0,0,0,0,0,0,0,0,3,11,0,18,0,0,0,0,0,0,0,0,0,0,5,3,0,5,8,7,4,0,10,3,0,0,14,0,16,91,6,148,0,0,0,0,0,0,0,0,0,0,0,4,29,31,30,50,13,0,24,16,3,7,64,0,57,305,34,511,..,..,..,..
80105106013,4,11,4,0,4,6,0,0,15,0,12,49,0,87,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,8,0,11,0,0,0,0,0,0,0,0,6,0,0,24,0,23,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,9,0,5,42,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16,3,0,6,4,0,0,25,3,20,94,3,155,..,..,..,..
80105106014,19,35,8,0,8,0,0,0,63,3,39,236,14,374,0,0,0,0,0,0,0,0,3,0,0,10,0,16,5,0,0,0,0,0,0,0,5,0,0,7,0,19,0,0,0,0,0,0,0,0,0,0,0,10,0,9,0,0,3,0,0,0,0,0,0,3,0,5,0,14,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,3,31,0,36,0,0,0,0,0,0,0,0,4,0,0,67,0,78,0,0,0,0,3,0,0,0,0,0,0,31,0,46,5,0,0,0,0,0,0,0,0,0,0,14,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,6,4,0,8,0,0,0,17,3,9,189,4,237,0,0,0,0,0,0,0,0,0,0,0,0,14,12,24,45,12,0,10,5,0,0,81,5,51,426,23,624,..,..,..,..
80105106015,39,50,15,0,12,22,5,9,60,4,60,160,11,345,0,0,0,0,0,0,0,0,5,0,0,16,0,19,0,0,0,0,0,0,0,0,0,0,4,8,0,16,4,0,0,0,0,0,0,0,0,0,4,6,0,11,0,0,0,0,0,0,0,0,0,0,0,5,0,8,0,3,0,0,0,3,0,0,0,0,0,5,0,9,0,0,3,0,0,0,0,0,0,0,3,3,0,19,0,0,0,0,4,0,0,0,0,0,4,5,0,16,0,0,0,0,4,0,0,0,0,0,0,9,0,20,0,0,0,0,0,0,0,0,0,0,6,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,8,3,0,12,7,4,0,13,0,20,63,3,126,0,0,0,0,0,0,0,0,0,0,0,0,22,25,52,62,22,4,21,24,9,9,74,4,81,224,36,494,..,..,..,..
80105106101,21,39,11,0,12,4,0,3,35,3,38,178,14,299,0,4,0,0,0,0,0,0,0,0,0,7,0,14,6,4,0,0,0,0,0,0,5,0,4,3,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,0,0,0,0,0,0,4,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,7,0,11,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,27,0,26,0,0,0,0,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,3,14,6,0,0,8,0,0,0,14,0,13,60,0,97,0,0,0,0,0,0,0,0,0,0,0,0,20,22,39,48,9,0,24,9,4,3,49,3,50,240,30,421,..,..,..,..
80105106102,20,23,11,0,4,4,3,4,29,4,21,188,3,282,0,0,0,0,0,0,0,0,4,0,0,5,0,8,3,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,14,0,22,0,0,0,0,0,0,0,0,0,0,0,7,0,8,0,0,0,0,0,0,0,0,0,0,0,16,0,16,0,0,0,0,0,0,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,3,0,4,5,0,0,8,0,7,59,0,77,0,0,0,0,0,0,0,0,0,0,0,0,6,11,26,26,15,0,13,9,3,8,36,4,26,246,13,369,..,..,..,..
80105106103,23,33,16,0,7,7,3,0,43,3,37,220,7,348,0,0,0,0,0,0,0,0,3,0,0,7,0,12,0,0,0,0,0,0,0,0,0,0,0,8,0,16,0,0,0,0,0,0,0,0,0,0,6,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,3,0,0,0,0,0,0,0,0,0,7,0,9,0,0,0,0,0,0,0,0,0,0,0,15,0,13,0,0,0,0,0,0,0,0,0,0,0,8,0,9,0,0,0,0,0,0,0,0,0,0,0,10,0,15,0,0,0,0,0,0,0,0,0,0,4,4,0,10,0,4,0,0,3,0,0,0,9,0,13,73,0,99,0,0,0,0,0,0,0,0,0,0,0,0,14,14,24,43,16,0,8,9,4,0,43,3,50,298,21,456,..,..,..,..
80105106106,12,18,0,0,0,0,0,0,24,0,21,130,3,198,0,4,0,0,0,0,0,0,0,0,0,5,0,11,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,10,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,30,0,48,0,0,0,0,0,0,0,0,0,0,0,0,5,6,9,21,0,3,3,4,0,3,30,0,25,161,11,253,..,..,..,..
80105106107,27,26,11,3,3,4,3,4,39,0,18,159,5,253,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,5,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,0,0,0,4,0,0,0,0,0,4,5,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,12,0,0,0,0,0,0,0,0,0,0,0,10,0,13,0,0,0,0,0,0,0,0,0,0,0,22,0,23,3,5,4,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,3,3,0,9,3,0,0,4,0,11,54,0,89,0,0,0,0,0,0,0,0,0,0,0,0,16,14,42,35,14,4,13,12,0,7,49,0,33,204,27,360,..,..,..,..
80105106108,29,47,12,0,10,16,0,7,59,6,49,192,9,351,0,0,0,0,0,0,0,0,0,0,3,6,0,9,4,3,0,0,0,0,0,0,5,0,10,6,0,23,5,4,0,0,0,0,0,0,0,0,6,10,0,13,3,0,0,0,0,0,0,0,3,0,3,6,0,13,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,5,0,0,0,0,0,0,3,0,0,8,0,18,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,3,0,0,0,0,0,0,0,0,0,41,4,50,0,0,0,0,0,0,0,0,3,0,4,4,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,10,10,0,3,4,0,0,10,0,20,91,0,144,0,0,0,0,0,0,0,0,0,0,3,3,21,31,44,60,14,0,14,15,4,11,69,6,69,287,33,525,..,..,..,..
80105106109,27,32,4,0,7,3,0,3,35,0,31,206,9,323,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,5,16,0,25,0,0,4,0,0,0,0,0,0,0,0,9,0,17,0,0,0,0,0,0,0,0,0,0,3,5,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,9,0,13,3,0,0,0,0,0,0,0,0,0,0,12,0,9,0,0,0,0,0,0,0,0,0,0,0,6,0,0,11,6,3,0,5,0,0,0,9,3,12,63,3,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,31,15,3,4,10,3,3,43,3,46,268,16,422,..,..,..,..
80105106110,27,32,6,0,6,10,3,7,48,0,41,183,8,311,0,0,0,0,0,0,0,0,0,0,0,5,0,16,0,0,0,0,4,0,0,0,0,0,6,9,0,16,0,0,0,0,0,0,0,0,0,0,0,9,0,6,3,0,0,6,0,5,0,0,3,0,3,7,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,7,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,0,6,9,5,0,0,3,0,11,50,0,78,0,0,0,0,0,0,0,0,0,0,0,0,6,3,32,41,9,4,14,12,3,8,55,3,51,233,6,391,..,..,..,..
80105106111,21,26,3,0,6,10,4,8,31,0,27,162,8,265,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,5,0,0,0,0,0,3,3,0,4,11,0,21,3,0,0,0,0,0,0,0,3,0,0,5,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,5,3,0,0,0,3,0,0,0,0,0,0,6,0,9,0,0,0,0,0,0,0,0,0,0,0,13,4,11,0,0,0,0,0,0,0,0,0,0,0,7,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,12,0,0,9,3,0,3,9,3,16,42,4,83,0,0,0,0,0,0,0,0,0,0,0,0,15,12,31,36,7,0,10,15,4,12,40,3,38,205,25,352,..,..,..,..
80105106112,22,32,4,0,3,9,0,3,25,0,34,139,5,228,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4,4,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,4,0,0,0,0,0,0,5,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,15,0,20,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,9,0,11,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,4,0,4,6,0,0,3,0,4,41,6,69,0,0,0,0,0,0,0,0,0,0,0,0,10,7,27,42,7,0,9,7,0,7,27,5,36,179,17,305,..,..,..,..
80105106113,4,26,0,0,3,5,5,9,50,0,20,123,0,207,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,3,0,11,5,0,0,0,0,0,0,0,0,0,0,7,0,9,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,3,0,0,0,0,0,0,0,0,8,0,9,0,0,0,0,0,0,0,0,0,0,3,9,0,12,0,0,0,0,0,0,0,0,0,0,0,18,0,21,0,0,0,0,0,0,0,0,0,0,3,12,0,11,0,0,0,0,0,0,0,0,0,0,0,9,0,5,6,5,7,0,0,5,0,0,6,0,6,75,0,94,0,0,0,0,0,0,0,0,0,0,0,0,12,12,9,38,4,0,6,3,5,7,56,6,29,199,13,311,..,..,..,..
80105106114,14,55,5,0,6,3,0,0,75,0,39,192,9,354,0,4,0,0,0,0,0,0,0,0,6,6,0,7,0,6,0,0,0,0,0,0,0,0,3,11,0,17,0,0,0,0,0,0,0,0,4,0,3,3,0,6,0,3,0,0,0,0,0,0,0,0,0,6,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,19,0,22,0,0,0,0,0,0,0,0,0,0,0,10,0,16,0,4,0,0,8,0,0,0,0,0,0,55,0,60,0,0,0,0,0,0,0,0,10,0,5,8,0,17,0,0,0,0,0,0,0,0,0,0,0,9,0,13,10,10,0,0,8,4,0,0,19,0,22,119,0,175,0,0,0,0,0,0,0,0,0,0,0,0,21,26,24,70,8,0,13,4,4,0,92,0,62,316,25,553,..,..,..,..
