SA1_CODE_2021,Neg_Nil_inc_fam_households,Neg_Nil_inc_Non_fam_househlds,Negative_Nil_income_Tot,HI_1_149_Family_households,HI_1_149_Non_family_hseholds,HI_1_149_Tot,HI_150_299_Family_households,HI_150_299_Non_fam_househlds,HI_150_299_Tot,HI_300_399_Family_households,HI_300_399_Non_fam_househlds,HI_300_399_Tot,HI_400_499_Family_households,HI_400_499_Non_fam_househlds,HI_400_499_Tot,HI_500_649_Family_households,HI_500_649_Non_fam_househlds,HI_500_649_Tot,HI_650_799_Family_households,HI_650_799_Non_fam_househlds,HI_650_799_Tot,HI_800_999_Fam_households,HI_800_999_Non_fam_hsehlds,HI_800_999_Tot,HI_1000_1249_Fam_households,HI_1000_1249_Non_fam_hsehlds,HI_1000_1249_Tot,HI_1250_1499_Fam_households,HI_1250_1499_Non_fam_hsehlds,HI_1250_1499_Tot,HI_1500_1749_Fam_households,HI_1500_1749_Non_fam_hsehlds,HI_1500_1749_Tot,HI_1750_1999_Fam_households,HI_1750_1999_Non_fam_hsehlds,HI_1750_1999_Tot,HI_2000_2499_Fam_households,HI_2000_2499_Non_fam_hsehlds,HI_2000_2499_Tot,HI_2500_2999_Fam_households,HI_2500_2999_Non_fam_hsehlds,HI_2500_2999_Tot,HI_3000_3499_Fam_households,HI_3000_3499_Non_fam_hsehlds,HI_3000_3499_Tot,HI_3500_3999_Fam_households,HI_3500_3999_Non_fam_hsehlds,HI_3500_3999_Tot,HI_4000_more_Fam_households,HI_4000_more_Non_fam_hsehlds,HI_4000_more_Tot,Part_inc_stated_Fam_household,Part_inc_std_Non_fam_hhds,Partial_income_stated_Tot,All_incomes_ns_Famly_househld,All_inc_ns_Non_famly_househld,All_incomes_not_stated_Tot,Tot_Family_households,Tot_Non_family_households,Tot_Tot
80106113101,0,0,4,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,4,4,3,17,19,0,16,15,6,11,14,16,27,38,13,4,12,13,8,26,11,0,11,32,15,49,6,0,10,0,0,4,95,108,201
80106113103,0,0,0,0,0,0,0,0,0,0,0,3,0,14,9,0,0,0,3,0,3,0,4,4,0,7,5,6,19,23,3,15,24,9,26,30,20,43,61,19,5,23,16,16,23,16,4,17,77,18,89,3,5,13,0,4,3,169,188,354
80106113104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,4,0,6,6,0,7,7,5,3,12,0,0,3,6,18,25,8,0,4,8,4,12,3,0,3,4,6,14,0,4,4,0,0,0,42,58,100
80106113106,6,0,5,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,5,0,5,9,3,7,13,0,14,13,5,21,24,6,24,25,18,65,87,10,5,11,17,10,28,19,0,19,78,34,111,9,0,13,0,3,4,168,195,365
80106113107,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,3,4,0,4,5,0,6,6,4,9,14,5,5,12,5,9,17,8,14,21,13,36,52,8,0,11,19,8,32,12,0,17,47,23,65,8,5,12,0,0,0,132,143,279
80106113108,0,0,8,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,0,0,0,0,3,3,0,4,4,0,4,6,6,15,15,7,3,16,24,22,45,17,0,19,7,8,21,8,3,13,45,15,57,4,8,8,0,0,0,118,102,222
80106113109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,3,0,0,0,0,3,9,0,10,10,5,11,19,4,21,22,12,37,46,7,0,14,15,9,22,17,3,17,52,16,59,8,5,9,0,0,0,122,118,242
80106113111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7
80106113112,0,0,0,0,0,0,0,0,0,0,4,5,0,4,7,0,3,7,3,0,9,0,6,9,4,0,7,0,4,5,4,4,11,0,3,8,0,20,21,11,0,12,6,3,10,8,6,8,40,15,49,0,3,3,0,0,0,96,76,175
80106113113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,9,7,0,9,12,9,10,14,3,7,13,0,6,12,11,25,42,12,0,20,21,14,31,5,0,8,70,26,96,0,0,0,0,4,4,147,114,262
80106113114,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,4,0,0,0,0,3,3,0,10,10,0,3,3,7,16,23,4,47,54,9,0,14,3,7,6,9,0,14,40,23,65,7,0,8,0,0,0,80,126,207
80106113115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,4,6,3,3,11,18,0,0,3,0,12,16,6,0,3,10,0,9,4,0,3,55,6,62,0,0,0,0,0,0,83,49,137
80106113116,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,4,0,5,0,0,7,0,3,8,0,3,3,0,3,6,0,23,26,5,0,3,3,5,15,3,0,6,24,6,33,0,0,0,0,0,0,52,65,114
80106113117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,4,4,0,7,4,0,8,8,0,13,11,0,12,21,8,31,40,3,4,6,3,17,18,8,3,8,28,24,57,4,3,3,0,0,0,59,130,191
80106113118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,3,0,3,4,3,6,8,3,11,18,4,17,24,7,19,24,17,30,49,17,5,21,20,10,36,4,0,10,27,5,30,5,3,8,0,0,0,115,123,239
80106113119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,0,0,0,0,0,0,5,5,0,16,12,0,9,13,5,16,23,13,31,42,13,0,17,7,8,16,19,0,21,29,10,36,0,0,8,0,0,0,96,104,199
80107107101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80107107102,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,9,0,9,8,0,8,4,4,5,15,0,15,17,0,17,16,0,16,62,0,62,10,0,10,0,0,0,144,8,148
80107107104,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,3,5,6,3,5,0,6,4,6,9,6,0,11,0,6,6,10,4,12,6,0,6,7,0,7,9,0,9,18,0,19,0,0,0,0,0,0,75,23,99
80107107105,0,3,3,0,0,0,0,0,0,0,5,5,3,4,4,0,7,7,0,0,6,4,0,4,10,3,13,7,0,11,3,9,12,9,4,6,11,3,20,17,0,17,11,4,12,14,0,14,27,0,30,5,0,5,0,0,0,123,39,166
80107107106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,4,4,9,16,3,0,10,5,0,9,9,6,10,19,3,19,18,0,18,9,0,9,3,0,4,16,0,16,4,0,3,0,0,0,95,32,130
80107107107,0,0,0,0,0,0,0,0,0,0,4,4,0,3,3,0,0,0,5,3,0,0,0,3,5,6,8,10,3,10,9,6,7,10,5,13,9,0,12,9,0,9,16,0,16,6,0,6,8,0,15,9,0,9,0,0,0,100,33,132
80107107108,0,0,0,0,0,0,0,0,0,0,3,3,0,6,3,0,3,6,3,5,12,5,3,7,12,8,20,12,4,18,5,7,15,9,10,20,26,12,36,24,0,19,23,0,24,10,0,10,16,4,21,6,0,6,0,0,0,158,70,224
80107107109,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,3,4,4,5,0,5,0,4,6,0,0,3,5,4,6,6,0,10,0,4,6,13,4,15,19,0,21,17,0,13,8,0,10,19,0,19,3,0,3,0,0,0,111,26,132
80107107110,0,0,0,0,0,0,0,3,3,0,0,3,3,13,15,0,3,5,0,0,3,3,8,8,5,13,13,12,4,18,10,4,15,14,6,18,32,6,38,22,0,22,25,5,25,14,0,14,27,5,29,9,0,9,0,0,0,194,69,259
80107107111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,3,3,4,0,9,0,6,11,3,0,3,5,0,8,8,0,8,8,0,8,8,0,8,14,0,15,6,0,7,0,0,0,64,20,84
80107107112,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,3,0,3,0,0,3,3,0,4,9,0,6,0,0,8,8,3,5,0,0,0,12,6,23,18,0,18,22,0,22,10,0,10,71,0,71,5,0,5,0,0,0,169,17,185
80107107113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,5,0,0,5,3,3,5,5,4,9,3,0,3,12,3,14,13,0,13,10,0,10,7,0,5,8,0,7,10,0,10,0,0,0,77,15,91
80107107114,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,3,0,5,3,0,3,4,0,7,5,0,3,5,0,8,0,0,0,4,0,12,11,3,12,16,0,16,15,0,15,4,0,4,16,0,16,8,0,8,0,0,0,87,27,111
80107107202,0,0,4,0,0,0,0,3,3,0,5,5,4,11,15,3,11,14,7,9,14,9,7,12,0,3,7,7,5,9,8,6,7,3,6,7,9,16,24,10,0,10,10,3,9,5,0,5,18,0,18,5,0,5,0,5,3,96,81,170
80107107203,0,0,0,0,0,0,0,0,0,0,3,3,0,5,6,4,0,3,0,0,3,0,0,0,5,0,5,3,0,8,6,4,9,3,0,6,13,4,14,17,0,17,6,0,6,10,0,10,29,0,29,12,0,6,0,0,0,100,25,125
80107107204,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,8,9,4,3,5,0,10,10,5,9,12,10,7,15,8,8,20,10,7,13,19,13,35,18,3,19,19,0,20,11,0,11,12,0,14,11,0,11,0,0,0,123,74,200
80107107205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,5,3,4,5,8,4,11,8,11,16,8,4,9,24,13,33,15,0,15,15,3,16,25,0,25,49,5,49,17,0,15,0,0,0,174,36,208
80107107206,0,5,5,0,0,0,0,0,0,0,5,5,6,12,14,0,0,5,3,12,15,6,8,16,12,11,17,10,9,15,8,10,19,9,6,17,24,22,41,17,0,19,5,3,9,12,4,15,14,4,15,10,4,8,0,0,0,133,102,239
80107107207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,10,5,9,6,3,9,8,4,14,8,0,8,11,0,14,9,0,9,12,0,16,8,0,8,22,0,21,12,0,12,0,0,4,108,24,130
80107107208,0,0,0,0,0,0,0,0,0,0,0,0,8,0,6,5,3,9,0,7,6,0,0,5,10,3,10,14,0,10,7,0,13,0,0,6,19,3,23,11,0,11,13,0,11,20,0,17,30,0,34,3,0,3,0,0,0,151,31,179
80107107209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80107107210,0,3,3,0,0,0,0,0,0,0,0,0,0,4,4,0,5,5,0,0,0,0,3,3,6,0,7,5,5,8,3,8,8,0,0,8,11,0,11,12,0,12,4,0,8,9,0,10,25,0,25,6,0,6,0,0,0,90,28,116
80107107211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,3,4,0,6,6,0,3,5,0,5,4,0,4,11,0,6,5,0,5,20,0,20,4,0,3,0,0,0,64,7,73
80107107301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,5,3,4,0,0,0,0,3,6,3,0,3,4,0,4,13,3,17,14,0,14,14,0,14,14,0,12,44,0,45,5,0,5,0,0,0,123,17,143
80107107302,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,3,0,5,0,0,8,0,0,0,8,3,6,7,3,8,8,4,15,7,9,14,10,5,16,17,0,18,14,0,14,13,0,13,28,0,28,6,0,6,0,0,0,120,30,160
80107107303,3,0,3,0,0,0,0,0,0,0,7,7,0,4,4,0,0,0,3,0,3,0,3,4,0,3,4,5,0,8,8,3,14,4,7,10,20,4,24,17,0,17,16,0,16,14,0,14,34,0,37,7,0,7,0,0,0,144,30,177
80107107304,0,0,0,0,0,0,0,0,0,0,5,3,0,7,12,0,3,4,5,0,0,0,4,4,7,11,16,7,4,8,7,3,10,3,7,14,15,10,24,14,0,14,17,0,16,6,0,6,5,0,11,0,0,4,0,0,0,95,55,150
80107107307,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,9,3,6,7,3,5,9,5,13,11,8,15,3,5,3,0,0,4,15,0,21,16,0,16,13,0,14,16,0,16,29,0,29,11,0,7,0,0,0,136,27,155
80107107308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,0,3,0,0,0,4,0,13,8,5,13,12,0,12,14,0,14,13,0,13,32,0,32,6,0,6,0,0,0,90,11,103
80107107309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,5,7,6,0,8,0,0,0,3,0,9,8,0,14,3,0,7,20,4,27,20,0,22,19,0,20,6,0,6,45,0,45,13,0,13,0,0,0,156,21,178
80107107310,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,6,6,9,3,9,9,3,13,5,0,3,4,0,3,11,3,12,6,0,6,16,0,15,6,0,6,46,4,48,9,0,9,0,0,0,115,17,134
80107107311,0,0,0,0,0,0,0,0,0,0,9,8,0,9,10,0,12,9,0,3,6,9,5,11,4,7,11,14,11,17,9,15,22,7,8,14,26,9,36,20,0,20,17,0,22,13,0,13,24,5,27,3,0,3,0,0,0,157,84,238
80107107312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,5,4,0,4,0,0,3,0,3,8,5,0,5,9,0,15,4,0,4,16,0,16,7,0,7,45,3,46,4,0,4,0,0,0,105,11,117
80107107313,0,0,0,0,0,0,0,0,0,0,3,3,0,8,9,0,4,3,0,4,8,0,0,3,3,0,7,10,3,12,8,10,19,14,3,17,19,14,34,8,0,8,8,0,8,3,0,3,5,3,13,4,0,3,0,0,0,98,52,147
80107107314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,0,0,0,6,0,0,5,0,5,4,0,4,3,0,3,10,3,8,6,0,10,8,0,8,7,0,7,29,0,29,0,0,4,0,0,0,73,11,81
80107107315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80107107316,0,0,0,0,0,0,0,0,0,0,5,5,0,4,4,3,0,3,4,4,0,0,0,3,3,6,12,8,4,13,3,8,13,6,10,12,11,7,16,11,0,9,7,3,11,8,0,6,4,0,5,3,0,3,0,0,0,71,49,118
80107107317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3,7,0,6,4,0,8,0,3,3,4,0,3,11,0,14,6,0,12,11,0,11,9,0,9,40,0,46,10,0,10,0,0,0,106,19,118
80107107401,0,0,0,0,0,0,0,3,4,0,0,0,0,0,4,3,3,8,0,4,8,6,0,4,7,3,13,6,0,12,6,0,6,3,7,15,24,4,21,7,0,7,11,0,11,11,0,11,24,4,30,3,0,4,4,4,3,130,38,162
80107107402,0,4,4,0,0,0,0,0,3,0,9,14,0,11,12,5,5,7,4,4,7,3,5,10,5,4,3,16,4,16,4,6,10,6,7,10,19,4,27,25,0,25,12,0,12,15,0,15,30,0,30,9,0,12,0,3,3,156,60,215
80107107403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,5,3,0,3,0,0,6,12,0,13,4,0,4,13,7,18,8,0,12,8,0,8,12,0,12,26,0,26,9,0,9,0,0,0,90,25,114
80107107404,0,0,0,0,0,0,0,3,3,0,3,3,0,11,15,3,3,7,7,5,19,5,8,7,7,3,3,0,7,7,0,0,4,7,3,12,18,6,22,14,0,14,8,0,9,3,0,3,7,0,7,4,0,4,0,0,0,82,64,142
80107107405,0,0,0,0,0,0,0,0,0,0,3,3,0,11,11,0,0,7,0,6,7,0,0,5,4,6,9,3,3,10,8,0,5,9,6,10,33,6,37,14,0,14,7,0,7,7,3,8,22,3,20,10,0,10,0,0,0,117,42,160
80107107406,0,0,0,0,0,0,0,3,3,0,3,3,0,0,4,0,0,0,4,0,3,8,0,3,6,3,7,9,0,10,9,9,17,5,0,9,22,6,23,17,0,17,22,0,22,15,0,15,18,0,20,3,0,3,0,0,0,127,36,167
80107107407,0,0,0,0,0,0,0,0,0,0,0,0,6,8,6,0,4,3,3,0,3,6,4,15,4,7,7,5,8,19,6,5,7,9,4,10,19,3,23,20,3,23,16,4,19,12,0,12,28,0,26,10,0,10,0,0,0,143,40,184
80107107408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,3,0,9,0,0,3,3,0,3,8,0,8,11,0,11,7,0,7,7,0,7,14,0,14,6,0,4,0,0,0,74,9,82
80107107409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,4,4,6,12,10,0,10,7,6,7,7,0,9,22,6,24,13,0,13,18,0,18,10,0,10,28,6,30,6,0,6,3,0,3,127,26,151
80107107410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,5,0,4,4,6,9,0,0,8,6,0,7,13,3,16,11,0,9,14,0,14,12,0,12,20,6,27,9,0,9,0,0,0,90,20,112
80107107411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,7,6,0,6,0,0,3,4,0,3,7,5,10,10,3,11,16,0,22,17,0,15,16,0,16,16,0,16,27,3,32,10,0,10,0,0,0,139,26,164
80107107412,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,3,5,4,0,5,0,0,5,5,0,5,4,0,4,4,0,4,6,0,5,6,0,10,11,0,11,13,0,13,3,0,3,9,0,12,3,0,0,0,0,0,76,16,91
80107107413,3,0,3,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,3,0,3,0,6,4,5,0,10,0,0,0,4,0,6,4,0,6,9,4,17,10,0,13,18,0,15,6,0,6,20,0,20,6,0,3,0,0,0,87,24,112
80107107502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,3,4,0,4,6,0,7,4,0,4,12,0,12,10,0,10,10,0,10,9,0,9,34,0,34,7,0,7,0,0,0,100,8,108
80107107503,0,0,3,0,0,0,0,3,3,0,0,0,0,3,3,0,4,3,6,3,10,3,3,3,0,0,0,5,0,3,4,0,9,10,4,11,12,0,13,4,0,5,8,0,10,11,0,11,37,6,37,7,0,10,0,0,0,110,30,135
80107107504,0,0,0,0,0,0,0,0,0,0,8,8,0,17,17,0,5,8,7,10,14,7,8,11,0,3,7,6,0,6,3,7,17,8,5,14,21,5,28,17,0,16,15,0,14,11,0,12,5,4,11,5,0,5,0,4,3,105,84,191
80107107505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,10,5,9,14,4,4,6,11,5,17,6,5,5,11,3,18,17,0,17,14,0,18,14,0,14,35,0,35,8,0,8,0,3,3,142,32,168
80107107506,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,3,9,0,0,5,7,5,9,4,8,13,7,6,9,7,6,8,3,4,8,17,6,20,7,0,7,12,0,14,11,0,11,20,0,25,4,0,4,3,0,6,114,42,153
80107107507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,3,0,5,3,6,9,8,0,10,4,0,8,6,0,10,3,3,7,7,9,17,9,0,9,16,0,16,10,0,10,22,0,22,6,0,6,0,0,0,115,21,134
80107107508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,9,4,8,10,0,10,8,0,8,8,0,8,36,0,44,4,0,4,0,0,0,83,7,89
80107107509,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,4,0,4,0,0,0,0,0,3,0,0,0,5,0,5,0,0,0,5,0,3,8,0,8,4,0,4,7,0,7,6,0,6,20,0,22,6,0,6,0,0,0,63,4,70
80107107510,0,0,4,0,0,0,0,0,0,0,0,0,4,4,6,0,0,3,3,0,6,7,3,13,0,0,0,0,0,3,5,0,3,9,0,7,14,0,14,16,0,16,13,0,16,18,0,18,46,0,46,7,0,7,0,0,0,148,23,166
80107107512,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,5,0,8,9,0,9,3,0,3,0,0,0,12,0,11,6,0,6,7,0,7,11,0,11,27,0,27,4,0,6,0,0,0,82,12,98
80107107513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,7,0,7,8,3,7,4,3,9,10,8,14,12,0,12,13,0,13,0,0,0,31,0,31,3,0,3,0,0,0,97,14,108
80107107514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80107107515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80107107516,0,0,0,0,0,0,0,0,5,0,0,0,0,8,8,3,5,7,4,0,12,4,6,9,3,0,6,7,0,11,7,4,9,5,3,14,27,11,38,25,0,25,11,3,16,16,0,16,33,0,33,9,0,9,0,0,0,173,51,218
80107107517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,3,0,4,0,0,0,4,0,4,4,0,5,12,3,11,3,0,3,12,0,14,13,0,13,30,4,35,0,0,0,0,0,0,89,10,95
80107107601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,3,3,5,4,0,8,11,0,11,12,0,12,11,0,11,44,0,44,5,0,6,0,0,0,98,13,112
80107107602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,3,3,0,3,5,3,0,6,13,0,12,11,0,11,10,0,11,11,0,11,45,0,45,11,0,11,0,0,0,118,16,130
80107107603,0,0,0,0,0,3,0,0,0,0,0,0,0,4,9,5,0,9,0,0,0,4,4,5,8,0,9,0,3,9,8,0,11,6,0,11,16,0,19,13,0,13,8,0,8,4,0,4,38,0,38,6,3,6,0,5,3,126,29,154
80107107604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,8,4,9,0,0,0,4,0,9,0,0,4,5,0,8,11,0,11,4,0,5,9,0,9,11,0,11,51,0,54,13,0,13,0,0,0,120,17,133
80107107605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3,8,5,0,6,3,0,8,4,0,9,5,0,7,4,0,9,16,0,16,12,4,13,12,0,12,46,0,46,5,0,5,0,0,0,114,17,127
80107107606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,4,0,3,6,4,7,0,3,4,6,0,9,12,3,17,9,0,12,16,0,16,22,0,22,42,0,45,3,0,3,0,0,0,132,23,150
80107107607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80107107608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,5,8,9,0,9,0,0,4,0,3,7,9,4,12,8,0,8,16,0,13,15,0,15,57,0,60,13,0,13,0,0,0,122,17,138
80107107609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,6,4,3,0,0,4,3,0,9,3,0,3,3,0,3,34,0,40,8,0,8,0,0,0,68,9,81
80107107701,0,0,0,0,0,0,0,0,7,0,4,4,0,4,5,6,4,8,3,0,4,5,0,4,4,5,12,7,0,11,10,3,14,18,3,17,26,4,33,13,0,15,21,3,19,9,0,11,36,0,36,10,0,7,0,0,0,170,46,216
80107107702,0,4,4,0,0,0,0,0,0,0,0,0,4,0,4,0,0,5,0,5,4,0,0,0,3,6,8,8,5,10,5,3,4,3,3,7,13,0,12,11,0,7,8,0,7,9,0,9,20,0,20,9,0,9,0,0,0,91,27,121
80107107703,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,3,0,3,0,6,5,6,3,6,4,0,4,0,4,0,4,0,8,6,0,7,10,3,18,13,0,11,14,0,13,4,0,4,27,0,27,5,0,5,0,0,3,97,22,119
80107107704,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,3,0,3,3,5,0,4,9,3,11,5,0,5,6,0,3,10,3,19,6,0,6,12,5,12,12,0,12,19,0,19,3,0,3,0,0,4,84,30,112
80107107705,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,0,7,4,0,5,0,0,4,4,0,3,3,4,4,15,0,13,8,0,6,16,9,25,16,0,16,11,0,11,14,0,14,28,0,28,4,0,4,0,0,0,132,22,156
80107107706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,8,3,13,6,3,7,3,0,3,10,9,13,10,0,10,14,0,17,5,0,5,22,0,22,3,0,3,0,0,0,82,28,111
80107107707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,5,0,5,7,0,3,0,4,3,0,3,4,0,5,7,4,0,10,13,0,18,10,0,10,14,0,14,3,0,3,35,0,35,3,0,3,0,0,0,103,18,123
80107107708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80107107801,0,0,0,0,0,0,0,0,0,0,3,4,0,16,18,0,0,0,9,0,16,4,0,3,9,0,11,11,11,18,6,6,11,6,9,18,25,16,36,19,0,19,20,0,20,9,0,9,15,0,18,4,0,6,0,3,3,133,79,216
80107107802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,0,0,0,7,0,5,4,0,5,3,0,6,7,0,11,12,3,22,6,0,6,10,0,10,4,0,4,18,0,23,0,0,0,0,0,0,72,17,94
80107107803,6,0,7,0,3,3,0,0,0,0,0,0,0,5,5,0,7,5,5,6,7,8,3,12,9,0,11,7,3,14,5,9,13,8,4,8,15,3,17,11,0,11,21,0,19,9,0,9,11,0,11,6,0,10,0,0,3,108,52,155
80107107804,0,0,0,0,0,0,0,4,4,0,0,0,0,3,3,0,0,0,3,5,5,3,4,0,4,0,11,6,8,13,3,4,9,5,3,11,16,5,24,14,0,14,10,0,13,3,0,3,7,0,7,3,0,5,0,0,0,91,38,124
80107107805,3,0,3,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,4,0,7,0,8,8,0,5,4,6,3,8,0,3,7,8,3,7,17,3,22,11,0,11,17,0,17,6,0,6,23,0,23,9,6,9,0,0,0,98,39,136
