SA1_CODE_2021,M_15_19_yr_Marrd_reg_marrge,M_15_19_yr_Married_de_facto,M_15_19_yr_Not_married,M_15_19_yr_Total,M_20_24_yr_Marrd_reg_marrge,M_20_24_yr_Married_de_facto,M_20_24_yr_Not_married,M_20_24_yr_Total,M_25_34_yr_Marrd_reg_marrge,M_25_34_yr_Married_de_facto,M_25_34_yr_Not_married,M_25_34_yr_Total,M_35_44_yr_Marrd_reg_marrge,M_35_44_yr_Married_de_facto,M_35_44_yr_Not_married,M_35_44_yr_Total,M_45_54_yr_Marrd_reg_marrge,M_45_54_yr_Married_de_facto,M_45_54_yr_Not_married,M_45_54_yr_Total,M_55_64_yr_Marrd_reg_marrge,M_55_64_yr_Married_de_facto,M_55_64_yr_Not_married,M_55_64_yr_Total,M_65_74_yr_Marrd_reg_marrge,M_65_74_yr_Married_de_facto,M_65_74_yr_Not_married,M_65_74_yr_Total,M_75_84_yr_Marrd_reg_marrge,M_75_84_yr_Married_de_facto,M_75_84_yr_Not_married,M_75_84_yr_Total,M_85ov_Marrd_reg_marrge,M_85ov_Married_de_facto,M_85ov_Not_married,M_85ov_Total,M_Tot_Marrd_reg_marrge,M_Tot_Married_de_facto,M_Tot_Not_married,M_Tot_Total,F_15_19_yr_Marrd_reg_marrge,F_15_19_yr_Married_de_facto,F_15_19_yr_Not_married,F_15_19_yr_Total,F_20_24_yr_Marrd_reg_marrge,F_20_24_yr_Married_de_facto,F_20_24_yr_Not_married,F_20_24_yr_Total,F_25_34_yr_Marrd_reg_marrge,F_25_34_yr_Married_de_facto,F_25_34_yr_Not_married,F_25_34_yr_Total,F_35_44_yr_Marrd_reg_marrge,F_35_44_yr_Married_de_facto,F_35_44_yr_Not_married,F_35_44_yr_Total,F_45_54_yr_Marrd_reg_marrge,F_45_54_yr_Married_de_facto,F_45_54_yr_Not_married,F_45_54_yr_Total,F_55_64_yr_Marrd_reg_marrge,F_55_64_yr_Married_de_facto,F_55_64_yr_Not_married,F_55_64_yr_Total,F_65_74_yr_Marrd_reg_marrge,F_65_74_yr_Married_de_facto,F_65_74_yr_Not_married,F_65_74_yr_Total,F_75_84_yr_Marrd_reg_marrge,F_75_84_yr_Married_de_facto,F_75_84_yr_Not_married,F_75_84_yr_Total,F_85ov_Marrd_reg_marrge,F_85ov_Married_de_facto,F_85ov_Not_married,F_85ov_Total,F_Tot_Marrd_reg_marrge,F_Tot_Married_de_facto,F_Tot_Not_married,F_Tot_Total,P_15_19_yr_Marrd_reg_marrge,P_15_19_yr_Married_de_facto,P_15_19_yr_Not_married,P_15_19_yr_Total,P_20_24_yr_Marrd_reg_marrge,P_20_24_yr_Married_de_facto,P_20_24_yr_Not_married,P_20_24_yr_Total,P_25_34_yr_Marrd_reg_marrge,P_25_34_yr_Married_de_facto,P_25_34_yr_Not_married,P_25_34_yr_Total,P_35_44_yr_Marrd_reg_marrge,P_35_44_yr_Married_de_facto,P_35_44_yr_Not_married,P_35_44_yr_Total,P_45_54_yr_Marrd_reg_marrge,P_45_54_yr_Married_de_facto,P_45_54_yr_Not_married,P_45_54_yr_Total,P_55_64_yr_Marrd_reg_marrge,P_55_64_yr_Married_de_facto,P_55_64_yr_Not_married,P_55_64_yr_Total,P_65_74_yr_Marrd_reg_marrge,P_65_74_yr_Married_de_facto,P_65_74_yr_Not_married,P_65_74_yr_Total,P_75_84_yr_Marrd_reg_marrge,P_75_84_yr_Married_de_facto,P_75_84_yr_Not_married,P_75_84_yr_Total,P_85ov_Marrd_reg_marrge,P_85ov_Married_de_facto,P_85ov_Not_married,P_85ov_Total,P_Tot_Marrd_reg_marrge,P_Tot_Married_de_facto,P_Tot_Not_married,P_Tot_Total
80101100319,0,0,3,3,0,0,3,3,10,7,14,28,11,0,3,18,3,0,5,16,13,0,3,18,14,0,4,17,5,0,0,9,0,0,0,0,53,20,40,114,0,0,0,0,0,0,13,13,9,7,8,22,14,0,3,19,3,3,4,11,11,6,3,23,14,3,5,22,4,3,6,9,0,0,4,3,59,25,53,136,0,0,5,5,0,0,15,15,15,17,18,46,18,5,8,31,9,8,8,29,26,6,11,42,27,3,12,42,12,6,8,24,5,0,4,10,112,39,90,244
80101100320,0,0,7,7,0,11,14,25,14,11,25,48,37,0,14,47,17,0,6,22,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,60,22,65,155,0,0,0,0,0,11,15,29,13,13,19,48,32,3,11,47,15,0,5,13,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,60,24,61,150,0,0,10,12,4,20,29,58,23,23,46,97,68,7,24,96,25,0,10,34,3,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,118,52,136,305
80101100321,0,0,7,7,0,3,24,30,36,19,32,87,23,4,16,42,14,4,7,18,0,0,3,4,0,0,4,3,0,0,0,0,0,0,0,0,77,31,87,193,0,0,6,6,9,6,25,32,46,17,26,89,16,0,14,34,7,3,5,15,4,0,0,5,0,0,3,3,0,0,4,4,0,0,0,0,78,29,83,197,0,0,10,10,8,6,43,64,81,36,62,178,38,7,29,77,21,5,13,36,3,0,5,8,0,0,8,8,0,0,3,3,0,0,0,0,159,58,171,393
80101100322,0,3,0,3,0,10,10,21,27,23,36,85,12,9,18,40,4,0,9,9,3,0,3,9,0,0,3,3,0,0,0,0,0,0,0,0,50,43,76,171,0,0,3,3,0,19,24,40,35,24,26,84,7,8,23,34,0,0,10,7,4,0,4,5,0,0,3,3,0,0,0,0,0,0,0,0,51,49,92,185,0,6,5,9,3,35,29,65,60,44,61,165,23,9,37,76,5,0,15,24,7,0,10,15,5,0,9,10,0,0,0,0,0,0,0,0,99,93,169,360
80101100401,0,0,5,5,0,4,6,9,7,4,7,15,10,0,0,19,9,3,5,14,5,0,6,17,3,0,0,4,5,0,0,5,0,0,0,0,37,8,32,79,0,0,5,5,0,4,3,4,10,0,0,16,9,0,4,18,4,3,5,16,5,0,6,14,5,0,8,13,4,0,8,8,0,0,0,0,40,14,31,79,0,0,5,5,0,6,8,17,15,9,10,28,23,0,8,31,15,4,14,31,12,0,15,26,7,0,8,17,5,0,8,7,0,0,0,0,77,20,63,160
80101100402,0,0,3,3,0,0,7,9,4,10,14,31,17,5,13,37,26,3,11,35,9,0,6,18,13,0,0,13,5,0,0,5,0,0,3,4,84,19,55,165,0,0,5,5,0,0,3,11,10,15,9,30,21,6,8,34,20,3,5,30,11,0,7,18,9,0,4,19,4,0,3,8,0,0,0,0,80,24,50,155,0,0,15,15,0,4,11,12,14,23,22,64,39,10,19,69,46,5,17,69,26,3,11,37,29,0,4,32,8,0,9,15,0,0,3,4,159,46,111,319
80101100403,0,0,17,17,0,0,9,9,9,11,11,27,22,8,12,39,12,3,10,25,7,0,8,16,3,0,4,14,0,0,4,11,4,0,0,4,58,24,80,163,0,0,12,12,0,0,0,0,12,13,13,31,25,9,21,51,5,4,20,30,6,0,15,21,3,0,4,11,4,0,9,9,0,0,3,7,61,22,92,172,0,0,27,27,0,0,10,12,18,22,21,67,49,12,31,91,15,13,26,54,17,0,22,37,9,0,11,24,4,0,15,17,0,0,3,8,111,50,167,333
80101100404,0,0,9,9,0,3,6,8,11,5,10,22,21,9,7,37,11,3,5,21,5,0,4,10,10,0,4,11,7,0,0,7,0,0,0,0,55,21,50,125,0,0,8,8,0,3,0,3,14,6,8,23,24,10,16,47,4,4,12,17,6,0,4,12,9,0,12,22,4,0,4,8,0,0,3,3,61,22,64,144,0,0,20,20,0,5,3,10,17,14,14,54,46,15,20,74,15,7,18,42,9,0,8,20,15,3,18,34,11,0,4,12,0,0,3,3,115,44,110,268
80101100405,0,0,15,15,0,0,13,13,16,10,9,37,17,3,6,24,16,4,6,24,12,0,5,17,9,0,5,16,7,0,3,6,0,0,0,0,76,16,65,157,0,0,13,13,0,3,14,12,17,13,13,41,16,4,5,19,13,3,13,28,13,0,17,22,11,0,9,18,4,0,3,6,0,0,0,0,71,17,79,172,0,0,25,25,0,3,25,26,32,24,28,84,31,4,6,47,24,7,23,51,21,0,21,46,19,0,20,39,8,0,3,18,0,0,0,0,146,42,145,333
80101100406,0,0,23,23,0,0,18,20,11,4,27,50,15,5,10,33,11,4,13,32,18,0,10,29,16,0,8,25,4,0,4,9,0,0,3,3,80,21,124,220,0,0,18,18,3,0,16,22,10,12,20,40,20,9,21,51,12,0,13,26,18,0,24,45,11,3,8,21,0,0,8,9,0,0,3,3,79,27,132,238,0,0,41,41,7,0,34,43,25,17,53,91,37,14,33,82,26,8,31,64,37,0,34,76,29,3,16,45,3,0,15,18,0,0,4,8,161,48,254,459
80101100408,0,0,0,0,0,0,6,8,0,3,6,11,11,5,3,18,0,0,3,8,0,0,0,3,0,0,5,3,0,0,0,3,0,0,0,0,19,13,26,56,0,0,3,3,0,0,0,7,3,5,8,16,5,5,6,19,0,0,10,11,0,0,9,11,3,0,9,13,0,0,3,3,0,0,3,3,17,9,54,85,0,0,3,3,0,4,6,8,9,4,14,28,16,8,13,31,0,4,21,20,0,0,9,13,0,0,12,20,0,0,3,7,0,0,3,3,33,20,81,139
80101100409,0,0,5,5,0,0,3,10,11,3,17,37,16,4,13,28,7,0,11,15,10,3,4,15,6,0,4,14,4,0,3,10,0,0,0,0,48,12,62,123,0,0,8,8,0,4,12,13,12,0,13,22,15,3,7,26,5,5,10,19,5,0,9,21,3,0,3,10,0,0,5,8,0,0,0,4,41,14,75,132,0,0,15,15,0,3,16,20,24,6,28,61,29,6,18,49,7,9,17,34,13,5,11,31,12,0,14,21,4,0,11,16,0,0,0,3,90,28,137,255
80101100501,0,0,5,5,0,0,0,0,6,10,8,15,11,11,5,27,3,4,10,17,3,0,7,8,3,0,4,11,6,0,3,11,4,0,8,9,39,22,38,104,0,0,0,0,0,0,5,5,3,9,9,23,14,7,9,27,9,4,4,13,7,0,3,10,9,0,10,13,9,0,9,11,0,0,4,4,42,27,50,113,0,0,6,6,0,0,8,8,10,21,14,43,25,20,9,52,13,11,15,34,12,0,9,23,11,0,13,25,14,0,9,24,4,0,7,11,79,43,90,217
80101100502,0,0,14,14,0,0,14,10,3,5,8,17,15,8,5,25,18,5,4,32,15,9,11,26,8,0,4,16,7,0,3,12,0,0,0,0,70,25,57,153,0,0,13,13,0,6,5,5,13,8,10,31,12,14,5,35,15,9,10,37,15,3,12,23,7,0,10,17,8,0,8,11,0,0,6,3,74,35,72,175,0,0,21,21,0,4,13,19,19,9,19,46,27,21,10,59,33,17,17,70,33,10,17,53,14,0,9,29,15,0,11,27,3,0,4,6,137,61,130,327
80101100503,0,0,6,6,0,0,10,10,11,0,4,15,7,5,0,7,15,8,7,30,12,0,9,24,10,0,0,12,7,0,5,12,0,0,0,0,68,15,41,120,0,0,7,7,0,0,14,14,9,0,5,18,6,5,0,11,13,8,4,28,14,0,9,23,14,0,10,21,8,0,5,13,0,0,0,3,69,15,53,135,0,0,17,17,0,0,18,18,18,6,11,26,18,8,0,25,31,18,8,53,24,3,16,44,22,0,9,33,18,0,9,29,3,0,0,3,132,26,92,258
80101100504,0,0,7,7,0,0,8,8,0,6,0,17,13,8,10,34,6,0,13,20,7,4,3,16,4,6,8,11,6,0,0,5,0,0,0,0,45,27,39,113,0,0,7,7,0,0,6,6,10,13,5,23,15,3,5,24,4,8,9,22,6,0,18,25,4,0,24,28,7,0,12,16,0,0,6,9,42,27,92,162,0,0,10,10,0,0,10,10,10,19,12,42,31,12,15,59,12,13,20,44,12,6,19,37,12,3,27,41,8,0,14,28,0,0,6,9,86,55,126,272
80101100505,0,0,0,0,0,5,7,9,6,11,18,35,15,4,7,30,5,4,13,23,6,0,11,16,3,0,7,17,3,0,4,11,5,0,0,3,43,27,68,139,0,0,9,9,0,5,3,12,12,10,9,29,13,11,9,35,7,3,15,26,4,0,15,15,6,0,26,29,0,0,15,15,0,0,5,10,44,30,98,174,0,0,4,4,0,3,10,20,18,27,20,59,29,16,18,64,11,6,26,48,12,0,22,30,7,3,35,47,4,0,15,22,4,0,8,8,90,59,166,316
80101100506,0,0,7,7,0,0,3,3,0,4,4,11,6,4,0,4,0,9,4,16,8,4,3,9,9,0,8,13,4,0,5,9,0,0,0,0,24,18,32,71,0,0,7,7,0,0,9,9,3,5,0,7,0,6,4,7,6,8,5,15,9,0,4,17,5,0,6,14,8,0,8,7,0,0,3,8,28,18,46,83,0,0,8,8,0,0,13,13,0,6,6,10,7,3,3,19,8,11,13,27,11,5,8,27,10,0,15,29,10,0,8,17,4,0,3,8,52,31,72,160
80101100507,0,0,9,9,0,0,9,9,3,4,9,15,11,3,5,20,20,6,4,28,12,0,0,12,13,0,0,12,8,0,3,14,0,0,0,8,71,16,37,116,0,0,11,11,0,0,4,4,6,0,9,16,10,4,3,19,16,5,5,25,14,0,4,17,13,0,9,16,9,0,10,15,0,0,0,4,66,16,42,127,0,0,18,18,0,0,10,10,9,6,16,28,26,14,3,41,30,7,11,55,27,0,4,30,24,0,7,30,13,0,8,24,8,0,0,11,138,31,79,247
80101100508,0,0,4,4,0,0,0,6,0,0,0,3,3,0,0,13,17,0,3,16,7,0,7,11,3,0,0,7,10,0,0,6,0,0,0,0,47,6,20,75,0,0,7,7,0,4,5,3,0,3,7,15,10,3,0,16,12,3,8,20,5,0,6,12,6,0,5,3,7,0,3,8,0,0,0,0,41,14,41,99,0,0,18,18,0,4,6,7,3,8,15,20,20,5,0,25,26,0,11,39,15,0,8,27,12,0,9,15,15,0,9,20,0,0,0,0,88,20,63,166
80101100509,0,0,10,10,0,0,9,9,3,3,19,27,25,8,13,36,23,5,4,36,10,5,5,14,6,0,3,11,9,0,4,10,3,0,5,10,78,17,63,158,0,0,6,6,0,0,7,7,10,10,21,36,26,10,9,37,17,5,6,32,10,3,13,23,12,0,8,22,6,0,4,7,0,0,0,0,72,25,74,172,0,0,19,19,0,0,15,15,17,9,40,65,44,9,20,76,37,16,14,64,21,3,12,39,22,0,8,32,13,0,11,19,3,0,6,11,148,44,135,332
80101100602,0,0,12,12,0,0,4,4,5,0,4,12,8,0,3,10,7,3,0,15,15,0,0,17,4,0,0,4,0,0,0,0,0,0,0,0,41,7,28,74,0,0,4,4,0,0,4,4,3,0,0,7,8,3,3,15,10,0,0,12,14,0,4,15,0,0,0,6,0,0,0,4,0,0,0,0,41,5,20,66,0,0,9,9,0,0,9,9,8,0,12,15,18,0,6,29,18,6,3,25,33,0,0,39,6,0,0,8,6,0,0,4,0,0,0,0,87,13,48,143
80101100604,0,0,10,10,0,0,8,8,8,0,6,18,19,5,0,28,8,4,0,19,12,0,0,14,4,0,0,4,0,4,0,7,0,0,0,0,58,15,27,99,0,0,12,12,0,0,5,5,12,6,8,23,19,3,0,29,9,3,4,14,11,0,3,11,9,0,0,9,0,0,3,3,0,0,0,0,62,15,38,114,0,0,19,19,0,0,8,9,23,3,13,42,40,13,8,57,24,7,7,33,23,3,4,28,14,0,0,15,0,5,3,8,0,0,0,0,118,30,63,213
80101100605,0,0,22,22,0,0,4,4,8,0,9,14,30,4,3,44,18,3,3,27,19,0,0,21,11,0,0,15,3,0,0,0,0,0,0,0,90,13,43,141,0,0,16,16,0,0,5,5,10,3,8,20,32,5,8,48,18,8,3,28,19,0,0,18,9,0,5,16,5,0,0,3,0,0,0,0,90,12,50,157,0,0,36,36,0,0,5,5,15,5,18,34,68,13,14,92,38,8,5,52,37,0,4,39,18,0,5,26,7,0,0,12,0,0,0,0,183,27,91,301
80101100606,0,0,12,12,0,0,7,8,8,0,6,18,23,3,0,32,12,0,3,22,6,0,5,15,6,0,0,8,0,0,0,3,3,0,0,3,68,8,39,121,0,0,14,14,0,0,10,11,11,0,5,19,35,0,4,41,8,0,14,18,10,0,3,15,3,0,8,14,3,0,0,8,0,0,0,0,74,9,53,135,0,0,26,26,0,0,18,17,16,4,14,35,60,0,11,69,22,3,17,42,14,4,3,29,14,0,12,22,6,0,0,13,3,0,0,3,141,20,95,253
80101100607,0,0,12,12,0,0,12,12,14,0,6,21,22,4,3,31,32,0,3,33,10,3,0,15,15,0,0,14,8,0,0,5,0,0,0,0,97,11,39,146,0,0,12,12,0,0,10,10,12,3,14,25,23,4,5,34,34,4,11,45,20,0,11,27,11,0,11,17,3,0,3,4,0,0,0,0,101,11,67,170,0,0,24,24,0,0,21,21,21,3,21,49,50,5,7,61,61,7,10,78,33,3,7,43,20,0,7,31,11,0,5,8,0,0,0,0,196,16,107,318
80101100608,0,0,20,20,0,0,17,15,10,6,15,29,23,4,6,32,28,8,0,35,19,4,6,33,7,0,3,12,5,0,0,5,0,0,0,0,86,16,74,175,0,0,13,13,0,0,12,12,15,3,11,26,25,8,10,33,30,0,5,34,18,4,5,27,5,0,10,9,4,0,0,5,0,0,0,0,86,18,59,161,0,0,29,36,0,0,24,21,27,6,24,51,50,6,13,71,55,7,11,67,31,9,14,55,6,0,13,25,0,0,0,3,0,0,6,6,168,32,133,335
80101100609,0,0,16,16,0,0,12,12,3,6,3,10,20,3,9,34,23,0,4,30,16,0,3,20,6,0,0,8,5,0,0,5,0,0,0,0,81,10,49,133,0,0,18,18,0,4,12,13,9,4,5,17,22,0,0,26,22,0,3,27,14,0,3,16,11,0,9,18,0,0,6,5,0,0,0,0,80,8,51,136,0,0,31,31,0,3,19,24,17,4,5,31,40,4,10,55,49,0,11,56,27,0,8,38,17,0,9,28,6,0,6,11,4,0,0,4,165,12,97,273
80101100610,0,0,18,18,0,0,8,14,4,4,11,27,23,3,0,24,14,8,3,25,16,0,6,26,5,0,0,4,9,0,0,5,0,0,0,0,73,15,49,138,0,0,7,7,0,0,7,14,7,3,3,15,20,4,3,27,25,8,12,36,10,3,12,29,6,0,4,11,3,0,0,8,0,0,0,0,72,20,61,147,0,0,27,27,0,5,18,24,16,8,22,46,39,5,7,54,39,10,13,56,27,3,23,53,7,0,8,10,12,0,0,14,0,0,0,0,137,34,113,287
80101100611,0,0,8,8,0,0,8,11,15,11,12,32,20,5,10,37,13,0,9,23,10,0,6,22,5,0,0,5,8,0,3,8,0,0,5,5,69,16,60,146,0,0,11,12,0,0,12,12,17,10,5,35,13,0,10,29,23,0,12,30,12,0,17,33,3,0,9,15,4,0,0,6,0,0,0,0,72,17,86,174,0,0,15,17,0,0,22,24,25,23,20,71,40,7,25,65,33,4,23,58,24,0,25,51,10,0,9,20,4,0,3,11,3,0,4,4,144,37,145,322
80101100612,0,0,25,25,0,0,26,26,14,8,24,40,19,6,8,29,43,0,10,58,15,7,3,23,11,3,4,17,0,0,0,0,0,0,0,0,105,22,106,233,0,0,8,8,0,3,14,13,23,7,9,34,29,6,3,34,33,0,9,44,19,8,0,27,8,0,4,11,0,0,4,4,0,0,0,0,108,21,58,187,0,0,34,34,0,5,42,42,37,15,33,79,45,15,10,71,80,7,22,101,37,7,11,49,24,5,9,33,4,0,6,3,0,0,0,0,214,47,158,425
80101100613,0,0,10,10,0,0,6,6,3,0,6,14,21,0,0,20,16,3,0,14,9,0,0,9,6,0,6,14,3,0,0,3,0,0,0,0,54,10,25,85,0,0,3,3,0,0,4,10,8,3,5,21,18,0,0,18,14,5,3,19,8,0,0,3,5,0,0,9,0,0,0,6,0,0,0,0,54,12,23,89,0,0,11,11,0,0,13,14,12,4,11,30,42,0,0,40,26,5,0,35,14,0,0,16,14,0,3,21,8,0,0,5,0,0,0,0,113,14,47,180
80101100614,0,0,16,16,0,0,8,4,10,3,6,19,17,3,0,25,19,0,0,21,11,0,5,14,6,0,7,17,0,0,0,3,0,0,0,0,72,11,41,123,0,0,7,7,0,7,8,10,5,0,0,13,31,0,0,30,19,3,7,29,11,0,9,17,6,0,5,10,3,0,0,0,0,0,0,0,70,14,41,129,0,0,26,26,0,5,10,17,17,9,12,36,49,4,9,59,37,5,10,57,20,0,7,30,15,6,8,23,5,0,4,3,0,0,0,0,142,29,79,255
80101100615,0,0,10,10,0,0,5,5,0,0,7,7,11,3,3,16,15,0,0,17,9,0,8,10,8,0,0,4,0,0,0,3,0,0,0,0,40,10,32,78,0,0,10,10,0,0,8,10,5,0,3,13,11,0,0,12,14,0,3,20,7,0,5,12,0,0,9,10,0,0,0,3,0,0,0,0,39,6,51,91,0,0,24,24,0,0,15,14,7,4,15,22,23,8,3,27,28,4,7,38,11,0,10,20,6,0,8,18,0,0,3,7,0,0,0,0,71,11,86,172
80101100616,0,0,24,24,0,0,12,8,6,12,8,23,36,11,3,42,29,6,7,30,16,0,0,19,12,0,0,10,6,0,0,6,0,0,0,0,91,20,48,170,0,0,25,25,0,3,4,8,11,9,12,32,37,9,12,56,29,6,20,51,14,0,8,18,8,0,9,13,0,0,6,9,0,0,0,0,95,23,86,206,0,0,43,43,0,4,16,18,16,18,18,55,71,15,12,99,50,8,25,85,26,0,14,33,20,4,9,29,4,0,6,8,0,0,0,0,189,44,131,373
80101100617,0,0,12,12,0,3,18,15,11,11,10,26,13,0,13,25,12,0,5,23,18,3,13,25,12,0,6,18,4,0,0,8,0,0,0,3,69,20,71,158,0,3,13,15,4,6,5,10,17,4,5,26,10,4,13,23,10,4,14,28,11,3,13,26,15,0,10,25,3,0,7,9,0,0,0,4,67,19,80,165,0,3,25,24,3,7,17,32,32,14,18,56,24,3,23,48,19,8,19,44,24,9,23,57,22,0,19,39,14,0,9,21,0,0,0,3,136,38,148,321
80101100618,0,0,18,18,0,0,8,8,5,0,3,14,25,5,3,30,19,5,0,18,10,4,0,14,11,0,0,11,3,0,0,8,0,0,0,0,68,9,38,116,0,0,16,16,0,0,3,7,6,4,3,18,27,3,6,35,14,0,7,24,9,0,0,13,13,0,0,11,0,0,0,0,0,0,0,0,68,13,41,124,0,0,30,30,0,3,11,15,16,6,8,28,54,4,11,66,35,4,7,48,19,8,4,31,16,0,0,20,7,0,0,6,0,0,0,0,138,21,80,245
80101100619,0,0,0,0,0,0,3,3,0,4,11,17,16,3,11,31,3,0,3,12,0,0,5,7,0,0,3,0,0,0,0,0,0,0,0,0,22,11,40,71,0,0,0,0,0,0,5,6,9,5,12,19,9,0,10,21,4,0,11,15,0,0,4,7,0,0,3,3,0,0,0,0,0,0,0,0,20,13,48,83,0,0,4,4,0,0,4,7,13,15,18,42,25,4,23,46,11,5,17,25,0,0,10,14,0,0,3,9,0,0,0,0,0,0,0,0,42,24,83,153
80101100620,0,0,20,20,0,0,9,9,4,9,4,17,29,0,10,34,20,5,0,25,5,4,3,13,5,0,0,9,3,0,0,3,0,0,0,0,67,17,49,133,0,0,4,4,0,3,6,13,7,5,6,15,25,0,7,32,20,0,12,32,9,0,8,23,4,0,0,6,3,0,0,6,0,0,0,0,70,18,48,138,0,0,28,28,0,0,16,20,12,10,10,30,45,0,18,71,38,11,12,61,22,5,8,34,9,0,5,15,0,0,0,5,0,0,0,0,142,28,100,269
80101100621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80101100622,0,0,8,8,0,0,8,9,4,0,6,15,19,0,6,23,14,0,3,23,9,0,0,12,0,0,0,0,0,0,0,4,0,0,0,0,52,8,34,92,0,0,16,16,0,0,10,10,11,0,5,17,20,5,0,23,16,3,3,19,5,0,7,8,3,0,5,10,6,0,0,6,0,0,0,0,57,3,51,110,0,0,26,26,0,0,15,18,15,3,9,28,36,3,3,46,31,7,11,44,14,0,12,23,8,0,5,9,7,0,0,9,0,0,0,0,107,10,84,204
80101100623,0,0,15,15,0,0,11,11,3,4,8,19,19,3,0,28,22,0,10,32,11,0,4,17,6,0,0,8,3,0,0,3,0,0,0,5,75,13,49,134,0,0,18,18,0,0,4,6,14,5,9,23,18,3,11,32,21,0,5,28,12,0,4,14,5,0,0,9,3,0,0,4,0,0,0,0,69,13,46,126,0,0,31,31,0,0,15,10,15,8,12,38,43,7,11,56,48,3,12,64,22,0,6,33,12,0,5,12,8,0,5,11,0,0,0,5,142,28,94,266
80101100701,0,0,6,6,0,0,10,10,9,9,12,32,19,3,9,38,17,5,10,33,26,5,4,38,11,0,6,19,6,0,0,6,0,0,0,0,97,23,65,192,0,0,11,11,0,0,14,17,18,7,5,33,20,7,9,33,18,5,12,33,31,3,6,44,6,0,10,19,3,0,3,3,0,0,0,0,98,19,71,195,0,0,21,21,0,0,27,34,33,18,20,66,43,8,19,70,35,12,23,65,61,10,14,81,21,3,12,39,7,0,3,12,0,0,0,0,202,46,140,384
80101100702,0,0,9,10,0,0,8,8,5,0,3,8,6,0,3,8,21,7,9,32,16,0,0,16,13,0,0,13,6,0,0,3,0,0,0,0,59,7,31,98,0,0,4,4,0,0,10,6,11,0,7,14,3,0,0,10,21,5,4,25,11,3,4,19,12,6,3,12,4,0,3,5,0,0,3,3,61,4,34,102,0,0,18,16,0,0,15,16,13,0,6,23,14,0,0,19,38,9,13,52,26,3,3,36,18,4,3,27,11,0,4,7,0,0,3,3,122,15,70,204
80101100703,0,0,10,10,0,0,19,19,9,0,17,31,19,5,6,37,20,5,3,34,20,3,0,25,28,3,3,36,11,0,0,11,0,0,0,0,109,22,74,208,0,0,10,10,0,0,9,9,14,4,8,23,22,7,3,30,29,3,6,34,18,4,3,28,28,0,9,32,7,0,0,13,0,0,0,0,110,21,53,184,0,0,19,19,0,0,34,34,25,3,29,56,39,15,12,66,44,8,12,72,41,3,3,52,52,3,9,69,16,0,7,28,0,0,8,8,222,40,128,388
80101100704,0,0,3,3,0,0,0,9,4,7,12,14,11,5,5,15,5,4,3,9,8,0,3,10,6,0,3,13,3,0,0,3,0,0,0,0,35,12,36,84,0,0,9,9,0,0,4,9,4,8,4,10,6,0,4,15,10,0,5,15,4,3,0,10,3,0,5,6,4,0,3,10,0,0,0,0,33,14,38,82,0,0,10,10,0,3,12,12,7,6,20,27,13,3,8,31,16,5,6,27,20,3,6,22,14,0,6,20,5,0,3,10,0,0,0,0,69,26,71,167
80101100705,0,0,13,13,0,6,12,16,3,6,19,27,25,9,9,37,24,4,7,27,20,9,5,27,16,0,7,24,5,0,0,3,6,0,0,6,95,23,67,182,0,0,12,12,0,0,5,8,11,7,7,24,27,3,3,41,18,4,8,31,18,0,3,31,12,0,4,14,3,0,0,3,0,0,0,0,101,21,49,167,0,0,25,25,0,3,19,27,15,14,28,51,51,7,10,77,43,6,14,55,36,6,4,53,26,0,14,40,8,0,4,11,6,0,0,9,192,44,119,351
80101100706,0,0,9,9,0,0,7,6,14,9,14,38,19,3,9,33,14,3,3,20,5,0,4,10,15,0,7,20,5,0,0,4,0,0,0,0,75,13,53,140,0,0,11,11,0,0,6,6,17,12,14,39,20,3,7,31,12,0,5,25,8,0,6,16,13,0,6,26,0,0,0,3,0,0,0,0,70,19,67,158,0,0,23,23,0,0,19,19,34,19,29,79,35,8,12,60,28,3,15,39,13,0,11,28,32,0,16,40,5,0,0,11,0,0,0,0,140,33,115,297
80101100707,0,0,17,17,0,0,13,18,3,8,14,23,22,4,5,34,26,3,7,37,16,0,3,20,27,6,0,30,3,0,3,7,0,0,0,6,101,21,67,187,0,0,10,10,0,0,4,3,13,6,3,24,26,5,0,32,27,3,6,32,16,3,4,24,19,0,9,30,0,0,0,5,0,0,0,5,103,19,43,172,0,0,35,35,0,0,18,21,16,11,19,46,48,10,9,69,50,10,16,70,30,8,11,44,48,6,10,60,0,0,6,9,3,0,3,5,197,44,113,353
