SA1_CODE_2021,Num_Psns_UR_1_FamHhold,Num_Psns_UR_1_NonFamHhold,Num_Psns_UR_1_Total,Num_Psns_UR_2_FamHhold,Num_Psns_UR_2_NonFamHhold,Num_Psns_UR_2_Total,Num_Psns_UR_3_FamHhold,Num_Psns_UR_3_NonFamHhold,Num_Psns_UR_3_Total,Num_Psns_UR_4_FamHhold,Num_Psns_UR_4_NonFamHhold,Num_Psns_UR_4_Total,Num_Psns_UR_5_FamHhold,Num_Psns_UR_5_NonFamHhold,Num_Psns_UR_5_Total,Num_Psns_UR_6mo_FamHhold,Num_Psns_UR_6mo_NonFamHhold,Num_Psns_UR_6mo_Total,Total_FamHhold,Total_NonFamHhold,Total_Total
80107107704,..,30,30,34,0,30,27,0,27,23,0,23,8,0,8,0,0,0,84,30,112
80107107705,..,19,19,49,0,47,30,0,30,39,0,39,13,0,13,4,0,4,132,22,156
80107107706,..,28,28,36,0,36,18,0,18,21,0,21,7,0,7,0,0,0,82,28,111
80107107707,..,12,12,51,0,55,21,0,21,25,0,25,6,0,6,3,0,3,103,18,123
80107107708,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80107107801,..,69,69,57,8,65,29,0,29,31,0,31,11,0,11,3,0,3,133,79,216
80107107802,..,17,17,39,0,39,9,0,9,19,0,19,6,0,6,0,0,0,72,17,94
80107107803,..,41,41,42,3,43,40,0,41,13,0,13,8,0,8,3,0,3,108,52,155
80107107804,..,32,32,37,3,46,25,0,25,18,0,18,6,0,6,4,0,4,91,38,124
80107107805,..,36,36,46,0,47,17,0,15,29,0,27,8,0,8,9,0,9,98,39,136
80107107806,..,32,32,39,3,39,33,0,33,26,0,26,4,0,4,5,0,5,111,32,141
80107107807,..,33,33,29,0,32,18,0,18,14,0,14,6,0,6,0,0,0,61,34,96
80107107808,..,44,44,40,3,35,26,0,26,33,0,33,4,0,4,3,0,3,104,44,152
80107107809,..,5,5,21,0,21,23,0,22,15,0,17,9,0,9,7,0,7,76,4,85
80107107810,..,80,80,86,3,89,23,0,23,39,0,39,17,0,17,9,0,9,165,86,245
80107107811,..,62,62,61,5,64,44,3,46,32,0,35,14,0,14,6,0,6,156,68,223
80107107812,..,30,30,42,3,43,23,0,23,25,0,25,8,0,8,0,0,0,96,32,132
80107107813,..,20,20,34,0,36,21,0,21,21,0,21,9,0,9,5,0,5,89,27,120
80107107814,..,18,18,45,0,45,26,0,26,42,0,42,15,0,15,14,0,14,140,18,160
80107107815,..,40,40,34,4,40,23,0,24,22,0,22,5,0,5,0,0,0,88,42,133
80107107816,..,10,10,29,0,29,22,0,22,14,0,14,10,0,10,4,0,4,85,10,91
80107107817,..,11,11,28,0,30,15,0,15,18,0,18,3,0,3,4,0,4,71,12,81
80107107818,..,10,10,42,0,43,30,0,30,26,0,26,17,0,17,5,0,5,123,11,134
80107107819,..,7,7,28,0,28,21,0,21,16,0,16,12,0,12,0,0,0,69,7,77
80107107820,..,21,21,51,0,51,20,0,20,25,0,25,12,0,12,7,0,7,120,21,137
80107107821,..,19,19,41,0,41,30,0,31,33,0,33,7,0,7,6,0,6,119,17,142
80107107901,..,18,18,34,3,35,10,0,10,34,0,34,3,0,3,0,0,0,81,23,104
80107107902,..,14,14,48,4,53,19,0,19,33,0,37,8,0,8,3,0,3,117,21,138
80107107903,..,30,30,58,0,58,24,0,24,30,0,35,8,0,8,9,0,9,128,35,164
80107107904,..,12,12,48,0,48,28,0,28,20,0,20,13,0,13,3,0,3,119,12,129
80107107905,..,20,20,62,0,69,24,0,22,15,0,15,11,0,11,8,0,8,124,25,145
80107107906,..,17,17,43,0,45,32,0,32,25,0,25,9,0,9,5,0,5,113,20,135
80107107907,..,18,18,31,0,31,24,0,21,18,0,18,8,0,8,0,0,0,80,25,104
80107107908,..,12,12,34,0,34,17,0,15,20,0,20,6,0,6,6,0,6,72,16,90
80107107909,..,18,18,29,0,27,24,4,23,8,0,8,5,0,5,0,0,0,67,25,93
80107108002,..,77,77,67,7,69,26,0,31,10,0,10,5,0,5,0,0,0,111,84,197
80107108003,..,143,143,149,19,166,57,3,62,29,4,29,14,0,16,3,0,3,253,160,421
80107108006,..,76,76,36,6,40,12,0,12,4,0,4,0,0,0,0,0,0,46,83,126
80107108007,..,88,88,88,7,93,26,4,28,18,0,18,5,0,5,0,0,0,138,96,234
80107108008,..,19,19,28,3,30,5,0,8,6,0,6,0,0,0,0,0,0,40,19,64
80107108009,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80107108010,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80107108011,..,110,110,88,13,101,38,5,38,18,0,18,5,0,5,0,0,0,145,127,273
80107108012,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80107108013,..,172,172,86,9,91,29,0,25,18,0,18,3,0,3,0,0,0,133,183,313
80107108014,..,0,0,9,0,9,9,0,9,5,0,5,0,0,0,0,0,0,20,0,18
80107108015,..,136,136,82,5,91,22,0,22,10,0,10,0,0,0,0,0,0,109,144,251
80107108016,..,87,87,60,3,70,30,3,32,5,0,5,4,0,4,0,0,0,96,95,196
80107108101,..,36,36,45,7,45,33,0,33,27,0,27,4,0,4,3,0,3,106,37,150
80107108102,..,40,40,43,3,42,28,0,26,18,0,18,5,0,5,4,0,4,94,37,131
80107108103,..,30,30,40,0,44,24,0,28,30,0,30,13,0,13,13,0,13,121,33,153
80107108104,..,9,9,25,0,25,14,0,23,32,0,32,11,0,11,5,0,5,89,15,103
80107108105,..,12,12,34,4,31,22,0,22,29,0,29,10,0,10,4,0,4,103,17,118
80107108106,..,18,18,35,0,39,23,4,29,23,0,26,11,0,11,0,0,0,96,29,128
80107108107,..,16,16,30,0,28,22,0,22,26,0,26,11,0,11,4,0,4,86,17,105
80107108108,..,43,43,46,0,46,36,0,36,19,0,21,13,0,13,4,0,4,127,42,170
80107108109,..,10,10,22,0,27,34,4,35,19,0,19,13,0,13,7,0,7,92,11,106
80107108111,..,9,9,42,4,45,18,0,21,15,0,15,3,0,3,3,0,3,88,17,103
80107108112,..,42,42,32,5,33,23,0,20,21,0,21,0,0,0,0,0,0,78,48,125
80107108113,..,77,77,37,0,37,0,0,0,0,0,0,0,0,0,0,0,0,37,77,119
80107108114,..,29,29,31,3,34,24,0,24,16,0,16,3,0,3,0,0,0,71,36,106
80107108201,..,33,33,27,0,28,25,0,25,17,0,17,7,0,7,0,0,0,75,38,112
80107108202,..,23,23,20,0,20,12,0,12,22,0,22,0,0,0,3,0,3,67,23,84
80107108203,..,76,76,66,10,74,24,0,24,17,0,17,10,0,10,3,0,3,124,85,210
80107108204,..,17,17,41,0,45,25,0,25,19,0,19,11,0,11,6,0,6,102,25,124
80107108205,..,36,36,37,3,39,22,0,27,15,0,15,6,0,6,0,0,0,82,44,128
80107108206,..,31,31,20,0,14,17,0,27,24,0,25,12,0,9,0,0,0,76,32,109
80107108207,..,67,67,85,4,89,45,0,47,37,0,37,14,0,14,3,0,4,189,79,265
80107108208,..,15,15,32,0,32,13,0,13,12,0,12,9,0,9,4,0,4,61,15,75
80107108209,..,10,10,32,0,34,11,0,11,11,0,11,12,0,12,4,0,4,74,14,90
80107108210,..,43,43,62,0,70,30,4,34,27,0,27,15,0,15,0,0,0,142,49,189
80107108211,..,17,17,49,0,46,22,0,26,19,0,19,13,0,13,0,0,0,105,25,124
80107108212,..,30,30,52,3,53,27,0,27,23,0,23,12,0,12,0,0,0,113,32,151
80107108213,..,38,38,53,0,60,46,0,46,44,0,44,15,0,15,5,0,5,160,42,199
80107108214,..,25,25,23,0,25,16,0,19,12,0,12,4,0,4,5,0,5,64,31,91
80107108215,..,159,159,60,13,77,33,0,33,20,0,20,4,0,4,0,0,0,111,174,284
80107108216,..,46,46,48,7,55,25,0,24,20,0,20,6,0,6,4,0,4,108,52,158
80107108217,..,27,27,53,6,53,29,0,29,30,0,30,9,0,9,0,0,0,118,28,143
80107108218,..,27,27,50,0,50,29,0,30,19,0,19,9,0,9,3,0,3,108,31,138
80107108219,..,50,50,68,6,71,27,0,33,26,0,26,15,0,15,5,0,6,139,57,195
80107108220,..,52,52,66,7,65,21,0,22,20,0,20,9,0,9,0,0,0,112,56,173
80107108221,..,28,28,33,0,33,21,0,21,21,0,21,15,0,15,8,0,8,90,28,120
80107108222,..,26,26,59,0,57,20,0,20,29,0,29,6,0,6,3,0,3,117,25,139
80107108223,..,20,20,36,0,36,14,0,13,17,0,15,6,0,6,0,0,0,81,23,97
80107108224,..,31,31,55,5,54,18,0,24,31,0,31,11,0,11,8,0,8,115,36,152
80107108225,..,18,18,37,3,41,14,0,14,21,0,21,5,0,5,0,0,0,79,21,105
80107108226,..,79,79,49,3,54,27,0,21,33,0,35,8,0,8,3,0,3,122,86,206
80107108227,..,47,47,53,3,51,25,0,25,27,0,27,15,0,15,4,0,4,121,48,169
80107108228,..,20,20,35,0,36,11,0,9,13,0,13,5,0,5,5,0,5,61,16,81
80107108229,..,18,18,65,0,63,27,0,27,36,0,36,16,0,16,6,0,6,144,15,160
80107108230,..,16,16,50,0,50,16,0,16,16,0,16,10,0,10,0,0,0,98,16,114
80107108231,..,42,42,35,0,35,20,0,20,14,0,10,7,0,7,7,0,7,80,39,125
80107108232,..,10,10,39,0,42,24,0,24,25,0,25,3,0,3,4,0,4,97,3,102
80107108233,..,19,19,32,4,35,16,0,16,18,0,18,9,0,9,3,0,3,80,28,105
80107108234,..,26,26,39,5,47,4,0,4,22,0,22,11,0,11,4,0,4,83,32,115
80107108235,..,45,45,61,7,73,40,0,43,31,0,35,14,0,14,10,0,10,159,50,206
80107108236,..,35,35,68,0,65,33,0,33,37,0,37,14,0,14,7,0,7,160,38,200
80107108237,..,17,17,58,0,58,21,0,21,30,0,30,14,0,14,0,0,0,123,14,136
80107108238,..,4,4,53,3,54,17,0,17,23,0,23,8,0,8,5,0,5,110,9,122
80107108239,..,24,24,30,4,33,17,0,15,18,0,18,8,0,8,11,0,11,80,24,106
80107108240,..,7,7,28,0,30,14,0,16,15,0,15,8,0,8,4,0,4,68,7,80
80107108241,..,28,28,63,0,66,28,0,23,31,0,31,5,0,5,9,0,9,129,33,160
80107108301,..,18,18,55,0,56,37,0,37,54,0,54,13,0,13,0,0,0,159,15,178
80107108302,..,22,22,40,0,40,26,0,24,41,0,41,14,0,14,0,0,0,119,25,144
80107108303,..,29,29,71,0,68,31,0,31,33,0,33,5,0,5,0,0,0,142,27,170
80107108401,..,19,19,24,0,24,12,0,12,12,0,13,4,0,4,4,0,4,55,18,71
80107108402,..,15,15,23,4,28,9,0,9,15,0,15,9,0,7,7,0,7,67,19,85
80107108403,..,23,23,30,0,35,25,0,25,20,0,20,17,0,17,6,0,6,95,26,115
80107108404,..,55,55,43,0,47,22,0,22,23,0,23,7,0,7,6,0,6,106,55,161
80107108405,..,24,24,62,4,66,16,0,16,22,0,22,3,0,3,0,0,0,110,26,136
80107108406,..,17,17,26,6,30,16,0,16,19,0,19,6,0,6,4,0,4,75,17,94
80107108407,..,8,8,46,0,40,15,0,15,17,0,17,14,0,14,0,0,3,92,12,105
80107108408,..,22,22,44,0,50,18,0,16,33,0,38,13,0,13,4,0,4,114,27,141
80107108409,..,8,8,37,0,41,7,0,7,19,0,19,5,0,5,0,0,0,76,12,84
80107108410,..,12,12,24,0,24,17,0,17,23,0,23,8,0,8,3,0,3,67,10,75
80107108411,..,22,22,42,3,44,33,0,33,29,0,29,11,0,11,0,0,0,112,23,135
80107108412,..,60,60,56,4,64,34,0,34,8,0,8,5,0,5,3,0,3,110,63,171
80107108413,..,13,13,29,0,35,18,0,18,12,0,12,5,0,5,3,0,3,59,16,77
80107108414,..,49,49,41,0,45,19,0,19,11,0,11,8,0,8,0,0,0,76,57,129
80107108415,..,23,23,39,3,41,25,0,25,21,0,21,7,0,7,13,0,13,104,24,126
80107108417,..,136,136,78,0,80,19,0,20,18,0,18,3,0,3,4,0,4,122,138,262
80107108418,..,12,12,24,0,24,21,0,21,17,0,17,3,0,3,4,0,4,67,12,83
80107108419,..,17,17,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,17,15
80107108420,..,29,29,11,0,15,3,0,4,0,0,0,0,0,0,0,0,0,14,30,44
80107108501,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80107108601,..,20,20,35,0,37,18,0,18,14,0,14,9,0,9,4,0,4,82,21,104
80107108602,..,12,12,28,0,28,20,0,20,19,0,19,8,0,8,3,0,3,67,12,78
80107108603,..,31,31,53,5,57,26,0,26,24,0,27,11,0,11,3,0,3,121,33,158
80107108604,..,13,13,27,0,27,22,0,19,14,0,14,5,0,5,4,0,4,73,13,81
80107108605,..,47,47,58,4,65,34,0,34,23,0,23,4,0,4,4,0,4,125,50,180
80107108701,..,28,28,44,7,45,35,0,36,25,0,25,17,0,17,7,0,7,132,30,163
80107108702,..,26,26,36,0,40,21,3,21,30,0,30,11,0,10,3,0,3,101,35,134
80107108703,..,47,47,76,3,83,42,0,45,35,0,35,14,0,14,8,0,8,172,57,226
80107108704,..,40,40,36,3,36,7,0,7,16,0,16,0,0,0,3,0,3,69,43,109
80107108705,..,42,42,48,0,50,28,0,28,27,0,27,18,0,18,3,0,3,128,45,167
80107108706,..,48,48,63,4,64,41,0,44,40,0,40,19,0,19,5,0,5,165,52,218
80107108707,..,19,19,29,0,32,25,0,25,15,0,15,11,0,11,0,0,0,80,20,97
80107108801,..,23,23,48,0,44,31,0,36,29,0,29,15,0,15,15,0,15,128,30,159
80107108802,..,15,15,31,0,31,15,0,15,35,0,35,4,0,4,0,0,0,84,15,101
80107108803,..,16,16,38,0,43,29,0,27,27,0,27,14,0,14,0,0,0,106,15,123
80107108804,..,14,14,51,4,54,27,0,27,33,0,33,9,0,9,5,0,5,122,20,140
80107108805,..,45,45,33,9,43,28,0,28,22,0,22,12,0,12,3,0,3,91,51,142
80107108806,..,22,22,28,0,29,23,0,21,21,0,21,7,0,7,6,0,6,84,24,106
80107108807,..,26,26,43,0,44,34,0,34,43,0,41,11,0,11,0,0,0,123,29,159
80107108808,..,18,18,28,0,31,32,5,34,9,0,9,3,0,3,6,0,6,83,22,103
80107108809,..,21,21,58,4,56,30,0,30,42,0,42,20,0,20,9,0,9,155,29,184
80107108810,..,32,32,22,3,24,21,0,21,8,0,8,3,0,3,3,0,3,65,38,102
80107108901,..,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,14
80107109001,..,22,22,23,0,23,18,0,18,12,0,12,4,0,4,6,0,6,61,22,80
80107109002,..,15,15,17,0,22,11,0,11,11,0,11,9,0,9,0,0,0,51,16,70
80107109003,..,19,19,63,5,66,30,0,31,39,0,39,9,0,9,8,0,8,151,26,171
80107109004,..,55,55,80,0,80,35,0,36,30,0,27,19,0,19,7,0,7,161,60,225
80107109005,..,36,36,46,0,46,20,0,23,24,0,24,8,0,8,8,0,8,112,39,147
80107109006,..,37,37,41,3,41,25,0,24,20,0,20,6,0,7,3,0,3,100,46,140
80107109007,..,106,106,56,9,60,22,4,29,11,0,11,5,0,5,4,0,4,109,109,219
80107109008,..,36,36,54,4,66,30,0,30,31,0,31,14,0,14,10,0,9,143,41,180
80107109009,..,18,18,48,0,45,20,0,20,17,0,17,6,0,6,3,0,3,93,21,115
80107109010,..,33,33,57,4,62,22,0,22,40,0,41,10,0,10,9,0,9,146,34,181
80107109011,..,30,30,67,3,68,25,0,25,32,0,32,15,0,15,10,0,10,149,36,181
80107109012,..,37,37,32,4,33,15,0,18,20,0,20,3,0,3,0,0,0,74,38,114
80107109013,..,12,12,41,0,45,21,0,21,19,0,19,8,0,8,3,0,3,95,10,110
80107109014,..,41,41,55,0,55,32,0,32,34,0,34,10,0,10,3,0,3,134,38,175
80107109015,..,21,21,35,0,33,22,0,22,25,0,25,8,0,8,4,0,4,94,22,115
80107109016,..,34,34,51,8,64,21,0,21,42,0,42,10,0,10,3,0,3,134,41,173
80107109017,..,12,12,19,0,21,17,0,17,9,0,9,10,0,10,0,0,0,49,19,67
80107109018,..,17,17,49,0,55,16,0,20,19,0,19,5,0,5,3,0,3,103,26,127
80107109019,..,42,42,51,0,57,26,0,29,30,0,30,18,0,18,4,0,4,134,46,184
80107109020,..,20,20,35,5,35,29,0,29,21,0,21,9,0,9,0,0,0,87,28,112
80107113201,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80107113202,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80108109101,..,15,15,44,0,44,18,0,18,24,0,24,4,0,4,0,0,0,87,15,101
80108109102,..,12,12,44,0,49,19,0,19,23,0,23,13,0,13,0,0,0,106,17,117
80108109103,..,56,56,56,3,64,16,0,16,18,0,18,9,0,9,0,0,0,101,67,167
80108109104,..,22,22,36,0,36,12,0,12,17,0,17,5,0,5,3,0,3,73,21,91
80108109105,..,4,4,39,0,41,18,0,18,28,0,28,10,0,10,4,0,4,105,3,108
80108109106,..,28,28,65,0,64,24,0,24,30,0,30,11,0,11,3,0,3,134,28,162
80108109107,..,14,14,40,0,42,25,0,25,28,0,28,7,0,7,4,0,4,104,13,121
80108109108,..,23,23,48,0,48,22,0,22,40,0,40,20,0,20,0,0,0,134,26,161
80108109201,..,79,79,61,6,68,41,0,44,28,0,28,7,0,9,4,0,4,139,88,231
80108109202,..,20,20,53,0,51,34,3,33,36,0,36,9,0,9,4,0,4,125,27,154
80108109203,..,30,30,52,0,53,22,5,25,32,0,32,8,0,8,6,0,6,119,35,153
80108109204,..,21,21,37,0,37,13,0,15,27,0,27,6,0,6,3,0,3,91,26,116
80108109205,..,24,24,33,0,36,21,0,24,23,0,23,6,0,6,4,0,3,94,28,124
80108109206,..,27,27,36,0,36,23,0,21,30,0,30,8,0,8,6,0,6,93,28,127
80108109207,..,29,29,45,6,45,18,0,18,28,0,28,15,0,15,3,0,3,96,32,129
80108109208,..,11,11,55,3,54,27,0,29,37,0,37,16,0,16,6,0,6,149,15,164
80108109209,..,4,4,7,0,7,8,6,12,10,0,10,3,0,3,0,0,0,32,8,36
80108109210,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80108109301,..,119,119,59,0,64,20,0,20,18,0,18,17,0,17,0,0,0,114,124,235
80108109302,..,22,22,20,5,21,11,4,16,20,0,20,5,0,5,3,0,3,66,26,88
80108109303,..,42,42,48,4,52,29,0,29,38,0,38,10,0,7,4,0,4,124,44,173
80108109304,..,51,51,78,8,87,40,0,38,48,0,50,29,0,29,6,0,6,199,60,257
80108109305,..,45,45,70,0,70,31,0,31,45,0,45,20,0,20,9,0,9,165,44,212
80108109306,..,55,55,79,4,81,36,0,36,50,0,50,16,0,16,0,0,0,175,66,241
80108109401,..,32,32,56,0,56,34,0,34,23,0,23,14,0,17,4,0,4,129,33,165
80108109402,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80108109403,..,18,18,39,0,39,16,0,16,13,0,13,5,0,5,3,0,3,75,18,89
80108109404,..,94,94,98,6,101,41,4,43,39,0,39,9,0,7,0,0,0,186,107,292
80108109405,..,33,33,67,5,73,32,0,32,53,0,53,20,0,20,0,0,0,171,36,203
80108109406,..,62,62,63,0,59,32,0,38,22,4,25,5,0,5,6,0,6,132,66,197
80108109407,..,34,34,45,4,54,11,0,11,28,0,28,8,0,8,5,0,5,98,45,140
80108109501,..,24,24,33,0,31,19,0,21,16,0,16,8,0,8,0,0,0,78,32,108
80108109502,..,19,19,42,0,42,19,0,19,31,0,31,11,0,11,3,0,3,103,19,121
80108109503,..,39,39,28,0,26,12,0,12,17,0,17,10,0,10,0,0,0,64,41,107
80108109504,..,72,72,59,4,62,11,0,11,19,0,19,3,0,3,3,0,3,103,72,180
80108109505,..,35,35,52,0,54,22,0,30,35,0,35,15,0,15,4,0,4,131,41,167
80108109506,..,28,28,42,4,41,13,0,13,23,0,23,10,0,10,6,0,6,87,30,116
80108109507,..,53,53,43,4,43,27,0,28,23,0,23,12,0,12,3,0,3,101,58,158
80108109508,..,43,43,64,0,63,37,0,37,32,0,32,9,0,9,7,0,7,147,44,191
80108109509,..,26,26,54,9,56,24,0,25,28,0,28,9,0,9,0,0,0,108,31,139
80108109601,..,35,35,53,0,50,26,0,26,18,0,18,11,0,11,3,0,3,107,35,148
80108109602,..,41,41,40,0,51,21,0,21,20,0,20,10,0,10,3,0,3,93,49,139
80108109603,..,42,42,69,9,79,39,0,37,38,0,44,21,0,21,4,0,4,168,53,221
80108109604,..,44,44,38,0,41,21,0,24,20,0,20,10,0,10,4,0,4,99,51,146
80108109605,..,15,15,43,0,39,12,0,12,18,0,18,9,0,9,8,0,8,95,24,116
80108109701,..,88,88,49,4,58,20,0,20,26,0,31,15,0,15,4,0,4,115,93,209
80108109702,..,18,18,57,7,60,21,0,21,37,0,37,10,0,10,0,0,0,130,26,154
80108109703,..,38,38,51,3,60,28,0,28,30,0,30,15,0,15,0,0,0,128,43,170
80108109705,..,38,38,25,4,29,13,0,13,6,0,6,3,0,3,0,0,0,48,50,97
80108109706,..,39,39,42,0,41,21,0,21,27,0,27,5,0,5,0,0,0,96,43,131
80108109707,..,32,32,51,0,51,37,0,35,26,0,27,12,0,12,8,0,8,125,31,160
80108109708,..,41,41,44,5,51,17,0,24,22,0,22,8,0,8,3,0,3,100,50,146
80108109801,..,89,89,36,0,38,15,0,13,18,0,18,6,0,6,7,0,7,77,92,166
80108109802,..,36,36,36,5,42,18,0,18,24,0,24,7,0,7,6,0,6,96,38,139
80108109804,..,18,18,35,0,39,21,0,21,11,0,11,10,0,10,3,0,3,78,17,99
80108109806,..,55,55,56,8,61,28,0,28,6,0,12,4,0,4,0,0,0,95,64,159
80108109807,..,45,45,31,0,29,18,0,18,3,0,3,6,0,6,5,0,5,66,50,119
80108109808,..,28,28,54,3,60,27,0,27,20,4,23,19,0,19,4,0,4,130,34,165
80108109809,..,38,38,65,0,68,38,0,41,41,0,41,9,0,9,3,0,3,164,35,204
80108109810,..,15,15,20,0,24,6,0,6,14,0,14,0,0,0,3,0,3,49,12,61
80108109811,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80108109812,..,16,16,31,4,32,20,3,24,22,0,26,11,0,11,0,0,0,89,27,113
80108109813,..,13,13,23,3,21,14,0,14,38,0,38,14,0,14,4,0,4,93,11,103
80108109814,..,31,31,57,4,58,22,0,23,33,0,33,7,0,7,3,0,3,119,36,158
80108113301,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
80109109901,..,104,104,81,9,88,47,9,60,46,6,48,13,0,13,13,0,13,203,125,325
80109109902,..,110,110,75,5,81,38,5,46,29,0,29,16,0,16,8,0,8,161,121,282
80109109903,..,18,18,37,0,34,14,0,20,34,0,34,12,0,12,3,0,3,100,22,122
80109109904,..,39,39,47,0,52,23,3,27,21,0,16,8,0,8,6,0,6,99,45,145
80109109905,..,53,53,60,3,62,30,0,35,26,0,25,15,0,12,3,0,3,129,59,184
80109110001,..,30,30,58,3,60,27,0,27,38,0,36,13,0,13,0,0,0,137,32,171
80109110002,..,20,20,52,0,52,22,0,22,32,0,32,11,0,11,3,0,3,120,21,141
80109110003,..,16,16,29,0,29,12,0,12,22,0,22,5,0,5,0,0,0,73,20,92
80109110004,..,56,56,72,8,80,43,4,47,53,0,53,9,0,9,4,0,4,182,63,247
80109110005,..,41,41,70,0,68,32,0,32,39,0,39,18,0,18,0,0,0,160,44,200
80109110006,..,31,31,44,0,46,20,0,23,38,0,38,12,0,12,5,0,5,116,36,152
80109110007,..,19,19,29,0,31,10,0,10,20,0,20,6,0,6,0,0,0,71,20,87
80109110008,..,87,87,66,6,75,42,0,45,44,4,48,8,0,10,3,0,3,166,98,266
80109110010,..,25,25,50,0,53,30,0,31,51,0,48,12,0,12,5,0,5,151,30,182
80109110011,..,29,29,23,0,23,18,3,19,17,0,17,7,0,7,5,0,5,66,29,94
80109110012,..,43,43,59,4,57,20,0,19,38,0,38,9,0,9,5,0,5,127,50,178
80109110013,..,48,48,31,6,43,17,0,17,12,0,12,4,0,4,0,0,0,64,63,126
80109110014,..,19,19,24,3,31,11,0,14,16,0,16,8,0,8,0,0,0,61,25,85
80109110101,..,39,39,30,3,39,11,0,11,19,0,20,3,0,3,0,0,0,68,47,117
80109110102,..,13,13,42,6,45,28,0,34,29,0,29,10,0,10,8,0,8,118,14,132
80109110104,..,17,17,33,0,33,24,0,30,28,0,28,15,0,15,5,0,5,105,23,127
80109110105,..,32,32,50,3,53,20,0,20,34,0,34,9,0,9,7,0,7,119,36,153
80109110106,..,129,129,80,0,80,10,0,9,17,0,16,9,0,9,0,0,0,115,132,245
80109110107,..,33,33,58,0,62,32,0,34,35,0,35,20,0,20,4,0,5,152,40,188
80109110108,..,32,32,64,3,64,35,3,34,32,0,32,14,0,14,3,0,3,148,34,186
80109110109,..,19,19,31,0,30,24,0,24,25,0,25,6,0,6,3,0,3,96,19,117
80109110110,..,17,17,31,0,31,23,0,23,24,0,24,7,0,7,4,0,4,83,17,97
80109110201,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80109110202,..,50,50,53,4,54,25,0,30,43,0,47,18,0,18,3,0,3,148,61,205
80109110203,..,50,50,45,0,46,13,0,17,38,0,34,16,0,16,8,0,8,117,56,174
80109110204,..,0,0,52,0,52,16,0,16,25,0,25,13,0,13,0,0,0,107,0,110
80109110205,..,21,21,27,0,27,19,0,20,22,0,22,6,0,6,6,0,6,83,19,104
80109110206,..,20,20,41,3,45,14,0,14,19,0,19,9,0,9,0,0,0,83,26,105
80109110207,..,110,110,77,7,83,53,0,48,61,0,64,8,0,8,4,0,4,208,117,323
80109110209,..,15,15,21,0,21,15,0,15,19,0,19,17,0,17,6,0,6,80,15,91
80109110210,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80109110211,..,32,32,34,0,34,21,0,21,29,0,29,13,0,13,0,0,0,100,32,134
80109110301,..,104,104,54,9,63,21,8,26,20,0,20,6,0,6,0,0,0,102,116,220
80109110302,..,17,17,41,5,48,16,0,16,26,0,26,14,0,14,4,0,4,105,16,123
80109110303,..,24,24,42,0,44,21,0,25,29,0,29,9,0,9,0,0,0,111,30,132
80109110304,..,20,20,43,0,43,25,0,25,35,0,31,20,0,20,3,0,3,122,23,146
80109110305,..,19,19,29,4,36,10,0,10,18,0,18,14,0,14,0,0,0,75,21,95
80109110306,..,46,46,44,0,44,21,0,18,31,0,31,7,0,7,3,0,3,107,51,163
80109110307,..,30,30,51,0,50,32,0,32,36,0,36,11,4,16,5,0,5,134,32,168
80109110308,..,28,28,15,0,15,23,0,23,11,0,16,3,0,3,0,0,0,55,30,80
80109110401,..,32,32,93,3,92,46,0,46,50,0,51,15,0,15,3,0,3,208,37,239
80109110402,..,46,46,33,5,40,19,0,22,16,0,16,0,0,0,6,0,6,81,50,129
80109110403,..,27,27,74,5,76,22,4,27,19,0,19,10,0,10,8,0,8,138,33,169
80109110404,..,26,26,63,0,64,23,0,23,25,0,25,6,0,6,0,0,0,126,28,155
80109110405,..,56,56,88,8,89,30,0,30,23,0,21,9,0,9,6,0,6,156,65,217
80109110406,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80109110501,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80109110502,..,56,56,64,7,70,30,0,30,44,3,43,17,0,17,4,0,4,161,66,227
80109110503,..,66,66,48,9,52,23,5,31,16,0,16,5,0,4,3,0,3,92,74,170
80109110504,..,177,177,92,8,102,32,0,34,17,0,20,4,0,4,3,0,3,143,189,335
