SA1_CODE_2021,CF_C_BPBO_DC_0_4,CF_C_BPBO_DC_5_9,CF_C_BPBO_DC_10_12,CF_C_BPBO_DC_13_14,CF_C_BPBO_DC_15_17,CF_C_BPBO_DC_18_20,CF_C_BPBO_DC_21_24,CF_C_BPBO_Tot,CF_C_FBO_DC_0_4,CF_C_FBO_DC_5_9,CF_C_FBO_DC_10_12,CF_C_FBO_DC_13_14,CF_C_FBO_DC_15_17,CF_C_FBO_DC_18_20,CF_C_FBO_DC_21_24,CF_C_FBO_Tot,CF_C_MBO_DC_0_4,CF_C_MBO_DC_5_9,CF_C_MBO_DC_10_12,CF_C_MBO_DC_13_14,CF_C_MBO_DC_15_17,CF_C_MBO_DC_18_20,CF_C_MBO_DC_21_24,CF_C_MBO_Tot,CF_C_BPBAu_DC_0_4,CF_C_BPBAu_DC_5_9,CF_C_BPBAu_DC_10_12,CF_C_BPBAu_DC_13_14,CF_C_BPBAu_DC_15_17,CF_C_BPBAu_DC_18_20,CF_C_BPBAu_DC_21_24,CF_C_BPBAu_Tot,CF_C_BP_NS_DC_0_4,CF_C_BP_NS_DC_5_9,CF_C_BP_NS_DC_10_12,CF_C_BP_NS_DC_13_14,CF_C_BP_NS_DC_15_17,CF_C_BP_NS_DC_18_20,CF_C_BP_NS_DC_21_24,CF_C_BP_NS_Tot,CF_C_Tot_DC_0_4,CF_C_Tot_DC_5_9,CF_C_Tot_DC_10_12,CF_C_Tot_DC_13_14,CF_C_Tot_DC_15_17,CF_C_Tot_DC_18_20,CF_C_Tot_DC_21_24,CF_C_Tot_Tot,One_PF_BPBO_DC_0_4,One_PF_BPBO_DC_5_9,One_PF_BPBO_DC_10_12,One_PF_BPBO_DC_13_14,One_PF_BPBO_DC_15_17,One_PF_BPBO_DC_18_20,One_PF_BPBO_DC_21_24,One_PF_BPBO_Tot,One_PF_FBO_DC_0_4,One_PF_FBO_DC_5_9,One_PF_FBO_DC_10_12,One_PF_FBO_DC_13_14,One_PF_FBO_DC_15_17,One_PF_FBO_DC_18_20,One_PF_FBO_DC_21_24,One_PF_FBO_Tot,One_PF_MBO_DC_0_4,One_PF_MBO_DC_5_9,One_PF_MBO_DC_10_12,One_PF_MBO_DC_13_14,One_PF_MBO_DC_15_17,One_PF_MBO_DC_18_20,One_PF_MBO_DC_21_24,One_PF_MBO_Tot,One_PF_BPBAu_DC_0_4,One_PF_BPBAu_DC_5_9,One_PF_BPBAu_DC_10_12,One_PF_BPBAu_DC_13_14,One_PF_BPBAu_DC_15_17,One_PF_BPBAu_DC_18_20,One_PF_BPBAu_DC_21_24,One_PF_BPBAu_Tot,One_PF_BP_NS_DC_0_4,One_PF_BP_NS_DC_5_9,One_PF_BP_NS_DC_10_12,One_PF_BP_NS_DC_13_14,One_PF_BP_NS_DC_15_17,One_PF_BP_NS_DC_18_20,One_PF_BP_NS_DC_21_24,One_PF_BP_NS_Tot,One_PF_Tot_DC_0_4,One_PF_Tot_DC_5_9,One_PF_Tot_DC_10_12,One_PF_Tot_DC_13_14,One_PF_Tot_DC_15_17,One_PF_Tot_DC_18_20,One_PF_Tot_DC_21_24,One_PF_Tot_Tot,Tot_DC_0_4,Tot_DC_5_9,Tot_DC_10_12,Tot_DC_13_14,Tot_DC_15_17,Tot_DC_18_20,Tot_DC_21_24,Tot_Tot
80104103501,25,20,4,6,3,3,0,55,0,0,6,3,0,0,0,8,0,0,0,0,5,0,0,13,3,6,0,0,3,0,0,8,0,0,0,0,0,0,0,0,29,22,6,6,7,3,0,84,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,5,0,0,3,0,0,15,38,27,13,6,12,7,0,101
80104103505,14,6,0,0,0,0,4,28,3,0,0,0,0,0,0,9,0,0,5,0,0,0,0,6,23,16,8,0,3,0,0,54,0,0,0,0,0,0,0,0,38,29,13,0,4,0,4,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,3,6,5,4,0,0,15,38,35,20,7,12,0,4,106
80104103506,9,14,11,4,10,0,3,44,4,0,0,3,0,0,0,13,0,0,0,0,0,0,0,4,8,14,12,9,4,0,0,61,0,0,0,0,0,0,0,0,29,32,23,13,15,10,5,127,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,0,0,0,0,13,0,0,0,0,0,0,0,0,4,3,5,6,3,4,0,23,28,38,28,15,18,11,5,145
80104103507,15,31,15,3,9,5,3,72,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,9,25,8,8,4,0,0,55,0,0,0,0,0,0,0,0,32,49,25,10,10,0,0,133,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,7,0,5,0,0,16,0,0,0,0,0,0,0,0,0,3,3,0,5,0,0,22,35,51,29,15,17,5,0,154
80104103508,15,27,6,8,10,0,0,66,0,3,0,3,0,0,0,6,0,3,0,0,0,0,0,3,8,14,3,0,4,0,0,34,0,0,0,0,0,0,0,0,23,43,16,7,10,0,0,111,0,0,0,0,0,0,0,9,0,4,0,0,0,0,0,3,0,5,5,6,0,0,0,8,0,3,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,8,5,3,6,0,0,26,29,50,22,18,13,0,0,136
80104103509,21,25,21,8,8,3,5,94,0,6,0,0,0,0,0,7,0,5,0,0,0,0,0,10,11,14,8,3,6,0,0,43,0,0,0,0,0,0,0,0,39,50,34,5,20,8,5,154,3,4,4,0,0,0,0,11,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,5,4,4,0,0,0,0,17,0,0,0,0,0,0,0,0,6,6,10,6,6,0,0,33,46,58,38,13,17,5,5,184
80104103510,16,16,17,10,10,6,6,80,0,5,0,4,0,0,0,10,0,0,0,0,0,0,0,6,9,27,4,0,3,3,0,45,0,3,0,0,0,0,0,0,31,49,20,10,18,7,3,141,0,0,0,0,0,4,0,11,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,4,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,4,0,6,4,0,18,33,55,29,10,19,10,3,162
80104103511,9,13,3,8,4,6,8,50,0,4,3,5,5,0,0,17,0,0,0,0,0,0,0,3,7,6,6,4,6,0,0,34,0,0,0,0,0,0,0,0,23,34,15,14,16,6,3,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,5,5,0,0,0,7,22,32,19,12,16,6,3,114
80104103512,31,33,22,8,9,9,5,113,5,0,0,0,0,0,0,9,5,0,3,0,0,0,0,12,22,15,8,0,8,0,0,58,0,0,0,0,0,0,0,0,54,60,42,10,18,9,4,188,4,3,3,0,0,0,0,9,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,5,0,0,14,0,0,0,0,0,0,0,0,3,10,9,0,8,0,0,25,61,69,43,14,23,11,4,220
80104103513,17,21,9,4,3,4,0,55,0,3,6,0,0,0,0,7,0,6,0,0,0,0,0,10,5,17,9,0,4,0,0,32,0,0,0,0,0,0,0,0,25,40,17,13,6,6,5,106,0,0,0,0,7,0,0,6,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,5,5,4,3,4,0,0,15,27,37,22,13,15,7,7,122
80104103514,10,21,10,3,3,4,0,52,4,4,4,0,0,0,0,8,5,13,4,0,6,0,0,18,10,22,5,0,5,0,0,43,0,0,0,0,0,0,0,0,28,50,20,8,7,8,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,28,49,20,10,11,7,0,127
80104103515,8,16,18,7,9,0,0,64,0,0,0,0,0,0,0,0,0,7,3,3,4,0,0,20,9,9,5,0,4,0,0,21,0,0,0,0,0,0,0,0,19,26,33,11,10,7,3,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,20,26,33,14,16,4,3,113
80104103516,34,44,19,6,7,9,0,120,0,8,4,0,0,0,0,13,3,0,0,0,0,0,0,7,14,11,5,0,0,0,0,33,3,0,0,0,0,0,0,3,55,63,23,7,9,9,6,166,0,3,0,4,5,0,0,15,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,9,4,3,0,0,16,0,0,0,0,0,0,0,0,5,8,13,10,7,0,0,36,56,66,34,13,14,9,6,206
80104103517,13,15,8,3,4,5,0,40,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,7,12,6,3,3,0,0,29,0,0,0,0,0,0,0,0,18,25,9,5,10,3,0,81,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,8,5,0,0,4,0,18,23,33,17,9,13,4,0,95
80104103518,21,24,19,5,6,6,7,87,0,0,4,0,0,0,0,6,0,0,4,3,4,0,0,12,5,16,10,4,0,0,0,34,0,0,0,0,0,0,0,0,27,45,28,14,11,5,10,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,4,4,3,0,0,0,10,0,0,0,0,0,0,0,0,4,4,4,3,4,0,0,14,30,44,37,18,18,5,10,155
80104103519,13,14,12,0,0,5,0,47,0,9,5,0,0,0,0,14,5,0,0,0,0,0,0,8,6,4,0,0,4,0,0,16,0,0,0,0,0,0,0,3,31,31,17,6,10,5,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,0,0,0,0,7,29,32,16,6,5,5,0,102
80104103520,10,22,7,5,3,0,0,45,0,0,5,0,0,0,0,4,3,6,0,0,0,0,0,10,6,8,10,6,4,0,0,24,0,0,0,0,0,0,0,0,19,31,18,7,10,0,0,88,0,7,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,3,9,4,0,3,0,0,16,24,43,22,9,7,4,0,105
80104103521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80104103522,13,27,10,3,6,4,5,65,0,4,0,0,0,0,0,8,4,0,0,0,0,0,0,9,18,12,8,3,0,0,0,43,0,0,0,0,0,0,0,0,35,46,16,10,7,4,8,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,35,47,17,9,7,3,8,129
80104103601,14,21,5,3,6,4,0,46,0,0,0,0,0,0,0,8,0,0,0,3,0,0,0,5,12,20,12,7,11,5,0,67,0,0,0,0,0,0,0,0,28,41,21,14,12,4,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,4,4,0,0,6,0,0,0,0,0,0,0,0,4,6,0,0,4,0,0,16,34,46,19,15,14,5,0,140
80104103604,19,19,4,6,3,0,0,50,0,5,0,0,0,0,0,12,3,5,0,0,0,0,0,14,23,10,7,5,0,0,0,49,0,0,0,0,0,0,0,0,40,40,19,12,8,4,0,125,0,0,5,0,0,0,0,5,0,5,0,0,0,0,0,9,0,0,0,0,0,0,0,3,0,0,3,3,5,0,0,10,0,0,0,0,0,0,0,0,3,6,8,3,6,3,0,23,47,44,27,13,11,12,0,148
80104103605,8,3,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,11,9,9,3,9,0,0,40,0,0,0,0,0,0,0,0,23,15,14,8,10,3,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,8,26,19,14,8,9,3,0,76
80104103606,22,16,5,5,0,0,0,49,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,18,13,5,3,0,0,0,41,0,0,0,0,0,0,0,0,48,30,10,3,0,0,0,95,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,4,0,0,8,0,0,0,0,0,0,0,0,5,3,0,7,4,0,0,14,51,36,13,7,4,0,0,112
80104103607,10,20,5,3,0,0,4,50,3,3,0,0,0,0,0,15,5,3,0,0,0,0,0,8,17,18,7,4,10,5,0,44,0,0,0,0,0,0,0,0,33,38,13,11,11,4,4,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,14,35,45,17,13,9,4,4,126
80104103608,28,22,8,5,10,0,0,75,0,0,0,0,0,0,0,7,0,8,0,0,0,0,0,12,31,23,4,4,5,0,0,61,0,0,0,0,0,0,0,0,63,53,15,9,13,3,4,152,0,0,0,0,0,4,0,7,0,3,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,5,6,0,0,15,0,0,0,0,0,0,0,0,0,11,7,4,6,0,0,31,63,63,19,14,16,4,5,185
80104103609,44,44,9,4,8,0,4,112,9,0,0,0,0,0,0,9,4,5,0,0,0,0,0,9,18,0,0,0,5,0,0,23,0,0,0,0,0,0,0,0,70,50,10,4,7,5,4,154,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,15,0,0,0,0,0,0,0,0,6,7,0,0,3,0,0,25,81,51,15,5,18,3,4,175
80104103610,17,4,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,9,6,0,0,0,0,29,0,0,0,0,0,0,0,0,23,10,6,0,5,3,0,56,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,13,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,18,30,18,13,0,5,4,0,67
80104103611,3,5,3,6,6,0,0,26,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,12,24,7,3,13,7,0,67,0,0,0,0,0,0,0,0,25,26,13,9,20,13,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,9,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,9,25,34,13,13,23,13,0,112
80104103612,7,3,0,0,0,0,0,15,6,0,0,0,0,0,0,4,0,3,0,0,0,0,0,3,9,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,21,11,3,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,9,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,11,21,12,4,0,3,0,0,50
80104103613,11,8,5,0,8,4,0,40,3,7,0,0,4,0,0,10,3,0,0,0,0,0,0,4,18,12,7,4,0,0,0,43,0,0,0,0,0,0,0,0,41,35,16,6,8,4,0,103,5,0,0,0,3,0,0,8,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,8,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,16,44,39,13,9,17,4,0,116
80104103614,7,11,4,0,5,0,4,24,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,20,18,4,0,6,3,0,50,0,0,0,0,0,0,0,0,30,30,8,3,11,5,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,32,30,8,5,13,5,7,96
80104103615,16,22,9,0,3,0,0,54,10,3,0,0,3,0,0,24,5,3,0,3,0,0,0,17,41,26,13,6,10,0,0,95,3,0,0,0,0,0,0,7,71,58,28,7,15,3,0,184,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,13,71,61,25,14,16,8,0,198
80104103616,21,17,6,6,8,3,4,65,4,5,5,0,0,0,0,16,3,5,0,0,0,0,0,9,14,21,19,8,6,0,0,71,0,0,0,0,0,0,0,0,46,44,24,13,18,4,4,155,0,0,3,0,3,0,0,7,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,4,4,3,0,0,3,0,0,8,0,0,0,0,0,0,0,0,5,11,0,0,3,0,0,25,46,48,33,13,20,6,8,182
80104103617,14,12,8,0,0,0,0,34,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,6,16,17,8,4,8,3,0,53,0,0,0,0,0,0,0,0,29,31,17,6,10,5,0,97,0,0,0,0,3,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,0,0,8,0,0,0,0,0,0,0,0,0,3,3,0,11,3,0,20,27,35,24,6,16,7,0,114
80104103618,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,9,0,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,9,4,4,0,0,0,0,11
80104103702,19,10,6,0,0,3,0,36,4,0,0,0,0,0,0,3,4,0,0,0,0,0,0,3,8,4,0,0,0,0,0,16,0,0,0,0,0,0,0,0,34,20,9,0,0,5,0,60,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,11,0,0,0,0,0,0,0,0,0,8,5,0,3,0,0,18,30,27,12,0,8,5,0,81
80104103703,23,16,0,4,0,0,3,55,0,0,0,0,0,0,0,3,9,5,0,0,0,0,0,14,18,14,5,0,6,0,0,38,0,0,0,0,0,0,0,5,55,35,5,7,4,5,3,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,4,3,0,0,0,0,8,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,16,59,41,9,8,6,5,3,128
80104103704,9,15,4,9,7,6,0,47,0,5,3,0,0,0,0,9,9,9,0,0,4,0,0,15,19,22,9,0,5,0,0,63,0,0,0,0,0,0,0,0,33,45,17,13,14,8,0,135,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,33,45,18,18,19,8,0,146
80104103705,0,4,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,4,3,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,3,0,0,0,0,11
80104103706,3,13,12,0,5,5,0,38,0,3,0,0,0,0,0,5,0,0,3,0,0,0,0,7,16,9,7,3,0,0,0,37,0,0,0,0,0,0,0,0,19,32,19,11,7,5,0,95,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,24,32,20,11,7,5,0,99
80104103707,10,13,0,0,0,0,0,25,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,6,10,4,0,3,0,0,26,0,0,0,0,0,0,0,0,25,21,7,6,4,0,0,59,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,7,0,4,0,0,0,16,31,26,9,8,4,0,0,70
80104103708,10,15,12,4,3,4,0,51,10,6,0,0,0,0,0,15,4,8,3,4,0,0,0,16,23,22,10,3,9,0,0,68,0,0,0,0,0,0,0,0,42,52,25,7,12,5,3,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,5,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,22,47,60,27,15,13,3,3,170
80104103709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80104103710,30,27,16,7,4,5,0,85,6,4,0,0,0,0,0,10,0,3,0,0,0,0,0,4,12,14,4,0,0,0,0,27,0,0,0,0,0,0,0,0,49,43,17,5,4,4,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,15,53,48,19,5,8,5,0,142
80104103711,32,33,14,3,13,8,4,109,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,9,29,26,9,0,0,0,0,70,0,0,0,0,0,0,0,0,72,58,24,9,10,11,3,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,75,58,18,9,17,11,3,193
80104103712,3,9,6,4,3,0,4,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,4,4,4,0,0,0,20,0,0,0,0,0,0,0,0,9,20,12,6,7,0,4,51,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,6,9,20,11,7,4,0,4,57
80104103713,8,14,10,3,6,0,0,41,3,0,0,0,0,0,0,5,0,3,0,0,0,0,0,5,9,3,8,3,7,0,0,34,0,0,0,0,0,0,0,0,21,25,19,9,9,0,0,91,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,12,23,25,27,9,12,0,0,98
80104103714,11,24,10,8,10,3,3,74,0,0,0,0,0,0,0,5,3,5,7,0,0,0,0,15,18,22,4,5,7,3,0,57,0,0,0,0,0,0,0,0,36,51,19,12,25,9,3,144,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,4,13,0,0,0,0,0,0,0,0,3,3,3,0,0,3,4,16,32,55,22,13,23,12,0,160
80104103804,4,8,8,3,0,9,3,44,0,0,4,3,0,0,0,14,0,0,0,0,4,0,0,8,17,22,15,5,16,5,5,83,0,0,0,0,0,0,0,0,25,41,23,14,23,15,6,146,0,0,3,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,4,0,4,0,0,15,27,42,28,20,22,13,7,166
80104103805,11,14,12,5,4,0,0,36,0,5,0,0,0,0,0,10,0,5,0,4,4,0,0,10,15,21,6,4,7,3,0,57,0,0,0,0,0,0,0,0,26,42,16,7,13,3,0,116,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,7,35,47,16,7,13,3,0,120
80104103806,4,11,5,0,5,0,0,19,0,4,0,0,3,0,0,6,3,0,0,0,0,0,0,7,10,19,13,13,13,5,0,65,0,0,0,0,0,0,0,0,15,31,15,10,22,6,4,99,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,14,12,33,20,15,26,6,4,116
80104103807,6,9,12,7,6,0,0,40,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,15,10,10,6,8,10,0,0,39,0,0,0,0,0,0,0,0,22,29,13,12,15,4,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,5,4,0,0,0,3,22,28,12,14,15,4,0,96
80104103808,10,15,6,4,0,3,5,46,3,4,0,0,0,0,0,8,0,0,0,3,0,0,0,9,9,4,3,0,3,3,0,30,0,0,0,0,0,0,0,0,19,25,14,11,12,12,7,96,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,4,0,0,13,0,0,0,0,0,0,0,0,0,3,4,0,4,0,0,13,19,29,21,11,12,14,7,109
80104103809,5,5,9,4,7,0,0,29,5,0,3,0,0,0,0,10,6,3,0,0,0,0,3,5,13,17,10,13,11,5,0,68,0,0,0,0,0,0,0,0,23,25,18,12,16,8,3,111,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,12,31,30,17,13,16,10,3,124
80104103810,4,17,4,11,3,0,0,45,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,4,11,19,9,0,0,0,0,46,0,0,0,0,0,0,0,0,18,34,20,12,9,4,0,106,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,4,18,37,25,12,12,5,0,116
80104103811,10,12,6,7,0,0,0,35,0,5,3,3,0,0,0,10,5,7,0,0,0,0,0,6,4,12,10,8,6,3,0,38,0,0,0,0,0,0,0,0,12,31,14,13,9,9,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,20,30,17,13,9,9,0,96
80104103812,25,22,19,4,6,0,0,75,4,0,0,0,0,0,0,8,7,4,0,0,0,0,0,14,12,17,5,9,9,3,0,57,0,0,0,0,0,0,0,0,45,44,22,12,16,0,3,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,3,5,0,0,3,0,0,8,0,0,0,0,0,0,0,0,3,5,3,0,3,0,3,14,48,51,27,15,21,3,6,169
