SA1_CODE_2021,F_300_399_15_19_yrs,F_300_399_20_24_yrs,F_300_399_25_34_yrs,F_300_399_35_44_yrs,F_300_399_45_54_yrs,F_300_399_55_64_yrs,F_300_399_65_74_yrs,F_300_399_75_84_yrs,F_300_399_85ov,F_300_399_Tot,F_400_499_15_19_yrs,F_400_499_20_24_yrs,F_400_499_25_34_yrs,F_400_499_35_44_yrs,F_400_499_45_54_yrs,F_400_499_55_64_yrs,F_400_499_65_74_yrs,F_400_499_75_84_yrs,F_400_499_85ov,F_400_499_Tot,F_500_649_15_19_yrs,F_500_649_20_24_yrs,F_500_649_25_34_yrs,F_500_649_35_44_yrs,F_500_649_45_54_yrs,F_500_649_55_64_yrs,F_500_649_65_74_yrs,F_500_649_75_84_yrs,F_500_649_85ov,F_500_649_Tot,F_650_799_15_19_yrs,F_650_799_20_24_yrs,F_650_799_25_34_yrs,F_650_799_35_44_yrs,F_650_799_45_54_yrs,F_650_799_55_64_yrs,F_650_799_65_74_yrs,F_650_799_75_84_yrs,F_650_799_85ov,F_650_799_Tot,F_800_999_15_19_yrs,F_800_999_20_24_yrs,F_800_999_25_34_yrs,F_800_999_35_44_yrs,F_800_999_45_54_yrs,F_800_999_55_64_yrs,F_800_999_65_74_yrs,F_800_999_75_84_yrs,F_800_999_85ov,F_800_999_Tot,F_1000_1249_15_19_yrs,F_1000_1249_20_24_yrs,F_1000_1249_25_34_yrs,F_1000_1249_35_44_yrs,F_1000_1249_45_54_yrs,F_1000_1249_55_64_yrs,F_1000_1249_65_74_yrs,F_1000_1249_75_84_yrs,F_1000_1249_85ov,F_1000_1249_Tot,F_1250_1499_15_19_yrs,F_1250_1499_20_24_yrs,F_1250_1499_25_34_yrs,F_1250_1499_35_44_yrs,F_1250_1499_45_54_yrs,F_1250_1499_55_64_yrs,F_1250_1499_65_74_yrs,F_1250_1499_75_84_yrs,F_1250_1499_85ov,F_1250_1499_Tot,F_1500_1749_15_19_yrs,F_1500_1749_20_24_yrs,F_1500_1749_25_34_yrs,F_1500_1749_35_44_yrs,F_1500_1749_45_54_yrs,F_1500_1749_55_64_yrs,F_1500_1749_65_74_yrs,F_1500_1749_75_84_yrs,F_1500_1749_85ov,F_1500_1749_Tot,F_1750_1999_15_19_yrs,F_1750_1999_20_24_yrs,F_1750_1999_25_34_yrs,F_1750_1999_35_44_yrs,F_1750_1999_45_54_yrs,F_1750_1999_55_64_yrs,F_1750_1999_65_74_yrs,F_1750_1999_75_84_yrs,F_1750_1999_85ov,F_1750_1999_Tot,F_2000_2999_15_19_yrs,F_2000_2999_20_24_yrs,F_2000_2999_25_34_yrs,F_2000_2999_35_44_yrs,F_2000_2999_45_54_yrs,F_2000_2999_55_64_yrs,F_2000_2999_65_74_yrs,F_2000_2999_75_84_yrs,F_2000_2999_85ov,F_2000_2999_Tot,F_3000_3499_15_19_yrs,F_3000_3499_20_24_yrs,F_3000_3499_25_34_yrs,F_3000_3499_35_44_yrs,F_3000_3499_45_54_yrs,F_3000_3499_55_64_yrs,F_3000_3499_65_74_yrs,F_3000_3499_75_84_yrs,F_3000_3499_85ov,F_3000_3499_Tot,F_3500_more_15_19_yrs,F_3500_more_20_24_yrs,F_3500_more_25_34_yrs,F_3500_more_35_44_yrs,F_3500_more_45_54_yrs,F_3500_more_55_64_yrs,F_3500_more_65_74_yrs,F_3500_more_75_84_yrs,F_3500_more_85ov,F_3500_more_Tot,F_PI_NS_15_19_yrs,F_PI_NS_ns_20_24_yrs,F_PI_NS_ns_25_34_yrs,F_PI_NS_ns_35_44_yrs,F_PI_NS_ns_45_54_yrs,F_PI_NS_ns_55_64_yrs,F_PI_NS_ns_65_74_yrs,F_PI_NS_ns_75_84_yrs,F_PI_NS_ns_85_yrs_ovr,F_PI_NS_ns_Tot,F_Tot_15_19_yrs,F_Tot_20_24_yrs,F_Tot_25_34_yrs,F_Tot_35_44_yrs,F_Tot_45_54_yrs,F_Tot_55_64_yrs,F_Tot_65_74_yrs,F_Tot_75_84_yrs,F_Tot_85ov,F_Tot_Tot,P_Neg_Nil_income_15_19_yrs,P_Neg_Nil_income_20_24_yrs,P_Neg_Nil_income_25_34_yrs,P_Neg_Nil_income_35_44_yrs,P_Neg_Nil_income_45_54_yrs,P_Neg_Nil_income_55_64_yrs,P_Neg_Nil_income_65_74_yrs,P_Neg_Nil_income_75_84_yrs,P_Negtve_Nil_incme_85_yrs_ovr,P_Neg_Nil_income_Tot,P_1_149_15_19_yrs,P_1_149_20_24_yrs,P_1_149_25_34_yrs,P_1_149_35_44_yrs,P_1_149_45_54_yrs,P_1_149_55_64_yrs,P_1_149_65_74_yrs,P_1_149_75_84_yrs,P_1_149_85ov,P_1_149_Tot,P_150_299_15_19_yrs,P_150_299_20_24_yrs,P_150_299_25_34_yrs,P_150_299_35_44_yrs,P_150_299_45_54_yrs,P_150_299_55_64_yrs,P_150_299_65_74_yrs,P_150_299_75_84_yrs,P_150_299_85ov,P_150_299_Tot,P_300_399_15_19_yrs,P_300_399_20_24_yrs,P_300_399_25_34_yrs,P_300_399_35_44_yrs,P_300_399_45_54_yrs,P_300_399_55_64_yrs,P_300_399_65_74_yrs,P_300_399_75_84_yrs,P_300_399_85ov,P_300_399_Tot,P_400_499_15_19_yrs,P_400_499_20_24_yrs,P_400_499_25_34_yrs,P_400_499_35_44_yrs,P_400_499_45_54_yrs,P_400_499_55_64_yrs,P_400_499_65_74_yrs,P_400_499_75_84_yrs,P_400_499_85ov,P_400_499_Tot,P_500_649_15_19_yrs,P_500_649_20_24_yrs,P_500_649_25_34_yrs,P_500_649_35_44_yrs,P_500_649_45_54_yrs,P_500_649_55_64_yrs,P_500_649_65_74_yrs,P_500_649_75_84_yrs,P_500_649_85ov,P_500_649_Tot
80101100219,0,6,3,0,0,0,0,0,0,5,0,9,8,0,0,0,0,0,0,11,0,5,3,4,0,0,0,0,0,11,0,0,3,3,0,0,0,0,0,8,0,3,10,0,0,0,0,0,0,12,0,3,17,6,0,0,0,0,0,21,0,0,16,0,0,0,0,0,0,21,0,3,11,0,0,0,0,0,0,16,0,0,5,6,0,0,0,0,0,13,0,0,4,10,0,0,0,0,0,18,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,7,0,26,90,30,5,3,3,3,0,159,0,6,7,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,7,0,6,3,0,0,0,0,0,0,5,0,7,15,0,0,0,0,0,0,20,0,5,6,0,0,0,0,0,0,17
80101100220,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,8,0,0,5,0,0,0,0,0,0,5,0,4,8,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,5,0,5,3,0,0,0,0,0,0,10,0,4,3,6,0,0,0,0,0,13,0,0,6,3,0,0,0,0,0,12,0,0,3,0,3,0,0,0,0,8,0,0,0,4,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,15,47,24,16,0,3,0,0,111,0,0,8,3,5,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,11,0,3,0,0,0,0,0,0,0,8,0,0,0,3,0,0,0,0,0,15
80101100221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80101100222,0,0,4,0,0,0,0,0,0,8,0,0,6,0,0,0,0,0,0,15,0,4,4,0,0,0,0,9,0,16,0,0,5,0,0,0,0,0,0,11,0,5,12,4,0,0,0,0,0,21,0,3,18,0,0,0,0,0,0,25,0,8,19,3,0,0,0,0,0,25,0,3,16,11,3,4,0,0,0,34,0,0,11,8,0,0,0,0,0,14,0,0,11,3,3,0,3,0,0,23,0,0,0,5,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,12,8,37,118,43,17,12,8,7,3,249,3,16,19,0,0,0,0,0,0,40,0,0,4,0,0,0,0,0,0,11,3,3,0,8,0,0,0,3,0,15,0,0,6,0,0,5,0,0,0,18,0,0,14,0,0,0,0,4,0,28,0,6,11,9,4,0,3,10,0,35
80101100223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80101100224,3,12,3,0,0,0,0,0,0,25,3,7,0,0,0,0,0,0,0,12,6,15,0,0,0,0,0,0,0,19,3,14,0,0,0,0,0,0,0,19,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,24,74,22,0,0,0,0,0,0,124,3,14,3,0,0,0,0,0,0,24,8,3,0,0,0,0,0,0,0,11,9,9,4,0,0,0,0,0,0,24,9,26,8,0,0,0,0,0,0,41,11,12,6,0,0,0,0,0,0,30,6,21,7,4,0,0,0,0,0,38
80101100225,0,4,0,0,0,0,0,4,0,9,0,0,4,0,0,0,0,3,0,9,0,4,8,0,0,0,0,0,0,13,0,8,9,0,0,0,4,0,0,25,0,4,4,3,0,0,0,0,0,10,0,8,10,5,3,0,3,0,0,23,0,9,9,5,0,0,0,0,0,20,0,0,4,4,4,0,0,0,0,14,0,0,8,0,0,3,0,0,0,10,0,0,10,7,3,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,3,0,40,73,32,14,15,16,9,0,194,0,6,8,4,0,0,0,3,0,25,0,5,9,0,0,0,0,0,0,9,6,0,0,0,0,0,0,0,0,12,0,7,3,0,0,3,0,4,0,17,0,0,3,3,0,0,0,5,0,13,0,8,12,0,0,0,5,0,0,29
80101100301,0,5,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,9,8,0,0,0,0,0,0,13,0,8,3,0,0,0,0,0,0,12,0,5,4,0,0,0,0,0,0,14,0,8,12,8,0,0,0,0,0,22,0,4,9,0,4,0,0,0,0,18,0,0,16,0,0,0,0,0,0,15,0,0,5,0,0,0,0,0,0,7,0,0,12,8,0,5,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,6,0,36,75,24,10,7,10,3,0,167,3,5,7,3,4,0,0,0,0,23,0,0,0,0,3,0,0,0,0,3,0,7,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,9,0,11,7,0,0,0,0,0,0,23
80101100304,3,4,0,0,3,0,0,4,0,17,0,4,0,0,0,0,4,0,0,16,0,5,8,0,0,0,5,0,0,23,0,15,14,0,5,6,0,0,0,39,0,9,12,0,0,0,0,0,0,17,0,6,10,12,11,0,0,0,0,34,0,7,17,7,4,5,0,0,0,41,0,3,27,14,4,0,0,0,0,50,0,0,10,10,6,3,0,0,0,26,0,0,16,24,9,5,0,0,0,46,0,0,0,0,7,0,0,0,0,7,0,0,0,6,4,0,0,0,0,6,0,0,5,4,0,0,0,0,0,14,12,57,134,79,50,33,18,7,0,391,5,8,17,9,3,5,3,3,0,52,8,0,0,3,0,3,0,0,0,15,0,6,7,3,0,0,0,0,0,17,3,3,8,0,3,0,5,4,4,24,0,3,8,5,0,0,4,0,0,23,0,12,17,10,0,4,0,0,0,46
80101100306,0,5,0,0,0,0,0,0,0,8,0,4,3,0,0,0,0,0,0,12,0,3,3,0,0,0,0,0,0,13,0,0,0,3,0,0,0,0,0,6,0,5,7,5,0,0,0,4,0,13,0,5,9,6,0,3,7,0,0,22,0,5,10,5,3,0,5,0,0,20,0,0,11,4,4,0,3,0,3,22,0,0,3,9,3,0,0,0,0,12,0,0,5,4,5,9,0,0,0,19,0,0,0,3,5,6,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,5,0,29,58,30,20,16,20,3,3,188,5,0,5,4,0,5,0,0,0,12,5,0,3,0,0,0,3,0,0,6,0,3,0,0,0,0,0,0,0,8,0,5,0,0,0,0,3,0,0,9,0,9,3,0,0,0,0,0,0,13,0,7,11,0,0,0,0,0,0,26
80101100307,0,3,0,0,0,0,0,0,0,6,0,7,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,7,0,4,3,0,0,0,0,0,0,6,0,0,7,3,0,0,0,0,0,11,0,8,3,4,3,0,0,0,0,19,0,0,0,0,0,0,0,0,0,11,0,0,5,0,0,0,0,0,0,7,0,0,0,0,6,0,0,0,0,10,0,0,0,6,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,6,28,26,12,10,13,8,10,0,117,5,0,4,0,3,0,4,0,0,16,3,0,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,7,0,3,5,0,0,0,0,0,0,12,0,6,0,0,0,0,0,0,0,9,0,7,4,0,0,0,0,0,0,11
80101100308,34,55,6,0,0,0,0,0,0,95,26,26,8,0,0,0,0,0,0,66,29,41,9,0,0,0,0,0,0,77,4,29,10,4,0,0,0,0,0,48,4,12,6,0,0,0,0,0,0,31,3,20,3,0,0,0,0,0,0,23,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,9,15,6,0,0,0,0,0,0,26,203,296,52,10,6,4,0,0,3,576,38,46,13,0,0,0,0,0,0,97,23,28,0,0,0,0,0,0,0,54,74,71,8,3,0,0,0,0,0,162,56,97,14,0,0,0,0,0,0,167,38,61,18,9,0,0,0,0,0,120,32,77,16,0,0,0,0,0,0,132
80101100309,0,4,4,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,8,0,0,4,0,0,0,0,0,0,14,0,3,5,6,0,0,0,0,0,13,0,8,0,0,0,0,0,0,0,17,0,0,9,5,0,0,0,0,0,14,0,3,3,0,4,0,0,0,0,8,0,0,4,6,4,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,15,36,45,20,15,5,4,0,0,137,5,3,4,3,0,0,0,0,0,15,6,0,0,0,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,13,0,4,4,0,3,0,0,0,0,10,0,0,4,0,0,0,0,0,0,8,0,3,3,0,0,3,4,0,0,17
80101100310,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,10,0,0,3,0,0,0,0,0,0,6,0,0,0,5,0,0,0,0,0,3,0,4,4,5,0,3,0,0,0,8,0,0,3,0,0,3,0,0,0,4,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,7,0,0,5,0,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,13,14,21,17,16,14,12,4,0,103,5,0,0,0,0,5,0,0,0,13,4,3,0,0,0,0,0,0,0,4,6,5,4,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,7,4,4,0,0,0,0,5,3,0,13,0,3,7,0,0,3,4,4,0,18
80101100311,0,5,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,0,4,0,0,0,0,0,0,7,0,3,3,0,0,0,0,0,0,13,0,4,10,0,0,3,0,0,0,17,0,0,5,0,0,3,7,0,0,10,0,0,9,9,0,7,0,0,0,22,0,0,3,0,3,0,0,0,0,13,0,0,5,0,3,8,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,9,16,49,14,13,21,16,8,0,145,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,9,0,0,0,0,5,0,0,3,0,16,0,6,8,0,0,0,0,6,0,13,0,0,7,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,12
80101100312,0,3,3,0,4,0,3,0,0,11,0,0,0,0,3,0,0,0,0,12,0,4,8,3,0,3,0,0,0,21,0,3,8,0,0,0,4,0,0,22,0,0,10,5,0,0,0,4,0,19,0,8,7,6,4,3,4,0,0,31,0,5,9,5,0,3,3,0,0,21,0,5,10,8,0,3,6,0,0,28,0,0,4,10,8,3,0,0,0,26,0,0,7,15,3,6,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,9,0,0,3,0,0,0,0,0,0,13,11,44,73,45,34,33,21,7,5,282,7,14,7,7,0,7,6,4,0,47,10,7,0,0,0,0,0,0,0,17,8,4,0,0,0,0,0,0,0,14,0,8,3,0,4,0,3,0,0,22,0,6,0,0,3,0,0,0,0,15,6,6,13,7,0,3,0,3,0,34
80101100314,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,10,4,3,6,0,0,3,0,4,38,20,0,0,0,0,0,0,0,0,24,3,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,8,0,0,3,0,0,0,0,0,0,6,3,0,0,0,3,0,3,0,0,18,0,0,0,0,0,0,0,0,0,4
80101100315,6,0,0,0,0,0,4,7,0,20,0,0,0,0,0,0,0,0,0,12,0,4,0,0,0,0,6,0,0,8,0,0,0,0,0,0,6,3,0,15,0,0,6,0,0,4,0,3,0,21,0,0,3,0,0,0,9,4,0,18,0,0,3,0,0,0,0,0,0,8,0,0,3,6,0,4,5,0,0,19,0,0,0,0,4,0,0,0,0,5,0,0,0,3,5,0,0,0,0,19,0,0,0,0,0,3,0,0,0,3,0,0,0,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,10,17,29,22,20,21,41,19,6,178,5,4,4,0,0,0,3,5,0,23,0,0,0,6,0,4,4,0,0,10,0,3,5,0,0,0,0,0,0,6,4,0,0,0,0,0,4,8,0,28,0,0,3,0,0,3,3,0,0,16,0,4,4,0,0,0,7,0,0,15
80101100316,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,11,4,22,0,0,0,0,0,0,3,8,7,13,0,0,0,0,0,0,0,7,5,12,0,0,0,0,0,0,5,6,8,17,0,0,0,0,0,0,0,3,3,10,0,0,0,0,0,0,0,5,5,6,0,0,0,0,0,0,0,3,4,11,0,0,0,0,0,0,0,0,0,5,0,0,0,5,5,0,5,0,0,17,0,0,0,0,0,0,0,8,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,10,11,24,7,0,0,8,8,12,14,55,57,165,0,0,0,0,0,0,0,3,0,7,8,0,0,0,0,0,0,0,6,13,5,0,0,0,0,0,0,0,5,14,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,12,9,22,0,0,0,0,0,0,4,9,7,23
80101100317,0,0,6,0,0,0,0,0,0,6,0,7,0,5,0,0,0,0,0,9,0,12,8,3,0,0,0,0,0,25,0,11,17,0,0,0,0,0,0,23,0,4,10,0,0,0,0,0,0,15,0,3,18,0,0,0,0,0,0,26,0,0,18,5,0,0,0,0,0,21,0,0,16,5,0,0,0,0,0,21,0,0,10,4,0,0,0,0,0,14,0,4,8,8,3,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,45,111,31,4,7,10,5,0,222,0,3,11,4,0,0,7,0,0,30,0,4,0,0,0,0,0,0,0,7,0,0,5,0,0,0,0,0,0,10,0,3,6,3,0,0,0,0,0,17,0,12,5,5,0,0,0,0,0,22,0,18,18,3,0,0,0,0,0,42
80101100318,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,3,4,0,0,4,3,0,0,12,0,0,0,0,0,0,6,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,10,0,0,0,4,0,8,0,0,0,8,0,0,0,3,5,10,0,0,0,18,0,0,0,4,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,10,0,0,0,3,0,0,0,0,0,9,11,7,6,19,21,25,33,7,0,122,9,0,0,4,0,0,0,0,0,8,9,0,0,0,0,0,0,0,0,12,3,0,0,0,0,0,5,4,0,12,0,0,0,0,0,0,4,0,0,7,0,0,3,0,0,0,5,0,0,12,0,0,5,0,0,0,0,0,0,0
80101100319,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,4,0,4,6,0,7,0,0,0,0,0,0,0,9,0,0,5,0,0,0,4,0,0,14,0,0,0,0,0,0,0,0,0,3,0,6,4,6,6,0,5,0,0,22,0,0,3,3,0,3,0,0,0,23,0,0,3,6,0,0,5,0,0,9,0,0,0,0,5,0,4,0,0,9,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,4,0,0,0,0,0,0,0,0,0,4,5,14,22,19,17,24,27,9,3,144,5,4,0,0,0,0,0,0,0,14,3,3,0,0,0,0,0,4,0,8,0,0,5,0,5,0,3,0,0,13,0,0,4,0,0,0,0,0,0,4,0,3,0,0,0,0,6,0,4,14,0,7,0,0,0,0,4,5,0,14
80101100320,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,0,0,4,0,0,0,0,0,9,0,0,3,7,3,0,0,0,0,14,0,0,5,0,0,0,0,0,0,10,0,0,0,8,0,0,0,0,0,15,0,7,7,3,4,0,0,0,0,20,0,7,8,13,0,0,0,0,0,24,0,3,11,5,0,0,0,0,0,18,0,0,4,11,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,29,46,52,17,6,0,0,0,156,4,0,0,5,0,0,0,0,0,10,0,0,0,0,4,0,0,0,0,6,0,3,0,0,0,0,0,0,0,9,0,5,3,0,0,0,0,0,0,12,0,4,4,0,0,0,0,0,0,10,0,8,9,4,0,0,0,0,0,17
80101100321,0,3,0,0,0,0,0,0,0,9,0,0,4,0,0,0,0,0,0,14,0,3,8,0,0,0,0,0,0,16,0,4,3,0,3,0,0,0,0,11,0,0,7,4,0,0,0,0,0,17,0,5,11,0,4,0,0,0,0,22,0,3,10,5,0,0,0,0,0,15,0,0,19,0,0,0,0,0,0,25,0,0,10,8,6,0,0,0,0,17,0,0,10,4,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0,0,0,0,0,0,17,6,38,98,40,16,5,3,4,0,211,4,8,9,0,6,3,0,0,0,33,0,0,0,0,0,0,0,0,0,3,0,4,3,0,0,0,0,0,0,17,0,3,3,0,0,0,0,0,0,10,0,0,7,0,0,0,0,0,0,15,0,7,14,5,0,0,0,0,0,27
80101100322,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,13,0,6,3,0,0,0,0,0,0,14,0,5,4,0,0,0,0,0,0,17,0,7,6,6,0,0,0,0,0,20,0,4,19,0,0,0,0,0,0,27,0,3,17,4,0,0,0,0,0,29,0,6,12,5,0,0,0,0,0,24,0,0,4,5,0,0,0,0,0,12,0,0,5,3,0,4,0,0,0,15,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,3,47,84,34,7,4,3,0,0,191,0,0,5,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,9,0,0,6,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,7,0,4,7,3,0,0,0,0,0,22,0,13,3,0,0,0,0,0,0,18
80101100401,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,10,0,0,0,3,6,0,0,0,0,9,0,0,4,0,7,0,0,0,0,5,0,0,4,0,3,4,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,4,4,4,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,16,15,16,14,13,8,0,86,7,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,4,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,5,0,10,0,0,0,0,0,0,3,0,0,15
80101100402,0,0,0,0,0,0,3,4,0,6,0,0,0,0,0,0,5,0,0,8,0,0,3,0,0,3,4,0,0,13,0,3,0,0,5,0,0,0,0,7,0,0,5,7,3,0,3,0,0,20,0,0,4,0,9,0,0,0,0,14,0,0,3,4,0,0,0,0,0,12,0,4,0,7,3,7,0,0,0,22,0,0,0,4,3,0,0,0,0,10,0,0,4,3,4,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,5,14,29,34,35,18,19,8,0,163,4,0,0,7,0,5,0,5,0,22,4,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,3,3,0,18,0,0,0,0,6,0,5,0,0,16,0,0,4,0,0,3,6,0,0,19
