SA1_CODE_2021,LFS_Emp_Dia_ges_dia,LFS_Emp_HD_HA_ang,LFS_Emp_Kid_dis,LFS_Emp_LC_COPD_emph,LFS_Emp_MHC_dep_anx,LFS_Emp_Stroke,LFS_Emp_oth_LTHC,LFS_Emp_no_LTHC,LFS_Emp_LTHC_NS,LFS_Emp_Tot,LFS_Unemp_Arth,LFS_Unemp_Asth,LFS_Unemp_Can_rem,LFS_Unemp_Dem_Alzh,LFS_Unemp_Dia_ges_dia,LFS_Unemp_HD_HA_ang,LFS_Unemp_Kid_dis,LFS_Unemp_LC_COPD_emph,LFS_Unemp_MHC_dep_anx,LFS_Unemp_Stroke,LFS_Unemp_oth_LTHC,LFS_Unemp_no_LTHC,LFS_Unemp_LTHC_NS,LFS_Unemp_Tot,LFS_NLF_Arth,LFS_NLF_Asth,LFS_NLF_Can_rem,LFS_NLF_Dem_Alzh,LFS_NLF_Dia_ges_dia,LFS_NLF_HD_HA_ang,LFS_NLF_Kid_dis,LFS_NLF_LC_COPD_emph,LFS_NLF_MHC_dep_anx,LFS_NLF_Stroke,LFS_NLF_oth_LTHC,LFS_NLF_no_LTHC,LFS_NLF_LTHC_NS,LFS_NLF_Tot,LFS_NS_Arth,LFS_NS_Asth,LFS_NS_Can_rem,LFS_NS_Dem_Alzh,LFS_NS_Dia_ges_dia,LFS_NS_HD_HA_ang,LFS_NS_Kid_dis,LFS_NS_LC_COPD_emph,LFS_NS_MHC_dep_anx,LFS_NS_Stroke,LFS_NS_oth_LTHC,LFS_NS_no_LTHC,LFS_NS_LTHC_NS,LFS_NS_Tot,LFS_Tot_Arth,LFS_Tot_Asth,LFS_Tot_Can_rem,LFS_Tot_Dem_Alzh,LFS_Tot_Dia_ges_dia,LFS_Tot_HD_HA_ang,LFS_Tot_Kid_dis,LFS_Tot_LC_COPD_emph,LFS_Tot_MHC_dep_anx,LFS_Tot_Stroke,LFS_Tot_oth_LTHC,LFS_Tot_no_LTHC,LFS_Tot_LTHC_NS,LFS_Tot_Tot,TPI_wk_NNI_Arth,TPI_wk_NNI_Asth,TPI_wk_NNI_Can_rem,TPI_wk_NNI_Dem_Alzh,TPI_wk_NNI_Dia_ges_dia,TPI_wk_NNI_HD_HA_ang,TPI_wk_NNI_Kid_dis,TPI_wk_NNI_LC_COPD_emph,TPI_wk_NNI_MHC_dep_anx,TPI_wk_NNI_Stroke,TPI_wk_NNI_oth_LTHC,TPI_wk_NNI_no_LTHC,TPI_wk_NNI_LTHC_NS,TPI_wk_NNI_Tot,TPI_wk_1_299_Arth,TPI_wk_1_299_Asth,TPI_wk_1_299_Can_rem,TPI_wk_1_299_Dem_Alzh,TPI_wk_1_299_Dia_ges_dia,TPI_wk_1_299_HD_HA_ang,TPI_wk_1_299_Kid_dis,TPI_wk_1_299_LC_COPD_emph,TPI_wk_1_299_MHC_dep_anx,TPI_wk_1_299_Stroke,TPI_wk_1_299_oth_LTHC,TPI_wk_1_299_no_LTHC,TPI_wk_1_299_LTHC_NS,TPI_wk_1_299_Tot,TPI_wk_300_649_Arth,TPI_wk_300_649_Asth,TPI_wk_300_649_Can_rem,TPI_wk_300_649_Dem_Alzh,TPI_wk_300_649_Dia_ges_dia,TPI_wk_300_649_HD_HA_ang,TPI_wk_300_649_Kid_dis,TPI_wk_300_649_LC_COPD_emph,TPI_wk_300_649_MHC_dep_anx,TPI_wk_300_649_Stroke,TPI_wk_300_649_oth_LTHC,TPI_wk_300_649_no_LTHC,TPI_wk_300_649_LTHC_NS,TPI_wk_300_649_Tot,TPI_wk_650_999_Arth,TPI_wk_650_999_Asth,TPI_wk_650_999_Can_rem,TPI_wk_650_999_Dem_Alzh,TPI_wk_650_999_Dia_ges_dia,TPI_wk_650_999_HD_HA_ang,TPI_wk_650_999_Kid_dis,TPI_wk_650_999_LC_COPD_emph,TPI_wk_650_999_MHC_dep_anx,TPI_wk_650_999_Stroke,TPI_wk_650_999_oth_LTHC,TPI_wk_650_999_no_LTHC,TPI_wk_650_999_LTHC_NS,TPI_wk_650_999_Tot,TPI_wk_1000_1749_Arth,TPI_wk_1000_1749_Asth,TPI_wk_1000_1749_Can_rem,TPI_wk_1000_1749_Dem_Alzh,TPI_wk_1000_1749_Dia_ges_dia,TPI_wk_1000_1749_HD_HA_ang,TPI_wk_1000_1749_Kid_dis,TPI_wk_1000_1749_LC_COPD_emph,TPI_wk_1000_1749_MHC_dep_anx,TPI_wk_1000_1749_Stroke,TPI_wk_1000_1749_oth_LTHC,TPI_wk_1000_1749_no_LTHC,TPI_wk_1000_1749_LTHC_NS,TPI_wk_1000_1749_Tot,TPI_wk_1750_2999_Arth,TPI_wk_1750_2999_Asth,TPI_wk_1750_2999_Can_rem,TPI_wk_1750_2999_Dem_Alzh,TPI_wk_1750_2999_Dia_ges_dia,TPI_wk_1750_2999_HD_HA_ang,TPI_wk_1750_2999_Kid_dis,TPI_wk_1750_2999_LC_COPD_emph,TPI_wk_1750_2999_MHC_dep_anx,TPI_wk_1750_2999_Stroke,TPI_wk_1750_2999_oth_LTHC,TPI_wk_1750_2999_no_LTHC,TPI_wk_1750_2999_LTHC_NS,TPI_wk_1750_2999_Tot,TPI_wk_3000_more_Arth,TPI_wk_3000_more_Asth,TPI_wk_3000_more_Dep_rem,TPI_wk_3000_more_Dem_Alzh,TPI_wk_3000_more_Dia_ges_dia,TPI_wk_3000_more_HD_HA_ang,TPI_wk_3000_more_Kid_dis,TPI_wk_3000_more_LC_COPD_emph,TPI_wk_3000_more_MHC_dep_anx,TPI_wk_3000_more_Stroke,TPI_wk_3000_more_oth_LTHC,TPI_wk_3000_more_no_LTHC,TPI_wk_3000_more_LTHC_NS,TPI_wk_3000_more_Tot,TPI_wk_NS_Arth,TPI_wk_NS_Asth,TPI_wk_NS_Can_rem,TPI_wk_NS_Dem_Alzh,TPI_wk_NS_Dia_ges_dia,TPI_wk_NS_HD_HA_ang,TPI_wk_NS_Kid_dis,TPI_wk_NS_LC_COPD_emph,TPI_wk_NS_MHC_dep_anx,TPI_wk_NS_Stroke,TPI_wk_NS_oth_LTHC,TPI_wk_NS_no_LTHC,TPI_wk_NS_LTHC_NS,TPI_wk_NS_Tot,TPI_wk_Tot_Arth,TPI_wk_Tot_Asth,TPI_wk_Tot_Can_rem,TPI_wk_Tot_Dem_Alzh,TPI_wk_Tot_Dia_ges_dia,TPI_wk_Tot_HD_HA_ang,TPI_wk_Tot_Kid_dis,TPI_wk_Tot_LC_COPD_emph,TPI_wk_Tot_MHC_dep_anx,TPI_wk_Tot_Stroke,TPI_wk_Tot_oth_LTHC,TPI_wk_Tot_no_LTHC,TPI_wk_Tot_LTHC_NS,TPI_wk_Tot_Total,CANA_HNA_Arth,CANA_HNA_Asth,CANA_HNA_Can_rem,CANA_HNA_Dem_Alzh,CANA_HNA_Dia_ges_dia,CANA_HNA_HD_HA_ang,CANA_HNA_Kid_dis,CANA_HNA_LC_COPD_emph
80109110102,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,3,11,0,25,0,0,5,0,3,0,0,0,0,0,0,15,0,26,9,0,3,0,5,0,0,0,7,0,11,23,0,40,8,5,3,0,0,0,0,0,0,3,4,13,0,34,6,8,5,0,4,5,0,0,11,0,10,48,4,90,9,6,0,0,4,0,0,0,9,0,10,47,4,69,0,3,3,0,0,0,0,0,0,0,3,36,3,43,0,0,0,0,0,0,0,0,0,0,0,0,5,5,39,22,16,0,14,12,0,3,26,5,44,199,11,329,5,6,0,0,4,5,0,0
80109110104,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,5,0,0,3,0,0,0,6,0,3,20,0,35,5,0,0,0,0,0,0,0,0,0,0,11,0,17,4,0,0,0,4,0,0,3,4,0,4,14,3,29,6,3,7,0,4,0,0,0,0,0,0,18,0,28,9,0,6,0,3,3,0,0,12,0,10,42,3,75,12,8,4,0,3,0,0,0,3,0,5,52,0,78,9,5,0,0,0,0,0,0,0,0,8,24,0,40,0,0,0,0,0,0,0,0,6,0,0,6,12,20,40,22,14,0,16,9,0,0,40,4,30,188,20,319,5,0,0,0,0,0,0,0
80109110105,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3,0,0,3,3,0,0,0,0,0,0,21,0,30,4,0,6,4,0,4,3,0,0,0,4,23,0,37,16,7,7,21,8,5,0,0,15,7,7,20,10,81,11,8,0,5,0,5,0,0,0,0,4,16,0,44,10,9,9,0,0,0,3,0,5,0,12,35,3,68,6,4,5,0,0,4,0,0,9,0,14,36,0,68,8,7,3,0,0,0,0,0,7,0,4,38,0,58,0,0,0,3,0,0,0,0,0,0,0,3,37,47,59,36,17,28,19,27,10,7,41,9,43,187,57,435,19,14,3,21,0,5,5,3
80109110106,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,3,0,0,10,0,14,4,0,0,0,0,3,0,0,0,0,0,10,0,23,19,13,7,3,6,6,0,0,8,3,11,28,0,75,24,5,4,3,12,15,0,14,7,7,15,26,0,78,26,7,0,4,5,11,5,6,11,0,26,49,0,113,4,10,5,0,0,9,0,3,3,0,12,30,0,62,0,0,0,0,0,0,0,0,0,0,3,6,0,8,0,3,0,0,0,5,0,0,4,0,6,3,26,40,83,39,21,4,32,54,7,23,39,14,68,156,30,426,22,3,9,3,8,17,0,6
80109110107,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5,11,0,0,7,0,0,0,7,0,0,28,0,43,0,0,0,0,0,0,0,0,3,0,5,11,0,23,10,5,0,0,10,7,3,3,10,3,11,25,3,60,6,6,0,0,0,4,0,0,4,0,6,35,8,58,4,7,3,0,3,9,0,0,15,0,13,57,0,94,6,15,0,0,4,0,0,0,15,0,8,60,3,98,0,5,0,0,0,3,0,0,4,0,3,21,0,37,0,0,0,0,0,0,0,0,0,0,0,7,12,14,42,49,11,0,24,26,0,5,51,3,49,244,18,439,9,0,5,0,3,3,0,0
80109110108,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5,4,3,0,0,0,0,6,7,0,4,9,0,19,0,0,0,0,0,0,0,0,3,0,4,20,0,34,14,6,4,3,0,0,0,3,6,0,6,26,0,58,8,0,0,0,0,6,0,0,0,0,9,22,5,42,11,4,0,4,5,6,0,0,8,3,5,46,0,75,3,4,3,0,0,5,0,0,9,0,9,64,0,93,6,4,5,0,0,5,0,0,4,0,8,44,4,67,0,0,0,0,0,0,0,0,0,0,0,0,10,13,49,30,18,6,12,18,6,10,31,6,41,228,19,401,8,0,9,6,5,5,0,5
80109110109,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,3,16,0,23,0,4,0,0,0,0,0,0,4,0,0,13,0,22,11,4,0,0,5,0,0,3,4,0,11,13,0,31,0,4,0,0,0,0,0,0,0,0,0,5,0,20,8,8,3,0,0,3,0,3,7,3,10,21,7,56,6,10,0,0,3,0,0,0,8,0,3,40,0,69,3,8,4,0,0,0,0,4,0,0,0,33,0,50,0,0,0,0,0,0,0,0,0,0,0,0,3,9,26,37,13,3,14,7,4,8,27,5,36,145,13,280,6,0,0,3,0,0,0,5
80109110110,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,3,0,0,0,0,0,3,8,0,13,3,0,3,0,0,0,0,0,5,0,3,9,0,22,4,0,0,0,3,0,0,0,3,0,3,15,0,24,5,3,0,0,3,3,3,0,6,0,0,15,0,28,4,9,0,0,3,4,0,6,3,0,8,33,4,56,4,8,0,0,0,0,0,0,0,0,6,41,0,62,0,4,0,0,0,0,0,0,7,0,0,16,0,28,0,0,0,0,0,0,0,0,0,0,0,0,4,3,19,19,12,0,15,4,4,4,24,0,28,145,10,236,6,0,0,0,0,4,0,4
80109110201,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80109110202,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5,3,0,3,0,0,0,5,5,0,3,31,0,44,10,3,0,6,7,4,0,0,3,0,3,16,0,34,21,10,3,11,12,16,0,6,19,3,17,27,4,87,18,10,3,11,5,4,0,0,10,0,5,28,5,65,16,10,0,3,6,3,0,0,5,0,12,72,4,114,5,5,5,6,5,6,0,0,10,0,10,56,0,92,4,4,3,0,4,0,0,0,4,0,6,41,0,60,0,0,0,0,0,0,0,0,0,0,0,4,16,16,71,46,19,32,39,38,5,11,46,7,53,267,21,511,42,7,7,34,15,22,4,5
80109110203,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,4,0,0,15,0,27,4,0,0,0,0,0,0,0,0,0,5,23,0,34,17,6,6,0,10,10,0,0,13,0,12,10,0,58,0,0,0,0,0,3,0,0,8,6,8,20,3,37,5,8,3,0,3,3,0,3,11,0,14,42,0,72,6,4,0,0,0,4,0,0,11,0,6,50,0,83,4,8,0,0,6,3,4,0,0,0,4,42,0,64,0,0,0,0,0,3,0,0,0,0,0,3,7,11,42,35,12,0,20,21,8,3,42,8,49,213,9,379,9,5,0,0,9,8,0,0
80109110204,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3,0,0,0,0,0,0,0,0,0,0,14,0,17,4,6,0,0,0,3,0,0,5,0,3,13,0,31,5,5,3,0,0,0,0,0,0,0,3,15,0,32,3,0,0,0,0,0,0,0,3,0,3,13,0,19,8,7,0,0,0,9,0,0,7,0,10,31,3,56,9,12,3,0,3,5,0,0,5,0,7,42,0,73,10,3,6,0,0,4,0,0,3,0,12,41,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,29,17,0,3,17,6,6,21,0,33,166,11,296,5,0,0,0,0,0,0,0
80109110205,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,7,0,0,11,0,11,0,0,0,0,4,3,0,0,3,0,5,6,0,15,8,5,0,0,5,0,0,0,3,0,0,9,0,27,3,0,0,0,0,5,0,0,0,0,0,19,0,26,3,10,3,0,0,0,0,0,0,0,8,34,0,58,5,10,0,0,0,0,0,0,0,0,7,27,0,48,7,3,4,0,0,0,0,0,0,0,8,21,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,24,13,3,4,13,0,0,15,5,20,117,3,222,0,0,0,0,0,3,0,0
80109110206,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,4,0,0,0,0,0,0,0,0,0,14,0,12,0,0,0,0,0,0,0,0,0,0,4,12,0,19,5,9,0,0,3,4,3,0,6,0,12,5,0,28,9,4,0,0,3,3,0,0,7,0,5,7,0,24,5,3,3,0,0,4,3,0,3,0,4,29,0,49,3,9,0,0,5,4,0,0,6,0,3,34,0,58,4,5,0,0,0,0,0,0,0,0,9,20,0,40,0,0,0,0,0,0,0,0,0,0,0,0,9,9,25,23,13,0,8,17,10,0,22,0,32,130,3,239,3,5,0,0,5,4,0,0
80109110207,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,3,31,0,49,6,0,0,0,6,3,0,0,0,0,5,15,0,27,5,3,0,0,0,4,0,4,5,0,5,29,3,45,3,3,5,0,0,0,0,0,3,3,7,48,0,71,17,7,3,0,3,6,3,0,9,0,17,92,0,140,10,15,3,0,4,5,0,0,9,0,14,130,3,184,3,0,0,0,0,8,0,0,0,0,3,57,3,82,0,0,0,0,0,0,0,0,0,0,0,5,15,14,48,28,17,0,22,24,3,5,35,7,51,413,26,603,11,0,0,0,8,8,0,0
80109110209,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,5,0,5,15,0,16,0,0,0,0,0,0,0,0,0,0,0,10,0,15,5,0,0,0,0,7,0,0,3,0,0,7,0,22,5,0,4,0,0,3,0,0,7,0,0,10,0,15,4,7,3,0,0,4,0,3,3,0,6,20,3,49,0,7,0,0,0,0,0,0,4,0,0,33,0,50,6,7,0,0,0,0,0,0,3,0,8,33,0,50,0,0,0,0,0,0,0,0,0,0,0,0,8,11,28,23,10,0,8,14,3,3,23,3,22,122,15,230,0,0,0,0,0,3,0,0
80109110210,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,4,3,0,12,7,6,13,0,5,9,5,9,3,0,7,6,0,29,3,5,3,0,0,0,0,0,9,0,3,5,0,16,0,0,4,0,3,0,0,0,0,0,0,8,0,14,0,3,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,84,86,18,15,20,3,9,5,7,13,21,0,12,21,89,166,3,5,10,0,3,7,6,5
80109110211,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,6,0,0,0,0,0,0,0,0,0,19,0,27,0,0,0,0,0,0,0,0,3,0,0,3,0,17,8,7,6,0,11,4,5,0,0,0,0,30,0,47,3,0,0,0,0,0,0,0,4,0,6,13,4,31,9,3,5,0,0,0,0,0,3,4,9,54,3,81,6,4,0,0,6,6,0,0,5,0,6,31,0,53,3,3,0,0,0,0,0,0,0,0,6,24,0,32,5,0,0,0,0,0,0,0,0,0,0,0,9,10,33,15,9,0,18,15,6,3,22,8,30,180,13,284,9,5,0,0,3,0,0,3
80109110301,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,10,0,18,0,0,0,0,0,0,0,0,0,0,0,8,0,7,13,9,4,0,11,6,0,5,26,0,24,17,0,60,3,3,0,0,0,3,0,0,9,0,9,43,0,70,4,5,0,0,4,4,0,4,15,0,14,72,0,97,6,3,0,0,8,0,0,0,8,0,15,49,0,78,0,4,3,0,0,0,0,0,0,0,4,12,5,23,0,0,0,0,0,0,0,0,0,0,0,0,8,10,28,34,11,3,22,17,6,5,60,5,53,215,17,372,7,3,0,0,6,4,0,3
80109110302,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,15,0,17,0,0,0,0,0,0,0,0,3,0,0,18,3,23,0,4,0,0,0,0,0,0,7,0,7,13,0,26,9,4,6,0,0,4,0,0,0,0,4,13,0,29,11,3,3,3,3,3,0,0,10,0,12,23,0,63,11,0,3,0,5,6,3,0,7,0,11,49,0,77,0,4,0,0,4,3,0,0,0,0,3,42,0,56,0,0,0,0,0,0,0,0,0,0,0,0,9,13,33,22,14,3,10,11,5,0,20,0,45,171,16,302,0,3,4,3,0,0,0,0
80109110303,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,3,0,0,12,0,14,0,3,4,0,0,0,0,0,4,0,0,25,0,39,9,4,0,0,6,3,3,0,5,0,5,15,0,33,17,6,6,0,0,0,0,0,0,0,5,16,0,39,12,3,3,0,5,0,0,0,7,0,3,23,0,43,9,10,3,0,3,5,0,0,9,0,11,49,0,82,0,8,3,0,0,0,0,0,4,0,6,30,0,47,0,0,0,0,0,0,0,0,0,0,0,0,3,3,43,32,20,0,15,8,6,0,30,6,33,155,9,298,9,3,3,0,4,3,0,0
80109110304,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,4,0,0,0,0,0,0,10,0,0,8,0,24,3,4,0,0,0,0,0,0,6,0,5,21,0,30,6,7,0,0,0,3,0,0,6,0,11,12,0,41,7,3,4,0,0,0,5,0,3,0,7,5,5,29,10,8,5,0,0,0,0,4,4,0,6,41,0,76,8,4,3,0,6,5,0,3,4,0,8,48,0,85,7,5,4,0,0,4,0,0,3,0,6,47,0,80,0,0,0,0,0,0,0,0,0,0,0,0,10,15,44,35,23,4,8,17,4,3,36,3,49,189,16,376,8,0,5,5,0,0,5,0
80109110305,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3,0,0,0,0,0,0,0,3,0,9,10,0,25,0,4,5,0,0,0,0,0,0,0,0,7,0,19,3,0,5,0,0,3,0,0,4,0,0,8,0,20,0,3,0,0,0,0,0,0,0,0,0,17,0,22,12,3,0,0,0,4,0,0,0,0,6,25,0,39,4,3,0,0,0,0,0,0,5,0,8,30,0,56,0,0,3,0,0,0,0,0,3,0,3,28,0,36,0,0,0,0,0,0,0,0,0,0,0,0,11,7,25,16,9,0,7,11,0,0,21,3,33,130,14,227,5,3,4,0,0,0,0,0
80109110306,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3,0,0,4,0,4,0,0,10,0,4,14,0,33,6,0,3,5,0,5,0,3,5,4,0,21,0,34,19,12,4,5,7,16,3,0,6,0,14,18,0,61,8,8,5,8,8,5,0,8,4,0,7,19,0,50,22,6,16,3,3,12,7,6,13,3,11,32,0,84,8,10,3,4,0,12,0,3,10,5,4,42,4,70,4,7,0,0,0,0,0,0,0,0,3,34,0,48,14,3,9,29,3,3,0,3,12,0,3,22,45,116,85,45,36,53,28,57,14,24,53,15,43,196,48,498,48,14,17,36,13,27,8,12
80109110307,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,17,3,23,0,5,3,0,0,7,0,0,3,0,0,20,0,32,19,10,3,0,3,0,0,0,3,0,6,21,0,49,3,3,0,3,0,5,0,0,3,0,4,36,0,47,10,4,4,0,5,0,6,0,12,0,7,46,0,74,3,9,0,0,0,0,4,0,5,0,0,62,4,86,3,10,0,0,0,0,0,0,4,0,3,30,0,54,0,0,0,0,0,0,0,0,0,0,0,3,8,12,36,41,14,3,8,11,9,0,35,0,33,235,21,385,4,3,5,4,0,0,4,0
