SA1_CODE_2021,POL_Tamil_UOLSE_NWorNAA,POL_Tamil_UOLSE_Tot,POL_Tamil_NS,POL_Tamil_Tot,POL_Thai_SEO,POL_Thai_UOLSE_VWorW,POL_Thai_UOLSE_NWorNAA,POL_Thai_UOLSE_Tot,POL_Thai_NS,POL_Thai_Tot,POL_Turkish_SEO,POL_Turkish_UOLSE_VWorW,POL_Turkish_UOLSE_NWorNAA,POL_Turkish_UOLSE_Tot,POL_Turkish_NS,POL_Turkish_Tot,POL_Vietnamese_SEO,POL_Vietnamese_UOLSE_VWorW,POL_Vietnamese_UOLSE_NWorNAA,POL_Vietnamese_UOLSE_Tot,POL_Vietnamese_NS,POL_Vietnamese_Tot,POL_Oth_SEO,POL_Oth_UOLSE_VWorW,POL_Oth_UOLSE_NWorNAA,POL_Oth_UOLSE_Tot,POL_Oth_NS,POL_Oth_Tot,POL_Tot_SEO,POL_Tot_UOLSE_VWorW,POL_Tot_UOLSE_NWorNAA,POL_Tot_UOLSE_Tot,POL_Tot_NS,POL_Tot_Tot,P_LUatH_NS_SEO,P_LUatH_NS_UOLSE_VWorW,P_LUatH_NS_UOLSE_NWorNAA,P_LUatH_NS_UOLSE_Tot,P_LUatH_NS_NS,P_LUatH_NS_Tot,P_Tot_SEO,P_Tot_UOLSE_VWorW,P_Tot_UOLSE_NWorNAA,P_Tot_UOLSE_Tot,P_Tot_NS,P_Tot_Tot
80104104018,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,15,6,22,0,22,..,0,0,4,16,19,104,15,6,24,16,143
80104104019,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,24,3,28,0,28,..,9,0,9,0,9,..,107,28,127,0,127,..,0,0,0,5,8,78,106,28,134,5,219
80104104020,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0
80104104021,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,5,0,8,0,8,..,0,0,0,8,8,32,5,0,8,8,44
80104104022,0,3,0,3,..,0,0,0,0,0,..,5,0,5,0,5,..,0,5,7,0,7,..,0,0,3,0,3,..,113,23,137,0,137,..,0,0,0,7,8,96,118,23,138,7,240
80104104023,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0
80104104024,0,12,0,12,..,0,0,0,0,0,..,0,0,0,0,0,..,15,10,27,0,27,..,7,3,9,0,9,..,107,33,144,0,144,..,0,0,0,0,0,155,107,33,139,0,300
80104104025,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,16,13,30,0,32,..,158,47,209,9,212,..,9,0,9,14,18,149,169,47,212,18,380
80104104026,0,0,0,0,..,4,0,4,0,4,..,6,0,4,0,4,..,11,8,12,0,12,..,41,8,44,0,43,..,271,35,307,4,316,..,8,0,8,38,42,296,279,35,314,39,649
80104104027,0,6,0,6,..,3,0,3,0,3,..,0,0,0,0,0,..,6,0,12,0,12,..,25,0,31,0,31,..,246,35,270,0,274,..,0,0,5,20,24,173,246,30,282,20,477
80104104028,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,11,0,11,0,11,..,106,3,109,0,109,..,0,4,3,11,17,162,108,6,115,11,285
80104104029,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,22,0,22,0,22,..,192,12,200,0,204,..,3,0,3,14,18,148,194,12,206,16,375
80104104030,0,0,0,0,..,0,0,0,0,0,..,0,0,3,0,3,..,0,0,4,0,4,..,41,11,54,0,54,..,419,74,488,3,495,..,7,0,10,52,63,265,421,73,494,59,819
80104104031,0,0,0,0,..,0,0,0,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,70,11,87,4,88,..,0,0,0,4,5,162,75,11,83,5,250
80104104032,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,9,4,12,0,12,..,110,12,128,0,128,..,0,0,0,4,5,83,117,12,130,4,210
80104104301,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,13,0,16,0,16,..,0,0,0,5,6,278,12,0,16,5,298
80104104302,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0
80104104401,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,7,0,10,0,10,..,15,0,14,0,16,..,199,24,225,0,226,..,0,0,0,7,9,345,203,24,232,11,576
80104104402,0,19,0,19,..,0,0,0,0,0,..,0,0,0,0,0,..,6,4,9,0,9,..,25,0,23,0,23,..,214,39,256,3,254,..,0,0,6,23,30,308,215,38,258,23,588
80104104404,0,7,0,7,..,10,0,11,0,11,..,3,0,3,0,0,..,10,0,9,0,9,..,15,3,12,0,12,..,153,31,182,3,185,..,0,0,0,9,9,399,153,31,182,14,594
80104104405,0,7,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,17,0,17,0,17,..,17,0,17,0,17,..,118,13,128,0,128,..,0,0,0,5,5,344,118,13,128,5,477
80104104409,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,5,0,5,..,13,0,15,0,15,..,95,12,100,0,100,..,0,0,0,6,4,248,95,12,104,6,356
80104104410,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,99,15,124,0,124,..,4,0,4,9,15,60,104,15,123,9,196
80104104411,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,4,0,4,..,3,0,3,0,3,..,72,13,85,0,85,..,0,0,0,12,12,229,72,13,85,12,327
80104104412,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,9,4,12,0,12,..,16,0,16,0,16,..,126,10,136,0,138,..,3,0,0,11,8,135,124,14,142,7,287
80104104413,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,5,0,5,0,5,..,9,5,10,0,10,..,90,11,104,0,104,..,0,0,0,3,5,291,95,11,107,3,399
80104104414,0,9,0,9,..,0,0,0,0,0,..,8,0,8,0,8,..,0,0,0,0,0,..,14,6,18,0,16,..,72,10,85,4,88,..,0,0,0,12,12,132,72,10,85,11,228
80104104415,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,11,6,17,0,17,..,33,6,35,0,35,..,155,27,182,0,184,..,0,0,0,11,10,165,159,27,181,14,359
80104104416,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,10,3,13,0,13,..,45,7,48,0,55,..,215,33,250,4,252,..,7,0,7,27,33,185,224,33,251,32,474
80104104417,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,31,5,38,0,38,..,166,15,179,0,179,..,5,0,3,5,9,170,169,17,185,5,360
80104104418,0,16,0,16,..,3,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,28,0,29,5,30,..,267,24,297,8,294,..,4,0,4,24,19,184,269,24,294,30,504
80104104419,0,3,0,3,..,0,0,0,0,0,..,3,0,3,0,3,..,8,0,8,0,8,..,25,0,25,0,25,..,175,18,196,0,197,..,0,0,3,13,16,134,180,23,203,11,340
80104104420,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,9,0,9,0,9,..,24,5,30,0,30,..,179,26,204,0,204,..,0,0,4,17,19,282,178,30,207,17,505
80104104421,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,3,0,3,..,19,0,27,0,27,..,115,15,135,0,135,..,0,0,0,11,18,150,116,15,132,11,300
80104104422,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,3,3,0,0,0,0,3,3
80104104423,0,7,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,15,0,14,0,14,..,9,0,9,0,9,..,75,10,83,0,82,..,9,0,7,9,12,241,83,8,92,7,335
80104104424,0,13,0,13,..,0,0,0,0,0,..,0,0,0,0,0,..,11,8,17,0,17,..,36,0,38,0,40,..,210,46,258,3,261,..,3,3,5,21,21,226,213,51,265,20,507
80104104425,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,5,0,5,..,0,0,0,0,0,16,0,0,5,0,19
80104104426,0,14,0,14,..,0,0,0,0,0,..,0,0,0,0,0,..,17,4,25,0,25,..,15,3,17,3,22,..,233,53,279,4,287,..,0,0,0,15,11,202,233,55,283,16,500
80104104502,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0
80104104503,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0
80104104504,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,3,3,0,3,..,0,0,0,6,6,0,0,3,3,6,7
80104104601,0,0,0,0,..,5,0,0,0,0,..,0,0,0,0,0,..,7,0,7,0,7,..,13,3,18,0,22,..,61,14,73,0,71,..,0,0,0,4,4,176,61,14,73,5,254
80104104602,3,7,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,5,0,5,..,14,4,17,0,15,..,109,17,123,0,125,..,0,0,0,30,30,265,109,17,123,25,415
80104104603,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,48,9,53,0,58,..,0,0,0,0,0,174,47,9,54,0,228
80104104604,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,8,0,10,0,10,..,49,15,62,0,62,..,0,0,0,0,0,180,49,15,62,0,245
80104104605,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,7,0,7,..,3,0,8,0,6,..,76,10,87,0,85,..,0,0,0,9,16,196,74,14,86,15,298
80104104606,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,8,3,9,0,9,..,21,0,22,3,28,..,76,4,83,3,88,..,0,0,0,10,10,272,76,4,83,11,365
80104104607,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,5,0,5,..,43,3,52,0,52,..,0,0,0,9,9,183,43,3,52,9,240
80104104609,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,4,0,4,..,15,6,19,0,23,..,51,16,68,0,69,..,0,0,0,29,26,193,55,15,72,27,290
80104104612,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,44,10,55,0,55,..,0,0,0,0,0,151,44,10,55,0,210
80104104613,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,4,0,4,..,7,0,10,0,9,..,107,18,121,3,123,..,0,0,0,4,4,275,107,18,121,10,405
80104104614,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,23,6,27,0,27,..,14,0,14,0,14,..,114,12,128,0,128,..,0,0,0,11,11,174,114,12,128,11,310
80104104616,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,35,0,35,0,35,..,0,0,0,17,17,156,35,0,35,17,210
80104104617,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,8,0,8,0,8,..,80,12,88,0,96,..,0,0,0,4,7,401,81,12,92,10,498
80104104618,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,9,0,9,0,9,..,13,0,12,0,12,..,71,4,77,0,77,..,8,0,8,21,27,286,76,4,79,21,385
80104104619,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,4,9,0,9,..,20,4,19,0,24,..,69,15,81,0,81,..,0,0,0,6,12,223,69,12,81,10,315
80104104620,0,0,0,0,..,3,0,3,0,5,..,0,0,0,0,0,..,7,0,5,0,5,..,11,5,17,0,17,..,65,17,79,4,85,..,0,0,0,11,11,227,65,17,79,15,323
80104104621,0,3,0,3,..,0,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,12,4,12,0,12,..,68,3,69,0,69,..,0,0,0,7,7,271,68,3,69,7,347
80104104622,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,17,7,20,0,21,..,71,10,79,5,88,..,0,0,5,18,18,255,73,11,86,17,353
80104104623,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,27,0,29,0,29,..,79,12,92,0,90,..,5,3,4,0,5,399,81,17,92,4,497
80104104624,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0
80104104625,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,3,0,3,..,26,0,25,0,25,..,94,16,112,0,112,..,4,0,4,7,10,310,95,16,111,7,425
80104104626,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,5,0,5,..,12,5,13,0,13,..,79,13,92,5,96,..,0,0,0,7,7,221,79,13,92,7,324
80104104627,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,16,4,20,0,20,..,85,10,93,5,101,..,0,0,0,0,6,270,84,10,94,3,367
80104104628,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,9,6,12,0,12,..,15,6,19,0,22,..,66,17,87,3,87,..,6,0,6,16,15,268,70,17,94,15,374
80104104629,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,10,0,7,0,7,..,0,0,0,15,15,214,10,0,7,15,234
80104104630,0,6,0,6,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,4,0,4,..,0,0,6,0,6,..,53,8,60,0,62,..,4,0,4,0,3,252,60,8,65,0,321
80104104631,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,9,0,9,0,11,..,110,12,125,5,129,..,0,0,0,5,6,216,109,12,127,9,351
80104104632,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,24,5,26,6,24,..,19,4,25,3,24,..,259,26,282,8,295,..,4,0,7,16,20,290,261,26,288,22,601
80104104633,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,9,6,12,0,12,..,20,6,26,0,28,..,205,36,241,4,246,..,3,0,4,10,18,232,214,36,250,14,492
80104104634,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,11,0,11,0,11,..,104,12,115,0,111,..,12,0,12,16,20,251,112,12,119,17,385
80104104635,0,3,0,3,..,0,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,12,0,13,0,13,..,61,6,59,0,60,..,0,0,0,10,13,182,60,6,65,13,258
80104104636,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,9,3,5,0,5,..,5,0,5,0,5,..,55,11,70,0,70,..,0,0,0,17,17,216,55,11,70,17,297
80104104637,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,7,0,7,..,17,4,17,0,23,..,79,13,91,0,91,..,0,0,0,8,8,214,79,13,91,11,320
80104104701,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,12,0,12,..,0,0,0,0,0,..,84,14,99,0,99,..,0,0,3,0,3,190,90,16,104,0,291
80104104702,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,6,..,60,0,59,0,59,..,0,0,0,13,13,299,60,0,59,13,373
80104104703,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,3,..,8,0,8,0,8,..,7,0,7,0,7,..,106,11,115,4,118,..,0,0,0,7,12,341,111,11,122,7,473
80104104704,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,49,8,62,0,62,..,0,0,0,6,6,166,49,8,62,6,228
80104104705,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,13,0,13,..,0,0,6,0,6,..,108,0,111,0,111,..,3,0,3,13,18,290,107,0,113,13,412
80104104706,0,7,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,0,3,3,0,3,..,13,0,16,0,16,..,85,17,93,0,100,..,0,0,0,8,7,257,86,17,100,8,360
80104104707,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,7,0,7,..,21,0,26,0,27,..,0,0,0,4,3,180,24,0,23,4,214
80104104708,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,10,0,13,0,13,..,0,0,5,0,5,..,90,20,111,0,111,..,3,0,3,3,3,221,93,20,110,3,340
80104104709,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,9,0,17,0,17,..,12,3,13,0,13,..,73,10,82,0,82,..,0,0,0,3,3,175,73,10,82,3,265
80104104710,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,8,0,8,0,8,..,14,5,17,3,19,..,108,11,125,3,125,..,0,0,0,8,11,289,113,11,124,11,422
80104104711,0,9,0,9,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,13,0,12,0,12,..,100,7,112,0,112,..,0,0,0,4,4,372,100,7,112,4,488
80104104712,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,11,3,11,0,11,..,69,20,85,0,85,..,4,0,4,3,5,168,72,20,90,3,257
80104104713,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,12,0,15,0,15,..,104,10,113,0,113,..,0,0,0,4,4,326,104,10,113,4,450
80104104714,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0
80104104715,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,75,14,86,0,89,..,0,0,0,3,0,197,77,14,89,5,289
80104104716,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,8,..,83,4,92,0,91,..,0,0,0,0,0,308,83,4,92,4,402
80104104717,0,7,0,7,..,0,0,0,0,0,..,5,0,5,0,5,..,6,0,6,0,6,..,4,0,4,0,4,..,89,0,93,0,93,..,7,0,7,0,3,405,92,0,97,0,508
80104104718,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,13,0,13,0,13,..,0,0,3,0,3,..,77,4,88,0,88,..,0,0,0,5,5,376,77,4,88,5,465
80104104719,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,6,..,0,0,0,0,0,..,87,7,91,0,95,..,5,0,5,3,9,342,91,7,99,7,444
80104104801,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,9,4,7,0,7,..,0,0,0,0,0,..,68,7,77,0,83,..,0,0,0,0,0,237,68,7,79,0,320
80104104802,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,5,0,5,..,24,6,35,0,35,..,124,23,144,0,144,..,5,0,5,15,18,367,128,23,153,15,533
80104104803,0,10,0,10,..,0,0,0,0,0,..,0,0,0,0,0,..,9,0,11,0,11,..,7,0,7,0,7,..,104,12,120,6,124,..,0,0,0,3,3,208,104,12,120,9,334
80104104804,0,6,0,9,..,0,0,0,0,0,..,0,0,0,0,0,..,9,5,11,0,11,..,8,0,10,0,10,..,118,25,140,4,144,..,0,0,0,37,37,227,118,25,140,38,407
80104104805,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,3,12,18,0,18,..,14,13,27,0,28,..,149,46,188,3,190,..,0,0,0,31,32,299,147,46,194,35,517
80104104806,0,0,0,0,..,0,0,3,0,3,..,0,0,0,0,0,..,4,0,4,0,4,..,7,6,9,0,9,..,83,8,89,0,89,..,4,0,3,12,14,217,86,8,92,12,321
80104104807,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,12,4,13,0,13,..,4,0,4,0,4,..,81,9,93,0,96,..,0,3,3,3,9,221,81,12,92,7,323
80104104808,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,15,3,17,0,17,..,12,3,11,0,11,..,93,28,118,0,119,..,0,0,0,3,9,224,91,28,114,5,348
80104104809,0,0,0,0,..,4,0,3,0,3,..,0,0,0,0,0,..,6,7,11,0,11,..,39,3,42,0,46,..,137,32,176,0,173,..,0,0,0,3,4,289,142,32,178,4,467
80104104810,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,4,0,4,..,68,11,76,0,76,..,0,0,5,6,10,228,66,14,75,6,312
80104104811,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,15,5,18,0,18,..,17,0,17,0,19,..,79,12,92,0,93,..,0,0,0,12,12,229,79,12,92,14,334
80104104812,0,9,0,9,..,6,0,4,0,4,..,0,0,0,0,0,..,13,12,23,0,23,..,22,3,29,0,29,..,126,33,160,0,160,..,7,0,7,18,25,369,129,33,167,18,546
80104104813,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,6,..,17,4,24,0,25,..,79,12,96,0,94,..,0,0,0,8,8,184,84,12,92,7,286
80104104814,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,11,6,16,0,16,..,12,3,18,0,18,..,135,15,148,0,148,..,4,0,4,8,15,359,142,15,155,8,521
80104111601,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0
80104111702,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0
80104111801,0,6,0,6,..,4,0,4,0,4,..,0,0,0,0,0,..,4,6,7,0,7,..,62,9,74,4,80,..,311,39,350,4,360,..,3,4,6,21,31,315,313,45,361,29,706
80104111803,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,5,0,0,0,0,5
80104111901,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,9,9,7,0,0,0,9,19
80104112001,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,9,0,9,..,18,0,19,0,19,..,163,19,174,0,177,..,0,0,0,7,10,224,165,19,183,7,413
80104112003,0,10,0,10,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,22,5,28,0,28,..,175,11,190,0,191,..,6,0,6,17,20,321,181,11,199,19,538
80104112005,0,8,0,8,..,0,0,0,0,0,..,0,0,0,0,0,..,3,3,3,0,3,..,30,9,34,0,37,..,212,13,229,3,229,..,5,0,5,14,18,146,217,13,229,11,394
80104112006,0,8,0,8,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,34,4,35,4,42,..,265,25,287,7,294,..,0,3,3,12,17,175,264,30,292,15,476
80104112007,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,5,5,8,0,8,..,37,3,38,0,38,..,182,20,203,0,205,..,10,0,8,36,47,160,192,20,210,38,411
80104112008,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,24,3,24,0,31,..,149,29,174,3,180,..,0,0,0,13,18,187,152,29,177,15,380
80104112009,0,14,0,12,..,0,0,0,0,0,..,7,0,7,0,7,..,0,0,0,0,0,..,24,5,26,0,27,..,187,22,209,3,212,..,10,0,10,5,11,209,193,22,216,12,436
80104112010,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,9,4,6,0,6,..,41,0,38,0,42,..,211,11,228,0,229,..,5,0,5,18,28,217,223,11,237,24,480
80104112011,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,4,0,4,..,27,5,33,0,33,..,184,18,206,0,207,..,3,0,4,3,14,128,193,22,209,5,347
80104112012,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,41,7,53,0,57,..,189,26,218,4,217,..,0,0,0,22,22,298,189,26,218,26,535
80104112013,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,18,0,15,0,15,..,26,0,33,0,33,..,217,25,243,0,244,..,0,0,0,20,20,216,217,25,241,24,480
80104112014,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0
80104112015,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,24,0,29,0,27,..,139,20,159,3,158,..,0,0,0,24,26,225,143,20,162,28,415
80104112102,3,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,10,0,10,..,21,8,28,0,28,..,147,23,170,0,170,..,4,0,3,19,22,112,150,22,174,19,299
80104112103,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,69,0,69,0,72,..,0,0,0,0,4,39,69,0,69,5,110
80104112104,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0
80104112105,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,37,0,44,0,46,..,0,0,0,0,0,4,45,0,46,0,52
80104112106,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,13,4,11,0,15,..,0,0,0,0,0,0,13,4,11,0,13
80104112107,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,6,0,6,..,68,5,77,0,78,..,262,42,303,6,306,..,0,0,0,23,24,178,267,42,304,23,508
80104112108,0,0,0,0,..,5,0,4,0,4,..,0,0,0,0,0,..,4,3,4,0,4,..,46,4,46,0,48,..,211,27,236,4,236,..,0,0,7,10,13,124,218,25,239,12,381
80104112109,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,6,..,16,0,16,0,16,..,0,0,0,0,0,9,16,0,16,0,23
80104112110,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,40,5,49,0,46,..,0,0,0,6,6,26,40,5,49,6,80
80104112111,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,15,0,0,0,0,9
