SA1_CODE_2021,M_0_cond_0_14,M_0_cond_15_24,M_0_cond_25_34,M_0_cond_35_44,M_0_cond_45_54,M_0_cond_55_64,M_0_cond_65_74,M_0_cond_75_84,M_0_cond_85_over,M_0_cond_Tot,M_1_cond_0_14,M_1_cond_15_24,M_1_cond_25_34,M_1_cond_35_44,M_1_cond_45_54,M_1_cond_55_64,M_1_cond_65_74,M_1_cond_75_84,M_1_cond_85_over,M_1_cond_Tot,M_2_cond_0_14,M_2_cond_15_24,M_2_cond_25_34,M_2_cond_35_44,M_2_cond_45_54,M_2_cond_55_64,M_2_cond_65_74,M_2_cond_75_84,M_2_cond_85_over,M_2_cond_Tot,M_3_or_mo_cond_0_14,M_3_or_mo_cond_15_24,M_3_or_mo_cond_25_34,M_3_or_mo_cond_35_44,M_3_or_mo_cond_45_54,M_3_or_mo_cond_55_64,M_3_or_mo_cond_65_74,M_3_or_mo_cond_75_84,M_3_or_mo_cond_85_over,M_3_or_mo_cond_Tot,M_1m_cond_Tot_0_14,M_1m_cond_Tot_15_24,M_1m_cond_Tot_25_34,M_1m_cond_Tot_35_44,M_1m_cond_Tot_45_54,M_1m_cond_Tot_55_64,M_1m_cond_Tot_65_74,M_1m_cond_Tot_75_84,M_1m_cond_Tot_85_over,M_1m_cond_Tot_Tot,M_cond_NS_0_14,M_cond_NS_15_24,M_cond_NS_25_34,M_cond_NS_35_44,M_cond_NS_45_54,M_cond_NS_55_64,M_cond_NS_65_74,M_cond_NS_75_84,M_cond_NS_85_over,M_cond_NS_Tot,M_Tot_0_14,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85_over,M_Tot_Tot,F_0_cond_0_14,F_0_cond_15_24,F_0_cond_25_34,F_0_cond_35_44,F_0_cond_45_54,F_0_cond_55_64,F_0_cond_65_74,F_0_cond_75_84,F_0_cond_85_over,F_0_cond_Tot,F_1_cond_0_14,F_1_cond_15_24,F_1_cond_25_34,F_1_cond_35_44,F_1_cond_45_54,F_1_cond_55_64,F_1_cond_65_74,F_1_cond_75_84,F_1_cond_85_over,F_1_cond_Tot,F_2_cond_0_14,F_2_cond_15_24,F_2_cond_25_34,F_2_cond_35_44,F_2_cond_45_54,F_2_cond_55_64,F_2_cond_65_74,F_2_cond_75_84,F_2_cond_85_over,F_2_cond_Tot,F_3_or_mo_cond_0_14,F_3_or_mo_cond_15_24,F_3_or_mo_cond_25_34,F_3_or_mo_cond_35_44,F_3_or_mo_cond_45_54,F_3_or_mo_cond_55_64,F_3_or_mo_cond_65_74,F_3_or_mo_cond_75_84,F_3_or_mo_cond_85_over,F_3_or_mo_cond_Tot,F_1m_cond_Tot_0_14,F_1m_cond_Tot_15_24,F_1m_cond_Tot_25_34,F_1m_cond_Tot_35_44,F_1m_cond_Tot_45_54,F_1m_cond_Tot_55_64,F_1m_cond_Tot_65_74,F_1m_cond_Tot_75_84,F_1m_cond_Tot_85_over,F_1m_cond_Tot_Tot,F_cond_NS_0_14,F_cond_NS_15_24,F_cond_NS_25_34,F_cond_NS_35_44,F_cond_NS_45_54,F_cond_NS_55_64,F_cond_NS_65_74,F_cond_NS_75_84,F_cond_NS_85_over,F_cond_NS_Tot,F_Tot_0_14,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85_over,F_Tot_Tot,P_0_cond_0_14,P_0_cond_15_24,P_0_cond_25_34,P_0_cond_35_44,P_0_cond_45_54,P_0_cond_55_64,P_0_cond_65_74,P_0_cond_75_84,P_0_cond_85_over,P_0_cond_Tot,P_1_cond_0_14,P_1_cond_15_24,P_1_cond_25_34,P_1_cond_35_44,P_1_cond_45_54,P_1_cond_55_64,P_1_cond_65_74,P_1_cond_75_84,P_1_cond_85_over,P_1_cond_Tot,P_2_cond_0_14,P_2_cond_15_24,P_2_cond_25_34,P_2_cond_35_44,P_2_cond_45_54,P_2_cond_55_64,P_2_cond_65_74,P_2_cond_75_84,P_2_cond_85_over,P_2_cond_Tot,P_3_or_mo_cond_0_14,P_3_or_mo_cond_15_24,P_3_or_mo_cond_25_34,P_3_or_mo_cond_35_44,P_3_or_mo_cond_45_54,P_3_or_mo_cond_55_64,P_3_or_mo_cond_65_74,P_3_or_mo_cond_75_84,P_3_or_mo_cond_85_over,P_3_or_mo_cond_Tot,P_1m_cond_Tot_0_14,P_1m_cond_Tot_15_24,P_1m_cond_Tot_25_34,P_1m_cond_Tot_35_44,P_1m_cond_Tot_45_54,P_1m_cond_Tot_55_64,P_1m_cond_Tot_65_74,P_1m_cond_Tot_75_84,P_1m_cond_Tot_85_over,P_1m_cond_Tot_Tot,P_cond_NS_0_14,P_cond_NS_15_24,P_cond_NS_25_34,P_cond_NS_35_44,P_cond_NS_45_54,P_cond_NS_55_64,P_cond_NS_65_74,P_cond_NS_75_84,P_cond_NS_85_over,P_cond_NS_Tot
80101100220,11,8,44,27,10,4,0,0,0,99,0,0,10,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,11,6,49,34,9,7,5,0,0,118,8,12,31,17,12,0,0,0,0,80,0,9,9,6,4,0,0,0,0,27,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,9,12,9,3,0,0,0,0,32,0,0,3,0,0,0,0,0,0,5,12,20,47,24,16,0,3,0,0,118,19,21,69,43,13,4,0,0,0,180,0,11,16,3,8,0,0,0,0,41,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,11,16,12,8,0,8,0,0,51,0,0,3,3,0,0,0,0,0,7
80101100221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3
80101100222,14,42,83,56,14,13,6,3,0,229,0,7,8,8,8,3,3,0,0,39,0,0,0,3,6,3,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,10,13,13,12,3,6,7,0,59,4,3,8,0,4,0,0,0,0,15,18,50,107,67,27,23,7,5,3,302,26,30,99,33,11,10,3,5,0,211,0,9,17,6,6,0,0,0,0,45,0,0,4,0,0,0,0,3,0,8,0,0,0,0,0,0,0,3,3,4,0,14,20,13,6,4,0,6,3,64,0,4,0,0,0,0,0,0,0,10,28,41,118,43,17,12,8,7,3,280,43,67,178,84,25,22,6,5,0,438,0,19,27,19,9,3,0,6,0,84,0,3,9,4,6,3,3,3,0,26,0,0,0,0,0,0,0,3,0,10,0,20,32,24,16,7,8,10,3,119,0,6,9,0,0,0,0,0,0,25
80101100223,0,0,5,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5
80101100224,0,56,19,5,0,0,0,0,0,83,0,13,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,18,0,5,0,0,0,0,0,0,0,0,0,78,25,5,0,0,0,0,0,105,0,73,19,0,0,0,0,0,0,94,0,24,3,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,20,4,0,0,0,0,0,0,27,0,5,0,0,0,0,0,0,0,9,0,100,22,0,0,0,0,0,0,124,0,130,40,3,0,0,0,0,0,179,0,33,3,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,37,5,0,0,0,0,0,0,43,0,9,3,0,0,0,0,0,0,10
80101100225,15,36,63,24,8,7,0,5,0,162,0,0,9,5,0,3,0,5,0,24,0,0,0,0,0,4,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,9,5,0,10,6,4,0,36,0,5,3,0,0,0,0,0,0,10,14,38,68,24,13,19,11,5,4,201,11,30,58,25,8,9,10,4,0,154,0,5,10,3,6,3,3,4,0,35,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,4,0,0,8,0,9,10,11,9,3,9,3,0,45,0,3,6,0,0,0,0,0,0,10,11,45,73,32,14,15,16,9,0,207,21,65,122,44,21,18,11,9,0,311,0,13,14,8,3,5,3,3,0,52,0,0,0,0,0,4,9,3,0,19,0,0,0,0,0,0,4,0,0,12,0,9,14,11,10,8,12,11,6,81,0,7,5,4,0,3,4,0,0,14
80101100301,32,24,71,35,9,6,0,0,0,176,3,8,6,3,0,0,3,0,0,26,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,3,10,10,6,0,0,8,0,0,32,0,0,0,3,0,0,0,0,0,6,31,33,86,45,9,5,9,4,0,215,17,24,52,22,7,4,0,0,0,138,0,9,14,7,0,0,0,0,0,33,0,0,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,9,18,7,3,0,3,3,0,45,5,3,3,0,0,0,0,0,0,11,19,36,75,24,10,7,10,3,0,190,46,51,127,54,12,14,10,0,0,305,5,17,21,11,0,5,3,0,0,61,0,0,7,0,0,0,3,0,0,13,0,0,0,0,0,0,0,3,0,6,5,16,30,15,3,5,10,4,0,77,5,3,11,4,0,0,0,0,0,18
80101100304,49,44,108,55,22,22,10,0,0,309,3,15,18,13,10,0,9,4,0,72,0,0,5,3,0,4,0,0,0,13,0,0,0,0,0,0,0,0,0,0,3,16,25,23,12,4,6,4,0,87,0,0,5,9,0,0,0,0,0,16,51,61,136,85,36,33,17,4,0,414,47,51,86,61,32,17,3,0,0,296,0,16,32,10,13,8,8,3,0,92,0,8,9,3,0,3,0,0,0,28,0,0,0,0,0,4,0,3,0,5,0,18,39,11,14,15,8,9,0,123,4,3,6,8,4,4,0,0,0,30,58,73,134,79,50,33,18,7,0,442,93,97,196,110,49,39,11,0,0,599,3,27,50,26,23,10,14,5,4,163,0,10,13,7,4,8,5,3,0,41,0,0,0,0,0,4,0,3,0,5,3,33,63,34,31,20,15,8,4,215,8,5,12,15,3,0,0,0,0,46
80101100306,18,21,46,22,7,7,3,0,0,133,0,7,7,3,0,3,6,3,0,29,0,0,0,0,0,4,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,5,7,4,0,0,8,4,0,41,0,0,0,6,0,0,0,0,0,12,21,30,53,25,10,6,12,3,3,184,25,14,39,17,10,16,4,0,3,136,0,14,10,11,7,0,9,0,0,57,0,0,5,0,4,0,3,0,0,7,0,0,0,0,0,0,0,5,0,4,0,14,11,11,4,3,13,5,0,70,0,0,4,0,0,0,0,0,0,9,29,31,58,30,20,16,20,3,3,213,43,34,84,41,21,21,12,3,0,269,8,18,17,16,6,5,12,6,0,86,0,0,8,0,4,3,3,3,0,19,0,0,0,0,0,0,3,5,0,9,8,25,19,15,12,7,22,8,0,110,0,3,3,4,0,0,3,0,0,19
80101100307,5,21,22,16,12,7,0,0,0,85,0,4,5,3,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,6,3,3,0,3,4,0,22,0,0,6,0,0,0,0,0,0,10,7,19,34,24,14,5,8,4,0,119,9,22,16,10,8,3,4,0,0,80,3,12,4,6,0,4,6,0,0,33,0,0,0,0,0,0,4,4,0,10,0,0,0,0,0,0,0,4,0,4,3,8,3,3,4,3,5,8,0,50,0,5,0,0,0,0,0,0,0,0,16,34,26,12,10,13,8,10,0,128,15,42,47,27,15,8,5,0,0,166,3,12,12,7,7,6,6,3,0,54,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,4,0,6,3,13,15,8,7,6,6,12,0,72,0,5,6,0,0,0,0,0,0,10
80101100308,0,247,70,11,3,0,0,0,3,341,0,55,11,0,3,0,0,0,0,74,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,62,17,0,3,0,0,6,0,81,0,11,3,0,0,0,0,3,0,11,0,314,87,11,3,0,0,5,6,438,0,327,46,11,4,0,0,0,0,391,0,116,5,0,0,4,0,0,0,132,0,23,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,142,8,0,0,4,0,0,0,155,0,29,0,0,0,0,0,0,0,33,0,499,52,10,6,4,0,0,3,580,0,578,118,25,3,0,0,0,3,727,0,171,18,4,8,4,0,0,3,204,0,28,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,5,0,201,20,4,8,4,0,4,3,241,0,35,3,0,0,0,0,3,3,48
80101100309,21,20,37,15,9,3,5,0,0,112,0,3,7,0,3,0,0,0,0,15,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,7,0,5,5,0,0,0,24,0,0,4,3,0,0,0,0,0,8,22,19,46,16,10,11,3,0,0,138,14,28,40,17,7,5,4,0,0,114,0,14,6,9,3,0,0,0,0,31,0,4,3,0,0,0,3,0,0,12,0,0,0,0,0,0,0,0,0,4,0,18,3,5,4,0,7,0,0,43,0,0,0,0,0,0,0,0,0,0,14,44,45,20,15,5,4,0,0,154,39,49,80,32,17,6,5,0,0,222,0,17,9,5,7,4,0,0,0,49,0,4,3,0,0,0,3,0,0,14,0,0,0,0,0,0,4,0,0,8,0,18,14,7,10,4,9,0,0,66,0,0,4,3,0,0,0,0,0,8
80101100310,20,20,25,18,14,9,3,0,0,107,4,4,4,4,8,5,0,0,0,16,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,4,4,4,8,5,4,0,0,23,0,0,0,0,0,0,0,0,0,0,25,22,23,23,21,17,5,5,0,129,11,19,17,12,11,9,0,0,0,75,0,4,3,3,0,3,4,0,0,29,0,0,0,0,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,4,9,4,0,6,4,0,0,35,0,0,0,0,0,0,0,0,0,5,11,23,21,17,16,14,12,4,0,111,28,33,36,30,26,19,7,0,0,184,3,9,4,9,7,6,6,0,0,46,0,0,0,0,5,0,0,0,0,9,0,0,0,0,0,0,0,0,0,5,3,9,12,4,3,9,10,0,0,58,0,0,0,0,0,0,0,0,0,4
80101100311,7,16,28,7,8,11,3,4,0,83,5,4,9,3,4,0,3,4,0,24,0,0,0,0,0,3,0,3,0,9,0,0,0,0,0,0,0,0,0,0,5,3,7,3,4,6,7,5,0,36,4,0,0,0,0,0,0,0,0,8,16,22,31,9,10,14,15,7,0,127,12,12,26,8,8,15,3,3,0,96,0,9,12,0,0,12,3,4,0,47,0,0,0,0,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,5,0,13,15,0,4,10,8,0,0,60,0,0,0,0,0,0,0,0,0,3,16,24,49,14,13,21,16,8,0,161,26,30,53,20,14,19,14,6,0,180,5,14,20,9,8,13,11,4,0,73,0,0,4,0,3,8,3,3,0,20,0,0,0,0,0,0,0,0,0,6,5,15,24,5,5,18,14,9,3,98,0,0,0,0,3,0,3,0,0,12
80101100312,35,46,63,33,24,20,12,0,0,237,0,8,3,4,5,11,4,0,0,35,0,0,0,0,0,4,0,3,0,12,0,0,0,0,0,0,0,0,0,5,0,6,6,4,7,15,7,4,0,50,0,0,0,3,0,0,0,0,0,6,41,54,73,42,26,37,19,10,0,293,46,44,58,37,25,27,9,3,0,247,0,11,8,8,8,7,4,4,0,50,0,3,0,0,4,0,3,4,0,15,0,0,0,0,0,0,0,0,0,5,0,12,11,11,11,6,5,9,0,69,0,3,6,0,3,0,0,0,0,11,46,64,73,45,34,33,21,7,5,326,80,88,124,67,43,42,22,4,0,484,0,16,13,10,13,19,9,5,0,80,0,3,0,0,0,5,0,10,0,24,0,0,0,0,0,0,4,0,0,8,0,20,12,13,17,19,15,12,0,120,0,3,6,5,6,0,0,0,0,20
80101100314,0,22,0,0,0,0,0,0,0,29,0,3,0,0,5,4,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,3,7,3,0,0,0,19,0,16,4,0,0,4,0,0,0,22,0,35,7,3,4,7,0,7,5,72,4,10,3,0,0,0,0,0,0,13,0,0,3,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,0,3,0,0,0,0,3,0,4,19,0,3,0,0,0,0,0,0,0,8,4,15,3,6,0,0,3,0,4,39,4,33,3,0,0,0,4,0,0,43,0,0,4,0,5,5,0,0,0,18,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,4,0,3,0,7,6,4,7,4,3,5,6,31,0,12,4,4,0,4,0,0,0,30
80101100315,17,21,22,15,22,15,19,7,0,128,6,0,8,3,3,0,13,6,4,41,0,0,0,0,0,5,3,5,0,11,0,0,0,0,0,0,0,0,0,5,6,3,8,0,3,9,21,14,4,54,0,0,3,0,0,3,0,0,0,14,20,24,25,19,26,19,37,18,7,194,15,18,20,10,19,9,20,10,0,126,0,8,0,4,3,8,7,10,3,45,0,0,3,4,0,0,3,4,0,14,0,0,0,0,0,0,0,0,0,4,7,10,7,8,3,5,14,12,6,62,4,0,0,0,0,0,5,0,0,13,17,30,29,22,20,21,41,19,6,200,33,38,42,28,40,25,33,14,5,256,6,9,9,5,10,4,22,16,3,85,0,3,3,3,0,3,3,9,0,30,0,0,0,0,0,0,3,0,0,5,3,11,11,7,10,10,35,26,4,114,0,0,4,0,0,5,6,0,0,24
80101100316,8,10,0,4,9,5,12,8,3,52,0,0,0,0,5,0,0,12,7,24,0,0,0,0,0,0,3,5,13,15,0,0,0,0,0,0,3,12,8,20,0,0,0,0,5,0,7,25,27,62,0,0,0,0,0,0,0,0,0,6,8,10,0,4,13,5,21,35,35,125,8,8,0,8,7,5,3,9,3,53,0,5,0,0,6,6,9,20,24,56,0,0,0,0,0,0,7,13,16,35,0,0,0,0,0,0,0,18,12,32,0,5,0,0,6,4,13,46,53,124,0,0,0,0,0,0,0,0,4,4,10,7,0,8,8,12,14,55,57,177,20,10,0,7,17,4,13,11,12,103,0,5,0,0,4,3,7,31,29,80,0,0,0,0,0,0,10,18,23,49,0,0,0,0,0,0,5,28,28,56,0,5,0,0,4,3,21,71,74,187,0,0,0,0,0,3,0,4,4,13
80101100317,19,41,104,23,5,3,0,0,0,192,0,13,17,7,0,0,0,0,0,34,0,0,0,0,0,0,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,13,18,4,0,3,0,0,0,43,0,0,6,0,3,0,0,0,0,6,16,48,126,35,9,4,3,0,0,245,8,31,75,18,8,5,0,0,0,140,0,13,28,10,0,3,4,0,0,65,0,6,3,7,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,18,38,14,0,5,3,5,0,81,4,6,4,0,0,0,0,0,0,10,10,49,111,31,4,7,10,5,0,234,26,66,184,43,12,5,4,0,0,339,0,25,49,12,0,4,0,0,0,97,0,6,3,6,0,0,6,0,0,21,0,0,0,0,0,0,0,0,0,0,0,28,54,19,4,6,6,5,0,117,5,6,6,0,3,0,0,0,0,20
80101100318,16,14,7,4,15,13,13,3,0,92,3,0,0,4,3,3,13,3,0,31,0,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,9,4,4,4,9,3,13,3,0,41,0,0,0,0,0,0,5,0,0,13,20,17,14,12,18,16,29,8,0,137,20,9,7,14,20,18,19,0,0,110,0,4,0,3,0,4,5,0,0,18,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,10,4,7,0,29,3,0,0,3,0,0,6,0,0,12,22,13,6,19,21,25,33,7,0,147,36,26,14,24,36,26,33,4,0,197,8,3,0,3,3,9,13,7,0,53,0,3,3,0,0,0,0,4,0,15,0,0,0,0,0,0,0,0,0,0,4,4,4,6,9,8,23,10,0,71,5,3,0,0,0,0,6,0,0,20
80101100319,17,7,25,14,6,15,9,3,0,88,6,0,4,0,4,4,4,4,0,27,0,0,0,0,0,0,5,0,0,7,0,0,0,0,0,3,0,4,0,8,0,0,4,0,7,8,14,9,0,41,0,0,0,0,0,0,0,0,0,0,19,8,29,18,16,18,22,10,0,134,13,12,13,15,9,10,13,4,0,92,0,0,4,3,0,5,9,5,3,41,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,3,4,0,3,6,3,4,10,11,7,4,60,0,0,0,0,0,0,0,0,0,5,19,20,22,19,17,24,27,9,3,155,29,25,35,30,16,28,15,3,4,183,5,5,12,3,7,14,18,9,3,70,0,0,0,0,0,0,4,3,0,19,0,0,0,0,0,3,0,4,3,9,3,3,15,3,6,21,27,15,9,100,0,0,3,0,0,0,0,0,0,11
80101100320,50,26,45,40,16,4,0,0,0,175,9,4,7,8,0,0,0,0,0,31,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,9,4,15,7,3,0,0,0,0,36,4,0,0,4,4,0,0,0,0,10,55,30,56,52,22,0,0,0,0,221,42,22,30,35,9,0,0,0,0,147,4,9,15,15,0,5,0,0,0,44,0,3,0,7,4,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,4,14,14,15,3,3,0,0,0,62,0,0,0,0,0,0,0,0,0,5,55,33,46,52,17,6,0,0,0,213,90,49,72,75,27,8,0,0,0,319,15,13,20,22,5,3,0,0,0,81,0,3,4,6,4,0,0,0,0,15,0,0,0,0,4,0,0,0,0,0,15,21,29,29,8,5,0,0,0,100,3,0,5,4,4,0,0,0,0,14
80101100321,27,27,72,33,13,6,3,0,0,181,0,3,13,5,0,0,0,0,0,30,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,10,0,0,0,0,0,33,0,0,5,0,0,0,0,0,0,15,34,34,93,43,18,4,3,0,0,230,21,34,70,30,15,0,0,0,0,167,4,10,14,3,3,0,6,0,0,37,0,0,7,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,4,11,16,6,3,0,3,0,0,50,0,6,10,0,0,0,0,0,0,16,20,48,98,40,16,5,3,4,0,236,48,63,145,59,28,6,3,0,0,352,3,15,25,10,8,0,6,0,0,70,0,0,9,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,4,3,10,31,15,5,7,3,0,0,86,0,11,19,3,0,0,0,0,0,27
80101100322,9,20,73,34,8,6,0,0,0,150,0,4,11,9,4,0,0,0,0,30,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,14,11,4,0,0,0,0,33,0,0,0,0,0,0,0,0,0,5,9,25,82,42,11,9,3,0,0,188,9,21,64,22,9,0,3,0,0,132,0,17,12,7,3,6,0,0,0,46,0,6,5,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,19,19,7,3,6,0,0,0,54,0,0,5,0,0,3,0,0,0,9,7,49,84,34,7,4,3,0,0,200,18,43,135,54,15,12,3,0,0,283,0,22,25,16,6,4,0,0,0,74,0,7,6,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,25,30,20,6,4,6,0,0,89,0,3,5,0,0,3,0,0,0,14
80101100401,22,11,13,12,11,5,4,0,0,79,3,0,5,4,4,4,0,0,0,28,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,3,0,5,4,7,9,3,0,0,32,0,0,0,0,0,0,0,0,0,5,32,10,15,17,17,16,4,5,0,118,18,9,14,6,8,8,0,0,0,58,3,0,4,9,3,3,6,0,0,27,0,0,0,0,5,4,0,0,0,10,0,0,0,0,0,0,0,0,0,0,3,4,4,8,8,3,7,0,0,44,3,0,0,0,3,0,0,0,0,8,24,9,16,15,16,14,13,8,0,111,40,17,24,18,11,10,7,4,0,138,8,3,7,13,10,6,6,0,0,58,0,0,0,0,4,4,0,0,0,21,0,0,0,0,0,0,3,4,0,9,8,4,6,17,19,13,14,3,0,77,4,0,0,0,0,0,0,0,0,12
80101100402,37,11,31,29,27,5,9,4,0,158,5,0,0,4,6,3,0,0,0,30,4,0,0,0,0,0,3,7,0,14,0,0,0,0,0,0,3,0,4,4,7,3,0,4,6,7,10,3,4,50,0,0,0,0,3,0,0,0,0,7,46,16,32,37,43,18,13,8,4,214,34,11,19,24,18,11,10,4,0,124,3,3,9,11,13,6,6,8,0,51,0,3,0,0,4,0,3,0,0,10,0,0,0,0,0,0,0,0,0,3,3,8,12,14,15,10,9,7,0,70,0,0,4,0,0,0,0,0,0,11,38,15,29,34,35,18,19,8,0,206,72,21,45,52,44,17,21,5,0,283,13,8,13,14,15,12,6,8,0,84,4,0,0,5,8,5,3,7,0,24,0,0,0,3,0,0,4,0,4,9,10,13,14,19,23,17,12,10,4,120,0,8,6,0,5,0,0,0,0,14
80101100403,49,19,19,33,16,8,6,0,0,146,8,0,6,7,7,4,3,3,0,44,0,3,0,3,5,5,3,6,0,16,0,0,0,0,0,4,0,0,0,7,8,5,6,9,9,14,6,10,4,70,4,4,0,0,0,0,0,0,0,3,56,28,27,39,25,18,14,11,4,226,43,13,19,23,13,9,4,0,0,123,7,0,10,23,4,8,4,5,0,63,0,0,4,3,3,3,0,0,3,25,0,0,0,0,0,7,7,0,0,12,7,3,14,27,14,15,9,7,7,94,3,0,3,0,3,0,0,0,0,15,52,15,35,51,30,24,11,7,7,230,89,34,40,52,33,14,5,0,0,269,12,8,16,31,14,7,7,7,0,105,0,3,4,10,10,11,0,4,3,38,0,0,0,0,0,10,8,4,0,20,12,7,24,41,22,27,16,13,8,165,7,4,3,0,3,3,0,0,0,22
80101100404,33,11,13,27,8,5,4,0,0,103,5,5,4,6,12,0,6,4,0,41,7,0,3,0,4,0,3,0,0,23,0,0,0,3,0,0,0,0,0,5,7,5,8,12,14,4,9,3,0,67,4,3,0,3,0,0,0,0,0,11,48,13,22,36,24,10,11,7,0,180,39,6,20,20,13,3,6,0,0,118,4,10,5,9,0,6,9,0,4,48,0,0,0,7,0,0,6,0,0,19,0,0,0,0,5,0,0,0,0,10,7,5,5,22,7,9,14,0,0,73,0,0,0,0,4,0,0,0,0,9,47,18,23,47,20,12,22,8,0,197,70,18,38,44,21,6,8,3,0,220,15,9,11,12,7,9,16,5,4,88,4,0,3,14,4,7,13,0,0,41,0,0,0,0,5,0,0,0,0,11,19,9,14,33,19,10,24,6,0,137,3,0,0,7,5,0,0,0,0,21
