SA1_CODE_2021,Age_yr_0_M,Age_yr_0_F,Age_yr_0_P,Age_yr_1_M,Age_yr_1_F,Age_yr_1_P,Age_yr_2_M,Age_yr_2_F,Age_yr_2_P,Age_yr_3_M,Age_yr_3_F,Age_yr_3_P,Age_yr_4_M,Age_yr_4_F,Age_yr_4_P,Age_yr_0_4_M,Age_yr_0_4_F,Age_yr_0_4_P,Age_yr_5_M,Age_yr_5_F,Age_yr_5_P,Age_yr_6_M,Age_yr_6_F,Age_yr_6_P,Age_yr_7_M,Age_yr_7_F,Age_yr_7_P,Age_yr_8_M,Age_yr_8_F,Age_yr_8_P,Age_yr_9_M,Age_yr_9_F,Age_yr_9_P,Age_yr_5_9_M,Age_yr_5_9_F,Age_yr_5_9_P,Age_yr_10_M,Age_yr_10_F,Age_yr_10_P,Age_yr_11_M,Age_yr_11_F,Age_yr_11_P,Age_yr_12_M,Age_yr_12_F,Age_yr_12_P,Age_yr_13_M,Age_yr_13_F,Age_yr_13_P,Age_yr_14_M,Age_yr_14_F,Age_yr_14_P,Age_yr_10_14_M,Age_yr_10_14_F,Age_yr_10_14_P,Age_yr_15_M,Age_yr_15_F,Age_yr_15_P,Age_yr_16_M,Age_yr_16_F,Age_yr_16_P,Age_yr_17_M,Age_yr_17_F,Age_yr_17_P,Age_yr_18_M,Age_yr_18_F,Age_yr_18_P,Age_yr_19_M,Age_yr_19_F,Age_yr_19_P,Age_yr_15_19_M,Age_yr_15_19_F,Age_yr_15_19_P,Age_yr_20_M,Age_yr_20_F,Age_yr_20_P,Age_yr_21_M,Age_yr_21_F,Age_yr_21_P,Age_yr_22_M,Age_yr_22_F,Age_yr_22_P,Age_yr_23_M,Age_yr_23_F,Age_yr_23_P,Age_yr_24_M,Age_yr_24_F,Age_yr_24_P,Age_yr_20_24_M,Age_yr_20_24_F,Age_yr_20_24_P,Age_yr_25_M,Age_yr_25_F,Age_yr_25_P,Age_yr_26_M,Age_yr_26_F,Age_yr_26_P,Age_yr_27_M,Age_yr_27_F,Age_yr_27_P,Age_yr_28_M,Age_yr_28_F,Age_yr_28_P,Age_yr_29_M,Age_yr_29_F,Age_yr_29_P,Age_yr_25_29_M,Age_yr_25_29_F,Age_yr_25_29_P,Age_yr_30_M,Age_yr_30_F,Age_yr_30_P,Age_yr_31_M,Age_yr_31_F,Age_yr_31_P,Age_yr_32_M,Age_yr_32_F,Age_yr_32_P,Age_yr_33_M,Age_yr_33_F,Age_yr_33_P,Age_yr_34_M,Age_yr_34_F,Age_yr_34_P,Age_yr_30_34_M,Age_yr_30_34_F,Age_yr_30_34_P,Age_yr_35_M,Age_yr_35_F,Age_yr_35_P,Age_yr_36_M,Age_yr_36_F,Age_yr_36_P,Age_yr_37_M,Age_yr_37_F,Age_yr_37_P,Age_yr_38_M,Age_yr_38_F,Age_yr_38_P,Age_yr_39_M,Age_yr_39_F,Age_yr_39_P,Age_yr_35_39_M,Age_yr_35_39_F,Age_yr_35_39_P,Age_yr_40_M,Age_yr_40_F,Age_yr_40_P,Age_yr_41_M,Age_yr_41_F,Age_yr_41_P,Age_yr_42_M,Age_yr_42_F,Age_yr_42_P,Age_yr_43_M,Age_yr_43_F,Age_yr_43_P,Age_yr_44_M,Age_yr_44_F,Age_yr_44_P,Age_yr_40_44_M,Age_yr_40_44_F,Age_yr_40_44_P,Age_yr_45_M,Age_yr_45_F,Age_yr_45_P,Age_yr_46_M,Age_yr_46_F,Age_yr_46_P,Age_yr_47_M,Age_yr_47_F,Age_yr_47_P,Age_yr_48_M,Age_yr_48_F,Age_yr_48_P,Age_yr_49_M,Age_yr_49_F,Age_yr_49_P,Age_yr_45_49_M,Age_yr_45_49_F,Age_yr_45_49_P,Age_yr_50_M,Age_yr_50_F,Age_yr_50_P,Age_yr_51_M,Age_yr_51_F,Age_yr_51_P,Age_yr_52_M,Age_yr_52_F,Age_yr_52_P,Age_yr_53_M,Age_yr_53_F,Age_yr_53_P,Age_yr_54_M,Age_yr_54_F,Age_yr_54_P,Age_yr_50_54_M,Age_yr_50_54_F,Age_yr_50_54_P,Age_yr_55_M,Age_yr_55_F
80104112207,3,0,6,0,0,0,0,0,3,0,4,4,0,0,0,5,5,10,0,4,5,4,3,0,0,3,3,0,0,3,4,0,4,9,10,17,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,6,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,4,0,6,5,0,4,0,4,4,5,16,14,27,0,0,5,0,4,7,5,0,0,0,3,0,0,0,8,5,15,23,0,3,6,3,3,3,3,0,3,0,4,3,0,0,0,8,8,18,3,0,3,0,0,0,0,0,0,0,5,5,0,0,0,3,3,9,6,0,3,0,0,0,0,0,0,0,0,3,0,0,0,5,3,12,0,0,0,0,0,0,5,0,3,0,3,3,0,0,0,5,5,8,0,0
80104112208,6,4,6,4,3,8,4,0,7,5,5,5,3,0,5,21,6,34,5,4,10,6,5,13,4,6,15,6,10,15,6,7,9,26,27,59,4,5,10,4,4,12,0,4,9,5,4,10,6,4,12,21,24,48,6,5,10,6,4,9,0,0,4,0,0,0,0,5,4,9,7,24,0,0,0,3,0,8,0,0,4,0,3,4,0,0,0,7,3,10,0,0,0,0,0,5,4,3,4,0,4,11,0,5,6,11,15,25,6,4,6,8,8,12,0,10,11,0,7,11,0,0,7,23,24,53,3,4,8,5,4,9,9,9,12,5,9,16,4,5,9,27,34,62,5,9,15,4,11,12,7,4,10,3,3,7,9,0,15,30,30,60,4,9,10,4,3,8,5,0,5,11,5,16,3,0,5,23,12,40,0,0,0,0,0,3,4,4,6,0,0,0,3,0,3,8,6,13,0,0
80104112209,4,8,13,7,4,11,0,6,3,7,3,9,5,4,11,20,22,45,11,7,11,6,0,12,8,4,12,0,0,6,0,7,9,27,22,51,6,4,8,3,0,4,0,0,0,3,0,9,5,3,8,13,14,29,0,3,3,0,0,0,0,0,0,0,0,4,0,0,0,6,5,8,0,4,5,0,0,0,5,0,3,6,3,9,4,3,4,17,12,29,0,0,0,8,4,6,10,3,9,9,0,5,5,8,12,25,15,40,7,0,12,6,5,13,0,3,3,3,5,9,3,7,7,24,21,51,3,3,10,8,4,15,8,3,5,6,5,11,0,0,6,33,24,51,7,6,15,12,7,13,0,0,0,3,0,4,4,7,11,24,17,41,3,4,6,0,0,0,3,0,4,3,0,3,0,0,0,9,9,20,3,5,6,3,0,4,0,3,6,0,0,3,0,0,0,4,9,19,0,0
80105104901,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,7,223,381,606,338,493,836,573,878,1450,236,276,512,129,129,252,77,62,142,51,45,94,37,22,59,525,540,1060,27,27,52,15,8,30,34,11,47,17,16,27,20,8,27,102,76,175,17,15,35,18,8,22,8,8,14,7,10,12,3,3,9,48,42,94,0,9,9,10,3,13,8,0,11,5,0,6,0,0,0,19,16,34,3,4,3,0,0,0,0,0,0,0,5,8,0,0,4,4,11,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,0,0
80105104902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80105104903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80105104904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80105105001,6,5,6,0,0,3,3,0,5,5,8,10,0,5,5,12,17,28,6,4,9,4,0,8,0,0,3,3,3,7,0,7,10,14,21,31,0,0,3,0,10,11,4,0,4,6,0,6,3,5,9,19,10,28,3,0,3,3,3,6,3,3,4,4,0,3,0,0,4,16,9,25,3,0,3,0,0,3,7,6,8,0,4,3,3,5,8,17,14,27,5,4,8,0,0,3,3,3,3,4,0,4,0,6,4,13,11,31,0,0,3,4,0,6,0,5,7,5,5,9,4,6,7,14,21,35,0,7,7,5,8,16,0,9,7,6,5,5,7,3,6,19,22,44,4,0,3,0,5,5,5,4,6,5,3,10,0,5,6,17,16,35,0,4,8,4,3,4,3,3,6,6,0,8,4,4,7,16,19,34,0,8,3,4,4,3,3,10,11,3,0,11,0,3,5,19,23,40,0,5
80105105002,5,6,3,0,3,3,5,4,5,0,0,3,6,0,3,11,10,21,0,3,3,0,0,4,0,0,0,3,0,8,0,0,0,5,11,14,4,0,4,0,3,3,5,3,3,0,5,4,0,0,3,9,14,18,4,3,7,0,3,3,0,0,0,0,6,3,0,0,0,4,7,13,6,0,6,0,0,6,4,0,0,6,6,3,4,0,4,14,8,20,3,0,3,0,0,4,0,4,3,0,0,0,4,0,4,11,10,18,0,3,5,0,0,4,0,0,0,4,0,4,0,4,5,13,6,18,0,3,3,0,5,5,4,0,4,3,3,6,4,4,7,9,11,22,6,3,6,0,0,0,0,0,0,5,0,9,4,0,4,9,6,19,0,3,9,3,0,6,0,0,8,0,0,3,0,0,0,9,16,22,3,4,6,0,0,0,0,3,0,4,4,7,3,0,6,10,17,21,0,3
80105105003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80105105004,0,0,0,0,0,0,5,5,4,0,0,3,0,5,5,6,8,11,3,0,3,0,0,3,0,0,0,0,5,9,3,0,0,9,10,16,3,0,3,0,0,0,0,0,0,0,0,7,4,3,3,9,3,21,3,0,3,0,0,0,0,3,5,0,0,0,0,3,3,7,10,17,0,0,0,0,0,0,0,0,6,0,0,0,0,8,7,7,8,16,0,0,0,0,0,0,0,0,0,0,3,7,0,4,3,3,10,10,0,0,6,0,0,0,0,0,3,0,3,5,0,4,4,11,7,20,0,0,0,0,4,7,3,5,3,6,5,4,0,0,4,12,10,18,4,0,5,0,0,0,3,0,3,0,0,0,3,0,7,11,3,11,0,3,3,0,0,0,0,0,0,0,0,0,3,4,13,9,11,16,0,5,4,0,5,9,0,0,3,0,0,0,0,0,0,3,12,18,0,8
80105105005,4,0,0,0,0,0,0,0,4,5,3,10,6,0,5,13,5,18,6,5,8,3,7,7,3,0,0,3,3,9,3,0,6,20,16,34,7,4,12,10,0,14,0,0,3,6,0,7,3,5,10,23,16,43,7,4,9,5,9,14,0,0,5,3,0,3,3,0,9,21,20,41,3,7,10,0,0,0,3,3,8,0,0,5,4,4,12,16,13,32,0,3,3,0,3,8,5,3,10,0,0,3,0,0,0,11,16,27,0,0,6,0,3,3,4,4,11,3,0,4,4,4,10,14,11,26,3,0,7,3,5,3,0,3,9,0,8,5,7,3,9,12,19,30,3,4,10,0,4,12,0,4,6,6,0,10,3,3,4,16,17,36,0,6,4,4,7,14,8,3,7,3,3,8,7,0,4,18,20,43,7,5,9,4,3,8,0,0,0,3,8,5,7,4,12,17,21,35,4,9
80105105006,6,0,6,0,3,3,4,4,5,0,3,3,0,0,4,9,7,18,0,0,0,0,0,4,3,3,3,0,0,5,0,7,4,11,6,20,0,0,0,4,0,4,7,0,7,0,0,5,0,6,6,11,8,13,0,4,4,0,0,0,0,3,4,5,0,3,3,0,3,3,10,17,0,0,0,0,15,14,0,7,11,4,8,4,5,3,9,7,30,37,6,6,7,0,4,7,4,0,3,3,4,11,7,0,6,24,13,33,5,0,4,0,0,0,3,4,3,0,5,9,0,4,7,11,12,22,3,0,3,4,0,3,3,3,7,0,0,4,5,3,5,14,6,23,0,0,5,0,0,4,4,5,3,3,0,3,0,0,0,11,11,17,0,6,8,9,3,4,0,4,3,6,4,10,0,0,0,12,15,33,3,8,6,3,0,3,4,0,4,6,0,12,0,6,10,16,14,30,0,4
80105105007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,4,0,0,3,0,0,0,0,6,4,0,0,4,7,5,15,4,0,4,0,3,5,0,0,5,6,0,7,0,0,0,9,6,12,0,6,6,0,0,0,0,5,10,3,3,10,3,0,3,9,12,24,0,0,0,0,0,0,3,0,0,0,0,0,3,0,6,11,3,11,0,0,4,6,5,4,3,0,4,0,3,5,5,0,8,12,7,22,0,0,0,0,0,0,0,3,6,0,0,0,3,0,3,5,3,7,3,4,4,0,0,0,3,0,3,0,3,3,0,0,0,4,10,15,0,0,0,0,0,3,0,0,0,6,0,0,3,4,7,11,11,13,0,4,8,0,0,5,5,0,5,0,0,0,4,0,5,5,7,16,0,3,3,0,0,6,3,0,12,0,3,5,0,5,3,7,14,23,0,0
80105105008,0,0,3,3,0,3,3,0,5,0,3,5,0,3,8,8,9,18,4,9,9,0,0,0,0,3,7,0,3,3,0,3,7,13,17,20,5,0,3,6,0,6,3,0,3,0,0,0,0,0,0,10,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,4,3,5,5,4,7,0,6,0,0,6,0,5,3,4,12,13,25,3,3,3,3,0,3,3,0,3,0,0,6,0,5,5,10,5,16,0,0,0,0,0,0,0,0,0,0,4,4,0,0,3,0,7,7,3,0,0,0,0,0,0,0,0,4,5,4,0,4,9,4,9,18,3,3,5,0,5,6,4,0,4,0,3,3,3,5,3,13,12,25,0,0,0,0,0,0,4,0,5,4,0,4,0,0,3,9,6,10,0,3,4,4,0,3,0,0,0,3,0,0,0,0,6,9,11,17,0,0
80105105011,4,0,3,0,0,3,4,0,4,0,5,5,6,3,6,10,11,17,5,4,10,3,0,9,6,0,11,0,4,6,5,0,10,22,15,43,8,8,11,4,3,10,0,0,9,4,0,7,3,6,11,22,22,39,6,7,16,6,0,11,4,0,5,4,3,7,8,5,10,23,22,46,0,0,5,0,13,9,0,3,5,3,0,3,3,7,9,12,16,28,0,3,3,0,3,4,4,5,8,4,0,8,0,3,4,12,21,30,5,3,8,6,0,5,3,6,3,9,0,12,4,0,8,19,14,35,3,3,6,0,4,4,0,5,4,6,3,8,7,3,9,6,20,28,4,3,9,9,5,6,4,7,9,0,4,9,3,6,9,23,17,43,4,4,7,4,6,10,0,3,11,3,4,8,5,9,10,17,28,51,5,6,8,5,4,7,9,5,11,8,4,10,3,6,6,26,21,44,4,0
80105105012,0,0,3,3,0,5,6,3,13,0,0,3,7,5,4,16,14,25,5,0,8,8,8,10,4,4,6,5,0,9,0,4,8,18,18,34,3,6,12,0,6,5,4,4,3,0,0,3,4,6,11,16,17,29,0,3,6,0,3,8,4,4,7,4,3,4,5,0,5,14,12,28,6,0,5,0,3,4,5,5,8,0,4,4,0,0,3,7,12,24,0,0,8,4,0,7,0,0,0,5,4,5,0,4,4,8,11,21,5,0,3,0,0,6,0,4,8,3,4,12,3,0,3,13,17,33,0,10,10,0,0,3,4,7,6,6,5,9,3,0,11,17,21,38,7,6,12,4,5,4,4,7,11,5,4,5,0,3,3,16,27,40,0,0,6,3,0,9,7,4,6,3,6,8,5,3,6,15,18,36,0,0,0,7,0,7,5,4,7,4,0,4,0,4,7,11,8,18,9,3
80105105013,3,0,4,4,0,7,3,0,5,3,0,4,4,0,4,21,6,26,0,4,9,5,3,10,4,3,12,6,8,10,7,0,5,17,20,42,0,0,3,4,4,6,0,0,0,4,0,4,3,5,8,11,8,26,4,3,11,5,0,5,0,11,8,4,3,8,0,3,3,14,17,40,8,3,13,7,6,12,8,4,11,8,7,14,4,0,4,31,28,64,0,0,3,6,11,11,0,0,6,7,0,5,3,3,10,17,17,34,0,0,3,0,3,8,3,4,6,0,0,0,0,0,0,5,11,20,0,0,3,0,3,5,4,3,9,3,4,5,0,0,0,10,16,25,4,0,5,3,3,8,4,6,9,5,0,5,4,3,10,21,19,33,5,0,6,3,5,11,5,0,4,6,10,8,3,4,9,20,22,40,9,3,7,0,3,9,0,4,3,4,4,4,9,8,11,21,23,41,6,5
80105105014,0,0,5,0,5,4,5,0,8,3,0,7,0,0,0,11,12,20,4,3,8,0,4,3,4,5,6,5,6,12,6,0,9,16,19,36,4,3,3,0,0,0,0,0,0,0,3,3,0,4,4,9,5,14,0,0,3,5,0,0,0,0,0,3,0,5,0,0,4,10,4,13,0,4,6,3,4,3,0,3,4,0,5,5,0,9,8,4,22,34,5,0,3,3,3,5,0,0,0,0,0,0,0,0,0,6,10,17,0,0,0,0,0,0,0,0,5,5,3,5,4,3,6,8,9,10,0,0,0,0,3,3,5,11,8,4,4,7,3,4,12,8,23,30,7,0,6,0,4,5,4,7,10,5,6,7,0,0,0,10,12,28,4,0,3,0,3,4,4,0,4,0,0,5,0,0,3,13,7,22,5,0,3,0,3,3,0,0,4,0,3,8,6,5,9,7,14,25,0,0
80105105015,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,5,5,0,0,0,4,0,4,0,0,0,3,5,10,0,0,0,0,4,4,0,0,3,4,0,8,0,0,5,8,9,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,4,3,0,0,0,0,3,3,0,0,0,3,0,3,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,8,0,0
80105105016,0,0,0,3,4,8,0,3,3,3,3,4,4,0,4,11,10,17,4,4,9,0,0,3,6,6,4,0,0,0,0,3,4,6,8,13,0,0,0,0,0,5,0,0,0,0,5,5,0,0,3,9,8,12,0,0,3,0,0,0,0,0,0,0,5,5,0,0,0,3,9,11,0,3,3,6,0,11,0,0,0,0,0,0,0,5,3,11,4,16,4,3,4,0,3,4,4,0,3,0,0,5,0,0,0,9,8,15,0,6,7,3,0,6,0,0,0,0,3,5,0,0,0,8,11,17,3,0,0,0,0,0,0,3,3,0,3,11,4,0,6,10,16,17,3,0,3,0,3,4,0,0,5,0,6,6,0,0,0,5,9,13,0,0,5,3,5,6,4,0,3,0,0,4,0,0,6,10,5,16,0,0,4,4,4,9,3,0,3,0,0,4,0,0,0,12,5,23,0,0
80105105017,0,0,3,0,0,3,0,0,0,4,0,10,0,0,0,10,7,20,4,0,4,0,0,0,0,0,6,0,0,5,0,3,3,8,10,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,0,4,3,0,0,0,0,0,0,0,0,7,0,0,5,11,6,16,4,3,12,0,4,3,3,8,13,7,5,7,0,3,3,9,26,35,0,0,5,0,5,5,0,3,5,0,3,6,0,0,0,4,14,20,0,0,0,0,0,0,4,0,3,3,0,5,4,0,0,8,3,14,4,0,7,0,3,0,4,3,6,0,0,0,0,0,4,7,7,19,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,6,9,10,0,0,0,0,4,0,0,3,4,0,0,0,0,0,0,3,7,14,0,0,0,0,3,3,0,0,8,0,5,4,3,5,5,8,9,17,0,0
80105105018,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,5,0,0,4,0,3,0,0,4,0,0,0,5,5,9,4,0,3,0,6,6,0,0,0,0,0,0,0,4,4,7,10,12,0,0,0,0,0,0,0,3,3,0,3,3,0,0,0,3,7,10,0,0,6,4,0,4,0,0,0,0,4,3,0,5,3,4,8,13,4,3,4,0,0,3,0,4,6,0,0,0,0,0,7,4,9,16,0,0,0,0,3,3,3,0,3,0,4,4,3,0,7,10,5,12,0,0,0,0,0,0,0,3,6,3,4,4,3,3,5,10,6,16,0,0,0,0,0,0,0,7,8,0,0,0,0,0,0,3,8,9,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,6,6,8,0,0,0,0,3,0,0,4,6,0,0,0,0,3,9,3,9,17,3,0
80105105101,0,0,0,5,5,5,0,0,0,0,0,0,0,0,0,7,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,7,3,0,4,0,0,0,0,0,3,0,0,3,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,4,10,12,3,12,7,13,20,10,12,24,8,7,18,18,20,41,53,61,116,9,19,28,16,30,45,14,16,33,25,17,45,13,15,25,78,103,175,7,11,20,23,12,36,10,3,18,6,3,13,8,0,10,55,42,95,9,0,11,5,3,12,3,3,5,4,0,7,3,0,9,24,22,43,0,5,3,5,0,8,0,0,0,3,0,9,0,6,7,12,14,27,5,0,5,0,0,4,3,0,5,0,0,0,0,0,0,10,8,13,5,0,6,0,0,3,0,0,0,0,0,0,0,0,0,4,5,12,4,0
80105105102,0,0,3,0,0,0,4,5,7,0,4,4,0,0,0,6,9,19,0,4,5,0,0,0,0,4,4,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,7,8,0,0,0,0,0,0,0,0,0,4,5,9,0,0,0,6,10,15,5,0,4,8,8,14,5,6,11,0,11,8,0,10,12,19,37,54,11,3,10,3,4,6,3,0,9,3,0,4,5,4,10,26,16,47,4,7,6,4,8,9,3,4,7,0,8,11,3,0,5,14,26,44,3,0,4,3,3,7,0,0,10,0,0,9,4,3,9,14,16,31,0,0,0,0,3,7,4,0,0,4,0,3,3,0,6,8,8,20,5,0,5,0,0,3,0,0,0,0,4,4,0,0,5,10,6,16,0,0,3,4,3,8,0,0,3,0,0,0,3,0,7,12,12,17,3,3
80105105105,0,0,0,7,0,7,0,0,0,3,5,6,5,0,4,18,7,22,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,3,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,3,0,3,0,4,13,4,6,11,9,6,13,14,9,23,14,28,44,33,20,58,40,35,76,109,98,204,36,33,69,21,34,51,21,25,48,30,38,66,20,22,43,126,147,280,19,20,32,20,10,31,27,18,45,22,10,31,20,14,33,101,72,178,17,9,25,4,11,14,18,6,18,17,6,26,8,12,23,60,46,106,11,12,22,14,8,17,10,4,18,8,5,11,6,0,6,46,24,63,0,4,10,0,6,5,4,4,11,5,4,9,0,0,3,21,18,38,4,0,7,3,3,7,0,0,5,3,0,5,4,0,3,19,9,23,6,3
80105105109,0,6,8,0,0,0,0,0,0,0,7,7,3,0,3,12,10,18,0,0,4,0,0,4,0,3,9,0,0,4,0,0,0,6,11,16,6,0,5,4,0,4,0,0,0,0,5,5,0,0,4,8,8,19,4,0,3,0,0,0,0,0,3,3,0,0,0,0,3,10,3,12,0,6,12,8,10,18,15,15,31,15,34,53,26,25,49,60,93,154,14,20,35,20,10,29,11,20,28,10,12,26,9,14,19,61,72,135,8,12,18,9,18,25,11,12,25,15,12,29,8,4,12,55,52,111,7,8,16,7,8,14,8,7,18,10,9,21,3,5,13,31,37,74,4,4,7,0,0,0,9,3,8,0,4,9,0,5,3,13,22,29,0,8,6,3,6,4,3,0,5,0,4,7,5,11,12,22,26,46,3,0,6,0,3,6,0,0,0,0,5,0,3,4,9,11,12,22,0,3
80105105110,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,3,3,11,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,5,3,4,4,6,0,0,5,0,0,6,4,3,9,10,16,27,3,7,11,3,3,13,5,6,15,6,8,20,0,8,5,30,26,59,0,9,8,6,8,20,9,4,8,4,4,11,3,5,12,22,31,51,3,7,7,4,0,8,8,0,6,5,0,11,0,0,0,18,9,31,3,0,6,0,0,0,0,0,3,3,0,3,0,0,0,6,6,10,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,9,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0
80105105111,0,3,3,3,4,8,0,0,0,0,0,0,3,0,3,7,5,14,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,4,3,8,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,5,0,4,9,3,7,13,4,15,27,14,16,29,10,23,35,37,71,105,18,14,34,7,20,29,11,11,22,14,15,23,14,17,22,63,68,135,10,13,26,10,10,16,8,12,16,8,7,13,12,7,18,46,46,90,5,7,8,9,0,12,5,5,6,3,0,6,0,0,7,27,18,47,3,4,4,0,4,7,11,0,11,3,5,7,0,3,4,16,14,27,4,0,7,0,4,4,4,0,6,3,0,3,3,6,4,8,13,25,0,0,0,0,0,3,0,9,10,4,0,5,0,4,3,12,9,17,0,0
