SA1_CODE_2021,Neg_Nil_inc_cpl_fam_no_child,Neg_Nil_inc_cpl_fam_wth_chld,Neg_Nil_inc_One_parent_fam,Neg_Nil_inc_Other_fam,Neg_Nil_inc_Tot,FI_1_149_cpl_fam_no_child,FI_1_149_cpl_fam_with_child,FI_1_149_One_parent_fam,FI_1_149_Other_fam,FI_1_149_Tot,FI_150_299_cpl_fam_no_child,FI_150_299_cpl_fam_with_child,FI_150_299_One_parent_fam,FI_150_299_Other_fam,FI_150_299_Tot,FI_300_399_cpl_fam_no_child,FI_300_399_cpl_fam_with_child,FI_300_399_One_parent_fam,FI_300_399_Other_fam,FI_300_399_Tot,FI_400_499_cpl_fam_no_child,FI_400_499_cpl_fam_with_child,FI_400_499_One_parent_fam,FI_400_499_Other_fam,FI_400_499_Tot,FI_500_649_cpl_fam_no_child,FI_500_649_cpl_fam_with_child,FI_500_649_One_parent_fam,FI_500_649_Other_fam,FI_500_649_Tot,FI_650_799_cpl_fam_no_child,FI_650_799_cpl_fam_with_child,FI_650_799_One_parent_fam,FI_650_799_Other_fam,FI_650_799_Tot,FI_800_999_cpl_fam_no_child,FI_800_999_cpl_fam_wth_chld,FI_800_999_One_parent_fam,FI_800_999_Other_fam,FI_800_999_Tot,FI_1000_1249_cpl_fam_no_child,FI_1000_1249_cpl_fam_wth_chld,FI_1000_1249_One_parent_fam,FI_1000_1249_Other_fam,FI_1000_1249_Tot,FI_1250_1499_cpl_fam_no_child,FI_1250_1499_cpl_fam_wth_chld,FI_1250_1499_One_parent_fam,FI_1250_1499_Other_fam,FI_1250_1499_Tot,FI_1500_1749_cpl_fam_no_child,FI_1500_1749_cpl_fam_wth_chld,FI_1500_1749_One_parent_fam,FI_1500_1749_Other_fam,FI_1500_1749_Tot,FI_1750_1999_cpl_fam_no_child,FI_1750_1999_cpl_fam_wth_chld,FI_1750_1999_One_parent_fam,FI_1750_1999_Other_fam,FI_1750_1999_Tot,FI_2000_2499_cpl_fam_no_child,FI_2000_2499_cpl_fam_wth_chld,FI_2000_2499_One_parent_fam,FI_2000_2499_Other_fam,FI_2000_2499_Tot,FI_2500_2999_cpl_fam_no_child,FI_2500_2999_cpl_fam_wth_chld,FI_2500_2999_One_parent_fam,FI_2500_2999_Other_fam,FI_2500_2999_Tot,FI_3000_3499_cpl_fam_no_child,FI_3000_3499_cpl_fam_wth_chld,FI_3000_3499_One_parent_fam,FI_3000_3499_Other_fam,FI_3000_3499_Tot,FI_3500_3999_cpl_fam_no_child,FI_3500_3999_cpl_fam_wth_chld,FI_3500_3999_One_parent_fam,FI_3500_3999_Other_fam,FI_3500_3999_Tot,FI_4000_more_cpl_fam_no_child,FI_4000_more_cpl_fam_wth_chld,FI_4000_more_One_parent_fam,FI_4000_more_Other_fam,FI_4000_more_Tot,Prt_inc_std_cpl_fam_no_child,Part_inc_std_cpl_fam_wth_chld,Part_inc_statd_One_parent_fam,Partial_income_statd_Othr_fam,Partial_income_stated_Tot,All_inc_ns_cpl_fam_no_child,All_inc_ns_cpl_fam_wth_chld,All_incomes_ns_One_parent_fam,All_incomes_ns_Other_fam,All_incomes_ns_Tot,Tot_cpl_fam_no_child,Tot_cpl_fam_wth_chld,Tot_One_parent_fam,Tot_Other_fam,Tot_Tot
80104103604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,4,0,7,4,0,4,0,11,0,5,0,0,8,3,10,6,0,14,5,14,0,0,25,8,10,3,0,16,4,8,0,0,13,15,28,0,0,43,0,0,5,0,6,0,0,0,0,0,42,81,20,3,151
80104103605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,3,4,0,0,9,10,4,0,0,14,0,0,0,0,0,5,23,0,0,27,0,5,0,0,6,0,0,0,0,0,18,44,3,3,73
80104103606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,4,4,0,0,9,0,5,0,0,4,8,3,4,0,17,3,7,0,0,14,3,10,0,0,7,10,11,0,0,15,0,15,0,0,21,0,0,0,0,9,0,0,0,0,0,34,57,14,0,103
80104103607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,3,0,0,0,5,7,0,0,7,4,0,3,0,10,0,15,0,0,16,0,4,0,0,7,5,24,0,0,30,0,5,0,0,5,0,0,0,0,0,20,63,13,0,101
80104103608,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,5,4,6,4,0,10,0,3,0,0,3,0,0,3,0,7,4,4,0,0,7,3,11,0,0,26,5,9,0,0,17,3,8,0,0,14,4,11,0,0,13,6,39,5,0,48,3,5,0,0,4,4,0,0,0,4,45,97,22,4,168
80104103609,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,3,0,0,0,0,5,0,0,0,0,5,4,4,3,0,8,0,9,4,0,13,7,9,6,0,14,3,0,0,0,6,9,21,0,0,33,0,16,0,0,22,6,10,0,0,19,3,12,0,0,14,0,15,0,0,17,3,6,0,0,9,0,0,0,0,0,45,98,25,3,172
80104103610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,3,4,0,0,5,0,7,0,0,8,4,0,0,0,5,9,0,0,0,8,4,4,6,0,14,13,10,4,0,23,5,0,0,0,8,6,5,0,0,7,5,8,0,0,6,0,0,0,0,3,0,0,0,0,0,33,35,17,3,91
80104103611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,9,4,0,0,11,0,7,0,0,10,3,4,0,0,11,0,8,0,0,11,6,27,0,0,33,0,3,0,0,6,0,0,0,0,0,19,61,7,0,80
80104103612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,3,4,0,10,3,0,0,0,7,4,0,0,0,4,5,3,0,0,10,6,6,0,0,5,5,4,0,0,8,0,0,0,0,3,0,6,0,0,6,0,3,0,0,3,0,0,0,0,0,19,25,11,0,62
80104103613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,0,0,0,0,3,3,0,0,3,4,0,0,0,4,0,0,4,0,6,8,9,8,0,17,4,13,0,0,15,6,10,0,0,17,6,9,0,0,14,4,14,0,0,20,0,6,0,0,3,0,0,0,0,0,30,67,16,0,117
80104103614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,8,0,0,0,0,5,3,0,0,0,3,4,3,0,0,3,0,0,4,0,4,0,5,8,0,13,0,9,0,0,10,0,10,0,0,12,0,6,0,0,9,6,22,0,0,26,0,4,0,0,7,0,0,0,0,0,23,59,15,0,91
80104103615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,5,0,0,0,0,0,0,4,3,0,14,11,13,0,0,29,4,15,0,0,18,3,13,0,0,16,10,48,0,0,62,0,9,5,0,13,0,0,0,0,0,37,120,15,0,168
80104103616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,4,0,4,0,0,0,0,3,0,0,6,0,0,0,0,0,0,6,0,0,0,0,0,4,10,3,0,17,5,5,0,0,17,4,20,0,0,28,0,7,0,0,11,4,39,0,0,45,3,7,0,0,13,0,0,0,0,0,37,93,19,0,152
80104103617,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,3,6,0,5,0,11,7,6,4,0,14,0,7,0,0,8,5,6,0,0,14,6,10,0,0,16,8,16,0,0,31,0,7,0,0,6,0,0,0,0,0,35,58,15,0,111
80104103618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,7,0,0,0,0,0,4,0,0,0,4,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,14,8,4,0,24
80104103702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,5,5,0,4,0,9,0,4,0,0,4,0,5,3,0,8,7,0,4,0,15,4,5,0,0,10,6,8,0,0,11,4,0,0,0,6,10,11,0,0,24,3,0,0,0,3,0,0,0,0,0,35,42,23,0,100
80104103703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,6,0,0,0,0,3,0,5,3,0,11,0,8,3,0,14,7,13,8,0,24,6,4,0,0,7,7,8,0,0,16,4,3,0,0,5,7,19,0,0,22,0,8,0,0,11,0,0,0,0,0,42,73,20,0,131
80104103704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,6,0,0,5,0,6,0,0,12,4,7,0,0,19,3,4,0,0,10,0,10,0,0,13,16,45,0,0,59,0,8,0,0,5,0,0,0,0,0,38,87,7,0,133
80104103705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,5,0,0,0,5,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,7,3,0,0,13,8,0,0,0,4,0,0,0,0,6,0,3,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,28,12,4,0,42
80104103706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,3,4,0,0,6,3,0,0,0,7,3,11,0,0,8,4,9,0,0,12,4,28,0,0,36,0,0,0,0,0,0,0,0,0,0,25,59,7,0,86
80104103707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,4,0,9,4,6,0,0,9,0,3,5,0,13,0,5,0,0,7,5,6,0,0,14,4,4,0,0,13,0,9,0,0,10,4,5,0,0,8,8,0,0,0,8,0,4,0,0,3,0,0,0,0,0,38,41,12,0,89
80104103708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,4,0,0,9,0,4,0,0,12,0,3,0,0,9,3,7,0,0,16,7,9,0,0,11,8,9,0,0,14,0,13,0,0,9,6,42,0,0,55,0,15,0,0,13,0,0,0,0,0,37,96,13,0,146
80104103709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80104103710,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,4,4,0,0,4,5,14,0,0,23,3,4,0,0,15,4,14,0,0,16,3,0,0,0,9,9,40,0,0,50,0,8,0,0,7,0,0,0,0,0,33,84,7,0,134
80104103711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,0,0,7,0,0,0,0,0,5,0,0,0,5,11,6,0,0,15,7,6,0,0,22,4,14,0,0,22,9,15,0,0,30,11,46,4,0,62,0,3,0,0,4,0,0,0,0,0,53,110,9,3,182
80104103712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,8,0,0,0,8,0,0,0,0,0,4,0,0,0,4,0,0,0,0,3,7,0,0,0,4,0,4,0,0,10,0,0,0,0,3,0,0,0,0,3,3,11,0,0,21,3,3,0,0,0,0,0,0,0,0,35,27,3,0,68
80104103713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,4,4,0,0,4,0,0,0,0,5,0,3,0,0,8,0,0,0,0,0,0,5,0,0,9,0,6,0,0,11,5,32,0,0,40,0,0,0,0,0,0,0,0,0,0,25,56,6,0,89
80104103714,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,7,0,0,0,0,6,6,0,0,0,6,5,6,3,0,5,0,5,0,0,8,0,7,0,0,13,0,10,0,0,10,9,47,0,0,59,0,8,0,0,6,0,0,0,0,0,36,93,10,0,133
80104103804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,4,0,0,4,5,0,0,0,5,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,11,3,6,0,0,4,8,6,0,0,8,0,3,0,0,7,11,57,0,0,72,0,5,0,0,6,0,0,0,0,0,32,87,18,0,135
80104103805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,5,3,0,11,5,0,0,0,7,5,10,0,0,15,6,10,0,0,13,9,39,0,0,47,0,0,0,0,3,0,0,0,0,0,22,70,9,0,108
80104103806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,4,0,0,4,0,4,0,0,11,3,9,0,0,5,4,41,0,0,47,0,0,0,0,0,0,0,0,0,0,10,58,4,0,79
80104103807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,3,0,0,0,3,9,7,4,0,11,0,4,0,0,6,0,6,0,0,6,0,3,0,0,6,12,27,5,0,43,0,7,0,0,5,0,0,0,0,0,26,58,4,0,84
80104103808,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,5,3,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,4,9,3,0,14,0,6,0,0,9,5,11,0,0,16,6,9,0,0,7,4,26,0,0,28,0,0,0,0,3,0,0,0,0,0,30,60,19,0,104
80104103809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,4,0,0,8,0,7,0,0,10,0,11,0,0,7,0,28,7,0,32,0,3,0,0,3,0,0,0,0,0,6,59,11,0,78
80104103810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,3,4,0,0,0,5,0,0,0,0,0,4,4,0,0,7,3,4,0,0,9,3,8,0,0,15,6,35,0,0,42,0,0,0,0,5,0,0,0,0,0,26,60,5,0,96
80104103811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,9,0,0,9,6,0,0,0,4,0,7,0,0,7,3,37,4,0,46,0,0,0,0,0,0,0,0,0,0,14,46,13,0,75
80104103812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,8,3,8,0,0,6,0,3,0,0,12,3,11,0,0,17,5,4,0,0,12,10,9,5,0,26,4,9,0,0,9,11,35,3,0,44,0,0,3,0,3,4,0,0,0,4,37,90,19,0,143
80104103813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,3,0,3,0,0,0,0,5,0,0,0,0,5,0,8,0,0,10,3,5,0,0,6,4,11,0,0,12,0,8,0,0,13,3,28,0,0,34,0,0,0,0,4,0,0,0,0,0,23,67,11,3,102
80104103814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,5,5,0,0,0,3,0,5,0,0,5,0,0,0,0,10,0,5,0,0,9,4,3,0,0,12,3,3,0,0,3,3,3,0,0,12,0,0,0,0,9,6,23,0,0,35,0,0,4,0,12,0,0,0,0,0,32,52,9,0,97
80104103815,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,4,5,0,0,7,3,0,0,0,3,3,0,0,0,3,5,0,0,0,5,0,0,0,0,5,5,7,0,0,9,3,14,0,0,17,14,39,0,0,49,3,5,0,0,5,0,0,0,0,0,41,68,4,0,120
80104103907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,7,0,0,0,7,3,3,4,0,9,0,3,0,0,4,0,5,0,0,8,0,10,0,0,8,3,16,0,0,19,0,4,0,0,6,0,0,0,0,0,25,39,6,0,67
80104103908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,3,3,0,0,3,0,4,0,0,5,0,3,0,0,5,3,6,0,0,9,3,9,0,0,9,3,5,0,0,11,6,3,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,20,37,5,0,61
80104103910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,9,4,0,0,0,4,0,0,0,0,3,5,0,3,0,12,9,3,5,0,13,7,9,0,0,17,6,0,3,0,13,4,6,0,3,14,17,7,5,0,27,9,4,0,0,20,3,0,0,0,4,6,3,0,0,9,4,10,0,0,19,0,0,0,0,7,0,0,0,0,0,90,52,17,5,163
80104103911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,3,4,5,0,0,3,6,0,0,0,8,3,0,0,0,4,13,0,0,0,16,0,3,0,0,4,3,0,0,0,3,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,12,6,0,55
80104103912,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,4,0,0,5,0,3,0,0,0,0,0,10,8,0,0,18,0,0,0,0,4,0,9,0,0,15,0,7,0,0,6,9,27,0,0,35,3,4,0,0,7,0,0,0,0,0,25,58,14,0,102
80104103913,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,8,3,0,0,0,10,5,3,0,0,9,6,4,0,0,3,0,3,0,0,6,0,0,0,0,0,4,3,0,0,6,3,0,0,0,3,0,0,0,0,0,30,16,4,5,57
80104103914,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,5,0,11,4,0,0,0,9,4,0,0,0,8,3,0,0,0,0,5,8,0,0,16,0,6,4,0,6,6,7,0,0,14,0,12,0,0,10,6,33,0,0,37,0,3,0,0,3,0,0,0,0,0,29,83,16,0,128
80104103915,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,5,0,0,0,3,0,3,0,0,3,0,0,0,0,7,4,3,5,0,13,0,7,0,0,8,0,9,0,0,12,4,3,0,0,10,0,19,3,0,23,0,0,0,0,3,0,0,0,0,0,21,56,8,0,89
80104103916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,5,3,0,0,10,0,0,0,0,3,8,0,0,0,6,5,4,0,0,8,11,19,5,4,33,5,7,0,0,14,5,6,0,0,3,0,0,3,0,5,3,8,0,0,16,0,3,0,0,0,0,0,0,0,0,54,56,10,8,118
80104103917,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,4,0,3,0,0,5,5,0,0,0,6,0,0,0,0,0,6,4,7,0,12,0,0,0,0,0,3,0,0,0,9,0,4,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,27,15,12,0,50
80104103918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,3,4,0,0,8,0,0,0,0,3,0,5,0,0,4,11,4,0,0,12,7,0,0,0,8,3,0,0,0,9,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,19,4,0,55
80104103919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,0,8,0,0,7,3,3,0,0,3,3,5,0,0,7,3,18,0,0,25,0,0,0,0,6,0,0,0,0,0,22,45,5,0,66
80104103920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,5,7,0,0,0,5,0,5,0,0,5,9,0,0,0,13,4,3,0,0,13,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,18,5,0,52
80104103921,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,5,5,0,0,12,3,0,0,0,7,6,3,4,0,8,9,4,3,0,16,10,5,0,0,14,13,3,0,0,14,6,3,0,0,11,0,0,0,0,9,11,0,0,0,14,0,3,0,0,4,0,0,0,0,0,65,25,8,5,104
80104103922,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,4,0,8,0,3,0,0,3,0,11,6,0,14,3,6,0,0,19,4,10,0,0,12,4,3,0,0,8,10,27,3,0,40,3,0,0,0,5,0,0,0,0,0,30,76,21,3,126
80104103923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,3,0,0,0,3,3,3,0,6,4,7,0,0,10,0,12,0,0,15,5,3,0,0,10,0,10,0,0,10,10,40,0,0,51,0,8,0,0,9,0,0,0,0,0,21,96,9,0,126
80104103924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,5,0,0,0,0,0,3,0,0,0,3,0,4,0,0,4,4,0,0,0,4,0,0,0,0,0,3,3,6,0,11,0,4,0,0,5,0,7,0,0,9,0,11,0,0,9,4,35,0,0,41,0,10,0,0,13,0,0,0,0,3,22,70,10,0,107
80104103925,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,5,0,0,0,8,9,3,0,13,3,6,0,0,10,6,15,0,0,19,4,11,0,0,16,6,29,0,0,35,0,0,4,0,5,0,0,0,0,0,26,80,13,0,114
80104103926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,3,0,0,0,10,8,0,0,0,8,4,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,6,5,0,33
80104103927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,3,0,3,0,8,6,0,0,0,8,0,3,0,0,10,8,8,0,0,12,5,9,0,0,19,6,5,0,0,12,4,9,0,0,13,9,26,6,0,38,0,0,0,0,3,0,0,0,0,0,35,81,15,8,143
