SA1_CODE_2021,F_GrpH_Mem_0_14,F_GrpH_Mem_15_24,F_GrpH_Mem_25_34,F_GrpH_Mem_35_44,F_GrpH_Mem_45_54,F_GrpH_Mem_55_64,F_GrpH_Mem_65_74,F_GrpH_Mem_75_84,F_GrpH_Mem_85ov,F_GrpH_Mem_Tot,F_LonePsn_0_14,F_LonePsn_15_24,F_LonePsn_25_34,F_LonePsn_35_44,F_LonePsn_45_54,F_LonePsn_55_64,F_LonePsn_65_74,F_LonePsn_75_84,F_LonePsn_85ov,F_LonePsn_Tot,F_Vis_within_Aus_0_14,F_Vis_within_Aus_15_24,F_Vis_within_Aus_25_34,F_Vis_within_Aus_35_44,F_Vis_within_Aus_45_54,F_Vis_within_Aus_55_64,F_Vis_within_Aus_65_74,F_Vis_within_Aus_75_84,F_Vis_within_Aus_85ov,F_Vis_within_Aus_Tot,F_Tot_0_14,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_Ptn_in_RM_0_14,P_Ptn_in_RM_15_24,P_Ptn_in_RM_25_34,P_Ptn_in_RM_35_44,P_Ptn_in_RM_45_54,P_Ptn_in_RM_55_64,P_Ptn_in_RM_65_74,P_Ptn_in_RM_75_84,P_Ptn_in_RM_85ov,P_Ptn_in_RM_Tot,P_Ptn_in_DFM_0_14,P_Ptn_in_DFM_15_24,P_Ptn_in_DFM_25_34,P_Ptn_in_DFM_35_44,P_Ptn_in_DFM_45_54,P_Ptn_in_DFM_55_64,P_Ptn_in_DFM_65_74,P_Ptn_in_DFM_75_84,P_Ptn_in_DFM_85ov,P_Ptn_in_DFM_Tot,P_LonePnt_0_14,P_LonePnt_15_24,P_LonePnt_25_34,P_LonePnt_35_44,P_LonePnt_45_54,P_LonePnt_55_64,P_LonePnt_65_74,P_LonePnt_75_84,P_LonePnt_85ov,P_LonePnt_Tot,P_CU15_0_14,P_CU15_15_24,P_CU15_25_34,P_CU15_35_44,P_CU15_45_54,P_CU15_55_64,P_CU15_65_74,P_CU15_75_84,P_CU15_85ov,P_CU15_Tot,P_DpStu_0_14,P_DpStu_15_24,P_DpStu_25_34,P_DpStu_35_44,P_DpStu_45_54,P_DpStu_55_64,P_DpStu_65_74,P_DpStu_75_84,P_DpStu_85ov,P_DpStu_Tot,P_NDpChl_0_14,P_NDpChl_15_24,P_NDpChl_25_34,P_NDpChl_35_44,P_NDpChl_45_54,P_NDpChl_55_64,P_NDpChl_65_74,P_NDpChl_75_84,P_NDpChl_85ov,P_NDpChl_Tot,P_OthRI_0_14,P_OthRI_15_24,P_OthRI_25_34,P_OthRI_35_44,P_OthRI_45_54,P_OthRI_55_64,P_OthRI_65_74,P_OthRI_75_84,P_OthRI_85ov,P_OthRI_Tot,P_URI_in_FH_0_14,P_URI_in_FH_15_24,P_URI_in_FH_25_34,P_URI_in_FH_35_44,P_URI_in_FH_45_54,P_URI_in_FH_55_64,P_URI_in_FH_65_74,P_URI_in_FH_75_84,P_URI_in_FH_85ov,P_URI_in_FH_Tot,P_GrpH_Mem_0_14,P_GrpH_Mem_15_24,P_GrpH_Mem_25_34,P_GrpH_Mem_35_44,P_GrpH_Mem_45_54,P_GrpH_Mem_55_64,P_GrpH_Mem_65_74,P_GrpH_Mem_75_84,P_GrpH_Mem_85ov,P_GrpH_Mem_Tot,P_LonePsn_0_14,P_LonePsn_15_24,P_LonePsn_25_34,P_LonePsn_35_44,P_LonePsn_45_54,P_LonePsn_55_64,P_LonePsn_65_74,P_LonePsn_75_84,P_LonePsn_85ov,P_LonePsn_Tot,P_Vis_within_Aus_0_14,P_Vis_within_Aus_15_24,P_Vis_within_Aus_25_34,P_Vis_within_Aus_35_44,P_Vis_within_Aus_45_54,P_Vis_within_Aus_55_64,P_Vis_within_Aus_65_74,P_Vis_within_Aus_75_84,P_Vis_within_Aus_85ov,P_Vis_within_Aus_Tot,P_Tot_0_14,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
80107108707,..,0,0,0,0,0,0,0,0,0,..,0,0,0,3,0,0,6,0,11,0,0,0,0,0,0,0,0,0,3,19,5,26,14,10,20,14,8,5,126,..,0,13,16,10,22,18,4,5,95,..,0,9,4,0,12,8,0,0,31,..,0,7,7,3,0,0,0,0,12,51,..,..,..,..,..,..,..,..,51,..,11,..,..,..,..,..,..,..,11,..,7,4,3,0,0,0,0,0,19,..,3,0,0,0,0,0,0,0,10,..,0,0,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,3,3,0,14,0,0,3,4,0,0,0,0,0,10,53,23,39,35,25,39,28,14,5,256
80107108801,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,6,0,3,0,13,0,0,0,0,0,0,0,0,0,0,34,42,22,27,38,45,11,6,0,224,..,0,18,38,43,55,18,5,0,178,..,11,11,5,12,3,0,0,0,43,..,0,3,4,4,12,4,0,0,23,93,..,..,..,..,..,..,..,..,93,..,37,..,..,..,..,..,..,..,37,..,29,15,5,0,0,0,0,0,52,..,0,3,0,0,0,0,0,0,12,..,6,0,0,0,0,0,0,0,3,..,6,0,0,0,0,0,0,0,5,..,0,4,3,0,4,8,7,4,26,0,0,0,0,0,0,0,0,0,0,93,79,59,60,64,77,30,10,3,476
80107108802,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,30,20,22,18,19,26,5,3,3,150,..,0,17,24,29,38,12,4,4,121,..,0,10,3,4,4,3,0,0,25,..,0,0,0,4,0,0,0,0,9,49,..,..,..,..,..,..,..,..,49,..,15,..,..,..,..,..,..,..,15,..,17,6,0,0,0,0,0,0,23,..,0,3,0,0,0,0,0,0,7,..,3,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,8,7,0,0,0,14,0,0,0,0,0,0,0,0,0,7,51,40,43,29,40,49,16,9,5,282
80107108803,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,30,25,24,22,24,40,14,0,4,182,..,0,26,32,36,54,27,0,0,171,..,0,8,3,3,5,3,0,0,21,..,0,0,0,5,3,0,0,0,10,63,..,..,..,..,..,..,..,..,63,..,14,..,..,..,..,..,..,..,14,..,16,11,4,0,0,0,0,0,38,..,5,0,0,0,0,0,0,0,7,..,4,0,0,0,0,0,0,0,5,..,3,0,0,0,0,0,0,0,3,..,0,0,0,0,7,0,0,0,12,0,0,6,0,0,0,0,0,0,4,63,43,52,42,43,66,39,0,4,346
80107108804,..,0,3,0,0,0,0,0,0,6,..,0,0,0,4,3,4,0,0,6,0,0,0,0,0,0,0,0,0,3,34,25,30,27,31,29,18,3,0,203,..,0,25,40,40,37,24,6,0,173,..,4,23,6,0,11,0,0,0,46,..,0,0,0,6,5,0,0,0,16,68,..,..,..,..,..,..,..,..,68,..,30,..,..,..,..,..,..,..,30,..,8,9,0,4,0,0,0,0,23,..,0,0,0,0,0,0,0,0,4,..,0,0,0,4,0,0,0,0,8,..,0,4,0,0,0,0,0,0,8,..,0,0,3,5,4,0,0,0,19,0,0,6,0,0,0,0,0,0,12,68,51,70,46,62,57,29,14,0,403
80107108805,..,0,3,0,0,0,0,0,0,3,..,0,4,3,4,11,7,0,0,26,3,0,0,3,0,0,0,0,0,9,45,15,33,23,22,21,14,5,0,184,..,0,18,28,6,16,3,0,7,78,..,10,20,10,0,6,6,0,0,55,..,0,10,0,5,3,0,0,0,22,78,..,..,..,..,..,..,..,..,78,..,15,..,..,..,..,..,..,..,15,..,11,8,0,0,0,0,0,0,24,..,3,0,0,0,3,0,0,0,7,..,0,3,0,0,0,0,0,0,4,..,0,0,0,8,3,0,0,0,14,..,0,10,0,5,13,8,0,0,45,3,0,0,3,0,0,0,0,0,11,80,38,71,52,32,46,16,8,7,347
80107108806,..,0,0,0,0,0,0,0,0,4,..,0,6,0,0,0,8,4,0,21,0,0,5,0,0,0,0,0,0,7,29,21,27,17,26,18,13,9,0,156,..,0,19,18,26,21,18,4,0,113,..,4,10,3,4,5,0,0,0,31,..,0,0,0,3,5,0,0,0,10,48,..,..,..,..,..,..,..,..,48,..,24,..,..,..,..,..,..,..,24,..,17,6,0,0,0,0,0,0,28,..,0,0,0,0,0,0,0,0,5,..,5,0,0,0,0,0,0,0,4,..,4,4,0,0,0,0,0,0,6,..,0,6,0,0,3,8,4,0,26,0,0,3,0,0,0,0,0,0,10,50,52,45,27,44,37,23,6,0,294
80107108807,..,0,5,0,0,0,0,0,0,8,..,0,0,0,6,4,3,0,0,17,0,0,0,0,0,0,0,0,0,3,55,20,30,38,36,31,14,0,4,233,..,0,25,41,41,43,21,4,0,170,..,0,11,18,9,3,0,0,0,37,..,0,0,6,4,3,0,0,0,22,98,..,..,..,..,..,..,..,..,98,..,26,..,..,..,..,..,..,..,26,..,14,8,4,0,3,0,0,0,28,..,0,0,0,0,0,0,0,0,6,..,0,0,0,0,0,0,0,0,0,..,0,5,0,7,0,4,0,0,11,..,0,3,3,10,8,0,0,0,27,0,5,0,0,3,0,0,0,0,12,100,50,56,72,73,56,26,5,5,437
80107108808,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,5,28,19,19,25,16,22,11,4,0,139,..,0,12,29,24,20,15,5,0,104,..,0,8,14,3,6,0,5,0,37,..,0,4,0,3,3,0,0,0,12,66,..,..,..,..,..,..,..,..,66,..,12,..,..,..,..,..,..,..,12,..,12,5,0,0,0,0,0,0,23,..,0,0,0,0,0,0,0,0,6,..,0,0,0,0,0,0,0,0,4,..,5,9,0,3,0,0,0,0,12,..,0,0,5,0,6,0,0,0,16,3,0,0,4,0,0,0,0,0,11,66,42,42,51,32,35,17,8,0,299
80107108809,..,0,0,0,4,0,0,0,0,5,..,0,0,6,6,0,0,0,0,12,0,0,0,0,0,0,0,0,0,5,42,46,35,31,54,41,18,5,0,273,..,3,15,39,48,63,22,0,0,193,..,5,16,12,11,8,8,0,0,62,..,4,0,6,9,11,0,0,0,32,91,..,..,..,..,..,..,..,..,91,..,36,..,..,..,..,..,..,..,36,..,38,21,0,0,0,0,0,0,62,..,3,7,0,3,7,0,0,0,20,..,0,3,0,4,0,0,0,0,7,..,0,0,0,4,0,0,3,0,5,..,0,3,4,7,0,3,0,0,24,0,0,0,0,5,0,3,0,0,10,91,88,68,68,93,82,36,5,0,538
80107108810,..,0,0,0,0,0,0,0,0,3,..,0,0,3,0,9,4,0,0,19,0,0,0,0,3,0,0,0,0,4,22,9,27,17,20,10,7,3,5,119,..,0,14,13,12,9,5,0,0,54,..,3,11,5,10,0,0,0,0,30,..,0,6,5,10,0,0,0,0,19,47,..,..,..,..,..,..,..,..,47,..,13,..,..,..,..,..,..,..,13,..,11,6,0,3,0,0,0,0,16,..,0,4,0,0,0,0,0,0,7,..,0,4,0,0,3,0,0,0,10,..,4,0,0,0,0,0,0,0,0,..,0,0,3,9,6,9,5,0,35,0,0,0,0,3,4,0,0,0,7,48,33,43,35,39,20,16,8,6,241
80107108901,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,4,0,0,0,17,..,0,0,0,3,5,0,0,0,9,..,0,0,0,0,0,4,0,0,4,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,5,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,5,0,7,9,0,0,28
80107109001,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,3,3,0,5,0,0,0,0,0,0,0,0,0,0,34,7,18,20,6,8,13,6,0,114,..,0,10,17,14,9,10,6,0,74,..,0,6,6,0,0,5,0,0,11,..,0,7,10,3,4,0,0,0,18,71,..,..,..,..,..,..,..,..,71,..,16,..,..,..,..,..,..,..,16,..,3,0,5,0,0,0,0,0,7,..,0,3,3,0,0,0,0,0,9,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,3,0,3,5,0,0,21,0,0,0,0,0,0,0,0,0,0,71,20,23,36,21,18,25,5,0,225
80107109002,..,0,0,0,0,0,0,0,0,0,..,0,0,0,4,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,12,8,7,16,19,9,17,0,0,94,..,0,11,18,18,14,21,4,0,81,..,0,3,9,0,0,0,0,0,12,..,0,0,0,0,5,0,0,0,7,42,..,..,..,..,..,..,..,..,42,..,13,..,..,..,..,..,..,..,13,..,3,3,4,0,0,0,0,0,13,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,4,..,0,0,0,3,4,4,4,0,13,0,0,0,0,0,0,0,0,0,0,42,14,22,33,22,22,28,9,0,195
80107109003,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,4,3,3,0,16,0,0,0,0,0,0,0,0,0,5,40,33,18,33,33,26,43,11,0,240,..,0,17,43,49,40,73,14,3,242,..,6,11,8,3,3,3,5,0,37,..,0,0,0,0,4,0,0,0,9,85,..,..,..,..,..,..,..,..,85,..,28,..,..,..,..,..,..,..,28,..,15,3,7,5,0,0,0,0,37,..,0,0,3,0,0,0,0,0,10,..,0,0,0,0,0,0,0,0,0,..,0,0,0,3,0,0,0,0,3,..,0,0,0,0,6,4,7,0,24,0,0,5,0,0,0,0,0,0,6,85,56,37,67,67,56,85,19,7,477
80107109004,..,0,4,0,0,0,0,0,0,5,..,0,3,4,5,9,12,7,5,33,0,0,0,0,0,0,0,0,0,4,42,34,34,40,37,39,41,15,9,289,..,0,34,40,50,44,45,19,6,234,..,0,10,12,5,4,0,0,0,38,..,0,3,7,5,4,0,0,0,23,86,..,..,..,..,..,..,..,..,86,..,29,..,..,..,..,..,..,..,29,..,22,12,7,4,0,0,0,0,38,..,0,5,0,0,5,0,0,0,13,..,3,3,0,0,0,0,0,0,5,..,0,3,4,0,0,0,0,0,9,..,0,3,0,3,15,19,7,5,58,0,0,0,0,0,0,4,0,0,12,86,57,78,75,68,75,67,30,14,545
80107109005,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,6,6,3,0,21,0,0,0,0,0,0,3,0,0,3,35,23,31,39,16,21,26,5,0,200,..,0,24,45,15,26,29,8,0,147,..,0,16,8,4,7,5,0,0,35,..,0,5,9,0,4,3,0,0,19,93,..,..,..,..,..,..,..,..,93,..,19,..,..,..,..,..,..,..,19,..,9,9,5,0,0,0,0,0,22,..,3,0,0,0,0,0,0,0,5,..,0,3,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,0,..,0,4,5,4,9,9,5,3,33,0,0,0,0,0,0,3,0,0,8,93,36,64,64,28,44,43,18,4,389
80107109006,..,3,0,0,0,0,0,0,0,6,..,0,0,0,6,14,3,4,3,24,0,0,0,0,0,0,0,0,0,3,27,19,23,15,19,23,25,8,0,170,..,0,24,22,24,13,22,9,0,111,..,8,11,4,8,3,3,4,0,37,..,0,3,0,3,6,0,0,0,18,65,..,..,..,..,..,..,..,..,65,..,15,..,..,..,..,..,..,..,15,..,7,3,0,0,0,0,0,0,22,..,0,8,0,0,0,0,0,0,11,..,0,6,3,0,0,0,0,0,9,..,5,7,0,4,0,0,0,0,13,..,0,0,0,8,17,5,3,3,39,0,0,5,0,0,0,0,0,0,14,65,42,59,41,47,36,36,16,8,347
80107109007,..,0,3,0,0,0,0,0,0,9,..,0,3,9,9,10,11,3,8,49,0,0,0,0,0,0,0,0,0,5,33,18,32,34,26,37,17,10,5,207,..,8,31,29,19,25,13,8,0,136,..,4,5,10,8,5,0,0,0,29,..,0,0,4,6,3,4,0,0,24,68,..,..,..,..,..,..,..,..,68,..,13,..,..,..,..,..,..,..,13,..,7,4,6,0,3,0,0,0,17,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,3,..,4,7,0,0,0,0,0,0,15,..,0,15,13,19,29,17,13,4,103,3,0,3,4,0,0,0,0,0,15,67,38,75,64,54,60,40,25,6,436
80107109008,..,0,0,0,0,0,3,0,0,5,..,0,0,0,6,6,5,6,0,25,0,0,0,0,0,0,0,0,0,5,46,32,27,42,33,35,28,14,4,261,..,4,30,51,41,25,33,12,0,205,..,4,8,4,7,4,6,0,0,43,..,0,3,3,7,8,5,0,0,22,93,..,..,..,..,..,..,..,..,93,..,26,..,..,..,..,..,..,..,26,..,22,10,3,0,0,0,0,0,36,..,0,0,0,0,4,3,3,6,17,..,0,5,0,0,0,0,0,0,3,..,4,10,0,0,0,3,0,0,15,..,0,0,0,7,14,9,6,0,37,0,5,0,0,0,0,0,0,0,7,93,70,66,74,61,60,58,23,4,505
80107109009,..,0,0,0,0,0,0,0,0,0,..,0,3,0,4,0,0,4,0,14,0,0,0,0,0,0,0,0,0,0,32,13,29,27,12,13,27,7,0,162,..,0,9,36,21,13,22,10,0,116,..,0,28,0,3,4,0,0,0,39,..,0,3,7,4,4,4,0,0,17,59,..,..,..,..,..,..,..,..,59,..,12,..,..,..,..,..,..,..,12,..,14,6,3,0,0,0,0,0,19,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,3,5,5,4,0,5,0,20,0,0,0,0,0,0,6,0,0,5,59,24,53,51,39,30,37,17,0,301
80107109010,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,3,6,5,0,14,0,0,0,0,0,0,0,0,0,5,43,29,17,36,35,43,35,13,0,251,..,0,7,38,53,61,45,20,3,234,..,0,3,14,5,3,3,0,0,34,..,0,0,0,7,4,0,0,0,14,92,..,..,..,..,..,..,..,..,92,..,44,..,..,..,..,..,..,..,44,..,20,4,4,0,0,0,0,0,34,..,0,0,0,0,0,0,0,0,4,..,5,3,0,0,0,0,0,0,6,..,0,0,0,4,0,3,0,0,9,..,0,0,0,6,3,13,12,0,33,0,0,0,0,0,0,0,0,0,9,93,70,23,69,71,80,64,33,6,508
80107109011,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,5,9,0,0,14,0,0,0,0,0,0,0,0,0,6,54,27,19,39,36,34,44,11,4,259,..,0,23,40,50,33,53,16,0,216,..,0,6,15,13,11,4,0,0,47,..,0,0,7,7,3,4,0,0,18,98,..,..,..,..,..,..,..,..,98,..,27,..,..,..,..,..,..,..,27,..,14,12,3,6,0,0,0,0,32,..,0,0,3,0,0,0,0,0,10,..,0,6,0,0,0,0,0,0,5,..,0,0,4,0,0,0,0,0,5,..,0,0,4,4,7,17,8,0,32,4,0,3,0,0,5,0,0,0,9,103,49,48,72,71,60,76,26,5,507
80107109012,..,0,0,0,0,0,0,0,0,0,..,0,0,0,3,0,7,5,3,22,0,0,0,0,0,0,0,0,0,0,21,11,13,13,21,13,21,11,3,126,..,4,5,29,21,18,24,5,0,103,..,5,12,5,4,0,0,0,0,20,..,0,0,3,5,0,0,0,0,7,38,..,..,..,..,..,..,..,..,38,..,19,..,..,..,..,..,..,..,19,..,11,3,0,0,0,0,0,0,14,..,0,0,0,0,3,0,0,0,3,..,3,0,0,0,0,0,0,0,3,..,0,5,0,0,0,0,0,0,7,..,0,3,0,8,4,11,5,3,37,0,0,0,0,0,0,0,0,0,0,38,34,27,31,34,31,37,11,3,251
80107109013,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,19,19,17,15,16,29,31,6,0,143,..,0,10,21,28,32,44,9,0,151,..,6,8,8,15,6,0,0,0,34,..,0,0,0,0,0,4,0,0,8,46,..,..,..,..,..,..,..,..,46,..,17,..,..,..,..,..,..,..,17,..,9,11,0,0,0,0,0,0,22,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,8,..,0,4,0,0,0,0,0,0,4,..,0,0,4,0,0,4,0,0,12,0,0,0,0,0,0,0,0,0,4,46,37,38,33,41,37,55,16,3,315
80107109014,..,0,0,0,0,0,0,0,0,0,..,0,3,0,3,0,3,7,3,28,0,0,3,0,3,0,0,0,0,7,51,19,26,38,31,25,27,19,4,231,..,0,27,43,31,33,39,13,5,185,..,4,10,9,7,5,0,0,0,38,..,0,0,8,4,5,0,6,0,26,98,..,..,..,..,..,..,..,..,98,..,16,..,..,..,..,..,..,..,16,..,11,8,0,6,0,0,0,0,29,..,3,0,4,0,3,0,0,0,13,..,3,0,0,0,0,0,0,0,3,..,0,0,0,0,0,3,0,0,3,..,0,4,0,4,6,11,7,3,42,0,0,5,0,3,0,0,0,0,7,96,40,55,60,62,48,54,26,4,455
80107109015,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,5,3,0,0,10,0,0,0,0,0,0,0,0,0,0,38,19,22,29,24,13,16,3,0,162,..,0,22,34,23,13,19,8,0,131,..,0,12,14,0,0,0,0,0,26,..,0,3,0,6,4,0,3,0,17,83,..,..,..,..,..,..,..,..,83,..,18,..,..,..,..,..,..,..,18,..,14,0,0,0,0,0,0,0,14,..,6,0,0,0,0,0,0,3,9,..,3,4,0,0,0,0,0,0,9,..,0,0,0,5,0,0,0,0,5,..,0,0,7,0,4,4,0,0,20,0,0,3,0,0,0,0,0,0,0,83,37,42,62,38,27,23,13,7,336
80107109016,..,0,0,0,0,0,0,0,0,6,..,0,0,0,4,0,4,7,0,14,0,0,0,0,0,0,0,0,0,3,54,12,34,42,34,26,28,13,0,229,..,0,23,57,37,42,38,9,0,205,..,0,11,0,5,5,0,0,0,29,..,0,0,0,11,3,4,4,0,19,106,..,..,..,..,..,..,..,..,106,..,11,..,..,..,..,..,..,..,11,..,22,7,8,3,0,0,0,0,34,..,0,0,0,0,3,0,0,0,8,..,4,6,0,0,0,0,0,0,11,..,0,7,5,4,3,3,0,0,21,..,0,8,0,7,4,6,6,0,32,0,5,3,0,0,0,0,0,0,7,106,43,67,75,65,59,52,19,0,483
80107109017,..,0,0,0,0,0,0,0,0,5,..,0,0,0,0,4,4,0,0,8,0,0,0,0,0,4,0,0,0,4,14,7,15,13,16,23,3,0,0,95,..,0,7,13,8,11,7,0,0,48,..,0,0,0,8,0,0,0,0,16,..,0,0,0,4,4,0,0,0,18,39,..,..,..,..,..,..,..,..,39,..,7,..,..,..,..,..,..,..,7,..,8,7,3,0,0,0,0,0,16,..,0,0,0,3,0,0,0,0,4,..,3,3,0,0,0,0,0,0,7,..,0,0,0,0,0,0,0,0,5,..,0,3,3,3,4,0,0,0,17,0,0,0,0,0,4,0,0,0,3,39,19,26,28,22,30,12,0,0,172
80107109018,..,0,0,0,0,0,0,0,0,3,..,0,0,0,3,0,4,0,0,17,0,0,0,0,0,0,0,0,0,0,42,19,24,24,17,20,30,9,5,184,..,0,18,40,21,29,41,12,5,163,..,5,11,3,0,4,0,0,0,23,..,0,0,0,0,3,0,0,0,7,81,..,..,..,..,..,..,..,..,81,..,9,..,..,..,..,..,..,..,9,..,6,3,0,0,0,0,0,0,8,..,3,0,0,0,0,0,0,0,8,..,0,0,0,0,0,0,0,0,4,..,0,0,0,4,5,0,0,0,9,..,0,0,0,3,7,4,3,3,17,0,0,0,0,0,0,0,0,0,3,81,25,41,49,33,39,47,20,9,341
80107109019,..,0,0,0,0,0,0,0,0,0,..,0,0,0,3,6,6,0,0,23,0,0,0,0,0,0,0,0,0,0,41,15,32,38,19,29,27,10,5,219,..,0,33,46,29,29,30,14,3,179,..,5,14,13,4,4,0,0,0,46,..,0,0,3,7,4,0,6,0,27,119,..,..,..,..,..,..,..,..,119,..,28,..,..,..,..,..,..,..,28,..,8,5,3,6,0,0,0,0,28,..,0,3,0,0,0,5,0,0,9,..,0,4,0,0,0,0,0,0,7,..,0,4,3,0,0,0,0,0,11,..,0,9,3,4,13,10,5,0,40,0,0,3,0,0,0,0,0,0,7,119,48,72,78,51,50,46,20,7,491
80107109020,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,6,0,0,12,0,0,0,0,0,0,0,0,0,0,24,11,28,24,19,20,14,3,0,145,..,0,13,30,17,12,11,8,0,92,..,0,18,10,6,11,0,0,0,39,..,0,9,6,3,5,0,0,0,27,62,..,..,..,..,..,..,..,..,62,..,17,..,..,..,..,..,..,..,17,..,8,3,0,4,0,0,0,0,22,..,0,0,0,0,3,6,0,0,11,..,0,3,0,0,0,0,0,0,7,..,0,3,0,0,7,0,0,0,11,..,0,7,0,0,3,10,0,0,18,3,0,0,0,0,0,0,0,0,0,67,31,55,44,30,40,26,7,3,304
80107113201,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,7
80107113202,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,3,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5
80108109101,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,3,3,0,0,8,0,0,0,0,0,0,0,0,0,4,23,11,4,24,19,27,24,13,0,132,..,0,0,32,21,38,34,25,7,148,..,0,0,0,6,0,0,0,0,9,..,0,0,0,0,0,0,0,0,8,53,..,..,..,..,..,..,..,..,53,..,14,..,..,..,..,..,..,..,14,..,3,3,9,3,0,0,0,0,23,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,3,0,3,3,0,0,11,0,0,0,0,0,0,0,0,0,4,53,21,9,39,31,47,41,26,9,268
80108109102,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,3,0,0,6,5,0,0,0,0,0,0,0,0,0,0,38,26,11,28,27,21,20,8,5,178,..,0,13,41,40,27,37,14,5,168,..,0,4,8,0,6,0,0,0,15,..,0,0,0,3,4,0,4,0,10,69,..,..,..,..,..,..,..,..,69,..,30,..,..,..,..,..,..,..,30,..,12,4,3,0,0,0,0,0,22,..,0,0,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,3,4,3,5,16,0,5,0,0,0,0,0,0,0,0,69,45,19,49,46,42,42,16,6,339
