SAL_CODE_2021,M_Mng_0,M_Mng_1_19,M_Mng_20_29,M_Mng_30_34,M_Mng_35_39,M_Mng_40_44,M_Mng_45_49,M_Mng_50_over,M_Mng_hours_NS,M_Mng_Tot,M_Pro_0,M_Pro_1_19,M_Pro_20_29,M_Pro_30_34,M_Pro_35_39,M_Pro_40_44,M_Pro_45_49,M_Pro_50_over,M_Pro_hours_NS,M_Pro_Tot,M_TTW_0,M_TTW_1_19,M_TTW_20_29,M_TTW_30_34,M_TTW_35_39,M_TTW_40_44,M_TTW_45_49,M_TTW_50_over,M_TTW_hours_NS,M_TTW_Tot,M_CPS_0,M_CPS_1_19,M_CPS_20_29,M_CPS_30_34,M_CPS_35_39,M_CPS_40_44,M_CPS_45_49,M_CPS_50_over,M_CPS_hours_NS,M_CPS_Tot,M_CA_0,M_CA_1_19,M_CA_20_29,M_CA_30_34,M_CA_35_39,M_CA_40_44,M_CA_45_49,M_CA_50_over,M_CA_hours_NS,M_CA_Tot,M_Sal_0,M_Sal_1_19,M_Sal_20_29,M_Sal_30_34,M_Sal_35_39,M_Sal_40_44,M_Sal_45_49,M_Sal_50_over,M_Sal_hours_NS,M_Sal_Tot,M_MOD_0,M_MOD_1_19,M_MOD_20_29,M_MOD_30_34,M_MOD_35_39,M_MOD_40_44,M_MOD_45_49,M_MOD_50_over,M_MOD_hours_NS,M_MOD_Tot,M_Lab_0,M_Lab_1_19,M_Lab_20_29,M_Lab_30_34,M_Lab_35_39,M_Lab_40_44,M_Lab_45_49,M_Lab_50_over,M_Lab_hours_NS,M_Lab_Tot,M_ID_NS_0,M_ID_NS_1_19,M_ID_NS_20_29,M_ID_NS_30_34,M_ID_NS_35_39,M_ID_NS_40_44,M_ID_NS_45_49,M_ID_NS_50_over,M_ID_NS_hours_NS,M_ID_NS_Tot,M_Tot_0,M_Tot_1_19,M_Tot_20_29,M_Tot_30_34,M_Tot_35_39,M_Tot_40_44,M_Tot_45_49,M_Tot_50_over,M_Tot_hours_NS,M_Tot_Tot,F_Mng_0,F_Mng_1_19,F_Mng_20_29,F_Mng_30_34,F_Mng_35_39,F_Mng_40_44,F_Mng_45_49,F_Mng_50_over,F_Mng_hours_NS,F_Mng_Tot,F_Pro_0,F_Pro_1_19,F_Pro_20_29,F_Pro_30_34,F_Pro_35_39,F_Pro_40_44,F_Pro_45_49,F_Pro_50_over,F_Pro_hours_NS,F_Pro_Tot,F_TTW_0,F_TTW_1_19,F_TTW_20_29,F_TTW_30_34,F_TTW_35_39,F_TTW_40_44,F_TTW_45_49,F_TTW_50_over,F_TTW_hours_NS,F_TTW_Tot,F_CPS_0,F_CPS_1_19,F_CPS_20_29,F_CPS_30_34,F_CPS_35_39,F_CPS_40_44,F_CPS_45_49,F_CPS_50_over,F_CPS_hours_NS,F_CPS_Tot,F_CA_0,F_CA_1_19,F_CA_20_29,F_CA_30_34,F_CA_35_39,F_CA_40_44,F_CA_45_49,F_CA_50_over,F_CA_hours_NS,F_CA_Tot,F_Sal_0,F_Sal_1_19,F_Sal_20_29,F_Sal_30_34,F_Sal_35_39,F_Sal_40_44,F_Sal_45_49,F_Sal_50_over,F_Sal_hours_NS,F_Sal_Tot,F_MOD_0,F_MOD_1_19,F_MOD_20_29,F_MOD_30_34,F_MOD_35_39,F_MOD_40_44,F_MOD_45_49,F_MOD_50_over,F_MOD_hours_NS,F_MOD_Tot,F_Lab_0,F_Lab_1_19,F_Lab_20_29,F_Lab_30_34,F_Lab_35_39,F_Lab_40_44,F_Lab_45_49,F_Lab_50_over,F_Lab_hours_NS,F_Lab_Tot,F_ID_NS_0,F_ID_NS_1_19,F_ID_NS_20_29,F_ID_NS_30_34,F_ID_NS_35_39,F_ID_NS_40_44,F_ID_NS_45_49,F_ID_NS_50_over,F_ID_NS_hours_NS,F_ID_NS_Tot,F_Tot_0,F_Tot_1_19,F_Tot_20_29,F_Tot_30_34,F_Tot_35_39,F_Tot_40_44,F_Tot_45_49,F_Tot_50_over,F_Tot_hours_NS,F_Tot_Tot
SAL80030,13,32,40,40,92,322,199,397,13,1136,16,48,37,33,143,197,46,113,0,634,3,7,8,0,22,28,8,8,0,92,11,39,16,8,15,60,18,49,6,213,10,7,11,7,39,31,14,9,0,128,0,19,7,4,6,9,0,4,0,55,0,5,0,0,4,6,3,3,0,20,0,15,10,6,4,12,0,6,0,51,0,0,4,0,9,20,0,14,4,57,62,166,129,99,336,674,287,597,25,2382,27,17,30,26,56,159,99,172,0,592,27,52,59,41,133,140,44,74,0,562,0,6,5,0,10,3,0,3,0,38,7,50,30,11,17,30,6,18,3,176,10,30,24,17,57,49,8,24,0,228,6,50,13,7,8,6,0,0,0,90,0,3,0,0,0,0,0,0,0,7,6,8,5,3,0,0,0,3,0,21,9,0,0,0,3,11,3,4,0,34,84,220,169,102,291,405,163,300,13,1744
SAL80031,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,5,0,5,0,0,0,0,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,3,0,6,9,3,6,0,35,0,0,0,0,0,0,0,0,0,3,0,0,3,0,4,3,0,0,0,16,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,4,0,32
SAL80032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80033,5,0,10,6,85,121,52,66,3,351,5,13,14,22,166,195,38,41,0,493,12,19,7,15,79,113,31,45,5,327,9,23,19,6,39,35,8,23,0,157,8,5,3,4,96,44,17,13,3,195,6,24,11,6,22,18,9,9,0,107,5,14,13,8,19,29,4,23,3,106,3,33,19,7,24,23,0,9,0,116,0,0,4,0,13,17,0,3,6,47,39,133,111,83,540,590,158,219,24,1900,32,10,18,18,90,91,20,39,0,314,45,34,57,35,174,126,24,35,0,536,3,4,16,12,30,9,4,0,0,84,10,59,52,24,69,15,4,14,6,253,25,35,49,41,172,99,19,13,3,459,8,54,23,10,31,11,0,3,0,132,0,0,0,0,3,0,0,0,0,3,0,21,16,4,7,6,0,0,0,53,3,8,3,6,14,4,4,0,3,43,129,220,237,143,589,361,70,108,17,1872
SAL80034,7,7,9,6,23,52,25,50,0,165,8,21,16,20,55,76,29,48,0,269,5,3,5,7,12,29,3,15,0,84,3,23,4,3,3,5,8,6,0,48,0,5,0,4,12,6,0,5,0,31,0,16,3,0,6,0,6,7,0,42,0,10,0,0,0,3,0,3,0,16,0,13,0,3,4,0,0,0,0,24,0,0,6,3,0,0,0,0,0,13,26,95,39,44,122,176,61,126,7,691,13,5,16,16,26,29,19,32,0,150,14,20,39,27,54,49,7,25,0,240,0,5,0,0,0,0,0,0,0,9,5,38,13,9,4,6,0,0,0,75,5,21,17,12,40,37,8,9,0,148,0,22,4,4,7,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,13,0,9,0,0,5,3,0,0,4,24,39,125,86,66,141,131,33,68,4,701
SAL80035,0,4,0,4,20,20,6,16,4,85,4,8,8,6,45,45,0,15,6,134,3,11,4,8,53,67,25,26,4,209,0,9,14,6,16,8,5,9,6,73,8,0,4,0,36,16,4,4,0,70,3,13,5,4,8,5,3,0,0,39,4,10,6,4,8,15,3,12,0,67,0,6,8,5,16,17,4,7,0,76,0,0,0,0,3,4,0,0,0,19,32,63,48,39,211,213,60,88,19,773,0,4,3,7,37,31,8,6,0,96,14,14,15,11,32,39,12,16,0,163,3,3,3,5,14,8,5,0,0,40,7,38,24,14,42,7,0,5,0,144,14,17,19,16,77,24,3,8,6,178,0,18,8,9,15,7,0,0,0,53,0,0,3,0,0,0,0,0,0,5,0,15,6,0,7,0,4,0,0,39,6,0,0,0,3,5,0,0,3,17,43,118,90,58,226,122,30,32,14,741
SAL80036,7,0,5,8,18,34,27,35,0,142,0,17,10,14,63,80,8,18,4,211,3,8,6,8,35,37,5,17,0,112,0,12,6,3,4,13,5,11,3,58,3,7,4,5,16,16,0,4,0,55,0,11,8,3,6,5,4,3,0,46,0,6,3,7,4,0,0,4,0,26,0,11,24,3,21,10,0,4,0,81,0,0,0,0,0,9,0,5,3,21,24,81,61,37,176,205,55,97,13,753,12,6,11,12,24,37,8,20,0,128,15,22,27,26,76,70,10,27,5,274,0,0,3,0,4,6,0,0,0,26,10,23,18,10,30,12,0,11,0,106,4,8,9,7,45,30,6,6,0,124,3,25,16,5,6,5,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,8,5,5,8,3,4,0,0,40,0,5,0,0,0,0,0,0,8,12,46,93,90,72,198,158,31,67,6,757
SAL80037,9,6,8,8,49,62,11,44,0,189,12,12,12,9,70,90,30,24,0,254,16,10,28,15,75,131,27,54,4,357,5,18,3,12,15,23,7,13,0,102,3,0,5,5,55,32,3,10,0,121,0,21,15,4,14,12,3,12,0,93,5,7,10,7,19,37,16,24,4,124,3,21,15,6,19,40,9,12,0,121,0,3,0,0,18,7,3,0,3,40,50,101,97,69,333,432,117,191,17,1396,7,10,14,23,55,50,20,23,0,203,17,31,45,42,84,56,18,19,0,314,3,6,7,5,11,8,4,0,0,50,13,52,39,35,39,18,6,10,0,198,27,37,41,31,138,75,9,13,4,372,5,30,19,8,21,7,4,5,0,100,0,0,3,0,0,7,5,0,0,14,0,29,11,5,15,9,6,5,0,71,6,0,0,0,10,8,4,3,5,41,73,194,183,147,371,239,65,77,12,1360
SAL80038,16,10,18,7,59,91,44,75,0,318,13,65,39,20,170,215,34,81,4,639,5,10,0,8,26,22,8,10,0,95,15,51,23,3,20,5,8,6,0,127,4,20,16,5,47,31,8,6,0,140,6,39,9,9,9,4,0,8,0,80,0,3,3,4,6,5,0,0,0,10,11,16,11,3,4,5,0,0,0,53,0,0,0,0,8,6,0,0,11,37,70,210,113,47,344,388,104,194,20,1490,11,10,14,10,46,57,26,26,0,201,17,72,51,21,181,140,35,43,0,568,4,9,6,0,14,7,0,0,0,38,18,110,29,8,23,12,3,4,9,219,11,40,22,12,70,38,9,10,0,216,10,70,37,4,7,4,0,0,0,142,0,0,0,0,0,0,0,0,0,4,0,20,3,3,3,0,0,0,0,29,0,0,0,0,13,3,0,0,4,30,82,337,160,65,364,260,71,92,15,1439
SAL80039,8,5,4,6,48,83,31,53,0,235,10,13,4,14,97,84,17,27,0,269,16,10,12,14,83,124,41,37,4,333,10,16,9,3,21,19,15,14,0,113,11,3,7,7,70,43,7,17,0,169,0,33,18,0,15,16,0,7,0,87,10,8,0,6,13,29,3,22,4,93,4,31,19,9,18,19,8,10,0,117,0,4,0,3,13,7,3,0,6,35,78,121,79,62,377,427,126,177,14,1452,14,10,11,13,57,62,11,28,0,207,26,24,33,33,96,76,19,33,0,350,5,5,4,8,16,9,0,0,0,44,11,61,38,22,36,30,0,6,3,207,17,31,47,39,169,72,17,20,6,422,12,56,22,15,17,9,0,0,0,127,0,0,0,0,3,0,0,0,0,8,0,20,15,0,3,0,0,3,0,42,0,0,0,3,5,5,7,0,3,23,83,211,158,137,409,273,63,90,13,1430
SAL80040,3,6,4,8,43,50,18,19,0,150,11,23,13,10,84,76,21,24,0,273,4,10,5,4,16,26,9,10,0,82,4,14,7,0,7,5,3,10,0,58,5,9,4,4,11,8,0,8,0,52,0,16,5,3,0,0,0,4,0,32,0,0,3,3,0,3,0,4,0,19,0,8,4,0,7,11,3,4,0,42,0,0,0,0,0,5,0,3,4,13,35,87,43,47,176,187,57,84,6,715,15,10,19,14,38,37,21,23,0,174,16,47,46,39,80,51,27,23,0,331,0,3,3,5,0,4,4,0,0,25,4,30,14,8,10,9,0,5,0,78,3,14,21,8,42,30,3,0,0,124,4,16,6,4,5,0,0,0,0,39,0,0,0,0,0,0,0,0,0,4,0,11,3,0,4,0,0,0,0,22,0,3,0,0,6,4,0,4,0,12,46,129,114,81,194,140,51,59,7,809
SAL80041,6,11,4,4,66,92,24,56,4,267,17,16,18,22,183,182,38,39,7,511,4,14,15,16,60,61,12,30,0,216,7,24,10,18,29,19,7,13,3,131,0,7,7,4,50,27,3,7,0,117,0,22,13,3,12,8,7,9,0,79,0,5,4,3,15,16,8,9,0,57,0,21,18,7,14,14,4,4,0,84,0,3,0,0,4,7,0,0,4,28,30,119,95,78,443,423,109,163,18,1478,12,3,17,17,70,40,8,28,0,199,32,23,56,56,183,135,34,33,5,553,0,11,3,3,8,5,0,0,0,32,12,46,38,27,45,16,11,8,0,200,12,20,22,22,136,46,9,11,3,279,5,27,15,9,14,9,3,3,0,82,0,0,0,0,0,0,0,0,0,5,4,17,12,0,4,6,0,0,0,49,3,3,3,0,8,10,0,0,9,34,77,146,167,140,473,259,62,87,18,1433
SAL80042,3,10,15,6,70,85,34,63,0,302,9,14,9,13,156,176,30,47,0,455,0,0,15,15,43,63,19,28,5,182,5,15,11,11,23,34,8,11,0,120,5,3,9,0,59,39,7,13,0,142,3,14,12,3,9,7,5,9,0,55,0,6,0,4,6,7,5,5,0,39,5,15,4,5,7,11,3,5,0,59,0,3,0,0,5,8,0,4,5,29,31,79,88,53,386,434,113,187,18,1381,17,8,26,23,64,70,18,33,0,265,30,32,38,33,117,103,26,36,0,423,7,5,6,4,16,8,3,7,0,55,6,46,38,19,34,22,3,12,3,186,14,24,22,29,122,33,7,8,5,279,9,31,13,8,11,4,0,0,0,80,0,0,5,0,0,0,0,0,0,5,0,8,7,0,3,4,0,0,0,27,0,0,3,0,6,3,0,0,6,23,83,157,151,121,382,253,63,103,15,1325
SAL80043,13,11,10,13,51,94,39,106,0,327,20,27,36,26,111,154,38,98,0,510,3,14,5,5,36,35,10,19,3,142,5,30,19,10,15,15,6,13,4,106,11,15,5,11,42,29,4,7,0,112,0,21,9,4,6,10,0,8,0,63,3,7,8,0,9,9,0,4,0,42,4,19,17,3,15,13,0,0,3,80,0,4,0,0,7,5,0,3,0,33,58,149,108,73,293,354,107,263,13,1421,16,12,23,32,40,73,27,66,0,287,40,62,82,51,120,115,39,68,0,584,0,11,4,3,13,11,0,4,0,51,3,44,27,22,24,11,0,9,4,141,11,30,24,23,64,31,19,9,0,215,3,37,11,0,4,4,0,3,0,65,0,0,0,0,0,0,0,0,0,3,0,12,13,4,3,4,3,0,0,45,3,4,4,0,9,6,0,4,3,25,89,217,192,140,273,254,88,150,7,1422
SAL80044,11,3,5,9,33,37,23,60,0,185,7,25,28,13,63,90,28,90,4,342,5,4,4,0,8,13,0,10,0,47,3,11,9,6,3,13,7,0,0,51,0,8,8,6,17,14,7,4,0,59,0,9,3,0,5,3,0,5,0,27,0,0,4,0,0,0,0,0,0,7,4,7,0,0,0,9,0,0,0,21,0,0,0,0,0,3,0,6,3,13,25,75,58,25,137,184,69,178,9,762,8,5,12,9,28,36,15,42,0,162,11,39,47,21,57,70,15,64,0,329,0,0,0,3,0,0,0,0,0,12,5,28,19,3,13,9,4,0,0,87,0,18,26,9,20,29,4,5,4,128,6,23,5,5,4,9,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,11,40,116,114,55,129,157,44,118,5,778
SAL80045,4,0,0,0,44,59,27,34,0,183,7,0,7,12,106,163,22,32,0,360,0,0,4,3,23,38,8,11,0,99,0,0,3,4,12,6,0,0,0,35,4,4,0,6,29,19,3,3,0,65,0,8,4,0,8,9,3,9,0,40,0,4,3,0,0,9,0,3,0,27,0,6,7,0,8,4,0,0,0,25,0,4,0,0,5,8,4,0,0,21,17,33,38,36,241,311,74,90,5,842,12,12,4,11,43,40,4,9,0,143,21,9,23,32,136,96,22,28,0,359,0,0,3,0,9,4,0,0,0,15,5,16,12,7,20,4,0,7,5,80,9,14,14,11,59,27,4,11,0,136,0,11,7,3,6,11,0,3,0,50,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,5,0,0,0,0,8,3,0,0,0,17,45,65,68,65,273,184,40,53,9,806
SAL80046,3,5,3,3,46,66,29,33,0,194,8,26,28,20,142,106,24,50,0,415,3,9,14,8,25,25,4,17,0,101,6,25,12,3,9,11,4,12,0,80,0,12,13,3,41,21,8,4,0,106,0,11,11,4,7,4,0,6,0,38,0,4,3,4,5,0,0,0,0,19,3,19,12,3,3,8,0,8,0,59,0,0,5,5,11,4,0,0,0,23,27,115,94,50,298,257,76,120,4,1036,15,4,17,19,35,62,33,25,0,206,18,57,32,36,148,89,32,34,0,454,4,4,4,0,12,7,0,0,0,41,4,41,42,6,16,14,3,3,5,136,11,18,28,15,62,33,3,8,0,175,4,21,15,9,0,3,3,0,0,53,0,0,0,0,0,0,0,0,0,0,0,11,8,0,3,4,0,0,0,32,0,0,3,0,3,7,5,0,4,17,64,164,138,86,288,214,75,67,7,1101
SAL80047,9,11,16,14,51,74,29,50,0,243,5,21,25,30,122,104,29,39,0,370,4,13,13,9,37,57,15,21,0,168,6,25,11,8,10,17,4,8,0,86,7,4,7,10,36,22,4,7,0,97,4,12,4,0,12,10,0,0,0,49,3,6,0,3,8,8,6,6,0,35,4,26,29,3,15,16,0,5,0,100,0,0,0,0,10,7,0,4,5,24,40,122,102,81,284,305,90,146,12,1185,15,13,24,24,40,63,15,33,0,234,18,42,55,46,104,93,19,29,0,413,3,16,8,4,12,10,0,0,0,46,10,52,37,26,19,17,3,8,4,168,9,21,38,16,43,42,13,8,0,188,3,30,16,6,5,0,0,0,0,68,0,0,0,0,0,0,0,0,0,6,0,29,11,0,16,4,0,0,0,66,0,6,0,0,0,0,0,0,3,16,68,201,198,123,248,224,56,86,15,1201
SAL80048,5,6,12,8,49,67,29,46,0,219,11,18,10,11,76,76,20,30,0,250,8,9,4,3,38,47,13,15,5,138,0,14,6,5,9,15,0,8,0,57,4,3,5,0,27,15,3,4,0,66,0,18,6,3,11,7,0,5,0,44,5,5,0,7,0,9,0,3,0,30,0,14,6,4,3,13,0,4,0,51,0,4,0,0,0,5,0,3,0,15,32,89,49,39,218,247,71,117,10,863,15,4,12,11,37,41,12,24,0,154,27,23,30,30,73,56,25,36,0,307,3,6,7,0,10,6,3,6,0,29,9,39,15,11,17,9,4,0,0,104,9,25,26,22,63,37,10,5,6,197,3,28,8,0,4,5,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,11,9,0,0,0,0,0,0,26,0,0,4,0,3,0,0,5,0,16,71,138,111,82,210,150,51,76,5,883
SAL80049,6,8,10,7,83,113,30,66,4,327,13,20,16,16,134,141,23,50,0,415,15,25,12,21,107,155,39,59,6,446,12,27,18,10,41,31,13,31,0,184,7,12,10,3,94,59,11,15,0,217,4,37,16,9,20,19,9,7,0,116,0,5,15,7,20,18,12,27,0,100,10,37,13,5,32,29,6,10,4,161,7,10,0,0,11,0,3,3,3,36,75,176,110,73,542,567,153,276,24,2003,20,4,15,23,65,88,25,30,0,277,35,40,65,44,144,116,23,31,4,499,0,13,14,7,32,14,6,0,0,84,20,70,74,43,59,29,7,11,4,318,27,33,78,39,178,111,13,20,0,505,7,62,27,6,21,8,10,0,0,142,0,3,0,0,0,5,0,3,0,13,7,25,22,10,16,6,0,0,0,79,0,4,3,3,15,4,0,0,9,34,115,252,293,179,534,369,88,102,18,1960
SAL80050,6,10,9,3,65,62,29,63,0,254,15,17,22,22,106,137,30,47,3,396,9,21,14,7,81,118,23,45,0,322,6,34,17,8,16,17,6,11,0,111,6,4,4,9,45,32,10,11,0,132,5,26,5,0,13,15,0,7,0,64,3,9,9,6,13,12,13,12,0,83,4,33,20,14,23,26,4,4,0,134,0,4,0,0,12,6,5,0,5,29,50,166,109,69,376,422,120,201,18,1530,22,16,19,21,62,60,16,29,0,243,37,44,77,67,99,81,18,36,0,455,4,8,9,4,15,12,0,0,0,51,10,52,30,27,34,13,4,5,0,181,17,35,42,27,113,57,11,10,0,315,4,52,17,10,12,12,3,0,0,110,0,0,0,0,0,0,0,0,0,6,3,26,15,0,6,5,0,0,0,59,0,0,8,0,6,8,0,0,3,29,90,236,212,153,338,252,51,80,10,1431
SAL80051,10,3,8,6,46,76,23,56,3,229,8,23,9,7,59,78,19,38,0,252,3,11,6,7,34,25,7,15,0,118,0,6,4,4,11,7,6,4,0,52,0,6,0,5,26,27,4,4,0,68,0,18,3,0,10,5,0,7,0,42,0,7,0,3,0,6,0,4,0,27,3,17,3,0,4,10,0,0,0,33,0,4,0,0,4,3,0,0,4,11,27,96,50,40,188,235,60,128,10,830,16,3,18,10,32,41,9,18,0,143,10,38,29,28,58,62,21,33,0,263,0,6,3,0,7,0,0,0,0,14,8,25,19,6,9,10,6,0,0,86,12,20,22,24,53,36,9,3,4,183,0,28,13,0,3,9,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,4,0,0,0,14,0,0,0,0,0,0,0,0,0,0,47,128,101,67,162,153,44,58,5,771
SAL80052,3,8,4,6,34,72,25,76,0,229,0,18,11,16,50,79,22,49,0,254,0,11,6,3,36,39,9,14,4,132,3,25,16,3,9,8,9,5,0,76,0,7,7,0,15,27,10,4,0,81,0,15,7,0,3,9,0,0,0,32,0,8,9,0,4,4,5,4,0,31,5,28,10,4,7,5,0,3,4,59,0,3,0,0,6,3,0,0,4,21,9,116,75,48,167,247,76,158,16,909,11,5,19,16,39,39,22,36,0,178,7,32,41,41,77,58,22,41,6,324,0,7,5,5,7,5,0,0,0,32,5,36,20,10,19,9,0,7,0,104,9,23,16,7,53,21,13,10,0,157,4,24,7,0,8,3,0,0,0,48,0,0,0,0,0,0,0,0,0,0,3,10,8,4,0,0,0,0,0,21,4,0,0,0,5,0,0,3,4,26,42,140,115,81,212,138,58,94,6,894
SAL80053,7,0,0,3,28,51,15,41,0,157,13,16,13,19,68,73,17,38,4,251,7,6,8,13,37,40,15,13,0,136,9,17,11,9,11,15,0,3,0,75,5,3,3,4,16,17,10,7,0,57,0,13,0,6,5,8,3,7,0,42,4,3,0,3,6,13,9,3,0,38,0,9,3,0,3,4,0,0,4,29,0,0,4,0,6,4,0,0,3,13,34,77,50,55,177,218,64,110,13,802,8,3,9,15,39,36,12,20,0,148,32,21,31,25,65,51,23,18,3,269,3,0,6,3,3,0,5,0,0,23,5,30,18,14,18,8,3,3,0,100,10,10,37,11,62,33,5,0,0,169,6,19,10,0,0,0,0,0,0,33,0,7,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,11,0,0,0,0,3,4,0,0,6,14,60,100,108,78,196,142,45,46,4,775
SAL80054,7,3,5,12,59,51,17,35,0,187,8,20,15,17,105,104,21,31,0,324,7,8,11,10,44,79,20,26,0,210,6,28,17,13,16,13,6,10,0,100,5,6,6,9,41,33,9,4,0,106,3,20,12,6,16,3,0,3,0,61,0,7,8,0,21,17,3,8,4,78,6,21,15,9,25,21,3,5,3,105,0,0,0,0,12,4,0,5,12,33,34,123,86,72,329,326,93,125,23,1206,10,5,14,9,46,43,14,25,0,162,20,41,47,35,86,66,19,28,0,355,0,8,10,6,17,7,0,0,0,45,6,54,36,19,36,13,0,3,5,182,12,31,38,28,96,58,13,5,0,289,3,38,15,4,18,7,0,0,0,89,0,0,0,0,0,0,3,0,0,11,0,20,14,13,7,3,0,0,0,55,0,0,3,4,9,4,0,5,3,22,49,199,182,119,321,199,53,69,10,1208
SAL80055,3,0,0,7,30,46,18,43,0,151,9,22,16,5,67,68,22,24,4,239,0,6,9,10,60,68,33,40,3,229,0,14,13,6,11,21,4,9,0,82,3,0,4,0,35,23,11,10,0,78,3,14,14,5,15,10,0,4,0,67,0,0,0,0,5,14,4,9,4,47,8,19,8,5,15,23,8,11,3,80,0,0,0,0,0,4,3,3,0,13,33,76,64,48,243,272,92,148,14,986,12,3,12,20,39,33,19,21,0,153,25,21,29,29,74,58,25,24,3,287,0,6,0,6,6,7,0,0,0,38,8,28,20,13,19,14,3,0,0,119,18,24,33,19,68,27,6,12,0,203,6,30,16,6,6,4,0,0,0,70,0,3,0,0,0,0,0,0,0,3,0,12,0,0,3,3,0,0,0,21,0,6,0,0,0,6,0,7,0,10,65,133,119,92,226,151,57,57,8,900
SAL80056,3,8,11,10,66,104,40,69,5,317,7,13,13,10,112,167,32,47,4,403,6,6,3,4,38,59,12,16,0,149,3,17,4,0,14,24,11,7,0,100,0,3,6,0,37,28,3,8,0,90,0,16,14,3,14,17,3,9,0,84,0,4,3,0,7,14,4,0,0,37,0,27,7,7,13,12,0,5,0,69,0,4,4,0,4,9,0,0,3,22,27,99,65,44,315,429,107,168,12,1263,4,16,12,29,68,63,21,39,0,247,11,33,39,53,98,117,27,43,0,431,0,11,0,3,5,6,0,3,0,37,8,44,33,8,20,13,0,4,0,138,18,25,25,32,97,57,16,8,5,280,3,41,16,0,10,6,0,0,0,84,0,3,0,0,0,0,0,0,0,3,0,10,3,0,5,0,0,0,0,24,0,3,6,0,3,4,3,0,0,26,49,190,134,120,307,270,76,108,12,1263
SAL80057,5,7,3,4,20,43,23,56,4,163,3,18,11,9,43,59,17,69,0,234,0,0,0,0,3,4,0,8,0,22,0,7,7,0,0,3,0,0,0,24,0,7,0,3,9,8,3,5,0,34,0,11,4,0,5,13,5,7,0,37,0,3,3,0,0,0,0,0,0,9,3,4,0,0,3,7,0,0,0,15,0,0,3,0,0,9,0,3,3,18,13,59,31,21,87,140,54,147,10,558,4,10,3,12,26,35,10,25,0,127,7,21,16,16,52,61,21,25,0,225,0,0,0,0,4,3,0,0,0,11,0,10,8,3,0,0,0,0,0,24,9,15,12,8,19,27,3,5,0,101,0,5,4,3,8,3,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,12,23,66,41,42,102,136,36,72,7,519
SAL80058,9,6,17,19,107,129,34,66,0,391,13,21,19,28,271,240,39,60,3,697,5,18,37,23,104,100,25,25,3,344,6,34,24,21,38,37,13,23,0,200,5,11,10,3,101,58,16,24,3,243,8,19,33,9,33,29,6,12,0,150,5,9,12,3,28,31,8,16,0,116,0,26,36,13,37,27,12,17,0,168,3,7,6,3,16,11,3,4,13,65,53,157,191,122,738,664,160,251,30,2372,8,10,19,30,106,67,28,33,0,294,23,49,57,49,241,157,37,32,5,660,3,15,15,10,24,19,7,5,0,102,15,90,98,48,83,35,6,14,7,384,12,45,40,31,151,79,10,23,0,390,4,51,48,12,28,14,5,7,0,180,0,0,4,5,0,3,0,0,0,9,3,33,29,17,18,6,0,6,0,114,0,3,9,0,15,4,0,0,10,39,75,299,316,198,672,385,94,116,21,2181
