SAL_CODE_2021,M_AgriForestFish_0,M_AgriForestFish_1_19,M_AgriForestFish_20_29,M_AgriForestFish_30_34,M_AgriForestFish_35_39,M_AgriForestFish_40_44,M_AgriForestFish_45_49,M_AgriForestFish_50_over,M_AgriForestFish_hours_NS,M_AgriForestFish_Tot,M_Min_0,M_Min_1_19,M_Min_20_29,M_Min_30_34,M_Min_35_39,M_Min_40_44,M_Min_45_49,M_Min_50_over,M_Min_hours_NS,M_Min_Tot,M_Mnfg_0,M_Mnfg_1_19,M_Mnfg_20_29,M_Mnfg_30_34,M_Mnfg_35_39,M_Mnfg_40_44,M_Mnfg_45_49,M_Mnfg_50_over,M_Mnfg_hours_NS,M_Mnfg_Tot,M_EGW_WS_0,M_EGW_WS_1_19,M_EGW_WS_20_29,M_EGW_WS_30_34,M_EGW_WS_35_39,M_EGW_WS_40_44,M_EGW_WS_45_49,M_EGW_WS_50_over,M_EGW_WS_hours_NS,M_EGW_WS_Tot,M_Cnstn_0,M_Cnstn_1_19,M_Cnstn_20_29,M_Cnstn_30_34,M_Cnstn_35_39,M_Cnstn_40_44,M_Cnstn_45_49,M_Cnstn_50_over,M_Cnstn_hours_NS,M_Cnstn_Tot,M_WTrade_0,M_WTrade_1_19,M_WTrade_20_29,M_WTrade_30_34,M_WTrade_35_39,M_WTrade_40_44,M_WTrade_45_49,M_WTrade_50_over,M_WTrade_hours_NS,M_WTrade_Tot,M_RTrade_0,M_RTrade_1_19,M_RTrade_20_29,M_RTrade_30_34,M_RTrade_35_39,M_RTrade_40_44,M_RTrade_45_49,M_RTrade_50_over,M_RTrade_hours_NS,M_RTrade_Tot,M_AccomFoodS_0,M_AccomFoodS_1_19,M_AccomFoodS_20_29,M_AccomFoodS_30_34,M_AccomFoodS_35_39,M_AccomFoodS_40_44,M_AccomFoodS_45_49,M_AccomFoodS_50_over,M_AccomFoodS_hours_NS,M_AccomFoodS_Tot,M_TransPostWhse_0,M_TransPostWhse_1_19,M_TransPostWhse_20_29,M_TransPostWhse_30_34,M_TransPostWhse_35_39,M_TransPostWhse_40_44,M_TransPostWhse_45_49,M_TransPostWhse_50_over,M_TransPostWhse_hours_NS,M_TransPostWhse_Tot,M_InfoMedTelecom_0,M_InfoMedTelecom_1_19,M_InfoMedTelecom_20_29,M_InfoMedTelecom_30_34,M_InfoMedTelecom_35_39,M_InfoMedTelecom_40_44,M_InfoMedTelecom_45_49,M_InfoMedTelecom_50_over,M_InfoMedTelecom_hours_NS,M_InfoMedTelecom_Tot,M_FinInsurS_0,M_FinInsurS_1_19,M_FinInsurS_20_29,M_FinInsurS_30_34,M_FinInsurS_35_39,M_FinInsurS_40_44,M_FinInsurS_45_49,M_FinInsurS_50_over,M_FinInsurS_hours_NS,M_FinInsurS_Tot,M_RentHirREserv_0,M_RentHirREserv_1_19,M_RentHirREserv_20_29,M_RentHirREserv_30_34,M_RentHirREserv_35_39,M_RentHirREserv_40_44,M_RentHirREserv_45_49,M_RentHirREserv_50_over,M_RentHirREserv_hours_NS,M_RentHirREserv_Tot,M_ProScieTechServ_0,M_ProScieTechServ_1_19,M_ProScieTechServ_20_29,M_ProScieTechServ_30_34,M_ProScieTechServ_35_39,M_ProScieTechServ_40_44,M_ProScieTechServ_45_49,M_ProScieTechServ_50_over,M_ProScieTechServ_hours_NS,M_ProScieTechServ_Tot,M_AdminSupServ_0,M_AdminSupServ_1_19,M_AdminSupServ_20_29,M_AdminSupServ_30_34,M_AdminSupServ_35_39,M_AdminSupServ_40_44,M_AdminSupServ_45_49,M_AdminSupServ_50_over,M_AdminSupServ_hours_NS,M_AdminSupServ_Tot,M_PubAdmiSafety_0,M_PubAdmiSafety_1_19,M_PubAdmiSafety_20_29,M_PubAdmiSafety_30_34,M_PubAdmiSafety_35_39,M_PubAdmiSafety_40_44,M_PubAdmiSafety_45_49,M_PubAdmiSafety_50_over,M_PubAdmiSafety_hours_NS,M_PubAdmiSafety_Tot,M_EducTrain_0,M_EducTrain_1_19,M_EducTrain_20_29,M_EducTrain_30_34,M_EducTrain_35_39,M_EducTrain_40_44,M_EducTrain_44_49,M_EducTrain_50_over,M_EducTrain_hours_NS,M_EducTrain_Tot,M_HealthCareSocA_0,M_HealthCareSocA_1_19,M_HealthCareSocA_20_29,M_HealthCareSocA_30_34,M_HealthCareSocA_35_39,M_HealthCareSocA_40_44,M_HealthCareSocA_45_49,M_HealthCareSocA_50_over,M_HealthCareSocA_hours_NS,M_HealthCareSocA_Tot,M_ArtRecServ_0,M_ArtRecServ_1_19,M_ArtRecServ_20_29,M_ArtRecServ_30_34,M_ArtRecServ_35_39,M_ArtRecServ_40_44,M_ArtRecServ_45_49,M_ArtRecServ_50_over,M_ArtRecServ_hours_NS,M_ArtRecServ_Tot,M_OthServ_0,M_OthServ_1_19,M_OthServ_20_29,M_OthServ_30_34,M_OthServ_35_39,M_OthServ_40_44,M_OthServ_45_49,M_OthServ_50_over,M_OthServ_hours_NS,M_OthServ_Tot,M_ID_NS_0,M_ID_NS_1_19,M_ID_NS_20_29,M_ID_NS_30_34,M_ID_NS_35_39,M_ID_NS_40_44,M_ID_NS_45_49,M_ID_NS_50_over,M_ID_NS_hours_NS,M_ID_NS_Tot
SAL80029,0,0,0,0,0,4,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,20,8,15,0,53,4,0,0,3,3,9,0,8,0,27,5,6,10,12,48,110,29,69,4,296,0,7,0,0,7,4,0,3,0,22,3,19,9,7,27,24,5,6,0,104,4,29,14,4,9,0,0,3,0,64,4,3,7,3,12,15,9,15,4,70,0,0,3,0,8,4,0,0,0,20,0,0,4,0,4,0,0,3,0,12,0,0,0,0,3,9,0,6,0,27,4,3,8,8,34,56,8,21,0,153,0,7,6,7,15,9,0,0,0,41,21,8,16,16,152,112,29,42,0,399,3,12,8,0,20,19,9,4,0,74,0,14,13,11,33,20,0,6,0,101,0,8,4,0,8,0,0,0,0,25,0,0,7,0,12,10,9,4,0,47,0,0,5,0,5,9,0,3,3,33
SAL80030,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,4,0,0,4,9,0,8,0,17,0,0,0,0,0,0,0,5,0,10,0,4,8,0,16,27,14,21,0,97,0,0,0,0,0,0,0,0,0,7,3,16,9,0,9,6,0,5,0,53,13,27,12,10,9,5,4,10,0,84,0,3,4,0,3,0,6,4,0,15,0,4,0,0,3,6,6,4,0,14,0,8,0,0,6,6,0,0,0,28,0,0,0,0,5,7,0,6,0,20,5,15,19,18,35,73,15,41,0,227,0,0,0,3,5,7,3,3,0,25,36,33,35,42,207,474,224,446,17,1511,0,30,12,8,28,31,9,20,0,129,3,8,12,6,4,9,0,10,0,50,0,6,4,3,5,4,0,5,0,24,0,10,3,0,4,7,0,3,0,23,0,3,0,0,8,4,0,0,7,28
SAL80031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,5,0,4,4,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,19,18,6,4,0,52,0,0,0,0,9,6,0,3,0,20,6,5,5,9,30,85,25,56,0,239,0,0,3,0,10,8,0,7,0,26,5,26,18,13,29,19,8,7,0,127,0,40,15,12,13,26,7,6,0,117,0,6,9,9,14,27,8,12,3,82,0,0,3,4,16,18,4,0,0,45,0,0,0,0,12,7,4,6,0,30,0,0,0,0,7,0,6,10,0,27,4,8,7,3,57,116,20,18,0,229,0,9,3,3,9,12,8,3,0,49,9,13,15,14,195,181,50,49,6,527,0,12,0,3,36,16,6,9,0,88,5,10,4,10,41,20,3,7,0,104,0,8,5,3,6,0,0,4,0,33,0,3,4,3,14,14,4,5,0,46,0,5,0,0,13,14,5,7,8,57
SAL80034,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,6,0,10,0,0,0,0,3,0,0,0,0,10,0,3,0,9,10,21,5,24,0,76,0,0,0,0,0,6,0,0,0,9,0,17,3,0,4,0,0,8,0,34,0,22,0,5,5,3,0,0,0,32,0,0,0,0,0,4,0,3,0,14,0,0,0,0,0,8,0,5,0,15,0,4,3,0,0,0,3,3,0,21,0,0,0,0,5,0,0,4,0,11,3,12,3,5,13,44,14,21,6,125,0,7,0,0,6,7,0,0,0,16,4,5,4,8,45,53,23,32,0,176,0,11,6,0,8,9,8,0,0,44,3,3,0,6,10,7,4,9,0,52,0,5,0,0,0,0,0,4,0,12,4,0,4,0,0,5,0,5,0,21,0,3,4,0,4,3,0,0,0,9
SAL80035,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,3,0,18,0,0,0,0,0,6,0,3,0,14,10,4,3,9,31,68,23,27,0,167,0,0,0,0,0,4,3,0,0,16,6,4,12,5,16,11,5,0,0,53,0,10,10,4,10,12,6,0,0,51,5,5,6,4,15,7,4,7,0,56,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,3,0,0,0,0,5,0,0,0,0,7,3,0,0,4,16,18,6,6,0,55,0,4,4,0,6,0,0,6,0,20,6,3,7,8,59,53,14,8,0,152,0,4,0,0,12,6,0,0,0,29,0,8,0,3,18,6,0,7,0,38,6,0,0,0,5,0,0,8,0,20,0,6,0,0,5,9,0,10,0,39,8,3,3,0,8,3,0,3,7,34
SAL80036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,18,0,0,0,0,0,0,0,0,0,3,3,6,3,3,7,19,9,12,0,62,0,0,0,0,0,3,0,3,0,9,0,17,13,4,9,9,5,3,0,55,0,18,11,3,19,8,3,3,0,68,0,3,7,3,5,0,0,4,0,19,0,0,0,0,3,7,0,0,0,12,0,0,0,0,4,7,0,0,0,10,0,0,0,0,0,3,0,4,0,8,0,5,0,3,24,37,3,8,0,96,0,0,11,0,9,5,0,4,0,40,9,8,4,9,59,66,20,30,0,202,0,11,0,0,8,0,4,0,0,31,0,4,7,0,15,6,3,9,0,57,0,0,0,5,0,0,0,0,0,12,0,5,0,0,5,10,0,0,0,21,0,0,0,0,9,4,0,5,8,29
SAL80037,0,0,0,6,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,19,3,14,0,49,0,0,0,0,3,13,0,0,0,27,10,5,15,14,40,117,28,62,4,289,0,0,0,0,14,8,4,8,0,32,0,16,19,6,19,14,3,9,0,90,0,27,10,4,3,8,4,7,0,67,3,3,12,7,6,21,8,10,0,67,3,0,0,0,3,5,0,0,0,20,0,0,0,0,3,0,0,3,0,12,0,0,0,0,3,4,0,6,0,20,3,0,6,6,26,51,10,12,0,111,0,8,7,3,14,16,0,5,0,51,20,5,8,11,130,95,34,36,0,330,5,9,7,0,16,14,5,6,0,68,0,6,3,3,18,17,7,3,0,61,0,3,0,0,6,5,0,0,0,14,4,5,6,0,13,15,7,9,0,58,0,4,0,0,8,10,0,0,7,34
SAL80038,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,7,0,3,0,20,4,0,0,0,0,3,4,0,0,10,0,0,0,4,10,18,3,12,0,50,0,0,0,0,4,0,0,0,0,13,6,32,12,3,11,5,0,9,0,84,17,46,34,3,27,16,5,16,0,176,0,5,3,0,4,0,0,3,0,18,0,0,3,0,3,7,0,3,0,24,0,0,0,0,6,12,3,3,0,23,0,0,0,3,8,6,0,5,0,21,0,15,10,13,58,100,14,37,0,254,0,0,0,3,6,13,7,3,0,31,19,14,13,12,150,151,52,64,0,470,9,54,14,0,28,25,6,12,0,145,0,10,8,5,10,17,4,4,0,62,4,4,3,0,3,0,0,0,0,26,0,10,0,0,4,3,0,7,0,25,0,4,0,0,11,3,0,0,13,31
SAL80039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,0,13,14,7,10,0,47,4,0,3,0,9,6,0,0,0,37,7,11,12,13,43,97,31,45,5,248,0,0,0,0,3,10,0,4,0,19,7,29,16,7,15,19,10,13,0,108,3,36,12,3,10,9,3,9,0,78,8,7,3,4,9,13,8,16,3,66,0,0,0,0,4,0,0,4,0,11,0,0,0,0,4,0,0,3,0,14,0,0,0,0,0,3,7,3,0,18,3,3,4,5,35,47,8,14,0,123,0,3,8,0,4,8,0,0,0,28,28,9,6,15,158,150,39,46,0,455,0,3,3,3,15,3,3,4,0,50,13,3,4,7,25,14,3,8,0,80,0,4,0,0,3,0,4,0,0,15,0,7,3,0,8,17,0,5,0,37,0,3,0,0,4,11,0,0,0,23
SAL80040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,13,0,0,0,0,3,3,3,0,0,14,0,3,0,4,9,25,5,12,0,66,0,0,0,0,0,0,0,0,0,6,0,13,3,3,3,4,0,4,0,33,3,10,3,0,3,4,0,0,0,31,0,4,6,3,5,0,0,0,0,16,0,0,0,0,3,4,0,3,0,12,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,3,3,0,8,3,12,4,3,34,30,14,11,0,114,0,3,0,3,5,4,0,3,0,13,16,5,10,15,77,70,15,22,0,223,6,22,5,4,12,18,12,14,0,81,5,9,0,7,5,7,0,8,0,40,4,4,0,0,3,3,0,3,0,16,0,0,4,3,3,3,0,0,0,11,0,0,0,0,0,7,0,3,6,15
SAL80041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,10,6,0,4,0,30,0,0,0,0,8,3,0,0,0,9,4,3,4,12,16,51,10,33,0,122,0,0,0,0,6,5,0,3,0,21,3,20,17,5,18,20,8,16,0,106,0,34,13,9,26,17,6,8,0,109,0,4,4,0,14,7,5,7,3,45,0,0,0,4,10,10,3,3,0,27,0,0,0,0,3,13,3,4,0,25,0,0,0,0,6,11,0,3,0,19,7,7,9,8,52,81,15,12,0,192,0,3,5,0,14,11,0,4,0,38,10,13,11,9,182,131,35,27,0,419,3,16,3,4,27,22,4,4,5,84,6,9,14,15,51,32,7,28,0,156,0,0,0,0,3,6,5,0,0,21,5,5,4,0,5,9,3,0,0,34,0,3,0,0,3,3,0,3,6,31
SAL80042,0,0,0,0,5,0,0,0,0,5,0,0,0,0,6,0,0,0,0,6,0,6,0,0,7,9,0,3,0,26,0,0,0,0,5,7,0,0,0,6,3,3,13,7,16,41,17,37,0,141,0,0,5,4,0,4,0,0,0,10,0,13,17,7,10,14,4,12,0,77,0,19,11,10,15,7,4,7,3,82,3,0,0,3,3,7,3,9,0,33,0,0,0,4,6,3,0,3,0,20,0,0,0,4,3,7,8,4,0,24,0,3,3,0,3,4,3,0,0,14,0,0,7,0,51,105,13,24,0,207,0,0,0,0,14,10,3,3,0,23,13,7,12,10,170,178,37,59,0,483,0,8,6,0,19,21,3,14,0,76,3,3,11,5,20,10,4,5,0,64,0,0,3,4,8,5,0,3,0,25,0,4,0,0,11,5,4,3,0,34,0,4,0,0,7,4,0,0,9,28
SAL80043,0,6,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,12,0,0,0,22,0,0,0,0,4,3,3,7,0,19,0,4,3,8,11,34,9,27,0,107,0,0,0,0,8,0,0,0,0,13,3,22,6,4,4,9,0,8,0,56,0,22,8,3,17,5,4,3,0,66,4,8,9,0,5,8,0,13,0,39,0,3,3,0,3,5,5,10,0,28,0,0,0,3,3,9,0,8,0,29,0,5,0,0,5,3,0,7,0,20,14,15,15,14,26,66,20,47,0,204,3,9,7,6,8,8,0,8,0,39,23,11,22,18,125,137,51,79,0,470,0,15,14,8,17,12,7,18,0,101,0,11,15,13,24,17,9,17,0,117,0,6,0,0,6,3,0,6,0,23,0,4,0,0,5,9,0,3,0,26,5,7,0,0,4,0,0,5,6,28
SAL80044,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,0,0,0,5,0,0,0,0,4,3,0,5,0,5,13,6,18,0,55,0,0,0,0,0,4,3,0,0,11,4,10,3,0,0,0,0,4,0,18,3,14,8,5,0,4,3,3,0,42,0,0,0,0,4,0,0,3,0,11,0,0,0,0,3,9,0,4,0,19,0,0,4,0,4,9,0,5,0,27,0,0,0,0,0,3,0,10,0,17,8,11,11,10,18,40,16,40,0,155,0,0,0,0,4,9,0,0,0,16,6,6,11,4,54,53,25,45,0,195,0,6,3,0,6,7,5,9,0,35,6,9,8,4,12,19,9,22,0,83,0,0,3,0,0,8,0,0,0,17,0,3,0,0,6,0,0,3,0,14,0,0,0,0,0,4,0,0,3,18
SAL80045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,0,0,10,0,0,0,0,0,0,0,0,0,6,0,0,6,4,8,26,10,18,0,79,0,0,3,0,5,6,0,0,0,15,0,10,0,3,8,11,3,4,0,44,0,3,8,4,13,3,6,3,0,39,0,0,0,0,5,12,0,3,0,21,0,0,0,0,11,6,0,3,0,18,0,0,0,0,6,7,4,3,0,20,0,0,0,0,6,5,0,0,0,19,3,3,0,3,41,72,10,21,5,161,0,0,0,0,4,4,0,4,0,15,12,0,5,3,94,100,28,22,5,265,0,0,0,3,4,10,0,0,0,26,5,0,3,10,27,19,4,4,0,68,0,0,0,0,3,0,0,0,0,9,0,0,0,0,3,0,0,5,0,10,0,0,0,0,9,6,0,0,0,15
SAL80046,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,0,0,9,0,0,0,0,0,3,0,0,0,3,3,0,6,3,14,20,4,19,0,78,0,0,0,0,7,0,0,0,0,8,6,10,9,4,10,7,0,0,0,42,0,30,15,3,19,11,3,10,0,91,0,8,3,0,0,0,0,0,0,19,0,0,3,0,6,3,4,3,0,19,0,0,5,0,9,3,0,0,0,17,0,0,0,0,8,0,4,0,0,12,3,5,15,5,39,61,4,27,0,164,0,3,7,0,6,5,0,4,0,33,11,12,15,14,145,82,32,33,0,354,0,23,6,9,25,14,7,6,0,85,4,4,3,0,14,7,3,3,0,41,0,3,0,0,0,5,0,3,0,20,0,7,0,0,3,5,0,8,0,20,0,0,0,3,3,4,0,0,0,14
SAL80047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,4,0,3,11,0,5,0,29,0,0,0,0,9,0,0,0,0,8,4,8,3,3,15,39,8,23,0,114,0,0,0,0,5,4,0,0,0,10,8,11,10,0,22,4,0,0,0,62,3,25,22,9,14,12,5,10,0,104,5,4,0,0,7,11,0,10,0,43,0,0,0,4,11,0,0,4,0,19,0,0,4,0,7,0,0,3,0,19,0,0,0,0,6,0,0,0,0,10,5,12,17,10,38,44,14,26,0,160,0,9,14,7,7,7,0,5,0,56,11,8,8,21,95,117,31,33,0,330,0,15,6,7,29,18,15,4,0,89,3,4,4,6,13,7,0,5,0,37,0,8,0,0,9,0,0,3,0,25,0,0,3,0,6,3,3,3,0,25,0,3,4,0,5,10,3,0,7,26
SAL80048,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,9,5,3,0,14,4,0,0,0,3,4,6,0,0,13,3,10,5,6,20,37,10,36,0,118,0,0,0,0,3,5,0,0,0,9,0,13,8,4,8,10,3,3,0,55,0,18,8,5,6,7,0,6,0,39,0,0,0,0,0,3,4,0,0,16,0,0,0,0,6,4,0,0,0,14,0,0,0,0,0,3,0,0,0,13,0,0,0,0,3,0,0,3,0,9,4,9,5,6,24,43,11,21,0,121,0,5,0,0,4,7,0,0,0,26,7,10,10,14,88,82,17,33,0,261,0,8,5,0,16,14,4,4,0,45,3,3,7,3,9,11,7,5,0,52,0,5,3,0,3,0,0,6,0,15,0,0,4,3,4,8,0,5,0,24,0,0,0,0,0,0,4,0,5,12
SAL80049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,18,14,4,8,0,54,0,0,0,3,12,3,9,5,0,28,17,14,6,4,57,115,32,59,6,319,0,0,0,0,4,7,3,3,0,28,5,25,17,5,26,27,8,9,4,126,4,49,21,4,3,12,5,4,0,105,0,7,7,6,7,25,6,11,0,74,0,4,0,0,13,15,0,4,0,33,0,0,0,0,9,7,0,0,0,21,0,3,0,0,9,4,5,4,0,21,7,9,8,4,56,64,15,25,0,189,0,4,0,5,10,9,0,5,0,37,24,13,17,10,209,173,41,76,0,572,0,8,9,3,40,29,4,17,0,110,7,7,12,11,39,23,5,8,0,117,3,15,6,0,9,4,0,5,0,40,5,9,3,8,17,25,11,14,0,91,0,5,6,0,6,12,0,0,10,39
SAL80050,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,13,0,5,0,45,0,0,0,0,3,10,4,0,0,26,7,19,13,14,41,95,30,63,8,287,0,0,0,0,3,3,3,6,0,23,0,20,12,5,17,18,8,7,0,71,5,41,14,8,9,14,0,10,0,97,0,9,3,0,8,7,6,4,0,39,0,0,0,0,13,9,0,5,0,29,0,0,4,0,7,8,0,5,0,22,0,0,0,0,4,0,0,0,0,9,4,7,7,8,36,61,23,26,0,184,3,6,10,0,10,9,0,0,0,42,13,10,15,6,136,113,35,35,0,366,0,19,10,10,23,23,3,12,0,99,0,15,15,7,14,12,3,8,0,76,0,10,4,4,5,4,0,7,0,29,0,6,5,0,4,19,0,7,0,37,0,5,9,0,13,11,3,0,9,47
SAL80051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,7,3,0,0,15,0,0,0,0,8,0,0,0,0,9,3,3,6,4,8,32,10,19,0,87,0,0,0,0,0,3,0,6,0,11,0,13,13,0,8,8,0,5,0,46,0,23,7,3,7,3,0,0,6,44,0,3,0,0,7,3,0,0,0,17,0,0,4,0,10,11,0,4,0,30,0,0,0,0,4,3,0,4,0,12,0,0,0,0,0,3,0,3,0,10,3,9,0,3,24,41,7,13,0,109,0,5,0,0,3,3,0,0,0,16,16,8,13,6,74,86,24,42,0,279,0,16,4,3,13,9,3,10,0,59,4,0,4,9,10,10,3,7,0,50,0,5,0,0,3,0,0,0,0,9,0,0,0,0,5,3,0,9,0,18,0,0,0,0,4,5,0,0,4,10
SAL80052,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,4,0,3,10,5,4,0,21,0,0,0,0,5,6,0,0,0,8,0,3,3,8,6,40,12,20,3,91,0,0,0,0,8,4,3,0,0,10,0,19,9,0,5,12,0,8,0,58,3,23,11,0,16,5,0,0,0,66,0,0,3,0,7,0,5,9,0,20,0,4,0,0,3,4,0,0,0,17,0,0,0,0,0,0,4,3,0,13,0,0,0,0,3,5,4,4,0,11,4,7,0,8,21,40,11,34,0,123,0,0,7,4,0,4,0,4,0,23,4,3,7,11,65,86,28,46,0,265,0,15,6,3,6,12,0,8,0,56,0,12,6,8,10,9,4,15,0,60,0,7,8,0,8,6,0,0,0,26,0,5,7,0,0,3,3,3,0,18,0,0,0,0,4,4,0,0,4,21
SAL80053,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,3,0,0,0,24,0,0,0,0,0,0,0,5,0,12,7,8,6,3,13,30,6,19,5,95,0,0,0,0,3,0,0,0,0,9,0,11,0,5,4,11,8,7,0,46,0,14,8,3,9,4,0,9,0,52,3,5,4,0,4,8,4,0,0,28,0,0,0,0,9,4,0,4,0,18,0,0,0,0,4,3,0,4,0,8,0,0,0,0,0,0,0,0,0,10,4,8,8,4,18,30,12,13,4,97,3,4,0,0,0,7,0,0,0,17,19,6,3,8,61,76,16,23,0,220,0,3,3,5,11,8,7,7,0,57,5,0,6,10,18,6,3,5,0,54,0,3,3,4,0,5,0,6,0,18,0,3,4,0,0,6,0,0,0,17,0,0,0,0,4,3,0,3,5,15
SAL80054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,7,3,4,0,29,0,0,0,0,4,7,6,0,0,16,4,9,3,6,28,62,17,22,0,155,0,0,0,0,0,3,0,0,0,4,3,26,17,10,21,10,3,6,0,101,3,20,14,3,19,11,5,10,0,83,4,4,3,0,13,15,4,10,0,55,0,0,0,0,9,0,3,0,0,25,0,0,0,0,7,7,0,3,0,24,0,0,0,0,4,3,0,0,0,7,7,3,8,10,30,52,14,11,0,129,0,4,3,3,12,3,6,3,0,36,15,10,10,12,123,88,17,23,0,300,4,18,6,5,18,11,7,3,0,74,6,9,7,11,19,19,3,12,0,79,0,8,0,4,6,4,0,5,0,22,0,3,3,3,5,7,4,7,0,39,0,0,5,0,6,10,0,3,16,35
SAL80055,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,10,0,7,0,28,0,0,0,0,3,6,0,0,0,11,0,9,11,3,25,56,30,41,0,178,3,0,0,0,0,3,0,0,0,12,0,9,13,3,11,13,5,6,0,64,3,16,3,3,6,3,3,3,0,46,0,0,0,3,6,12,7,11,0,35,0,0,0,6,4,8,3,0,0,18,0,0,0,0,4,0,0,0,0,5,0,3,0,0,8,0,0,4,0,11,4,8,4,0,24,37,5,13,0,97,4,0,4,3,9,11,4,0,0,33,7,0,16,7,84,81,22,32,0,253,0,13,6,8,14,7,7,10,0,68,5,3,4,3,11,3,0,11,0,37,0,3,0,4,0,4,0,4,0,18,0,0,3,5,9,14,4,8,0,41,0,0,0,0,3,5,0,4,3,18
SAL80056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,7,4,0,24,0,0,0,0,5,8,0,0,0,9,0,8,7,7,22,50,7,28,3,133,0,0,0,0,8,5,0,0,0,16,0,20,16,6,18,14,4,14,0,87,3,35,4,3,5,0,3,4,0,68,0,7,0,0,8,7,4,4,0,37,0,0,0,0,14,15,0,6,0,34,0,0,0,0,6,5,0,4,0,16,0,0,0,0,3,6,0,0,0,14,5,9,3,10,30,85,13,17,0,168,0,0,4,4,3,7,0,0,0,19,9,8,6,3,129,170,47,55,0,438,6,7,3,3,21,19,6,5,0,67,4,0,10,4,18,13,0,3,0,48,3,3,0,0,6,3,0,0,0,14,0,0,0,4,8,3,3,8,0,25,0,0,6,0,9,11,0,7,0,31
