SAL_CODE_2021,M_Ag_For_Fshg_15_19,M_Ag_For_Fshg_20_24,M_Ag_For_Fshg_25_34,M_Ag_For_Fshg_35_44,M_Ag_For_Fshg_45_54,M_Ag_For_Fshg_55_64,M_Ag_For_Fshg_65_74,M_Ag_For_Fshg_75_84,M_Ag_For_Fshg_85ov,M_Ag_For_Fshg_Tot,M_Mining_15_19,M_Mining_20_24,M_Mining_25_34,M_Mining_35_44,M_Mining_45_54,M_Mining_55_64,M_Mining_65_74,M_Mining_75_84,M_Mining_85ov,M_Mining_Tot,M_Manufact_15_19,M_Manufact_20_24,M_Manufact_25_34,M_Manufact_35_44,M_Manufact_45_54,M_Manufact_55_64,M_Manufact_65_74,M_Manufact_75_84,M_Manufact_85ov,M_Manufact_Tot,M_El_Gas_Wt_Waste_15_19,M_El_Gas_Wt_Waste_20_24,M_El_Gas_Wt_Waste_25_34,M_El_Gas_Wt_Waste_35_44,M_El_Gas_Wt_Waste_45_54,M_El_Gas_Wt_Waste_55_64,M_El_Gas_Wt_Waste_65_74,M_El_Gas_Wt_Waste_75_84,M_El_Gas_Wt_Waste_85ov,M_El_Gas_Wt_Waste_Tot,M_Constru_15_19,M_Constru_20_24,M_Constru_25_34,M_Constru_35_44,M_Constru_45_54,M_Constru_55_64,M_Constru_65_74,M_Constru_75_84,M_Constru_85ov,M_Constru_Tot,M_WhlesaleTde_15_19,M_WhlesaleTde_20_24,M_WhlesaleTde_25_34,M_WhlesaleTde_35_44,M_WhlesaleTde_45_54,M_WhlesaleTde_55_64,M_WhlesaleTde_65_74,M_WhlesaleTde_75_84,M_WhlesaleTde_85ov,M_WhlesaleTde_Tot,M_RetTde_15_19,M_RetTde_20_24,M_RetTde_25_34,M_RetTde_35_44,M_RetTde_45_54,M_RetTde_55_64,M_RetTde_65_74,M_RetTde_75_84,M_RetTde_85ov,M_RetTde_Tot,M_Accom_food_15_19,M_Accom_food_20_24,M_Accom_food_25_34,M_Accom_food_35_44,M_Accom_food_45_54,M_Accom_food_55_64,M_Accom_food_65_74,M_Accom_food_75_84,M_Accom_food_85ov,M_Accom_food_Tot,M_Trans_post_wrehsg_15_19,M_Trans_post_wrehsg_20_24,M_Trans_post_wrehsg_25_34,M_Trans_post_wrehsg_35_44,M_Trans_post_wrehsg_45_54,M_Trans_post_wrehsg_55_64,M_Trans_post_wrehsg_65_74,M_Trans_post_wrehsg_75_84,M_Trans_post_wrehsg_85ov,M_Trans_post_wrehsg_Tot,M_Info_media_teleco_15_19,M_Info_media_teleco_20_24,M_Info_media_teleco_25_34,M_Info_media_teleco_35_44,M_Info_media_teleco_45_54,M_Info_media_teleco_55_64,M_Info_media_teleco_65_74,M_Info_media_teleco_75_84,M_Info_media_teleco_85ov,M_Info_media_teleco_Tot,M_Fin_Insur_15_19,M_Fin_Insur_20_24,M_Fin_Insur_25_34,M_Fin_Insur_35_44,M_Fin_Insur_45_54,M_Fin_Insur_55_64,M_Fin_Insur_65_74,M_Fin_Insur_75_84,M_Fin_Insur_85ov,M_Fin_Insur_Tot,M_RtnHir_REst_15_19,M_RtnHir_REst_20_24,M_RtnHir_REst_25_34,M_RtnHir_REst_35_44,M_RtnHir_REst_45_54,M_RtnHir_REst_55_64,M_RtnHir_REst_65_74,M_RtnHir_REst_75_84,M_RtnHir_REst_85ov,M_RtnHir_REst_Tot,M_Pro_scien_tec_15_19,M_Pro_scien_tec_20_24,M_Pro_scien_tec_25_34,M_Pro_scien_tec_35_44,M_Pro_scien_tec_45_54,M_Pro_scien_tec_55_64,M_Pro_scien_tec_65_74,M_Pro_scien_tec_75_84,M_Pro_scien_tec_85ov,M_Pro_scien_tec_Tot,M_Admin_supp_15_19,M_Admin_supp_20_24,M_Admin_supp_25_34,M_Admin_supp_35_44,M_Admin_supp_45_54,M_Admin_supp_55_64,M_Admin_supp_65_74,M_Admin_supp_75_84,M_Admin_supp_85ov,M_Admin_supp_Tot,M_Public_admin_sfty_15_19,M_Public_admin_sfty_20_24,M_Public_admin_sfty_25_34,M_Public_admin_sfty_35_44,M_Public_admin_sfty_45_54,M_Public_admin_sfty_55_64,M_Public_admin_sfty_65_74,M_Public_admin_sfty_75_84,M_Public_admin_sfty_85ov,M_Public_admin_sfty_Tot,M_Educ_trng_15_19,M_Educ_trng_20_24,M_Educ_trng_25_34,M_Educ_trng_35_44,M_Educ_trng_45_54,M_Educ_trng_55_64,M_Educ_trng_65_74,M_Educ_trng_75_84,M_Educ_trng_85ov,M_Educ_trng_Tot,M_HlthCare_SocAs_15_19,M_HlthCare_SocAs_20_24,M_HlthCare_SocAs_25_34,M_HlthCare_SocAs_35_44,M_HlthCare_SocAs_45_54,M_HlthCare_SocAs_55_64,M_HlthCare_SocAs_65_74,M_HlthCare_SocAs_75_84,M_HlthCare_SocAs_85ov,M_HlthCare_SocAs_Tot,M_Art_recn_15_19,M_Art_recn_20_24,M_Art_recn_25_34,M_Art_recn_35_44,M_Art_recn_45_54,M_Art_recn_55_64,M_Art_recn_65_74,M_Art_recn_75_84,M_Art_recn_85ov,M_Art_recn_Tot,M_Oth_scs_15_19,M_Oth_scs_20_24,M_Oth_scs_25_34,M_Oth_scs_35_44,M_Oth_scs_45_54,M_Oth_scs_55_64,M_Oth_scs_65_74,M_Oth_scs_75_84,M_Oth_scs_85ov,M_Oth_scs_Tot,M_ID_NS_15_19,M_ID_NS_20_24,M_ID_NS_25_34,M_ID_NS_35_44,M_ID_NS_45_54,M_ID_NS_55_64,M_ID_NS_65_74,M_ID_NS_75_84,M_ID_NS_85ov,M_ID_NS_Tot
SAL80055,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,8,8,5,5,0,0,0,28,0,0,0,3,0,0,0,0,0,11,7,21,57,52,31,14,0,0,0,178,0,0,3,3,0,6,0,0,0,12,8,9,23,3,3,8,0,0,0,64,18,7,17,0,4,0,3,0,0,46,0,0,11,6,0,7,3,0,0,35,0,0,5,6,8,7,0,0,0,18,0,0,0,6,3,0,0,0,0,5,0,0,0,4,3,0,3,0,0,11,0,12,25,24,25,11,3,0,0,97,0,7,5,8,6,5,0,0,0,33,3,7,42,74,77,33,13,3,0,253,3,0,17,15,11,16,0,0,0,68,0,3,11,8,8,4,0,0,0,37,0,0,0,3,3,4,0,0,0,18,4,9,9,10,6,9,0,0,0,41,0,0,4,0,5,3,0,0,0,18
SAL80056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,13,0,0,0,0,24,0,3,3,3,5,0,0,0,0,9,13,11,30,34,34,11,0,0,0,133,0,0,0,9,4,0,0,0,0,16,19,15,17,17,12,3,0,0,0,87,33,4,10,10,8,0,3,0,0,68,0,3,10,6,11,5,0,0,0,37,0,0,11,11,16,0,0,0,0,34,0,5,0,3,7,0,0,0,0,16,0,0,6,3,4,0,0,0,0,14,0,6,19,67,58,14,3,0,0,168,0,3,9,9,3,0,0,0,0,19,3,7,46,149,167,55,5,0,0,438,3,6,11,23,17,12,0,0,0,67,0,3,9,12,10,11,0,0,0,48,3,3,0,3,3,0,0,0,0,14,0,4,3,6,5,3,0,0,0,25,0,0,8,10,3,0,0,0,0,31
SAL80057,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,6,7,7,10,6,0,0,41,0,0,0,0,0,3,0,0,0,5,9,3,4,4,3,3,0,0,0,32,7,4,3,4,3,0,0,0,0,24,0,0,5,0,0,6,0,0,0,11,0,0,0,8,0,0,0,0,0,6,0,0,6,3,3,5,0,0,0,20,0,3,0,0,12,0,3,4,0,28,0,7,17,12,32,20,11,0,0,106,0,0,4,0,0,0,0,0,0,4,0,7,69,24,32,25,5,0,0,164,0,7,3,3,6,9,0,0,0,30,0,0,6,4,15,14,8,0,0,53,0,0,0,0,0,3,0,0,0,9,0,0,0,0,4,0,5,0,0,13,0,0,0,0,5,3,0,0,0,10
SAL80058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,29,14,9,0,0,0,0,55,0,0,3,8,0,0,0,0,0,15,7,26,82,60,33,10,6,0,0,214,0,0,8,3,6,3,0,0,0,23,9,37,93,36,10,5,0,0,0,203,20,43,90,43,23,17,0,0,0,243,0,4,44,18,4,9,5,0,0,88,0,3,20,21,3,0,0,0,0,52,0,4,15,19,9,3,0,0,0,41,0,0,11,3,8,0,0,0,0,20,3,16,105,90,50,17,3,0,0,290,0,11,23,5,10,3,0,0,0,52,0,31,163,222,174,61,6,0,0,652,0,14,40,28,19,11,5,0,0,115,0,9,50,43,22,7,0,0,0,131,11,3,12,11,5,0,0,0,0,49,0,3,16,10,10,5,3,0,0,47,0,13,29,33,3,9,0,0,0,89
SAL80059,0,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,6,0,0,0,0,0,0,0,11,8,14,28,18,17,9,7,0,0,94,0,0,0,0,0,0,0,0,0,8,4,4,4,3,0,6,4,0,0,30,19,3,4,4,0,0,0,0,0,27,0,0,4,6,6,0,0,0,0,20,0,0,0,4,7,0,0,0,0,10,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,0,0,0,7,23,19,14,4,0,0,72,0,0,4,5,4,3,0,0,0,20,0,5,9,41,41,18,10,0,0,130,6,4,0,13,5,13,4,0,0,38,0,4,3,4,11,0,3,0,0,32,5,0,0,0,0,0,3,0,0,11,0,3,8,3,0,8,0,0,0,19,0,0,3,7,3,0,0,0,0,14
SAL80060,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80061,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,5,11,0,6,0,0,25,0,0,0,0,0,0,0,0,0,6,4,7,14,6,13,9,3,0,0,56,0,0,0,0,0,5,0,0,0,13,16,7,14,6,6,5,0,0,0,55,13,13,11,10,0,6,0,0,0,47,0,0,13,7,0,0,0,0,0,19,0,0,0,0,5,4,0,0,0,11,0,0,0,0,0,0,4,0,0,9,0,0,0,0,3,0,0,0,4,12,0,5,18,41,27,20,12,0,0,131,0,4,7,3,0,0,0,0,0,14,0,3,32,93,74,38,10,0,0,249,0,3,9,10,11,12,7,0,0,50,0,10,16,48,29,17,4,0,0,125,3,0,0,6,9,5,5,0,0,20,0,0,6,4,0,0,0,0,0,14,0,0,3,11,0,0,0,0,0,20
SAL80062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,6,4,4,3,3,0,0,29,0,0,0,0,3,4,0,0,0,11,12,17,46,36,25,23,0,0,0,170,0,0,0,7,6,3,0,0,0,20,4,10,3,4,5,4,0,0,0,32,10,0,4,4,7,0,0,0,0,31,0,3,9,4,4,14,5,0,0,44,0,0,0,5,5,4,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,22,16,11,10,5,0,0,62,0,0,3,0,6,3,4,0,0,20,0,4,30,50,54,32,10,0,0,179,4,0,4,9,3,9,7,0,0,34,7,9,9,0,0,5,0,0,0,34,0,0,5,3,0,0,0,0,0,6,0,0,9,15,9,3,0,0,0,33,0,0,9,0,0,0,0,0,0,17
SAL80063,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,3,8,4,3,0,0,0,16,0,0,0,4,8,0,0,0,0,10,5,11,50,48,25,11,11,0,0,158,0,0,0,6,0,3,0,0,0,10,8,4,9,4,7,4,0,0,0,43,18,7,12,4,4,3,0,0,0,49,0,3,10,10,5,3,5,0,0,22,0,0,3,3,5,0,0,0,0,12,0,0,0,4,0,0,0,0,0,11,0,0,4,0,0,0,0,0,0,3,0,3,24,36,21,16,3,0,0,98,0,0,8,8,6,0,0,0,0,28,0,5,30,75,46,31,5,0,0,195,3,5,9,21,13,13,4,0,0,69,0,5,17,12,5,8,0,0,0,51,3,0,4,3,0,4,0,0,0,16,0,3,4,3,8,0,4,0,0,21,0,0,8,8,4,0,0,0,0,25
SAL80064,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,5,13,15,14,22,11,4,0,0,81,0,3,11,7,8,7,0,0,0,36,29,50,103,54,56,50,11,0,0,355,0,4,10,13,5,7,0,0,0,45,23,26,38,23,22,14,11,0,0,155,29,22,10,20,14,14,3,0,0,107,0,10,25,23,27,16,5,0,0,113,0,5,10,8,6,12,0,0,0,36,0,0,3,5,9,4,0,0,0,28,0,0,4,0,5,6,0,0,0,19,0,10,45,35,38,37,10,0,0,176,0,4,12,5,18,7,0,0,0,44,0,23,84,151,165,126,13,0,0,569,7,17,22,15,10,20,4,0,0,88,0,9,31,30,29,21,7,0,0,129,5,9,4,0,0,0,0,0,0,21,8,15,17,4,20,17,9,0,0,85,3,5,17,5,10,8,0,0,0,52
SAL80065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,8,9,0,0,0,0,27,0,0,0,4,0,0,0,0,0,8,3,19,35,35,22,20,4,0,0,129,0,0,0,0,3,0,4,0,0,6,6,13,7,0,7,4,3,0,0,48,11,9,12,5,5,4,0,0,0,48,0,0,6,6,4,9,0,0,0,20,0,0,5,3,5,0,0,0,0,16,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,5,0,0,0,4,0,5,23,30,8,15,7,0,0,86,0,0,4,4,4,0,0,0,0,10,5,8,36,65,53,39,7,0,0,208,0,3,13,12,13,10,4,0,0,59,0,3,13,15,8,9,0,0,0,43,5,5,3,3,0,3,0,0,0,15,4,3,7,9,4,5,4,0,0,37,0,0,0,3,0,3,0,0,0,12
SAL80066,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,5,10,3,3,0,0,0,0,28,0,0,8,3,0,6,0,0,0,16,0,21,54,17,15,10,0,0,0,117,0,3,7,0,0,0,0,0,0,18,0,12,48,14,9,8,0,0,0,97,10,18,31,12,6,10,0,0,0,88,0,0,22,7,6,9,3,0,0,47,0,3,13,0,3,0,0,0,0,17,0,0,5,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,10,0,11,53,26,23,11,6,0,0,132,0,0,12,6,6,6,0,0,0,31,0,25,132,121,66,46,10,0,0,400,0,7,10,8,7,4,0,0,0,41,0,12,27,23,11,7,0,0,0,87,4,0,3,0,0,3,0,0,0,15,0,5,17,5,7,3,3,0,0,40,0,4,8,9,0,0,0,0,0,28
SAL80067,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9,3,9,5,5,0,0,34,0,0,6,0,4,4,0,0,0,11,7,10,25,14,13,15,0,0,0,89,0,4,0,6,0,3,0,0,0,21,15,12,18,7,8,8,9,3,0,78,18,16,27,10,10,0,0,0,0,92,0,0,5,4,7,6,6,0,0,27,0,3,9,6,4,4,0,0,0,30,0,0,13,11,6,9,0,0,0,33,0,0,8,7,13,3,3,0,0,41,0,19,71,41,62,34,18,3,0,245,0,0,9,4,0,7,0,0,0,21,0,46,205,143,131,92,21,0,0,635,9,3,32,13,10,12,3,0,0,85,0,5,19,13,19,15,10,0,0,90,6,8,10,3,7,0,0,0,0,35,0,0,6,6,7,0,0,0,0,25,4,0,4,8,0,5,6,0,0,33
SAL80068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,24,24,13,4,3,0,0,74,0,0,13,3,5,0,0,0,0,34,9,39,117,78,42,16,4,0,0,312,0,0,12,6,0,4,0,0,0,29,7,45,122,30,17,9,0,0,0,232,38,63,157,49,19,15,0,0,0,333,0,11,49,16,20,9,0,0,0,108,0,5,17,3,7,0,0,0,0,36,0,3,14,7,7,0,0,0,0,34,0,3,16,3,7,0,0,0,0,29,0,32,132,83,58,24,4,0,0,330,0,11,24,21,13,6,3,0,0,78,7,45,176,179,171,101,8,0,0,681,7,12,36,28,26,16,3,0,0,127,0,7,54,34,19,7,3,0,0,127,0,3,16,3,0,0,0,0,0,32,0,10,27,14,20,8,0,0,0,71,4,16,41,25,10,0,3,0,0,103
SAL80069,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,10,5,0,0,0,0,16,0,0,0,0,0,0,0,0,0,4,0,10,13,18,10,8,4,0,0,67,0,0,0,4,0,0,0,0,0,8,10,6,7,0,4,6,0,0,0,30,9,10,11,5,5,0,0,0,0,42,0,0,4,7,3,5,4,0,0,17,0,0,0,7,3,3,0,0,0,15,0,0,0,0,0,3,0,0,0,7,0,0,0,3,0,0,0,0,0,12,0,0,22,28,31,14,0,0,0,105,0,0,5,0,3,0,0,0,0,11,0,3,28,82,100,40,5,0,0,258,0,3,8,20,29,12,3,0,0,83,0,3,13,5,5,8,4,0,0,42,6,3,3,8,4,5,0,0,0,24,0,0,4,5,6,6,0,0,0,20,0,0,4,0,0,0,0,0,0,14
SAL80070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,14,0,0,0,0,0,0,0,0,0,5,0,0,0,5,3,5,0,0,0,13,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80071,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,4,18,8,7,6,0,0,0,38,3,0,4,10,6,0,0,0,0,25,9,26,88,70,34,10,0,0,0,241,0,5,3,4,5,3,0,0,0,26,16,41,70,28,13,3,0,0,0,174,31,33,92,44,18,4,0,0,0,233,0,6,30,20,7,10,0,0,0,75,0,4,14,18,16,4,0,0,0,52,0,4,9,13,8,0,0,0,0,40,0,4,6,3,4,0,0,0,0,18,0,15,105,94,64,24,3,4,0,306,0,8,18,24,10,7,0,0,0,65,9,24,182,308,237,68,4,0,0,829,10,17,25,41,22,6,0,0,0,119,4,8,33,27,21,11,4,0,0,109,6,13,10,4,10,0,0,0,0,41,0,7,19,10,12,0,0,0,0,56,0,13,32,18,17,4,0,0,0,83
SAL80072,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,5,5,6,7,4,0,0,0,26,0,0,0,0,0,0,0,0,0,6,10,11,15,13,12,9,0,0,0,73,0,0,0,0,0,0,0,0,0,5,13,7,12,6,7,0,0,0,0,53,17,11,14,5,3,0,0,0,0,52,0,0,6,7,7,4,0,0,0,25,6,0,6,4,0,0,0,0,0,10,0,0,0,0,3,0,0,0,0,3,0,0,0,6,4,4,0,0,0,16,3,9,16,29,30,19,7,5,0,104,0,0,5,7,0,4,0,3,0,19,6,4,35,45,64,30,7,0,0,188,3,11,10,12,8,7,3,0,0,64,0,3,13,10,9,4,3,0,0,47,6,4,8,0,3,0,0,0,0,19,0,3,0,4,0,8,3,0,0,15,0,0,3,0,3,4,0,0,0,16
SAL80073,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,4,3,3,3,0,0,0,17,0,0,0,3,0,3,0,0,0,8,9,13,52,30,30,15,6,0,0,159,0,0,0,0,3,0,0,0,0,9,12,11,13,5,7,9,0,0,0,62,15,8,9,7,0,0,0,0,0,51,0,5,3,6,10,11,5,0,0,34,0,0,7,13,0,0,0,0,0,24,0,0,4,0,5,0,0,0,0,8,0,0,0,0,4,0,0,0,0,8,0,6,23,26,19,8,3,0,0,86,0,0,6,4,6,3,0,0,0,26,0,0,43,57,66,38,5,0,0,218,0,0,6,15,16,5,0,0,0,45,0,0,9,15,5,6,0,0,0,35,3,4,4,4,0,3,0,0,0,16,4,0,4,6,3,7,3,0,0,21,0,0,0,3,5,0,3,0,0,22
SAL80074,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,7,10,5,0,0,0,0,24,0,0,0,0,0,0,0,0,0,3,5,11,25,18,19,4,4,0,0,80,0,0,0,0,0,0,0,0,0,4,9,5,9,4,7,0,5,0,0,36,17,3,10,3,3,5,0,0,0,43,0,0,3,7,10,5,0,0,0,25,0,0,0,3,5,0,0,0,0,13,0,0,0,3,3,4,0,0,0,6,0,0,3,6,3,0,0,0,0,8,0,7,15,38,22,14,11,0,0,98,0,0,0,5,0,5,0,0,0,15,4,3,47,67,68,31,9,0,0,222,0,3,3,8,15,5,3,0,0,36,0,3,12,14,5,5,5,0,0,45,4,0,0,5,5,5,0,0,0,11,0,0,3,3,6,5,4,0,0,15,0,0,5,5,0,4,0,6,0,19
SAL80075,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,10,8,7,3,0,0,36,0,0,4,3,0,4,0,0,0,17,4,27,75,56,46,21,0,0,0,240,0,4,4,5,4,3,0,0,0,18,9,10,40,23,14,3,4,0,0,93,26,18,26,13,8,0,0,0,0,100,0,3,15,13,15,4,8,0,0,60,0,0,12,10,4,0,3,0,0,33,0,0,9,8,4,4,0,0,0,28,0,0,5,3,0,0,0,0,0,11,0,4,47,40,24,3,0,0,0,124,3,0,12,11,8,7,3,0,0,43,0,9,84,122,80,49,8,0,0,352,7,7,14,26,29,8,3,0,0,96,0,5,29,24,7,10,8,0,0,71,3,3,13,5,0,0,0,0,0,28,0,8,16,15,11,3,4,0,0,50,4,6,23,10,3,0,4,0,0,48
SAL80076,0,0,0,0,0,0,6,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,5,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,7,15,13,11,11,0,0,0,54,0,0,0,0,4,0,0,0,0,6,7,8,8,3,0,5,0,0,0,36,15,12,16,3,8,3,0,0,0,49,0,3,4,3,3,0,0,0,0,15,0,0,0,0,4,4,0,0,0,10,0,0,0,3,3,0,0,0,0,10,0,0,5,4,0,3,0,0,0,7,0,12,11,25,35,24,9,0,0,110,6,0,4,4,4,0,0,0,0,18,0,10,28,72,67,48,8,0,0,237,4,6,11,14,12,9,0,0,0,52,0,8,15,13,14,6,4,0,0,66,8,0,0,5,5,0,0,0,0,20,0,0,4,3,3,4,0,0,0,24,0,0,5,6,3,0,0,0,0,12
SAL80077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,8,0,0,0,0,3,6,0,0,0,9,4,8,8,13,10,6,3,0,0,51,0,0,8,0,0,0,0,0,0,5,0,8,9,0,0,7,3,0,0,26,9,3,5,0,0,7,0,0,0,23,0,0,0,4,6,0,3,0,0,16,4,0,0,5,3,0,0,0,0,16,0,0,0,0,3,0,0,0,0,7,0,0,0,5,0,0,3,0,0,13,0,7,18,22,12,17,9,0,0,80,0,0,0,0,8,4,0,0,0,14,0,7,23,49,50,46,6,0,0,175,0,4,13,0,0,0,0,0,0,29,0,0,14,10,13,15,3,0,0,56,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,7,0,0,4,0,0,5,0,0,0,9
SAL80079,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,5,5,10,9,4,0,0,44,0,0,3,4,7,0,0,0,0,20,6,30,69,53,25,18,0,0,0,203,0,0,4,3,4,7,4,0,0,23,8,15,27,22,13,9,0,0,0,91,24,19,8,6,3,6,0,0,0,64,0,0,20,12,21,19,0,0,0,70,0,0,0,5,7,0,0,0,0,12,0,0,4,3,0,0,0,0,0,12,0,0,0,4,3,0,0,0,0,6,3,0,20,38,11,13,4,0,0,88,0,7,11,4,5,6,0,0,0,32,0,8,59,80,56,46,10,0,0,263,0,4,15,13,10,0,0,0,0,46,0,4,24,15,20,3,0,0,0,71,4,0,0,0,0,0,0,0,0,8,3,4,17,9,11,8,5,0,0,49,0,9,9,8,3,3,0,0,0,34
SAL80080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,0,0,16,3,3,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,10,4,4,5,7,0,0,0,0,0,18,0,0,0,8,6,0,0,0,0,11,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,3,8,0,0,0,0,0,17,0,0,0,7,0,0,0,0,0,8,0,0,9,15,6,0,0,0,0,41,0,0,8,0,0,0,0,0,0,11,0,0,4,13,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,7,0,0,4,3,0,0,0,0,0,11
SAL80081,0,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,4,8,8,17,9,0,0,0,49,0,6,6,9,6,5,0,0,0,24,19,32,80,72,52,25,12,0,0,298,3,4,3,8,8,0,0,0,0,26,16,23,37,11,13,17,8,5,0,125,39,18,55,19,12,6,4,0,0,148,0,8,14,15,8,12,7,0,0,69,0,0,7,15,9,9,0,0,0,37,0,0,3,9,5,4,0,0,0,16,0,0,4,0,0,4,6,0,0,9,0,17,60,72,56,30,17,0,0,251,6,3,18,16,13,12,4,0,0,75,0,20,65,167,134,73,17,4,0,475,7,13,31,33,21,14,13,0,0,125,3,11,18,26,9,19,3,0,0,93,9,9,9,9,10,3,0,0,0,54,6,9,10,15,13,3,0,0,0,52,0,0,13,11,14,4,0,0,0,56
