SAL_CODE_2021,F_ID_NS_0,F_ID_NS_1_19,F_ID_NS_20_29,F_ID_NS_30_34,F_ID_NS_35_39,F_ID_NS_40_44,F_ID_NS_45_49,F_ID_NS_50_over,F_ID_NS_hours_NS,F_ID_NS_Tot,F_Tot_0,F_Tot_1_19,F_Tot_20_29,F_Tot_30_34,F_Tot_35_39,F_Tot_40_44,F_Tot_45_49,F_Tot_50_over,F_Tot_hours_NS,F_Tot_Tot,P_AgriForestFish_0,P_AgriForestFish_1_19,P_AgriForestFish_20_29,P_AgriForestFish_30_34,P_AgriForestFish_35_39,P_AgriForestFish_40_44,P_AgriForestFish_45_49,P_AgriForestFish_50_over,P_AgriForestFish_hours_NS,P_AgriForestFish_Tot,P_Min_0,P_Min_1_19,P_Min_20_29,P_Min_30_34,P_Min_35_39,P_Min_40_44,P_Min_45_49,P_Min_50_over,P_Min_hours_NS,P_Min_Tot,P_Mnfg_0,P_Mnfg_1_19,P_Mnfg_20_29,P_Mnfg_30_34,P_Mnfg_35_39,P_Mnfg_40_44,P_Mnfg_45_49,P_Mnfg_50_over,P_Mnfg_hours_NS,P_Mnfg_Tot,P_EGW_WS_0,P_EGW_WS_1_19,P_EGW_WS_20_29,P_EGW_WS_30_34,P_EGW_WS_35_39,P_EGW_WS_40_44,P_EGW_WS_45_49,P_EGW_WS_50_over,P_EGW_WS_hours_NS,P_EGW_WS_Tot,P_Cnstn_0,P_Cnstn_1_19,P_Cnstn_20_29,P_Cnstn_30_34,P_Cnstn_35_39,P_Cnstn_40_44,P_Cnstn_45_49,P_Cnstn_50_over,P_Cnstn_hours_NS,P_Cnstn_Tot,P_WTrade_0,P_WTrade_1_19,P_WTrade_20_29,P_WTrade_30_34,P_WTrade_35_39,P_WTrade_40_44,P_WTrade_45_49,P_WTrade_50_over,P_WTrade_hours_NS,P_WTrade_Tot,P_RTrade_0,P_RTrade_1_19,P_RTrade_20_29,P_RTrade_30_34,P_RTrade_35_39,P_RTrade_40_44,P_RTrade_45_49,P_RTrade_50_over,P_RTrade_hours_NS,P_RTrade_Tot,P_AccomFoodS_0,P_AccomFoodS_1_19,P_AccomFoodS_20_29,P_AccomFoodS_30_34,P_AccomFoodS_35_39,P_AccomFoodS_40_44,P_AccomFoodS_45_49,P_AccomFoodS_50_over,P_AccomFoodS_hours_NS,P_AccomFoodS_Tot,P_TransPostWhse_0,P_TransPostWhse_1_19,P_TransPostWhse_20_29,P_TransPostWhse_30_34,P_TransPostWhse_35_39,P_TransPostWhse_40_44,P_TransPostWhse_45_49,P_TransPostWhse_50_over,P_TransPostWhse_hours_NS,P_TransPostWhse_Tot,P_InfoMedTelecom_0,P_InfoMedTelecom_1_19,P_InfoMedTelecom_20_29,P_InfoMedTelecom_30_34,P_InfoMedTelecom_35_39,P_InfoMedTelecom_40_44,P_InfoMedTelecom_45_49,P_InfoMedTelecom_50_over,P_InfoMedTelecom_hours_NS,P_InfoMedTelecom_Tot,P_FinInsurS_0,P_FinInsurS_1_19,P_FinInsurS_20_29,P_FinInsurS_30_34,P_FinInsurS_35_39,P_FinInsurS_40_44,P_FinInsurS_45_49,P_FinInsurS_50_over,P_FinInsurS_hours_NS,P_FinInsurS_Tot,P_RentHirREserv_0,P_RentHirREserv_1_19,P_RentHirREserv_20_29,P_RentHirREserv_30_34,P_RentHirREserv_35_39,P_RentHirREserv_40_44,P_RentHirREserv_45_49,P_RentHirREserv_50_over,P_RentHirREserv_hours_NS,P_RentHirREserv_Tot,P_ProScieTechServ_0,P_ProScieTechServ_1_19,P_ProScieTechServ_20_29,P_ProScieTechServ_30_34,P_ProScieTechServ_35_39,P_ProScieTechServ_40_44,P_ProScieTechServ_45_49,P_ProScieTechServ_50_over,P_ProScieTechServ_hours_NS,P_ProScieTechServ_Tot,P_AdminSupServ_0,P_AdminSupServ_1_19,P_AdminSupServ_20_29,P_AdminSupServ_30_34,P_AdminSupServ_35_39,P_AdminSupServ_40_44,P_AdminSupServ_45_49,P_AdminSupServ_50_over,P_AdminSupServ_hours_NS,P_AdminSupServ_Tot,P_PubAdmiSafety_0,P_PubAdmiSafety_1_19,P_PubAdmiSafety_20_29,P_PubAdmiSafety_30_34,P_PubAdmiSafety_35_39,P_PubAdmiSafety_40_44,P_PubAdmiSafety_45_49,P_PubAdmiSafety_50_over,P_PubAdmiSafety_hours_NS,P_PubAdmiSafety_Tot,P_EducTrain_0,P_EducTrain_1_19,P_EducTrain_20_29,P_EducTrain_30_34,P_EducTrain_35_39,P_EducTrain_40_44,P_EducTrain_45_49,P_EducTrain_50_over,P_EducTrain_hours_NS,P_EducTrain_Tot,P_HealthCareSocA_0,P_HealthCareSocA_1_19,P_HealthCareSocA_20_29,P_HealthCareSocA_30_34,P_HealthCareSocA_35_39,P_HealthCareSocA_40_44,P_HealthCareSocA_45_49,P_HealthCareSocA_50_overr,P_HealthCareSocA_hours_NS,P_HealthCareSocA_Tot,P_ArtRecServ_0,P_ArtRecServ_1_19,P_ArtRecServ_20_29,P_ArtRecServ_30_34,P_ArtRecServ_35_39,P_ArtRecServ_40_44,P_ArtRecServ_45_49,P_ArtRecServ_50_over,P_ArtRecServ_hours_NS,P_ArtRecServ_Tot
SAL80114,0,0,0,4,0,5,0,0,0,18,52,82,101,66,216,143,35,44,8,749,0,0,0,0,0,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,7,6,21,3,9,0,46,0,0,0,0,8,6,0,0,0,15,12,8,7,13,31,79,23,37,7,211,0,4,0,4,6,9,0,4,0,23,3,28,29,4,32,17,9,5,0,124,0,37,10,3,12,5,0,4,0,74,3,9,8,8,10,27,9,17,4,100,0,0,0,0,0,5,0,0,0,11,0,0,0,0,0,4,0,0,0,10,0,0,5,3,5,7,0,0,0,21,4,8,11,5,23,32,8,5,0,92,0,10,6,0,14,9,0,3,0,40,29,9,15,20,144,88,24,25,0,351,10,9,9,12,34,20,12,13,0,121,17,17,28,27,75,30,5,15,0,211,0,8,3,0,0,4,0,5,0,22
SAL80115,0,0,0,0,6,3,3,0,0,8,57,113,104,78,197,141,49,57,3,814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,9,10,5,4,0,34,0,0,0,3,0,6,0,10,0,15,7,6,10,11,13,30,17,26,3,126,4,0,0,5,0,5,0,6,0,15,3,25,12,8,18,8,5,7,0,89,0,33,19,12,7,7,6,3,0,75,0,4,3,0,6,10,3,0,0,27,0,0,0,0,5,3,0,7,0,16,0,5,5,0,0,4,5,5,0,20,0,0,0,0,5,3,0,0,0,13,7,4,12,10,34,41,28,24,0,163,3,6,7,0,9,12,3,3,0,48,28,17,28,48,134,127,25,48,0,460,14,31,18,11,34,32,13,22,0,169,19,30,32,23,55,36,16,12,0,228,4,18,6,0,9,0,0,0,0,39
SAL80116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80117,0,0,0,0,0,0,0,0,0,8,53,122,100,69,188,136,38,37,0,755,0,0,6,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,8,0,5,0,13,0,4,0,4,3,8,0,0,0,20,3,4,7,10,21,42,14,19,0,122,3,0,0,0,4,7,0,0,0,17,7,20,11,9,21,14,4,6,0,93,8,41,17,8,14,9,5,0,0,110,0,0,6,3,3,7,3,6,0,27,3,4,0,3,5,4,0,0,0,19,0,0,0,0,10,5,0,0,0,14,0,0,0,0,3,7,3,0,0,14,0,9,10,14,53,52,13,16,0,166,5,10,4,3,8,5,0,4,0,43,24,14,27,24,139,103,27,20,0,398,12,28,27,14,48,23,11,13,0,185,6,25,27,24,40,36,10,12,4,182,0,12,7,0,9,3,0,0,0,37
SAL80118,0,0,0,0,3,0,0,0,0,8,41,107,104,65,156,109,29,39,8,658,0,0,3,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,4,0,3,0,25,0,0,0,0,5,5,0,0,0,12,4,6,8,3,17,49,25,24,0,138,0,0,0,0,0,3,0,0,0,5,8,24,13,7,6,13,3,7,0,88,4,35,11,3,4,0,5,3,0,62,3,0,0,0,10,4,0,4,0,21,0,0,0,0,6,4,0,5,0,23,0,0,0,0,7,4,0,0,0,14,0,4,0,0,5,4,0,0,0,16,4,10,9,15,22,35,10,17,0,119,3,5,3,7,10,9,0,6,0,44,21,15,20,24,113,80,22,28,4,329,10,26,32,16,26,16,6,14,0,145,6,19,29,18,41,22,0,11,0,163,0,10,4,0,6,4,0,0,0,24
SAL80119,0,0,0,0,0,0,0,0,0,0,20,65,55,56,134,78,13,41,0,471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,6,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,3,5,8,14,19,3,17,0,69,0,0,0,0,0,0,0,0,0,0,0,19,12,3,9,8,0,6,0,53,4,23,9,5,7,8,5,0,0,57,0,3,3,0,9,3,0,3,0,18,0,0,4,0,4,8,0,0,0,10,0,0,0,3,0,5,0,0,0,19,0,0,0,3,3,4,0,5,0,17,3,14,8,3,24,17,9,13,0,88,0,7,8,6,4,0,0,0,0,25,13,15,13,26,88,92,25,34,0,304,9,12,15,7,20,16,6,8,0,90,4,11,17,15,30,14,4,10,0,110,0,13,4,0,4,0,0,0,0,19
SAL80120,0,0,0,0,0,0,0,0,0,6,9,30,33,25,71,34,5,17,3,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,4,0,0,0,5,10,0,3,0,27,0,0,0,0,0,0,0,0,0,0,0,10,6,0,10,4,0,5,0,37,0,3,0,0,6,8,0,5,0,24,0,0,3,0,4,4,0,0,0,12,0,0,0,0,4,0,0,0,0,10,4,0,0,0,9,0,0,0,0,11,0,0,0,0,4,3,0,3,0,17,0,5,3,3,12,16,0,4,0,44,0,4,0,0,7,6,0,0,0,12,4,3,4,4,40,13,5,7,4,86,0,12,3,3,11,0,0,4,0,37,3,10,11,9,24,19,0,6,0,87,0,3,0,0,0,0,0,0,0,4
SAL80121,0,0,0,0,0,0,0,0,0,0,3,20,10,8,16,5,7,3,0,75,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,0,0,0,0,3,0,4,0,0,9,4,4,0,0,0,11,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,4,3,3,3,0,0,0,16,0,5,6,3,0,0,0,0,0,20,0,0,4,0,3,0,3,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,0,4,0,0,0,3,0,0,0,13,0,8,3,0,4,5,0,0,0,21,0,4,0,4,11,8,4,6,0,32,0,0,3,0,0,0,0,0,0,7,0,7,0,7,4,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0
SAL80122,0,0,0,0,6,0,0,0,8,11,46,54,63,59,187,79,27,19,12,539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,15,0,0,0,0,0,4,0,0,0,4,0,4,9,8,22,25,13,9,0,85,0,0,0,0,0,0,3,0,0,12,7,15,24,13,25,11,5,0,0,98,3,18,11,10,14,4,5,4,5,70,0,7,0,6,13,9,13,7,4,55,0,0,0,0,11,4,0,0,0,17,0,0,0,0,9,3,3,0,0,22,0,0,0,0,9,3,0,0,0,12,4,4,10,5,43,53,4,4,0,123,0,7,7,0,4,7,0,0,0,23,24,8,12,10,117,69,13,19,4,262,7,9,3,9,28,11,8,3,0,79,8,11,27,35,65,22,3,7,0,188,0,0,0,0,3,0,0,0,0,10
SAL80123,0,0,0,0,0,0,0,0,0,0,7,0,0,5,0,0,0,3,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,9
SAL80124,0,3,3,0,6,3,0,3,0,22,74,149,127,109,315,204,51,69,4,1100,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,6,0,9,23,11,11,0,64,0,0,0,0,4,11,4,4,0,26,10,4,15,8,36,85,23,43,0,230,0,3,3,0,10,8,0,10,0,36,3,46,28,8,40,18,10,16,3,165,10,51,10,9,14,6,5,8,0,103,3,3,14,10,14,13,0,14,0,70,0,4,0,0,7,14,0,0,0,26,4,0,5,0,12,4,0,0,0,31,3,0,0,0,5,3,0,0,0,17,8,10,9,6,39,42,13,20,0,144,7,8,10,11,16,17,6,7,0,72,41,15,26,48,233,172,41,52,6,623,9,28,22,8,46,24,13,13,0,171,15,31,34,34,61,36,5,14,6,242,0,8,4,0,6,0,0,3,0,37
SAL80125,0,4,0,0,6,0,0,0,5,17,34,70,81,59,202,109,27,23,5,611,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,3,3,3,0,26,0,0,0,0,9,0,0,0,0,6,3,8,0,5,12,33,7,11,4,89,0,0,0,0,0,3,0,0,0,8,3,11,26,3,12,9,0,9,0,80,3,23,16,6,17,12,3,5,0,75,0,0,8,0,9,4,6,12,0,36,0,0,0,0,9,7,3,3,0,17,0,0,0,0,9,5,0,3,0,23,0,0,0,0,4,8,0,3,0,14,3,6,11,7,53,77,8,20,0,181,0,7,4,3,12,12,0,0,0,31,23,12,10,19,136,104,27,30,4,368,4,8,15,3,38,18,4,4,0,103,9,20,25,19,48,31,5,9,0,168,3,4,0,0,7,0,0,0,0,14
SAL80126,0,0,0,0,3,4,0,0,0,8,37,90,85,53,145,97,43,54,0,603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,5,4,6,0,24,0,0,0,0,3,3,0,0,0,10,0,4,4,3,15,25,11,16,0,87,0,0,0,0,0,0,7,0,0,6,5,24,6,8,4,9,0,8,0,65,7,34,8,0,6,9,0,4,0,57,0,0,7,0,15,5,0,0,0,26,0,4,0,3,4,9,0,6,0,21,0,3,0,0,5,4,0,7,0,21,0,0,0,3,5,3,0,4,0,17,8,11,9,4,24,49,17,31,3,158,0,6,4,0,9,4,0,3,0,31,30,17,21,21,110,95,28,30,0,361,3,20,13,9,16,9,11,20,0,105,0,22,25,13,40,31,12,19,0,166,0,7,0,0,0,0,0,0,0,18
SAL80127,0,0,0,0,0,0,0,0,0,10,79,210,162,93,466,329,116,137,3,1593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,8,12,7,0,0,32,0,0,0,0,6,8,5,0,0,24,8,0,5,0,10,38,4,28,0,93,0,0,0,4,4,4,0,3,0,17,9,38,26,14,18,14,4,9,0,133,8,55,30,9,23,19,9,7,0,171,0,6,3,0,4,6,0,4,0,30,0,3,0,0,14,16,3,10,0,46,0,3,5,0,16,18,9,3,0,56,0,6,5,0,9,6,0,4,0,35,6,43,36,18,123,157,46,71,0,492,4,15,8,5,15,9,3,6,0,57,55,37,67,52,423,320,88,128,3,1164,11,70,28,8,74,56,26,33,0,305,14,34,23,15,67,46,12,12,0,224,4,16,10,3,14,13,0,4,0,69
SAL80128,0,0,0,0,0,0,0,0,0,4,7,11,13,8,24,24,4,5,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,0,6,3,14,6,0,0,23,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,4,0,0,0,19,0,0,0,0,0,0,0,0,0,0,5,0,5,4,17,18,3,4,0,49,0,4,9,3,3,0,0,0,0,18,0,0,0,5,3,0,5,0,0,19,0,0,0,0,0,0,0,0,0,5
SAL80129,0,0,3,0,6,3,0,0,0,19,130,276,273,174,491,309,89,136,10,1892,0,0,0,6,4,0,0,5,0,16,0,0,0,0,0,0,0,0,0,4,0,3,3,7,18,26,5,9,0,80,0,0,0,0,11,7,0,3,0,39,13,22,23,15,46,94,31,52,4,299,0,5,0,0,10,11,0,4,0,37,19,68,49,11,51,36,8,21,0,264,3,93,42,12,26,30,9,9,0,227,4,10,10,6,17,19,10,13,0,95,5,9,0,4,17,10,4,3,0,57,0,5,6,5,14,9,3,5,3,46,0,6,7,0,5,9,0,6,0,32,11,39,35,19,71,110,20,39,4,339,4,23,18,7,26,25,5,8,0,110,71,35,74,79,400,308,94,97,11,1165,21,56,48,21,79,59,31,47,0,366,34,65,78,65,142,69,17,44,0,520,9,13,12,6,9,7,0,5,0,65
SAL80130,0,3,3,0,0,0,0,0,0,8,47,102,91,77,146,116,47,44,3,672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,13,7,3,0,33,0,0,0,0,0,4,0,0,0,8,5,3,7,3,23,34,14,26,0,99,0,0,0,0,0,0,3,4,0,10,4,19,11,10,13,8,6,0,0,70,0,34,12,4,10,4,3,0,0,62,0,3,5,0,0,9,3,4,0,30,0,0,0,0,3,8,3,0,0,18,0,0,0,3,4,4,0,0,0,9,0,0,0,0,4,7,6,3,0,20,4,11,9,11,27,53,9,21,0,134,3,10,8,0,9,4,0,0,0,34,25,16,29,40,130,112,39,40,6,428,9,20,15,10,31,10,12,18,0,121,7,36,31,21,33,41,4,8,0,185,0,10,0,0,4,3,0,4,0,21
SAL80131,4,0,0,4,3,12,0,0,5,30,119,299,262,189,520,380,129,155,13,2064,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,3,3,4,0,4,9,18,5,9,0,60,0,0,0,0,7,6,6,7,0,25,12,4,17,4,21,49,23,35,0,169,0,0,0,0,12,5,7,3,0,27,7,50,39,17,46,17,9,7,0,197,20,85,27,9,32,21,9,6,0,201,4,0,8,0,11,8,6,11,0,50,9,8,6,8,25,32,8,3,0,93,0,0,3,4,14,13,3,0,0,44,0,7,4,0,9,6,4,8,0,37,18,40,46,34,118,149,35,69,3,498,4,31,22,7,23,28,3,14,3,125,73,34,80,92,407,322,114,122,6,1253,17,83,64,36,105,82,28,65,0,485,20,69,65,36,99,54,23,18,0,383,10,24,30,10,22,20,6,5,0,121
SAL80132,0,0,0,0,0,0,0,5,0,8,49,130,70,58,166,105,38,66,4,698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,3,0,23,0,0,0,0,0,3,0,0,0,6,0,6,3,3,10,24,3,19,0,68,0,0,0,0,0,8,0,0,0,16,3,41,9,3,16,6,0,3,0,78,5,45,18,5,14,10,0,0,0,98,4,0,7,9,0,4,0,0,0,27,4,4,4,0,3,7,0,0,0,18,4,0,0,3,4,9,4,0,0,32,0,0,0,0,3,3,0,0,0,16,7,15,22,9,42,59,14,35,0,193,0,0,4,0,7,8,3,0,3,27,22,22,16,31,114,98,45,50,0,398,12,47,18,12,50,23,15,23,0,193,14,24,26,17,29,20,0,12,0,149,0,15,5,0,7,3,0,0,0,36
SAL80133,4,3,0,0,0,0,0,0,6,19,66,138,128,100,214,184,53,72,10,967,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,11,6,5,0,23,4,0,0,0,5,5,0,5,0,17,0,3,8,8,12,42,14,26,0,122,0,0,0,0,0,0,4,0,0,9,7,27,14,5,13,12,4,3,0,82,3,37,12,10,8,9,4,5,0,82,0,5,8,3,7,3,0,5,3,32,4,3,3,4,3,10,7,4,0,37,0,0,4,4,9,4,0,6,0,38,0,3,0,0,0,3,6,3,0,22,8,18,20,16,54,65,14,26,3,225,0,12,3,6,11,10,0,9,0,52,30,29,36,57,176,162,50,62,3,602,12,29,36,8,34,36,9,25,0,201,16,33,40,18,53,43,5,22,0,236,6,8,5,0,7,7,0,0,0,38
SAL80134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80135,0,0,3,0,8,8,0,0,7,27,58,126,126,91,399,264,68,88,13,1227,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,9,0,4,16,0,0,0,37,0,0,0,0,8,5,4,0,0,10,3,4,6,0,12,41,10,29,0,108,4,0,0,0,5,6,0,0,0,17,4,23,24,9,27,17,8,7,0,127,9,29,20,6,21,14,6,14,0,119,0,3,9,0,10,9,6,5,0,37,0,0,0,4,10,5,0,4,0,25,0,0,4,3,14,13,0,3,0,40,0,0,0,0,10,7,3,4,0,27,7,13,10,21,79,125,19,32,0,305,0,6,5,5,16,8,0,4,0,48,27,18,44,41,286,187,65,83,0,743,12,32,17,11,62,38,18,33,0,223,19,38,47,35,141,85,11,31,3,415,0,13,4,0,6,4,0,0,0,35
SAL80136,4,3,6,3,0,3,0,0,0,19,36,129,93,71,130,134,41,90,3,726,0,6,5,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,12,3,0,0,0,5,3,5,0,0,13,4,11,10,3,10,11,10,9,0,68,0,3,0,4,0,0,0,4,0,7,4,34,12,8,14,3,5,7,0,84,3,21,16,4,10,6,3,5,0,61,0,4,0,0,7,5,0,4,0,19,0,3,0,0,4,8,0,5,0,23,0,4,0,0,4,10,0,3,0,30,0,0,11,0,0,4,0,11,0,25,11,33,18,10,35,78,24,67,0,270,3,7,7,0,6,6,5,6,0,28,20,18,11,26,86,109,29,73,0,390,6,26,17,10,13,18,9,18,0,109,3,32,34,27,19,33,16,35,0,213,0,14,6,5,9,4,0,3,0,42
SAL89494,0,0,0,0,0,0,0,0,0,3,6,30,12,10,28,9,4,10,0,111,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,3,0,16,0,0,0,0,0,0,0,0,0,0,0,7,3,0,3,3,0,0,0,22,0,11,3,0,0,4,0,0,0,22,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,6,0,0,0,15,0,0,0,3,0,0,0,0,0,4,7,0,0,0,18,8,6,5,0,40,0,6,0,0,4,5,0,0,0,19,0,4,4,0,8,0,0,3,0,30,0,0,4,0,0,3,0,0,0,11
SAL89797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
