SAL_CODE_2021,M15_19_Managers,M15_19_Professionals,M15_19_TechnicTrades_Wrs,M15_19_CommunPersnlSvc_W,M15_19_ClericalAdminis_W,M15_19_Sales_W,M15_19_Mach_oper_drivers,M15_19_Labourers,M15_19_Occu_ID_NS,M15_19_Tot,M20_24_Managers,M20_24_Professionals,M20_24_TechnicTrades_W,M20_24_CommunPersnlSvc_W,M20_24_ClericalAdminis_W,M20_24_Sales_W,M20_24_Mach_oper_drivers,M20_24_Labourers,M20_24_Occu_ID_NS,M20_24_Tot,M25_34_Managers,M25_34_Professionals,M25_34_TechnicTrades_W,M25_34_CommunPersnlSvc_W,M25_34_ClericalAdminis_W,M25_34_Sales_W,M25_34_Mach_oper_drivers,M25_34_Labourers,M25_34_Occu_ID_NS,M25_34_Tot,M35_44_Managers,M35_44_Professionals,M35_44_TechnicTrades_W,M35_44_CommunPersnlSvc_W,M35_44_ClericalAdminis_W,M35_44_Sales_W,M35_44_Mach_oper_drivers,M35_44_Labourers,M35_44_Occu_ID_NS,M35_44_Tot,M45_54_Managers,M45_54_Professionals,M45_54_TechnicTrades_W,M45_54_CommunPersnlSvc_W,M45_54_ClericalAdminis_W,M45_54_Sales_W,M45_54_Mach_oper_drivers,M45_54_Labourers,M45_54_Occu_ID_NS,M45_54_Tot,M55_64_Managers,M55_64_Professionals,M55_64_TechnicTrades_W,M55_64_CommunPersnlSvc_W,M55_64_ClericalAdminis_W,M55_64_Sales_W,M55_64_Mach_oper_drivers,M55_64_Labourers,M55_64_Occu_ID_NS,M55_64_Tot,M65_74_Managers,M65_74_Professionals,M65_74_TechnicTrades_W,M65_74_CommunPersnlSvc_W,M65_74_ClericalAdminis_W,M65_74_Sales_W,M65_74_Mach_oper_drivers,M65_74_Labourers,M65_74_Occu_ID_NS,M65_74_Tot,M75_84_Managers,M75_84_Professionals,M75_84_TechnicTrades_W,M75_84_CommunPersnlSvc_W,M75_84_ClericalAdminis_W,M75_84_Sales_W,M75_84_Mach_oper_drivers,M75_84_Labourers,M75_84_Occu_ID_NS,M75_84_Tot,M85_ov_Managers,M85_ov_Professionals,M85_ov_TechnicTrades_W,M85_ov_CommunPersnlSvc_W,M85_ov_ClericalAdminis_W,M85_ov_Sales_W,M85_ov_Mach_oper_drivers,M85_ov_Labourers,M85_ov_Occu_ID_NS,M85_ov_Tot,M_Tot_Managers,M_Tot_Professionals,M_Tot_TechnicTrades_W,M_Tot_CommunPersnlSvc_W,M_Tot_ClericalAdminis_W,M_Tot_Sales_W,M_Tot_Mach_oper_drivers,M_Tot_Labourers,M_Tot_Occu_ID_NS,M_Tot_Tot,F15_19_Managers,F15_19_Professionals,F15_19_TechnicTrades_Wrs,F15_19_CommunPersnlSvc_W,F15_19_ClericalAdminis_W,F15_19_Sales_W,F15_19_Mach_oper_drivers,F15_19_Labourers,F15_19_Occu_ID_NS,F15_19_Tot,F20_24_Managers,F20_24_Professionals,F20_24_TechnicTrades_W,F20_24_CommunPersnlSvc_W,F20_24_ClericalAdminis_W,F20_24_Sales_W,F20_24_Mach_oper_drivers,F20_24_Labourers,F20_24_Occu_ID_NS,F20_24_Tot,F25_34_Managers,F25_34_Professionals,F25_34_TechnicTrades_W,F25_34_CommunPersnlSvc_W,F25_34_ClericalAdminis_W,F25_34_Sales_W,F25_34_Mach_oper_drivers,F25_34_Labourers,F25_34_Occu_ID_NS,F25_34_Tot,F35_44_Managers,F35_44_Professionals,F35_44_TechnicTrades_W,F35_44_CommunPersnlSvc_W,F35_44_ClericalAdminis_W,F35_44_Sales_W,F35_44_Mach_oper_drivers,F35_44_Labourers,F35_44_Occu_ID_NS,F35_44_Tot,F45_54_Managers,F45_54_Professionals,F45_54_TechnicTrades_W,F45_54_CommunPersnlSvc_W,F45_54_ClericalAdminis_W,F45_54_Sales_W,F45_54_Mach_oper_drivers,F45_54_Labourers,F45_54_Occu_ID_NS,F45_54_Tot,F55_64_Managers,F55_64_Professionals,F55_64_TechnicTrades_W,F55_64_CommunPersnlSvc_W,F55_64_ClericalAdminis_W,F55_64_Sales_W,F55_64_Mach_oper_drivers,F55_64_Labourers,F55_64_Occu_ID_NS,F55_64_Tot,F65_74_Managers,F65_74_Professionals,F65_74_TechnicTrades_W,F65_74_CommunPersnlSvc_W,F65_74_ClericalAdminis_W,F65_74_Sales_W,F65_74_Mach_oper_drivers,F65_74_Labourers,F65_74_Occu_ID_NS,F65_74_Tot,F75_84_Managers,F75_84_Professionals,F75_84_TechnicTrades_W,F75_84_CommunPersnlSvc_W,F75_84_ClericalAdminis_W,F75_84_Sales_W,F75_84_Mach_oper_drivers,F75_84_Labourers,F75_84_Occu_ID_NS,F75_84_Tot,F85ov_Managers,F85ov_Professionals,F85ov_TechnicTrades_W,F85ov_CommunPersnlSvc_W,F85ov_ClericalAdminis_W,F85ov_Sales_W,F85ov_Mach_oper_drivers,F85ov_Labourers,F85ov_Occu_ID_NS,F85ov_Tot,F_Tot_Managers,F_Tot_Professionals,F_Tot_TechnicTrades_W,F_Tot_CommunPersnlSvc_W,F_Tot_ClericalAdminis_W,F_Tot_Sales_W,F_Tot_Mach_oper_drivers,F_Tot_Labourers,F_Tot_Occu_ID_NS,F_Tot_Tot
SAL80108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80109,0,0,7,4,0,16,3,11,0,44,4,6,18,6,9,5,0,5,0,59,15,41,17,11,13,7,3,11,0,119,44,45,16,7,6,7,4,3,0,132,68,57,12,5,15,4,10,3,0,168,45,43,9,8,8,7,0,7,0,123,11,14,7,0,0,0,0,0,0,38,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,179,219,87,43,52,44,25,38,3,699,0,0,0,16,0,5,0,4,0,31,3,12,0,17,17,14,0,4,3,71,13,41,5,22,15,0,0,3,4,114,44,66,0,9,29,3,0,0,0,152,54,54,8,11,43,10,0,0,3,181,18,35,5,15,19,7,0,4,7,113,5,11,0,0,8,0,5,0,0,24,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,140,219,17,93,130,44,3,18,15,683
SAL80110,0,0,4,4,0,6,0,6,0,22,17,43,34,11,14,18,0,11,0,164,75,280,114,65,81,52,30,62,18,778,62,172,53,30,36,15,16,45,10,432,45,62,13,14,32,3,10,5,6,192,19,41,12,0,24,0,5,4,3,111,4,10,3,0,0,5,5,0,0,30,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,233,612,229,128,192,100,61,141,38,1726,0,3,0,5,5,7,0,5,0,24,18,58,14,58,44,27,3,3,3,221,82,420,28,110,140,46,0,28,12,874,60,150,17,28,61,7,3,4,5,344,51,77,3,24,25,7,0,7,0,203,28,39,4,16,35,7,0,5,5,132,0,7,0,4,5,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,756,64,253,322,103,10,50,27,1819
SAL80111,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,3,0,6,0,0,0,0,0,0,10,0,0,3,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,13,3,11,6,4,0,3,3,0,41,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,3,4,0,4,0,0,0,0,0,0,5,0,0,8,0,5,0,0,0,0,10,0,0,0,0,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,10,6,9,0,0,0,0,33
SAL80112,0,3,0,15,0,10,0,15,0,48,7,28,15,18,10,9,3,8,0,94,13,44,9,7,15,7,3,6,0,99,57,64,10,0,9,4,4,4,4,149,79,91,14,3,7,3,0,3,7,210,56,66,9,4,17,10,5,0,6,157,11,34,0,3,4,0,0,0,0,54,5,5,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,3,223,334,60,51,57,51,18,30,14,841,0,3,0,29,3,26,0,9,0,68,0,16,0,16,3,10,0,6,3,52,12,41,7,20,14,3,0,0,6,105,32,84,3,12,24,6,0,0,10,168,57,77,8,9,34,10,0,3,3,199,44,61,0,3,23,4,0,0,4,151,7,14,0,4,10,0,0,0,3,35,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,159,309,18,84,109,53,0,26,28,786
SAL80113,0,0,0,0,0,4,4,3,0,15,4,22,10,8,11,8,0,3,0,66,17,57,30,8,16,5,3,3,0,146,25,25,4,0,8,0,0,0,5,67,28,17,5,0,10,0,0,0,3,64,26,38,0,0,4,0,3,3,0,82,3,19,0,0,4,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,193,50,26,49,14,12,17,13,479,0,0,0,10,0,3,0,4,0,14,3,23,6,23,13,5,0,4,3,75,20,48,3,4,20,0,0,0,0,110,20,21,0,5,8,3,0,5,0,60,19,26,0,4,5,0,0,0,0,58,16,27,0,3,15,6,0,0,3,71,0,10,0,0,6,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,157,16,46,67,19,0,10,13,406
SAL80114,0,0,4,4,0,10,4,14,0,39,4,8,29,7,3,9,8,11,5,88,25,39,68,10,23,12,19,19,10,213,25,43,47,11,15,7,10,16,3,191,24,19,36,10,17,6,32,13,7,162,17,17,29,5,9,4,24,13,0,114,0,5,9,0,8,3,7,6,0,37,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,95,132,213,53,76,50,107,92,18,841,0,0,0,8,0,19,0,3,0,45,3,3,11,11,7,5,0,4,4,53,17,53,11,23,57,12,5,5,9,177,17,43,8,24,41,8,0,3,0,155,21,36,10,35,45,4,3,8,6,172,24,15,4,23,42,15,7,4,0,126,0,3,0,3,5,4,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,164,40,133,204,64,13,31,19,749
SAL80115,0,0,4,11,0,10,3,8,0,41,4,10,10,5,0,3,4,7,0,55,29,54,38,15,9,5,3,14,3,187,48,75,22,17,27,0,7,8,0,204,35,60,28,14,14,0,0,7,3,178,32,25,23,7,7,3,3,10,0,112,0,11,0,0,7,0,0,4,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,233,145,73,65,31,36,58,19,801,0,0,4,17,0,18,0,0,0,39,0,9,7,19,13,6,0,3,3,61,28,79,0,27,35,5,0,0,4,178,43,93,8,20,39,3,0,6,4,214,40,65,5,19,34,4,0,6,3,178,14,26,5,12,32,4,0,6,0,101,0,18,0,3,12,0,0,0,0,32,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,131,290,37,113,171,37,0,24,15,814
SAL80116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80117,0,0,6,5,0,5,0,15,0,37,4,7,21,14,9,4,5,14,0,67,25,55,55,18,15,16,10,22,8,218,47,84,31,7,18,3,6,13,3,219,30,54,23,9,13,7,11,11,0,149,8,15,19,5,16,0,4,3,4,75,0,5,0,0,5,0,0,0,0,16,0,3,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,110,211,156,61,67,37,41,75,13,781,0,0,0,9,5,14,0,3,0,36,0,5,3,18,13,15,0,5,0,72,26,73,8,35,30,14,0,7,5,193,42,80,6,36,31,4,0,7,5,213,34,45,8,19,41,6,0,4,0,151,16,21,4,6,11,3,0,5,0,63,0,7,0,0,9,0,0,4,0,20,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,119,240,28,121,141,56,8,33,14,755
SAL80118,0,0,12,9,4,8,3,8,0,45,0,9,24,8,0,3,0,6,0,48,14,29,38,7,8,4,0,13,8,114,39,39,35,16,28,7,0,10,7,180,20,40,22,3,10,9,6,15,0,139,21,17,15,5,8,3,4,3,0,73,3,10,3,0,3,4,7,3,0,36,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,106,146,149,45,63,40,22,59,14,647,4,0,0,14,0,26,0,3,0,50,3,14,7,13,9,11,0,0,0,55,10,48,7,24,36,3,0,0,0,131,44,67,8,11,38,8,0,3,3,179,28,35,10,24,42,0,0,0,0,143,10,22,0,11,20,3,0,7,3,77,5,8,0,7,7,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,198,28,104,154,49,0,23,10,658
SAL80119,3,0,6,7,0,12,0,7,0,39,0,7,10,14,5,8,4,4,0,41,15,18,11,8,5,0,7,5,3,76,27,31,14,11,10,5,0,0,0,107,34,42,13,3,12,4,0,3,0,116,14,19,10,0,7,0,0,6,4,61,0,10,3,0,0,0,0,3,0,24,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,101,136,75,45,32,29,15,34,10,474,0,0,0,11,4,13,0,3,0,29,0,12,0,14,9,3,0,0,0,32,13,35,5,15,17,4,0,0,0,85,22,42,8,8,23,0,0,0,0,103,37,40,3,12,25,6,0,0,6,126,14,33,0,15,13,3,0,0,0,78,0,5,0,0,6,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,150,12,75,97,33,4,14,4,471
SAL80120,0,0,0,0,0,0,0,4,0,3,0,3,6,0,0,0,0,0,0,14,11,23,14,4,4,5,8,3,3,82,15,18,11,5,3,3,7,8,0,71,0,15,5,0,4,0,0,0,3,31,0,6,0,0,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,55,38,13,16,18,15,17,8,216,0,0,0,3,0,6,0,0,0,12,0,3,0,3,6,0,0,0,0,27,9,29,10,14,25,0,0,3,0,97,12,23,0,9,14,8,0,4,0,68,0,4,0,6,3,0,0,0,0,18,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,60,8,42,58,15,3,9,4,221
SAL80121,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,6,0,4,6,0,3,0,0,0,0,16,0,3,0,0,4,0,0,4,0,11,0,0,8,0,9,0,11,5,0,30,5,0,9,4,0,0,11,5,0,34,3,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,10,11,23,5,14,4,22,23,0,119,0,0,0,0,0,4,0,5,0,7,0,0,0,0,4,0,0,0,0,9,0,4,0,4,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,4,0,4,0,16,0,0,0,0,3,0,0,10,0,14,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,3,12,12,8,0,18,0,75
SAL80122,0,0,0,3,0,8,0,0,0,15,0,3,16,4,5,3,3,11,4,46,32,52,33,12,24,20,26,15,3,225,47,87,31,20,18,6,14,9,9,238,11,14,14,8,7,0,7,5,0,65,6,8,4,3,4,3,0,0,0,25,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,164,100,52,55,40,52,36,19,614,0,0,0,8,3,5,0,0,0,18,4,11,4,14,6,7,0,0,5,44,25,64,13,51,40,18,0,9,8,223,26,40,12,35,42,9,0,11,3,177,8,13,3,14,8,4,0,0,0,60,0,0,0,3,3,0,0,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,135,28,126,106,49,4,21,18,539
SAL80123,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,4,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,3,0,0,3,0,18
SAL80124,0,3,14,10,3,18,6,19,5,75,6,15,35,11,7,10,5,10,4,98,30,50,68,12,26,12,15,16,6,238,44,52,54,14,22,3,14,17,4,219,43,37,39,21,30,17,17,15,7,221,44,29,29,6,23,7,20,16,4,191,3,12,11,3,4,3,0,5,0,42,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,173,199,255,80,114,59,81,103,31,1094,0,4,3,29,8,29,0,4,0,77,7,15,10,33,16,21,0,7,0,103,33,73,4,25,69,14,0,8,9,245,42,59,4,29,57,8,0,5,10,217,43,59,11,25,76,10,0,6,3,244,32,51,0,23,58,13,0,8,4,186,6,5,0,7,9,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,268,41,172,291,90,7,39,26,1100
SAL80125,0,0,0,5,0,9,0,6,0,15,4,6,7,9,0,3,0,6,0,37,31,55,51,14,21,13,8,20,5,217,54,132,36,20,16,3,12,7,7,280,28,50,18,15,8,0,0,4,0,119,6,3,4,7,4,3,0,4,0,28,0,3,0,0,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,250,119,62,52,34,21,39,15,711,0,0,0,5,0,8,0,0,0,15,0,11,8,6,6,9,0,0,0,42,23,73,15,32,39,14,0,9,8,215,33,82,11,32,57,6,0,0,7,233,16,26,4,12,18,4,0,5,4,82,0,4,0,0,9,0,0,0,5,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,195,34,79,135,49,0,16,16,611
SAL80126,0,0,3,0,0,10,0,10,0,31,4,11,16,15,3,4,0,4,0,65,17,31,25,7,10,4,4,3,7,104,31,66,19,10,12,3,8,8,0,156,47,60,22,3,15,7,7,3,0,161,26,25,13,6,6,4,4,0,0,80,3,4,4,0,8,0,0,4,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,198,91,44,55,36,25,35,14,628,0,5,0,13,0,13,0,3,0,31,0,7,3,13,21,8,0,0,0,55,14,43,8,7,20,3,0,0,0,107,31,59,12,7,35,5,0,4,3,156,35,56,6,13,41,0,0,3,0,154,20,36,4,3,17,0,0,0,0,76,0,6,0,0,4,0,0,0,0,18,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,108,218,29,62,138,33,0,9,12,603
SAL80127,0,0,0,10,3,4,0,4,3,25,12,107,21,29,21,19,6,11,0,232,90,296,43,38,73,25,6,17,20,601,83,133,22,8,30,5,5,8,7,295,59,66,8,5,13,0,0,0,3,155,32,50,0,0,9,3,3,6,5,109,5,21,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283,674,88,90,144,58,15,50,37,1446,0,4,0,18,10,16,0,0,0,45,11,143,6,53,103,25,0,8,8,359,105,333,14,37,96,20,0,12,14,637,87,106,3,10,38,3,0,11,3,265,61,74,3,3,29,3,0,0,3,179,25,27,3,6,16,0,0,0,4,81,8,11,0,5,4,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299,698,34,128,296,76,6,28,35,1593
SAL80128,0,0,0,0,0,0,0,3,0,10,0,0,3,0,0,0,3,0,0,6,0,3,5,0,0,0,0,0,0,18,5,10,9,0,0,0,0,3,0,29,12,3,5,3,0,0,0,0,0,25,0,5,0,0,0,0,5,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,22,23,9,7,0,7,12,3,98,0,0,0,0,0,0,0,0,0,7,0,0,0,5,0,0,0,0,0,6,8,3,4,0,3,0,0,0,0,17,6,13,0,0,4,0,0,0,0,30,5,8,0,5,7,0,0,0,0,23,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,30,5,13,17,0,0,3,5,92
SAL80129,3,0,15,24,7,28,4,23,3,107,9,13,41,26,12,14,4,24,4,153,57,115,103,32,54,21,24,39,4,455,103,159,73,27,51,18,18,19,14,486,115,117,62,25,30,8,25,24,17,424,53,78,50,13,34,10,20,21,9,289,20,33,18,9,13,6,17,5,0,118,3,4,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,359,523,364,160,210,113,116,159,51,2046,0,0,0,29,6,38,0,10,0,90,8,22,7,41,41,22,0,4,3,157,39,158,14,58,93,24,0,7,16,405,91,196,17,41,112,19,3,10,6,489,71,134,10,41,103,18,6,9,8,400,54,75,16,41,68,10,4,10,0,280,9,21,3,11,22,10,0,3,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273,614,64,259,443,133,15,58,38,1892
SAL80130,0,0,7,10,5,8,0,8,0,40,8,10,10,4,4,3,6,3,0,55,31,40,33,13,9,11,4,8,6,144,51,65,25,14,11,4,7,9,0,179,38,53,18,4,16,6,11,4,3,153,19,20,12,8,9,5,4,4,0,87,0,17,12,0,0,0,0,0,0,31,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,145,213,114,57,47,35,22,46,9,693,0,0,4,10,0,10,0,4,0,32,0,6,4,13,13,11,0,0,0,56,19,60,12,22,29,5,0,0,3,143,67,68,3,12,31,3,0,7,0,184,48,51,0,20,24,7,0,0,3,161,15,17,0,10,17,4,0,4,3,71,0,4,0,0,5,0,0,0,0,22,0,3,0,4,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,147,213,21,90,119,41,6,14,12,672
SAL80131,0,4,8,21,0,11,4,20,0,69,6,39,22,29,22,19,3,16,6,166,73,186,77,47,33,27,18,40,12,527,141,218,51,31,41,12,10,28,9,534,99,154,26,20,33,9,8,17,12,365,48,60,23,12,10,5,6,12,0,171,8,23,4,0,3,3,0,6,0,45,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,374,684,215,151,144,86,50,141,35,1872,0,3,3,30,8,31,0,4,0,80,7,53,8,56,27,27,0,7,4,198,81,251,21,64,89,24,0,44,8,579,177,234,15,38,72,12,0,10,14,574,113,154,11,28,65,6,0,4,7,384,39,102,8,18,39,9,0,3,7,211,3,15,0,0,7,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,428,807,69,237,296,113,3,82,40,2064
SAL80132,0,0,12,20,0,20,5,8,0,66,0,14,18,14,8,4,0,7,0,65,23,34,14,15,12,6,10,9,0,130,49,55,13,16,8,3,0,6,3,153,71,65,8,8,12,3,4,3,6,182,23,44,9,4,9,0,7,5,0,102,0,22,0,0,0,0,0,0,0,28,0,6,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,159,238,76,76,53,40,26,44,12,730,0,0,0,20,6,21,0,4,0,50,3,14,5,20,17,10,0,0,3,70,8,62,0,19,25,7,0,4,5,124,51,68,3,10,27,7,0,0,3,165,54,70,9,12,28,5,0,0,0,174,18,36,3,6,22,4,0,0,3,91,4,8,6,3,6,0,0,0,0,28,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,144,257,20,86,126,49,0,6,11,698
SAL80133,0,0,11,14,0,19,0,4,0,41,6,16,18,14,9,5,4,5,0,74,27,73,31,18,10,7,3,6,4,183,75,88,35,10,24,4,0,9,3,243,72,73,24,3,25,7,12,3,10,230,19,39,16,9,15,4,6,6,0,105,10,24,6,0,3,0,0,4,0,44,0,3,5,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,208,311,137,61,80,49,32,40,15,942,0,3,0,23,5,18,0,6,0,47,0,13,6,23,14,14,0,9,0,80,23,90,12,20,25,6,0,6,3,176,75,115,5,14,44,5,0,0,5,253,76,90,3,13,51,11,0,0,5,247,22,53,8,7,27,3,3,0,3,123,0,10,0,4,15,0,0,5,0,34,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,187,378,30,95,180,50,6,18,15,967
SAL80134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
