SAL_CODE_2021,F_Mgnt_Com_35_44,F_Mgnt_Com_45_54,F_Mgnt_Com_55_64,F_Mgnt_Com_65_74,F_Mgnt_Com_75_84,F_Mgnt_Com_85ov,F_Mgnt_Com_Tot,F_Society_Cult_15_24,F_Society_Cult_25_34,F_Society_Cult_35_44,F_Society_Cult_45_54,F_Society_Cult_55_64,F_Society_Cult_65_74,F_Society_Cult_75_84,F_Society_Cult_85ov,F_Society_Cult_Tot,F_Creative_Arts_15_24,F_Creative_Arts_25_34,F_Creative_Arts_35_44,F_Creative_Arts_45_54,F_Creative_Arts_55_64,F_Creative_Arts_65_74,F_Creative_Arts_75_84,F_Creative_Arts_85ov,F_Creative_Arts_Tot,F_Fd_Hosp_Psnl_Svcs_15_24,F_Fd_Hosp_Psnl_Svcs_25_34,F_Fd_Hosp_Psnl_Svcs_35_44,F_Fd_Hosp_Psnl_Svcs_45_54,F_Fd_Hosp_Psnl_Svcs_55_64,F_Fd_Hosp_Psnl_Svcs_65_74,F_Fd_Hosp_Psnl_Svcs_75_84,F_Fd_Hosp_Psnl_Svcs_85ov,F_Fd_Hosp_Psnl_Svcs_Tot,F_MixFld_Prgm_15_24,F_MixFld_Prgm_25_34,F_MixFld_Prgm_35_44,F_MixFld_Prgm_45_54,F_MixFld_Prgm_55_64,F_MixFld_Prgm_65_74,F_MixFld_Prgm_75_84,F_MixFld_Prgm_85ov,F_MixFld_Prgm_Tot,F_FldStd_InadDes_15_24,F_FldStd_InadDes_25_34,F_FldStd_InadDes_35_44,F_FldStd_InadDes_45_54,F_FldStd_InadDes_55_64,F_FldStd_InadDes_65_74,F_FldStd_InadDes_75_84,F_FldStd_InadDes_85ov,F_FldStd_InadDes_Tot,F_FldStd_NS_15_24,F_FldStd_NS_25_34,F_FldStd_NS_35_44,F_FldStd_NS_45_54,F_FldStd_NS_55_64,F_FldStd_NS_65_74,F_FldStd_NS_75_84,F_FldStd_NS_85ov,F_FldStd_NS_Tot,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_NatPhyl_Scn_15_24,P_NatPhyl_Scn_25_34,P_NatPhyl_Scn_35_44,P_NatPhyl_Scn_45_54,P_NatPhyl_Scn_55_64,P_NatPhyl_Scn_65_74,P_NatPhyl_Scn_75_84,P_NatPhyl_Scn_85ov,P_NatPhyl_Scn_Tot,P_InfoTech_15_24,P_InfoTech_25_34,P_InfoTech_35_44,P_InfoTech_45_54,P_InfoTech_55_64,P_InfoTech_65_74,P_InfoTech_75_84,P_InfoTech_85ov,P_InfoTech_Tot,P_Eng_RelTec_15_24,P_Eng_RelTec_25_34,P_Eng_RelTec_35_44,P_Eng_RelTec_45_54,P_Eng_RelTec_55_64,P_Eng_RelTec_65_74,P_Eng_RelTec_75_84,P_Eng_RelTec_85ov,P_Eng_RelTec_Tot,P_ArchtBldng_15_24,P_ArchtBldng_25_34,P_ArchtBldng_35_44,P_ArchtBldng_45_54,P_ArchtBldng_55_64,P_ArchtBldng_65_74,P_ArchtBldng_75_84,P_ArchtBldng_85ov,P_ArchtBldng_Tot,P_Ag_Envir_Rltd_Sts_15_24,P_Ag_Envir_Rltd_Sts_25_34,P_Ag_Envir_Rltd_Sts_35_44,P_Ag_Envir_Rltd_Sts_45_54,P_Ag_Envir_Rltd_Sts_55_64,P_Ag_Envir_Rltd_Sts_65_74,P_Ag_Envir_Rltd_Sts_75_84,P_Ag_Envir_Rltd_Sts_85ov,P_Ag_Envir_Rltd_Sts_Tot,P_Health_15_24,P_Health_25_34,P_Health_35_44,P_Health_45_54,P_Health_55_64,P_Health_65_74,P_Health_75_84,P_Health_85ov,P_Health_Tot,P_Educ_15_24,P_Educ_25_34,P_Educ_35_44,P_Educ_45_54,P_Educ_55_64,P_Educ_65_74,P_Educ_75_84,P_Educ_85ov,P_Educ_Tot,P_Mgnt_Com_15_24,P_Mgnt_Com_25_34,P_Mgnt_Com_35_44,P_Mgnt_Com_45_54,P_Mgnt_Com_55_64,P_Mgnt_Com_65_74,P_Mgnt_Com_75_84,P_Mgnt_Com_85ov,P_Mgnt_Com_Tot,P_Society_Cult_15_24,P_Society_Cult_25_34,P_Society_Cult_35_44,P_Society_Cult_45_54,P_Society_Cult_55_64,P_Society_Cult_65_74,P_Society_Cult_75_84,P_Society_Cult_85ov,P_Society_Cult_Tot,P_Creative_Arts_15_24,P_Creative_Arts_25_34,P_Creative_Arts_35_44,P_Creative_Arts_45_54,P_Creative_Arts_55_64,P_Creative_Arts_65_74,P_Creative_Arts_75_84,P_Creative_Arts_85ov,P_Creative_Arts_Tot,P_Fd_Hosp_Psnl_Svcs_15_24,P_Fd_Hosp_Psnl_Svcs_25_34,P_Fd_Hosp_Psnl_Svcs_35_44,P_Fd_Hosp_Psnl_Svcs_45_54,P_Fd_Hosp_Psnl_Svcs_55_64,P_Fd_Hosp_Psnl_Svcs_65_74,P_Fd_Hosp_Psnl_Svcs_75_84,P_Fd_Hosp_Psnl_Svcs_85ov,P_Fd_Hosp_Psnl_Svcs_Tot,P_MixFld_Prgm_15_24,P_MixFld_Prgm_25_34,P_MixFld_Prgm_35_44,P_MixFld_Prgm_45_54,P_MixFld_Prgm_55_64,P_MixFld_Prgm_65_74,P_MixFld_Prgm_75_84,P_MixFld_Prgm_85ov,P_MixFld_Prgm_Tot,P_FldStd_InadDes_15_24,P_FldStd_InadDes_25_34,P_FldStd_InadDes_35_44,P_FldStd_InadDes_45_54,P_FldStd_InadDes_55_64,P_FldStd_InadDes_65_74,P_FldStd_InadDes_75_84,P_FldStd_InadDes_85ov,P_FldStd_InadDes_Tot,P_FldStd_NS_15_24,P_FldStd_NS_25_34,P_FldStd_NS_35_44,P_FldStd_NS_45_54,P_FldStd_NS_55_64,P_FldStd_NS_65_74,P_FldStd_NS_75_84,P_FldStd_NS_85ov,P_FldStd_NS_Tot,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54
SAL80079,70,42,38,19,7,4,260,13,61,53,35,54,9,6,3,245,3,13,4,0,0,0,0,0,24,10,26,16,13,14,0,3,0,81,0,0,0,0,0,0,0,0,0,0,3,4,0,3,0,0,0,15,3,12,9,20,16,10,14,7,84,73,281,240,182,174,78,55,19,1105,5,22,12,6,5,11,4,0,64,13,33,53,28,26,12,0,0,160,14,50,45,46,52,33,14,8,260,17,41,27,18,17,6,7,0,132,0,5,0,9,7,4,3,0,30,12,52,39,25,31,12,9,0,191,4,35,31,33,12,18,14,4,150,18,82,110,72,73,29,16,4,404,18,87,83,63,73,25,6,6,361,8,22,10,3,5,0,4,0,51,22,38,31,18,14,0,6,0,131,3,0,0,0,0,0,0,0,3,0,7,10,4,5,5,0,0,27,13,22,25,29,21,20,17,14,167,147,499,471,347
SAL80080,34,10,0,0,0,0,65,0,10,14,5,0,0,0,0,31,0,0,3,0,0,0,0,0,7,0,9,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,4,3,3,3,3,0,0,0,0,15,13,61,80,30,0,9,0,0,198,0,0,12,4,0,0,0,0,15,0,6,14,0,0,0,0,0,21,0,11,7,12,0,4,0,0,27,0,5,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,6,11,13,4,0,0,0,0,35,5,14,9,5,0,0,0,0,26,5,19,55,15,0,0,0,0,106,4,15,13,5,7,0,0,0,47,0,3,9,0,0,0,0,0,9,0,11,11,3,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,14,4,4,3,6,0,0,0,0,23,27,102,152,60
SAL80081,100,92,73,66,16,0,454,24,98,120,69,87,53,17,0,478,9,23,35,15,8,6,4,0,98,6,21,18,12,10,14,0,0,87,0,0,0,0,0,0,0,0,0,0,8,13,7,5,3,0,0,40,16,25,19,21,15,30,7,9,139,123,403,471,338,331,323,104,24,2108,4,42,56,54,49,45,11,0,268,23,80,81,57,41,27,3,0,310,21,64,79,55,70,79,38,6,407,18,48,41,41,17,44,14,3,221,5,21,19,15,10,7,4,0,81,18,66,60,45,44,55,22,5,321,4,42,60,57,63,79,26,7,351,48,166,197,158,121,109,34,3,836,46,156,185,124,132,107,48,0,797,19,41,55,26,19,10,3,0,181,13,46,37,22,14,12,5,0,161,3,0,0,0,0,0,0,0,7,5,16,26,10,5,10,5,0,75,31,58,45,47,33,54,15,12,288,260,839,938,706
SAL80082,228,216,160,147,43,4,947,51,164,206,185,154,138,47,0,947,17,45,52,40,20,23,10,0,216,33,54,48,36,16,13,8,0,203,0,6,0,0,0,0,0,0,4,0,12,14,12,16,12,4,0,63,34,48,52,47,32,59,23,17,306,227,708,933,835,659,663,242,41,4305,10,64,77,93,71,75,47,6,439,39,107,119,117,103,60,4,0,540,24,130,165,164,108,168,80,15,864,23,94,83,53,60,51,38,6,399,5,21,34,33,30,14,13,0,150,32,157,167,144,129,115,50,10,794,31,82,140,100,103,172,56,13,701,34,220,352,360,264,239,81,10,1570,83,251,288,284,248,235,79,9,1483,40,81,106,67,43,32,12,0,382,53,80,70,59,33,17,12,0,327,0,10,0,0,0,0,0,0,12,5,23,26,29,28,28,13,3,147,71,107,117,104,63,96,52,23,632,457,1421,1739,1601
SAL80083,131,96,71,40,11,4,556,70,394,186,83,68,52,30,5,883,12,68,36,17,15,11,0,4,163,3,15,8,3,5,0,0,0,44,0,0,0,0,0,0,0,0,0,4,12,10,3,7,5,0,0,37,44,97,53,39,30,31,13,5,306,203,998,580,327,282,228,92,18,2724,24,103,64,36,22,26,14,0,294,14,71,62,39,20,6,0,0,220,11,105,64,48,38,31,8,0,305,10,39,18,11,11,5,15,0,104,0,17,8,10,9,0,3,0,49,21,157,64,31,42,35,9,0,364,8,58,43,37,45,54,20,0,271,53,284,247,182,140,79,23,3,1014,107,658,320,142,134,113,48,14,1534,18,109,58,32,24,14,9,4,259,6,31,16,12,9,0,0,0,82,0,0,0,0,0,0,0,0,0,5,29,21,12,12,10,0,0,93,67,199,115,75,64,65,28,3,615,335,1851,1115,675
SAL80084,64,61,24,31,11,0,243,8,41,68,42,27,31,5,0,218,0,11,20,10,3,5,0,0,53,11,19,16,7,10,3,0,0,65,3,0,0,0,0,3,0,0,4,0,3,4,0,3,4,0,0,13,10,16,10,6,8,12,4,3,74,48,224,255,198,138,136,37,7,1036,3,19,18,16,18,6,8,0,91,3,16,43,24,12,9,0,0,112,6,41,34,39,31,33,12,0,204,9,32,23,28,12,7,4,0,120,4,14,21,10,3,5,4,0,60,5,42,23,22,22,14,4,3,133,7,23,38,38,29,22,9,3,177,11,79,98,89,43,41,20,0,381,6,59,88,65,40,42,17,0,320,7,14,25,14,3,11,0,0,83,9,28,27,11,13,7,5,0,102,3,0,0,0,0,3,0,0,5,0,9,6,5,5,4,0,0,31,21,40,33,20,15,19,7,4,156,94,418,479,387
SAL80085,49,22,16,6,0,0,247,23,86,33,14,0,0,0,0,153,10,25,4,0,0,0,0,0,48,10,16,7,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,6,7,3,0,0,0,0,0,15,30,41,17,8,3,4,0,0,95,156,448,197,75,38,19,0,0,934,10,38,18,9,5,3,0,0,86,32,103,50,23,8,0,0,0,212,14,79,38,6,9,7,0,0,151,11,32,13,5,0,0,0,0,62,3,15,4,3,0,0,0,0,19,38,110,37,12,4,0,0,0,196,9,47,23,11,5,0,0,0,93,63,245,93,37,21,14,0,0,464,42,108,62,31,12,4,0,0,253,14,39,16,5,0,0,0,0,75,12,29,14,11,0,0,0,0,60,0,0,0,0,0,0,0,0,0,6,15,3,3,0,0,0,0,26,48,77,40,14,3,3,0,0,189,302,927,401,149
SAL80086,81,50,50,26,10,9,392,69,190,113,81,85,45,23,7,609,11,43,30,26,8,3,4,0,132,10,17,9,4,0,0,0,4,47,0,0,3,0,0,0,0,0,0,5,17,9,7,5,0,0,0,47,8,43,24,8,9,10,36,44,176,180,639,378,271,221,156,107,80,2038,28,99,47,40,33,16,6,0,267,22,90,40,36,19,3,3,0,214,8,69,47,32,31,27,18,10,242,4,29,17,15,13,16,4,0,106,6,25,21,5,13,3,0,3,85,20,66,36,41,34,23,17,8,249,11,73,46,35,31,35,20,12,252,50,238,143,90,71,52,19,6,671,101,324,197,145,129,94,32,11,1033,20,63,58,33,14,15,4,0,216,14,27,13,9,0,0,3,4,82,4,0,3,0,0,0,0,0,7,5,30,13,19,5,6,0,0,77,25,89,58,30,9,31,56,66,372,329,1218,747,541
SAL80087,41,40,21,8,12,6,209,11,51,51,52,31,18,18,0,225,4,11,11,8,7,0,3,0,52,5,14,5,7,3,0,0,0,34,0,0,0,0,0,0,0,0,0,0,6,7,0,0,0,0,0,20,4,17,10,9,4,11,9,4,74,68,283,194,184,108,77,80,23,1023,9,25,28,22,19,13,9,3,126,15,51,39,15,15,5,6,0,145,5,38,35,17,19,12,16,13,164,6,20,7,12,11,8,8,0,68,0,7,10,9,6,0,3,0,34,15,59,35,23,21,22,16,5,192,7,25,27,23,20,18,19,8,152,15,122,75,72,34,14,20,12,369,28,85,90,87,53,33,31,3,413,6,18,23,18,8,4,3,0,84,12,23,13,9,3,0,0,0,62,0,3,0,0,0,0,0,0,3,0,5,12,8,6,0,7,0,41,15,44,25,23,21,12,18,12,161,138,533,416,340
SAL80088,22,17,11,10,0,0,77,8,11,20,12,21,9,3,0,86,0,10,11,10,3,0,0,0,29,0,5,4,5,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,8,0,6,6,3,0,0,0,0,9,23,63,94,78,71,52,10,0,390,0,8,9,7,15,5,0,0,47,0,7,10,8,11,4,0,0,36,0,17,29,16,20,17,4,3,99,4,6,11,11,4,0,0,0,40,0,0,4,8,0,0,0,0,19,8,10,14,12,11,15,0,0,69,3,8,10,13,14,16,0,0,64,7,18,39,34,30,27,3,0,154,8,24,26,27,28,13,5,0,135,0,9,12,10,3,3,0,0,42,3,6,6,3,7,3,0,0,29,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,15,0,8,4,4,0,3,0,0,23,33,128,172,144
SAL80089,165,79,51,30,3,0,480,21,95,137,70,47,35,8,0,414,4,23,21,18,4,3,5,0,77,14,27,33,16,9,5,3,0,104,0,0,0,0,0,0,0,0,0,0,8,9,14,0,5,0,0,39,15,24,28,7,8,13,7,0,99,105,482,613,306,195,142,61,6,1907,10,34,39,35,18,14,8,0,155,6,75,102,38,12,12,3,0,248,11,74,80,67,34,42,19,4,326,17,54,39,26,15,17,6,0,170,3,17,21,20,15,0,6,0,89,18,97,78,43,47,17,12,0,317,9,65,109,49,34,35,17,0,312,35,188,264,140,77,51,6,0,769,26,141,229,117,66,61,15,3,653,9,44,44,19,15,4,5,0,148,24,48,64,32,10,10,3,0,191,0,0,0,0,0,0,0,0,0,0,10,27,21,3,4,0,0,67,30,38,62,18,25,16,14,3,216,188,878,1167,629
SAL80090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80091,43,25,23,23,9,0,181,15,50,59,42,18,24,16,3,230,3,14,15,18,6,3,0,0,65,3,5,7,6,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,6,5,4,5,0,0,17,11,14,10,9,10,10,14,0,81,79,234,222,153,115,108,68,17,983,5,29,32,26,23,14,6,0,151,17,34,46,18,13,6,5,0,137,5,32,27,15,15,20,10,3,132,0,14,11,5,7,5,13,4,61,0,4,7,3,11,5,4,0,37,15,39,27,10,15,13,15,0,141,5,36,18,30,19,26,16,6,168,17,77,75,55,40,33,16,7,318,23,83,90,63,44,51,31,6,391,12,25,24,18,11,4,4,0,98,8,17,10,10,6,4,0,0,50,0,0,0,0,0,0,0,0,0,0,3,5,4,3,5,0,0,35,30,46,21,27,36,13,24,0,195,150,456,402,293
SAL80092,64,51,39,22,14,0,265,7,44,68,43,34,29,11,0,247,11,12,9,6,3,3,0,0,40,0,8,4,8,4,4,0,0,27,0,0,0,0,0,0,0,0,0,0,8,3,3,0,0,4,3,17,9,16,16,9,4,8,8,7,68,61,253,251,179,158,105,79,21,1108,0,19,26,20,19,16,12,7,111,9,67,47,13,23,7,5,0,170,0,38,28,29,19,18,18,8,154,4,20,13,16,22,8,7,0,90,0,5,4,9,7,0,6,0,30,22,76,53,38,40,15,13,9,260,5,16,30,16,23,25,34,12,164,19,102,103,84,67,44,25,5,451,18,69,107,77,66,59,28,8,422,12,19,10,12,9,6,3,0,72,5,21,3,14,5,3,5,0,56,0,0,0,0,0,0,0,0,0,0,12,13,5,3,4,6,4,41,8,35,38,12,16,10,14,7,140,118,500,469,341
SAL80093,33,43,33,27,4,0,183,11,33,35,38,26,19,5,0,164,0,8,9,3,3,0,0,0,23,6,5,3,7,15,8,3,0,46,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,16,12,5,5,13,7,3,3,0,44,43,135,132,156,163,114,32,5,791,0,10,12,17,18,20,7,0,84,9,24,23,32,29,16,0,0,129,5,19,22,25,23,26,9,7,139,9,26,13,21,10,12,0,4,91,0,6,0,6,7,5,0,0,30,8,19,18,16,23,13,10,0,99,3,16,33,14,37,34,14,0,146,16,57,59,75,53,42,3,0,306,14,51,49,49,51,47,16,0,270,5,13,12,5,3,0,0,0,46,10,9,5,7,21,8,3,0,66,0,0,0,0,0,0,0,0,0,0,7,5,4,9,0,0,0,27,14,22,10,18,16,8,8,0,97,88,273,269,295
SAL80094,57,33,49,7,16,0,194,16,40,61,51,25,30,13,6,224,3,15,20,12,6,4,4,0,67,10,7,8,11,3,0,0,0,39,0,0,0,0,0,0,0,0,0,0,5,9,0,0,0,0,0,18,9,13,8,9,8,8,3,0,52,49,160,225,183,128,109,58,4,925,6,17,24,20,10,24,16,0,113,17,24,28,23,17,9,3,0,117,8,12,30,34,27,22,18,5,159,7,17,20,14,12,5,6,0,84,0,8,14,4,3,4,3,0,43,8,28,20,25,24,24,13,0,135,4,18,43,24,23,27,18,3,169,14,37,96,63,64,25,26,0,329,24,59,88,78,37,57,22,5,372,8,26,32,17,7,5,4,0,100,10,13,12,17,7,0,4,0,69,0,0,0,0,0,0,0,0,0,0,8,14,8,4,4,3,0,33,17,19,11,20,18,9,11,0,120,120,303,425,356
SAL80095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80097,90,69,96,42,19,12,376,26,39,53,56,47,41,18,7,276,7,25,17,12,11,4,0,0,70,3,21,10,10,12,8,3,5,67,0,0,0,0,0,0,0,0,0,0,5,4,4,6,0,0,0,27,7,11,16,15,12,14,27,17,113,63,238,308,253,294,189,121,65,1534,0,23,27,17,27,35,10,8,139,11,34,54,49,58,15,4,0,225,0,55,63,56,70,66,26,15,352,12,29,24,27,26,21,14,5,151,0,4,7,11,12,9,3,0,44,10,48,62,41,48,49,34,20,310,0,25,53,37,44,35,21,12,227,14,85,141,111,138,68,20,19,600,27,62,81,91,79,68,30,9,442,10,34,22,13,18,4,0,0,107,10,23,20,14,12,10,7,4,109,0,0,0,0,0,0,0,0,0,0,11,18,9,14,4,0,4,54,14,22,29,22,26,23,43,21,198,116,466,585,496
SAL80098,147,45,12,7,0,0,353,13,86,70,33,7,6,5,0,219,5,22,25,8,3,0,0,0,61,9,21,26,16,3,0,0,0,72,0,0,0,0,0,0,0,0,0,0,4,17,0,7,0,0,0,26,15,35,33,14,0,4,0,0,106,99,526,536,180,63,29,10,0,1446,4,46,55,13,9,7,0,0,136,23,127,163,33,3,0,0,0,358,7,74,83,40,20,12,6,0,240,9,29,38,9,4,0,0,0,94,0,11,11,8,0,0,0,0,33,15,114,90,30,8,6,4,0,278,14,52,71,34,17,8,0,0,194,31,242,273,87,20,10,0,0,662,19,105,127,65,15,15,5,0,351,10,40,41,11,7,0,0,0,108,17,48,46,24,4,0,0,0,134,0,6,0,0,0,0,0,0,3,0,10,23,5,3,0,0,0,49,33,72,73,19,11,9,3,0,209,188,969,1094,385
SAL80099,116,92,65,34,17,9,405,30,100,144,127,83,59,19,9,562,9,23,27,29,19,12,0,0,112,9,13,5,4,10,4,5,0,50,0,0,0,0,0,0,0,0,0,0,8,13,13,9,3,3,0,52,22,29,20,24,27,22,39,48,224,96,332,458,408,341,208,119,90,2059,8,30,44,44,45,34,17,4,220,7,49,66,43,24,12,0,0,200,8,45,51,47,55,40,17,6,269,14,24,25,36,26,19,3,5,147,3,7,11,15,18,11,0,0,70,14,72,68,49,47,29,16,14,312,6,24,29,49,64,43,31,11,248,19,133,180,157,118,54,33,11,710,42,173,234,223,138,108,46,6,972,11,28,46,36,31,29,7,0,185,14,19,22,11,14,8,8,0,88,0,0,0,0,0,0,0,0,4,0,11,20,18,15,10,7,0,89,43,47,56,55,52,51,60,75,436,191,675,845,783
SAL80100,210,156,92,60,20,3,767,34,164,175,112,80,41,13,3,618,5,38,35,13,6,3,3,5,102,33,48,54,35,17,6,8,0,199,0,0,0,0,0,0,0,0,4,3,15,21,8,8,0,0,0,65,23,43,42,30,17,21,21,5,209,192,802,816,532,333,220,126,15,3037,21,51,64,45,33,19,8,0,238,33,159,158,76,34,11,0,0,467,13,140,107,86,75,48,39,10,516,25,77,59,35,34,12,12,0,260,10,28,29,13,11,7,10,0,89,40,122,97,65,58,44,19,3,451,17,128,129,79,53,49,27,3,482,51,334,365,256,152,87,35,4,1278,62,232,261,188,129,65,26,0,964,16,69,52,29,10,9,4,5,197,41,85,101,63,20,8,10,0,327,0,0,0,0,0,0,0,0,4,3,28,39,17,12,5,3,0,113,53,102,91,57,34,37,37,9,418,376,1554,1555,994
SAL80101,110,168,105,65,15,3,552,24,47,86,88,73,43,16,3,379,15,17,22,14,7,5,5,0,90,8,3,6,17,9,5,0,0,51,0,0,0,0,0,0,0,0,0,0,0,3,5,7,3,0,0,19,8,10,10,10,9,15,9,0,71,115,228,356,472,370,220,91,4,1855,14,19,35,44,50,33,8,0,196,19,43,57,91,87,26,7,0,322,14,34,60,80,101,61,35,9,392,18,27,22,41,19,10,25,0,169,0,3,9,11,9,6,3,0,38,17,40,47,56,69,36,20,4,290,12,27,35,62,63,57,28,0,284,41,119,176,294,210,113,39,3,987,27,84,130,162,122,79,37,4,642,28,27,29,24,10,10,3,0,137,15,8,14,29,18,8,4,0,86,0,0,0,0,0,0,0,0,3,0,3,6,14,11,9,7,0,49,17,19,22,28,31,23,13,0,160,221,455,633,931
SAL80102,63,69,48,18,12,0,301,57,146,120,119,104,71,20,5,643,12,36,17,25,20,10,8,0,131,9,13,0,9,8,7,0,0,40,0,0,0,0,0,0,0,0,0,0,9,3,9,12,7,5,0,53,12,21,17,18,7,7,8,12,95,164,437,343,398,298,202,74,32,1944,21,80,60,63,66,57,14,6,371,14,47,48,47,23,13,4,0,196,12,57,44,42,22,18,13,7,215,7,21,11,31,18,14,7,0,111,12,20,12,24,27,6,0,0,103,20,38,44,48,41,36,9,0,236,10,40,30,46,39,50,18,7,237,40,117,114,145,92,36,16,8,570,111,256,186,216,178,135,46,15,1141,27,57,34,40,35,16,10,0,225,8,28,3,12,13,11,0,0,74,4,0,0,0,0,0,0,0,4,7,14,8,16,15,8,3,0,77,32,50,30,32,31,18,9,14,208,324,829,635,765
SAL80103,0,31,19,6,0,0,68,0,3,8,16,13,14,0,0,53,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,3,4,0,0,0,0,15,16,22,30,77,59,51,20,8,281,4,6,0,8,6,8,3,0,33,0,0,6,5,10,3,3,0,41,0,0,3,11,7,9,5,0,34,0,8,7,4,3,6,4,0,35,0,0,0,0,0,0,0,0,3,3,5,10,27,26,19,17,0,116,0,0,0,4,4,11,5,0,32,14,14,10,37,32,20,6,0,136,6,6,4,23,18,20,5,0,86,0,3,4,0,4,0,0,0,10,0,0,0,0,0,4,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,0,3,8,3,5,0,6,35,37,50,57,133
SAL80104,5,4,3,4,0,0,20,0,0,0,0,5,0,0,0,12,0,4,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,6,0,3,0,0,0,29,3,33,21,15,12,10,0,0,101,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,9,0,0,7,6,9,3,0,0,21,0,0,3,4,0,4,0,0,11,0,0,0,0,0,0,0,0,0,0,4,3,0,0,5,0,0,8,0,0,4,0,3,0,0,0,9,5,7,11,4,3,3,0,0,30,0,6,0,4,5,4,0,0,21,0,4,0,0,6,0,0,0,13,0,0,0,5,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,8,6,26,16,13,17,0,0,0,76,10,62,50,43
