SA2_CODE_2021,P_Germany_0_4,P_Germany_5_14,P_Germany_15_24,P_Germany_25_44,P_Germany_45_54,P_Germany_55_64,P_Germany_65_74,P_Germany_75_84,P_Germany_85ov,P_Germany_Tot,P_Greece_0_4,P_Greece_5_14,P_Greece_15_24,P_Greece_25_44,P_Greece_45_54,P_Greece_55_64,P_Greece_65_74,P_Greece_75_84,P_Greece_85ov,P_Greece_Tot,P_Hong_Kong_SAR_Ch_0_4,P_Hong_Kong_SAR_Ch_5_14,P_Hong_Kong_SAR_Ch_15_24,P_Hong_Kong_SAR_Ch_25_44,P_Hong_Kong_SAR_Ch_45_54,P_Hong_Kong_SAR_Ch_55_64,P_Hong_Kong_SAR_Ch_65_74,P_Hong_Kong_SAR_Ch_75_84,P_Hong_Kong_SAR_Ch_85ov,P_Hong_Kong_SAR_Ch_Tot,P_India_0_4,P_India_5_14,P_India_15_24,P_India_25_44,P_India_45_54,P_India_55_64,P_India_65_74,P_India_75_84,P_India_85ov,P_India_Tot,P_Indonesia_0_4,P_Indonesia_5_14,P_Indonesia_15_24,P_Indonesia_25_44,P_Indonesia_45_54,P_Indonesia_55_64,P_Indonesia_65_74,P_Indonesia_75_84,P_Indonesia_85ov,P_Indonesia_Tot,P_Iran_0_4,P_Iran_5_14,P_Iran_15_24,P_Iran_25_44,P_Iran_45_54,P_Iran_55_64,P_Iran_65_74,P_Iran_75_84,P_Iran_85ov,P_Iran_Tot,P_Iraq_0_4,P_Iraq_5_14,P_Iraq_15_24,P_Iraq_25_44,P_Iraq_45_54,P_Iraq_55_64,P_Iraq_65_74,P_Iraq_75_84,P_Iraq_85ov,P_Iraq_Tot,P_Ireland_0_4,P_Ireland_5_14,P_Ireland_15_24,P_Ireland_25_44,P_Ireland_45_54,P_Ireland_55_64,P_Ireland_65_74,P_Ireland_75_84,P_Ireland_85ov,P_Ireland_Tot,P_Italy_0_4,P_Italy_5_14,P_Italy_15_24,P_Italy_25_44,P_Italy_45_54,P_Italy_55_64,P_Italy_65_74,P_Italy_75_84,P_Italy_85ov,P_Italy_Tot,P_Japan_0_4,P_Japan_5_14,P_Japan_15_24,P_Japan_25_44,P_Japan_45_54,P_Japan_55_64,P_Japan_65_74,P_Japan_75_84,P_Japan_85ov,P_Japan_Tot,P_Korea_South_0_4,P_Korea_South_5_14,P_Korea_South_15_24,P_Korea_South_25_44,P_Korea_South_45_54,P_Korea_South_55_64,P_Korea_South_65_74,P_Korea_South_75_84,P_Korea_South_85ov,P_Korea_South_Tot,P_Lebanon_0_4,P_Lebanon_5_14,P_Lebanon_15_24,P_Lebanon_25_44,P_Lebanon_45_54,P_Lebanon_55_64,P_Lebanon_65_74,P_Lebanon_75_84,P_Lebanon_85ov,P_Lebanon_Tot,P_Malaysia_0_4,P_Malaysia_5_14,P_Malaysia_15_24,P_Malaysia_25_44,P_Malaysia_45_54,P_Malaysia_55_64,P_Malaysia_65_74,P_Malaysia_75_84,P_Malaysia_85ov,P_Malaysia_Tot,P_Malta_0_4,P_Malta_5_14,P_Malta_15_24,P_Malta_25_44,P_Malta_45_54,P_Malta_55_64,P_Malta_65_74,P_Malta_75_84,P_Malta_85ov,P_Malta_Tot,P_Mauritius_0_4,P_Mauritius_5_14,P_Mauritius_15_24,P_Mauritius_25_44,P_Mauritius_45_54,P_Mauritius_55_64,P_Mauritius_65_74,P_Mauritius_75_84,P_Mauritius_85ov,P_Mauritius_Tot,P_Myanmar_0_4,P_Myanmar_5_14,P_Myanmar_15_24,P_Myanmar_25_44,P_Myanmar_45_54,P_Myanmar_55_64,P_Myanmar_65_74,P_Myanmar_75_84,P_Myanmar_85ov,P_Myanmar_Tot,P_Nepal_0_4,P_Nepal_5_14,P_Nepal_15_24,P_Nepal_25_44,P_Nepal_45_54,P_Nepal_55_64,P_Nepal_65_74,P_Nepal_75_84,P_Nepal_85ov,P_Nepal_Tot,P_Netherlands_0_4,P_Netherlands_5_14,P_Netherlands_15_24,P_Netherlands_25_44,P_Netherlands_45_54,P_Netherlands_55_64,P_Netherlands_65_74,P_Netherlands_75_84,P_Netherlands_85ov,P_Netherlands_Tot,P_New_Zealand_0_4,P_New_Zealand_5_14,P_New_Zealand_15_24,P_New_Zealand_25_44,P_New_Zealand_45_54,P_New_Zealand_55_64,P_New_Zealand_65_74,P_New_Zealand_75_84,P_New_Zealand_85ov,P_New_Zealand_Tot,P_North_Macedonia_0_4,P_North_Macedonia_5_14,P_North_Macedonia_15_24,P_North_Macedonia_25_44,P_North_Macedonia_45_54,P_North_Macedonia_55_64,P_North_Macedonia_65_74,P_North_Macedonia_75_84,P_North_Macedonia_85ov,P_North_Macedonia_Tot
801081094,0,0,0,0,0,0,4,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,0,0,0,11,0,0,0,39,6,0,0,5,0,64,0,0,0,4,0,0,0,0,0,8,0,0,0,4,4,0,0,0,0,7,0,0,3,0,0,0,0,0,0,10,0,0,0,5,0,4,0,0,0,10,0,0,0,0,0,0,3,6,0,9,0,0,0,5,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,5,0,0,0,7,3,5,4,0,0,19,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,0,0,0,0,0,23,0,0,0,0,0,0,4,0,0,5,0,0,0,3,16,9,9,3,0,40,0,0,0,4,0,0,0,0,0,0
801081095,0,0,0,5,0,3,13,4,6,24,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,4,0,0,6,36,11,3,4,3,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,4,3,0,0,17,0,0,0,0,0,0,6,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,3,3,5,0,0,0,0,11,0,0,0,5,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,3,0,3,14,0,0,0,5,4,5,11,5,0,33,0,0,0,0,5,0,0,0,0,10
801081096,0,0,0,0,0,4,0,4,3,16,0,0,0,0,0,0,5,0,0,5,0,4,0,6,0,0,3,0,0,16,0,4,0,29,5,3,3,3,5,54,0,3,0,3,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,4,0,0,0,0,4,4,11,8,4,30,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6,0,14,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,9,3,3,5,8,0,0,30,0,0,0,0,0,0,0,0,0,0
801081097,0,0,0,3,0,0,4,4,0,15,0,0,0,0,0,0,0,9,0,8,0,0,0,0,0,4,0,0,0,5,0,0,6,25,3,4,3,0,3,47,0,0,0,0,0,0,0,0,0,11,0,0,0,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,3,0,4,5,0,0,0,0,9,0,0,4,3,4,0,0,8,4,25,0,0,4,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,12,0,0,5,22,0,0,0,0,0,24,0,0,0,0,0,0,3,5,0,12,0,4,3,10,5,3,7,0,0,31,0,0,0,0,0,0,0,0,0,0
801081098,0,3,0,5,0,3,0,10,10,37,0,0,0,0,0,0,0,4,0,9,0,5,3,9,0,0,0,0,0,13,0,5,8,49,13,6,0,3,0,83,0,0,0,7,3,0,3,0,0,18,0,0,3,10,4,6,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,4,7,4,26,0,0,0,6,0,5,4,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,3,0,7,3,14,4,0,3,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,8,18,0,0,0,0,0,25,0,0,0,0,3,0,4,8,0,11,0,6,3,15,6,11,4,4,3,47,0,0,0,0,0,0,0,0,0,4
801081133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801091099,0,0,0,0,0,0,7,7,0,18,0,0,0,0,0,0,3,3,0,7,0,0,0,6,3,0,0,0,0,5,0,8,0,72,8,0,0,0,0,100,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,3,0,3,0,12,0,0,0,0,0,3,5,6,5,14,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,4,5,0,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,15,87,0,0,0,0,0,109,0,0,5,0,0,0,0,0,0,4,0,0,0,4,0,8,0,3,0,25,0,0,0,0,0,0,0,0,0,0
801091100,0,0,3,3,4,5,9,13,5,35,0,0,0,0,0,0,3,4,3,17,0,3,0,5,0,0,0,0,0,7,0,8,3,52,18,7,10,3,0,101,0,5,0,0,4,0,0,0,0,9,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,4,0,0,0,4,0,0,0,11,3,5,4,0,0,22,0,0,0,5,0,8,7,14,4,40,0,0,4,5,7,0,0,0,0,17,0,4,3,7,0,3,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,7,0,15,8,6,10,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,16,67,0,0,0,0,0,85,0,0,0,3,0,0,3,6,0,8,0,0,3,15,18,16,11,0,0,74,0,0,0,0,0,0,0,0,0,5
801091101,0,0,0,0,0,0,8,8,3,15,0,0,0,0,0,0,8,0,3,12,0,5,0,5,0,9,0,0,3,18,0,3,6,44,11,10,6,6,0,90,0,0,0,7,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,17,0,0,0,0,0,4,8,6,3,21,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,14,0,0,0,3,0,0,0,0,0,5,0,0,0,5,3,8,3,0,5,26,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,6,0,0,7,39,0,0,0,0,0,45,0,0,0,0,0,0,0,4,8,9,0,4,0,13,14,15,0,4,3,54,0,0,0,0,0,0,0,0,0,0
801091102,0,0,0,3,0,0,5,6,5,26,0,0,0,0,0,0,5,6,9,17,0,0,3,5,3,0,0,0,0,14,7,32,12,163,22,5,10,5,4,252,0,0,6,3,0,4,0,0,0,10,0,0,0,4,0,0,0,0,0,12,0,0,0,3,0,0,0,0,0,12,0,0,0,0,0,0,0,7,0,10,0,0,0,4,0,0,4,5,4,19,0,5,0,3,5,0,0,0,0,12,0,0,0,7,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,3,3,7,12,6,3,5,0,7,43,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,28,0,0,0,0,0,41,0,0,4,0,3,0,0,0,0,13,0,5,4,18,10,10,6,0,4,47,0,0,0,4,0,0,3,0,0,7
801091103,0,0,0,0,0,0,10,0,5,17,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,3,0,0,0,14,0,6,12,43,4,5,3,0,6,82,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,3,0,3,0,4,0,3,0,3,0,0,0,7,0,0,0,0,6,0,0,0,0,4,0,0,0,0,0,0,4,4,4,9,0,0,0,0,5,0,6,0,0,13,0,0,0,0,4,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,36,0,0,0,0,0,40,0,3,0,0,6,0,0,4,0,11,0,0,3,11,22,10,0,5,3,64,0,0,0,0,0,0,0,0,0,0
801091104,0,0,0,4,0,0,16,12,3,33,0,0,0,0,0,0,3,11,0,20,0,0,4,6,0,10,9,5,0,35,0,6,6,45,23,15,14,4,4,119,0,0,0,3,0,0,6,0,0,8,0,0,0,0,0,6,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,3,7,3,13,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,9,7,6,0,41,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,6,0,0,0,0,0,0,3,3,3,5,3,0,0,7,3,3,5,3,0,29,0,0,0,0,0,3,0,0,0,5
801091105,0,0,0,5,0,0,0,7,8,25,0,0,0,0,6,0,5,3,0,13,0,0,0,0,0,0,0,0,0,5,0,5,6,79,7,7,9,3,0,109,0,0,4,4,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,3,0,6,6,16,0,0,0,3,0,0,0,0,0,5,0,0,0,8,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,11,4,0,0,3,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,4,0,0,35,145,0,0,0,0,0,188,0,0,0,0,3,0,0,6,3,8,0,3,0,9,5,9,4,0,0,36,0,0,0,0,0,0,0,0,0,0
801091106,0,0,0,3,0,0,0,6,0,18,0,0,0,0,0,0,0,4,0,3,0,0,0,6,0,0,0,0,0,5,3,17,11,118,10,5,0,0,0,162,0,0,0,0,0,0,0,0,0,8,0,0,0,8,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,0,0,0,0,3,0,9,7,3,17,0,0,0,0,0,0,5,0,0,5,0,0,3,5,5,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,3,9,5,0,4,0,0,16,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,123,0,0,0,0,0,146,0,0,0,0,0,0,0,0,3,5,0,0,0,5,3,10,3,3,0,31,0,0,0,0,0,0,0,0,0,5
801091107,0,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,8,7,0,20,0,0,0,3,0,4,5,4,0,14,0,0,3,8,9,10,0,6,0,41,0,0,0,6,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,3,9,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,0,19,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
801091108,0,0,0,3,0,0,4,4,0,10,0,0,0,0,0,0,0,9,5,10,0,0,0,3,0,0,5,0,0,7,0,3,8,35,18,3,0,0,0,71,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,4,3,0,4,0,0,13,0,0,4,0,0,3,0,10,3,21,0,5,0,0,5,0,0,0,0,4,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,9,29,0,0,0,0,0,33,0,0,0,0,3,3,0,0,0,6,0,0,0,11,8,7,0,0,0,38,0,0,0,0,0,0,5,0,0,8
801091109,0,0,0,3,0,0,0,0,5,14,0,0,0,0,0,0,0,5,0,8,0,3,3,21,4,3,3,0,0,32,6,35,18,302,35,12,8,3,0,415,0,0,0,10,0,0,0,0,0,6,0,0,0,17,0,0,0,0,0,19,0,0,0,3,3,3,0,0,0,12,0,0,0,0,0,0,0,0,5,7,0,0,0,10,3,0,0,0,0,14,0,0,0,13,0,4,0,0,0,17,0,0,9,44,6,5,0,0,0,68,0,0,0,5,0,0,0,0,0,5,0,3,5,40,6,8,8,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,9,0,0,57,261,0,3,0,0,0,326,0,0,0,0,0,0,3,0,0,11,3,6,6,18,10,14,4,0,0,69,0,0,0,4,0,0,0,0,0,5
801091110,0,0,0,0,0,0,0,3,0,9,0,0,0,3,0,0,5,3,5,17,0,0,3,3,0,0,0,0,0,9,0,13,5,50,10,6,0,0,5,93,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,5,5,18,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,3,0,0,0,13,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,0,0,0,5,7,0,7,0,6,7,3,0,5,0,22,0,0,0,0,0,0,0,5,0,7
801101134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801101135,0,0,0,8,0,0,0,0,0,11,0,0,0,5,0,0,0,0,0,5,0,0,0,18,8,0,0,0,0,38,0,32,41,288,47,17,7,0,0,436,0,0,5,11,0,0,0,0,0,15,0,0,6,16,8,4,0,0,0,31,0,4,0,14,4,4,0,0,0,27,0,0,3,3,0,0,0,3,0,10,0,0,0,9,0,0,0,0,5,11,0,0,0,7,4,3,0,0,0,15,0,3,0,47,6,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,3,4,31,5,0,4,4,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,9,5,0,0,0,0,12,0,14,32,166,11,0,0,0,0,224,0,0,0,0,4,0,0,0,0,4,0,9,3,11,4,0,0,0,0,24,0,0,0,6,0,0,0,0,0,3
801101136,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,15,0,0,0,0,0,17,3,27,26,234,34,13,13,4,0,353,0,0,0,4,0,0,0,0,0,4,0,0,0,11,0,0,0,0,0,13,0,0,0,4,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,21,4,0,0,0,0,34,0,0,0,0,0,0,0,0,0,5,0,6,0,13,6,6,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,0,0,4,16,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,0,0,0,18,0,0,0,0,0,0,0,0,0,4
801101137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801101139,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,3,19,0,3,3,0,0,30,4,21,19,253,50,17,10,0,0,370,0,0,0,6,3,0,0,0,0,8,0,0,0,5,9,8,0,4,0,17,0,0,0,14,0,0,0,0,0,13,0,4,0,0,0,0,0,0,0,9,0,0,0,0,0,0,5,0,0,6,0,0,3,4,0,0,0,0,0,8,5,3,0,20,0,0,0,0,0,24,0,0,0,3,0,0,0,0,0,3,0,0,5,18,5,6,0,0,0,35,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,0,0,6,0,0,0,0,0,9,0,0,14,90,0,0,0,0,0,108,0,0,0,7,0,0,0,0,4,8,0,0,5,25,14,7,5,0,0,48,0,0,0,4,0,0,0,0,0,0
801101145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801101146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801111140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0
801111141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
897979799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
