SA2_CODE_2021,Aust_BP_B_OS,Aust_FO_B_OS,Aust_MO_B_OS,Aust_Both_parents_born_Aust,Aust_Birthplace_not_stated,Aust_Tot_resp,Aust_Abor_BP_B_OS,Aust_Abor_FO_B_OS,Aust_Abor_MO_B_OS,Aust_Abor_BP_B_Aus,Aust_Abor_BP_NS,Aust_Abor_Tot_resp,Chinese_BP_B_OS,Chinese_FO_B_OS,Chinese_MO_B_OS,Chinese_BP_B_Aus,Chinese_BP_NS,Chinese_Tot_resp,Croatian_BP_B_OS,Croatian_FO_B_OS,Croatian_MO_B_OS,Croatian_BP_B_Aus,Croatian_BP_NS,Croatian_Tot_resp,Dutch_BP_B_OS,Dutch_FO_B_OS,Dutch_MO_B_OS,Dutch_BP_B_Aus,Dutch_BP_NS,Dutch_Tot_resp,English_BP_B_OS,English_FO_B_OS,English_MO_B_OS,English_BP_B_Aus,English_BP_NS,English_Tot_resp,Filipino_BP_B_OS,Filipino_FO_B_OS,Filipino_MO_B_OS,Filipino_BP_B_Aus,Filipino_BP_NS,Filipino_Tot_resp,French_BP_B_OS,French_FO_B_OS,French_MO_B_OS,French_BP_B_Aus,French_BP_NS,French_Tot_resp,German_BP_B_OS,German_FO_B_OS,German_MO_B_OS,German_BP_B_Aus,German_BP_NS,German_Tot_resp,Greek_BP_B_OS,Greek_FO_B_OS,Greek_MO_B_OS,Greek_BP_B_Aus,Greek_BP_NS,Greek_Tot_resp,Hungarian_BP_B_OS,Hungarian_FO_B_OS,Hungarian_MO_B_OS,Hungarian_BP_B_Aus,Hungarian_BP_NS,Hungarian_Tot_resp,Indian_BP_B_OS,Indian_FO_B_OS,Indian_MO_B_OS,Indian_BP_B_Aus,Indian_BP_NS,Indian_Tot_resp,Irish_BP_B_OS,Irish_FO_B_OS,Irish_MO_B_OS,Irish_BP_B_Aus,Irish_BP_NS,Irish_Tot_resp,Italian_BP_B_OS,Italian_FO_B_OS,Italian_MO_B_OS,Italian_BP_B_Aus,Italian_BP_NS,Italian_Tot_resp,Korean_BP_B_OS,Korean_FO_B_OS,Korean_MO_B_OS,Korean_BP_B_Aus,Korean_BP_NS,Korean_Tot_resp,Lebanese_BP_B_OS,Lebanese_FO_B_OS,Lebanese_MO_B_OS,Lebanese_BP_B_Aus,Lebanese_BP_NS,Lebanese_Tot_resp,Macedonian_BP_B_OS,Macdonian_FO_B_OS,Macdonian_MO_B_OS,Macdonian_BP_B_Aus,Macdonian_BP_NS,Macedonian_Tot_resp,Maltese_BP_B_OS,Maltese_FO_B_OS,Maltese_MO_B_OS,Maltese_BP_B_Aus,Maltese_BP_NS,Maltese_Tot_resp,Maori_BP_B_OS,Maori_FO_B_OS,Maori_MO_B_OS,Maori_BP_B_Aus,Maori_BP_NS,Maori_Tot_resp,NZ_BP_B_OS,NZ_FO_B_OS,NZ_MO_B_OS,NZ_BP_B_Aus,NZ_BP_NS,NZ_Tot_resp,Polish_BP_B_OS,Polish_FO_B_OS,Polish_MO_B_OS,Polish_BP_B_Aus,Polish_BP_NS,Polish_Tot_resp,Russian_BP_B_OS,Russian_FO_B_OS,Russian_MO_B_OS,Russian_BP_B_Aus,Russian_BP_NS,Russian_Tot_resp,Samoan_BP_B_OS,Samoan_FO_B_OS,Samoan_MO_B_OS,Samoan_BP_B_Aus,Samoan_BP_NS,Samoan_Tot_resp,Scottish_BP_B_OS,Scottish_FO_B_OS,Scottish_MO_B_OS,Scottish_BP_B_Aus,Scottish_BP_NS,Scottish_Tot_resp,Serbian_BP_B_OS,Serbian_FO_B_OS,Serbian_MO_B_OS,Serbian_BP_B_Aus,Serbian_BP_NS,Serbian_Tot_resp,Sth_African_BP_B_OS,Sth_African_FO_B_OS,Sth_African_MO_B_OS,Sth_Afrcan_BP_B_Aus,Sth_African_BP_NS,Sth_African_Tot_resp,Spanish_BP_B_OS,Spanish_FO_B_OS,Spanish_MO_B_OS,Spanish_BP_B_Aus,Spanish_BP_NS,Spanish_Tot_resp,Sri_Lankan_BP_B_OS,Sri_Lankan_FO_B_OS,Sri_Lankan_MO_B_OS,Sri_Lankan_BP_B_Aus,Sri_Lankan_BP_NS,Sri_Lankan_Tot_resp,Vietnamese_BP_B_OS,Vietnamese_FO_B_OS,Vietnamese_MO_B_OS,Vietnamese_BP_B_Aus,Vietnamese_BP_NS,Vietnamese_Tot_resp,Welsh_BP_B_OS,Welsh_FO_B_OS,Welsh_MO_B_OS,Welsh_BP_B_Aus,Welsh_BP_NS,Welsh_Tot_resp,Other_BP_B_OS,Other_FO_B_OS,Other_MO_B_OS,Other_BP_B_Aus,Other_BP_NS,Other_Tot_resp,Ancestry_NS_BP_B_OS,Ancestry_NS_FO_B_OS,Ancestry_NS_MO_B_OS,Ancestry_NS_BP_B_Aus,Ancestry_NS_BP_NS,Ancestry_NS_Tot_resp,Tot_P_BP_B_OS,Tot_P_FO_B_OS,Tot_P_MO_B_OS,Tot_P_BP_B_Aus,Tot_P_BP_NS,Tot_P_Tot_resp
801081096,12,97,69,568,7,753,0,3,0,33,0,36,65,4,6,8,0,83,28,0,0,8,0,36,8,6,0,14,0,28,137,101,63,528,3,832,11,0,0,0,0,11,12,0,9,3,0,24,30,9,10,63,0,112,9,3,0,16,0,28,13,0,0,0,0,13,63,0,3,0,0,66,31,21,12,219,0,283,44,14,8,21,0,87,4,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,3,4,0,3,0,10,0,0,0,0,0,0,7,0,0,0,0,7,14,8,0,14,0,36,4,0,0,0,0,4,26,0,0,0,0,26,61,25,15,135,6,242,7,0,0,0,0,7,6,0,4,0,0,10,14,5,0,0,0,19,4,0,0,0,0,4,15,0,0,0,0,15,12,0,5,18,0,35,179,31,19,31,0,260,9,0,0,9,62,80,676,178,134,1121,76,2185
801081097,31,114,99,751,0,995,0,7,4,46,0,57,38,8,6,9,0,61,17,0,3,7,0,27,23,4,5,12,0,44,179,98,81,650,0,1008,29,0,4,0,0,33,13,4,3,4,0,24,36,12,15,57,0,120,14,0,3,6,0,23,10,3,0,10,0,23,58,3,3,4,0,68,39,32,28,309,0,408,40,7,9,57,0,113,0,0,0,0,0,0,5,5,0,0,0,10,0,3,0,0,0,3,0,6,0,0,0,6,11,5,0,3,0,19,9,0,0,4,0,13,14,0,4,6,0,24,9,0,0,0,0,9,4,0,0,0,0,4,48,43,23,270,5,389,9,0,0,7,0,16,6,3,7,3,0,19,5,0,0,0,0,5,5,0,0,3,0,8,0,0,5,0,0,5,3,6,0,11,0,20,244,47,32,46,0,369,15,4,0,12,110,141,755,234,184,1487,119,2779
801081098,33,154,140,994,12,1333,0,0,0,37,0,37,109,4,15,11,0,139,22,0,0,8,0,30,31,9,7,25,0,72,232,148,94,884,27,1385,40,3,8,3,0,54,25,7,5,13,0,50,69,14,15,111,8,217,20,3,0,7,0,30,14,5,0,8,0,27,95,13,4,6,0,118,53,45,25,402,0,525,46,20,9,67,0,142,3,0,0,0,0,3,13,0,0,0,0,13,4,0,0,6,0,10,4,3,0,3,0,10,6,3,0,4,0,13,9,3,6,0,0,18,27,4,9,16,0,56,14,0,6,0,0,20,0,0,0,0,0,0,84,53,46,309,5,497,9,4,0,0,0,13,13,4,0,0,0,17,15,3,0,9,0,27,18,0,0,3,0,21,29,0,6,0,0,35,9,0,3,15,0,27,463,44,53,59,5,624,9,0,0,22,160,191,1252,309,247,1991,204,4003
801081133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801091099,16,100,81,568,0,765,0,3,0,37,4,44,88,7,8,3,0,106,18,0,0,11,0,29,16,6,7,12,0,41,154,82,63,577,3,879,44,5,0,0,0,49,12,0,0,6,0,18,32,16,10,77,0,135,27,5,7,18,0,57,3,0,0,0,0,3,82,0,3,0,0,85,33,22,20,298,4,377,28,9,3,35,5,80,7,0,3,0,0,10,3,4,0,3,0,10,4,0,4,0,0,8,3,0,0,6,0,9,6,0,0,0,0,6,4,3,0,3,0,10,19,3,9,6,0,37,6,0,0,5,0,11,3,0,0,0,0,3,34,24,22,184,0,264,16,0,4,4,0,24,3,8,0,0,0,11,14,0,4,9,0,27,8,0,0,0,0,8,28,0,9,0,0,37,12,3,0,15,0,30,440,29,34,36,0,539,15,0,0,0,68,83,1005,187,162,1240,82,2676
801091100,52,247,263,1458,17,2037,0,0,6,45,0,51,136,11,23,18,0,188,28,4,5,20,0,57,40,21,12,50,0,123,393,208,186,1180,3,1970,46,0,5,0,0,51,24,12,5,33,0,74,72,33,27,147,0,279,43,8,10,46,0,107,7,5,3,4,0,19,124,8,7,0,0,139,103,83,48,627,9,870,101,37,9,95,0,242,15,0,3,0,0,18,8,6,3,22,0,39,12,0,0,3,0,15,6,7,0,3,0,16,0,0,0,0,0,0,15,8,4,3,0,30,31,7,10,3,0,51,6,0,6,0,0,12,0,0,0,0,0,0,108,57,62,486,6,719,11,0,0,4,0,15,19,4,3,3,0,29,17,0,0,12,0,29,22,0,3,0,0,25,26,5,7,0,0,38,14,3,4,20,0,41,501,95,90,89,0,775,13,3,0,11,125,152,1628,477,452,2862,152,5571
801091101,37,196,146,839,0,1218,0,4,0,28,5,37,114,0,6,13,0,133,21,4,0,19,0,44,29,14,9,23,0,75,287,144,114,822,3,1370,23,0,4,3,0,30,15,7,5,11,0,38,51,16,14,95,4,180,36,0,5,26,0,67,12,0,5,4,0,21,123,3,6,0,0,132,72,47,29,354,0,502,51,14,8,62,0,135,18,0,0,0,0,18,18,0,3,0,0,21,5,0,0,5,0,10,5,3,0,6,0,14,15,0,0,0,0,15,8,7,3,0,0,18,25,0,3,8,0,36,15,0,0,4,0,19,0,0,0,0,0,0,82,38,47,304,0,471,18,5,0,0,0,23,7,0,3,0,0,10,15,3,0,0,0,18,14,5,3,7,0,29,10,0,3,0,0,13,11,3,4,12,0,30,365,33,39,50,0,487,7,0,5,3,151,166,1229,321,271,1807,162,3790
801091102,48,124,136,696,4,1008,0,0,8,41,0,49,167,3,18,5,0,193,16,10,0,3,0,29,23,6,6,17,0,52,221,114,91,657,11,1094,63,0,4,0,0,67,17,5,10,0,0,32,51,18,16,83,0,168,35,7,0,24,0,66,5,5,0,6,0,16,326,8,7,0,0,341,58,21,32,336,7,454,32,13,8,41,0,94,17,0,0,0,0,17,0,0,0,0,0,0,6,4,0,4,0,14,7,0,3,4,0,14,0,0,0,0,0,0,22,7,8,3,0,40,27,0,7,5,0,39,21,0,0,0,0,21,8,0,0,0,0,8,61,29,36,237,0,363,9,0,0,0,0,9,6,4,3,0,0,13,6,0,0,3,0,9,16,0,4,0,0,20,32,0,3,0,0,35,7,0,3,3,0,13,511,45,38,49,4,647,23,0,0,6,148,177,1579,233,241,1480,171,3704
801091103,26,161,139,835,13,1174,0,0,0,36,0,36,75,4,10,13,0,102,16,0,0,3,0,19,19,16,5,12,0,52,211,137,104,678,14,1144,28,0,8,0,0,36,11,3,0,11,0,25,33,11,3,79,0,126,10,0,0,11,0,21,7,6,0,6,0,19,70,6,0,4,0,80,52,40,28,369,0,489,40,7,12,58,0,117,17,3,6,0,0,26,0,0,5,14,0,19,3,3,0,0,0,6,8,0,0,10,0,18,4,0,0,0,0,4,16,5,12,0,0,33,21,0,3,8,0,32,4,3,0,6,0,13,5,3,0,0,0,8,71,41,39,248,0,399,12,0,4,0,0,16,8,0,4,0,0,12,6,0,0,4,0,10,10,0,0,0,0,10,17,0,0,0,0,17,18,8,6,25,0,57,290,50,43,50,6,439,5,0,0,8,107,120,909,292,249,1620,134,3204
801091104,22,79,76,396,0,573,0,0,3,33,0,36,196,7,25,6,0,234,25,8,0,13,0,46,20,3,3,6,0,32,128,81,48,451,4,712,24,0,0,0,0,24,5,0,3,0,0,8,35,12,3,53,4,107,38,3,0,19,0,60,10,4,0,5,0,19,152,0,5,0,0,157,35,16,9,173,0,233,42,6,8,44,0,100,7,0,0,0,0,7,3,0,0,0,0,3,8,0,0,0,0,8,14,0,0,0,0,14,3,0,5,0,0,8,6,0,5,0,0,11,26,5,4,12,0,47,10,6,0,6,0,22,0,0,0,0,0,0,22,14,8,136,0,180,6,0,0,0,0,6,3,0,6,3,0,12,10,0,0,3,0,13,19,0,0,0,0,19,25,0,0,0,0,25,7,0,0,6,0,13,347,36,28,24,0,435,4,0,0,3,65,72,1115,164,134,898,73,2384
801091105,52,118,90,656,8,924,0,3,0,43,0,46,100,3,3,3,0,109,14,0,0,7,0,21,17,10,7,15,0,49,204,111,88,615,5,1023,48,0,5,4,0,57,17,5,0,11,0,33,44,23,14,90,0,171,23,10,8,8,0,49,3,5,0,0,0,8,108,0,4,0,0,112,30,29,17,257,3,336,37,7,0,49,0,93,12,0,0,0,0,12,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,3,0,6,3,9,0,0,0,12,4,0,5,0,0,9,18,3,6,14,4,45,0,0,0,0,0,0,4,3,0,0,0,7,75,34,19,209,0,337,12,0,4,0,0,16,13,0,0,0,0,13,15,3,0,10,0,28,24,0,0,3,0,27,22,6,0,0,0,28,8,3,0,16,0,27,660,28,26,52,0,766,14,0,0,6,125,145,1366,231,180,1353,139,3269
801091106,25,132,122,623,3,905,0,0,3,46,0,49,129,13,21,9,0,172,20,4,0,11,0,35,16,15,0,12,0,43,167,122,66,606,8,969,84,0,7,0,0,91,18,4,4,7,0,33,40,13,11,81,0,145,12,3,6,14,0,35,12,5,4,6,0,27,179,8,0,0,0,187,31,31,23,349,3,437,47,20,11,56,0,134,18,0,5,0,0,23,0,7,0,0,0,7,4,0,0,0,0,4,10,0,0,3,0,13,3,0,0,3,0,6,4,6,0,0,0,10,26,7,0,6,0,39,17,4,0,0,0,21,4,0,0,0,0,4,49,35,23,237,3,347,15,4,0,0,0,19,4,0,0,0,0,4,15,0,0,0,0,15,11,0,0,0,0,11,11,0,0,5,0,16,12,8,0,20,0,40,675,43,33,58,3,812,18,6,4,11,127,166,1416,264,192,1419,148,3439
801091107,7,17,15,109,3,151,0,0,0,0,0,0,94,3,4,0,0,101,20,0,0,10,3,33,3,4,0,4,0,11,37,14,15,125,5,196,11,0,4,4,0,19,0,0,0,0,0,0,9,0,0,8,0,17,37,4,0,20,0,61,0,0,0,0,0,0,60,5,0,0,0,65,13,0,4,60,0,77,40,4,0,16,0,60,4,0,0,0,0,4,4,0,0,0,0,4,12,0,0,3,0,15,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12,3,0,0,0,0,3,0,0,0,0,0,0,9,3,0,51,4,67,10,0,0,0,0,10,0,0,0,0,0,0,16,0,0,7,0,23,3,0,0,0,0,3,19,0,0,0,0,19,0,0,0,0,0,0,165,5,4,19,0,193,8,0,0,0,30,38,537,46,30,282,37,932
801091108,26,100,85,659,0,870,0,0,0,33,0,33,56,6,4,11,0,77,21,0,0,11,0,32,24,9,0,13,0,46,169,84,64,619,6,942,27,0,4,5,0,36,4,0,0,7,0,11,32,15,16,57,0,120,31,4,7,23,0,65,6,4,0,11,0,21,95,3,0,0,0,98,54,25,35,330,0,444,65,12,4,59,0,140,6,0,0,0,0,6,10,4,0,3,0,17,16,3,0,3,0,22,4,3,0,8,0,15,13,4,0,0,0,17,3,4,0,0,0,7,13,0,0,0,0,13,10,0,0,0,0,10,3,0,0,0,0,3,49,43,22,208,0,322,3,0,0,0,0,3,7,0,0,0,0,7,19,3,7,3,0,32,12,5,0,0,0,17,13,0,3,5,0,21,4,5,0,18,0,27,256,37,32,43,6,374,11,0,0,5,73,89,849,202,161,1389,87,2688
801091109,50,162,126,721,5,1064,0,10,3,72,0,85,334,6,12,15,4,371,25,4,3,18,0,50,31,10,5,24,0,70,276,147,131,753,11,1318,301,0,18,0,0,319,15,3,3,10,0,31,39,15,9,89,0,152,21,9,6,25,0,61,10,3,7,3,0,23,410,3,0,3,0,416,58,47,31,371,4,511,47,18,16,69,0,150,79,0,6,0,0,85,12,0,0,0,0,12,8,4,0,0,0,12,3,4,3,9,0,19,12,0,4,4,0,20,17,3,5,4,0,29,18,3,4,15,0,40,11,0,0,0,0,11,6,0,0,0,0,6,82,37,43,276,0,438,35,0,3,3,0,41,9,6,0,0,0,15,42,6,3,3,0,54,32,0,0,0,0,32,29,0,3,0,0,32,9,5,4,17,0,35,1108,48,50,58,8,1272,39,7,5,6,200,257,2745,325,273,1618,224,5185
801091110,27,96,101,588,0,812,0,5,0,35,0,40,74,0,8,8,0,90,17,6,5,11,0,39,15,7,3,15,0,40,146,85,72,529,0,832,36,0,0,3,0,39,11,7,0,10,0,28,24,13,4,58,0,99,20,14,0,13,0,47,0,6,0,4,0,10,104,0,5,6,0,115,29,24,9,251,3,316,53,5,12,55,0,125,10,0,0,0,0,10,0,0,0,3,0,3,13,0,3,4,0,20,4,3,0,6,0,13,5,4,0,0,0,9,7,6,3,0,0,16,13,0,3,17,0,33,8,0,0,0,0,8,3,0,0,0,0,3,41,25,22,180,0,268,12,6,0,0,0,18,8,0,0,0,0,8,7,0,0,3,0,10,17,0,3,0,0,20,3,0,0,0,0,3,5,4,0,9,0,18,221,24,27,51,0,323,16,0,3,10,78,107,766,190,175,1210,89,2430
801101134,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0,0,6,5,16
801101135,90,129,126,693,0,1038,0,0,0,74,0,74,342,0,18,14,0,374,13,3,0,12,0,28,8,8,9,26,0,51,176,116,110,598,0,1000,173,0,13,3,0,189,14,5,4,10,4,37,29,13,4,106,0,152,17,0,4,19,0,40,8,0,0,3,0,11,496,8,0,3,0,507,30,26,23,250,6,335,42,19,11,56,0,128,78,0,7,0,0,85,9,0,0,3,0,12,7,0,0,6,0,13,3,3,4,9,0,19,0,0,0,0,0,0,8,3,4,4,0,19,25,7,0,13,0,45,16,0,6,0,0,22,5,0,4,0,0,9,31,33,33,196,3,296,29,0,6,3,5,43,10,3,0,0,0,13,15,0,0,9,0,24,23,0,0,0,0,23,53,4,0,0,0,57,19,9,5,17,0,50,1298,40,54,66,3,1461,39,5,0,15,136,195,2762,260,250,1418,155,4845
801101136,47,93,67,394,0,601,0,0,0,23,0,23,312,12,10,5,0,339,17,7,0,28,0,52,7,10,7,19,0,43,104,55,63,350,3,575,82,0,0,0,0,82,5,4,0,9,0,18,7,3,7,51,0,68,0,5,0,18,0,23,3,0,0,5,0,8,391,5,3,8,0,407,17,16,9,137,0,179,12,14,5,35,0,66,44,0,0,0,0,44,7,9,0,5,0,21,18,0,0,4,0,22,0,0,6,4,0,10,0,4,0,0,0,4,0,0,4,4,0,8,19,0,0,5,0,24,5,0,0,0,0,5,0,0,0,0,0,0,22,20,27,110,0,179,6,0,3,0,0,9,5,0,0,0,0,5,12,4,0,5,0,21,60,0,0,0,0,60,31,0,0,0,0,31,8,0,0,14,0,22,509,31,19,33,0,592,21,0,0,4,72,97,1570,172,132,817,72,2763
801101137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801101139,47,155,107,721,5,1035,6,0,0,31,0,37,245,3,11,9,0,268,16,7,0,15,0,38,14,4,10,21,0,49,167,101,87,538,5,898,83,4,4,0,0,91,15,0,0,0,0,15,30,9,3,74,0,116,13,13,4,18,0,48,11,6,0,14,0,31,421,6,0,0,0,427,38,20,17,225,0,300,25,15,12,52,0,104,28,0,5,0,0,33,15,9,0,0,0,24,10,4,0,0,0,14,0,0,0,10,0,10,3,7,0,0,0,10,10,8,0,0,0,18,13,6,3,14,0,36,16,0,0,0,0,16,4,0,0,0,0,4,42,31,26,198,0,297,9,7,4,5,0,25,11,0,5,0,0,16,28,5,0,4,0,37,36,0,3,0,0,39,33,3,0,5,0,41,3,4,0,8,0,15,777,49,56,47,3,932,18,0,0,12,122,152,1892,260,203,1318,141,3814
801101145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,4,4
801101146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,7,0,0,0,0,7
801111140,3,21,22,221,0,267,0,0,0,12,0,12,0,0,3,3,0,6,0,0,0,0,0,0,3,0,0,6,0,9,27,12,25,155,0,219,0,0,0,0,0,0,4,0,0,0,0,4,3,0,3,22,0,28,0,0,0,0,0,0,0,0,0,4,0,4,3,0,0,0,0,3,4,7,6,65,0,82,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,9,61,0,80,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,3,10,6,42,0,0,0,0,28,28,75,25,44,385,34,563
801111141,0,3,0,24,0,27,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,6,0,14,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,19,0,4,0,40,15,59
897979799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
899999499,0,24,7,143,0,174,0,0,0,28,0,28,12,3,4,0,0,19,0,0,0,0,0,0,4,0,0,3,0,7,34,13,13,87,0,147,3,4,0,0,0,7,5,0,0,0,0,5,4,4,0,25,0,33,0,0,0,0,0,0,3,0,0,0,0,3,17,0,0,0,0,17,15,0,4,35,0,54,3,0,0,9,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,0,32,0,47,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,10,5,12,4,87,5,0,0,4,132,141,143,42,27,262,137,611
