SA2_CODE_2021,P_15_19_Num_chld_evr_brn_Nne,P_15_19_Num_chld_evr_brn_1,P_15_19_Num_chld_evr_brn_2,P_15_19_Num_chld_evr_brn_3,P_15_19_Num_chld_evr_brn_4,P_15_19_Num_chld_evr_brn_5,P_15_19_Num_chd_evr_brn_6_mr,P_15_19_Num_chld_evr_brn_ns,P_15_19_yrs_Total,P_20_24_Num_chld_evr_brn_Nne,P_20_24_Num_chld_evr_brn_1,P_20_24_Num_chld_evr_brn_2,P_20_24_Num_chld_evr_brn_3,P_20_24_Num_chld_evr_brn_4,P_20_24_Num_chld_evr_brn_5,P_20_24_Num_chd_evr_brn_6_mr,P_20_24_Num_chld_evr_brn_ns,P_20_24_yrs_Total,P_25_29_Num_chld_evr_brn_Nne,P_25_29_Num_chld_evr_brn_1,P_25_29_Num_chld_evr_brn_2,P_25_29_Num_chld_evr_brn_3,P_25_29_Num_chld_evr_brn_4,P_25_29_Num_chld_evr_brn_5,P_25_29_Num_chd_evr_brn_6_mr,P_25_29_Num_chld_evr_brn_ns,P_25_29_yrs_Total,P_30_34_Num_chld_evr_brn_Nne,P_30_34_Num_chld_evr_brn_1,P_30_34_Num_chld_evr_brn_2,P_30_34_Num_chld_evr_brn_3,P_30_34_Num_chld_evr_brn_4,P_30_34_Num_chld_evr_brn_5,P_30_34_Num_chd_evr_brn_6_mr,P_30_34_Num_chld_evr_brn_ns,P_30_34_yrs_Total,P_35_39_Num_chld_evr_brn_Nne,P_35_39_Num_chld_evr_brn_1,P_35_39_Num_chld_evr_brn_2,P_35_39_Num_chld_evr_brn_3,P_35_39_Num_chld_evr_brn_4,P_35_39_Num_chld_evr_brn_5,P_35_39_Num_chd_evr_brn_6_mr,P_35_39_Num_chld_evr_brn_ns,P_35_39_yrs_Total,P_40_44_Num_chld_evr_brn_Nne,P_40_44_Num_chld_evr_brn_1,P_40_44_Num_chld_evr_brn_2,P_40_44_Num_chld_evr_brn_3,P_40_44_Num_chld_evr_brn_4,P_40_44_Num_chld_evr_brn_5,P_40_44_Num_chd_evr_brn_6_mr,P_40_44_Num_chld_evr_brn_ns,P_40_44_yrs_Total,P_45_49_Num_chld_evr_brn_Nne,P_45_49_Num_chld_evr_brn_1,P_45_49_Num_chld_evr_brn_2,P_45_49_Num_chld_evr_brn_3,P_45_49_Num_chld_evr_brn_4,P_45_49_Num_chld_evr_brn_5,P_45_49_Num_chd_evr_brn_6_mr,P_45_49_Num_chld_evr_brn_ns,P_45_49_yrs_Total,P_50_54_Num_chld_evr_brn_Nne,P_50_54_Num_chld_evr_brn_1,P_50_54_Num_chld_evr_brn_2,P_50_54_Num_chld_evr_brn_3,P_50_54_Num_chld_evr_brn_4,P_50_54_Num_chld_evr_brn_5,P_50_54_Num_chd_evr_brn_6_mr,P_50_54_Num_chld_evr_brn_ns,P_50_54_yrs_Total,P_55_59_Num_chld_evr_brn_Nne,P_55_59_Num_chld_evr_brn_1,P_55_59_Num_chld_evr_brn_2,P_55_59_Num_chld_evr_brn_3,P_55_59_Num_chld_evr_brn_4,P_55_59_Num_chld_evr_brn_5,P_55_59_Num_chd_evr_brn_6_mr,P_55_59_Num_chld_evr_brn_ns,P_55_59_yrs_Total,P_60_64_Num_chld_evr_brn_Nne,P_60_64_Num_chld_evr_brn_1,P_60_64_Num_chld_evr_brn_2,P_60_64_Num_chld_evr_brn_3,P_60_64_Num_chld_evr_brn_4,P_60_64_Num_chld_evr_brn_5,P_60_64_Num_chd_evr_brn_6_mr,P_60_64_Num_chld_evr_brn_ns,P_60_64_yrs_Total,P_65_69_Num_chld_evr_brn_Nne,P_65_69_Num_chld_evr_brn_1,P_65_69_Num_chld_evr_brn_2,P_65_69_Num_chld_evr_brn_3,P_65_69_Num_chld_evr_brn_4,P_65_69_Num_chld_evr_brn_5,P_65_69_Num_chd_evr_brn_6_mr,P_65_69_Num_chld_evr_brn_ns,P_65_69_yrs_Total,P_70_74_Num_chld_evr_brn_Nne,P_70_74_Num_chld_evr_brn_1,P_70_74_Num_chld_evr_brn_2,P_70_74_Num_chld_evr_brn_3,P_70_74_Num_chld_evr_brn_4,P_70_74_Num_chld_evr_brn_5,P_70_74_Num_chd_evr_brn_6_mr,P_70_74_Num_chld_evr_brn_ns,P_70_74_yrs_Total,P_75_79_Num_chld_evr_brn_Nne,P_75_79_Num_chld_evr_brn_1,P_75_79_Num_chld_evr_brn_2,P_75_79_Num_chld_evr_brn_3,P_75_79_Num_chld_evr_brn_4,P_75_79_Num_chld_evr_brn_5,P_75_79_Num_chd_evr_brn_6_mr,P_75_79_Num_chld_evr_brn_ns,P_75_79_yrs_Total,P_80_84_Num_chld_evr_brn_Nne,P_80_84_Num_chld_evr_brn_1,P_80_84_Num_chld_evr_brn_2,P_80_84_Num_chld_evr_brn_3,P_80_84_Num_chld_evr_brn_4,P_80_84_Num_chld_evr_brn_5,P_80_84_Num_chd_evr_brn_6_mr,P_80_84_Num_chld_evr_brn_ns,P_80_84_yrs_Total,P_85_ov_Num_chld_evr_brn_Nne,P_85_ov_Num_chld_evr_brn_1,P_85_ov_Num_chld_evr_brn_2,P_85_ov_Num_chld_evr_brn_3,P_85_ov_Num_chld_evr_brn_4,P_85_ov_Num_chld_evr_brn_5,P_85_ov_Num_chd_evr_brn_6_mr,P_85_ov_Num_chld_evr_brn_ns,P_85ov_Total,Tot_Nmbr_child_ever_born_None,Tot_Nmbr_children_ever_born_1,Tot_Nmbr_children_ever_born_2,Tot_Nmbr_children_ever_born_3,Tot_Nmbr_children_ever_born_4,Tot_Nmbr_children_ever_born_5,Tot_Nmbr_chidrn_ever_brn_6_mr,Tot_Nmbr_childrn_ever_born_Ns,Total_Total
801081091,86,0,0,0,0,0,0,8,90,52,0,0,0,0,0,0,10,61,38,0,0,0,0,0,0,0,43,16,9,0,3,0,0,0,5,36,16,18,36,14,4,0,0,0,89,16,9,52,19,5,0,0,3,107,14,13,56,22,3,0,0,0,115,18,11,41,25,6,0,0,0,105,8,13,43,23,4,0,0,3,104,14,11,38,27,7,4,0,3,101,12,10,39,27,4,0,0,3,97,13,17,39,23,8,4,0,4,103,7,6,33,30,8,0,0,8,99,4,8,16,13,11,4,0,8,49,0,8,9,6,3,0,4,0,32,315,136,404,232,77,10,9,50,1231
801081092,108,0,0,0,0,0,0,5,110,88,0,0,0,0,0,0,0,92,61,15,3,0,0,0,0,0,80,45,25,23,10,0,0,0,0,111,25,24,55,14,5,5,0,0,129,17,13,42,20,6,0,5,8,112,29,9,72,24,0,4,0,5,137,19,14,60,24,5,0,8,6,133,17,9,36,24,6,3,0,7,104,8,5,39,13,10,0,0,4,89,6,9,30,19,0,0,0,8,71,11,7,47,24,12,0,0,3,97,3,5,24,12,3,0,0,0,60,6,3,14,9,3,0,3,3,36,0,3,8,8,0,5,0,4,30,448,144,443,205,67,15,14,52,1392
801081093,79,0,0,0,0,0,0,3,81,45,0,0,0,0,0,0,9,52,62,9,0,0,0,0,0,6,82,39,28,31,5,0,0,0,4,110,24,24,48,17,4,0,0,3,113,11,19,57,27,3,5,0,6,129,19,20,48,23,4,0,4,0,115,27,17,43,22,0,3,0,0,117,15,9,36,11,0,0,0,8,84,12,10,28,16,3,0,0,0,70,9,11,23,16,10,0,0,6,72,10,12,39,19,11,3,4,7,95,7,9,34,18,16,0,0,3,78,4,6,20,15,12,4,0,0,66,10,4,14,10,4,7,0,3,48,365,164,413,195,73,20,13,64,1313
801081094,68,0,0,0,0,0,0,6,71,58,0,0,0,0,0,0,3,65,63,10,3,3,0,0,0,3,80,45,25,20,3,0,0,0,9,96,29,24,34,15,3,0,0,4,103,17,24,44,16,0,0,0,8,108,23,13,52,30,3,0,0,3,123,27,10,38,17,5,0,0,4,98,20,11,27,9,4,0,0,4,77,14,15,30,13,3,0,0,7,86,9,10,21,16,0,0,0,5,59,13,8,39,20,3,0,0,6,88,5,9,19,20,9,0,6,4,65,3,0,10,14,5,0,4,0,37,4,4,6,6,7,3,0,0,33,388,154,349,186,52,14,12,58,1205
801081095,87,0,0,0,0,0,0,12,97,65,5,0,0,0,0,0,7,77,61,16,4,3,0,0,0,3,90,44,27,28,11,0,0,0,0,111,32,14,46,20,4,0,0,11,130,12,18,50,26,6,4,0,3,128,19,18,54,27,4,0,0,7,131,25,14,32,9,3,0,0,6,93,15,21,32,12,3,5,0,6,88,18,11,39,13,3,0,5,3,92,13,6,27,14,11,7,0,3,77,9,11,58,28,19,4,3,4,133,13,3,26,18,16,0,7,0,78,4,0,13,10,4,0,9,0,36,0,3,8,11,6,9,4,3,43,414,172,416,202,77,27,23,68,1402
801081096,45,0,0,0,0,0,0,0,49,41,0,0,0,0,0,0,0,42,37,11,5,0,4,0,0,5,56,24,9,7,9,0,0,0,4,51,12,10,31,9,0,0,0,3,61,15,13,25,10,3,0,0,0,69,14,9,37,15,5,0,0,3,82,12,8,34,8,0,0,0,3,67,14,6,24,8,9,0,0,4,68,9,6,36,12,7,0,0,0,71,9,9,21,11,7,5,0,3,65,12,7,36,17,8,3,0,4,90,3,4,24,22,7,3,0,3,66,0,5,15,14,4,0,8,0,50,8,7,22,22,7,8,3,6,87,250,109,314,168,71,23,19,37,981
801081097,66,0,0,0,0,0,0,4,71,62,0,0,0,0,0,0,3,62,54,15,0,0,0,0,0,9,84,34,28,23,7,0,0,0,4,102,27,32,47,10,4,0,0,8,119,17,15,44,18,3,0,0,0,94,12,18,32,15,4,0,0,3,87,23,9,33,19,3,3,0,0,98,7,10,16,10,0,0,0,3,47,11,8,32,17,5,0,0,0,74,7,5,20,17,3,0,0,3,51,7,8,33,25,10,4,0,3,93,3,4,22,16,9,0,3,3,60,0,3,10,15,3,0,4,4,39,0,3,4,7,9,4,0,6,28,333,159,314,175,54,12,11,56,1117
801081098,79,0,0,0,0,0,0,4,88,92,0,0,0,0,0,0,4,98,73,8,0,3,0,0,0,4,94,54,26,19,9,0,0,0,3,110,25,25,76,28,3,0,0,0,151,24,26,68,17,4,4,0,3,143,34,34,46,26,9,0,0,3,149,28,17,56,15,7,0,4,3,125,26,16,34,19,0,3,0,5,111,16,11,30,22,7,3,0,7,96,14,6,31,15,4,0,0,4,86,22,16,45,28,19,0,0,15,135,12,17,47,29,9,6,4,12,126,10,8,19,20,7,5,4,9,79,6,10,21,18,11,7,0,22,97,511,225,502,243,81,25,18,102,1692
801081133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801091099,59,0,0,0,0,0,0,8,67,77,0,0,0,0,0,0,10,83,99,12,0,0,0,0,0,3,122,64,37,25,0,0,0,0,6,131,40,28,36,8,3,0,0,3,123,18,9,40,17,4,0,0,4,96,23,7,24,14,0,0,0,0,75,17,21,30,10,6,0,0,7,94,16,13,26,8,0,0,0,0,64,11,10,28,16,0,0,0,0,67,9,10,29,11,3,3,0,0,62,4,3,22,15,4,5,0,0,51,3,5,19,16,8,0,0,5,57,3,0,12,10,7,3,0,3,36,0,0,6,7,0,3,8,3,34,450,163,282,129,45,13,12,58,1154
801091100,163,0,0,0,0,0,0,11,168,133,0,0,0,0,0,0,7,148,97,10,3,0,0,0,0,9,119,95,37,32,3,0,0,0,5,177,40,40,85,25,0,0,0,5,202,42,21,101,36,8,0,0,5,212,19,25,88,39,0,0,0,7,181,28,22,110,42,8,4,0,5,222,30,22,68,31,12,0,0,3,170,25,12,72,36,6,0,0,4,160,23,17,59,27,10,3,3,0,137,16,13,35,20,7,4,0,5,101,14,10,42,22,8,3,4,6,104,9,7,41,37,14,4,0,5,121,9,16,35,30,24,4,6,0,123,749,257,767,351,104,25,18,76,2341
801091101,101,0,0,0,0,0,0,3,107,79,3,0,0,0,0,0,5,94,57,8,4,0,0,0,0,5,82,37,23,20,9,0,0,0,8,95,21,29,52,20,0,0,0,3,120,13,17,55,19,14,0,0,0,127,20,21,58,19,4,0,0,10,134,20,13,59,31,10,0,0,3,136,10,19,55,29,9,0,0,4,128,8,21,37,23,3,0,0,0,97,13,4,27,18,4,3,0,0,68,13,9,34,32,10,6,0,5,105,13,9,46,28,11,0,0,0,110,5,13,28,29,17,4,0,7,112,10,3,35,16,13,4,5,18,108,430,192,507,270,102,30,12,81,1624
801091102,95,0,0,0,0,0,0,5,92,66,0,0,0,0,0,0,7,77,53,11,3,0,6,0,0,6,77,47,19,27,5,0,0,0,10,109,31,27,74,20,5,0,0,7,160,19,23,69,29,6,0,0,8,146,17,15,58,23,7,0,0,6,118,19,20,56,21,5,4,0,8,134,12,12,42,26,8,0,0,12,111,16,10,43,13,8,0,0,4,92,14,14,45,17,3,0,0,6,100,5,5,35,20,3,0,3,9,86,12,4,35,19,11,0,0,12,93,6,3,24,18,10,6,3,9,73,13,5,18,18,15,3,7,7,87,423,174,522,223,92,14,19,93,1570
801091103,107,0,0,0,0,0,0,4,110,80,0,0,0,0,0,0,0,84,55,11,0,0,0,0,0,3,74,50,20,16,5,0,0,0,3,93,25,33,40,11,0,0,0,3,107,10,20,43,23,7,0,0,6,117,9,4,52,18,4,0,0,3,95,20,20,52,24,0,0,4,3,119,17,17,40,22,0,0,0,0,98,23,13,33,19,7,0,0,5,104,15,20,21,12,5,0,0,0,70,16,11,23,17,5,3,0,4,69,4,4,19,17,12,6,0,4,62,0,3,21,24,3,8,0,5,63,10,12,30,34,16,10,5,13,141,445,183,377,220,79,26,12,64,1404
801091104,57,0,0,0,0,0,0,0,54,50,0,0,0,0,0,0,4,58,40,3,3,0,0,0,0,0,50,30,7,7,0,0,0,0,5,49,22,21,23,6,4,0,0,0,75,11,15,28,17,4,0,0,3,73,10,18,32,4,7,0,0,3,80,18,9,35,14,0,0,0,0,68,14,13,49,20,3,3,0,0,108,16,14,35,21,11,0,0,3,98,11,7,23,10,6,4,0,0,66,19,10,50,23,9,0,0,4,110,3,9,41,29,5,6,0,0,93,0,0,11,9,4,0,0,3,44,0,0,13,6,11,0,3,0,35,298,129,363,160,65,17,5,28,1062
801091105,66,3,0,0,0,0,0,3,74,87,5,0,0,0,0,0,6,94,137,24,3,0,0,0,0,11,174,56,45,20,4,4,5,0,7,139,34,34,46,9,3,0,0,0,129,24,13,37,7,0,0,3,9,90,20,18,41,23,9,7,0,0,115,16,18,44,22,4,0,0,8,106,19,8,30,13,4,5,0,4,78,10,7,22,6,3,0,0,4,60,12,14,14,16,3,0,0,7,60,6,5,19,7,5,3,0,5,56,9,8,26,18,5,4,0,7,77,3,9,23,24,7,0,5,0,70,5,7,15,8,7,4,7,3,54,508,217,347,153,58,21,10,63,1382
801091106,69,0,0,0,0,0,0,3,77,89,0,0,0,0,0,0,7,101,114,14,0,3,0,0,0,10,142,72,34,20,12,0,0,0,3,139,36,32,54,19,0,0,4,9,150,31,21,46,14,3,3,0,4,126,18,11,56,21,3,0,0,3,113,26,13,34,20,3,3,0,0,87,15,11,37,21,7,0,0,0,99,14,15,45,24,11,3,0,0,115,12,13,40,18,10,0,0,4,91,13,8,21,11,6,3,0,0,61,6,0,37,28,8,0,0,3,89,0,3,11,11,11,3,3,0,48,4,3,4,11,10,0,3,4,38,517,195,399,210,70,19,15,58,1478
801091107,31,0,0,0,0,0,0,4,34,25,0,0,0,0,0,0,0,27,16,0,0,0,0,0,0,0,16,4,0,5,0,0,0,0,0,13,5,0,7,0,0,0,0,3,19,0,5,3,0,0,0,0,0,13,3,3,17,12,9,0,0,0,38,6,4,21,6,3,0,0,3,41,5,10,17,10,6,0,0,0,46,0,3,7,9,4,0,0,0,23,0,3,16,8,3,3,0,5,38,4,0,22,8,5,0,0,0,41,3,8,12,5,0,6,0,0,27,0,0,6,4,4,5,0,0,17,0,0,3,0,0,0,0,0,8,110,39,129,65,31,15,4,14,405
801091108,64,0,0,0,0,0,0,3,63,72,0,0,0,0,0,0,6,85,47,12,0,0,0,0,0,3,57,43,14,10,4,0,0,0,6,75,20,21,33,6,0,0,0,0,84,9,10,34,23,3,3,0,3,91,10,8,43,28,7,0,0,3,106,20,15,38,20,3,4,0,0,101,15,11,46,22,8,3,0,3,99,11,8,21,19,3,3,0,4,63,16,14,24,11,0,0,0,3,71,8,4,32,13,3,6,0,7,73,10,3,26,24,12,6,0,0,83,0,3,11,9,4,6,0,5,37,7,3,6,9,3,9,0,4,42,354,131,326,184,61,30,12,54,1139
801091109,60,0,0,0,0,0,0,0,63,249,7,0,0,0,0,0,19,270,463,34,10,0,0,0,0,28,534,288,93,45,10,0,0,0,27,463,137,57,44,9,0,0,0,9,256,62,38,33,15,0,0,0,3,139,56,31,30,3,3,0,0,10,136,42,26,34,6,3,3,0,3,120,33,17,35,23,3,0,0,5,119,23,7,28,11,5,0,0,5,83,11,15,26,17,7,0,0,5,73,9,9,18,12,5,0,0,4,60,4,3,15,12,5,0,0,4,44,0,0,6,6,0,0,6,0,23,0,3,3,8,9,0,0,0,25,1436,346,325,128,33,17,3,116,2405
801091110,47,0,0,0,0,0,0,7,53,56,3,0,0,0,0,0,11,70,38,7,6,0,0,0,0,7,59,23,21,27,6,0,0,0,5,77,22,15,33,10,4,0,0,0,89,7,16,37,16,5,0,0,0,86,14,10,48,12,7,0,0,3,103,12,10,34,16,5,3,3,0,87,9,11,26,24,4,0,0,6,84,17,9,12,12,0,0,0,0,49,11,0,14,14,8,0,0,0,50,3,9,19,18,4,0,0,0,47,6,4,19,15,3,4,0,4,52,0,0,10,10,12,3,0,0,28,3,0,5,8,4,0,4,0,23,273,111,290,154,61,13,3,43,955
801101134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
801101135,92,4,0,0,0,0,0,12,109,153,15,3,0,0,0,0,7,176,261,48,17,0,0,0,0,21,347,141,89,65,16,0,0,0,16,329,65,68,141,22,5,0,0,9,303,28,42,100,25,4,0,0,0,209,25,19,50,16,9,4,3,3,124,14,14,31,13,0,4,0,4,83,7,8,28,17,0,0,0,4,71,5,11,16,9,9,4,0,0,53,0,5,13,13,0,0,0,0,35,0,0,11,0,7,0,0,0,26,0,0,0,3,3,0,0,0,13,0,0,0,4,0,0,0,0,9,0,0,0,5,0,0,0,0,5,793,315,477,144,38,13,8,88,1887
801101136,49,0,0,0,0,0,0,5,59,74,5,0,0,0,0,0,5,77,131,19,9,5,0,0,0,3,173,84,49,37,9,4,0,0,11,194,38,50,87,14,0,0,0,9,202,20,29,62,11,0,0,0,4,128,17,9,27,12,3,0,0,4,63,6,5,22,10,0,0,0,0,46,3,3,14,8,0,0,0,0,34,6,6,11,5,4,0,0,0,35,0,3,7,3,0,4,0,0,21,0,5,4,4,0,0,0,0,14,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,421,186,288,82,22,7,6,45,1055
801101137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801101139,68,0,0,0,0,0,0,5,76,135,9,0,0,0,0,0,12,150,204,23,8,0,0,0,0,20,249,174,64,31,3,3,0,0,20,288,69,56,83,14,7,0,0,11,243,42,31,61,14,6,0,0,0,165,27,15,40,17,3,0,6,0,104,20,16,32,12,4,3,0,5,86,6,22,32,9,7,0,0,5,74,3,9,15,17,4,3,0,0,57,4,3,16,7,0,0,0,9,46,0,0,9,4,4,0,0,0,25,0,0,0,0,0,0,0,0,9,0,0,4,5,0,0,0,0,7,0,0,0,0,0,0,0,0,3,753,249,340,108,41,7,4,74,1580
801101145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801101146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801111140,11,0,0,0,0,0,0,4,13,13,0,0,0,0,0,0,0,15,11,4,0,0,0,0,0,0,19,7,8,6,0,0,0,0,0,19,8,3,12,3,0,0,0,0,23,3,0,6,6,0,0,0,0,27,0,0,9,6,0,0,0,0,18,3,0,6,0,0,0,0,0,14,0,4,3,6,4,0,0,0,13,0,3,4,6,3,0,0,4,25,3,0,0,0,0,0,0,0,5,0,0,3,0,3,0,0,0,8,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,67,23,53,35,18,3,0,14,215
801111141,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,0,0,5,20
897979799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
899999499,32,0,0,0,0,0,0,4,37,34,5,4,0,0,0,0,4,40,18,5,4,0,0,0,0,9,33,10,0,0,0,0,0,0,0,19,5,0,7,0,4,0,0,0,15,11,5,3,0,0,0,0,4,26,5,0,0,6,0,0,0,0,12,6,0,4,0,0,0,0,0,14,6,0,0,7,0,0,0,0,15,3,4,8,4,4,0,0,3,21,0,0,0,5,0,0,0,4,8,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,120,22,37,22,8,0,0,38,249
