SA2_CODE_2021,COB_Aus_Arth,COB_Aus_Asth,COB_Aus_Canc_rem,COB_Aus_Dem_Alzh,COB_Aus_Dia_ges_dia,COB_Aus_HD_HA_ang,COB_Aus_Kid_dis,COB_Aus_LC_COPD_emph,COB_Aus_MHC_dep_anx,COB_Aus_Stroke,COB_Aus_oth_LTHC,COB_Aus_no_LTHC,COB_AUS_LTHC_NS,COB_Aus_Tot,COB_Bo_Ocea_Ant_Arth,COB_Bo_Ocea_Ant_Asth,COB_Bo_Ocea_Ant_Can_rem,COB_Bo_Ocea_Ant_Dem_Alzh,COB_Bo_Ocea_Ant_Dia_ges_dia,COB_Bo_Ocea_Ant_HD_HA_ang,COB_Bo_Ocea_Ant_Kid_dis,COB_Bo_Ocea_Ant_LC_COPD_emph,COB_Bo_Ocea_Ant_MHC_dep_anx,COB_Bo_Ocea_Ant_Stroke,COB_Bo_Ocea_Ant_oth_LTHC,COB_Bo_Ocea_Ant_no_LTHC,COB_Bo_Ocea_Ant_LTHC_NS,COB_Bo_Ocea_Ant_Tot,COB_Bo_UK_CI_IM_Arth,COB_Bo_UK_CI_IM_Asth,COB_Bo_UK_CI_IM_Can_rem,COB_Bo_UK_CI_IM_Dem_Alzh,COB_Bo_UK_CI_IM_Dia_ges_dia,COB_Bo_UK_CI_IM_HD_HA_ang,COB_Bo_UK_CI_IM_Kid_dis,COB_Bo_UK_CI_IM_LC_COPD_emph,COB_Bo_UK_CI_IM_MHC_dep_anx,COB_Bo_UK_CI_IM_Stroke,COB_Bo_UK_CI_IM_oth_LTHC,COB_Bo_UK_CI_IM_no_LTHC,COB_Bo_UK_CI_IM_LTHC_NS,COB_Bo_UK_CI_IM_Tot,COB_Bo_NW_Eu_Arth,COB_Bo_NW_Eu_Asth,COB_Bo_NW_Eu_Can_rem,COB_Bo_NW_Eu_Dem_Alzh,COB_Bo_NW_Eu_Dia_ges_dia,COB_Bo_NW_Eu_HD_HA_ang,COB_Bo_NW_Eu_Kid_dis,COB_Bo_NW_Eu_LC_COPD_emph,COB_Bo_NW_Eu__MHC_Dep_anx,COB_Bo_NW_Eu_Stroke,COB_Bo_NW_Eu_oth_LTHC,COB_Bo_NW_Eu_no_LTHC,COB_Bo_NW_Eu_LTHC_NS,COB_Bo_NW_Eu_Tot,COB_Bo_SE_Eu_Asth,COB_Bo_SE_Eu_Arth,COB_Bo_SE_Eu_Can_rem,COB_Bo_SE_Eu_Dem_Alzh,COB_Bo_SE_Eu_Dia_ges_dia,COB_Bo_SE_Eu_HD_HA_ang,COB_Bo_SE_Eu_Kid_dis,COB_Bo_SE_Eu_LC_COPD_emph,COB_Bo_SE_Eu_MHC_Dep_anx,COB_Bo_SE_Eu_Stroke,COB_Bo_SE_Eu_oth_LTHC,COB_Bo_SE_Eu_no_LTHC,COB_Bo_SE_Eu_LTHC_NS,COB_Bo_SE_Eu_Tot,COB_Bo_NA_ME_Asth,COB_Bo_NA_ME_Arth,COB_Bo_NA_ME_Can_rem,COB_Bo_NA_ME_Dem_Alzh,COB_Bo_NA_ME_Dia_ges_dia,COB_Bo_NA_ME_HD_HA_ang,COB_Bo_NA_ME_Kid_dis,COB_Bo_NA_ME_LC_COPD_emph,COB_Bo_NA_ME_MHC_Dep_anx,COB_Bo_NA_ME_Stroke,COB_Bo_NA_ME_oth_LTHC,COB_Bo_NA_ME_no_LTHC,COB_Bo_NA_ME_LTHC_NS,COB_Bo_NA_ME_Tot,COB_Bo_SE_Asia_Arth,COB_Bo_SE_Asia_Asth,COB_Bo_SE_Asia_Can_rem,COB_Bo_SE_Asia_Dem_Alzh,COB_Bo_SE_Asia_Dia_ges_dia,COB_Bo_SE_Asia_HD_HA_ang,COB_Bo_SE_Asia_Kid_dis,COB_Bo_SE_Asia_LC_COPD_emph,COB_Bo_SE_Asia_MHC_Dep_anx,COB_Bo_SE_Asia_Stroke,COB_Bo_SE_Asia_oth_LTHC,COB_Bo_SE_Asia_no_LTHC,COB_Bo_SE_Asia_LTHC_NS,COB_Bo_SE_Asia_Tot,COB_Bo_NE_Asia_Arth,COB_Bo_NE_Asia_Asth,COB_Bo_NE_Asia_Can_rem,COB_Bo_NE_Asia_Dem_Alzh,COB_Bo_NE_Asia_Dia_ges_dia,COB_Bo_NE_Asia_HD_HA_ang,COB_Bo_NE_Asia_Kid_dis,COB_Bo_NE_Asia_LC_COPD_emph,COB_Bo_NE_Asia_MHC_Dep_anx,COB_Bo_NE_Asia_Stroke,COB_Bo_NE_Asia_oth_LTHC,COB_Bo_NE_Asia_no_LTHC,COB_Bo_NE_Asia_LTHC_NS,COB_Bo_NE_Asia_Tot,COB_Bo_SC_Asia_Arth,COB_Bo_SC_Asia_Asth,COB_Bo_SC_Asia_Can_rem,COB_Bo_SC_Asia_Dem_Alzh,COB_Bo_SC_Asia_Dia_ges_dia,COB_Bo_SC_Asia_HD_HA_ang,COB_Bo_SC_Asia_Kid_dis,COB_Bo_SC_Asia_LC_COPD_emph,COB_Bo_SC_Asia_MHC_Dep_anx,COB_Bo_SC_Asia_Stroke,COB_Bo_SC_Asia_oth_LTHC,COB_Bo_SC_Asia_no_LTHC,COB_Bo_SC_Asia_LTHC_NS,COB_Bo_SC_Asia_Tot,COB_Bo_Amer_Arth,COB_Bo_Amer_Asth,COB_Bo_Amer_Can_rem,COB_Bo_Amer_Dem_Alzh,COB_Bo_Amer_Dia_ges_dia,COB_Bo_Amer_HD_HA_ang,COB_Bo_Amer_Kid_dis,COB_Bo_Amer_LC_COPD_emph,COB_Bo_Amer_MHC_Dep_anx,COB_Bo_Amer_Stroke,COB_Bo_Amer_oth_LTHC,COB_Bo_Amer_no_LTHC,COB_Bo_Amer_LTHC_NS,COB_Bo_Amer_Tot,COB_Bo_SS_Afr_Arth,COB_Bo_SS_Afr_Asth,COB_Bo_SS_Afr_Can_rem,COB_Bo_SS_Afr_Dem_Alzh,COB_Bo_SS_Afr_Dia_ges_dia,COB_Bo_SS_Afr_HD_HA_ang,COB_Bo_SS_Afr_Kid_dis,COB_Bo_SS_Afr_LC_COPD_emph,COB_Bo_SS_Afr_MHC_Dep_anx,COB_Bo_SS_Afr_Stroke,COB_Bo_SS_Afr_oth_LTHC,COB_Bo_SS_Afr_no_LTHC,COB_Bo_SS_Afr_LTHC_NS,COB_Bo_SS_Afr_Tot,COB_Bo_Tot_ob_Arth,COB_Bo_Tot_ob_Asth,COB_Bo_Tot_ob_Can_rem,COB_Bo_Tot_ob_Dem_Alzh,COB_Bo_Tot_ob_Dia_ges_dia,COB_Bo_Tot_ob_HD_HA_ang,COB_Bo_Tot_ob_Kid_dis,COB_Bo_Tot_ob_LC_COPD_emph,COB_Bo_Tot_ob_MHC_Dep_anx,COB_Bo_Tot_ob_Stroke,COB_Bo_Tot_ob_oth_LTHC,COB_Bo_Tot_ob_no_LTHC,COB_Bo_Tot_ob_LTHC_NS,COB_Bo_Tot_ob_Tot,COB_COB_NS_Arth,COB_COB_NS_Asth,COB_COB_NS_Can_rem,COB_COB_NS_Dem_Alzh,COB_COB_NS_Dia_ges_dia,COB_COB_NS_HD_HA_ang,COB_COB_NS_Kid_dis,COB_COB_NS_LC_COPD_emph,COB_COB_NS__MHC_Dep_anx,COB_COB_NS_Stroke,COB_COB_NS_oth_LTHC,COB_COB_NS_no_LTHC,COB_COB_NS_LTHC_NS,COB_COB_NS_Tot,COB_Tot_Arth,COB_Tot_Asth,COB_Tot_Can_rem,COB_Tot_Dem_Alzh,COB_Tot_Dia_ges_dia,COB_Tot_HD_HA_ang,COB_Tot_Kid_dis,COB_Tot_LC_COPD_emph,COB_Tot_MHC_Dep_anx,COB_Tot_Stroke,COB_Tot_oth_LTHC,COB_Tot_no_LTHC,COB_Tot_LTHC_NS,COB_Tot_Tot,LFS_Emp_Arth,LFS_Emp_Asth,LFS_Emp_Can_rem,LFS_Emp_Dem_Alzh
801071076,214,231,74,4,80,68,26,22,161,6,229,1419,56,2263,3,6,0,0,5,5,0,0,0,0,6,15,0,37,24,8,12,5,13,13,0,9,11,4,21,74,6,154,6,0,3,0,5,3,0,0,0,0,5,37,0,71,13,7,7,6,9,8,3,3,4,3,6,49,0,87,5,9,0,0,8,4,0,0,0,0,3,29,0,56,4,4,3,0,4,0,0,0,3,0,9,30,0,57,0,0,3,0,7,5,0,0,6,0,4,53,5,72,6,0,0,0,5,6,0,0,0,0,3,69,4,90,5,5,0,0,0,0,0,0,3,0,5,36,0,53,4,5,0,0,0,0,0,0,3,0,3,21,0,34,80,37,28,10,55,46,11,10,33,12,74,418,14,707,0,0,0,0,0,0,0,0,0,0,0,4,36,35,293,270,103,17,139,109,37,34,197,20,303,1840,102,3006,..,..,..,..
801071077,165,261,64,4,99,61,20,33,257,7,248,1279,71,2151,7,5,0,0,4,0,0,3,7,0,3,18,0,40,20,9,5,4,6,6,5,4,8,0,16,40,0,86,6,7,0,0,3,4,4,4,0,0,6,14,0,29,8,0,0,0,11,11,0,0,5,5,0,29,0,54,6,7,0,0,5,0,4,0,0,0,7,26,0,40,8,7,6,0,5,3,0,0,0,4,7,78,3,113,0,0,0,0,0,0,0,0,3,0,3,14,3,20,0,3,0,0,8,0,0,0,3,0,3,31,0,47,0,0,0,0,0,4,4,0,6,0,3,17,0,34,3,4,0,0,0,0,0,0,0,0,4,19,0,32,60,34,19,5,42,24,15,6,33,6,52,285,12,489,0,0,0,0,0,0,0,0,0,0,0,0,60,65,223,299,80,10,142,83,36,41,288,10,295,1566,142,2706,..,..,..,..
801071078,518,680,163,26,257,201,62,94,766,46,701,3565,182,6027,12,14,6,0,13,10,4,0,10,0,21,67,0,130,75,25,22,3,34,27,8,8,31,4,43,112,7,282,18,10,4,5,8,12,0,10,10,7,16,42,7,108,23,9,8,3,13,13,5,3,4,3,16,85,7,153,9,4,0,0,9,4,3,0,3,0,8,56,0,83,24,26,15,4,24,15,0,0,13,5,32,183,7,286,0,0,0,0,0,4,0,0,3,0,10,48,0,66,8,9,4,0,36,10,4,0,6,5,28,267,13,366,10,10,9,0,4,6,0,0,9,0,9,40,0,84,4,5,5,0,3,3,0,0,12,0,7,55,8,81,188,116,69,19,161,99,31,24,99,25,191,946,46,1637,5,0,0,0,4,0,0,0,0,0,9,7,208,231,717,794,230,41,426,303,91,122,868,67,898,4521,432,7892,..,..,..,..
801071079,240,261,63,12,88,97,29,37,296,14,270,1403,89,2429,3,3,0,0,0,5,0,0,4,0,11,27,0,46,16,11,9,0,6,8,0,3,12,0,19,65,6,126,6,3,3,0,0,15,0,3,5,4,11,28,0,58,10,3,4,0,7,4,5,0,9,0,11,42,0,81,3,4,4,0,3,3,0,0,0,0,5,22,0,40,5,9,0,0,8,5,0,0,4,3,12,45,0,80,4,0,0,0,4,0,0,0,0,0,5,27,0,33,0,5,0,0,10,6,0,0,3,0,3,88,4,113,5,3,0,0,6,0,0,0,4,0,3,19,0,34,0,4,0,0,5,0,0,0,5,0,3,13,0,23,58,46,21,3,49,44,4,11,45,10,73,377,12,638,0,0,0,0,0,0,0,0,3,0,0,0,75,77,293,299,86,8,134,140,35,49,344,23,347,1782,166,3140,..,..,..,..
801071080,284,320,93,23,123,148,37,62,442,33,323,1426,64,2665,3,8,0,0,4,3,0,3,9,0,3,44,0,71,27,8,15,7,17,20,7,11,23,3,12,74,0,162,10,8,3,0,0,6,0,0,5,5,0,26,0,49,12,0,5,3,7,3,0,0,12,0,10,38,0,78,4,0,0,0,0,0,0,0,0,0,5,45,0,58,8,16,3,0,13,10,8,4,13,4,9,125,4,182,3,10,5,0,3,3,0,0,10,0,4,86,0,109,9,9,0,0,23,8,4,0,0,4,13,404,12,465,5,3,4,0,5,0,0,0,8,0,5,39,0,70,4,3,0,0,0,0,0,0,7,3,5,28,0,43,86,69,43,17,79,57,16,22,90,15,77,901,24,1285,4,0,0,4,0,0,0,0,0,0,0,5,163,178,373,395,137,46,202,206,46,82,531,51,396,2338,244,4129,..,..,..,..
801071081,273,403,81,12,129,97,37,67,405,25,372,1882,108,3227,8,6,0,0,8,6,0,0,5,0,6,30,0,57,35,17,11,0,13,14,6,8,18,8,21,48,3,142,6,6,5,0,3,5,4,0,6,0,10,26,0,56,27,5,0,0,17,8,6,0,3,0,14,36,5,85,0,0,4,0,4,4,0,0,0,0,3,38,4,56,17,13,8,0,19,8,4,0,3,4,24,132,4,200,0,3,3,0,5,0,0,0,4,0,5,35,0,51,11,0,0,0,24,4,0,0,3,0,20,209,5,263,3,3,0,0,5,0,0,0,6,0,3,33,0,54,4,0,5,0,0,0,0,0,0,0,0,25,6,35,112,61,35,7,93,39,21,19,52,13,104,620,23,997,0,0,0,0,4,5,0,3,0,0,4,4,90,106,388,464,112,17,227,138,55,84,459,37,479,2508,218,4329,..,..,..,..
801071082,1197,1338,421,42,519,447,126,218,1456,83,1400,6755,354,11891,32,26,6,0,24,14,5,0,20,3,30,149,4,264,150,84,58,3,49,73,22,40,64,4,109,291,8,682,56,23,25,0,19,19,9,19,26,4,30,128,11,268,70,21,31,6,43,31,10,9,29,6,45,172,7,360,11,4,3,0,13,8,0,0,0,0,16,86,3,125,33,19,10,0,34,13,4,7,27,7,59,247,11,405,12,3,6,0,3,4,0,0,9,0,23,123,3,175,14,12,6,0,34,18,0,0,11,0,28,451,6,560,27,23,12,0,13,9,0,0,40,3,30,135,6,241,10,11,5,0,4,0,0,0,16,0,8,86,6,140,412,237,171,17,243,184,59,83,240,30,368,1868,67,3224,16,9,4,0,7,5,4,3,9,0,0,31,495,557,1629,1579,589,58,778,643,179,309,1704,119,1773,8653,917,15670,..,..,..,..
801071083,103,107,48,3,44,35,12,8,110,5,94,743,30,1161,6,0,0,0,0,0,0,0,3,0,5,0,0,10,15,5,0,0,8,3,5,0,11,0,9,35,0,73,0,0,0,0,0,3,0,0,0,0,0,14,0,19,3,6,6,0,5,0,0,0,0,0,0,12,0,21,0,0,0,0,0,0,0,0,0,0,3,16,0,17,0,4,0,0,0,0,0,0,3,0,5,16,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,4,0,0,3,0,0,0,0,0,0,20,0,34,8,0,0,0,0,0,0,0,3,0,0,8,0,22,3,0,0,0,0,0,0,0,0,0,0,9,0,15,40,14,7,0,21,17,4,0,19,4,32,131,7,238,0,0,0,0,0,0,0,0,0,0,0,0,7,7,144,127,53,3,57,52,17,11,125,7,125,879,41,1405,..,..,..,..
801071084,541,468,168,89,217,201,62,88,498,41,558,2189,118,4079,13,10,0,5,0,11,0,0,9,0,16,49,0,86,66,23,27,10,30,37,3,17,30,3,45,93,4,243,29,9,7,11,12,16,4,3,15,8,21,51,0,115,41,12,10,4,24,26,3,8,8,8,32,75,9,176,3,0,5,0,7,3,3,0,0,0,7,38,3,62,23,11,3,3,21,5,3,0,7,0,29,134,4,201,0,3,0,0,3,4,0,0,0,0,8,54,0,69,18,7,0,0,34,19,3,0,12,0,25,207,7,307,7,9,4,0,6,0,0,0,4,3,15,35,0,69,9,5,4,3,4,5,0,0,7,3,0,56,0,85,196,84,63,35,134,123,26,30,90,31,192,793,31,1418,9,6,0,3,4,3,0,0,3,0,3,13,123,147,747,557,237,127,353,326,89,122,590,73,751,2997,272,5644,..,..,..,..
801071085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..
801071086,130,129,50,5,56,52,12,18,172,4,151,762,42,1328,0,4,0,0,0,0,0,0,8,0,3,10,0,23,11,7,3,0,4,4,0,0,6,0,10,27,3,52,0,0,4,0,4,0,0,0,0,0,4,11,0,20,9,0,5,3,7,5,0,0,3,4,0,11,0,30,4,3,0,0,4,0,0,0,0,0,4,15,0,23,5,6,0,0,9,0,4,0,3,0,3,49,0,67,0,3,0,0,0,0,0,0,0,0,3,19,0,28,0,4,0,0,4,0,0,0,0,0,4,30,0,42,6,3,0,0,0,0,0,0,0,0,0,7,0,15,0,0,0,0,4,0,0,0,0,0,0,7,0,7,34,35,14,3,36,14,4,4,20,6,26,181,7,316,0,0,0,0,0,0,0,0,0,0,0,0,58,55,167,164,60,3,94,70,21,21,191,10,182,948,108,1703,..,..,..,..
801071087,229,271,51,7,114,73,21,44,318,15,266,1327,68,2311,3,3,0,0,3,0,0,0,8,0,8,44,0,56,25,6,6,0,12,4,0,10,10,0,22,39,0,105,14,3,3,0,4,4,0,5,4,0,5,14,0,35,8,0,11,7,9,13,0,0,4,3,6,42,0,76,0,3,0,0,4,0,0,0,0,0,6,36,3,46,8,0,0,0,3,0,0,0,0,0,13,79,5,103,0,0,0,0,5,0,0,0,0,0,7,27,0,39,3,5,0,0,7,0,0,0,0,0,5,97,3,115,4,3,0,0,3,5,4,0,0,0,4,25,0,40,0,5,0,0,3,0,0,0,4,0,4,14,0,23,70,28,22,5,59,26,8,11,33,9,74,400,26,644,0,0,0,0,0,0,0,0,3,0,0,4,101,105,300,297,77,14,171,97,26,63,349,30,340,1725,193,3058,..,..,..,..
801071088,237,370,77,5,92,77,15,47,381,19,290,1804,101,3042,4,10,3,0,4,0,0,3,3,0,12,43,6,74,27,10,5,0,8,4,0,4,18,0,14,56,3,120,4,0,0,0,0,3,0,0,3,0,7,31,0,45,9,4,4,0,0,3,7,0,3,0,9,38,3,65,0,0,0,0,0,0,0,0,0,0,9,13,0,23,9,0,4,0,3,4,0,0,5,0,19,77,0,110,3,0,0,0,0,0,0,0,0,0,0,19,0,25,0,3,0,0,11,8,0,0,0,0,5,96,4,118,9,4,0,0,0,0,0,0,10,0,3,27,0,44,0,0,0,0,3,0,0,0,3,0,3,27,0,33,61,38,19,0,49,26,12,10,48,8,73,424,12,672,3,4,0,0,0,3,0,0,4,0,0,5,73,83,307,412,103,6,138,107,22,57,430,21,366,2238,187,3798,..,..,..,..
801071089,4,3,0,0,0,0,0,3,3,0,4,20,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,5,6,3,0,0,4,3,0,3,3,0,4,18,5,43,..,..,..,..
801071090,586,709,194,12,259,213,76,105,718,33,708,3353,196,5897,18,15,7,0,9,3,0,0,6,3,17,58,11,123,62,36,19,3,26,24,9,13,25,0,45,144,3,306,28,8,11,0,15,13,4,4,6,6,10,63,0,128,46,16,18,0,37,17,3,12,18,10,26,83,4,204,3,10,0,0,6,7,0,0,0,0,7,50,0,67,11,17,0,0,17,4,4,0,7,0,20,163,3,218,4,8,0,0,8,3,0,0,0,0,6,87,3,118,12,10,4,4,32,11,0,0,4,0,14,346,5,410,8,11,0,0,11,4,0,0,10,0,8,72,6,109,9,7,0,0,4,3,0,0,13,0,13,31,0,66,198,118,63,16,164,85,22,30,90,23,161,1101,43,1757,10,3,0,0,0,3,0,0,0,3,3,13,212,232,790,833,265,23,424,304,100,135,816,59,874,4465,446,7885,..,..,..,..
801071132,0,0,0,0,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,13,..,..,..,..
801081091,232,196,93,9,78,89,16,27,182,19,219,1307,62,2170,9,4,0,0,3,5,0,0,0,0,3,15,0,34,21,12,17,0,13,10,7,0,19,4,19,66,5,159,10,7,4,4,7,0,0,3,7,0,3,24,0,49,25,0,0,4,10,3,7,5,7,3,17,49,0,96,0,0,0,0,0,0,0,0,0,0,4,16,0,24,5,3,0,0,3,5,0,0,0,0,9,37,0,61,5,0,0,0,9,0,0,0,0,0,4,26,0,43,10,4,0,0,4,3,4,0,7,0,3,27,5,58,9,3,0,0,0,4,4,0,4,0,5,38,0,53,7,3,4,0,4,0,0,0,0,0,4,36,0,54,94,41,32,9,54,36,22,12,38,16,69,349,19,635,4,0,0,0,5,0,0,0,0,0,0,5,54,62,328,243,127,21,128,122,35,42,215,32,292,1655,134,2867,..,..,..,..
801081092,225,259,69,9,86,86,24,38,255,18,242,1607,73,2599,4,9,0,0,0,0,0,0,6,0,9,45,0,65,36,22,4,0,14,14,5,10,18,5,26,79,5,175,10,10,4,0,3,12,7,3,4,0,5,33,5,66,9,4,4,4,3,8,3,0,9,3,11,50,0,85,4,3,0,0,3,3,0,0,0,0,3,14,0,19,6,5,3,0,6,0,0,0,5,0,3,42,3,66,0,0,0,0,0,0,0,0,0,0,0,29,0,35,0,0,0,0,0,0,0,0,0,0,5,79,0,88,5,4,0,0,4,0,0,0,9,3,6,38,0,58,0,0,0,0,0,0,0,0,0,0,4,25,3,35,73,54,24,3,33,39,8,17,49,13,73,432,13,695,3,0,3,0,0,0,0,0,3,0,0,5,86,100,305,314,99,15,117,132,39,56,306,32,310,2044,172,3395,..,..,..,..
801081093,253,249,83,8,89,96,28,39,278,22,282,1406,71,2372,15,8,0,0,3,3,0,3,3,0,8,29,3,56,23,14,15,5,16,22,4,9,15,6,14,56,11,133,15,0,7,0,9,3,3,0,3,0,7,31,3,64,16,3,4,0,13,3,0,3,8,0,16,29,4,66,5,0,0,0,0,0,0,0,5,0,6,21,3,25,3,10,6,0,3,4,0,0,6,0,10,50,0,76,0,5,0,0,0,0,0,0,4,0,3,55,0,68,0,9,0,0,6,4,0,0,0,0,0,135,0,149,0,0,0,0,0,4,0,0,0,0,9,41,0,46,4,4,3,0,5,0,0,0,5,0,0,18,0,26,85,46,32,7,55,42,12,20,37,7,66,457,20,720,5,0,4,0,6,4,0,3,0,4,4,0,114,127,337,300,117,24,148,146,39,61,319,35,357,1865,209,3219,..,..,..,..
801081094,211,234,86,12,67,63,17,30,239,18,224,1215,63,2075,3,4,8,0,4,6,0,0,8,0,3,30,4,54,22,11,11,0,12,8,3,4,6,3,19,62,7,125,8,4,5,0,4,3,0,0,0,0,3,20,0,38,13,6,3,0,7,3,0,0,7,0,7,35,0,63,0,0,0,0,0,0,0,0,0,0,3,26,0,28,8,9,0,0,3,0,0,0,4,0,0,60,0,85,3,6,3,0,0,4,0,0,0,0,0,38,5,55,3,4,0,0,9,3,0,0,3,0,3,104,0,118,4,5,4,0,0,0,0,4,3,0,9,25,0,40,0,0,0,0,0,0,0,0,3,0,0,23,0,33,64,48,31,0,39,26,5,10,42,5,61,408,15,644,6,0,0,0,0,0,0,0,0,0,0,0,96,101,275,287,115,11,108,86,26,40,286,17,286,1626,168,2816,..,..,..,..
801081095,246,281,95,5,115,84,32,45,303,22,248,1486,73,2521,5,3,0,0,3,7,0,0,4,4,0,25,0,46,42,16,8,0,14,16,0,4,29,4,30,62,0,153,19,4,5,3,11,7,4,3,9,4,9,45,0,90,11,0,3,0,5,0,0,8,0,0,5,38,3,58,0,0,0,0,0,0,0,0,0,0,4,19,0,26,3,5,0,0,5,0,0,0,0,0,8,67,0,95,0,0,0,0,4,0,0,0,0,0,0,41,0,54,9,0,0,0,12,13,0,0,7,0,8,66,3,99,3,3,3,0,0,3,0,0,4,0,3,24,0,33,3,0,0,0,0,0,0,4,8,0,5,19,0,36,99,51,33,11,58,54,10,18,59,9,78,403,14,696,0,0,4,0,0,4,0,0,0,0,8,8,124,139,349,331,127,17,176,143,42,60,357,28,326,1894,210,3354,..,..,..,..
801081096,196,173,64,48,66,96,27,38,213,31,206,829,47,1573,0,8,3,0,4,3,0,0,6,0,4,24,0,46,34,13,8,6,18,17,6,8,14,3,18,32,0,109,13,0,6,4,0,8,0,7,0,0,12,18,0,44,25,4,12,14,10,7,3,4,10,9,17,41,0,107,0,0,0,0,0,0,0,0,0,0,0,14,0,16,3,5,5,3,0,5,0,0,3,0,6,43,0,59,0,0,0,0,4,6,0,3,0,0,11,30,0,48,3,4,0,5,4,4,0,0,0,0,4,56,3,82,6,0,0,0,0,0,0,0,4,0,0,16,0,24,3,0,0,0,0,0,0,0,0,0,4,9,0,22,90,34,29,29,58,46,12,20,44,11,71,274,9,553,0,0,0,0,0,0,0,0,0,0,0,0,62,63,289,208,92,81,123,144,33,55,259,41,274,1111,120,2191,..,..,..,..
801081097,194,216,54,8,80,71,22,40,248,11,224,1253,65,2062,6,5,0,0,4,4,0,0,4,0,3,32,0,49,22,4,8,0,7,8,3,5,17,0,20,40,4,107,7,5,4,4,3,7,3,0,5,0,3,23,3,53,19,7,4,0,11,7,4,3,3,3,14,34,4,85,4,4,0,0,0,0,0,0,0,0,8,10,0,27,5,5,0,0,4,0,0,0,3,0,6,35,0,58,4,0,0,0,0,5,0,0,0,0,5,31,0,31,3,0,0,0,0,3,0,0,6,0,8,86,0,110,5,4,0,0,0,0,3,0,4,0,6,26,5,44,0,0,3,0,0,0,0,0,0,0,3,23,0,36,81,37,29,7,39,27,15,11,43,12,66,350,17,605,0,0,4,0,4,0,0,0,0,0,0,12,104,118,280,255,82,11,116,100,35,52,297,19,288,1618,185,2785,..,..,..,..
801081098,287,281,90,50,112,108,38,50,311,33,332,1681,86,2850,3,3,5,5,6,3,0,0,10,0,9,59,0,91,46,10,11,6,13,22,9,12,17,9,27,63,0,156,15,9,3,9,5,9,4,3,9,4,14,49,5,97,17,0,9,9,12,12,0,0,9,0,16,48,0,105,0,0,0,0,0,0,0,0,3,0,3,38,3,51,8,3,0,6,7,7,0,0,0,0,8,112,4,143,3,3,0,0,5,0,0,5,6,0,8,64,0,84,3,12,4,0,10,5,0,0,7,0,8,141,0,173,4,0,0,0,0,0,0,0,3,0,5,39,0,55,3,0,4,0,3,9,0,0,8,0,6,28,0,48,109,57,38,40,62,65,17,22,70,18,102,643,21,1014,3,0,0,0,0,0,0,0,0,0,0,11,125,144,396,340,129,90,175,173,49,74,382,48,437,2334,228,4000,..,..,..,..
