SA2_CODE_2021,M_Y12e_15_19,M_Y12e_20_24,M_Y12e_25_34,M_Y12e_35_44,M_Y12e_45_54,M_Y12e_55_64,M_Y12e_65_74,M_Y12e_75_84,M_Y12e_85ov,M_Y12e_Tot,M_Y11e_15_19,M_Y11e_20_24,M_Y11e_25_34,M_Y11e_35_44,M_Y11e_45_54,M_Y11e_55_64,M_Y11e_65_74,M_Y11e_75_84,M_Y11e_85ov,M_Y11e_Tot,M_Y10e_15_19,M_Y10e_20_24,M_Y10e_25_34,M_Y10e_35_44,M_Y10e_45_54,M_Y10e_55_64,M_Y10e_65_74,M_Y10e_75_84,M_Y10e_85ov,M_Y10e_Tot,M_Y9e_15_19,M_Y9e_20_24,M_Y9e_25_34,M_Y9e_35_44,M_Y9e_45_54,M_Y9e_55_64,M_Y9e_65_74,M_Y9e_75_84,M_Y9e_85ov,M_Y9e_Tot,M_Y8b_15_19,M_Y8b_20_24,M_Y8b_25_34,M_Y8b_35_44,M_Y8b_45_54,M_Y8b_55_64,M_Y8b_65_74,M_Y8b_75_84,M_Y8b_85ov,M_Y8b_Tot,M_DNGTS_15_19,M_DNGTS_20_24,M_DNGTS_25_34,M_DNGTS_35_44,M_DNGTS_45_54,M_DNGTS_55_64,M_DNGTS_65_74,M_DNGTS_75_84,M_DNGTS_85_ov,M_DNGTS_Tot,M_Hghst_yr_schl_ns_15_19,M_Hghst_yr_schl_ns_20_24,M_Hghst_yr_schl_ns_25_34,M_Hghst_yr_schl_ns_35_44,M_Hghst_yr_schl_ns_45_54,M_Hghst_yr_schl_ns_55_64,M_Hghst_yr_schl_ns_65_74,M_Hghst_yr_schl_ns_75_84,M_Hghst_yr_schl_ns_85_ovr,M_Hghst_yr_schl_ns_Tot,M_Tot_15_19,M_Tot_20_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Y12e_15_19,F_Y12e_20_24,F_Y12e_25_34,F_Y12e_35_44,F_Y12e_45_54,F_Y12e_55_64,F_Y12e_65_74,F_Y12e_75_84,F_Y12e_85ov,F_Y12e_Tot,F_Y11e_15_19,F_Y11e_20_24,F_Y11e_25_34,F_Y11e_35_44,F_Y11e_45_54,F_Y11e_55_64,F_Y11e_65_74,F_Y11e_75_84,F_Y11e_85ov,F_Y11e_Tot,F_Y10e_15_19,F_Y10e_20_24,F_Y10e_25_34,F_Y10e_35_44,F_Y10e_45_54,F_Y10e_55_64,F_Y10e_65_74,F_Y10e_75_84,F_Y10e_85ov,F_Y10e_Tot,F_Y9e_15_19,F_Y9e_20_24,F_Y9e_25_34,F_Y9e_35_44,F_Y9e_45_54,F_Y9e_55_64,F_Y9e_65_74,F_Y9e_75_84,F_Y9e_85ov,F_Y9e_Tot,F_Y8b_15_19,F_Y8b_20_24,F_Y8b_25_34,F_Y8b_35_44,F_Y8b_45_54,F_Y8b_55_64,F_Y8b_65_74,F_Y8b_75_84,F_Y8b_85ov,F_Y8b_Tot,F_DNGTS_15_19,F_DNGTS_20_24,F_DNGTS_25_34,F_DNGTS_35_44,F_DNGTS_45_54,F_DNGTS_55_64,F_DNGTS_65_74,F_DNGTS_75_84,F_DNGTS_85_ov,F_DNGTS_Tot,F_Hghst_yr_schl_ns_15_19,F_Hghst_yr_schl_ns_20_24,F_Hghst_yr_schl_ns_25_34,F_Hghst_yr_schl_ns_35_44,F_Hghst_yr_schl_ns_45_54,F_Hghst_yr_schl_ns_55_64,F_Hghst_yr_schl_ns_65_74,F_Hghst_yr_schl_ns_75_84,F_Hghst_yr_schl_ns_85_ovr,F_Hghst_yr_schl_ns_Tot,F_Tot_15_19,F_Tot_20_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_Y12e_15_19,P_Y12e_20_24,P_Y12e_25_34,P_Y12e_35_44,P_Y12e_45_54,P_Y12e_55_64,P_Y12e_65_74,P_Y12e_75_84,P_Y12e_85ov,P_Y12e_Tot,P_Y11e_15_19,P_Y11e_20_24,P_Y11e_25_34,P_Y11e_35_44,P_Y11e_45_54,P_Y11e_55_64,P_Y11e_65_74,P_Y11e_75_84,P_Y11e_85ov,P_Y11e_Tot,P_Y10e_15_19,P_Y10e_20_24,P_Y10e_25_34,P_Y10e_35_44,P_Y10e_45_54,P_Y10e_55_64,P_Y10e_65_74,P_Y10e_75_84,P_Y10e_85ov,P_Y10e_Tot,P_Y9e_15_19,P_Y9e_20_24,P_Y9e_25_34,P_Y9e_35_44,P_Y9e_45_54,P_Y9e_55_64,P_Y9e_65_74,P_Y9e_75_84,P_Y9e_85ov,P_Y9e_Tot
801011001,12,79,127,141,145,146,92,66,20,826,0,0,0,4,7,3,0,6,3,33,0,9,4,3,9,8,5,10,0,46,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,5,10,0,0,0,0,0,0,0,0,0,0,0,4,5,3,3,3,3,0,0,37,12,93,144,153,165,160,105,93,28,950,22,63,115,174,166,157,106,67,19,877,0,4,0,3,0,4,5,0,4,17,5,3,3,6,4,9,17,16,8,71,0,0,0,0,0,0,3,3,0,10,0,0,0,0,3,0,3,5,4,19,0,0,0,0,0,0,0,0,0,3,3,4,4,3,3,5,11,9,0,44,25,70,127,190,172,177,139,101,36,1037,29,137,247,310,311,306,192,132,30,1699,0,3,0,6,8,11,3,6,6,51,5,8,12,14,14,18,24,27,8,117,0,0,0,4,0,0,3,5,0,17
801011002,63,541,1430,550,242,152,94,71,45,3188,7,26,33,23,12,4,3,3,0,108,10,17,49,33,31,22,21,19,6,213,0,0,9,9,6,7,0,5,0,42,0,0,5,4,3,4,9,3,5,28,0,0,5,4,0,0,0,0,0,12,3,30,79,37,24,9,8,6,6,211,79,612,1616,658,325,205,141,106,65,3801,70,650,1431,476,208,132,106,75,52,3198,0,12,23,7,7,11,12,14,0,90,0,17,35,25,21,30,37,47,32,249,0,3,11,0,10,5,9,11,8,50,0,0,9,10,5,3,17,10,10,64,0,0,5,0,0,9,0,0,0,21,0,32,92,23,16,16,8,10,10,203,77,707,1600,549,271,199,187,169,119,3885,130,1190,2862,1029,452,284,202,143,99,6390,6,36,51,30,16,17,14,17,5,200,14,30,86,59,57,57,59,61,44,459,0,3,21,6,17,11,11,14,12,94
801011003,147,525,924,436,249,180,167,81,34,2745,5,10,20,10,9,5,4,7,4,80,3,12,30,17,15,13,17,12,6,115,0,0,4,3,4,4,0,5,0,23,0,0,0,0,4,0,0,5,4,18,0,0,6,4,0,0,5,0,0,18,7,13,34,18,7,14,12,9,8,126,173,572,1017,491,280,214,208,118,53,3117,243,716,880,452,254,197,163,83,38,3031,0,4,12,9,10,13,5,10,5,75,0,6,10,5,11,33,30,34,18,161,0,0,0,0,0,0,9,6,5,23,0,0,5,0,0,0,6,9,13,33,0,3,5,0,0,3,0,3,0,20,8,31,31,12,9,13,11,6,8,130,261,767,951,488,290,258,235,148,83,3470,393,1243,1804,889,504,374,331,165,68,5779,11,24,31,21,21,17,10,16,5,153,5,22,39,23,28,45,47,45,21,276,0,5,6,7,4,3,12,8,5,45
801011004,18,51,183,166,111,58,48,32,5,671,3,5,8,21,12,9,5,0,0,71,15,19,34,29,46,38,32,7,5,219,3,0,5,3,3,7,11,5,0,42,0,0,3,3,3,6,11,5,0,42,0,0,0,0,6,5,0,5,0,14,6,0,18,15,13,3,4,5,0,55,48,79,254,239,192,119,112,53,13,1111,20,62,182,208,132,79,44,25,0,755,4,4,10,18,16,12,7,5,0,77,9,7,27,29,41,49,42,15,10,227,0,0,3,3,6,8,15,4,0,45,0,0,0,0,3,6,10,8,4,40,0,0,0,0,3,4,3,4,0,20,0,3,14,10,9,4,8,5,0,52,39,81,242,268,197,170,132,60,19,1206,44,112,363,375,240,136,99,48,4,1426,7,11,24,37,26,25,17,4,0,146,19,20,62,62,88,86,72,27,11,446,5,0,10,9,6,17,24,11,9,90
801011005,17,64,142,190,202,116,91,69,17,898,3,0,3,4,10,6,9,8,3,39,3,3,6,12,10,19,13,12,5,78,0,0,0,3,0,6,3,3,0,10,0,0,0,0,0,4,0,4,9,17,0,0,0,0,0,0,5,0,0,4,0,3,4,9,3,7,0,8,7,41,19,69,157,216,226,148,118,105,29,1090,11,49,187,213,199,146,130,80,14,1025,0,4,3,3,3,10,8,3,3,34,0,0,8,5,5,23,31,23,6,104,0,0,0,0,0,0,7,6,10,18,0,0,0,0,3,3,3,7,4,24,0,0,0,0,0,0,0,0,0,0,0,0,14,7,6,6,13,4,6,47,20,56,215,229,220,182,183,119,40,1262,27,117,326,394,404,261,213,144,33,1923,0,4,9,9,7,14,12,9,6,71,3,3,12,14,16,44,44,35,7,185,0,0,0,3,4,6,10,8,9,31
801011006,71,172,313,478,366,197,101,36,9,1734,13,19,32,40,31,24,10,4,0,176,24,16,42,60,99,101,53,28,8,423,0,3,6,4,7,14,13,3,4,66,3,0,0,0,8,14,13,11,0,52,0,0,3,4,0,4,0,0,0,19,14,5,11,17,21,14,7,7,4,95,127,215,419,596,534,366,196,80,22,2558,48,157,364,533,441,197,95,32,9,1868,10,0,13,27,19,23,15,4,0,123,10,12,46,36,91,125,78,26,6,434,8,3,0,6,11,18,33,11,0,85,0,0,3,10,9,13,11,13,0,61,0,0,0,0,3,5,4,7,0,20,8,4,14,14,14,19,0,0,0,78,82,181,438,629,593,391,239,92,16,2670,121,328,675,1005,806,392,195,66,13,3601,27,25,48,68,51,46,25,9,0,297,32,33,91,92,191,220,132,48,11,862,7,6,6,17,18,33,46,14,6,151
801011007,38,148,328,347,280,182,160,51,6,1537,5,8,26,11,10,19,11,5,0,98,14,13,38,31,67,67,63,17,4,308,0,3,0,0,5,6,28,9,0,54,0,3,4,6,5,5,18,10,0,49,0,0,0,0,0,3,5,0,0,14,9,5,9,12,13,3,0,0,0,67,65,180,405,404,382,291,284,94,17,2123,53,127,323,346,308,190,143,38,8,1521,3,0,9,8,16,17,13,0,0,74,5,0,20,21,39,85,90,33,7,308,0,0,3,3,0,10,33,10,4,63,0,0,0,0,3,9,17,10,8,49,0,0,0,0,0,4,0,0,0,9,6,7,3,12,6,9,6,5,0,49,72,138,365,398,376,311,294,94,31,2073,90,273,648,691,586,371,301,89,14,3057,3,9,43,21,26,31,18,7,0,168,20,18,58,55,110,150,149,56,12,615,3,3,4,9,8,15,56,11,4,118
801011008,25,140,297,275,211,205,150,68,9,1379,6,3,4,12,8,13,9,4,0,61,6,12,34,19,37,66,37,20,4,238,0,0,0,8,3,3,15,4,4,37,0,0,0,0,0,15,19,15,9,50,0,0,3,3,0,3,0,0,0,11,0,9,17,7,10,9,3,5,4,68,39,160,359,330,272,312,230,120,27,1846,33,136,289,315,216,213,137,40,9,1394,0,6,8,4,11,16,19,10,4,73,8,0,17,13,30,88,73,29,8,274,0,0,6,4,12,11,27,5,5,65,0,0,0,3,4,8,16,21,12,68,0,0,0,4,8,3,0,7,5,24,0,0,13,15,8,7,5,0,0,65,41,143,336,350,288,357,278,117,42,1957,61,273,590,589,426,418,283,107,19,2768,5,4,16,16,21,29,28,11,8,134,17,15,57,34,67,154,107,51,12,510,0,0,0,9,10,18,41,16,7,105
801011009,33,84,215,215,177,126,112,53,3,1028,6,3,15,15,21,11,13,0,0,79,7,7,24,24,29,45,24,8,5,167,0,0,4,0,9,6,8,11,0,38,0,0,0,3,0,0,5,11,4,27,0,0,0,4,0,0,0,0,0,8,0,3,16,8,9,7,7,6,3,49,50,101,269,261,245,199,168,89,15,1402,32,91,182,228,189,132,112,36,6,1015,0,0,7,4,14,9,9,3,0,47,3,3,11,14,22,55,40,22,0,182,0,0,3,3,0,3,17,11,6,44,0,0,0,0,0,5,10,10,0,24,0,0,0,0,0,0,0,0,0,5,5,3,3,5,4,4,8,9,0,42,37,103,211,264,239,208,194,89,15,1354,65,185,398,440,368,269,221,88,7,2040,3,12,22,17,30,17,19,9,0,132,11,12,37,37,54,99,68,29,10,353,0,0,8,10,9,11,22,20,0,79
801011010,15,54,72,129,109,76,106,29,11,592,0,0,13,5,7,8,0,8,0,33,3,3,14,10,24,32,36,11,0,134,0,0,3,4,0,3,5,4,0,23,0,0,3,0,0,0,5,4,0,13,0,0,0,0,0,7,0,4,0,9,0,0,3,6,4,0,5,0,0,24,19,63,105,153,144,124,153,54,13,824,12,41,69,136,120,82,87,22,3,581,0,0,4,0,7,4,9,0,0,26,0,0,8,15,17,22,36,14,0,119,0,0,3,0,0,0,6,3,0,24,0,0,0,0,0,0,8,0,0,14,0,0,0,0,0,0,0,0,0,4,0,0,4,3,0,5,4,4,0,19,13,51,90,156,146,118,146,51,5,783,26,98,140,262,223,163,186,55,13,1166,6,0,10,3,12,16,11,6,0,60,8,7,19,23,45,52,67,24,0,254,0,4,5,4,0,4,15,8,0,43
801011011,10,57,195,230,138,99,115,37,3,894,5,3,9,13,10,10,13,4,0,70,7,13,17,20,17,33,31,13,0,155,0,0,0,0,3,3,14,3,0,36,0,0,0,3,3,7,8,9,5,42,0,0,8,0,0,0,0,0,0,7,0,3,12,5,9,7,5,3,0,48,22,74,238,286,187,167,189,81,11,1251,25,60,206,246,171,119,109,29,0,963,0,0,0,8,7,11,17,5,4,46,4,3,11,11,19,35,72,13,3,174,0,0,4,0,3,3,16,0,0,36,0,0,0,0,0,3,17,7,0,31,0,0,0,0,0,3,0,3,0,11,4,5,13,11,3,5,4,6,0,42,37,72,233,271,202,182,235,64,14,1306,41,117,403,478,309,223,225,67,6,1862,5,5,15,19,16,21,24,5,4,111,9,11,30,32,36,70,102,32,4,329,0,0,4,0,10,10,28,13,4,65
801011012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801011013,37,84,156,147,171,123,134,82,20,951,0,5,3,7,14,0,5,7,0,41,5,9,9,12,19,16,16,10,0,93,0,0,0,4,0,5,0,8,4,23,0,0,5,0,3,0,3,7,5,21,0,0,0,0,0,0,0,0,0,5,3,8,10,8,5,5,5,5,0,44,45,99,178,181,212,152,163,116,32,1178,35,74,163,157,178,156,122,80,15,985,3,0,5,4,3,7,6,6,6,48,3,0,8,8,14,13,27,33,7,114,0,0,0,0,0,0,5,6,0,20,0,0,0,0,0,0,6,10,0,21,0,0,0,0,0,0,0,0,0,5,0,0,16,8,3,0,0,3,4,42,35,82,194,179,203,186,177,149,29,1230,68,156,321,305,349,279,258,158,38,1935,3,8,7,12,14,5,12,13,3,83,4,9,11,23,32,31,47,43,7,208,0,0,0,4,0,6,9,11,6,50
801011014,26,64,177,197,161,104,66,60,10,863,4,0,12,7,12,3,0,5,0,56,11,10,24,20,38,49,34,24,3,209,0,0,5,4,0,3,11,8,0,37,0,0,4,5,5,8,6,7,3,34,0,0,0,0,0,0,3,0,0,9,5,0,0,11,12,3,5,3,0,45,42,81,222,244,230,174,123,112,19,1251,24,71,214,200,162,104,74,43,3,894,3,5,7,13,9,8,6,0,0,48,4,0,20,24,25,29,48,37,8,201,0,0,4,0,0,4,10,13,6,34,0,0,3,4,0,11,6,20,3,44,0,0,3,0,0,0,0,6,3,14,3,0,4,7,0,0,8,8,0,35,33,75,259,247,207,155,155,125,27,1274,49,133,393,395,326,204,143,107,17,1760,6,4,25,21,23,15,9,9,0,100,15,15,42,45,63,77,78,62,17,415,0,0,5,9,5,8,20,20,6,73
801011015,34,122,379,353,210,121,120,73,14,1430,3,7,23,25,27,8,9,3,6,119,15,9,50,34,65,66,53,29,6,332,0,0,8,3,4,8,17,11,3,58,0,0,0,4,4,6,14,16,11,53,0,0,0,4,0,0,0,0,0,6,0,11,16,18,13,4,6,11,0,79,57,152,472,441,328,216,229,140,42,2072,29,142,455,374,236,133,119,69,23,1579,3,10,14,18,15,13,17,10,6,115,8,9,32,42,55,66,91,55,21,381,4,5,3,0,11,7,28,12,8,84,0,0,0,0,8,7,13,21,17,61,0,0,0,3,5,0,3,5,4,22,0,8,19,11,9,5,14,5,8,84,46,169,527,458,348,231,282,173,80,2319,65,263,837,725,445,256,238,136,37,3011,8,18,32,46,46,22,30,9,6,226,20,14,86,78,125,132,146,77,28,712,3,4,11,5,19,12,47,26,10,142
801011016,72,209,459,473,357,272,287,106,19,2259,5,7,22,13,8,23,17,3,0,97,20,19,30,33,56,72,86,33,5,354,0,0,5,10,12,11,32,18,5,84,0,0,6,4,10,11,23,30,15,101,0,0,7,7,6,0,4,4,0,38,5,7,33,16,21,14,19,8,4,127,107,251,559,558,471,402,466,199,55,3061,58,182,408,491,342,303,281,75,23,2167,6,3,5,16,11,18,10,14,0,89,8,4,25,26,51,88,120,64,14,401,0,0,4,7,10,10,21,18,9,74,0,0,0,0,0,13,46,38,20,125,0,0,4,6,0,5,0,6,3,25,5,4,15,10,15,18,26,12,6,110,72,197,461,548,430,458,522,214,76,2990,126,395,865,965,699,579,571,180,44,4425,14,10,23,29,24,44,26,14,4,186,21,25,50,61,107,165,212,95,21,752,0,0,9,7,21,17,56,34,17,168
801011017,23,71,171,214,183,91,98,57,7,923,5,8,19,18,14,12,10,0,0,81,9,16,32,30,49,44,37,14,3,231,0,0,0,8,0,8,5,3,0,33,0,3,4,0,0,7,9,10,4,34,0,0,0,0,0,0,0,0,0,5,0,9,24,15,9,8,0,0,6,75,42,101,249,275,257,172,165,84,18,1372,23,70,210,254,183,130,103,39,3,1011,9,4,12,9,9,9,10,8,0,70,4,8,28,23,35,49,69,28,5,250,0,0,0,4,3,8,17,10,3,45,0,0,0,0,0,4,14,5,0,28,0,0,0,3,4,4,5,0,0,13,0,6,11,6,6,3,9,3,6,59,42,85,267,300,243,213,221,92,19,1483,47,137,385,472,366,227,200,91,12,1936,12,14,30,22,23,22,19,9,0,153,10,21,55,51,86,98,108,44,13,483,0,0,0,9,5,19,29,11,4,75
801011018,26,205,495,195,67,33,21,4,0,1038,0,3,3,6,0,0,0,0,0,18,0,10,15,5,6,4,3,0,0,41,0,0,3,0,0,0,0,0,0,7,0,0,3,0,4,0,0,0,0,14,0,0,4,0,0,0,0,0,0,10,3,16,29,20,3,0,3,0,0,74,28,230,549,228,85,40,23,6,0,1196,20,227,441,187,73,38,13,0,0,996,0,4,3,0,0,0,0,0,0,17,0,6,9,7,3,10,0,3,0,45,0,0,0,0,0,0,4,0,0,3,0,0,0,0,4,4,0,0,0,10,0,0,0,0,0,0,0,0,0,3,3,25,32,13,5,3,4,0,0,86,23,257,488,210,91,49,25,5,0,1157,42,430,930,380,144,74,31,3,0,2033,3,7,8,7,5,0,0,0,0,30,5,13,21,12,9,15,4,3,0,80,0,0,5,0,0,0,5,0,0,9
801011019,43,138,423,551,316,158,138,45,13,1833,8,19,31,30,16,12,8,3,0,117,12,13,60,65,60,60,56,24,3,348,3,0,10,8,5,10,18,6,0,55,0,0,0,4,0,4,14,0,6,30,0,0,8,5,3,0,0,5,0,15,5,6,14,24,9,11,6,8,0,85,74,174,531,683,418,256,231,90,13,2483,48,151,508,601,318,177,121,51,6,1973,3,9,19,20,25,20,16,8,0,118,4,9,43,59,51,73,78,38,3,369,3,0,7,3,9,16,15,4,3,59,0,0,0,5,0,9,7,8,3,36,0,0,0,0,4,6,7,3,0,13,3,9,15,20,3,6,11,5,0,73,69,179,590,705,413,310,254,108,16,2645,91,286,933,1156,636,337,262,90,16,3807,8,25,46,48,39,35,20,5,0,233,20,19,99,120,119,131,136,62,8,717,7,0,17,11,15,23,30,14,4,120
801011020,18,103,224,185,136,111,86,62,17,945,0,3,8,5,3,6,0,3,3,42,0,5,7,16,18,22,14,19,3,110,0,0,0,3,8,5,4,3,0,26,0,0,0,4,4,0,0,5,3,21,0,0,0,0,3,0,3,0,0,8,4,16,26,11,9,17,4,8,0,104,31,133,277,227,178,164,120,107,28,1250,19,94,229,223,146,100,91,46,6,948,0,0,7,6,5,0,9,5,0,31,6,5,11,8,10,24,41,33,7,140,0,0,0,0,0,3,12,11,3,30,0,0,0,0,4,5,3,11,5,35,0,0,0,0,0,0,0,3,3,7,3,3,16,7,14,12,8,3,3,67,25,108,257,242,176,151,154,117,28,1266,38,197,455,408,280,212,176,104,25,1900,0,3,13,10,3,13,11,8,4,76,3,15,21,21,33,49,54,47,14,256,0,0,0,3,7,9,15,18,3,59
801011021,31,66,134,136,130,124,113,27,4,767,7,5,9,3,4,5,4,0,0,42,8,0,12,8,21,37,32,17,3,138,0,0,0,0,0,3,9,3,3,24,0,0,4,0,6,6,9,9,12,38,0,0,0,0,0,0,0,0,0,10,0,5,12,7,4,4,7,3,0,44,39,77,176,160,168,184,176,63,24,1059,18,71,133,137,145,147,99,35,4,799,0,3,6,8,4,13,6,0,0,33,4,3,5,7,23,50,56,19,6,166,0,0,5,4,0,8,9,4,0,31,0,0,0,0,5,9,19,11,10,46,0,0,0,0,0,0,0,4,0,11,3,3,3,0,11,3,9,4,0,40,28,85,153,164,182,230,193,68,17,1129,44,141,273,277,276,271,207,63,14,1566,7,8,14,10,12,16,8,3,0,72,14,6,18,14,35,95,90,27,6,304,0,0,6,3,5,10,16,9,3,59
801011022,30,90,137,181,172,117,103,63,10,910,5,4,9,11,13,13,6,3,0,57,0,5,23,23,34,23,23,13,6,154,0,0,0,3,0,0,10,5,0,27,0,0,0,3,3,7,5,7,3,24,0,0,0,0,0,0,0,0,0,3,6,8,7,10,10,7,6,11,0,55,43,113,183,232,227,170,155,107,19,1230,20,68,170,234,177,116,101,48,8,940,4,0,10,9,9,3,9,8,0,49,0,0,11,15,30,39,42,32,0,171,0,0,0,9,5,4,16,6,0,38,0,0,3,5,4,3,10,10,0,29,0,0,0,0,0,0,0,5,0,10,0,3,10,5,11,8,3,5,0,45,26,76,201,271,227,175,168,108,16,1283,55,159,307,422,346,236,198,113,14,1853,10,4,17,15,21,17,14,13,0,106,0,9,30,38,65,65,64,47,6,327,0,0,5,13,9,7,22,16,0,65
801011023,21,61,216,173,111,66,54,52,37,791,0,4,4,3,0,9,3,5,3,35,8,6,23,18,21,25,19,24,11,153,0,0,0,4,4,0,7,7,7,28,0,0,0,4,3,3,4,7,9,26,0,0,5,5,3,0,0,3,7,21,3,8,21,17,8,6,10,12,20,105,28,82,274,210,148,119,95,113,89,1155,10,84,214,165,141,68,74,71,37,867,4,6,0,0,8,10,5,10,5,39,0,7,7,8,15,19,40,50,41,202,0,0,0,4,0,9,11,19,10,50,0,0,0,0,3,6,4,13,19,51,0,0,3,0,0,0,0,5,4,12,3,0,20,9,6,10,5,22,45,120,23,96,241,190,175,116,150,194,160,1343,25,142,430,341,253,143,127,122,76,1657,4,10,5,6,7,15,11,10,7,76,7,12,34,29,39,47,62,78,51,349,0,0,6,3,8,4,15,22,15,79
801011024,13,67,205,214,145,81,59,40,12,833,0,4,6,10,11,14,8,3,3,50,4,8,26,14,19,32,24,14,0,136,0,3,0,0,5,0,5,7,0,22,0,0,0,3,0,4,8,3,3,23,0,0,0,0,3,0,4,0,0,15,3,10,24,9,12,8,0,0,0,68,22,92,262,248,186,136,102,76,19,1148,20,71,214,234,163,72,76,27,3,877,0,6,13,7,3,10,7,6,0,42,3,3,14,8,20,33,24,26,4,138,0,0,3,0,0,4,4,0,0,23,0,0,0,0,0,5,15,11,5,32,0,0,0,0,3,0,4,0,0,9,3,3,7,12,7,10,7,8,0,61,26,90,252,263,197,128,138,68,16,1182,32,145,420,449,306,150,134,61,17,1709,0,6,21,11,13,23,11,5,7,96,8,5,37,25,41,59,53,43,3,272,0,5,3,8,5,8,9,7,0,46
801011025,25,63,112,158,112,69,82,38,4,664,0,0,10,15,12,8,0,0,0,54,3,4,15,20,23,33,20,9,3,134,0,0,3,0,7,3,10,0,0,26,0,0,0,0,5,3,5,9,0,21,0,0,0,0,0,0,0,3,0,3,4,5,7,6,9,5,10,3,0,43,34,73,147,197,169,116,130,64,12,940,24,56,134,177,133,74,101,22,6,728,0,4,3,10,6,16,10,3,0,48,0,4,10,12,24,28,47,19,4,152,0,0,0,0,0,9,5,9,0,25,0,0,0,0,3,3,0,8,4,16,0,0,0,0,0,0,0,0,0,9,0,8,11,3,0,3,14,4,0,49,35,74,161,205,171,133,174,63,16,1026,48,120,245,341,245,143,183,64,14,1397,0,3,14,25,21,21,7,5,3,100,6,12,19,29,50,62,70,29,8,279,0,0,3,0,5,12,21,4,0,56
801011026,34,72,131,154,176,116,96,83,24,895,0,0,3,5,3,4,0,0,0,18,0,5,4,12,15,17,10,9,5,75,0,0,3,0,0,0,4,0,0,12,0,0,0,0,0,0,0,7,3,15,0,0,0,0,0,0,0,0,0,0,0,4,10,3,3,0,5,0,0,37,36,80,147,168,206,148,123,106,39,1054,24,74,123,176,185,117,101,67,16,889,0,0,4,3,3,5,3,7,4,29,0,5,3,5,9,16,26,20,9,88,0,0,0,0,0,0,10,3,0,12,0,0,0,0,0,0,0,13,7,22,0,0,0,0,0,0,0,0,0,0,0,0,9,7,5,6,6,5,0,35,25,80,137,187,199,144,154,112,41,1072,57,144,255,331,367,244,205,149,38,1783,0,0,5,5,7,7,3,9,8,44,5,5,8,14,23,34,37,30,16,166,0,0,3,0,0,0,12,3,0,21
801011111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,6,5,0,0,6,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801011142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
