SA2_CODE_2021,Philippines_Before_1951,Philippines_1951_1960,Philippines_1961_1970,Philippines_1971_1980,Philippines_1981_1990,Philippines_1991_2000,Philippines_2001_2010,Philippines_2011_2015,Philippines_2016,Philippines_2017,Philippines_2018,Philippines_2019,Philippines_2020,Philippines_2021,Philippines_Yr_arrival_ns,Philippines_Tot,Poland_Before_1951,Poland_1951_1960,Poland_1961_1970,Poland_1971_1980,Poland_1981_1990,Poland_1991_2000,Poland_2001_2010,Poland_2011_2015,Poland_2016,Poland_2017,Poland_2018,Poland_2019,Poland_2020,Poland_2021,Poland_Yr_arrival_NS,Poland_Tot,Singapore_Before_1951,Singapore_1951_1960,Singapore_1961_1970,Singapore_1971_1980,Singapore_1981_1990,Singapore_1991_2000,Singapore_2001_2010,Singapore_2011_2015,Singapore_2016,Singapore_2017,Singapore_2018,Singapore_2019,Singapore_2020,Singapore_2021,Singapore_Yr_arrival_ns,Singapore_Tot,South_Africa_Before_1951,South_Africa_1951_1960,South_Africa_1961_1970,South_Africa_1971_1980,South_Africa_1981_1990,South_Africa_1991_2000,South_Africa_2001_2010,South_Africa_2011_2015,South_Africa_2016,South_Africa_2017,South_Africa_2018,South_Africa_2019,South_Africa_2020,South_Africa_2021,South_Africa_Yr_arrival_ns,South_Africa_Tot,Sri_Lanka_Before_1951,Sri_Lanka_1951_1960,Sri_Lanka_1961_1970,Sri_Lanka_1971_1980,Sri_Lanka_1981_1990,Sri_Lanka_1991_2000,Sri_Lanka_2001_2010,Sri_Lanka_2011_2015,Sri_Lanka_2016,Sri_Lanka_2017,Sri_Lanka_2018,Sri_Lanka_2019,Sri_Lanka_2020,Sri_Lanka_2021,Sri_Lanka_Yr_arrival_ns,Sri_Lanka_Tot,Taiwan_Before_1951,Taiwan_1951_1960,Taiwan_1961_1970,Taiwan_1971_1980,Taiwan_1981_1990,Taiwan_1991_2000,Taiwan_2001_2010,Taiwan_2011_2015,Taiwan_2016,Taiwan_2017,Taiwan_2018,Taiwan_2019,Taiwan_2020,Taiwan_2021,Taiwan_Yr_arrival_ns,Taiwan_Tot,Thailand_Before_1951,Thailand_1951_1960,Thailand_1961_1970,Thailand_1971_1980,Thailand_1981_1990,Thailand_1991_2000,Thailand_2001_2010,Thailand_2011_2015,Thailand_2016,Thailand_2017,Thailand_2018,Thailand_2019,Thailand_2020,Thailand_2021,Thailand_Yr_arrival_ns,Thailand_Tot,United_Kingdom_Before_1951,United_Kingdom_1951_1960,United_Kingdom_1961_1970,United_Kingdom_1971_1980,United_Kingdom_1981_1990,United_Kingdom_1991_2000,United_Kingdom_2001_2010,United_Kingdom_2011_2015,United_Kingdom_2016,United_Kingdom_2017,United_Kingdom_2018,United_Kingdom_2019,United_Kingdom_2020,United_Kingdom_2021,United_Kingdom_Yr_arrival_ns,United_Kingdom_Tot,USA_Before_1951,USA_1951_1960,USA_1961_1970,USA_1971_1980,USA_1981_1990,USA_1991_2000,USA_2001_2010,USA_2011_2015,United_States_America_2016,United_States_America_2017,United_States_America_2018,United_States_America_2019,United_States_America_2020,United_States_America_2021,USA_year_of_arrival_ns,USA_Total,Vietnam_Before_1951,Vietnam_1951_1960,Vietnam_1961_1970,Vietnam_1971_1980,Vietnam_1981_1990,Vietnam_1991_2000,Vietnam_2001_2010,Vietnam_2011_2015,Vietnam_2016,Vietnam_2017,Vietnam_2018,Vietnam_2019,Vietnam_2020,Vietnam_2021,Vietnam_Yr_arrival_NS,Vietnam_Tot,Born_elsewhere_Before_1951,Born_elsewhere_1951_1960,Born_elsewhere_1961_1970,Born_elsewhere_1971_1980,Born_elsewhere_1981_1990,Born_elsewhere_1991_2000,Born_elsewhere_2001_2010,Born_elsewhere_2011_2015,Born_elsewhere_2016,Born_elsewhere_2017,Born_elsewhere_2018,Born_elsewhere_2019,Born_elsewhere_2020,Born_elsewhere_2021,Born_elsewhere_Yr_arrival_ns,Born_elsewhere_Tot,Tot_Before_1951,Tot_1951_1960,Tot_1961_1970,Tot_1971_1980,Tot_1981_1990,Tot_1991_2000,Tot_2001_2010,Tot_2011_2015,Tot_2016,Tot_2017,Tot_2018,Tot_2019,Tot_2020,Tot_2021,Tot_Yr_arrival_NS,Tot_Tot
801051049,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,4,0,0,0,0,0,9,3,33,0,0,0,0,0,0,15,4,0,0,0,0,0,0,0,23,0,0,0,0,0,0,4,0,0,0,3,4,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,7,0,0,3,3,0,4,0,0,11,0,0,0,0,0,0,94,15,5,0,0,0,0,0,0,124,0,0,0,0,0,0,20,4,0,5,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,5,30,5,0,5,3,10,10,0,0,62,0,0,0,0,3,16,278,83,35,52,77,102,70,17,14,746
801051050,0,0,0,0,4,4,3,5,0,0,0,0,0,0,0,12,0,4,0,0,7,0,4,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,0,0,0,4,6,7,7,0,0,0,0,0,0,0,3,29,0,0,0,0,3,3,0,0,0,3,5,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,8,15,31,52,49,35,25,29,11,0,0,0,0,0,7,19,279,0,0,3,13,6,10,19,10,0,0,0,4,7,0,0,89,0,0,0,14,12,20,10,4,0,3,0,0,0,0,0,57,4,13,21,33,22,28,28,11,0,6,13,13,8,0,11,225,17,90,135,151,147,148,174,92,18,34,30,40,37,15,61,1182
801051051,0,0,0,0,8,9,8,7,7,0,9,3,0,0,0,55,0,0,0,0,4,3,4,0,0,0,0,0,0,0,0,12,0,0,0,0,0,5,12,3,0,5,0,6,0,5,0,33,0,0,3,0,4,16,10,4,0,0,4,0,0,0,0,39,0,0,0,0,3,8,9,3,4,0,0,0,0,0,0,37,0,0,0,0,0,0,4,3,4,7,0,0,0,0,3,23,0,0,0,0,0,0,6,3,0,7,0,0,0,0,3,26,3,15,35,19,25,43,48,21,0,5,0,12,6,3,6,248,0,0,0,3,10,7,13,13,3,7,0,7,5,4,0,73,0,0,0,3,3,8,10,20,0,3,0,0,0,0,0,49,3,15,9,16,21,35,54,42,21,27,22,33,16,6,7,313,12,50,72,78,155,291,387,391,132,156,124,158,60,30,37,2144
801051053,0,0,0,0,0,8,4,3,5,0,0,0,0,0,0,33,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,4,6,5,0,7,3,0,6,0,3,43,0,0,0,3,3,4,10,0,0,0,0,0,0,0,0,30,0,0,0,0,0,8,3,8,0,0,4,3,0,0,0,35,0,0,0,0,5,0,6,10,3,3,0,0,0,0,0,32,0,0,0,0,5,0,12,9,6,3,3,3,0,0,0,37,5,8,20,9,15,18,37,22,0,0,5,8,3,4,0,146,0,0,0,4,4,3,14,5,5,0,3,3,11,5,0,56,0,0,0,4,7,0,3,0,4,0,0,3,5,0,0,29,0,0,4,7,11,16,54,45,13,19,14,17,10,0,3,223,0,21,44,52,90,155,388,416,164,205,235,180,133,31,31,2144
801051054,0,0,0,0,7,3,4,8,0,0,3,6,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,20,0,0,0,0,4,6,5,3,0,0,0,0,0,0,0,17,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,21,0,0,0,4,0,4,3,0,0,0,0,0,0,0,0,13,6,6,14,17,13,12,24,8,0,0,4,0,0,0,0,98,0,0,0,0,0,6,13,9,0,0,0,0,0,7,4,40,0,0,0,0,0,6,5,3,5,7,6,6,0,0,0,43,0,4,11,15,8,13,23,27,7,13,28,22,9,9,4,188,4,21,37,61,68,110,179,163,58,72,86,67,21,17,19,989
801051055,0,0,0,5,3,4,4,5,0,0,0,0,0,0,0,29,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,7,0,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,13,0,0,0,0,0,3,4,9,4,0,0,4,0,0,3,36,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,7,0,0,0,0,4,0,12,5,0,0,4,0,0,0,0,25,6,10,37,24,19,16,20,19,0,0,0,0,0,0,4,155,0,3,0,0,4,7,8,9,4,0,0,0,0,0,0,40,0,0,0,5,7,5,20,11,4,3,6,3,0,0,4,66,0,16,9,24,30,28,26,57,23,27,22,40,13,0,5,331,12,55,85,98,114,133,211,208,61,81,63,65,34,3,25,1238
801051056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,12,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,7,33,36,14,5,20,14,0,6,0,5,0,0,4,152,0,0,5,9,4,12,4,6,0,4,0,3,3,0,0,41,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,12,7,4,9,13,9,6,16,22,6,6,14,3,0,0,3,120,14,36,78,81,78,68,84,90,13,25,42,26,3,3,18,664
801051057,0,0,0,0,0,0,15,3,0,3,0,0,0,0,0,30,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,16,0,0,0,3,3,4,9,4,0,3,0,0,0,0,0,22,0,0,0,0,4,5,4,3,0,0,0,0,0,0,0,15,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,12,0,0,0,0,0,5,13,5,0,4,4,0,0,0,0,28,4,25,43,37,25,21,36,21,4,4,0,5,5,0,5,231,0,0,0,4,8,9,0,15,8,6,0,3,3,0,0,56,0,0,0,5,12,3,16,15,0,12,4,6,0,0,3,84,3,6,22,30,16,40,70,72,11,28,40,43,22,0,5,422,22,66,141,137,131,185,326,331,90,122,112,106,68,3,27,1868
801051058,0,0,0,0,5,0,0,11,0,0,4,0,0,0,0,22,0,0,0,0,8,0,0,0,0,0,4,0,0,0,0,11,0,0,0,0,4,3,0,3,0,0,0,3,0,0,0,15,0,0,4,8,3,4,10,0,0,0,0,4,0,0,0,33,0,0,0,5,0,0,0,3,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,7,3,21,62,38,31,21,47,27,4,3,0,4,0,0,5,273,0,0,8,6,11,10,21,10,0,0,7,0,0,0,0,83,0,0,0,8,13,4,5,3,0,0,6,0,0,0,0,43,5,11,13,27,28,37,50,36,5,15,22,24,15,0,4,284,18,61,130,134,173,172,254,185,38,76,77,80,33,5,28,1478
801051060,0,0,0,0,6,8,5,14,0,0,0,5,0,0,0,43,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,4,3,3,3,0,0,0,0,0,16,0,0,0,0,3,3,12,0,0,0,0,0,0,0,0,22,0,0,0,0,0,4,12,6,0,5,0,3,0,0,0,25,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,13,0,0,0,7,0,0,0,4,0,0,0,0,0,0,0,13,5,6,25,15,22,19,36,6,0,0,4,0,6,0,0,138,0,3,0,8,4,13,13,13,0,7,0,0,5,0,0,65,0,0,0,3,11,0,0,8,3,0,0,0,5,0,4,34,5,4,10,12,12,31,39,35,17,16,14,11,11,0,9,226,12,16,62,77,117,166,284,249,81,93,86,96,51,6,30,1414
801051061,0,0,0,0,3,6,10,7,6,0,6,0,0,0,0,48,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,12,0,0,3,4,0,0,3,0,0,0,0,0,5,0,0,21,0,0,0,3,3,4,4,8,0,0,3,6,0,0,0,27,0,0,0,0,3,4,7,10,0,0,0,0,0,0,0,26,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,5,0,6,0,0,6,0,0,0,0,16,5,21,38,34,24,19,40,17,4,0,4,4,0,0,9,228,0,0,3,8,12,13,14,17,5,0,0,4,5,0,0,74,0,0,0,4,5,3,13,10,18,3,0,0,0,0,0,65,3,7,20,25,40,46,52,80,17,24,52,60,26,4,7,456,14,54,114,129,171,179,332,323,80,75,106,101,47,3,33,1762
801051123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801051124,0,0,0,0,0,6,4,3,0,3,0,0,3,0,0,14,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,14,0,0,0,0,3,4,7,3,0,0,0,0,0,0,0,24,0,0,0,0,7,3,0,4,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,11,4,17,39,31,33,17,37,19,0,0,0,4,5,0,0,214,0,3,0,4,0,10,12,4,4,5,4,8,6,0,0,57,0,0,0,0,9,3,0,6,0,4,0,0,0,0,0,24,3,11,17,21,21,24,42,17,6,9,12,10,8,3,6,199,24,49,94,92,133,123,186,107,36,35,38,36,36,11,10,1021
801051125,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,10,5,0,0,0,0,0,0,0,10,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,0,0,10,0,0,0,0,0,7,37,11,0,4,8,0,3,0,7,86,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,6,0,0,0,0,0,6,13,6,0,3,0,9,5,4,0,36,0,0,0,8,8,24,142,31,3,11,17,30,13,19,10,314
801051126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801051127,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,9,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,18,15,8,10,16,5,0,0,0,0,0,0,0,80,0,0,0,3,4,6,7,3,0,0,0,5,0,0,0,26,0,0,0,5,4,0,3,4,0,0,0,0,0,0,0,11,0,5,5,13,8,11,21,11,3,3,4,3,10,0,0,93,9,18,36,47,44,41,81,70,8,33,17,21,24,0,5,458
801051128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801061062,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,3,0,0,5,7,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,3,4,6,0,0,0,0,0,0,11,0,3,0,4,7,0,0,0,0,0,0,0,0,0,0,22,0,0,0,5,5,5,3,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,22,40,27,25,10,21,3,0,0,0,0,7,3,0,180,0,0,5,4,7,3,11,5,0,0,0,3,9,0,0,50,0,0,0,10,6,4,0,0,0,0,0,0,0,0,0,25,0,7,7,10,5,11,17,13,0,10,0,12,7,0,8,116,32,80,94,96,97,97,131,78,18,25,7,36,30,3,13,827
801061063,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,3,18,16,10,4,11,4,0,0,0,0,0,0,0,71,0,0,5,3,7,0,5,3,0,0,0,0,0,0,0,23,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,7,4,5,10,10,13,11,8,5,0,0,0,3,5,0,0,73,13,28,45,58,73,52,92,56,12,16,8,9,4,0,0,460
801061064,0,0,0,0,0,7,3,6,0,0,3,0,0,3,0,33,0,0,0,0,12,4,0,5,0,0,3,0,0,0,0,22,0,0,0,0,3,3,4,4,0,0,0,0,0,0,0,20,0,0,0,4,5,7,7,3,0,0,0,0,0,0,0,30,0,0,0,0,3,6,9,6,0,0,0,0,0,0,0,24,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,12,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,15,11,20,51,35,20,33,37,23,0,0,0,3,8,3,8,258,0,0,4,4,11,4,9,14,7,0,0,6,0,3,0,68,0,0,0,4,9,0,0,4,0,0,0,0,0,0,0,23,7,6,15,32,23,32,54,40,8,0,18,17,0,0,0,248,31,57,121,134,152,184,251,220,57,53,62,50,26,18,19,1426
801061066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801061067,0,0,0,0,15,3,10,18,10,4,3,7,0,0,0,65,3,4,0,0,13,0,6,3,0,0,0,0,0,0,0,36,0,0,0,6,0,3,6,3,0,0,0,0,0,0,0,15,0,3,0,0,6,5,3,5,0,0,0,0,0,0,0,21,0,0,0,0,5,8,4,17,0,0,0,0,0,0,0,43,0,0,0,0,0,0,11,0,4,0,4,0,0,0,0,23,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,16,12,32,68,42,21,21,26,16,0,4,0,0,0,0,12,252,0,0,3,7,7,9,15,9,0,3,4,0,0,0,0,64,0,0,0,18,4,8,3,4,0,0,0,0,0,0,0,42,0,7,36,50,29,51,59,53,4,17,20,17,4,0,18,377,25,92,160,165,171,197,338,289,51,87,88,84,15,3,66,1821
801061068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801061069,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,22,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,17,0,0,4,4,10,7,0,0,0,0,0,0,0,0,0,23,0,0,0,5,4,4,5,0,0,6,0,0,0,0,0,31,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,15,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,8,0,12,34,19,22,15,14,15,0,0,3,0,3,0,0,132,0,0,3,4,6,0,10,0,0,0,0,6,0,0,0,33,0,0,0,3,9,0,9,0,0,0,3,0,0,0,0,22,7,6,18,19,19,3,28,16,8,4,10,10,12,0,0,155,18,51,93,80,128,72,175,119,25,28,34,30,31,0,14,904
801061070,0,0,0,3,0,4,4,0,0,0,0,0,0,0,0,17,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,4,4,19,0,3,0,0,0,0,0,0,37,0,0,0,3,3,0,4,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,7,0,0,0,0,6,0,0,4,0,0,0,0,0,0,0,11,4,24,39,42,21,10,16,13,0,7,0,0,0,0,3,193,0,0,0,8,4,0,14,5,0,6,0,10,16,5,0,67,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,19,7,5,19,24,6,19,20,15,0,5,3,0,0,3,3,136,24,61,110,133,107,96,156,72,3,29,9,28,31,13,13,885
801061129,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,5,5,8,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,4,22,12,14,11,6,7,3,4,0,0,3,0,0,102,0,0,3,0,5,3,5,6,0,0,5,3,4,0,0,36,0,0,0,3,4,5,0,0,0,0,0,0,0,0,0,7,0,3,9,6,15,23,15,12,6,0,4,9,0,0,0,106,3,21,48,34,66,98,76,63,20,16,17,15,15,3,5,503
801061130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,11
801061131,0,0,0,5,9,3,11,9,0,0,7,5,0,0,0,53,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,9,4,0,0,0,3,0,0,0,0,27,0,0,0,3,4,16,19,3,0,4,0,4,0,5,0,54,0,0,0,6,5,10,4,7,0,0,5,0,0,0,0,34,0,0,0,0,0,0,4,4,0,4,0,0,0,0,0,15,0,0,0,0,0,4,7,8,4,0,0,3,0,0,0,26,5,20,55,38,41,33,39,30,4,9,6,3,6,3,3,299,0,3,0,6,7,13,11,10,0,5,3,6,5,0,6,74,0,0,0,9,0,0,0,3,0,0,0,0,0,0,0,15,3,6,21,16,23,45,49,54,10,10,14,14,18,5,0,292,22,54,104,125,164,222,299,225,71,71,85,60,47,18,28,1603
801071071,0,0,0,0,24,8,16,7,0,5,0,3,0,0,3,66,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,9,0,0,0,5,6,9,3,11,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,15,0,9,52,30,22,10,27,0,0,0,0,0,0,0,6,162,0,0,0,0,0,0,3,8,0,0,0,0,0,5,0,21,0,0,0,7,7,0,0,0,0,0,0,5,0,0,0,24,0,3,19,38,49,22,29,17,0,5,3,0,0,0,0,205,8,31,100,112,156,114,190,111,26,18,16,13,3,7,19,927
801071072,0,0,0,4,8,0,11,19,0,4,0,4,0,0,0,57,0,0,3,0,4,4,3,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,8,3,5,5,4,0,0,0,0,0,0,22,0,0,0,0,4,8,3,5,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,4,4,4,0,0,0,0,0,0,0,0,9,0,15,33,29,25,14,8,6,0,0,0,3,9,0,0,147,0,0,0,3,4,0,0,3,0,0,0,0,0,0,0,11,0,0,0,10,21,8,3,0,0,0,0,0,0,0,0,46,0,6,22,33,43,18,21,21,0,8,0,3,6,0,3,181,9,28,88,116,161,109,150,166,16,23,23,19,15,0,15,942
