SA2_CODE_2021,M_Ptn_in_RM_0_14,M_Ptn_in_RM_15_24,M_Ptn_in_RM_25_34,M_Ptn_in_RM_35_44,M_Ptn_in_RM_45_54,M_Ptn_in_RM_55_64,M_Ptn_in_RM_65_74,M_Ptn_in_RM_75_84,M_Ptn_in_RM_85ov,M_Ptn_in_RM_Tot,M_Ptn_in_DFM_0_14,M_Ptn_in_DFM_15_24,M_Ptn_in_DFM_25_34,M_Ptn_in_DFM_35_44,M_Ptn_in_DFM_45_54,M_Ptn_in_DFM_55_64,M_Ptn_in_DFM_65_74,M_Ptn_in_DFM_75_84,M_Ptn_in_DFM_85ov,M_Ptn_in_DFM_Tot,M_LonePnt_0_14,M_LonePnt_15_24,M_LonePnt_25_34,M_LonePnt_35_44,M_LonePnt_45_54,M_LonePnt_55_64,M_LonePnt_65_74,M_LonePnt_75_84,M_LonePnt_85ov,M_LonePnt_Tot,M_CU15_0_14,M_CU15_15_24,M_CU15_25_34,M_CU15_35_44,M_CU15_45_54,M_CU15_55_64,M_CU15_65_74,M_CU15_75_84,M_CU15_85ov,M_CU15_Tot,M_DpStu_0_14,M_DpStu_15_24,M_DpStu_25_34,M_DpStu_35_44,M_DpStu_45_54,M_DpStu_55_64,M_DpStu_65_74,M_DpStu_75_84,M_DpStu_85ov,M_DpStu_Tot,M_NDpChl_0_14,M_NDpChl_15_24,M_NDpChl_25_34,M_NDpChl_35_44,M_NDpChl_45_54,M_NDpChl_55_64,M_NDpChl_65_74,M_NDpChl_75_84,M_NDpChl_85ov,M_NDpChl_Tot,M_OthRI_0_14,M_OthRI_15_24,M_OthRI_25_34,M_OthRI_35_44,M_OthRI_45_54,M_OthRI_55_64,M_OthRI_65_74,M_OthRI_75_84,M_OthRI_85ov,M_OthRI_Tot,M_URI_in_FH_0_14,M_URI_in_FH_15_24,M_URI_in_FH_25_34,M_URI_in_FH_35_44,M_URI_in_FH_45_54,M_URI_in_FH_55_64,M_URI_in_FH_65_74,M_URI_in_FH_75_84,M_URI_in_FH_85ov,M_URI_in_FH_Tot,M_GrpH_Mem_0_14,M_GrpH_Mem_15_24,M_GrpH_Mem_25_34,M_GrpH_Mem_35_44,M_GrpH_Mem_45_54,M_GrpH_Mem_55_64,M_GrpH_Mem_65_74,M_GrpH_Mem_75_84,M_GrpH_Mem_85ov,M_GrpH_Mem_Tot,M_LonePsn_0_14,M_LonePsn_15_24,M_LonePsn_25_34,M_LonePsn_35_44,M_LonePsn_45_54,M_LonePsn_55_64,M_LonePsn_65_74,M_LonePsn_75_84,M_LonePsn_85ov,M_LonePsn_Tot,M_Vis_within_Aus_0_14,M_Vis_within_Aus_15_24,M_Vis_within_Aus_25_34,M_Vis_within_Aus_35_44,M_Vis_within_Aus_45_54,M_Vis_within_Aus_55_64,M_Vis_within_Aus_65_74,M_Vis_within_Aus_75_84,M_Vis_within_Aus_85ov,M_Vis_within_Aus_Tot,M_Tot_0_14,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Ptn_in_RM_0_14,F_Ptn_in_RM_15_24,F_Ptn_in_RM_25_34,F_Ptn_in_RM_35_44,F_Ptn_in_RM_45_54,F_Ptn_in_RM_55_64,F_Ptn_in_RM_65_74,F_Ptn_in_RM_75_84,F_Ptn_in_RM_85ov,F_Ptn_in_RM_Tot,F_Ptn_in_DFM_0_14,F_Ptn_in_DFM_15_24,F_Ptn_in_DFM_25_34,F_Ptn_in_DFM_35_44,F_Ptn_in_DFM_45_54,F_Ptn_in_DFM_55_64,F_Ptn_in_DFM_65_74,F_Ptn_in_DFM_75_84,F_Ptn_in_DFM_85ov,F_Ptn_in_DFM_Tot,F_LonePnt_0_14,F_LonePnt_15_24,F_LonePnt_25_34,F_LonePnt_35_44,F_LonePnt_45_54,F_LonePnt_55_64,F_LonePnt_65_74,F_LonePnt_75_84,F_LonePnt_85ov,F_LonePnt_Tot,F_CU15_0_14,F_CU15_15_24,F_CU15_25_34,F_CU15_35_44,F_CU15_45_54,F_CU15_55_64,F_CU15_65_74,F_CU15_75_84,F_CU15_85ov,F_CU15_Tot,F_DpStu_0_14,F_DpStu_15_24,F_DpStu_25_34,F_DpStu_35_44,F_DpStu_45_54,F_DpStu_55_64,F_DpStu_65_74,F_DpStu_75_84,F_DpStu_85ov,F_DpStu_Tot,F_NDpChl_0_14,F_NDpChl_15_24,F_NDpChl_25_34,F_NDpChl_35_44,F_NDpChl_45_54,F_NDpChl_55_64,F_NDpChl_65_74,F_NDpChl_75_84,F_NDpChl_85ov,F_NDpChl_Tot,F_OthRI_0_14,F_OthRI_15_24,F_OthRI_25_34,F_OthRI_35_44,F_OthRI_45_54,F_OthRI_55_64,F_OthRI_65_74,F_OthRI_75_84,F_OthRI_85ov,F_OthRI_Tot,F_URI_in_FH_0_14,F_URI_in_FH_15_24,F_URI_in_FH_25_34,F_URI_in_FH_35_44,F_URI_in_FH_45_54,F_URI_in_FH_55_64,F_URI_in_FH_65_74,F_URI_in_FH_75_84,F_URI_in_FH_85ov,F_URI_in_FH_Tot
801061068,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
801061069,..,0,17,112,176,139,104,47,21,623,..,3,13,10,14,17,9,0,0,63,..,0,0,4,5,5,0,4,0,26,276,..,..,..,..,..,..,..,..,276,..,137,..,..,..,..,..,..,..,137,..,46,29,0,4,0,0,0,0,82,..,9,7,8,3,4,0,0,0,24,..,0,3,0,0,0,0,0,0,5,..,31,26,6,0,3,0,0,0,62,..,3,12,14,9,14,15,10,8,88,0,13,3,0,3,4,0,0,0,31,276,239,109,158,222,193,131,65,26,1426,..,0,37,153,157,142,100,29,11,632,..,3,19,8,21,13,3,0,0,63,..,0,0,9,27,13,0,0,3,61,262,..,..,..,..,..,..,..,..,262,..,129,..,..,..,..,..,..,..,129,..,21,17,0,3,5,3,0,0,57,..,4,0,0,0,3,8,4,8,33,..,6,4,0,0,0,0,0,0,12
801061070,..,0,12,109,152,153,164,93,20,705,..,3,22,22,13,19,12,0,0,103,..,0,0,5,8,3,4,0,0,11,222,..,..,..,..,..,..,..,..,222,..,95,..,..,..,..,..,..,..,95,..,29,27,13,10,0,0,0,0,73,..,3,0,0,3,0,0,0,0,15,..,3,3,0,0,0,0,0,0,9,..,18,13,0,0,0,0,0,0,34,..,5,11,11,13,20,34,12,8,115,7,0,3,0,0,3,0,0,0,20,225,158,93,162,195,208,217,114,30,1406,..,0,33,129,157,158,165,59,9,701,..,8,28,22,16,17,13,4,0,103,..,0,3,13,18,11,9,8,0,62,238,..,..,..,..,..,..,..,..,238,..,91,..,..,..,..,..,..,..,91,..,25,17,7,5,0,0,0,0,49,..,5,0,0,0,0,10,3,6,16,..,0,5,0,0,0,0,0,0,3
801061129,..,0,35,41,53,50,68,33,0,270,..,15,74,31,18,17,9,0,0,157,..,0,3,0,0,4,0,0,0,7,52,..,..,..,..,..,..,..,..,52,..,19,..,..,..,..,..,..,..,19,..,10,5,3,0,0,0,0,0,12,..,0,0,0,3,0,0,0,0,3,..,0,3,0,0,0,0,0,0,3,..,10,39,5,4,0,0,0,0,52,..,10,66,31,35,40,8,11,0,188,0,0,6,5,4,5,0,0,0,16,52,61,225,106,110,109,90,42,3,793,..,0,35,47,54,52,59,21,0,268,..,18,71,20,14,8,4,0,0,131,..,0,0,4,7,4,7,0,0,22,67,..,..,..,..,..,..,..,..,67,..,16,..,..,..,..,..,..,..,16,..,7,7,0,0,0,0,0,0,16,..,5,3,0,0,0,0,0,0,16,..,0,3,0,0,0,0,0,0,3
801061130,..,0,0,0,0,0,0,0,0,7,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,3,0,0,0,0,4,0,0,0,4,0,4,0,0,0,6,0,0,6,4,3,3,3,0,0,19,..,0,3,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
801061131,..,0,119,184,136,150,142,69,12,804,..,45,313,121,45,38,15,0,0,578,..,0,3,14,21,13,0,0,0,54,231,..,..,..,..,..,..,..,..,231,..,67,..,..,..,..,..,..,..,67,..,40,19,8,4,5,0,0,0,74,..,3,15,11,0,0,0,0,0,24,..,11,3,4,0,0,0,0,0,25,..,51,139,27,0,3,5,0,0,225,..,30,204,154,112,80,36,18,5,635,6,10,14,7,15,8,4,0,0,66,235,254,831,529,341,291,200,87,14,2776,..,3,164,181,133,148,129,47,0,803,..,50,311,101,30,20,5,0,4,529,..,0,12,50,49,21,4,11,5,146,265,..,..,..,..,..,..,..,..,265,..,52,..,..,..,..,..,..,..,52,..,26,10,3,0,0,0,0,0,43,..,7,19,0,0,3,0,0,0,32,..,0,12,3,0,0,0,0,0,14
801071071,..,4,117,240,237,195,70,43,8,915,..,17,85,49,51,27,7,5,0,233,..,0,0,18,25,14,3,0,0,62,533,..,..,..,..,..,..,..,..,533,..,132,..,..,..,..,..,..,..,132,..,149,78,15,5,0,0,0,0,250,..,12,11,3,7,0,0,4,0,32,..,11,12,4,0,5,0,0,0,36,..,3,10,4,13,3,3,0,0,34,..,7,26,17,39,39,35,7,0,175,6,14,12,4,5,0,0,0,0,50,546,347,347,353,376,291,126,60,13,2458,..,7,170,242,249,167,63,26,0,928,..,31,89,44,44,26,11,0,0,248,..,6,32,67,52,26,8,0,0,189,501,..,..,..,..,..,..,..,..,501,..,150,..,..,..,..,..,..,..,150,..,111,34,6,3,0,0,0,0,165,..,5,3,0,3,7,10,5,5,45,..,13,7,0,0,0,0,0,0,24
801071072,..,4,53,144,139,149,105,37,8,629,..,10,56,46,28,18,8,0,0,172,..,0,3,16,16,11,0,3,0,48,342,..,..,..,..,..,..,..,..,342,..,107,..,..,..,..,..,..,..,107,..,87,54,14,9,3,0,0,0,161,..,10,7,3,3,6,0,0,0,36,..,3,15,4,10,0,0,0,0,29,..,7,21,12,5,3,0,0,0,45,..,0,19,28,33,30,16,10,8,132,9,6,10,5,3,7,0,0,0,31,345,238,227,253,240,226,143,52,16,1739,..,5,90,145,150,139,79,26,3,642,..,20,66,42,30,16,10,5,0,177,..,0,23,46,56,26,7,9,5,169,348,..,..,..,..,..,..,..,..,348,..,97,..,..,..,..,..,..,..,97,..,81,42,7,0,3,4,0,0,134,..,5,14,0,0,12,9,15,3,59,..,3,7,0,0,0,4,0,0,19
801071073,..,6,118,223,244,265,140,50,13,1056,..,21,106,45,41,27,18,0,0,258,..,0,0,18,20,14,0,0,0,59,533,..,..,..,..,..,..,..,..,533,..,138,..,..,..,..,..,..,..,138,..,141,69,17,11,4,0,0,0,235,..,13,6,4,5,13,3,0,0,40,..,16,20,4,0,4,0,0,0,40,..,4,26,8,12,11,7,4,0,64,..,0,33,29,28,45,28,13,0,173,7,11,9,6,3,3,0,0,0,40,542,339,391,351,361,383,202,67,18,2648,..,5,159,226,254,266,114,31,4,1056,..,43,101,46,30,30,15,4,0,264,..,3,33,39,59,43,14,5,3,196,539,..,..,..,..,..,..,..,..,539,..,152,..,..,..,..,..,..,..,152,..,101,52,6,6,6,0,0,0,171,..,18,6,0,0,18,7,7,8,75,..,8,5,0,0,0,0,0,0,22
801071074,..,0,103,202,189,222,168,60,3,946,..,17,83,62,38,36,16,3,0,250,..,0,8,14,20,13,5,6,0,62,544,..,..,..,..,..,..,..,..,544,..,112,..,..,..,..,..,..,..,112,..,129,71,21,8,4,0,0,0,229,..,17,22,0,3,4,4,0,0,51,..,10,11,4,3,0,3,0,0,34,..,10,10,11,7,10,8,0,0,56,..,0,24,22,29,50,42,14,4,178,7,8,11,7,9,4,6,0,0,42,549,309,340,345,303,339,242,81,6,2515,..,3,143,201,188,258,120,35,5,953,..,31,86,52,46,31,10,0,0,264,..,3,28,38,49,34,12,6,3,169,495,..,..,..,..,..,..,..,..,495,..,119,..,..,..,..,..,..,..,119,..,79,46,9,0,3,0,0,0,141,..,10,11,3,0,5,18,7,5,64,..,7,4,0,5,0,0,0,0,21
801071075,..,0,82,195,255,248,121,42,8,960,..,10,74,55,42,24,8,0,0,226,..,0,8,6,19,12,5,0,0,50,494,..,..,..,..,..,..,..,..,494,..,156,..,..,..,..,..,..,..,156,..,164,81,15,7,4,0,0,0,266,..,13,13,5,10,6,0,4,0,46,..,12,3,8,8,0,0,0,0,36,..,4,15,6,9,8,0,0,0,36,..,3,16,19,27,36,23,10,7,137,5,10,5,3,5,3,3,0,0,38,496,374,301,303,373,337,171,58,17,2433,..,0,120,225,291,215,92,31,3,970,..,19,75,58,39,19,3,0,0,219,..,5,30,44,55,38,14,8,4,193,485,..,..,..,..,..,..,..,..,485,..,162,..,..,..,..,..,..,..,162,..,104,55,6,5,5,0,0,0,174,..,8,9,4,7,13,5,10,0,53,..,5,9,3,0,0,0,0,0,15
801071076,..,0,33,152,148,161,152,52,10,697,..,0,23,24,26,14,14,3,0,102,..,0,3,3,4,12,4,0,0,21,272,..,..,..,..,..,..,..,..,272,..,105,..,..,..,..,..,..,..,105,..,64,52,9,11,0,0,0,0,133,..,5,3,0,0,0,0,0,0,10,..,0,4,0,0,0,0,0,0,10,..,4,6,4,0,3,3,0,0,23,..,0,7,6,10,12,19,3,4,60,0,0,0,4,3,0,5,0,0,17,274,180,130,196,200,205,196,60,12,1458,..,3,47,165,149,186,124,32,7,709,..,0,13,27,22,14,16,5,0,101,..,0,3,5,15,15,10,4,5,61,287,..,..,..,..,..,..,..,..,287,..,99,..,..,..,..,..,..,..,99,..,32,18,3,4,0,0,0,0,66,..,0,0,0,0,0,8,3,0,22,..,5,4,0,3,0,0,0,0,10
801071077,..,0,44,107,106,135,94,27,4,514,..,7,53,39,22,12,9,0,0,134,..,0,0,8,7,5,4,0,0,22,294,..,..,..,..,..,..,..,..,294,..,74,..,..,..,..,..,..,..,74,..,66,47,16,6,0,0,0,0,134,..,8,5,0,0,0,0,0,0,20,..,0,5,5,0,3,5,0,0,16,..,3,10,0,3,0,3,0,0,20,..,5,10,8,18,26,15,3,9,85,5,3,8,6,3,0,0,0,0,24,301,169,177,178,164,182,126,33,11,1338,..,5,62,121,112,125,77,13,0,516,..,21,46,36,22,9,0,0,0,134,..,0,22,32,19,21,4,4,0,103,226,..,..,..,..,..,..,..,..,226,..,55,..,..,..,..,..,..,..,55,..,43,35,8,0,3,0,0,0,99,..,6,8,0,4,3,3,3,0,25,..,4,0,0,0,0,0,0,0,8
801071078,..,5,174,286,335,390,182,90,17,1477,..,30,120,65,53,37,10,4,0,325,..,0,8,15,23,20,7,0,3,77,763,..,..,..,..,..,..,..,..,763,..,182,..,..,..,..,..,..,..,182,..,204,124,27,8,3,0,0,0,369,..,18,16,3,4,15,3,0,0,70,..,14,5,10,0,0,0,0,0,26,..,5,11,11,16,12,10,0,0,69,..,9,43,28,54,49,32,18,13,247,3,9,13,11,3,7,3,0,0,48,768,478,512,457,500,535,255,124,33,3662,..,12,224,315,350,350,158,62,14,1484,..,42,136,64,63,27,9,0,0,340,..,13,49,78,96,55,17,14,10,323,710,..,..,..,..,..,..,..,..,710,..,192,..,..,..,..,..,..,..,192,..,153,72,4,8,7,0,0,0,240,..,6,12,0,11,13,17,11,6,78,..,13,12,5,5,0,0,0,0,38
801071079,..,3,76,146,103,130,134,54,8,653,..,7,42,30,25,16,13,0,0,126,..,0,0,9,9,7,5,0,0,26,342,..,..,..,..,..,..,..,..,342,..,73,..,..,..,..,..,..,..,73,..,66,38,17,3,0,0,0,0,126,..,14,0,6,3,0,0,0,0,28,..,0,11,0,0,0,0,0,0,10,..,6,5,0,0,7,0,0,0,19,..,0,9,8,9,16,14,6,0,62,0,3,3,5,0,0,4,0,0,16,342,161,193,213,156,171,169,69,12,1477,..,0,98,146,106,136,127,37,0,656,..,8,48,27,25,17,6,0,0,126,..,3,17,29,32,21,12,3,0,112,293,..,..,..,..,..,..,..,..,293,..,75,..,..,..,..,..,..,..,75,..,46,23,11,7,0,0,0,0,94,..,6,9,0,0,7,7,6,9,32,..,4,0,0,3,0,0,0,0,15
801071080,..,3,158,133,67,75,101,75,17,627,..,42,119,31,22,16,7,0,0,245,..,0,0,9,13,7,8,0,0,45,212,..,..,..,..,..,..,..,..,212,..,50,..,..,..,..,..,..,..,50,..,35,27,7,6,3,0,0,0,77,..,8,20,6,4,0,0,0,0,46,..,12,21,3,0,0,0,0,0,41,..,30,39,10,9,7,0,0,0,103,..,22,111,82,60,54,47,25,15,410,5,5,10,9,3,4,0,0,0,38,223,202,507,298,187,167,159,110,34,1890,..,9,188,112,72,85,85,58,7,627,..,59,109,27,16,15,10,3,0,239,..,4,27,44,51,25,13,7,7,175,212,..,..,..,..,..,..,..,..,212,..,37,..,..,..,..,..,..,..,37,..,29,12,3,3,0,0,0,0,55,..,16,10,5,0,8,8,0,0,49,..,3,10,8,0,0,0,0,0,19
801071081,..,0,114,188,135,180,107,50,15,799,..,17,70,44,23,24,5,0,0,180,..,0,0,18,13,7,0,6,0,47,427,..,..,..,..,..,..,..,..,427,..,106,..,..,..,..,..,..,..,106,..,85,57,9,5,0,0,0,0,163,..,12,16,4,5,3,7,3,0,47,..,3,14,0,0,0,0,0,0,20,..,4,23,10,0,12,0,0,0,53,..,5,19,24,29,23,26,12,7,142,5,3,4,4,0,5,3,0,0,25,429,246,321,301,220,256,148,67,28,2022,..,8,150,191,142,162,88,49,8,797,..,28,86,32,17,24,0,0,0,188,..,3,33,43,58,16,10,6,6,165,458,..,..,..,..,..,..,..,..,458,..,91,..,..,..,..,..,..,..,91,..,62,36,3,7,5,0,0,0,116,..,7,7,6,4,8,10,3,5,48,..,8,9,3,0,0,0,0,0,17
801071082,..,4,233,556,587,504,649,298,52,2870,..,45,245,133,112,82,31,20,8,668,..,0,9,38,47,45,18,15,4,172,1425,..,..,..,..,..,..,..,..,1425,..,412,..,..,..,..,..,..,..,412,..,318,184,91,53,11,5,0,0,664,..,41,41,12,24,26,12,7,7,169,..,24,41,14,7,8,0,0,0,101,..,40,63,34,22,21,18,3,0,203,..,12,64,78,105,139,114,65,15,590,27,20,23,28,16,9,15,0,4,135,1447,897,907,978,975,838,858,407,90,7401,..,12,304,630,575,502,620,223,10,2873,..,64,245,138,114,65,22,14,0,661,..,11,83,140,165,87,60,22,16,588,1353,..,..,..,..,..,..,..,..,1353,..,383,..,..,..,..,..,..,..,383,..,206,84,31,26,9,0,0,0,359,..,37,30,11,12,35,50,13,8,192,..,23,28,6,4,0,3,0,0,72
801071083,..,0,25,70,62,75,66,15,0,326,..,0,16,7,13,4,6,0,0,44,..,0,0,3,5,3,0,0,0,11,153,..,..,..,..,..,..,..,..,153,..,37,..,..,..,..,..,..,..,37,..,26,22,7,4,0,0,0,0,64,..,0,0,0,0,0,0,0,0,10,..,4,4,0,0,0,0,0,0,11,..,0,3,0,0,0,4,0,0,3,..,0,0,3,4,7,5,5,0,26,0,0,3,0,0,0,0,0,0,7,152,66,71,92,89,101,92,17,9,683,..,0,34,85,72,74,61,9,0,327,..,0,22,9,13,7,0,0,0,43,..,0,3,5,8,4,5,0,0,35,144,..,..,..,..,..,..,..,..,144,..,52,..,..,..,..,..,..,..,52,..,15,17,5,0,0,0,0,0,37,..,0,0,0,0,0,6,0,0,8,..,0,0,0,0,0,0,0,0,0
801071084,..,3,86,211,203,239,219,99,35,1086,..,8,75,41,29,30,12,3,0,197,..,0,3,10,16,12,3,0,0,50,512,..,..,..,..,..,..,..,..,512,..,114,..,..,..,..,..,..,..,114,..,116,82,23,5,0,0,0,0,226,..,14,15,3,4,8,9,0,0,57,..,8,18,4,3,0,0,0,0,32,..,9,20,11,5,9,4,3,0,54,..,0,11,24,31,38,37,22,16,182,4,3,5,4,8,5,0,0,0,39,511,284,313,338,301,342,287,126,57,2555,..,9,120,234,186,256,182,81,23,1088,..,16,76,39,26,20,6,4,0,200,..,0,19,37,60,38,10,15,3,193,458,..,..,..,..,..,..,..,..,458,..,123,..,..,..,..,..,..,..,123,..,67,49,13,11,7,0,0,0,156,..,12,7,5,5,13,9,9,7,59,..,8,8,0,0,4,0,0,0,23
801071085,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
801071086,..,0,18,55,68,83,73,18,6,321,..,12,23,10,21,11,9,0,0,80,..,0,0,0,3,0,4,0,0,15,167,..,..,..,..,..,..,..,..,167,..,58,..,..,..,..,..,..,..,58,..,40,19,5,8,0,0,0,0,76,..,9,7,0,0,3,0,0,0,22,..,7,3,0,0,0,5,0,0,12,..,4,7,3,0,0,0,0,0,11,..,0,3,5,8,12,18,0,0,48,4,6,0,4,0,6,0,0,0,14,170,131,88,93,102,119,105,24,3,834,..,0,26,74,53,86,66,12,5,319,..,16,32,10,19,7,3,0,0,85,..,0,5,11,17,9,6,3,0,57,149,..,..,..,..,..,..,..,..,149,..,26,..,..,..,..,..,..,..,26,..,10,25,0,0,3,0,0,0,38,..,4,3,3,0,3,5,0,0,15,..,3,0,0,0,0,0,0,0,11
801071087,..,6,70,92,109,94,96,25,5,490,..,7,54,40,23,19,3,0,0,150,..,0,0,15,15,6,5,0,3,40,296,..,..,..,..,..,..,..,..,296,..,89,..,..,..,..,..,..,..,89,..,77,34,17,7,0,0,0,0,141,..,14,13,4,3,4,0,0,0,44,..,14,14,0,4,0,0,0,0,30,..,6,13,8,4,4,4,4,0,41,..,7,19,20,26,29,24,8,0,127,0,13,5,4,0,3,0,0,0,36,296,222,222,216,188,159,127,37,9,1477,..,10,84,102,113,110,67,16,4,496,..,12,59,30,19,17,11,3,0,151,..,0,31,35,42,24,8,5,0,148,280,..,..,..,..,..,..,..,..,280,..,67,..,..,..,..,..,..,..,67,..,36,28,7,4,0,6,0,0,76,..,11,9,0,0,7,3,3,5,42,..,6,6,5,0,0,0,0,0,12
801071088,..,0,80,154,150,166,99,23,6,680,..,15,60,34,33,23,8,0,0,183,..,0,5,4,12,11,0,0,0,30,357,..,..,..,..,..,..,..,..,357,..,104,..,..,..,..,..,..,..,104,..,107,62,14,7,0,0,0,0,192,..,11,19,3,4,6,3,3,0,48,..,6,7,4,3,4,0,0,0,29,..,17,8,5,11,5,4,0,0,41,..,0,11,15,24,32,17,3,3,108,9,7,5,3,4,6,3,4,0,45,365,267,265,240,245,250,141,38,12,1818,..,3,107,152,166,183,59,16,0,685,..,29,71,40,35,18,6,0,0,203,..,3,23,33,43,32,9,5,6,149,333,..,..,..,..,..,..,..,..,333,..,113,..,..,..,..,..,..,..,113,..,69,40,10,0,6,0,0,0,121,..,3,8,5,0,8,4,0,3,33,..,9,9,0,4,0,0,0,0,19
801071089,..,0,0,0,0,5,0,0,0,4,..,0,0,0,0,0,3,0,0,3,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,3,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,7,0,0,16,..,0,0,0,3,0,0,0,0,9,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
801071090,..,5,172,322,296,256,315,124,23,1520,..,15,104,87,55,34,23,3,3,322,..,0,3,11,27,11,7,5,5,71,816,..,..,..,..,..,..,..,..,816,..,185,..,..,..,..,..,..,..,185,..,148,82,44,25,7,0,0,0,306,..,22,21,4,8,5,8,0,0,70,..,12,23,8,3,6,3,0,0,54,..,16,45,5,19,12,3,3,0,101,..,4,35,35,41,74,50,34,9,285,5,11,18,13,9,7,8,0,0,72,823,418,506,535,483,411,414,171,38,3802,..,11,208,377,277,275,303,79,9,1536,..,29,101,75,52,42,7,6,0,317,..,4,41,66,57,53,32,14,7,264,704,..,..,..,..,..,..,..,..,704,..,201,..,..,..,..,..,..,..,201,..,84,46,19,12,0,3,0,0,163,..,12,12,4,7,19,17,3,13,80,..,12,14,9,0,7,5,0,0,43
801071132,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
801081091,..,0,16,108,149,144,136,94,17,666,..,4,22,16,16,15,5,6,0,73,..,0,0,8,6,0,4,3,0,27,260,..,..,..,..,..,..,..,..,260,..,103,..,..,..,..,..,..,..,103,..,49,24,18,9,6,0,0,0,98,..,6,6,0,0,6,0,4,3,13,..,4,10,0,7,0,0,0,0,21,..,4,5,0,5,0,6,0,0,10,..,0,4,0,13,0,16,15,5,53,5,4,0,0,0,3,4,0,0,13,264,155,70,155,203,175,170,114,24,1332,..,0,22,132,161,141,141,66,11,677,..,5,14,19,15,8,0,0,0,72,..,0,0,13,16,12,11,9,3,68,251,..,..,..,..,..,..,..,..,251,..,101,..,..,..,..,..,..,..,101,..,36,21,13,8,0,0,0,0,72,..,0,0,0,0,6,6,5,0,17,..,0,7,3,0,0,0,0,0,13
