SA2_CODE_2021,M_0_149_CFNC,M_0_149_CF_C_und15,M_0_149_CFNC_und15,M_0_149_1PF_C_und15,M_0_149_1PFNC_und15,M_0_149_OthF,M_0_149_Tot,M_150_299_CFNC,M_150_299_CF_C_und15,M_150_299_CFNC_und15,M_150_299_1PF_C_und15,M_150_299_1PFNC_und15,M_150_299_OthF,M_150_299_Tot,M_300_449_CFNC,M_300_449_CF_C_und15,M_300_449_CFNC_und15,M_300_449_1PF_C_und15,M_300_449_1PFNC_und15,M_300_449_OthF,M_300_449_Tot,M_450_599_CFNC,M_450_599_CF_C_und15,M_450_599_CFNC_und15,M_450_599_1PF_C_und15,M_450_599_1PFNC_und15,M_450_599_OthF,M_450_599_Tot,M_600_799_CFNC,M_600_799_CF_C_und15,M_600_799_CFNC_und15,M_600_799_1PF_C_und15,M_600_799_1PFNC_und15,M_600_799_OthF,M_600_799_Tot,M_800_999_CFNC,M_800_999_CF_C_und15,M_800_999_CFNC_und15,M_800_999_1PF_C_und15,M_800_999_1PFNC_und15,M_800_999_OthF,M_800_999_Tot,M_1000_1199_CFNC,M_1000_1199_CF_C_und15,M_1000_1199_CFNC_und15,M_1000_1199_1PF_C_und15,M_1000_1199_1PFNC_und15,M_1000_1199_OthF,M_1000_1199_Tot,M_1200_1399_CFNC,M_1200_1399_CF_C_und15,M_1200_1399_CFNC_und15,M_1200_1399_1PF_C_und15,M_1200_1399_1PFNC_und15,M_1200_1399_OthF,M_1200_1399_Tot,M_1400_1599_CFNC,M_1400_1599_CF_C_und15,M_1400_1599_CFNC_und15,M_1400_1599_1PF_C_und15,M_1400_1599_1PFNC_und15,M_1400_1599_OthF,M_1400_1599_Tot,M_1600_1799_CFNC,M_1600_1799_CF_C_und15,M_1600_1799_CFNC_und15,M_1600_1799_1PF_C_und15,M_1600_1799_1PFNC_und15,M_1600_1799_OthF,M_1600_1799_Tot,M_1800_1999_CFNC,M_1800_1999_CF_C_und15,M_1800_1999_CFNC_und15,M_1800_1999_1PF_C_und15,M_1800_1999_1PFNC_und15,M_1800_1999_OthF,M_1800_1999_Tot,M_2000_2199_CFNC,M_2000_2199_CF_C_und15,M_2000_2199_CFNC_und15,M_2000_2199_1PF_C_und15,M_2000_2199_1PFNC_und15,M_2000_2199_OthF,M_2000_2199_Tot,M_2200_2399_CFNC,M_2200_2399_CF_C_und15,M_2200_2399_CFNC_und15,M_2200_2399_1PF_C_und15,M_2200_2399_1PFNC_und15,M_2200_2399_OthF,M_2200_2399_Tot,M_2400_2599_CFNC,M_2400_2599_CF_C_und15,M_2400_2599_CFNC_und15,M_2400_2599_1PF_C_und15,M_2400_2599_1PFNC_und15,M_2400_2599_OthF,M_2400_2599_Tot,M_2600_2999_CFNC,M_2600_2999_CF_C_und15,M_2600_2999_CFNC_und15,M_2600_2999_1PF_C_und15,M_2600_2999_1PFNC_und15,M_2600_2999_OthF,M_2600_2999_Tot,M_3000_3999_CFNC,M_3000_3999_CF_C_und15,M_3000_3999_CFNC_und15,M_3000_3999_1PF_C_und15,M_3000_3999_1PFNC_und15,M_3000_3999_OthF,M_3000_3999_Tot,M_4000_4999_CFNC,M_4000_4999_CF_C_und15,M_4000_4999_CFNC_und15,M_4000_4999_1PF_C_und15,M_4000_4999_1PFNC_und15,M_4000_4999_OthF,M_4000_4999_Tot,M_5000over_CFNC,M_5000over_CF_C_und15,M_5000over_CFNC_und15,M_5000over_1PF_C_und15,M_5000over_1PFNC_und15,M_5000over_OthF,M_5000over_Tot,M_NS_CFNC,M_NS_CF_C_und15,M_NS_CFNC_und15,M_NS_1PF_C_und15,M_NS_1PFNC_und15,M_NS_OthF,M_NS_Tot,Tot_CFNC,Tot_CF_C_und15,Tot_CFNC_und15,Tot_1PF_C_und15,Tot_1PFNC_und15,Tot_OthF,Tot_Tot
801041043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,0,8,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,18,4,0,0,0,30
801041044,8,4,5,0,0,3,17,0,0,0,0,0,0,3,0,7,0,0,0,0,7,3,4,0,0,3,0,6,8,11,0,0,0,0,18,9,9,0,0,4,0,23,15,18,0,5,8,0,39,18,21,7,0,7,0,58,14,32,5,8,7,0,62,26,36,10,8,3,0,77,15,28,9,9,6,0,61,31,57,12,3,0,0,102,17,33,5,5,4,0,63,11,30,4,5,0,0,47,19,49,16,5,5,0,89,22,85,18,4,0,0,137,11,27,4,0,0,0,43,9,28,4,0,0,0,35,14,25,11,3,0,0,55,235,495,114,52,49,12,952
801041045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801041046,16,11,0,0,0,0,37,0,3,0,0,0,0,3,4,0,3,0,0,0,13,6,4,0,0,3,0,18,6,3,4,0,0,0,21,14,10,7,3,6,0,35,5,24,12,5,10,0,51,23,39,8,14,8,3,96,30,52,12,8,9,0,107,50,79,20,19,13,0,176,54,103,17,15,7,3,195,63,132,31,17,15,0,264,37,49,7,3,9,0,108,19,49,10,3,0,0,81,46,69,20,0,8,0,133,27,52,25,3,7,0,117,14,29,8,3,0,3,51,0,21,0,0,0,0,26,14,23,10,5,3,0,51,435,748,202,97,103,13,1595
801041047,11,14,7,0,6,0,39,4,0,5,0,0,0,6,6,0,5,0,0,0,5,9,5,0,0,0,0,13,3,4,0,0,0,0,11,8,4,6,0,0,0,21,8,12,10,0,3,0,33,6,7,5,0,4,0,33,15,19,17,0,6,0,59,7,11,12,0,0,0,35,16,8,14,3,3,0,45,20,36,16,6,10,0,85,18,29,9,5,0,0,58,15,27,12,0,0,0,56,15,47,15,8,3,0,95,35,83,33,0,3,0,158,12,36,18,3,0,0,69,12,22,16,0,0,0,52,5,16,9,3,3,0,38,220,385,222,32,44,12,915
801041048,10,3,12,0,0,0,25,4,5,4,3,3,0,13,0,0,0,0,4,0,13,0,0,0,0,0,0,4,9,5,0,0,0,0,14,12,7,5,4,5,0,28,13,9,10,7,5,0,36,12,13,9,0,7,0,41,23,14,12,3,0,0,56,17,22,4,6,4,0,66,17,18,5,9,3,0,52,26,45,14,0,5,0,89,7,38,14,0,4,0,61,6,22,3,5,0,0,39,14,36,9,0,4,0,63,17,43,14,4,5,0,78,6,8,7,0,0,0,18,0,6,8,0,0,0,16,12,7,0,0,0,0,21,211,299,112,49,44,5,734
801041116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801041117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801041118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,3,0,0,0,0,4,0,9,0,0,0,0,11,4,11,0,0,3,0,16,0,6,0,0,0,0,8,4,11,0,0,0,0,17,6,8,0,0,0,0,10,0,0,0,0,0,0,3,0,11,0,0,0,0,12,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,6,0,0,0,0,8,15,66,6,5,7,0,106
801041119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801041120,5,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,8,7,5,0,0,0,3,12,8,26,7,6,7,0,48,19,35,6,12,3,0,65,33,63,3,7,0,0,112,12,48,0,0,3,0,73,23,71,5,3,4,0,103,15,49,9,0,5,0,75,7,49,0,0,0,0,71,22,90,7,5,0,0,127,31,121,17,4,0,0,176,7,35,4,0,0,0,45,0,12,3,0,0,0,16,18,23,4,7,0,0,45,210,651,70,48,27,15,1020
801041121,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,4,0,4,0,0,0,0,10,3,4,0,0,0,0,11,10,10,0,0,0,0,22,3,7,0,0,0,0,21,8,7,0,0,3,0,16,12,18,3,0,0,0,32,12,21,0,0,0,0,33,16,32,4,0,0,0,52,15,49,4,4,0,0,70,15,60,9,0,0,0,86,4,11,4,0,0,0,18,5,5,0,0,0,0,15,5,25,3,0,0,0,32,106,278,28,14,9,0,435
801041122,3,0,0,0,0,0,8,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,0,0,0,0,5,5,4,0,0,0,0,10,5,8,0,0,0,0,16,18,20,3,3,0,0,46,8,19,0,0,0,0,35,3,32,3,0,0,0,44,15,57,4,0,0,0,80,23,89,8,0,0,0,124,4,27,3,0,0,0,40,5,19,4,0,0,0,27,0,25,4,3,0,0,34,97,316,38,15,9,0,478
801051049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801051050,8,8,8,0,3,0,21,5,5,0,0,0,0,6,5,0,5,0,0,0,5,4,5,6,0,0,0,11,6,0,0,0,0,0,4,4,9,0,0,0,0,13,0,5,3,0,0,0,10,4,6,3,0,0,0,19,8,5,3,0,0,0,15,5,9,3,0,0,0,20,0,10,6,4,0,0,19,16,15,4,0,0,0,39,0,15,0,0,0,0,19,3,9,3,0,0,0,11,4,27,5,5,4,0,50,24,64,15,3,3,0,117,20,41,3,0,0,0,68,13,32,11,3,0,0,57,9,13,0,0,3,0,22,125,264,84,24,28,0,528
801051051,3,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,9,3,0,0,0,0,6,3,0,0,0,0,0,3,12,4,0,0,0,0,15,21,4,0,0,0,0,25,29,9,0,0,0,3,36,43,6,0,0,0,0,50,29,5,0,0,0,4,45,40,15,0,4,6,0,61,15,4,0,0,0,0,20,11,9,0,0,0,0,21,16,10,0,3,4,0,36,33,20,7,3,0,0,56,11,9,3,0,3,0,30,10,3,3,0,0,0,12,9,0,0,0,0,0,10,289,95,21,18,14,7,441
801051053,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,4,0,0,0,0,0,4,4,0,0,0,0,0,3,6,4,0,0,0,0,12,18,0,0,0,0,0,18,18,8,0,0,0,0,22,12,0,0,0,0,0,17,21,0,0,0,0,0,29,16,0,0,0,0,0,16,9,6,0,0,0,0,11,11,0,0,0,0,0,16,10,0,4,5,0,0,15,8,0,0,0,0,0,10,4,0,0,0,0,0,3,4,0,0,0,0,0,4,154,21,11,4,5,0,190
801051054,0,0,0,0,0,0,6,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,8,0,6,0,0,0,0,11,11,12,3,0,0,0,24,7,0,0,3,0,0,12,14,0,0,0,0,0,14,23,7,0,3,0,0,33,9,8,6,0,0,0,20,14,7,0,3,4,0,29,3,3,0,4,0,0,13,5,6,0,0,0,3,19,12,17,3,5,0,0,36,22,28,0,0,0,0,52,4,7,0,0,0,0,19,3,3,0,0,0,0,9,0,4,0,0,0,0,12,142,106,23,23,8,3,307
801051055,3,4,0,0,0,0,20,0,0,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,11,5,3,0,0,0,0,7,3,0,4,0,4,0,11,6,7,4,0,0,0,17,9,11,0,0,0,0,18,13,7,6,0,0,0,34,6,14,0,0,0,0,19,10,27,4,4,0,0,51,7,13,0,7,0,0,20,7,10,0,0,0,0,24,11,28,0,4,0,0,43,18,60,8,4,0,0,94,4,17,3,0,0,0,27,10,14,3,0,0,0,24,5,8,3,0,0,0,14,118,231,51,28,10,3,447
801051056,5,8,0,0,0,0,9,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,3,0,0,0,9,0,3,0,0,0,0,8,3,0,0,0,0,0,9,0,5,0,0,5,0,15,0,4,4,0,0,0,13,0,8,0,0,0,0,12,0,12,0,0,3,0,18,4,8,4,0,0,0,18,9,21,11,0,5,0,38,5,9,4,0,0,0,14,4,14,0,0,0,0,13,11,29,9,0,4,0,50,14,63,10,4,0,0,91,5,21,0,0,0,0,35,4,21,8,0,0,0,30,0,11,0,0,3,0,11,72,233,56,19,22,0,402
801051057,5,0,5,0,0,0,14,0,0,0,0,0,0,6,3,0,0,0,0,0,3,7,0,0,0,0,0,11,0,3,0,0,0,0,6,4,3,0,0,0,0,10,4,5,3,3,0,0,24,15,6,3,0,3,0,27,14,7,4,3,0,0,30,15,15,0,7,0,0,37,11,13,0,0,5,0,27,23,11,4,0,0,0,41,10,3,0,0,0,0,16,14,9,0,0,0,0,20,11,21,3,0,0,0,41,15,32,6,0,0,0,52,4,16,3,0,0,0,23,3,10,4,0,0,0,20,5,7,0,3,0,0,19,174,157,36,21,16,7,412
801051058,11,7,6,3,0,0,32,5,5,4,0,0,0,8,0,0,3,4,3,0,12,0,4,0,0,0,0,8,0,0,3,0,0,0,4,4,0,5,3,0,0,13,8,4,0,0,0,0,7,7,18,0,4,3,0,25,5,7,0,0,0,0,21,4,8,0,3,0,0,18,10,5,3,0,0,0,17,17,18,5,6,3,0,45,0,6,0,5,0,0,14,5,13,3,0,0,0,22,11,25,3,5,5,0,50,20,66,15,11,4,0,110,15,26,15,0,0,0,61,14,39,8,0,0,0,57,3,11,0,0,0,0,17,143,258,78,39,20,0,548
801051060,10,0,0,0,0,0,13,0,0,0,0,0,0,5,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,5,8,0,0,0,4,0,11,6,4,0,0,0,0,13,13,5,0,0,6,0,19,16,0,0,0,0,0,16,15,8,0,0,0,0,30,14,6,0,0,0,0,21,22,11,3,0,0,0,35,8,5,0,0,0,0,19,0,0,0,0,0,0,8,16,12,3,0,0,0,32,16,23,5,0,5,0,43,9,9,6,0,0,0,26,10,14,3,0,0,0,23,0,0,0,0,0,0,3,172,94,25,20,18,0,328
801051061,8,3,3,3,0,0,16,0,3,0,0,0,0,3,9,0,0,0,0,0,11,0,0,0,4,0,0,4,0,3,0,0,0,0,14,8,3,3,0,0,0,12,12,11,6,7,3,0,37,25,9,0,4,7,0,43,22,23,6,8,6,0,63,23,25,8,10,4,0,59,29,28,3,10,0,0,72,22,34,5,8,5,0,75,12,30,3,5,0,0,52,12,21,0,0,3,0,39,29,63,8,3,3,0,108,22,89,12,14,7,0,140,15,27,6,0,0,0,46,11,13,4,0,0,0,32,7,6,0,0,3,0,18,255,413,67,78,49,4,860
801051123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801051124,8,5,10,0,0,0,28,0,6,0,0,0,0,6,3,0,3,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,3,0,3,0,6,3,0,0,0,13,3,10,3,0,0,0,17,7,4,4,0,0,0,15,8,3,3,0,0,0,18,9,9,7,0,0,0,18,10,7,0,0,3,0,19,11,9,3,4,0,0,23,7,7,0,0,0,0,13,3,11,4,0,0,0,20,10,15,5,0,0,0,29,23,49,14,5,0,0,96,8,35,10,0,4,0,62,13,28,13,0,0,0,60,0,5,6,0,0,0,18,141,203,81,13,13,0,452
801051125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801051126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801051127,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,4,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,9,10,0,0,0,0,0,10,3,0,0,0,0,0,8,0,0,0,0,0,0,0,3,0,4,0,0,0,3,5,10,0,0,0,0,22,6,3,0,0,0,0,11,14,7,0,0,0,0,23,3,0,0,0,0,0,3,46,31,13,4,7,0,103
801051128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801061062,6,5,8,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,9,4,0,0,0,0,0,3,4,0,0,0,0,0,4,3,3,5,0,3,0,11,4,3,0,0,0,0,8,3,0,0,0,0,0,9,4,3,3,0,0,0,10,0,3,3,0,0,0,10,7,8,5,0,0,0,14,0,0,0,0,0,0,5,3,0,5,0,0,0,7,5,14,0,0,0,0,21,10,28,5,0,0,0,53,11,27,9,0,0,0,46,13,53,10,3,0,0,81,0,9,4,0,0,0,16,64,170,57,13,14,0,315
801061063,0,0,5,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,3,9,0,3,0,0,0,9,7,0,0,0,0,0,7,3,0,0,0,0,0,3,6,0,0,0,4,0,12,0,0,0,0,3,0,4,0,0,0,0,0,0,8,3,0,0,0,0,0,4,12,4,0,0,0,0,20,7,4,4,0,0,0,22,11,26,8,0,0,0,45,3,6,8,4,0,0,19,70,56,28,9,8,0,168
801061064,9,3,12,0,0,0,27,4,0,0,0,0,0,8,5,3,0,0,0,0,10,0,0,0,0,0,0,5,0,0,4,0,0,0,5,3,0,0,0,4,0,10,7,0,3,0,4,3,19,9,3,0,4,0,0,25,19,9,6,0,0,0,39,16,10,0,6,3,0,24,14,5,5,0,0,0,23,18,7,4,4,3,0,34,8,5,0,0,0,0,13,3,5,0,0,0,0,12,10,8,3,0,0,0,17,12,24,16,3,4,0,59,18,28,15,3,0,0,67,14,59,19,6,0,0,103,5,5,3,0,0,0,12,178,188,87,32,23,5,514
801061066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801061067,14,11,7,0,0,0,34,0,0,3,0,0,0,4,3,4,3,4,0,0,10,0,0,0,3,0,0,5,3,0,0,0,0,0,4,9,0,3,0,0,0,9,8,6,4,0,0,0,17,3,8,7,3,0,0,25,10,6,3,0,0,0,24,7,6,5,4,4,0,24,0,8,0,6,0,0,22,17,24,17,4,5,0,74,10,20,0,0,0,0,30,7,18,0,4,0,0,24,19,30,8,6,0,5,59,24,88,8,5,5,0,136,10,43,7,4,0,0,65,10,36,9,0,0,0,54,8,17,10,0,0,0,32,153,327,83,52,39,10,661
801061068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
