SA2_CODE_2021,F_Vietnam_0_4,F_Vietnam_5_14,F_Vietnam_15_24,F_Vietnam_25_44,F_Vietnam_45_54,F_Vietnam_55_64,F_Vietnam_65_74,F_Vietnam_75_84,F_Vietnam_85ov,F_Vietnam_Tot,F_Wales_0_4,F_Wales_5_14,F_Wales_15_24,F_Wales_25_44,F_Wales_45_54,F_Wales_55_64,F_Wales_65_74,F_Wales_75_84,F_Wales_85ov,F_Wales_Tot,F_Zimbabwe_0_4,F_Zimbabwe_5_14,F_Zimbabwe_15_24,F_Zimbabwe_25_44,F_Zimbabwe_45_54,F_Zimbabwe_55_64,F_Zimbabwe_65_74,F_Zimbabwe_75_84,F_Zimbabwe_85ov,F_Zimbabwe_Tot,F_Elsewhere_0_4,F_Elsewhere_5_14,F_Elsewhere_15_24,F_Elsewhere_25_44,F_Elsewhere_45_54,F_Elsewhere_55_64,F_Elsewhere_65_74,F_Elsewhere_75_84,F_Elsewhere_85ov,F_Elsewhere_Tot,F_COB_NS_0_4,F_COB_NS_5_14,F_COB_NS_15_24,F_COB_NS_25_44,F_COB_NS_45_54,F_COB_NS_55_64,F_COB_NS_65_74,F_COB_NS_75_84,F_COB_NS_85ov,F_COB_NS_Tot,F_Tot_0_4,F_Tot_5_14,F_Tot_15_24,F_Tot_25_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_Afghanistan_0_4,P_Afghanistan_5_14,P_Afghanistan_15_24,P_Afghanistan_25_44,P_Afghanistan_45_54,P_Afghanistan_55_64,P_Afghanistan_65_74,P_Afghanistan_75_84,P_Afghanistan_85ov,P_Afghanistan_Tot,P_Australia_0_4,P_Australia_5_14,P_Australia_15_24,P_Australia_25_44,P_Australia_45_54,P_Australia_55_64,P_Australia_65_74,P_Australia_75_84,P_Australia_85ov,P_Australia_Tot,P_Bangladesh_0_4,P_Bangladesh_5_14,P_Bangladesh_15_24,P_Bangladesh_25_44,P_Bangladesh_45_54,P_Bangladesh_55_64,P_Bangladesh_65_74,P_Bangladesh_75_84,P_Bangladesh_85ov,P_Bangladesh_Tot,P_Bosnia_Herzegov_0_4,P_Bosnia_Herzegov_5_14,P_Bosnia_Herzegov_15_24,P_Bosnia_Herzegov_25_44,P_Bosnia_Herzegov_45_54,P_Bosnia_Herzegov_55_64,P_Bosnia_Herzegov_65_74,P_Bosnia_Herzegov_75_84,P_Bosnia_Herzegov_85ov,P_Bosnia_Herzegov_Tot,P_Brazil_0_4,P_Brazil_5_14,P_Brazil_15_24,P_Brazil_25_44,P_Brazil_45_54,P_Brazil_55_64,P_Brazil_65_74,P_Brazil_75_84,P_Brazil_85ov,P_Brazil_Tot,P_Cambodia_0_4,P_Cambodia_5_14,P_Cambodia_15_24,P_Cambodia_25_44,P_Cambodia_45_54,P_Cambodia_55_64,P_Cambodia_65_74,P_Cambodia_75_84,P_Cambodia_85ov,P_Cambodia_Tot,P_Canada_0_4,P_Canada_5_14,P_Canada_15_24,P_Canada_25_44,P_Canada_45_54,P_Canada_55_64,P_Canada_65_74,P_Canada_75_84,P_Canada_85ov,P_Canada_Tot,P_Chile_0_4,P_Chile_5_14,P_Chile_15_24,P_Chile_25_44,P_Chile_45_54,P_Chile_55_64,P_Chile_65_74,P_Chile_75_84,P_Chile_85ov,P_Chile_Tot,P_China_0_4,P_China_5_14,P_China_15_24,P_China_25_44,P_China_45_54,P_China_55_64,P_China_65_74,P_China_75_84,P_China_85ov,P_China_Tot,P_Croatia_0_4,P_Croatia_5_14,P_Croatia_15_24,P_Croatia_25_44,P_Croatia_45_54,P_Croatia_55_64,P_Croatia_65_74,P_Croatia_75_84,P_Croatia_85ov,P_Croatia_Tot,P_Egypt_0_4,P_Egypt_5_14,P_Egypt_15_24,P_Egypt_25_44,P_Egypt_45_54,P_Egypt_55_64,P_Egypt_65_74,P_Egypt_75_84,P_Egypt_85ov,P_Egypt_Tot,P_England_0_4,P_England_5_14,P_England_15_24,P_England_25_44,P_England_45_54,P_England_55_64,P_England_65_74,P_England_75_84,P_England_85ov,P_England_Tot,P_Fiji_0_4,P_Fiji_5_14,P_Fiji_15_24,P_Fiji_25_44,P_Fiji_45_54,P_Fiji_55_64,P_Fiji_65_74,P_Fiji_75_84,P_Fiji_85ov,P_Fiji_Tot,P_France_0_4,P_France_5_14,P_France_15_24,P_France_25_44,P_France_45_54,P_France_55_64,P_France_65_74,P_France_75_84,P_France_85ov,P_France_Tot
801061070,0,0,0,0,5,0,0,0,0,11,0,0,0,0,0,0,6,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,5,14,11,11,13,0,5,58,0,3,12,13,9,7,19,13,6,66,56,189,159,298,213,240,290,134,55,1628,0,0,0,0,0,0,0,0,0,0,111,295,266,347,254,306,331,160,46,2116,0,0,0,4,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,3,0,0,3,0,0,4,0,0,3,0,11,4,9,0,0,31,0,0,0,0,0,0,0,0,0,3,0,3,5,21,13,7,3,5,0,52,0,0,0,0,0,4,5,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,7,11,18,33,56,28,14,159,0,0,0,4,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,4
801061129,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,19,4,0,4,0,3,38,3,10,10,51,15,8,10,5,0,111,24,54,86,413,135,113,124,33,6,997,0,0,0,0,0,0,0,0,0,0,43,54,116,512,152,144,149,41,4,1217,0,5,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,20,7,0,0,0,0,35,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,3,0,0,5,14,13,18,18,9,0,81,0,0,0,5,0,0,0,0,0,5,0,0,0,7,0,0,0,0,0,7
801061130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,11,3,3,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,5,21,6,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801061131,0,0,0,3,0,0,0,0,0,9,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,7,60,19,23,7,4,0,121,5,13,36,140,36,27,27,8,3,301,131,157,334,1662,367,354,268,118,30,3419,0,0,0,0,0,0,0,0,0,0,216,240,450,2130,431,423,316,133,34,4363,0,3,0,10,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,4,0,0,0,7,3,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,18,8,5,5,3,0,37,0,0,0,0,3,0,0,0,0,8,0,5,4,71,11,13,0,0,0,98,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,5,9,74,50,58,34,19,0,245,0,0,0,9,0,5,0,0,0,9,0,0,6,16,7,6,0,0,0,39
801071071,0,0,0,3,0,5,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,25,21,6,10,0,74,7,12,0,27,5,4,6,0,0,62,158,369,338,792,388,290,147,60,17,2558,0,0,0,4,0,0,4,0,0,12,306,714,634,1185,588,390,150,66,13,4049,0,0,0,3,0,3,0,0,0,6,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,3,0,0,0,4,4,0,0,0,0,10,0,0,4,6,4,8,0,4,0,21,0,0,0,0,3,4,7,0,0,13,0,0,0,5,0,0,0,0,0,10,0,0,5,14,28,53,22,17,5,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801071072,0,0,0,6,7,7,0,7,0,31,0,0,0,0,0,0,0,0,0,9,0,0,4,5,0,0,0,0,0,8,0,0,3,16,19,11,13,15,3,80,0,8,7,11,8,0,4,0,0,45,107,260,235,551,293,269,187,101,27,2026,0,0,0,0,0,0,0,0,0,3,230,438,409,737,360,316,199,73,26,2785,0,0,0,8,0,7,0,0,0,27,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,12,0,0,0,0,0,0,0,0,0,6,0,0,0,7,13,13,6,6,0,49,0,0,0,0,0,7,0,6,0,12,0,0,0,0,0,3,0,0,0,3,0,0,7,12,19,24,36,9,0,116,0,0,0,3,0,0,0,0,0,3,0,3,0,4,0,3,0,0,0,4
801071073,0,0,6,3,4,3,0,5,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,22,19,24,25,9,0,102,5,10,9,20,9,3,8,15,8,95,184,381,353,772,394,438,244,115,66,2941,0,0,0,0,0,0,0,0,0,0,370,684,617,1223,563,596,288,94,48,4489,0,0,0,6,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,0,0,0,4,4,0,6,4,0,13,0,0,0,14,6,4,4,0,0,26,0,0,0,0,0,5,4,3,0,16,0,3,0,0,0,0,0,0,0,5,0,10,16,27,27,40,31,21,3,176,0,0,0,0,4,4,0,0,0,10,0,0,0,0,0,4,0,0,0,4
801071074,0,0,0,10,3,3,9,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,8,20,12,15,9,6,3,73,3,10,14,24,3,7,0,0,0,74,180,345,294,709,326,433,240,82,20,2626,0,0,0,3,0,0,0,0,0,3,348,650,538,1130,472,575,320,87,15,4136,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,7,0,3,0,3,0,0,0,0,0,8,0,0,0,6,4,0,7,6,0,24,0,0,0,0,0,8,7,3,0,13,0,0,0,0,0,0,0,0,0,0,0,9,5,6,18,43,32,15,3,141,0,0,0,0,3,5,0,0,0,10,0,0,0,0,0,0,0,0,0,6
801071075,0,0,0,8,3,4,3,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,7,0,0,3,16,22,6,7,5,5,64,3,12,4,16,11,3,0,0,0,58,167,349,328,684,441,341,171,85,26,2591,0,0,0,3,0,0,0,0,0,3,302,651,616,1026,633,442,204,67,18,3963,0,0,0,4,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,5,0,0,4,0,0,0,0,3,7,4,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0,4,0,0,25,0,0,0,0,3,4,0,7,3,14,0,0,0,0,0,0,0,0,0,10,0,0,10,21,22,60,23,20,7,171,0,0,0,0,0,0,0,0,0,5,0,0,0,3,4,0,0,0,0,5
801071076,0,0,0,4,0,3,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,13,11,12,11,12,0,54,0,0,4,0,0,7,5,3,0,18,59,240,150,317,203,246,215,57,14,1504,0,0,0,0,0,0,0,0,0,0,147,390,292,500,274,304,268,64,14,2263,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,11,10,0,0,49,0,0,0,0,0,4,12,0,0,17,0,0,0,0,0,0,0,0,0,3,0,3,5,16,27,31,37,16,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,9
801071077,0,0,0,0,3,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,13,4,8,8,0,0,41,0,6,0,10,3,4,3,0,0,30,79,165,143,395,173,211,111,34,18,1326,0,0,0,0,0,0,0,0,0,0,163,351,289,596,255,307,154,37,9,2151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,6,0,3,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,5,6,4,0,0,0,18,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,3,0,0,0,15,3,26,22,8,3,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801071078,0,0,0,9,3,6,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,27,20,24,21,10,9,113,0,18,14,30,13,12,15,17,14,128,243,501,479,1103,605,563,338,198,82,4096,0,0,0,0,0,0,0,0,0,3,499,925,857,1617,802,740,361,172,60,6027,0,0,3,6,0,6,5,4,0,24,0,0,0,0,0,3,3,0,0,8,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,3,3,0,0,6,0,0,0,0,0,7,3,0,0,19,0,0,0,7,8,3,3,3,0,31,0,0,0,0,0,7,4,6,0,16,0,0,0,0,0,0,0,0,0,4,0,0,8,16,32,77,41,45,13,243,0,0,0,6,3,6,3,0,0,19,0,0,0,0,0,0,0,0,0,11
801071079,0,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,22,4,3,6,12,0,54,5,3,0,15,0,3,4,0,0,38,102,206,161,448,195,208,201,67,18,1607,0,0,0,7,0,6,0,0,0,8,202,403,283,650,278,273,253,64,14,2429,0,0,0,5,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,10,0,0,0,0,0,0,6,0,0,3,0,0,0,5,0,0,0,0,0,10,0,0,0,0,0,0,0,9,0,12,0,0,0,0,0,0,0,0,0,3,4,6,0,15,8,30,24,16,0,104,0,0,0,0,0,3,0,0,0,6,0,0,0,4,0,0,0,0,0,4
801071080,0,0,6,12,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,3,0,30,11,8,4,8,0,64,3,5,4,27,3,7,9,18,10,86,112,111,233,808,217,232,211,148,61,2130,0,0,0,0,0,0,0,0,0,0,202,180,356,896,275,269,262,160,56,2665,0,0,0,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,12,0,0,0,4,5,3,0,0,0,8,0,0,5,27,5,9,5,3,0,46,0,0,0,0,0,6,4,3,4,12,0,0,0,0,0,0,6,0,0,4,0,0,6,22,13,32,18,26,12,131,0,0,4,6,3,0,0,0,0,14,0,0,0,3,3,0,0,0,0,7
801071081,0,0,0,4,9,8,4,0,0,29,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,22,13,17,8,7,0,71,3,0,4,17,10,3,8,10,4,55,152,313,224,650,271,291,176,116,54,2246,0,0,0,0,0,0,0,0,0,0,295,552,396,942,350,358,194,100,49,3227,0,0,3,4,5,3,0,0,0,15,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,13,0,0,0,0,0,0,3,0,0,4,0,0,0,7,4,4,3,0,0,22,0,0,0,0,0,7,4,0,0,11,0,0,0,0,0,0,0,0,0,4,0,0,8,11,17,38,16,24,7,117,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3
801071082,0,0,0,8,9,6,0,6,0,33,0,0,0,0,0,5,0,4,0,13,0,4,4,3,0,0,0,3,0,10,0,12,20,61,37,33,55,33,4,254,9,33,23,66,35,21,45,10,9,259,413,1006,818,1994,1078,928,1109,457,98,7886,0,0,0,0,0,6,0,0,0,3,830,1856,1477,2954,1503,1270,1386,509,105,11891,0,0,0,11,4,0,4,0,0,21,0,0,0,0,0,0,8,3,5,15,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,15,9,13,4,0,0,44,0,0,0,5,5,3,3,4,0,26,0,0,3,26,15,14,7,7,3,77,0,0,0,0,9,8,17,20,5,49,0,0,0,0,3,4,4,7,0,13,0,7,16,72,83,129,144,87,23,569,0,0,0,6,3,6,0,0,0,18,0,0,0,13,6,3,4,0,0,26
801071083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,11,0,0,0,3,0,0,0,0,0,3,39,110,74,186,95,100,85,19,3,711,0,0,0,0,0,0,0,0,0,0,85,198,128,298,151,149,120,19,5,1161,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,8,16,15,10,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
801071084,0,0,0,3,6,17,9,4,0,34,0,0,0,0,0,0,4,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,9,17,14,22,20,19,18,126,0,5,3,10,10,11,11,14,17,87,157,310,261,685,322,436,334,261,198,2968,0,0,3,3,0,0,0,0,0,11,321,585,460,991,440,503,389,223,170,4079,0,0,0,3,0,0,0,0,0,10,0,0,0,4,0,0,5,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,10,0,0,0,7,0,0,0,0,0,6,0,0,0,3,0,0,3,0,0,9,0,0,0,18,14,10,9,3,0,49,0,0,0,0,0,0,11,11,0,19,0,0,0,0,0,0,0,0,0,3,0,4,3,12,9,44,39,32,36,169,0,0,0,4,0,4,0,0,0,9,0,0,0,4,0,0,0,0,0,9
801071085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801071086,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,7,0,0,24,0,0,3,9,6,0,0,0,3,31,52,104,70,222,104,140,103,24,9,835,0,0,0,0,0,0,0,0,0,0,95,221,187,311,164,188,127,31,9,1328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,14,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,5,14,10,6,5,48,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3
801071087,0,0,4,4,0,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,9,11,11,10,0,53,4,10,4,21,6,4,4,0,0,56,89,215,150,445,207,212,124,45,15,1516,0,0,0,5,0,0,0,0,0,5,185,373,309,685,286,266,163,38,14,2311,0,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,5,0,6,0,0,0,0,0,12,0,0,0,0,0,3,0,0,0,5,0,0,0,8,5,0,6,0,0,23,0,0,0,0,0,0,0,4,0,11,0,0,0,0,0,0,0,0,0,0,0,5,7,11,4,34,18,8,3,84,0,0,6,6,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0
801071088,0,0,0,4,9,3,3,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,15,8,11,6,0,0,59,0,9,3,13,5,8,3,0,0,38,113,242,252,549,293,302,121,36,15,1910,0,0,0,4,0,0,0,0,0,7,227,471,485,834,417,410,149,43,15,3042,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,8,0,0,11,0,0,0,7,3,0,5,0,0,16,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,12,18,36,14,5,0,103,0,0,0,8,3,3,3,0,0,23,0,0,0,0,0,0,0,0,0,3
801071089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,3,9,4,6,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,6,5,3,11,7,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801071090,0,0,0,5,3,4,3,0,0,21,0,0,0,0,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,8,0,3,8,41,19,22,30,15,0,142,6,11,11,32,11,17,14,10,0,110,218,504,394,1066,465,518,522,178,51,3916,0,0,0,0,0,0,0,0,0,0,449,986,699,1554,659,674,647,197,41,5897,0,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,3,0,0,5,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,3,0,0,0,17,0,0,0,4,8,0,0,0,0,7,0,7,4,22,15,9,4,0,0,57,0,0,0,0,0,0,11,9,0,17,0,4,0,0,6,0,0,0,0,10,0,6,3,31,36,46,66,41,11,242,0,0,0,4,8,0,0,0,0,12,0,0,0,4,3,5,0,0,0,15
801071132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801081091,0,0,0,4,0,4,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,9,0,0,0,0,12,13,6,4,0,39,0,0,0,4,0,3,3,8,0,26,42,208,149,272,227,206,199,148,32,1484,0,0,0,0,0,0,0,0,0,0,99,385,283,385,326,257,246,169,30,2170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,11,7,0,0,26,0,0,0,0,0,0,0,7,0,8,0,0,0,0,0,0,0,0,0,3,0,12,9,12,20,35,26,23,10,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801081092,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,12,10,11,6,10,6,63,0,0,0,10,12,7,6,7,0,54,112,210,197,436,270,188,173,97,30,1714,0,0,0,0,0,0,0,0,0,0,189,422,367,619,381,260,200,120,34,2599,0,0,0,3,0,0,0,0,0,7,0,0,0,0,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,3,0,13,0,0,0,0,0,0,0,0,0,3,0,0,5,14,3,0,0,0,0,23,0,0,0,0,0,5,4,4,0,11,0,0,0,0,0,0,0,0,0,0,0,3,7,22,23,39,25,20,4,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5
801081093,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,14,4,8,10,10,4,53,3,12,4,20,3,10,5,3,0,73,94,242,135,436,234,154,170,145,48,1654,0,3,0,4,0,0,0,0,0,6,193,418,249,578,343,203,201,142,40,2372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,3,0,0,0,13,0,0,0,4,0,0,0,0,0,4,0,0,0,15,7,3,4,4,0,35,0,0,0,0,0,0,3,5,0,8,0,0,0,0,0,0,0,0,0,0,0,8,4,10,20,14,13,29,12,108,0,0,0,3,0,0,0,0,0,5,0,0,0,5,4,0,0,0,0,6
