SA2_CODE_2021,POL_CL_Oth_SEO,POL_CL_Oth_UOLSE_VWorW,POL_CL_Oth_UOLSE_NWorNAA,POL_CL_Oth_UOLSE_Tot,POL_CL_Oth_NS,POL_CL_Oth_Tot,POL_CL_Tot_SEO,POL_CL_Tot_UOLSE_VWorW,POL_CL_Tot_UOLSE_NWorNAA,POL_CL_Tot_UOLSE_Tot,POL_CL_Tot_NS,POL_CL_Tot_Tot,POL_Croatian_SEO,POL_Croatian_UOLSE_VWorW,POL_Croatian_UOLSE_NWorNAA,POL_Croatian_UOLSE_Tot,POL_Croatian_NS,POL_Croatian_Tot,POL_French_SEO,POL_French_UOLSE_VWorW,POL_French_UOLSE_NWorNAA,POL_French_UOLSE_Tot,POL_French_NS,POL_French_Tot,POL_German_SEO,POL_German_UOLSE_VWorW,POL_German_UOLSE_NWorNAA,POL_German_UOLSE_Tot,POL_German_NS,POL_German_Tot,POL_Greek_SEO,POL_Greek_UOLSE_VWorW,POL_Greek_UOLSE_NWorNAA,POL_Greek_UOLSE_Tot,POL_Greek_NS,POL_Greek_Tot,POL_IAL_Bengali_SEO,POL_IAL_Bengali_UOLSE_VWorW,POL_IAL_Bengali_UOLSE_NWorNAA,POL_IAL_Bengali_UOLSE_Tot,POL_IAL_Bengali_NS,POL_IAL_Bengali_Tot,POL_IAL_Guj_SEO,POL_IAL_Guj_UOLSE_VWorW,POL_IAL_Guj_UOLSE_NWorNAA,POL_IAL_Guj_UOLSE_Tot,POL_IAL_Guj_NS,POL_IAL_Guj_Tot,POL_IAL_Hindi_SEO,POL_IAL_Hindi_UOLSE_VWorW,POL_IAL_Hindi_UOLSE_NWorNAA,POL_IAL_Hindi_UOLSE_Tot,POL_IAL_Hindi_NS,POL_IAL_Hindi_Tot,POL_IAL_Nepali_SEO,POL_IAL_Nepali_UOLSE_VWorW,POL_IAL_Nepali_UOLSE_NWorNAA,POL_IAL_Nepali_UOLSE_Tot,POL_IAL_Nepali_NS,POL_IAL_Nepali_Tot,POL_IAL_Punjabi_SEO,POL_IAL_Punjabi_UOLSE_VWorW,POL_IAL_Punjabi_UOLSE_NWorNAA,POL_IAL_Punjabi_UOLSE_Tot,POL_IAL_Punjabi_NS,POL_IAL_Punjabi_Tot,POL_IAL_Sinhal_SEO,POL_IAL_Sinhal_UOLSE_VWorW,POL_IAL_Sinhal_UOLSE_NWorNAA,POL_IAL_Sinhal_UOLSE_Tot,POL_IAL_Sinhal_NS,POL_IAL_Sinhal_Tot,POL_IAL_Urdu_SEO,POL_IAL_Urdu_UOLSE_VWorW,POL_IAL_Urdu_UOLSE_NWorNAA,POL_IAL_Urdu_UOLSE_Tot,POL_IAL_Urdu_NS,POL_IAL_Urdu_Tot,POL_IAL_Oth_SEO,POL_IAL_Oth_UOLSE_VWorW,POL_IAL_Oth_UOLSE_NWorNAA,POL_IAL_Oth_UOLSE_Tot,POL_IAL_Oth_NS,POL_IAL_Oth_Tot,POL_IAL_Tot_SEO,POL_IAL_Tot_UOLSE_VWorW,POL_IAL_Tot_UOLSE_NWorNAA,POL_IAL_Tot_UOLSE_Tot,POL_IAL_Tot_NS,POL_IAL_Tot_Tot,POL_Italian_SEO,POL_Italian_UOLSE_VWorW,POL_Italian_UOLSE_NWorNAA,POL_Italian_UOLSE_Tot,POL_Italian_NS,POL_Italian_Tot,POL_Japan_SEO,POL_Japan_UOLSE_VWorW,POL_Japan_UOLSE_NWorNAA,POL_Japan_UOLSE_Tot,POL_Japan_NS,POL_Japan_Tot,POL_Khmer_SEO,POL_Khmer_UOLSE_VWorW,POL_Khmer_UOLSE_NWorNAA,POL_Khmer_UOLSE_Tot,POL_Khmer_NS,POL_Khmer_Tot,POL_Korean_SEO,POL_Korean_UOLSE_VWorW,POL_Korean_UOLSE_NWorNAA,POL_Korean_UOLSE_Tot,POL_Korean_NS,POL_Korean_Tot,POL_Macedon_SEO,POL_Macedon_UOLSE_VWorW,POL_Macedon_UOLSE_NWorNAA,POL_Macedon_UOLSE_Tot,POL_Macedon_NS,POL_Macedon_Tot,POL_Malayalam_SEO,POL_Malayalam_UOLSE_VWorW,POL_Malayalam_UOLSE_NWorNAA,POL_Malayalam_UOLSE_Tot,POL_Malayalam_NS,POL_Malayalam_Tot,POL_Persian_ED_SEO,POL_Persian_ED_UOLSE_VWorW,POL_Persian_ED_UOLSE_NWorNAA,POL_Persian_ED_UOLSE_Tot,POL_Persian_ED_NS,POL_Persian_ED_Tot,POL_Polish_SEO,POL_Polish_UOLSE_VWorW,POL_Polish_UOLSE_NWorNAA,POL_Polish_UOLSE_Tot,POL_Polish_NS,POL_Polish_Tot,POL_Portuguese_SEO,POL_Portuguese_UOLSE_VWorW,POL_Portuguese_UOLSE_NWorNAA,POL_Portuguese_UOLSE_Tot,POL_Portuguese_NS,POL_Portuguese_Tot,POL_Russian_SEO,POL_Russian_UOLSE_VWorW,POL_Russian_UOLSE_NWorNAA,POL_Russian_UOLSE_Tot,POL_Russian_NS,POL_Russian_Tot,POL_Samoan_SEO,POL_Samoan_UOLSE_VWorW,POL_Samoan_UOLSE_NWorNAA,POL_Samoan_UOLSE_Tot,POL_Samoan_NS,POL_Samoan_Tot,POL_Serbian_SEO,POL_Serbian_UOLSE_VWorW,POL_Serbian_UOLSE_NWorNAA,POL_Serbian_UOLSE_Tot,POL_Serbian_NS,POL_Serbian_Tot,POL_SAL_Filipin_SEO,POL_SAL_Filipin_UOLSE_VWorW,POL_SAL_Filipin_UOLSE_NWorNAA,POL_SAL_Filipin_UOLSE_Tot,POL_SAL_Filipin_NS,POL_SAL_Filipin_Tot,POL_SAL_Indon_SEO,POL_SAL_Indon_UOLSE_VWorW,POL_SAL_Indon_UOLSE_NWorNAA,POL_SAL_Indon_UOLSE_Tot,POL_SAL_Indon_NS,POL_SAL_Indon_Tot,POL_SAL_Tagalog_SEO,POL_SAL_Tagalog_UOLSE_VWorW,POL_SAL_Tagalog_UOLSE_NWorNAA,POL_SAL_Tagalog_UOLSE_Tot,POL_SAL_Tagalog_NS,POL_SAL_Tagalog_Tot,POL_SAL_Oth_SEO,POL_SAL_Oth_UOLSE_VWorW,POL_SAL_Oth_UOLSE_NWorNAA,POL_SAL_Oth_UOLSE_Tot,POL_SAL_Oth_NS,POL_SAL_Oth_Tot,POL_SAL_Tot_SEO,POL_SAL_Tot_UOLSE_VWorW,POL_SAL_Tot_UOLSE_NWorNAA,POL_SAL_Tot_UOLSE_Tot,POL_SAL_Tot_NS,POL_SAL_Tot_Tot,POL_Spanish_SEO,POL_Spanish_UOLSE_VWorW,POL_Spanish_UOLSE_NWorNAA,POL_Spanish_UOLSE_Tot,POL_Spanish_NS,POL_Spanish_Tot,POL_Tamil_SEO,POL_Tamil_UOLSE_VWorW
801051057,..,9,0,7,0,7,..,249,37,280,5,290,..,24,8,36,0,36,..,32,0,31,0,31,..,41,0,37,0,42,..,38,5,45,0,45,..,33,0,33,0,33,..,10,0,10,0,10,..,58,0,58,0,62,..,70,4,76,0,74,..,12,0,17,0,17,..,13,0,17,0,17,..,22,4,24,0,23,..,10,0,10,0,10,..,226,8,235,4,236,..,43,3,47,0,47,..,17,0,17,0,17,..,0,0,0,0,0,..,32,5,35,0,35,..,7,0,7,0,7,..,7,0,7,0,8,..,22,0,22,0,22,..,12,0,12,0,12,..,9,0,9,0,9,..,14,3,16,0,16,..,10,0,10,0,10,..,28,10,38,0,38,..,15,0,10,0,10,..,43,0,44,0,44,..,5,0,5,0,5,..,16,0,16,0,16,..,77,3,81,0,81,..,62,0,62,0,62,..,14
801051058,..,8,0,8,0,8,..,129,20,155,4,160,..,33,3,38,0,38,..,36,0,36,0,36,..,56,4,53,0,53,..,38,0,38,0,38,..,3,0,3,0,3,..,0,0,0,0,0,..,19,0,19,0,19,..,28,0,28,0,28,..,35,0,34,0,38,..,9,0,9,0,9,..,15,0,15,0,15,..,10,0,10,0,10,..,125,0,122,0,123,..,36,0,37,0,37,..,9,4,17,0,17,..,3,0,3,0,3,..,18,7,24,0,28,..,9,0,13,0,13,..,9,0,9,0,9,..,6,0,8,4,9,..,15,0,20,0,20,..,5,0,5,0,5,..,5,0,5,0,5,..,0,0,0,0,0,..,13,0,16,0,16,..,3,0,3,0,3,..,23,0,23,0,23,..,8,0,8,0,8,..,11,0,11,0,11,..,37,0,37,0,37,..,31,0,36,0,40,..,23
801051060,..,7,0,11,0,11,..,307,31,334,0,339,..,11,0,15,0,15,..,30,0,30,0,30,..,18,4,25,0,25,..,15,0,14,0,14,..,14,0,16,0,16,..,3,0,3,0,3,..,54,3,61,0,61,..,18,0,18,0,18,..,15,0,18,0,18,..,17,0,17,0,17,..,12,0,17,0,17,..,16,0,16,0,16,..,151,4,155,0,155,..,23,3,26,0,26,..,21,0,21,0,21,..,9,0,10,0,9,..,34,3,39,0,39,..,0,0,0,0,0,..,9,0,9,0,9,..,22,4,25,0,25,..,7,0,10,0,10,..,6,0,6,0,6,..,13,0,13,0,13,..,11,0,11,0,11,..,6,4,11,0,11,..,16,0,17,0,17,..,12,0,15,0,15,..,10,0,10,0,10,..,6,0,6,0,6,..,50,3,57,0,57,..,45,5,52,0,52,..,22
801051061,..,6,0,5,0,5,..,159,26,190,3,197,..,22,5,22,5,24,..,46,0,46,0,46,..,49,3,53,3,58,..,38,3,39,0,39,..,11,0,11,0,11,..,7,0,7,0,7,..,36,0,38,0,36,..,67,0,71,0,71,..,12,0,21,0,21,..,9,0,9,0,9,..,28,0,28,0,28,..,8,0,8,0,8,..,189,8,189,0,195,..,41,4,44,0,44,..,21,0,23,0,23,..,0,0,0,0,0,..,24,9,31,0,32,..,4,0,4,0,4,..,0,0,0,0,0,..,17,0,19,0,17,..,10,0,10,0,10,..,5,0,5,0,5,..,12,0,12,0,12,..,8,0,5,0,5,..,14,0,18,0,18,..,17,0,17,0,17,..,21,4,27,0,27,..,17,0,16,0,16,..,18,0,18,0,18,..,71,9,75,0,75,..,57,12,73,0,73,..,28
801051123,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0
801051124,..,0,0,0,0,0,..,113,12,125,0,125,..,6,0,6,0,6,..,55,0,55,0,56,..,34,0,34,3,34,..,30,5,35,0,35,..,17,5,18,0,18,..,0,0,0,0,0,..,9,0,13,0,13,..,17,0,17,0,17,..,3,0,3,0,3,..,3,0,3,0,3,..,12,0,12,0,12,..,5,0,5,0,5,..,73,3,76,0,76,..,22,0,22,0,22,..,16,0,19,0,19,..,0,0,0,0,0,..,9,4,11,0,11,..,11,0,15,0,15,..,0,4,8,0,8,..,7,0,8,0,8,..,4,0,8,0,8,..,13,0,13,0,13,..,5,0,7,0,7,..,3,0,3,0,3,..,8,0,8,0,8,..,0,0,0,0,0,..,7,4,10,0,10,..,14,0,14,0,14,..,6,0,6,0,8,..,24,4,26,0,24,..,35,4,35,5,39,..,8
801051125,..,0,0,0,0,0,..,20,0,20,0,20,..,0,0,0,0,0,..,6,0,6,0,6,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,10,0,10,0,10,..,3,0,3,0,3,..,4,0,4,0,4,..,0,0,0,0,0,..,6,0,6,0,6,..,0,0,0,0,0,..,37,0,37,0,37,..,0,0,0,0,0,..,0,0,6,0,6,..,7,0,7,0,7,..,10,0,10,0,10,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,10,0,10,0,10,..,4,0,4,0,4,..,10,0,10,0,10,..,4,0,4,0,4,..,23,0,23,0,23,..,0,0,0,0,0,..,0
801051126,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0
801051127,..,0,0,0,0,0,..,39,4,47,0,44,..,6,0,6,0,6,..,15,0,15,0,14,..,6,0,6,0,6,..,13,3,13,0,13,..,8,0,8,0,8,..,0,0,0,0,0,..,17,0,17,0,17,..,10,0,12,0,8,..,0,0,0,0,0,..,8,0,8,0,8,..,9,0,9,0,9,..,0,0,0,0,0,..,45,0,48,0,49,..,7,0,7,0,7,..,4,0,4,0,4,..,0,0,0,0,0,..,22,13,36,0,36,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,11,0,11,0,11,..,8,0,8,0,8,..,0,0,0,0,0,..,4,0,4,0,4,..,3,0,3,0,3,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,9,0,9,0,9,..,8,0,8,0,8,..,13
801051128,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0
801061062,..,3,0,3,0,3,..,70,11,86,5,90,..,24,0,20,0,20,..,21,0,21,0,21,..,16,0,16,0,16,..,41,0,42,0,42,..,0,0,0,0,0,..,0,0,0,0,0,..,36,0,36,0,36,..,16,0,16,0,16,..,9,0,9,0,9,..,17,0,17,0,12,..,7,0,7,0,7,..,0,0,0,0,0,..,94,0,91,0,91,..,27,0,27,0,27,..,9,0,9,0,9,..,0,0,0,0,0,..,5,0,5,0,5,..,3,0,3,0,3,..,8,0,12,0,12,..,14,0,14,0,14,..,12,0,14,0,14,..,7,0,7,0,7,..,7,0,11,0,11,..,0,0,0,0,0,..,4,0,4,0,4,..,3,0,3,0,3,..,9,3,12,0,12,..,4,0,4,0,4,..,0,0,0,0,0,..,19,3,22,0,22,..,20,0,19,0,19,..,16
801061063,..,4,0,4,0,4,..,61,4,59,0,59,..,7,0,7,0,7,..,24,0,24,0,24,..,4,0,4,0,4,..,37,0,38,0,38,..,7,0,7,0,7,..,4,0,4,0,4,..,20,0,20,0,20,..,4,0,8,0,7,..,5,0,3,0,3,..,16,0,19,0,19,..,3,0,3,0,3,..,0,0,0,0,0,..,55,3,57,0,59,..,39,0,45,0,45,..,7,0,7,0,7,..,0,0,0,0,0,..,6,0,6,0,6,..,6,0,6,0,6,..,4,0,4,0,4,..,5,0,5,0,5,..,10,0,10,0,10,..,7,0,7,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,4,0,4,0,4,..,9,0,9,0,9,..,11,0,11,0,14,..,8
801061064,..,7,0,8,0,8,..,163,23,187,0,187,..,11,0,14,0,14,..,103,0,103,0,107,..,26,0,26,0,26,..,30,0,28,0,27,..,27,0,27,0,27,..,0,0,3,0,3,..,35,0,35,0,35,..,59,0,64,0,64,..,30,0,28,0,31,..,16,0,16,0,16,..,24,0,24,0,24,..,8,0,8,0,8,..,197,9,206,0,202,..,52,3,57,0,57,..,18,0,13,0,21,..,9,0,9,0,9,..,23,0,25,0,28,..,9,0,9,0,9,..,6,0,6,0,6,..,18,0,22,0,22,..,22,0,22,0,22,..,10,0,12,0,12,..,12,0,15,0,15,..,4,0,4,0,4,..,3,0,7,0,7,..,7,0,7,0,7,..,14,0,19,0,19,..,11,0,11,0,11,..,0,0,0,0,0,..,32,0,35,0,35,..,52,3,50,0,50,..,7
801061066,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0
801061067,..,9,0,10,0,10,..,158,16,174,0,171,..,24,0,25,0,25,..,113,0,113,0,113,..,36,0,36,0,36,..,48,4,50,0,54,..,22,4,27,0,27,..,9,0,9,0,9,..,51,0,58,0,58,..,84,3,88,3,89,..,36,4,36,0,36,..,41,0,41,0,41,..,35,0,35,0,29,..,16,0,16,0,16,..,290,11,301,6,305,..,52,3,59,0,59,..,48,0,44,0,51,..,5,0,4,0,4,..,22,4,28,0,28,..,10,0,9,0,9,..,5,0,10,0,10,..,15,0,15,0,15,..,33,0,36,0,36,..,13,0,14,0,14,..,19,0,22,0,22,..,9,0,9,0,9,..,19,0,22,0,22,..,25,0,25,0,25,..,19,0,19,0,19,..,21,0,21,0,21,..,3,0,3,0,3,..,65,0,68,0,68,..,59,4,62,0,62,..,17
801061068,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0
801061069,..,3,0,3,0,3,..,122,18,141,0,141,..,13,0,13,0,13,..,63,0,64,0,67,..,18,0,18,0,18,..,50,0,57,4,58,..,18,0,16,0,16,..,0,0,0,0,0,..,43,0,45,0,45,..,14,0,14,0,14,..,9,0,9,0,9,..,21,0,26,0,31,..,11,0,10,0,10,..,0,0,0,0,0,..,114,6,123,0,123,..,35,7,40,0,40,..,13,0,13,0,13,..,0,0,0,0,0,..,10,0,10,0,10,..,17,0,17,0,17,..,4,0,4,0,4,..,11,0,10,0,10,..,6,0,6,0,6,..,0,0,0,0,0,..,6,0,6,0,6,..,0,0,0,0,0,..,8,0,8,0,8,..,4,0,4,0,4,..,17,0,17,0,17,..,8,0,8,0,8,..,0,0,0,0,0,..,29,0,29,0,29,..,12,0,12,0,12,..,12
801061070,..,6,0,6,0,6,..,78,13,92,0,92,..,22,0,22,0,19,..,19,0,19,0,18,..,13,0,15,0,11,..,17,0,17,0,19,..,12,3,11,0,9,..,11,0,11,0,11,..,44,0,44,0,44,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,4,0,4,..,3,0,3,0,3,..,5,0,5,0,5,..,79,3,86,0,87,..,50,0,49,0,49,..,4,0,4,0,4,..,3,0,3,0,3,..,10,0,11,0,11,..,11,0,11,0,11,..,3,0,3,0,3,..,6,0,6,0,6,..,5,0,6,0,6,..,3,0,4,0,4,..,15,0,15,0,15,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,10,0,10,0,10,..,13,0,13,0,13,..,0,0,0,0,0,..,25,0,28,0,28,..,28,0,32,0,32,..,14
801061129,..,5,0,5,0,5,..,57,4,60,0,60,..,5,0,5,0,5,..,23,0,24,0,24,..,13,0,13,0,13,..,29,5,26,0,30,..,3,0,3,0,3,..,0,0,0,0,0,..,15,0,15,0,15,..,0,0,0,0,0,..,7,4,6,0,6,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,34,4,34,0,34,..,9,0,9,0,9,..,5,0,5,0,5,..,0,0,0,0,0,..,7,0,11,0,11,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,6,..,6,0,6,0,6,..,7,0,7,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,14,0,15,0,15,..,6,0,6,0,6,..,10,0,10,0,10,..,3,0,3,0,3,..,0,0,0,0,0,..,15,0,15,0,15,..,21,0,21,0,21,..,4
801061130,..,0,0,0,0,0,..,3,5,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0
801061131,..,3,0,11,0,11,..,181,9,190,3,192,..,14,0,16,0,16,..,89,0,91,0,95,..,30,0,30,0,28,..,23,0,23,0,23,..,18,0,18,0,18,..,10,0,10,0,10,..,28,0,29,0,33,..,25,0,24,0,24,..,12,0,12,0,12,..,21,0,21,0,21,..,20,0,19,0,19,..,8,0,7,0,7,..,147,5,148,0,146,..,45,4,46,0,46,..,14,0,16,0,16,..,0,0,0,0,0,..,36,4,44,0,44,..,12,0,12,0,12,..,10,0,10,0,10,..,17,0,17,0,17,..,14,0,13,0,13,..,19,4,16,0,16,..,25,0,25,0,25,..,11,0,8,0,8,..,13,0,13,0,13,..,24,0,24,0,20,..,16,6,18,0,18,..,13,0,13,0,13,..,11,4,10,0,10,..,56,4,63,0,65,..,63,4,63,0,63,..,16
801071071,..,5,0,5,0,5,..,44,11,56,0,56,..,22,0,18,0,18,..,0,0,0,0,0,..,10,0,10,0,10,..,6,3,5,0,5,..,9,4,10,0,10,..,4,0,7,0,7,..,25,0,29,0,29,..,13,0,13,0,15,..,49,0,49,0,54,..,19,0,23,0,23,..,17,5,26,0,26,..,0,0,0,0,0,..,144,12,156,4,158,..,14,4,16,0,16,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,3,0,3,..,7,0,7,0,7,..,24,0,28,0,28,..,15,4,14,0,14,..,11,0,11,0,11,..,13,0,13,0,13,..,4,0,4,0,4,..,6,0,6,0,6,..,17,0,19,0,19,..,19,0,19,0,19,..,7,0,7,0,7,..,26,0,26,0,26,..,5,0,5,0,5,..,60,0,60,0,60,..,47,0,50,0,49,..,8
801071072,..,3,0,3,0,3,..,64,16,82,0,82,..,16,0,20,0,20,..,10,0,11,0,11,..,5,0,5,0,5,..,14,0,16,0,19,..,34,0,31,4,34,..,0,0,0,0,0,..,21,3,27,0,27,..,24,3,27,0,26,..,31,0,31,0,31,..,3,0,3,0,3,..,20,0,23,0,24,..,7,0,7,0,7,..,141,9,152,4,158,..,15,4,17,0,17,..,4,0,4,0,4,..,0,0,0,0,0,..,10,0,10,0,10,..,3,0,3,0,3,..,28,0,29,0,33,..,21,0,21,0,21,..,26,0,26,0,26,..,0,0,0,0,0,..,3,0,3,0,3,..,19,6,16,0,16,..,11,6,10,0,10,..,23,0,23,0,23,..,0,0,0,0,0,..,26,0,26,0,26,..,5,0,5,0,5,..,48,0,48,0,48,..,21,0,22,0,22,..,26
801071073,..,5,0,5,0,5,..,42,7,51,0,52,..,5,3,9,0,9,..,14,0,14,0,14,..,15,0,15,0,11,..,13,5,16,0,16,..,17,0,17,0,20,..,5,3,7,0,7,..,40,0,40,0,40,..,21,0,22,0,22,..,38,4,38,0,38,..,6,0,13,0,13,..,19,0,21,0,21,..,0,0,0,0,0,..,149,12,155,0,159,..,23,5,25,0,26,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,39,5,42,0,46,..,3,0,3,0,3,..,11,0,11,0,11,..,4,0,4,0,4,..,18,0,18,0,18,..,3,0,3,0,3,..,16,0,16,0,16,..,21,0,21,0,21,..,5,0,5,0,5,..,21,0,21,0,21,..,9,0,9,0,9,..,49,0,49,0,49,..,40,6,47,0,45,..,20
801071074,..,0,0,0,0,0,..,35,11,50,0,50,..,14,3,15,0,15,..,11,0,11,0,11,..,17,0,17,0,22,..,13,0,13,0,13,..,7,0,7,0,7,..,6,0,6,0,6,..,23,0,23,0,21,..,22,0,22,0,22,..,17,0,17,0,17,..,10,0,10,0,10,..,8,0,10,0,10,..,9,0,9,0,9,..,98,4,102,0,98,..,24,0,20,0,20,..,9,0,9,0,9,..,0,0,3,0,3,..,0,0,0,0,0,..,11,3,17,0,17,..,50,5,53,0,56,..,5,0,9,0,9,..,5,0,5,0,10,..,3,0,3,0,3,..,12,0,11,0,11,..,7,0,7,0,7,..,21,4,28,0,28,..,21,0,21,0,21,..,6,0,6,0,8,..,25,0,23,0,23,..,4,0,4,0,4,..,56,0,58,0,60,..,27,0,28,0,30,..,3
801071075,..,0,0,0,0,0,..,52,7,61,0,61,..,19,6,19,0,19,..,13,0,13,0,13,..,14,0,14,0,14,..,23,6,27,0,30,..,18,0,18,0,18,..,0,0,0,0,0,..,20,0,20,0,20,..,20,4,24,0,24,..,28,0,31,0,31,..,10,0,10,0,10,..,28,3,32,0,31,..,7,0,7,0,7,..,126,5,133,0,133,..,7,0,7,0,7,..,7,0,7,0,7,..,5,5,9,0,9,..,4,0,4,0,4,..,14,0,14,0,14,..,31,7,33,0,33,..,11,0,13,0,13,..,38,0,38,0,38,..,10,0,8,0,8,..,5,0,5,0,5,..,20,0,20,0,20,..,19,0,19,0,19,..,22,0,22,0,22,..,3,0,3,0,3,..,26,0,26,0,28,..,4,0,4,0,4,..,63,0,63,0,61,..,32,0,31,0,31,..,3
