SAL_CODE_2021,M_Arthritis_0_14,M_Arthritis_15_24,M_Arthritis_25_34,M_Arthritis_35_44,M_Arthritis_45_54,M_Arthritis_55_64,M_Arthritis_65_74,M_Arthritis_75_84,M_Arthritis_85_over,M_Arthritis_Tot,M_Asthma_0_14,M_Asthma_15_24,M_Asthma_25_34,M_Asthma_35_44,M_Asthma_45_54,M_Asthma_55_64,M_Asthma_65_74,M_Asthma_75_84,M_Asthma_85_over,M_Asthma_Tot,M_Cancer_0_14,M_Cancer_15_24,M_Cancer_25_34,M_Cancer_35_44,M_Cancer_45_54,M_Cancer_55_64,M_Cancer_65_74,M_Cancer_75_84,M_Cancer_85_over,M_Cancer_Tot,M_Dementia_0_14,M_Dementia_15_24,M_Dementia_25_34,M_Dementia_35_44,M_Dementia_45_54,M_Dementia_55_64,M_Dementia_65_74,M_Dementia_75_84,M_Dementia_85_over,M_Dementia_Tot,M_Diabetes_0_14,M_Diabetes_15_24,M_Diabetes_25_34,M_Diabetes_35_44,M_Diabetes_45_54,M_Diabetes_55_64,M_Diabetes_65_74,M_Diabetes_75_84,M_Diabetes_85_over,M_Diabetes_Tot,M_Heart_disease_0_14,M_Heart_disease_15_24,M_Heart_disease_25_34,M_Heart_disease_35_44,M_Heart_disease_45_54,M_Heart_disease_55_64,M_Heart_disease_65_74,M_Heart_disease_75_84,M_Heart_disease_85_over,M_Heart_disease_Tot,M_Kidney_disease_0_14,M_Kidney_disease_15_24,M_Kidney_disease_25_34,M_Kidney_disease_35_44,M_Kidney_disease_45_54,M_Kidney_disease_55_64,M_Kidney_disease_65_74,M_Kidney_disease_75_84,M_Kidney_disease_85_over,M_Kidney_disease_Tot,M_Lung_cond_0_14,M_Lung_cond_15_24,M_Lung_cond_25_34,M_Lung_cond_35_44,M_Lung_cond_45_54,M_Lung_cond_55_64,M_Lung_cond_65_74,M_Lung_cond_75_84,M_Lung_cond_85_over,M_Lung_cond_Tot,M_Mental_health_cond_0_14,M_Mental_health_cond_15_24,M_Mental_health_cond_25_34,M_Mental_health_cond_35_44,M_Mental_health_cond_45_54,M_Mental_health_cond_55_64,M_Mental_health_cond_65_74,M_Mental_health_cond_75_84,M_Mental_health_cond_85_over,M_Mental_health_cond_Tot,M_Stroke_0_14,M_Stroke_15_24,M_Stroke_25_34,M_Stroke_35_44,M_Stroke_45_54,M_Stroke_55_64,M_Stroke_65_74,M_Stroke_75_84,M_Stroke_85_over,M_Stroke_Tot,M_Other_0_14,M_Other_15_24,M_Other_25_34,M_Other_35_44,M_Other_45_54,M_Other_55_64,M_Other_65_74,M_Other_75_84,M_Other_85_over,M_Other_Tot,M_None_0_14,M_None_15_24,M_None_25_34,M_None_35_44,M_None_45_54,M_None_55_64,M_None_65_74,M_None_75_84,M_None_85_over,M_None_Tot,M_NS_0_14,M_NS_15_24,M_NS_25_34,M_NS_35_44,M_NS_45_54,M_NS_55_64,M_NS_65_74,M_NS_75_84,M_NS_85_over,M_NS_Tot,M_Tot_0_14,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85_over,M_Tot_Tot,F_Arthritis_0_14,F_Arthritis_15_24,F_Arthritis_25_34,F_Arthritis_35_44,F_Arthritis_45_54,F_Arthritis_55_64,F_Arthritis_65_74,F_Arthritis_75_84,F_Arthritis_85_over,F_Arthritis_Tot,F_Asthma_0_14,F_Asthma_15_24,F_Asthma_25_34,F_Asthma_35_44,F_Asthma_45_54,F_Asthma_55_64,F_Asthma_65_74,F_Asthma_75_84,F_Asthma_85_over,F_Asthma_Tot,F_Cancer_0_14,F_Cancer_15_24,F_Cancer_25_34,F_Cancer_35_44,F_Cancer_45_54,F_Cancer_55_64,F_Cancer_65_74,F_Cancer_75_84,F_Cancer_85_over,F_Cancer_Tot,F_Dementia_0_14,F_Dementia_15_24,F_Dementia_25_34,F_Dementia_35_44,F_Dementia_45_54,F_Dementia_55_64,F_Dementia_65_74,F_Dementia_75_84,F_Dementia_85_over,F_Dementia_Tot,F_Diabetes_0_14,F_Diabetes_15_24,F_Diabetes_25_34,F_Diabetes_35_44,F_Diabetes_45_54,F_Diabetes_55_64,F_Diabetes_65_74,F_Diabetes_75_84,F_Diabetes_85_over,F_Diabetes_Tot,F_Heart_disease_0_14,F_Heart_disease_15_24,F_Heart_disease_25_34,F_Heart_disease_35_44,F_Heart_disease_45_54,F_Heart_disease_55_64,F_Heart_disease_65_74,F_Heart_disease_75_84,F_Heart_disease_85_over,F_Heart_disease_Tot
SAL80057,0,0,3,0,9,7,14,10,3,46,4,4,10,0,15,9,10,3,0,55,0,0,0,0,6,3,13,7,4,33,0,0,0,0,0,0,0,0,0,0,0,3,4,4,0,6,10,8,0,35,0,0,0,0,7,5,23,17,9,61,0,0,0,0,0,0,3,4,0,7,0,0,0,0,0,0,4,4,3,11,3,5,7,3,14,10,5,0,0,47,0,0,0,0,0,3,0,5,0,8,3,6,12,3,7,15,5,8,4,63,97,76,92,57,86,73,49,22,0,552,0,5,9,3,5,6,7,8,0,43,110,96,135,78,133,128,114,70,16,880,0,0,5,6,13,19,32,26,8,109,6,5,19,14,21,6,13,8,3,95,0,0,0,0,3,3,14,9,3,32,0,0,0,0,0,0,0,3,3,6,0,0,0,0,3,3,5,4,0,15,0,0,0,0,0,6,0,11,9,26
SAL80058,0,0,9,11,23,9,10,4,0,66,38,31,43,45,24,12,4,3,0,200,0,0,0,3,8,9,8,0,0,28,0,0,0,0,0,0,4,0,0,4,0,3,9,21,34,37,21,4,0,129,0,0,4,0,11,14,6,5,0,40,0,0,0,3,3,5,0,3,0,14,0,0,0,3,4,0,5,0,0,12,7,37,58,39,29,14,10,0,0,194,0,0,0,0,0,3,4,3,0,10,26,22,35,41,32,21,15,6,0,198,669,369,752,599,310,114,40,8,0,2861,40,37,65,35,21,4,4,0,0,206,785,483,954,766,458,200,103,28,3,3780,0,0,7,16,22,21,28,9,0,103,24,46,61,52,24,11,11,0,0,229,0,0,4,10,17,12,8,3,0,54,0,0,0,0,0,4,4,3,0,11,0,5,0,18,24,26,20,7,0,100,0,3,0,8,0,8,3,0,0,22
SAL80059,0,0,4,5,12,14,50,16,5,106,19,16,6,19,14,12,15,3,0,104,0,0,5,0,0,7,13,7,3,35,0,0,0,0,0,0,0,3,0,3,0,0,0,3,8,14,29,8,0,62,0,0,0,0,5,7,27,13,3,55,0,0,0,0,0,0,11,3,0,14,0,0,0,0,5,5,9,3,0,22,6,22,20,25,17,18,12,6,0,126,0,0,0,0,0,3,4,0,0,7,14,8,8,17,21,16,23,13,0,120,178,92,76,92,73,51,54,10,6,632,7,3,7,11,7,0,0,0,0,35,213,140,105,153,144,124,153,54,13,1099,0,0,5,8,18,32,43,28,4,138,12,13,12,20,16,21,19,18,0,131,0,0,3,5,4,12,21,5,0,50,0,0,0,0,0,0,4,8,0,12,0,3,0,0,8,4,9,4,0,28,0,0,0,0,0,3,15,5,0,23
SAL80060,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,4,0,0,0,17,0,0,5,0,0,0,0,0,0,5,0,0,8,11,11,3,7,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80061,0,0,5,6,9,23,27,29,17,116,31,24,14,14,12,19,18,10,5,147,0,0,0,3,6,10,16,19,4,58,0,0,0,0,0,0,0,9,9,18,0,3,5,4,5,14,17,25,6,79,0,3,0,3,11,15,19,34,16,101,0,0,0,0,0,0,7,10,0,17,0,0,0,0,5,3,9,10,4,31,5,10,16,15,17,11,3,4,8,89,0,0,0,0,0,4,0,5,4,13,18,11,7,12,23,25,15,27,6,144,332,124,118,207,154,90,61,29,7,1122,7,15,10,11,14,12,9,11,3,92,394,179,161,268,236,177,152,140,55,1762,0,4,3,14,19,50,50,60,32,232,20,16,14,25,23,12,16,17,12,155,0,0,0,0,10,10,23,13,10,66,0,0,0,0,0,0,3,14,13,30,0,0,0,9,3,8,10,17,7,54,0,0,0,5,6,6,9,20,18,64
SAL80062,0,0,4,3,15,30,22,5,5,84,34,11,22,15,15,18,11,4,0,130,0,0,0,3,6,11,12,8,0,40,0,0,0,0,0,0,0,0,0,0,0,7,0,4,6,19,31,10,0,77,0,0,3,0,4,9,18,9,0,43,0,0,5,0,0,3,8,6,0,22,0,0,0,0,0,4,8,4,0,16,13,18,24,19,7,11,14,0,0,106,0,0,0,0,4,0,3,0,0,7,26,8,8,13,22,30,20,7,0,134,224,131,120,130,91,90,46,5,0,837,19,9,7,11,11,11,9,0,0,77,301,177,183,188,165,198,134,33,11,1390,0,0,3,10,23,41,37,19,7,140,15,21,34,34,19,25,22,8,0,178,0,0,0,3,3,10,12,5,5,38,0,0,0,0,0,0,0,0,0,0,0,0,4,5,10,23,13,10,0,65,0,0,0,0,0,9,11,6,3,29
SAL80063,0,0,0,11,6,18,30,15,5,85,43,16,25,25,22,15,18,13,4,181,0,0,9,0,4,8,25,11,4,61,0,0,0,0,0,0,0,3,3,6,0,0,0,0,12,10,36,10,0,68,0,0,4,6,0,13,37,21,0,81,0,0,0,0,4,3,8,5,0,20,0,0,0,5,0,0,7,4,0,16,10,15,16,37,23,12,12,3,0,128,0,0,0,0,0,0,5,4,0,9,23,10,17,14,20,22,34,4,3,147,264,114,162,187,104,79,65,26,5,1006,26,11,22,13,14,12,9,3,0,110,369,162,238,286,182,167,189,81,11,1685,0,0,4,13,22,30,85,25,8,187,34,15,30,26,20,21,27,10,0,183,0,0,3,6,7,11,22,9,0,58,0,0,0,0,0,0,4,0,0,4,0,0,5,11,3,22,33,4,0,78,0,0,0,0,3,8,20,9,7,47
SAL80064,0,0,13,12,39,72,45,34,18,233,57,45,51,51,49,45,13,9,7,327,0,6,7,0,13,29,25,12,8,100,0,0,0,0,0,0,0,5,5,10,0,5,5,12,31,80,48,25,13,219,3,4,0,9,21,41,39,41,24,182,0,0,0,4,7,7,13,9,9,49,0,0,0,3,7,14,13,9,8,54,29,48,56,58,58,54,20,5,3,331,0,0,0,0,3,7,9,11,6,36,51,28,27,46,69,80,47,16,3,367,616,347,362,314,290,253,96,26,0,2304,49,19,27,17,29,25,13,13,11,203,789,486,521,464,515,557,268,140,58,3798,0,5,13,34,68,121,118,91,34,484,62,56,81,67,82,54,37,21,6,466,0,0,3,12,26,30,31,23,8,133,0,0,0,0,0,0,7,9,12,28,0,3,9,12,29,55,40,36,10,194,0,0,0,3,15,17,30,37,17,119
SAL80065,0,4,4,10,15,29,36,15,0,113,42,7,22,20,9,19,21,7,0,147,0,0,0,0,3,17,18,6,0,44,0,0,0,0,0,0,5,0,0,5,0,0,6,3,5,18,27,10,0,69,0,0,0,4,10,17,42,17,0,90,0,0,0,0,3,7,8,0,6,24,0,0,0,0,3,9,12,0,0,24,11,16,19,28,22,7,11,3,0,117,0,0,0,0,0,4,4,0,0,8,16,9,16,13,13,29,28,13,0,137,269,122,128,145,85,75,59,21,0,904,18,9,23,14,9,9,5,0,0,87,353,163,203,223,163,177,177,69,14,1542,0,5,6,14,16,50,64,26,3,184,27,8,27,22,12,30,18,8,0,152,0,0,0,0,4,11,12,3,3,33,0,0,0,0,0,0,0,4,0,4,0,0,3,6,16,12,26,3,0,66,0,0,0,0,0,7,13,17,4,41
SAL80066,0,3,4,6,17,13,37,30,10,120,14,16,45,25,11,5,18,10,0,144,0,0,0,5,5,5,18,21,7,61,0,0,0,0,0,0,0,15,11,26,0,0,9,7,18,25,25,17,7,108,0,0,0,3,10,23,42,25,14,117,0,0,0,3,4,0,6,0,3,16,0,0,0,0,3,5,12,8,6,34,5,29,63,34,33,10,13,18,0,205,0,0,0,5,0,3,5,3,6,22,10,11,32,17,15,15,32,31,7,170,186,154,365,208,107,95,53,25,4,1197,15,19,37,4,4,9,15,14,6,123,229,221,526,298,196,179,180,125,43,1997,0,8,13,18,33,45,64,56,28,265,13,36,56,28,29,26,32,16,5,241,0,0,4,3,9,12,16,15,0,59,0,0,0,0,0,0,4,11,8,23,0,0,4,9,7,16,21,18,7,82,0,0,3,0,3,14,22,20,18,80
SAL80067,0,0,9,10,29,26,43,25,12,154,17,33,58,25,26,17,24,7,3,210,0,0,3,0,6,19,16,25,6,75,0,0,0,0,0,5,0,7,11,23,0,0,3,0,10,21,21,13,10,78,0,4,0,0,9,17,43,22,12,107,0,0,3,0,4,0,9,3,5,24,0,0,0,0,0,3,8,7,5,23,7,19,47,30,28,26,26,3,7,193,0,0,0,0,0,3,4,10,4,21,17,15,26,21,30,45,41,26,6,227,291,228,382,250,236,167,79,38,6,1677,27,19,25,18,22,28,4,5,0,148,353,316,533,342,370,321,218,117,44,2614,0,0,7,14,27,56,80,53,40,277,18,34,59,35,32,28,28,11,11,256,0,0,4,4,8,18,24,15,10,83,0,0,0,0,0,0,3,27,41,71,0,0,7,4,8,10,20,12,6,67,0,0,0,0,6,10,15,23,21,75
SAL80068,0,0,10,9,35,34,14,15,8,125,34,48,63,30,42,19,5,4,3,248,0,0,0,0,4,20,10,0,0,34,0,0,0,0,0,0,3,3,3,9,0,0,11,13,25,35,32,7,0,123,0,4,0,4,11,21,25,18,5,88,0,0,4,0,0,6,0,0,0,10,0,0,7,0,4,7,0,0,3,21,13,53,81,48,46,34,14,4,0,293,0,0,0,0,0,3,4,6,0,13,25,28,56,34,62,31,22,5,5,268,597,462,980,562,326,172,54,20,0,3173,41,34,58,46,27,12,10,6,0,234,706,605,1225,723,520,315,156,67,13,4330,0,4,17,23,45,67,60,25,11,252,25,65,87,54,41,24,21,8,0,325,3,5,5,5,20,13,12,5,4,72,0,0,0,0,0,0,0,0,3,3,0,0,7,8,16,26,21,14,3,95,0,0,3,7,8,7,8,7,3,43
SAL80069,0,0,0,8,14,19,21,17,7,86,34,19,18,24,20,8,8,0,0,131,0,0,0,5,0,6,8,13,6,38,0,0,0,0,0,0,0,0,6,6,0,3,0,3,8,15,8,7,8,52,0,0,0,0,3,15,11,19,16,64,0,0,0,0,3,3,4,0,7,17,0,0,0,0,3,6,9,6,4,28,9,19,25,30,23,20,11,6,0,143,0,0,0,0,4,6,0,0,8,18,24,11,13,16,32,23,21,9,4,153,274,117,104,144,153,83,47,11,10,943,19,7,13,12,22,13,13,6,3,108,353,162,163,227,248,176,111,66,42,1548,0,0,3,9,20,49,44,34,23,182,15,19,16,23,18,23,11,5,4,134,0,0,0,3,15,8,18,10,5,59,0,0,0,0,0,0,0,9,7,16,4,0,0,4,3,13,13,15,3,55,0,0,0,0,0,8,9,14,17,48
SAL80070,0,0,0,0,0,0,7,3,0,10,0,0,3,0,3,0,0,0,0,6,0,0,0,0,0,0,4,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,3,6,0,22,23,16,8,11,14,8,9,0,0,89,0,0,0,0,0,0,7,0,0,7,27,21,9,15,21,18,22,13,0,146,0,0,0,0,0,6,3,13,0,22,0,6,0,0,0,3,3,3,0,15,0,0,0,0,0,3,0,10,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,3,3
SAL80071,0,0,8,25,24,18,25,9,0,109,61,32,61,51,27,18,12,3,0,265,0,0,0,7,7,8,4,13,0,39,0,0,0,0,0,0,0,0,0,0,0,0,7,24,31,31,26,6,0,125,0,0,4,6,16,17,16,5,0,64,0,0,0,5,5,0,3,0,0,13,4,0,0,0,0,3,7,5,0,19,15,39,68,53,34,19,6,3,0,237,0,0,0,0,3,5,4,3,0,15,56,28,43,60,55,36,12,5,0,295,775,415,699,596,380,118,39,17,0,3039,45,35,59,37,17,13,3,6,0,215,948,546,897,817,561,240,102,44,9,4164,0,3,11,24,31,46,22,17,0,154,30,43,68,76,41,19,10,4,0,291,0,0,3,8,16,11,15,4,0,57,0,0,0,0,0,0,5,0,0,5,0,0,9,16,21,18,18,7,0,89,0,0,3,8,10,8,11,5,0,45
SAL80072,0,3,0,6,11,11,37,36,7,111,21,10,13,13,23,20,15,5,7,127,0,0,0,0,9,7,22,23,12,73,0,0,0,0,0,0,0,3,0,3,0,0,6,4,14,12,23,16,6,81,0,0,0,0,8,10,25,31,14,88,0,0,0,0,3,5,4,6,4,22,0,0,0,6,4,0,5,10,8,33,12,16,18,23,26,10,9,6,0,120,0,0,0,0,0,3,4,12,4,23,21,10,9,13,26,22,38,12,9,160,178,144,133,121,115,78,52,25,3,849,15,21,11,10,15,9,0,4,0,85,241,205,178,181,212,152,163,119,32,1483,0,0,4,15,22,37,56,57,21,212,22,20,33,14,15,17,31,20,5,177,0,0,0,0,5,14,21,22,5,67,0,0,0,0,0,0,3,4,0,7,0,0,4,3,3,10,4,13,0,37,0,0,0,0,0,3,9,15,11,38
SAL80073,3,0,0,9,9,28,38,37,0,124,34,22,15,22,21,21,12,11,0,158,0,0,0,5,4,14,9,15,0,47,0,0,0,0,0,0,0,7,0,7,0,0,3,0,18,23,21,29,6,100,0,0,0,0,5,16,27,36,8,92,0,0,0,0,3,3,4,10,0,20,0,0,0,0,0,6,12,13,0,31,15,27,31,26,28,20,4,0,0,151,0,0,0,0,5,5,3,4,5,22,16,13,11,27,28,19,14,19,0,147,242,127,167,157,128,70,44,25,9,969,18,8,10,15,16,12,3,0,0,82,327,199,222,244,230,174,123,112,19,1650,0,0,8,13,25,37,62,61,14,220,18,24,39,26,37,36,18,13,0,211,0,0,0,0,6,11,17,18,4,56,0,0,0,0,0,0,0,0,4,4,6,0,3,7,8,16,23,17,5,85,0,0,0,0,4,13,17,25,3,62
SAL80074,0,0,3,3,11,13,24,33,9,96,24,10,14,19,23,8,20,7,0,125,0,0,0,3,0,8,17,15,6,49,0,0,0,0,0,0,0,3,0,3,0,0,0,0,5,10,20,17,4,56,0,0,0,0,3,5,14,18,3,43,0,0,0,0,0,4,0,8,0,12,0,0,0,0,4,0,5,6,0,15,3,18,14,14,22,9,5,9,0,94,0,0,0,0,0,0,0,12,0,12,12,5,12,13,19,17,16,16,0,110,210,100,112,157,108,73,47,29,4,840,32,13,9,4,14,4,11,0,3,90,281,148,156,207,187,132,133,96,23,1363,0,0,3,16,32,29,48,42,22,192,11,19,18,31,30,19,18,8,4,158,0,0,6,4,3,14,18,15,3,63,0,0,0,0,0,0,0,3,0,3,0,0,0,0,10,13,17,9,3,52,0,0,0,4,0,7,8,12,5,36
SAL80075,0,4,4,15,28,40,48,42,16,197,43,23,45,45,28,20,19,6,0,229,0,0,0,3,8,13,26,23,10,83,0,0,0,0,0,0,0,9,8,17,0,7,4,11,23,29,52,33,5,164,0,0,4,5,15,21,34,31,10,120,0,0,3,3,6,13,3,9,0,37,0,0,0,3,10,7,13,12,5,50,20,32,46,56,44,29,16,14,8,265,0,0,0,0,0,7,7,14,3,31,31,24,19,33,44,35,45,32,11,274,466,203,340,285,181,92,69,26,7,1669,35,23,26,24,21,5,8,7,0,149,591,294,472,441,328,216,229,140,42,2753,0,3,10,33,39,61,113,92,46,397,34,37,62,64,51,33,42,29,17,369,0,3,0,7,16,13,19,26,12,96,0,0,0,0,0,0,0,7,16,23,3,3,9,8,26,31,38,22,12,152,0,0,0,4,13,9,26,34,22,108
SAL80076,0,0,5,5,12,20,26,23,19,110,25,16,11,12,19,13,14,15,4,129,0,0,0,0,5,9,9,15,12,50,0,0,0,0,0,0,3,15,11,29,0,0,0,4,7,16,11,15,6,59,0,0,3,0,0,15,20,19,13,70,0,0,0,0,3,0,3,6,5,17,0,0,0,0,0,5,7,9,3,24,8,22,18,18,17,12,5,10,7,117,0,0,0,0,0,0,4,7,7,18,22,6,12,8,18,30,27,12,8,143,243,112,117,153,132,88,60,17,13,935,19,7,8,6,13,9,11,0,6,79,310,159,159,198,209,183,153,82,63,1516,3,0,3,5,22,46,37,48,48,212,11,34,13,18,29,22,19,19,9,174,0,0,0,7,11,14,16,20,11,79,0,0,0,0,0,0,3,14,24,41,0,0,0,4,4,8,10,14,9,49,0,0,0,0,5,3,9,23,33,73
SAL80077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,8,0,48,145,92,46,13,6,5,0,355,3,44,145,92,53,17,6,10,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80078,0,0,0,0,7,19,28,13,10,77,11,11,16,12,5,14,13,4,0,86,0,0,0,0,0,9,11,12,11,43,0,0,0,0,0,0,0,8,3,11,0,0,0,8,6,22,31,18,4,89,0,0,0,0,0,12,27,23,10,72,0,0,0,0,0,0,3,3,7,13,0,0,0,0,0,5,0,5,4,14,9,14,0,6,4,11,8,3,0,55,0,0,0,0,0,0,6,3,5,14,16,11,9,14,20,22,28,7,9,136,148,81,84,75,83,90,60,37,8,666,11,3,4,9,11,11,9,3,0,61,182,118,112,121,136,180,164,106,36,1155,0,0,0,7,11,37,61,54,22,192,10,12,8,13,13,15,22,15,7,115,0,0,0,4,4,10,13,7,4,42,0,0,0,0,0,0,0,3,0,3,0,0,0,0,11,12,21,19,8,71,0,0,0,0,0,0,15,26,9,50
SAL80079,0,0,7,17,7,36,33,22,4,126,39,24,33,39,19,17,10,9,3,193,0,0,0,3,5,7,15,10,5,45,0,0,0,0,0,4,4,0,0,8,0,0,7,15,22,32,28,17,6,127,0,0,0,4,8,23,23,19,8,85,0,0,0,0,0,4,7,3,6,20,0,0,0,8,3,0,12,7,15,45,16,24,31,29,18,24,13,7,7,169,0,0,0,0,0,4,3,9,3,19,39,16,15,23,18,40,25,17,0,193,329,178,233,208,135,123,50,14,4,1274,28,16,11,17,12,16,7,3,0,110,439,250,327,309,228,275,153,72,28,2081,0,3,7,13,36,63,63,58,26,269,26,24,54,38,38,46,19,14,6,265,0,0,9,0,10,18,12,13,4,66,0,0,0,0,0,0,0,0,7,7,0,4,4,9,15,32,18,13,7,102,0,0,0,0,6,7,15,19,10,57
SAL80080,0,0,0,0,0,0,0,0,0,0,11,3,5,0,0,0,0,3,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,3,0,15,0,0,0,3,0,0,3,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7,8,3,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,8,0,7,0,3,5,0,0,0,23,96,21,48,57,20,4,0,0,0,246,4,0,0,0,5,0,0,0,0,9,119,33,59,80,35,14,8,3,0,351,0,0,9,3,0,6,3,0,0,21,3,5,3,12,4,0,0,0,0,27,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0
SAL80081,0,0,6,8,17,49,83,40,16,219,66,41,42,49,32,32,36,12,4,314,0,0,0,3,13,21,47,23,8,115,0,0,0,0,0,0,0,12,10,22,0,0,7,23,22,40,63,31,8,194,7,0,0,5,14,27,55,48,22,178,0,0,0,3,3,6,15,18,6,51,0,0,0,0,3,6,35,18,6,68,23,53,43,52,51,39,31,8,3,303,0,0,0,0,0,7,13,14,3,37,41,28,21,41,54,61,75,28,7,356,567,362,421,386,291,204,166,47,11,2455,45,23,30,26,26,21,28,9,3,211,726,500,558,558,471,402,466,199,55,3935,0,0,9,17,33,88,169,106,35,457,28,33,47,56,34,60,59,19,5,341,0,0,3,5,17,12,46,27,4,114,0,0,0,0,0,4,0,10,7,21,0,0,6,5,22,29,64,38,14,178,0,0,0,3,4,17,46,35,16,121
SAL80082,5,3,13,19,83,116,209,105,32,585,117,86,87,107,82,60,77,33,13,662,3,6,7,6,14,45,125,73,18,297,0,0,0,0,0,3,7,10,9,29,0,7,4,21,66,78,153,83,16,428,0,3,8,8,30,71,150,117,20,407,0,0,4,8,6,15,25,22,11,91,0,0,5,5,7,29,58,41,9,154,47,116,110,111,122,102,64,14,0,686,0,0,4,7,3,12,13,19,3,61,97,57,79,86,120,145,138,55,14,791,1168,639,644,677,572,401,290,104,13,4508,107,72,69,62,56,37,41,18,7,469,1522,936,950,1041,1024,867,914,436,93,7783,7,4,29,63,125,218,369,188,46,1049,110,86,124,134,140,126,121,63,11,915,0,0,7,13,42,54,127,54,9,306,0,0,0,0,0,0,3,11,5,19,3,5,14,21,61,63,105,60,11,343,0,0,4,9,21,27,79,64,24,228
SAL80083,0,0,16,32,13,31,33,23,0,148,13,29,76,50,18,17,14,12,0,229,0,0,3,6,0,18,25,16,4,72,0,0,0,0,0,0,0,5,0,5,0,0,7,10,9,21,25,9,0,81,0,0,0,4,0,25,23,18,5,75,0,0,0,3,3,3,10,6,0,25,0,0,0,6,0,5,9,0,0,20,0,28,91,44,26,29,15,5,0,238,0,0,0,0,0,0,5,5,0,10,11,13,56,31,24,42,34,15,0,226,222,183,627,388,251,157,97,26,3,1954,32,32,108,64,50,42,34,16,6,384,269,275,940,591,381,339,251,100,15,3161,0,0,18,24,30,63,45,47,11,238,14,31,134,63,40,32,19,14,0,347,0,0,4,7,18,19,30,14,4,96,0,0,0,0,0,0,0,3,7,10,0,0,7,4,6,4,13,7,0,41,0,0,0,0,0,4,10,15,9,38
SAL80084,0,0,5,15,18,30,35,24,8,135,38,16,22,31,26,21,18,6,0,178,0,0,0,0,10,9,17,19,3,58,0,0,0,0,0,0,4,0,3,7,4,0,4,10,18,22,32,15,3,108,0,0,0,0,10,16,34,16,6,82,0,0,0,0,0,4,10,0,4,18,0,0,0,0,12,6,16,7,0,41,14,27,32,32,30,17,7,6,4,169,0,0,0,0,0,0,4,3,0,7,33,10,13,21,27,20,18,11,5,158,321,146,164,184,153,67,51,23,3,1112,37,11,29,14,17,8,7,3,0,126,436,205,255,275,257,172,165,84,18,1867,0,0,7,19,36,43,79,41,10,235,28,31,29,39,23,19,32,8,0,209,0,0,5,0,4,8,17,10,0,44,0,0,0,0,0,0,5,5,0,10,0,0,0,9,19,17,32,11,3,91,0,0,5,0,13,5,19,10,3,55
